[Header]	
System	Suspended Solids Saline	
S/W Version	1.00	
User		
Date/Time	9/3/2025 9:58:12 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Mean Result	Excluded	Inj. Vol.	
Unknown	IC	5a_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:23:34 PM	1	2	IC	4.696	4.670	1.755	1.748	IC:1.748mg/L	IC:1.748mg/L	0	50	
Unknown	IC	5a_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:25:41 PM	1	3	IC	4.643	4.670	1.742	1.748	IC:1.748mg/L	IC:1.748mg/L	0	50	
Unknown	IC	13_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:31:17 PM	1	1	IC	58.80	58.56	14.94	14.88	IC:14.88mg/L	IC:14.88mg/L	0	50	
Unknown	IC	13_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:33:42 PM	1	2	IC	58.32	58.56	14.82	14.88	IC:14.88mg/L	IC:14.88mg/L	0	50	
Unknown	IC	7_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:39:24 PM	1	1	IC	27.24	27.06	7.247	7.203	IC:7.203mg/L	IC:7.203mg/L	0	50	
Unknown	IC	7_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:41:41 PM	1	2	IC	25.93	27.06	6.928	7.203	IC:7.203mg/L	IC:7.203mg/L	1	50	
Unknown	IC	7_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:44:00 PM	1	3	IC	26.88	27.06	7.159	7.203	IC:7.203mg/L	IC:7.203mg/L	0	50	
Unknown	IC	5_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:49:16 PM	1	1	IC	3.468	2.803	1.456	1.293	IC:1.293mg/L	IC:1.293mg/L	1	50	
Unknown	IC	5_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:51:26 PM	1	2	IC	2.824	2.803	1.299	1.293	IC:1.293mg/L	IC:1.293mg/L	0	50	
Unknown	IC	5_06012025	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:53:34 PM	1	3	IC	2.781	2.803	1.288	1.293	IC:1.293mg/L	IC:1.293mg/L	0	50	
Unknown	IC	15.409_08082025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 9:58:51 PM	1	1	IC	3.204	3.219	1.391	1.395	IC:1.395mg/L	IC:1.395mg/L	0	50	
Unknown	IC	15.409_08082025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:00:59 PM	1	2	IC	3.233	3.219	1.398	1.395	IC:1.395mg/L	IC:1.395mg/L	0	50	
Unknown	IC	dry.wetland_08072025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:06:21 PM	1	1	IC	3.323	3.316	1.420	1.418	IC:1.418mg/L	IC:1.418mg/L	0	50	
Unknown	IC	dry.wetland_08072025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:08:29 PM	1	2	IC	3.308	3.316	1.417	1.418	IC:1.418mg/L	IC:1.418mg/L	0	50	
Unknown	IC	dry.wetland_08072025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:13:51 PM	1	1	IC	4.047	4.085	1.597	1.606	IC:1.606mg/L	IC:1.606mg/L	0	50	
Unknown	IC	dry.wetland_08072025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:15:59 PM	1	2	IC	4.122	4.085	1.615	1.606	IC:1.606mg/L	IC:1.606mg/L	0	50	
Unknown	IC	15.409_08082025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:21:21 PM	1	1	IC	2.769	2.802	1.285	1.293	IC:1.293mg/L	IC:1.293mg/L	0	50	
Unknown	IC	15.409_08082025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:23:29 PM	1	2	IC	2.835	2.802	1.301	1.293	IC:1.293mg/L	IC:1.293mg/L	0	50	
Unknown	IC	14.500_08072025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:28:51 PM	1	1	IC	3.399	3.411	1.439	1.442	IC:1.442mg/L	IC:1.442mg/L	0	50	
Unknown	IC	14.500_08072025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:30:59 PM	1	2	IC	3.423	3.411	1.445	1.442	IC:1.442mg/L	IC:1.442mg/L	0	50	
Unknown	IC	FishCove_08052025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:36:21 PM	1	1	IC	8.708	8.588	2.732	2.703	IC:2.703mg/L	IC:2.703mg/L	0	50	
Unknown	IC	FishCove_08052025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:38:29 PM	1	2	IC	8.469	8.588	2.674	2.703	IC:2.703mg/L	IC:2.703mg/L	0	50	
Unknown	IC	13.267_08072025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:43:51 PM	1	1	IC	2.046	2.038	1.109	1.107	IC:1.107mg/L	IC:1.107mg/L	0	50	
Unknown	IC	13.267_08072025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:45:59 PM	1	2	IC	2.030	2.038	1.105	1.107	IC:1.107mg/L	IC:1.107mg/L	0	50	
Unknown	IC	13.267_08072025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:51:21 PM	1	1	IC	3.032	3.171	1.349	1.383	IC:1.383mg/L	IC:1.383mg/L	1	50	
Unknown	IC	13.267_08072025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:53:29 PM	1	2	IC	3.176	3.171	1.384	1.383	IC:1.383mg/L	IC:1.383mg/L	0	50	
Unknown	IC	13.267_08072025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 10:55:37 PM	1	3	IC	3.166	3.171	1.382	1.383	IC:1.383mg/L	IC:1.383mg/L	0	50	
Unknown	IC	14.500_08072025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 11:00:54 PM	1	1	IC	2.231	2.269	1.154	1.163	IC:1.163mg/L	IC:1.163mg/L	0	50	
Unknown	IC	14.500_08072025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 11:03:02 PM	1	2	IC	2.307	2.269	1.173	1.163	IC:1.163mg/L	IC:1.163mg/L	0	50	
Unknown	IC	FishCove_08082025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 11:08:24 PM	1	1	IC	1.557	1.719	0.9900	1.029	IC:1.029mg/L	IC:1.029mg/L	1	50	
Unknown	IC	FishCove_08082025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 11:10:32 PM	1	2	IC	1.716	1.719	1.029	1.029	IC:1.029mg/L	IC:1.029mg/L	0	50	
Unknown	IC	FishCove_08082025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 11:12:40 PM	1	3	IC	1.722	1.719	1.030	1.029	IC:1.029mg/L	IC:1.029mg/L	0	50	
Unknown	IC	Surprise_08052025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 11:17:57 PM	1	1	IC	2.050	2.096	1.110	1.121	IC:1.121mg/L	IC:1.121mg/L	0	50	
Unknown	IC	Surprise_08052025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 11:20:05 PM	1	2	IC	2.141	2.096	1.132	1.121	IC:1.121mg/L	IC:1.121mg/L	0	50	
Unknown	IC	Surprise_08052025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 11:25:27 PM	1	1	IC	2.201	2.178	1.147	1.141	IC:1.141mg/L	IC:1.141mg/L	0	50	
Unknown	IC	Surprise_08052025_DIC	Untitled	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\IC_SS.Saline_100mgL_usethisone.2025_09_02_13_07_43.cal	1.00		9/2/2025 11:27:35 PM	1	2	IC	2.154	2.178	1.135	1.141	IC:1.141mg/L	IC:1.141mg/L	0	50	
Unknown	NPOC	13.267_08072025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 11:37:32 PM	1	1	NPOC	368.8	367.9	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	13.267_08072025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 11:41:18 PM	1	2	NPOC	367.0	367.9	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	15.409_08082025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 11:50:41 PM	1	1	NPOC	187.1	186.1	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	15.409_08082025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/2/2025 11:54:13 PM	1	2	NPOC	185.1	186.1	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	13.267_08072025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 12:03:59 AM	1	1	NPOC	366.2	365.8	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	13.267_08072025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 12:07:44 AM	1	2	NPOC	365.3	365.8	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	Surprise_08052025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 12:16:23 AM	1	1	NPOC	47.12	47.28	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	Surprise_08052025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 12:19:40 AM	1	2	NPOC	47.44	47.28	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	FishCove_08052025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 12:28:45 AM	1	1	NPOC	56.98	57.05	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	FishCove_08052025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 12:32:04 AM	1	2	NPOC	57.11	57.05	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	FishCove_08052025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 12:40:55 AM	1	1	NPOC	56.81	56.87	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	FishCove_08052025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 12:44:16 AM	1	2	NPOC	56.93	56.87	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	dry.wetland_08072025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 12:54:06 AM	1	1	NPOC	436.8	436.7	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	dry.wetland_08072025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 12:57:50 AM	1	2	NPOC	436.6	436.7	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	15.409_08082025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 1:07:22 AM	1	1	NPOC	185.5	185.1	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	15.409_08082025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 1:10:57 AM	1	2	NPOC	184.6	185.1	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	14.500_08072025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 1:20:46 AM	1	1	NPOC	340.2	337.5	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	14.500_08072025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 1:24:32 AM	1	2	NPOC	334.8	337.5	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	dry.wetland_08072025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 1:34:31 AM	1	1	NPOC	446.9	436.5	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	1	50	
Unknown	NPOC	dry.wetland_08072025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 1:38:18 AM	1	2	NPOC	434.1	436.5	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	dry.wetland_08072025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 1:41:51 AM	1	3	NPOC	438.9	436.5	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	Surprise_08052025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 1:50:30 AM	1	1	NPOC	49.92	48.28	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	1	50	
Unknown	NPOC	Surprise_08052025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 1:53:37 AM	1	2	NPOC	48.11	48.28	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	Surprise_08052025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 1:56:46 AM	1	3	NPOC	48.46	48.28	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	14.500_08072025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 2:06:22 AM	1	1	NPOC	341.1	338.7	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	14.500_08072025_POC	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 2:10:03 AM	1	2	NPOC	336.3	338.7	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	13_06012025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 2:19:29 AM	1	1	NPOC	191.1	188.5	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	13_06012025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 2:23:02 AM	1	2	NPOC	185.9	188.5	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	13_06012025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 2:32:28 AM	1	1	NPOC	187.0	180.3	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	1	50	
Unknown	NPOC	13_06012025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 2:35:55 AM	1	2	NPOC	179.0	180.3	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	13_06012025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 2:39:23 AM	1	3	NPOC	181.5	180.3	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	3_06012025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 2:49:18 AM	1	1	NPOC	357.3	356.0	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	3_06012025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 2:53:05 AM	1	2	NPOC	354.7	356.0	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	3_06012025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 3:02:52 AM	1	1	NPOC	363.0	359.1	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	3_06012025_2	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 3:06:38 AM	1	2	NPOC	355.2	359.1	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
Unknown	NPOC	5a_06012025_1	Untitled	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.cal	C:\TOC-L\CalCurves\NPOC_SS.Saline_100mgL_usethisone.2025_09_02_11_56_22.cal	1.00		9/3/2025 3:16:03 AM	1	1	NPOC	194.1	194.6	0.000	0.000	NPOC:0.000mg/L	NPOC:0.000mg/L	0	50	
