Plot Title: FL_Drain_Baro,,,,,,,,,
#,Date,"Time, GMT-04:00","Time, GMT-04:01","Abs Pres, psi (LGR S/N: 10776670, SEN S/N: 10776670)","Temp, °F (LGR S/N: 10776670, SEN S/N: 10776670)","Coupler Detached (LGR S/N: 10776670, SEN S/N: 10776670)","Coupler Attached (LGR S/N: 10776670, SEN S/N: 10776670)","Stopped (LGR S/N: 10776670, SEN S/N: 10776670)","End Of File (LGR S/N: 10776670, SEN S/N: 10776670)"
3284,5/3/2021,16:09:37,16:15:00,14.7226,66.708,,,,
3285,5/3/2021,16:24:37,16:30:00,14.7197,66.708,,,,
3286,5/3/2021,16:39:37,16:45:00,14.7197,66.708,,,,
3287,5/3/2021,16:54:37,17:00:00,14.7255,66.708,,,,
3288,5/3/2021,17:09:37,17:15:00,14.7212,66.708,,,,
3289,5/3/2021,17:24:37,17:30:00,14.7255,66.708,,,,
3290,5/3/2021,17:39:37,17:45:00,14.7271,66.708,,,,
3291,5/3/2021,17:54:37,18:00:00,14.7286,66.708,,,,
3292,5/3/2021,18:09:37,18:15:00,14.7271,66.708,,,,
3293,5/3/2021,18:24:37,18:30:00,14.7286,66.708,,,,
3294,5/3/2021,18:39:37,18:45:00,14.73,66.708,,,,
3295,5/3/2021,18:54:37,19:00:00,14.7315,66.708,,,,
3296,5/3/2021,19:09:37,19:15:00,14.7329,66.708,,,,
3297,5/3/2021,19:24:37,19:30:00,14.7329,66.708,,,,
3298,5/3/2021,19:39:37,19:45:00,14.7329,66.708,,,,
3299,5/3/2021,19:54:37,20:00:00,14.7344,66.708,,,,
3300,5/3/2021,20:09:37,20:15:00,14.7373,66.708,,,,
3301,5/3/2021,20:24:37,20:30:00,14.7402,66.708,,,,
3302,5/3/2021,20:39:37,20:45:00,14.7416,66.708,,,,
3303,5/3/2021,20:54:37,21:00:00,14.7416,66.708,,,,
3304,5/3/2021,21:09:37,21:15:00,14.7432,66.708,,,,
3305,5/3/2021,21:24:37,21:30:00,14.7447,66.708,,,,
3306,5/3/2021,21:39:37,21:45:00,14.7476,66.708,,,,
3307,5/3/2021,21:54:37,22:00:00,14.7505,66.708,,,,
3308,5/3/2021,22:09:37,22:15:00,14.7563,66.708,,,,
3309,5/3/2021,22:24:37,22:30:00,14.7608,66.708,,,,
3310,5/3/2021,22:39:37,22:45:00,14.7637,66.708,,,,
3311,5/3/2021,22:54:37,23:00:00,14.768,66.708,,,,
3312,5/3/2021,23:09:37,23:15:00,14.768,66.708,,,,
3313,5/3/2021,23:24:37,23:30:00,14.7709,66.708,,,,
3314,5/3/2021,23:39:37,23:45:00,14.7754,66.708,,,,
3315,5/3/2021,23:54:37,0:00:00,14.774,66.708,,,,
3316,5/4/2021,0:09:37,0:15:00,14.7709,66.708,,,,
3317,5/4/2021,0:24:37,0:30:00,14.768,66.708,,,,
3318,5/4/2021,0:39:37,0:45:00,14.7709,66.708,,,,
3319,5/4/2021,0:54:37,1:00:00,14.7695,66.708,,,,
3320,5/4/2021,1:09:37,1:15:00,14.7666,66.708,,,,
3321,5/4/2021,1:24:37,1:30:00,14.7666,66.708,,,,
3322,5/4/2021,1:39:37,1:45:00,14.7651,66.708,,,,
3323,5/4/2021,1:54:37,2:00:00,14.7637,66.708,,,,
3324,5/4/2021,2:09:37,2:15:00,14.7637,66.708,,,,
3325,5/4/2021,2:24:37,2:30:00,14.7622,66.708,,,,
3326,5/4/2021,2:39:37,2:45:00,14.7593,66.708,,,,
3327,5/4/2021,2:54:37,3:00:00,14.7622,66.708,,,,
3328,5/4/2021,3:09:37,3:15:00,14.7593,66.708,,,,
3329,5/4/2021,3:24:37,3:30:00,14.7593,66.708,,,,
3330,5/4/2021,3:39:37,3:45:00,14.7608,66.708,,,,
3331,5/4/2021,3:54:37,4:00:00,14.7622,66.708,,,,
3332,5/4/2021,4:09:37,4:15:00,14.7622,66.708,,,,
3333,5/4/2021,4:24:37,4:30:00,14.7637,66.708,,,,
3334,5/4/2021,4:39:37,4:45:00,14.7666,66.708,,,,
3335,5/4/2021,4:54:37,5:00:00,14.768,66.708,,,,
3336,5/4/2021,5:09:37,5:15:00,14.7695,66.708,,,,
3337,5/4/2021,5:24:37,5:30:00,14.7709,66.708,,,,
3338,5/4/2021,5:39:37,5:45:00,14.7695,66.708,,,,
3339,5/4/2021,5:54:37,6:00:00,14.774,66.708,,,,
3340,5/4/2021,6:09:37,6:15:00,14.7724,66.708,,,,
3341,5/4/2021,6:24:37,6:30:00,14.7754,66.708,,,,
3342,5/4/2021,6:39:37,6:45:00,14.7754,66.708,,,,
3343,5/4/2021,6:54:37,7:00:00,14.7769,66.708,,,,
3344,5/4/2021,7:09:37,7:15:00,14.7769,66.708,,,,
3345,5/4/2021,7:24:37,7:30:00,14.7783,66.708,,,,
3346,5/4/2021,7:39:37,7:45:00,14.7812,66.708,,,,
3347,5/4/2021,7:54:37,8:00:00,14.7827,66.708,,,,
3348,5/4/2021,8:09:37,8:15:00,14.7827,66.708,,,,
3349,5/4/2021,8:24:37,8:30:00,14.7827,66.708,,,,
3350,5/4/2021,8:39:37,8:45:00,14.7827,66.708,,,,
3351,5/4/2021,8:54:37,9:00:00,14.7827,66.708,,,,
3352,5/4/2021,9:09:37,9:15:00,14.7812,66.708,,,,
3353,5/4/2021,9:24:37,9:30:00,14.7798,66.708,,,,
3354,5/4/2021,9:39:37,9:45:00,14.7812,66.708,,,,
3355,5/4/2021,9:54:37,10:00:00,14.7798,66.708,,,,
3356,5/4/2021,10:09:37,10:15:00,14.7827,66.708,,,,
3357,5/4/2021,10:24:37,10:30:00,14.7812,66.708,,,,
3358,5/4/2021,10:39:37,10:45:00,14.7783,66.708,,,,
3359,5/4/2021,10:54:37,11:00:00,14.7827,66.708,,,,
3360,5/4/2021,11:09:37,11:15:00,14.7754,66.708,,,,
3361,5/4/2021,11:24:37,11:30:00,14.7709,66.708,,,,
3362,5/4/2021,11:39:37,11:45:00,14.7715,66.879,,,,
3363,5/4/2021,11:54:37,12:00:00,14.7715,66.879,,,,
3364,5/4/2021,12:09:37,12:15:00,14.7685,66.879,,,,
3365,5/4/2021,12:24:37,12:30:00,14.7701,66.879,,,,
3366,5/4/2021,12:39:37,12:45:00,14.767,66.879,,,,
3367,5/4/2021,12:54:37,13:00:00,14.7612,66.879,,,,
3368,5/4/2021,13:09:37,13:15:00,14.7627,66.879,,,,
3369,5/4/2021,13:24:37,13:30:00,14.7612,66.879,,,,
3370,5/4/2021,13:39:37,13:45:00,14.7598,66.879,,,,
3371,5/4/2021,13:54:37,14:00:00,14.7569,66.879,,,,
3372,5/4/2021,14:09:37,14:15:00,14.7569,66.879,,,,
3373,5/4/2021,14:24:37,14:30:00,14.7554,66.879,,,,
3374,5/4/2021,14:39:37,14:45:00,14.7524,66.879,,,,
3375,5/4/2021,14:54:37,15:00:00,14.7495,66.879,,,,
3376,5/4/2021,15:09:37,15:15:00,14.7451,66.879,,,,
3377,5/4/2021,15:24:37,15:30:00,14.7451,66.879,,,,
3378,5/4/2021,15:39:37,15:45:00,14.7408,66.879,,,,
3379,5/4/2021,15:54:37,16:00:00,14.7393,66.879,,,,
3380,5/4/2021,16:09:37,16:15:00,14.7348,66.879,,,,
3381,5/4/2021,16:24:37,16:30:00,14.7319,66.879,,,,
3382,5/4/2021,16:39:37,16:45:00,14.729,66.879,,,,
3383,5/4/2021,16:54:37,17:00:00,14.7261,66.879,,,,
3384,5/4/2021,17:09:37,17:15:00,14.7247,66.879,,,,
3385,5/4/2021,17:24:37,17:30:00,14.7187,66.879,,,,
3386,5/4/2021,17:39:37,17:45:00,14.7158,66.879,,,,
3387,5/4/2021,17:54:37,18:00:00,14.7187,66.879,,,,
3388,5/4/2021,18:09:37,18:15:00,14.7187,66.879,,,,
3389,5/4/2021,18:24:37,18:30:00,14.7173,66.879,,,,
3390,5/4/2021,18:39:37,18:45:00,14.7187,66.879,,,,
3391,5/4/2021,18:54:37,19:00:00,14.7173,66.879,,,,
3392,5/4/2021,19:09:37,19:15:00,14.7247,66.879,,,,
3393,5/4/2021,19:24:37,19:30:00,14.7276,66.879,,,,
3394,5/4/2021,19:39:37,19:45:00,14.7305,66.879,,,,
3395,5/4/2021,19:54:37,20:00:00,14.7393,66.879,,,,
3396,5/4/2021,20:09:37,20:15:00,14.7437,66.879,,,,
3397,5/4/2021,20:24:37,20:30:00,14.7451,66.879,,,,
3398,5/4/2021,20:39:37,20:45:00,14.7495,66.879,,,,
3399,5/4/2021,20:54:37,21:00:00,14.7509,66.879,,,,
3400,5/4/2021,21:09:37,21:15:00,14.7569,66.879,,,,
3401,5/4/2021,21:24:37,21:30:00,14.7598,66.879,,,,
3402,5/4/2021,21:39:37,21:45:00,14.7627,66.879,,,,
3403,5/4/2021,21:54:37,22:00:00,14.7612,66.879,,,,
3404,5/4/2021,22:09:37,22:15:00,14.7656,66.879,,,,
3405,5/4/2021,22:24:37,22:30:00,14.7685,66.879,,,,
3406,5/4/2021,22:39:37,22:45:00,14.773,66.879,,,,
3407,5/4/2021,22:54:37,23:00:00,14.7759,66.879,,,,
3408,5/4/2021,23:09:37,23:15:00,14.7759,66.879,,,,
3409,5/4/2021,23:24:37,23:30:00,14.7744,66.879,,,,
3410,5/4/2021,23:39:37,23:45:00,14.7788,66.879,,,,
3411,5/4/2021,23:54:37,0:00:00,14.7788,66.879,,,,
3412,5/5/2021,0:09:37,0:15:00,14.7744,66.879,,,,
3413,5/5/2021,0:24:37,0:30:00,14.7744,66.879,,,,
3414,5/5/2021,0:39:37,0:45:00,14.7788,66.879,,,,
3415,5/5/2021,0:54:37,1:00:00,14.7744,66.879,,,,
3416,5/5/2021,1:09:37,1:15:00,14.773,66.879,,,,
3417,5/5/2021,1:24:37,1:30:00,14.773,66.879,,,,
3418,5/5/2021,1:39:37,1:45:00,14.7744,66.879,,,,
3419,5/5/2021,1:54:37,2:00:00,14.7773,66.879,,,,
3420,5/5/2021,2:09:37,2:15:00,14.7744,66.879,,,,
3421,5/5/2021,2:24:37,2:30:00,14.7744,66.879,,,,
3422,5/5/2021,2:39:37,2:45:00,14.773,66.879,,,,
3423,5/5/2021,2:54:37,3:00:00,14.7788,66.879,,,,
3424,5/5/2021,3:09:37,3:15:00,14.7759,66.879,,,,
3425,5/5/2021,3:24:37,3:30:00,14.773,66.879,,,,
3426,5/5/2021,3:39:37,3:45:00,14.773,66.879,,,,
3427,5/5/2021,3:54:37,4:00:00,14.7744,66.879,,,,
3428,5/5/2021,4:09:37,4:15:00,14.7744,66.879,,,,
3429,5/5/2021,4:24:37,4:30:00,14.773,66.879,,,,
3430,5/5/2021,4:39:37,4:45:00,14.7715,66.879,,,,
3431,5/5/2021,4:54:37,5:00:00,14.7744,66.879,,,,
3432,5/5/2021,5:09:37,5:15:00,14.7759,66.879,,,,
3433,5/5/2021,5:24:37,5:30:00,14.7773,66.879,,,,
3434,5/5/2021,5:39:37,5:45:00,14.7759,66.879,,,,
3435,5/5/2021,5:54:37,6:00:00,14.7773,66.879,,,,
3436,5/5/2021,6:09:37,6:15:00,14.7831,66.879,,,,
3437,5/5/2021,6:24:37,6:30:00,14.7817,66.879,,,,
3438,5/5/2021,6:39:37,6:45:00,14.7817,66.879,,,,
3439,5/5/2021,6:54:37,7:00:00,14.7847,66.879,,,,
3440,5/5/2021,7:09:37,7:15:00,14.7876,66.879,,,,
3441,5/5/2021,7:24:37,7:30:00,14.7891,66.879,,,,
3442,5/5/2021,7:39:37,7:45:00,14.7876,66.879,,,,
3443,5/5/2021,7:54:37,8:00:00,14.7876,66.879,,,,
3444,5/5/2021,8:09:37,8:15:00,14.7876,66.879,,,,
3445,5/5/2021,8:24:37,8:30:00,14.7876,66.879,,,,
3446,5/5/2021,8:39:37,8:45:00,14.7891,66.879,,,,
3447,5/5/2021,8:54:37,9:00:00,14.7905,66.879,,,,
3448,5/5/2021,9:09:37,9:15:00,14.7895,67.05,,,,
3449,5/5/2021,9:24:37,9:30:00,14.7876,66.879,,,,
3450,5/5/2021,9:39:37,9:45:00,14.7866,67.05,,,,
3451,5/5/2021,9:54:37,10:00:00,14.7851,67.05,,,,
3452,5/5/2021,10:09:37,10:15:00,14.7866,67.05,,,,
3453,5/5/2021,10:24:37,10:30:00,14.788,67.05,,,,
3454,5/5/2021,10:39:37,10:45:00,14.7895,67.05,,,,
3455,5/5/2021,10:54:37,11:00:00,14.7895,67.05,,,,
3456,5/5/2021,11:09:37,11:15:00,14.7866,67.05,,,,
3457,5/5/2021,11:24:37,11:30:00,14.7851,67.05,,,,
3458,5/5/2021,11:39:37,11:45:00,14.7851,67.05,,,,
3459,5/5/2021,11:54:37,12:00:00,14.7822,67.05,,,,
3460,5/5/2021,12:09:37,12:15:00,14.7778,67.05,,,,
3461,5/5/2021,12:24:37,12:30:00,14.7734,67.05,,,,
3462,5/5/2021,12:39:37,12:45:00,14.769,67.05,,,,
3463,5/5/2021,12:54:37,13:00:00,14.7617,67.05,,,,
3464,5/5/2021,13:09:37,13:15:00,14.7647,67.05,,,,
3465,5/5/2021,13:24:37,13:30:00,14.7631,67.05,,,,
3466,5/5/2021,13:39:37,13:45:00,14.7631,67.05,,,,
3467,5/5/2021,13:54:37,14:00:00,14.7631,67.05,,,,
3468,5/5/2021,14:09:37,14:15:00,14.7631,67.05,,,,
3469,5/5/2021,14:24:37,14:30:00,14.7617,67.05,,,,
3470,5/5/2021,14:39:37,14:45:00,14.7602,67.05,,,,
3471,5/5/2021,14:54:37,15:00:00,14.7588,67.05,,,,
3472,5/5/2021,15:09:37,15:15:00,14.7588,67.05,,,,
3473,5/5/2021,15:24:37,15:30:00,14.7544,67.05,,,,
3474,5/5/2021,15:39:37,15:45:00,14.7529,67.05,,,,
3475,5/5/2021,15:54:37,16:00:00,14.7544,67.05,,,,
3476,5/5/2021,16:09:37,16:15:00,14.7558,67.05,,,,
3477,5/5/2021,16:24:37,16:30:00,14.7573,67.05,,,,
3478,5/5/2021,16:39:37,16:45:00,14.7573,67.05,,,,
3479,5/5/2021,16:54:37,17:00:00,14.7573,67.05,,,,
3480,5/5/2021,17:09:37,17:15:00,14.7573,67.05,,,,
3481,5/5/2021,17:24:37,17:30:00,14.7602,67.05,,,,
3482,5/5/2021,17:39:37,17:45:00,14.7617,67.05,,,,
3483,5/5/2021,17:54:37,18:00:00,14.7617,67.05,,,,
3484,5/5/2021,18:09:37,18:15:00,14.7631,67.05,,,,
3485,5/5/2021,18:24:37,18:30:00,14.7647,67.05,,,,
3486,5/5/2021,18:39:37,18:45:00,14.7631,67.05,,,,
3487,5/5/2021,18:54:37,19:00:00,14.7631,67.05,,,,
3488,5/5/2021,19:09:37,19:15:00,14.7647,67.05,,,,
3489,5/5/2021,19:24:37,19:30:00,14.7661,67.05,,,,
3490,5/5/2021,19:39:37,19:45:00,14.7661,67.05,,,,
3491,5/5/2021,19:54:37,20:00:00,14.7661,67.05,,,,
3492,5/5/2021,20:09:37,20:15:00,14.7661,67.05,,,,
3493,5/5/2021,20:24:37,20:30:00,14.7647,67.05,,,,
3494,5/5/2021,20:39:37,20:45:00,14.7661,67.05,,,,
3495,5/5/2021,20:54:37,21:00:00,14.7647,67.05,,,,
3496,5/5/2021,21:09:37,21:15:00,14.7661,67.05,,,,
3497,5/5/2021,21:24:37,21:30:00,14.7676,67.05,,,,
3498,5/5/2021,21:39:37,21:45:00,14.7705,67.05,,,,
3499,5/5/2021,21:54:37,22:00:00,14.7734,67.05,,,,
3500,5/5/2021,22:09:37,22:15:00,14.7719,67.05,,,,
3501,5/5/2021,22:24:37,22:30:00,14.7748,67.05,,,,
3502,5/5/2021,22:39:37,22:45:00,14.7808,67.05,,,,
3503,5/5/2021,22:54:37,23:00:00,14.7822,67.05,,,,
3504,5/5/2021,23:09:37,23:15:00,14.7792,67.05,,,,
3505,5/5/2021,23:24:37,23:30:00,14.7822,67.05,,,,
3506,5/5/2021,23:39:37,23:45:00,14.7837,67.05,,,,
3507,5/5/2021,23:54:37,0:00:00,14.7851,67.05,,,,
3508,5/6/2021,0:09:37,0:15:00,14.7851,67.05,,,,
3509,5/6/2021,0:24:37,0:30:00,14.7822,67.05,,,,
3510,5/6/2021,0:39:37,0:45:00,14.7837,67.05,,,,
3511,5/6/2021,0:54:37,1:00:00,14.7822,67.05,,,,
3512,5/6/2021,1:09:37,1:15:00,14.7856,67.221,,,,
3513,5/6/2021,1:24:37,1:30:00,14.7841,67.221,,,,
3514,5/6/2021,1:39:37,1:45:00,14.7798,67.221,,,,
3515,5/6/2021,1:54:37,2:00:00,14.7798,67.221,,,,
3516,5/6/2021,2:09:37,2:15:00,14.7798,67.221,,,,
3517,5/6/2021,2:24:37,2:30:00,14.7769,67.221,,,,
3518,5/6/2021,2:39:37,2:45:00,14.7724,67.221,,,,
3519,5/6/2021,2:54:37,3:00:00,14.7724,67.221,,,,
3520,5/6/2021,3:09:37,3:15:00,14.7724,67.221,,,,
3521,5/6/2021,3:24:37,3:30:00,14.7724,67.221,,,,
3522,5/6/2021,3:39:37,3:45:00,14.7709,67.221,,,,
3523,5/6/2021,3:54:37,4:00:00,14.7709,67.221,,,,
3524,5/6/2021,4:09:37,4:15:00,14.7709,67.221,,,,
3525,5/6/2021,4:24:37,4:30:00,14.7738,67.221,,,,
3526,5/6/2021,4:39:37,4:45:00,14.7738,67.221,,,,
3527,5/6/2021,4:54:37,5:00:00,14.7738,67.221,,,,
3528,5/6/2021,5:09:37,5:15:00,14.7754,67.221,,,,
3529,5/6/2021,5:24:37,5:30:00,14.7754,67.221,,,,
3530,5/6/2021,5:39:37,5:45:00,14.7754,67.221,,,,
3531,5/6/2021,5:54:37,6:00:00,14.7754,67.221,,,,
3532,5/6/2021,6:09:37,6:15:00,14.7769,67.221,,,,
3533,5/6/2021,6:24:37,6:30:00,14.7754,67.221,,,,
3534,5/6/2021,6:39:37,6:45:00,14.7798,67.221,,,,
3535,5/6/2021,6:54:37,7:00:00,14.7812,67.221,,,,
3536,5/6/2021,7:09:37,7:15:00,14.7841,67.221,,,,
3537,5/6/2021,7:24:37,7:30:00,14.787,67.221,,,,
3538,5/6/2021,7:39:37,7:45:00,14.7901,67.221,,,,
3539,5/6/2021,7:54:37,8:00:00,14.7885,67.221,,,,
3540,5/6/2021,8:09:37,8:15:00,14.787,67.221,,,,
3541,5/6/2021,8:24:37,8:30:00,14.787,67.221,,,,
3542,5/6/2021,8:39:37,8:45:00,14.7885,67.221,,,,
3543,5/6/2021,8:54:37,9:00:00,14.7901,67.221,,,,
3544,5/6/2021,9:09:37,9:15:00,14.793,67.221,,,,
3545,5/6/2021,9:24:37,9:30:00,14.7973,67.221,,,,
3546,5/6/2021,9:39:37,9:45:00,14.7959,67.221,,,,
3547,5/6/2021,9:54:37,10:00:00,14.8002,67.221,,,,
3548,5/6/2021,10:09:37,10:15:00,14.8046,67.221,,,,
3549,5/6/2021,10:24:37,10:30:00,14.7988,67.221,,,,
3550,5/6/2021,10:39:37,10:45:00,14.7944,67.221,,,,
3551,5/6/2021,10:54:37,11:00:00,14.7959,67.221,,,,
3552,5/6/2021,11:09:37,11:15:00,14.8031,67.221,,,,
3553,5/6/2021,11:24:37,11:30:00,14.8062,67.221,,,,
3554,5/6/2021,11:39:37,11:45:00,14.8076,67.221,,,,
3555,5/6/2021,11:54:37,12:00:00,14.8076,67.221,,,,
3556,5/6/2021,12:09:37,12:15:00,14.8091,67.221,,,,
3557,5/6/2021,12:24:37,12:30:00,14.8046,67.221,,,,
3558,5/6/2021,12:39:37,12:45:00,14.8017,67.221,,,,
3559,5/6/2021,12:54:37,13:00:00,14.7901,67.221,,,,
3560,5/6/2021,13:09:37,13:15:00,14.7915,67.221,,,,
3561,5/6/2021,13:24:37,13:30:00,14.7827,67.221,,,,
3562,5/6/2021,13:39:37,13:45:00,14.7754,67.221,,,,
3563,5/6/2021,13:54:37,14:00:00,14.7695,67.221,,,,
3564,5/6/2021,14:09:37,14:15:00,14.7738,67.221,,,,
3565,5/6/2021,14:24:37,14:30:00,14.7754,67.221,,,,
3566,5/6/2021,14:39:37,14:45:00,14.768,67.221,,,,
3567,5/6/2021,14:54:37,15:00:00,14.768,67.221,,,,
3568,5/6/2021,15:09:37,15:15:00,14.7651,67.221,,,,
3569,5/6/2021,15:24:37,15:30:00,14.7651,67.221,,,,
3570,5/6/2021,15:39:37,15:45:00,14.7608,67.221,,,,
3571,5/6/2021,15:54:37,16:00:00,14.7577,67.221,,,,
3572,5/6/2021,16:09:37,16:15:00,14.7593,67.221,,,,
3573,5/6/2021,16:24:37,16:30:00,14.7548,67.221,,,,
3574,5/6/2021,16:39:37,16:45:00,14.7534,67.221,,,,
3575,5/6/2021,16:54:37,17:00:00,14.7505,67.221,,,,
3576,5/6/2021,17:09:37,17:15:00,14.7461,67.221,,,,
3577,5/6/2021,17:24:37,17:30:00,14.7461,67.221,,,,
3578,5/6/2021,17:39:37,17:45:00,14.7447,67.221,,,,
3579,5/6/2021,17:54:37,18:00:00,14.7447,67.221,,,,
3580,5/6/2021,18:09:37,18:15:00,14.7461,67.221,,,,
3581,5/6/2021,18:24:37,18:30:00,14.7416,67.221,,,,
3582,5/6/2021,18:39:37,18:45:00,14.7416,67.221,,,,
3583,5/6/2021,18:54:37,19:00:00,14.7416,67.221,,,,
3584,5/6/2021,19:09:37,19:15:00,14.7461,67.221,,,,
3585,5/6/2021,19:24:37,19:30:00,14.7466,67.392,,,,
3586,5/6/2021,19:39:37,19:45:00,14.7466,67.392,,,,
3587,5/6/2021,19:54:37,20:00:00,14.7495,67.392,,,,
3588,5/6/2021,20:09:37,20:15:00,14.7524,67.392,,,,
3589,5/6/2021,20:24:37,20:30:00,14.7509,67.392,,,,
3590,5/6/2021,20:39:37,20:45:00,14.7524,67.392,,,,
3591,5/6/2021,20:54:37,21:00:00,14.7524,67.392,,,,
3592,5/6/2021,21:09:37,21:15:00,14.7554,67.392,,,,
3593,5/6/2021,21:24:37,21:30:00,14.7538,67.392,,,,
3594,5/6/2021,21:39:37,21:45:00,14.7538,67.392,,,,
3595,5/6/2021,21:54:37,22:00:00,14.7554,67.392,,,,
3596,5/6/2021,22:09:37,22:15:00,14.7569,67.392,,,,
3597,5/6/2021,22:24:37,22:30:00,14.7583,67.392,,,,
3598,5/6/2021,22:39:37,22:45:00,14.7612,67.392,,,,
3599,5/6/2021,22:54:37,23:00:00,14.7641,67.392,,,,
3600,5/6/2021,23:09:37,23:15:00,14.7641,67.392,,,,
3601,5/6/2021,23:24:37,23:30:00,14.7641,67.392,,,,
3602,5/6/2021,23:39:37,23:45:00,14.7656,67.392,,,,
3603,5/6/2021,23:54:37,0:00:00,14.767,67.392,,,,
3604,5/7/2021,0:09:37,0:15:00,14.7701,67.392,,,,
3605,5/7/2021,0:24:37,0:30:00,14.7685,67.392,,,,
3606,5/7/2021,0:39:37,0:45:00,14.7685,67.392,,,,
3607,5/7/2021,0:54:37,1:00:00,14.7701,67.392,,,,
3608,5/7/2021,1:09:37,1:15:00,14.7701,67.392,,,,
3609,5/7/2021,1:24:37,1:30:00,14.7701,67.392,,,,
3610,5/7/2021,1:39:37,1:45:00,14.773,67.392,,,,
3611,5/7/2021,1:54:37,2:00:00,14.7715,67.392,,,,
3612,5/7/2021,2:09:37,2:15:00,14.7701,67.392,,,,
3613,5/7/2021,2:24:37,2:30:00,14.7701,67.392,,,,
3614,5/7/2021,2:39:37,2:45:00,14.7701,67.392,,,,
3615,5/7/2021,2:54:37,3:00:00,14.7685,67.392,,,,
3616,5/7/2021,3:09:37,3:15:00,14.7656,67.392,,,,
3617,5/7/2021,3:24:37,3:30:00,14.7685,67.392,,,,
3618,5/7/2021,3:39:37,3:45:00,14.767,67.392,,,,
3619,5/7/2021,3:54:37,4:00:00,14.7685,67.392,,,,
3620,5/7/2021,4:09:37,4:15:00,14.767,67.392,,,,
3621,5/7/2021,4:24:37,4:30:00,14.7656,67.392,,,,
3622,5/7/2021,4:39:37,4:45:00,14.7715,67.392,,,,
3623,5/7/2021,4:54:37,5:00:00,14.7701,67.392,,,,
3624,5/7/2021,5:09:37,5:15:00,14.7715,67.392,,,,
3625,5/7/2021,5:24:37,5:30:00,14.7701,67.392,,,,
3626,5/7/2021,5:39:37,5:45:00,14.773,67.392,,,,
3627,5/7/2021,5:54:37,6:00:00,14.773,67.392,,,,
3628,5/7/2021,6:09:37,6:15:00,14.7744,67.392,,,,
3629,5/7/2021,6:24:37,6:30:00,14.7715,67.392,,,,
3630,5/7/2021,6:39:37,6:45:00,14.7788,67.392,,,,
3631,5/7/2021,6:54:37,7:00:00,14.7788,67.392,,,,
3632,5/7/2021,7:09:37,7:15:00,14.7846,67.392,,,,
3633,5/7/2021,7:24:37,7:30:00,14.7846,67.392,,,,
3634,5/7/2021,7:39:37,7:45:00,14.7846,67.392,,,,
3635,5/7/2021,7:54:37,8:00:00,14.7905,67.392,,,,
3636,5/7/2021,8:09:37,8:15:00,14.7891,67.392,,,,
3637,5/7/2021,8:24:37,8:30:00,14.792,67.392,,,,
3638,5/7/2021,8:39:37,8:45:00,14.7949,67.392,,,,
3639,5/7/2021,8:54:37,9:00:00,14.792,67.392,,,,
3640,5/7/2021,9:09:37,9:15:00,14.7978,67.392,,,,
3641,5/7/2021,9:24:37,9:30:00,14.7992,67.392,,,,
3642,5/7/2021,9:39:37,9:45:00,14.7949,67.392,,,,
3643,5/7/2021,9:54:37,10:00:00,14.7978,67.392,,,,
3644,5/7/2021,10:09:37,10:15:00,14.7992,67.392,,,,
3645,5/7/2021,10:24:37,10:30:00,14.7992,67.392,,,,
3646,5/7/2021,10:39:37,10:45:00,14.7978,67.392,,,,
3647,5/7/2021,10:54:37,11:00:00,14.7992,67.392,,,,
3648,5/7/2021,11:09:37,11:15:00,14.7992,67.392,,,,
3649,5/7/2021,11:24:37,11:30:00,14.7978,67.392,,,,
3650,5/7/2021,11:39:37,11:45:00,14.7992,67.392,,,,
3651,5/7/2021,11:54:37,12:00:00,14.7963,67.392,,,,
3652,5/7/2021,12:09:37,12:15:00,14.7963,67.392,,,,
3653,5/7/2021,12:24:37,12:30:00,14.7949,67.392,,,,
3654,5/7/2021,12:39:37,12:45:00,14.7934,67.392,,,,
3655,5/7/2021,12:54:37,13:00:00,14.792,67.392,,,,
3656,5/7/2021,13:09:37,13:15:00,14.7891,67.392,,,,
3657,5/7/2021,13:24:37,13:30:00,14.7862,67.392,,,,
3658,5/7/2021,13:39:37,13:45:00,14.7846,67.392,,,,
3659,5/7/2021,13:54:37,14:00:00,14.7831,67.392,,,,
3660,5/7/2021,14:09:37,14:15:00,14.7802,67.392,,,,
3661,5/7/2021,14:24:37,14:30:00,14.7788,67.392,,,,
3662,5/7/2021,14:39:37,14:45:00,14.7802,67.392,,,,
3663,5/7/2021,14:54:37,15:00:00,14.7744,67.392,,,,
3664,5/7/2021,15:09:37,15:15:00,14.773,67.392,,,,
3665,5/7/2021,15:24:37,15:30:00,14.7701,67.392,,,,
3666,5/7/2021,15:39:37,15:45:00,14.7685,67.392,,,,
3667,5/7/2021,15:54:37,16:00:00,14.7656,67.392,,,,
3668,5/7/2021,16:09:37,16:15:00,14.7627,67.392,,,,
3669,5/7/2021,16:24:37,16:30:00,14.7612,67.392,,,,
3670,5/7/2021,16:39:37,16:45:00,14.7588,67.564,,,,
3671,5/7/2021,16:54:37,17:00:00,14.7598,67.392,,,,
3672,5/7/2021,17:09:37,17:15:00,14.7588,67.564,,,,
3673,5/7/2021,17:24:37,17:30:00,14.7602,67.564,,,,
3674,5/7/2021,17:39:37,17:45:00,14.7602,67.564,,,,
3675,5/7/2021,17:54:37,18:00:00,14.7602,67.564,,,,
3676,5/7/2021,18:09:37,18:15:00,14.7602,67.564,,,,
