"Plot Title: Bradford_stream5_baro"
"#","Date","Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10776670, SEN S/N: 10776670)","Temp, °F (LGR S/N: 10776670, SEN S/N: 10776670)","Coupler Detached (LGR S/N: 10776670, SEN S/N: 10776670)","Coupler Attached (LGR S/N: 10776670, SEN S/N: 10776670)","Stopped (LGR S/N: 10776670, SEN S/N: 10776670)","End Of File (LGR S/N: 10776670, SEN S/N: 10776670)"
1510,05/01/22,08:15:00,14.7885,67.221,,,,
1511,05/01/22,08:30:00,14.7885,67.221,,,,
1512,05/01/22,08:45:00,14.7885,67.221,,,,
1513,05/01/22,09:00:00,14.7885,67.221,,,,
1514,05/01/22,09:15:00,14.7901,67.221,,,,
1515,05/01/22,09:30:00,14.7901,67.221,,,,
1516,05/01/22,09:45:00,14.7885,67.221,,,,
1517,05/01/22,10:00:00,14.7885,67.221,,,,
1518,05/01/22,10:15:00,14.7885,67.221,,,,
1519,05/01/22,10:30:00,14.7885,67.221,,,,
1520,05/01/22,10:45:00,14.7862,67.392,,,,
1521,05/01/22,11:00:00,14.7891,67.392,,,,
1522,05/01/22,11:15:00,14.7891,67.392,,,,
1523,05/01/22,11:30:00,14.7846,67.392,,,,
1524,05/01/22,11:45:00,14.7851,67.564,,,,
1525,05/01/22,12:00:00,14.7822,67.564,,,,
1526,05/01/22,12:15:00,14.7822,67.564,,,,
1527,05/01/22,12:30:00,14.7798,67.735,,,,
1528,05/01/22,12:45:00,14.7783,67.735,,,,
1529,05/01/22,13:00:00,14.7754,67.735,,,,
1530,05/01/22,13:15:00,14.7699,67.906,,,,
1531,05/01/22,13:30:00,14.7685,67.906,,,,
1532,05/01/22,13:45:00,14.7661,68.077,,,,
1533,05/01/22,14:00:00,14.7637,68.248,,,,
1534,05/01/22,14:15:00,14.7612,68.421,,,,
1535,05/01/22,14:30:00,14.7617,68.592,,,,
1536,05/01/22,14:45:00,14.7577,68.763,,,,
1537,05/01/22,15:00:00,14.7538,68.934,,,,
1538,05/01/22,15:15:00,14.7485,69.107,,,,
1539,05/01/22,15:30:00,14.7490,69.278,,,,
1540,05/01/22,15:45:00,14.7466,69.449,,,,
1541,05/01/22,16:00:00,14.7392,69.449,,,,
1542,05/01/22,16:15:00,14.7353,69.622,,,,
1543,05/01/22,16:30:00,14.7309,69.622,,,,
1544,05/01/22,16:45:00,14.7315,69.793,,,,
1545,05/01/22,17:00:00,14.7348,69.964,,,,
1546,05/01/22,17:15:00,14.7363,69.964,,,,
1547,05/01/22,17:30:00,14.7348,69.964,,,,
1548,05/01/22,17:45:00,14.7398,70.137,,,,
1549,05/01/22,18:00:00,14.7412,70.137,,,,
1550,05/01/22,18:15:00,14.7485,70.137,,,,
1551,05/01/22,18:30:00,14.7661,70.137,,,,
1552,05/01/22,18:45:00,14.7783,69.793,,,,
1553,05/01/22,19:00:00,14.7870,69.278,,,,
1554,05/01/22,19:15:00,14.7862,68.934,,,,
1555,05/01/22,19:30:00,14.7783,68.763,,,,
1556,05/01/22,19:45:00,14.7822,68.592,,,,
1557,05/01/22,20:00:00,14.7788,68.421,,,,
1558,05/01/22,20:15:00,14.7773,68.421,,,,
1559,05/01/22,20:30:00,14.7709,68.248,,,,
1560,05/01/22,20:45:00,14.7680,68.248,,,,
1561,05/01/22,21:00:00,14.7666,68.248,,,,
1562,05/01/22,21:15:00,14.7637,68.248,,,,
1563,05/01/22,21:30:00,14.7651,68.248,,,,
1564,05/01/22,21:45:00,14.7690,68.077,,,,
1565,05/01/22,22:00:00,14.7719,68.077,,,,
1566,05/01/22,22:15:00,14.7792,68.077,,,,
1567,05/01/22,22:30:00,14.7866,68.077,,,,
1568,05/01/22,22:45:00,14.7895,68.077,,,,
1569,05/01/22,23:00:00,14.7909,68.077,,,,
1570,05/01/22,23:15:00,14.7880,68.077,,,,
1571,05/01/22,23:30:00,14.7909,68.077,,,,
1572,05/01/22,23:45:00,14.7909,68.077,,,,
1573,05/02/22,00:00:00,14.7895,68.077,,,,
1574,05/02/22,00:15:00,14.7938,68.077,,,,
1575,05/02/22,00:30:00,14.7920,67.906,,,,
1576,05/02/22,00:45:00,14.7891,67.906,,,,
1577,05/02/22,01:00:00,14.7891,67.906,,,,
1578,05/02/22,01:15:00,14.7876,67.906,,,,
1579,05/02/22,01:30:00,14.7846,67.906,,,,
1580,05/02/22,01:45:00,14.7846,67.906,,,,
1581,05/02/22,02:00:00,14.7846,67.906,,,,
1582,05/02/22,02:15:00,14.7827,67.735,,,,
1583,05/02/22,02:30:00,14.7812,67.735,,,,
1584,05/02/22,02:45:00,14.7798,67.735,,,,
1585,05/02/22,03:00:00,14.7783,67.735,,,,
1586,05/02/22,03:15:00,14.7769,67.735,,,,
1587,05/02/22,03:30:00,14.7769,67.735,,,,
1588,05/02/22,03:45:00,14.7769,67.735,,,,
1589,05/02/22,04:00:00,14.7754,67.735,,,,
1590,05/02/22,04:15:00,14.7754,67.735,,,,
1591,05/02/22,04:30:00,14.7738,67.735,,,,
1592,05/02/22,04:45:00,14.7734,67.564,,,,
1593,05/02/22,05:00:00,14.7748,67.564,,,,
1594,05/02/22,05:15:00,14.7705,67.564,,,,
1595,05/02/22,05:30:00,14.7748,67.564,,,,
1596,05/02/22,05:45:00,14.7719,67.564,,,,
1597,05/02/22,06:00:00,14.7705,67.564,,,,
1598,05/02/22,06:15:00,14.7719,67.564,,,,
1599,05/02/22,06:30:00,14.7778,67.564,,,,
1600,05/02/22,06:45:00,14.7792,67.564,,,,
1601,05/02/22,07:00:00,14.7808,67.564,,,,
1602,05/02/22,07:15:00,14.7837,67.564,,,,
1603,05/02/22,07:30:00,14.7846,67.392,,,,
1604,05/02/22,07:45:00,14.7876,67.392,,,,
1605,05/02/22,08:00:00,14.7891,67.392,,,,
1606,05/02/22,08:15:00,14.7891,67.392,,,,
1607,05/02/22,08:30:00,14.7934,67.392,,,,
1608,05/02/22,08:45:00,14.7934,67.392,,,,
1609,05/02/22,09:00:00,14.7949,67.392,,,,
1610,05/02/22,09:15:00,14.7963,67.392,,,,
1611,05/02/22,09:30:00,14.7963,67.392,,,,
1612,05/02/22,09:45:00,14.7949,67.392,,,,
1613,05/02/22,10:00:00,14.7992,67.392,,,,
1614,05/02/22,10:15:00,14.8008,67.392,,,,
1615,05/02/22,10:30:00,14.7992,67.392,,,,
1616,05/02/22,10:45:00,14.7934,67.392,,,,
1617,05/02/22,11:00:00,14.7949,67.392,,,,
1618,05/02/22,11:15:00,14.7949,67.392,,,,
1619,05/02/22,11:30:00,14.7949,67.392,,,,
1620,05/02/22,11:45:00,14.7949,67.392,,,,
1621,05/02/22,12:00:00,14.7949,67.392,,,,
1622,05/02/22,12:15:00,14.7924,67.564,,,,
1623,05/02/22,12:30:00,14.7880,67.564,,,,
1624,05/02/22,12:45:00,14.7837,67.564,,,,
1625,05/02/22,13:00:00,14.7822,67.564,,,,
1626,05/02/22,13:15:00,14.7822,67.564,,,,
1627,05/02/22,13:30:00,14.7783,67.735,,,,
1628,05/02/22,13:45:00,14.7738,67.735,,,,
1629,05/02/22,14:00:00,14.7709,67.735,,,,
1630,05/02/22,14:15:00,14.7695,67.735,,,,
1631,05/02/22,14:30:00,14.7685,67.906,,,,
1632,05/02/22,14:45:00,14.7656,67.906,,,,
1633,05/02/22,15:00:00,14.7612,67.906,,,,
1634,05/02/22,15:15:00,14.7612,67.906,,,,
1635,05/02/22,15:30:00,14.7588,68.077,,,,
1636,05/02/22,15:45:00,14.7558,68.077,,,,
1637,05/02/22,16:00:00,14.7485,68.077,,,,
1638,05/02/22,16:15:00,14.7499,68.077,,,,
1639,05/02/22,16:30:00,14.7456,68.077,,,,
1640,05/02/22,16:45:00,14.7431,68.248,,,,
1641,05/02/22,17:00:00,14.7416,68.248,,,,
1642,05/02/22,17:15:00,14.7416,68.248,,,,
1643,05/02/22,17:30:00,14.7402,68.248,,,,
1644,05/02/22,17:45:00,14.7402,68.248,,,,
1645,05/02/22,18:00:00,14.7431,68.248,,,,
1646,05/02/22,18:15:00,14.7416,68.248,,,,
1647,05/02/22,18:30:00,14.7431,68.248,,,,
1648,05/02/22,18:45:00,14.7445,68.248,,,,
1649,05/02/22,19:00:00,14.7461,68.248,,,,
1650,05/02/22,19:15:00,14.7495,68.421,,,,
1651,05/02/22,19:30:00,14.7524,68.421,,,,
1652,05/02/22,19:45:00,14.7519,68.248,,,,
1653,05/02/22,20:00:00,14.7563,68.248,,,,
1654,05/02/22,20:15:00,14.7577,68.248,,,,
1655,05/02/22,20:30:00,14.7666,68.248,,,,
1656,05/02/22,20:45:00,14.7695,68.248,,,,
1657,05/02/22,21:00:00,14.7695,68.248,,,,
1658,05/02/22,21:15:00,14.7724,68.248,,,,
1659,05/02/22,21:30:00,14.7753,68.248,,,,
1660,05/02/22,21:45:00,14.7753,68.248,,,,
1661,05/02/22,22:00:00,14.7769,68.248,,,,
1662,05/02/22,22:15:00,14.7827,68.248,,,,
1663,05/02/22,22:30:00,14.7827,68.248,,,,
1664,05/02/22,22:45:00,14.7827,68.248,,,,
1665,05/02/22,23:00:00,14.7841,68.248,,,,
1666,05/02/22,23:15:00,14.7856,68.248,,,,
1667,05/02/22,23:30:00,14.7856,68.248,,,,
1668,05/02/22,23:45:00,14.7870,68.248,,,,
1669,05/03/22,00:00:00,14.7856,68.248,,,,
1670,05/03/22,00:15:00,14.7870,68.248,,,,
1671,05/03/22,00:30:00,14.7856,68.248,,,,
1672,05/03/22,00:45:00,14.7841,68.248,,,,
1673,05/03/22,01:00:00,14.7856,68.248,,,,
1674,05/03/22,01:15:00,14.7841,68.248,,,,
1675,05/03/22,01:30:00,14.7841,68.248,,,,
1676,05/03/22,01:45:00,14.7827,68.248,,,,
1677,05/03/22,02:00:00,14.7798,68.248,,,,
1678,05/03/22,02:15:00,14.7783,68.248,,,,
1679,05/03/22,02:30:00,14.7753,68.248,,,,
1680,05/03/22,02:45:00,14.7724,68.248,,,,
1681,05/03/22,03:00:00,14.7680,68.248,,,,
1682,05/03/22,03:15:00,14.7666,68.248,,,,
1683,05/03/22,03:30:00,14.7651,68.248,,,,
1684,05/03/22,03:45:00,14.7651,68.248,,,,
1685,05/03/22,04:00:00,14.7666,68.248,,,,
1686,05/03/22,04:15:00,14.7666,68.248,,,,
1687,05/03/22,04:30:00,14.7651,68.248,,,,
1688,05/03/22,04:45:00,14.7666,68.248,,,,
1689,05/03/22,05:00:00,14.7651,68.248,,,,
1690,05/03/22,05:15:00,14.7656,68.421,,,,
1691,05/03/22,05:30:00,14.7715,68.421,,,,
1692,05/03/22,05:45:00,14.7699,68.421,,,,
1693,05/03/22,06:00:00,14.7715,68.421,,,,
1694,05/03/22,06:15:00,14.7715,68.421,,,,
1695,05/03/22,06:30:00,14.7715,68.421,,,,
1696,05/03/22,06:45:00,14.7715,68.421,,,,
1697,05/03/22,07:00:00,14.7715,68.421,,,,
1698,05/03/22,07:15:00,14.7730,68.421,,,,
1699,05/03/22,07:30:00,14.7748,68.592,,,,
1700,05/03/22,07:45:00,14.7792,68.592,,,,
1701,05/03/22,08:00:00,14.7763,68.592,,,,
1702,05/03/22,08:15:00,14.7808,68.592,,,,
1703,05/03/22,08:30:00,14.7822,68.592,,,,
1704,05/03/22,08:45:00,14.7822,68.592,,,,
1705,05/03/22,09:00:00,14.7837,68.592,,,,
1706,05/03/22,09:15:00,14.7851,68.592,,,,
1707,05/03/22,09:30:00,14.7837,68.592,,,,
1708,05/03/22,09:45:00,14.7837,68.592,,,,
1709,05/03/22,10:00:00,14.7851,68.592,,,,
1710,05/03/22,10:15:00,14.7851,68.592,,,,
1711,05/03/22,10:30:00,14.7866,68.592,,,,
1712,05/03/22,10:45:00,14.7866,68.592,,,,
1713,05/03/22,11:00:00,14.7851,68.592,,,,
1714,05/03/22,11:15:00,14.7837,68.592,,,,
1715,05/03/22,11:30:00,14.7880,68.592,,,,
1716,05/03/22,11:45:00,14.7866,68.592,,,,
1717,05/03/22,12:00:00,14.7851,68.592,,,,
1718,05/03/22,12:15:00,14.7851,68.592,,,,
1719,05/03/22,12:30:00,14.7851,68.592,,,,
1720,05/03/22,12:45:00,14.7822,68.592,,,,
1721,05/03/22,13:00:00,14.7798,68.763,,,,
1722,05/03/22,13:15:00,14.7769,68.763,,,,
1723,05/03/22,13:30:00,14.7709,68.763,,,,
1724,05/03/22,13:45:00,14.7695,68.763,,,,
1725,05/03/22,14:00:00,14.7666,68.763,,,,
1726,05/03/22,14:15:00,14.7695,68.763,,,,
1727,05/03/22,14:30:00,14.7685,68.934,,,,
1728,05/03/22,14:45:00,14.7685,68.934,,,,
1729,05/03/22,15:00:00,14.7641,68.934,,,,
1730,05/03/22,15:15:00,14.7598,68.934,,,,
1731,05/03/22,15:30:00,14.7569,68.934,,,,
1732,05/03/22,15:45:00,14.7509,68.934,,,,
1733,05/03/22,16:00:00,14.7451,68.934,,,,
1734,05/03/22,16:15:00,14.7412,69.107,,,,
1735,05/03/22,16:30:00,14.7353,69.107,,,,
1736,05/03/22,16:45:00,14.7338,69.107,,,,
1737,05/03/22,17:00:00,14.7324,69.107,,,,
1738,05/03/22,17:15:00,14.7338,69.107,,,,
1739,05/03/22,17:30:00,14.7324,69.107,,,,
1740,05/03/22,17:45:00,14.7368,69.107,,,,
1741,05/03/22,18:00:00,14.7402,69.278,,,,
1742,05/03/22,18:15:00,14.7431,69.278,,,,
1743,05/03/22,18:30:00,14.7416,69.278,,,,
1744,05/03/22,18:45:00,14.7402,69.278,,,,
1745,05/03/22,19:00:00,14.7387,69.278,,,,
1746,05/03/22,19:15:00,14.7373,69.278,,,,
1747,05/03/22,19:30:00,14.7373,69.278,,,,
1748,05/03/22,19:45:00,14.7402,69.278,,,,
1749,05/03/22,20:00:00,14.7416,69.278,,,,
1750,05/03/22,20:15:00,14.7431,69.278,,,,
1751,05/03/22,20:30:00,14.7476,69.278,,,,
1752,05/03/22,20:45:00,14.7519,69.278,,,,
1753,05/03/22,21:00:00,14.7577,69.278,,,,
1754,05/03/22,21:15:00,14.7622,69.278,,,,
1755,05/03/22,21:30:00,14.7577,69.278,,,,
1756,05/03/22,21:45:00,14.7622,69.278,,,,
1757,05/03/22,22:00:00,14.7637,69.278,,,,
1758,05/03/22,22:15:00,14.7661,69.107,,,,
1759,05/03/22,22:30:00,14.7719,69.107,,,,
1760,05/03/22,22:45:00,14.7837,69.107,,,,
1761,05/03/22,23:00:00,14.7905,68.934,,,,
1762,05/03/22,23:15:00,14.7876,68.934,,,,
1763,05/03/22,23:30:00,14.7899,68.763,,,,
1764,05/03/22,23:45:00,14.7930,68.763,,,,
1765,05/04/22,00:00:00,14.7988,68.763,,,,
1766,05/04/22,00:15:00,14.7973,68.763,,,,
1767,05/04/22,00:30:00,14.7930,68.763,,,,
1768,05/04/22,00:45:00,14.7876,68.934,,,,
1769,05/04/22,01:00:00,14.7846,68.934,,,,
1770,05/04/22,01:15:00,14.7802,68.934,,,,
1771,05/04/22,01:30:00,14.7744,68.934,,,,
1772,05/04/22,01:45:00,14.7699,68.934,,,,
1773,05/04/22,02:00:00,14.7676,69.107,,,,
1774,05/04/22,02:15:00,14.7631,69.107,,,,
1775,05/04/22,02:30:00,14.7573,69.107,,,,
1776,05/04/22,02:45:00,14.7529,69.107,,,,
1777,05/04/22,03:00:00,14.7485,69.107,,,,
1778,05/04/22,03:15:00,14.7485,69.107,,,,
1779,05/04/22,03:30:00,14.7456,69.107,,,,
1780,05/04/22,03:45:00,14.7470,69.107,,,,
1781,05/04/22,04:00:00,14.7499,69.107,,,,
1782,05/04/22,04:15:00,14.7499,69.107,,,,
1783,05/04/22,04:30:00,14.7485,69.107,,,,
1784,05/04/22,04:45:00,14.7529,69.107,,,,
1785,05/04/22,05:00:00,14.7544,69.107,,,,
1786,05/04/22,05:15:00,14.7573,69.107,,,,
1787,05/04/22,05:30:00,14.7602,69.107,,,,
1788,05/04/22,05:45:00,14.7588,69.107,,,,
1789,05/04/22,06:00:00,14.7588,69.107,,,,
1790,05/04/22,06:15:00,14.7602,69.107,,,,
1791,05/04/22,06:30:00,14.7646,69.107,,,,
1792,05/04/22,06:45:00,14.7661,69.107,,,,
1793,05/04/22,07:00:00,14.7676,69.107,,,,
1794,05/04/22,07:15:00,14.7705,69.107,,,,
1795,05/04/22,07:30:00,14.7734,69.107,,,,
1796,05/04/22,07:45:00,14.7734,69.107,,,,
1797,05/04/22,08:00:00,14.7719,69.107,,,,
1798,05/04/22,08:15:00,14.7734,69.107,,,,
1799,05/04/22,08:30:00,14.7748,69.107,,,,
1800,05/04/22,08:45:00,14.7748,69.107,,,,
1801,05/04/22,09:00:00,14.7763,69.107,,,,
1802,05/04/22,09:15:00,14.7763,69.107,,,,
1803,05/04/22,09:30:00,14.7773,68.934,,,,
1804,05/04/22,09:45:00,14.7744,68.934,,,,
1805,05/04/22,10:00:00,14.7759,68.934,,,,
1806,05/04/22,10:15:00,14.7744,68.934,,,,
1807,05/04/22,10:30:00,14.7759,68.934,,,,
1808,05/04/22,10:45:00,14.7759,68.934,,,,
1809,05/04/22,11:00:00,14.7788,68.934,,,,
1810,05/04/22,11:15:00,14.7802,68.934,,,,
1811,05/04/22,11:30:00,14.7773,68.934,,,,
1812,05/04/22,11:45:00,14.7788,68.934,,,,
1813,05/04/22,12:00:00,14.7773,68.934,,,,
1814,05/04/22,12:15:00,14.7759,68.934,,,,
1815,05/04/22,12:30:00,14.7730,68.934,,,,
1816,05/04/22,12:45:00,14.7699,68.934,,,,
1817,05/04/22,13:00:00,14.7670,68.934,,,,
1818,05/04/22,13:15:00,14.7612,68.934,,,,
1819,05/04/22,13:30:00,14.7583,68.934,,,,
1820,05/04/22,13:45:00,14.7569,68.934,,,,
1821,05/04/22,14:00:00,14.7569,68.934,,,,
1822,05/04/22,14:15:00,14.7529,69.107,,,,
1823,05/04/22,14:30:00,14.7499,69.107,,,,
1824,05/04/22,14:45:00,14.7499,69.107,,,,
1825,05/04/22,15:00:00,14.7470,69.107,,,,
1826,05/04/22,15:15:00,14.7441,69.107,,,,
1827,05/04/22,15:30:00,14.7398,69.107,,,,
1828,05/04/22,15:45:00,14.7383,69.107,,,,
1829,05/04/22,16:00:00,14.7358,69.278,,,,
1830,05/04/22,16:15:00,14.7329,69.278,,,,
1831,05/04/22,16:30:00,14.7315,69.278,,,,
1832,05/04/22,16:45:00,14.7299,69.278,,,,
1833,05/04/22,17:00:00,14.7284,69.278,,,,
1834,05/04/22,17:15:00,14.7241,69.278,,,,
1835,05/04/22,17:30:00,14.7255,69.278,,,,
1836,05/04/22,17:45:00,14.7255,69.278,,,,
1837,05/04/22,18:00:00,14.7261,69.449,,,,
1838,05/04/22,18:15:00,14.7245,69.449,,,,
1839,05/04/22,18:30:00,14.7231,69.449,,,,
1840,05/04/22,18:45:00,14.7261,69.449,,,,
1841,05/04/22,19:00:00,14.7276,69.449,,,,
1842,05/04/22,19:15:00,14.7276,69.449,,,,
1843,05/04/22,19:30:00,14.7276,69.449,,,,
1844,05/04/22,19:45:00,14.7305,69.449,,,,
1845,05/04/22,20:00:00,14.7319,69.449,,,,
1846,05/04/22,20:15:00,14.7334,69.449,,,,
1847,05/04/22,20:30:00,14.7363,69.449,,,,
1848,05/04/22,20:45:00,14.7392,69.449,,,,
1849,05/04/22,21:00:00,14.7408,69.449,,,,
1850,05/04/22,21:15:00,14.7427,69.622,,,,
1851,05/04/22,21:30:00,14.7441,69.622,,,,
1852,05/04/22,21:45:00,14.7470,69.622,,,,
1853,05/04/22,22:00:00,14.7470,69.622,,,,
1854,05/04/22,22:15:00,14.7485,69.622,,,,
1855,05/04/22,22:30:00,14.7515,69.622,,,,
1856,05/04/22,22:45:00,14.7573,69.622,,,,
1857,05/04/22,23:00:00,14.7558,69.622,,,,
1858,05/04/22,23:15:00,14.7602,69.622,,,,
1859,05/04/22,23:30:00,14.7573,69.622,,,,
1860,05/04/22,23:45:00,14.7588,69.622,,,,
1861,05/05/22,00:00:00,14.7588,69.622,,,,
1862,05/05/22,00:15:00,14.7617,69.622,,,,
1863,05/05/22,00:30:00,14.7617,69.622,,,,
1864,05/05/22,00:45:00,14.7646,69.622,,,,
1865,05/05/22,01:00:00,14.7617,69.622,,,,
1866,05/05/22,01:15:00,14.7602,69.622,,,,
1867,05/05/22,01:30:00,14.7602,69.622,,,,
1868,05/05/22,01:45:00,14.7558,69.622,,,,
1869,05/05/22,02:00:00,14.7544,69.622,,,,
1870,05/05/22,02:15:00,14.7499,69.622,,,,
1871,05/05/22,02:30:00,14.7485,69.622,,,,
1872,05/05/22,02:45:00,14.7470,69.622,,,,
1873,05/05/22,03:00:00,14.7456,69.622,,,,
1874,05/05/22,03:15:00,14.7456,69.622,,,,
1875,05/05/22,03:30:00,14.7412,69.622,,,,
1876,05/05/22,03:45:00,14.7412,69.622,,,,
1877,05/05/22,04:00:00,14.7427,69.622,,,,
1878,05/05/22,04:15:00,14.7427,69.622,,,,
1879,05/05/22,04:30:00,14.7441,69.622,,,,
1880,05/05/22,04:45:00,14.7441,69.622,,,,
1881,05/05/22,05:00:00,14.7441,69.622,,,,
1882,05/05/22,05:15:00,14.7441,69.622,,,,
1883,05/05/22,05:30:00,14.7422,69.449,,,,
1884,05/05/22,05:45:00,14.7392,69.449,,,,
1885,05/05/22,06:00:00,14.7392,69.449,,,,
1886,05/05/22,06:15:00,14.7408,69.449,,,,
1887,05/05/22,06:30:00,14.7422,69.449,,,,
1888,05/05/22,06:45:00,14.7437,69.449,,,,
1889,05/05/22,07:00:00,14.7495,69.449,,,,
1890,05/05/22,07:15:00,14.7524,69.449,,,,
1891,05/05/22,07:30:00,14.7569,69.449,,,,
1892,05/05/22,07:45:00,14.7583,69.449,,,,
1893,05/05/22,08:00:00,14.7583,69.449,,,,
1894,05/05/22,08:15:00,14.7598,69.449,,,,
1895,05/05/22,08:30:00,14.7637,69.278,,,,
1896,05/05/22,08:45:00,14.7637,69.278,,,,
1897,05/05/22,09:00:00,14.7680,69.278,,,,
1898,05/05/22,09:15:00,14.7695,69.278,,,,
1899,05/05/22,09:30:00,14.7680,69.278,,,,
1900,05/05/22,09:45:00,14.7666,69.278,,,,
1901,05/05/22,10:00:00,14.7651,69.278,,,,
1902,05/05/22,10:15:00,14.7608,69.278,,,,
1903,05/05/22,10:30:00,14.7608,69.278,,,,
1904,05/05/22,10:45:00,14.7637,69.278,,,,
1905,05/05/22,11:00:00,14.7637,69.278,,,,
1906,05/05/22,11:15:00,14.7637,69.278,,,,
1907,05/05/22,11:30:00,14.7622,69.278,,,,
1908,05/05/22,11:45:00,14.7608,69.278,,,,
1909,05/05/22,12:00:00,14.7563,69.278,,,,
1910,05/05/22,12:15:00,14.7505,69.278,,,,
1911,05/05/22,12:30:00,14.7476,69.278,,,,
1912,05/05/22,12:45:00,14.7461,69.278,,,,
1913,05/05/22,13:00:00,14.7476,69.278,,,,
1914,05/05/22,13:15:00,14.7431,69.278,,,,
1915,05/05/22,13:30:00,14.7402,69.278,,,,
1916,05/05/22,13:45:00,14.7358,69.278,,,,
1917,05/05/22,14:00:00,14.7329,69.278,,,,
1918,05/05/22,14:15:00,14.7305,69.449,,,,
1919,05/05/22,14:30:00,14.7305,69.449,,,,
1920,05/05/22,14:45:00,14.7276,69.449,,,,
1921,05/05/22,15:00:00,14.7231,69.449,,,,
1922,05/05/22,15:15:00,14.7202,69.449,,,,
1923,05/05/22,15:30:00,14.7158,69.449,,,,
1924,05/05/22,15:45:00,14.7129,69.449,,,,
1925,05/05/22,16:00:00,14.7115,69.449,,,,
1926,05/05/22,16:15:00,14.7070,69.449,,,,
1927,05/05/22,16:30:00,14.7041,69.449,,,,
1928,05/05/22,16:45:00,14.7016,69.622,,,,
1929,05/05/22,17:00:00,14.6987,69.622,,,,
1930,05/05/22,17:15:00,14.7016,69.622,,,,
1931,05/05/22,17:30:00,14.7016,69.622,,,,
1932,05/05/22,17:45:00,14.6987,69.622,,,,
1933,05/05/22,18:00:00,14.7002,69.622,,,,
1934,05/05/22,18:15:00,14.6987,69.622,,,,
1935,05/05/22,18:30:00,14.7002,69.622,,,,
1936,05/05/22,18:45:00,14.6973,69.622,,,,
1937,05/05/22,19:00:00,14.7002,69.622,,,,
1938,05/05/22,19:15:00,14.6991,69.793,,,,
1939,05/05/22,19:30:00,14.7051,69.793,,,,
1940,05/05/22,19:45:00,14.7051,69.793,,,,
1941,05/05/22,20:00:00,14.7065,69.793,,,,
1942,05/05/22,20:15:00,14.7094,69.793,,,,
1943,05/05/22,20:30:00,14.7123,69.793,,,,
1944,05/05/22,20:45:00,14.7168,69.793,,,,
1945,05/05/22,21:00:00,14.7197,69.793,,,,
1946,05/05/22,21:15:00,14.7212,69.793,,,,
1947,05/05/22,21:30:00,14.7212,69.793,,,,
1948,05/05/22,21:45:00,14.7212,69.793,,,,
1949,05/05/22,22:00:00,14.7255,69.793,,,,
1950,05/05/22,22:15:00,14.7270,69.793,,,,
1951,05/05/22,22:30:00,14.7299,69.793,,,,
1952,05/05/22,22:45:00,14.7315,69.793,,,,
1953,05/05/22,23:00:00,14.7358,69.793,,,,
1954,05/05/22,23:15:00,14.7358,69.793,,,,
1955,05/05/22,23:30:00,14.7358,69.793,,,,
1956,05/05/22,23:45:00,14.7329,69.793,,,,
1957,05/06/22,00:00:00,14.7295,69.622,,,,
1958,05/06/22,00:15:00,14.7266,69.622,,,,
1959,05/06/22,00:30:00,14.7266,69.622,,,,
1960,05/06/22,00:45:00,14.7280,69.622,,,,
1961,05/06/22,01:00:00,14.7280,69.622,,,,
1962,05/06/22,01:15:00,14.7266,69.622,,,,
1963,05/06/22,01:30:00,14.7237,69.622,,,,
1964,05/06/22,01:45:00,14.7237,69.622,,,,
1965,05/06/22,02:00:00,14.7222,69.622,,,,
1966,05/06/22,02:15:00,14.7208,69.622,,,,
1967,05/06/22,02:30:00,14.7177,69.622,,,,
1968,05/06/22,02:45:00,14.7163,69.622,,,,
1969,05/06/22,03:00:00,14.7148,69.622,,,,
1970,05/06/22,03:15:00,14.7148,69.622,,,,
1971,05/06/22,03:30:00,14.7119,69.622,,,,
1972,05/06/22,03:45:00,14.7105,69.622,,,,
1973,05/06/22,04:00:00,14.7090,69.622,,,,
1974,05/06/22,04:15:00,14.7105,69.622,,,,
1975,05/06/22,04:30:00,14.7105,69.622,,,,
1976,05/06/22,04:45:00,14.7084,69.449,,,,
1977,05/06/22,05:00:00,14.7070,69.449,,,,
1978,05/06/22,05:15:00,14.7070,69.449,,,,
1979,05/06/22,05:30:00,14.7084,69.449,,,,
1980,05/06/22,05:45:00,14.7084,69.449,,,,
1981,05/06/22,06:00:00,14.7055,69.449,,,,
1982,05/06/22,06:15:00,14.7099,69.449,,,,
1983,05/06/22,06:30:00,14.7099,69.449,,,,
1984,05/06/22,06:45:00,14.7084,69.449,,,,
1985,05/06/22,07:00:00,14.7129,69.449,,,,
1986,05/06/22,07:15:00,14.7144,69.449,,,,
1987,05/06/22,07:30:00,14.7129,69.449,,,,
1988,05/06/22,07:45:00,14.7187,69.449,,,,
1989,05/06/22,08:00:00,14.7216,69.449,,,,
1990,05/06/22,08:15:00,14.7226,69.278,,,,
1991,05/06/22,08:30:00,14.7255,69.278,,,,
1992,05/06/22,08:45:00,14.7270,69.278,,,,
1993,05/06/22,09:00:00,14.7299,69.278,,,,
1994,05/06/22,09:15:00,14.7299,69.278,,,,
1995,05/06/22,09:30:00,14.7284,69.278,,,,
1996,05/06/22,09:45:00,14.7270,69.278,,,,
1997,05/06/22,10:00:00,14.7255,69.278,,,,
1998,05/06/22,10:15:00,14.7241,69.278,,,,
1999,05/06/22,10:30:00,14.7183,69.278,,,,
2000,05/06/22,10:45:00,14.7109,69.278,,,,
