Plot Title: FL_Drain_Baro,,,,,,,,
#,Date,"Time, GMT-04:01","Abs Pres, psi (LGR S/N: 10776670, SEN S/N: 10776670)","Temp, °F (LGR S/N: 10776670, SEN S/N: 10776670)","Coupler Detached (LGR S/N: 10776670, SEN S/N: 10776670)","Coupler Attached (LGR S/N: 10776670, SEN S/N: 10776670)","Stopped (LGR S/N: 10776670, SEN S/N: 10776670)","End Of File (LGR S/N: 10776670, SEN S/N: 10776670)"
1883,2/16/2022,4:45:00,14.8917,59.164,,,,
1884,2/16/2022,5:00:00,14.8874,59.164,,,,
1885,2/16/2022,5:15:00,14.8844,59.164,,,,
1886,2/16/2022,5:30:00,14.8815,59.164,,,,
1887,2/16/2022,5:45:00,14.8771,59.164,,,,
1888,2/16/2022,6:00:00,14.8815,59.164,,,,
1889,2/16/2022,6:15:00,14.8815,59.164,,,,
1890,2/16/2022,6:30:00,14.8829,59.164,,,,
1891,2/16/2022,6:45:00,14.8874,59.164,,,,
1892,2/16/2022,7:00:00,14.8859,59.164,,,,
1893,2/16/2022,7:15:00,14.8874,59.164,,,,
1894,2/16/2022,7:30:00,14.8888,59.164,,,,
1895,2/16/2022,7:45:00,14.8903,59.164,,,,
1896,2/16/2022,8:00:00,14.8883,58.993,,,,
1897,2/16/2022,8:15:00,14.8932,59.164,,,,
1898,2/16/2022,8:30:00,14.8942,58.993,,,,
1899,2/16/2022,8:45:00,14.8928,58.993,,,,
1900,2/16/2022,9:00:00,14.8932,59.164,,,,
1901,2/16/2022,9:15:00,14.8897,58.993,,,,
1902,2/16/2022,9:30:00,14.8903,59.164,,,,
1903,2/16/2022,9:45:00,14.8888,59.164,,,,
1904,2/16/2022,10:00:00,14.8888,59.164,,,,
1905,2/16/2022,10:15:00,14.8839,58.993,,,,
1906,2/16/2022,10:30:00,14.8839,58.993,,,,
1907,2/16/2022,10:45:00,14.8829,59.164,,,,
1908,2/16/2022,11:00:00,14.8844,59.164,,,,
1909,2/16/2022,11:15:00,14.8829,59.164,,,,
1910,2/16/2022,11:30:00,14.8829,59.164,,,,
1911,2/16/2022,11:45:00,14.8786,59.164,,,,
1912,2/16/2022,12:00:00,14.8757,59.164,,,,
1913,2/16/2022,12:15:00,14.8713,59.164,,,,
1914,2/16/2022,12:30:00,14.8668,59.164,,,,
1915,2/16/2022,12:45:00,14.8639,59.164,,,,
1916,2/16/2022,13:00:00,14.861,59.164,,,,
1917,2/16/2022,13:15:00,14.8552,59.164,,,,
1918,2/16/2022,13:30:00,14.8513,59.337,,,,
1919,2/16/2022,13:45:00,14.8453,59.337,,,,
1920,2/16/2022,14:00:00,14.8395,59.337,,,,
1921,2/16/2022,14:15:00,14.8381,59.337,,,,
1922,2/16/2022,14:30:00,14.8298,59.508,,,,
1923,2/16/2022,14:45:00,14.8239,59.508,,,,
1924,2/16/2022,15:00:00,14.8166,59.508,,,,
1925,2/16/2022,15:15:00,14.8113,59.68,,,,
1926,2/16/2022,15:30:00,14.8055,59.68,,,,
1927,2/16/2022,15:45:00,14.7995,59.68,,,,
1928,2/16/2022,16:00:00,14.7956,59.851,,,,
1929,2/16/2022,16:15:00,14.7898,59.851,,,,
1930,2/16/2022,16:30:00,14.7854,59.851,,,,
1931,2/16/2022,16:45:00,14.7801,60.024,,,,
1932,2/16/2022,17:00:00,14.7772,60.024,,,,
1933,2/16/2022,17:15:00,14.7741,60.024,,,,
1934,2/16/2022,17:30:00,14.7733,60.195,,,,
1935,2/16/2022,17:45:00,14.7704,60.195,,,,
1936,2/16/2022,18:00:00,14.7708,60.368,,,,
1937,2/16/2022,18:15:00,14.7708,60.368,,,,
1938,2/16/2022,18:30:00,14.7693,60.368,,,,
1939,2/16/2022,18:45:00,14.7693,60.368,,,,
1940,2/16/2022,19:00:00,14.7669,60.539,,,,
1941,2/16/2022,19:15:00,14.7683,60.539,,,,
1942,2/16/2022,19:30:00,14.7698,60.539,,,,
1943,2/16/2022,19:45:00,14.7698,60.539,,,,
1944,2/16/2022,20:00:00,14.7741,60.539,,,,
1945,2/16/2022,20:15:00,14.7791,60.712,,,,
1946,2/16/2022,20:30:00,14.7791,60.712,,,,
1947,2/16/2022,20:45:00,14.7805,60.712,,,,
1948,2/16/2022,21:00:00,14.7834,60.712,,,,
1949,2/16/2022,21:15:00,14.7878,60.712,,,,
1950,2/16/2022,21:30:00,14.7878,60.712,,,,
1951,2/16/2022,21:45:00,14.7863,60.712,,,,
1952,2/16/2022,22:00:00,14.7863,60.712,,,,
1953,2/16/2022,22:15:00,14.7883,60.883,,,,
1954,2/16/2022,22:30:00,14.7898,60.883,,,,
1955,2/16/2022,22:45:00,14.7883,60.883,,,,
1956,2/16/2022,23:00:00,14.7883,60.883,,,,
1957,2/16/2022,23:15:00,14.7898,60.883,,,,
1958,2/16/2022,23:30:00,14.7898,60.883,,,,
1959,2/16/2022,23:45:00,14.7927,60.883,,,,
1960,2/16/2022,0:00:00,14.7927,60.883,,,,
1961,2/17/2022,0:15:00,14.7956,60.883,,,,
1962,2/17/2022,0:30:00,14.7985,60.883,,,,
1963,2/17/2022,0:45:00,14.8028,60.883,,,,
1964,2/17/2022,1:00:00,14.8028,60.883,,,,
1965,2/17/2022,1:15:00,14.7999,60.883,,,,
1966,2/17/2022,1:30:00,14.8028,60.883,,,,
1967,2/17/2022,1:45:00,14.7999,60.883,,,,
1968,2/17/2022,2:00:00,14.7985,60.883,,,,
1969,2/17/2022,2:15:00,14.797,60.883,,,,
1970,2/17/2022,2:30:00,14.7956,60.883,,,,
1971,2/17/2022,2:45:00,14.7946,61.054,,,,
1972,2/17/2022,3:00:00,14.7902,61.054,,,,
1973,2/17/2022,3:15:00,14.7859,61.054,,,,
1974,2/17/2022,3:30:00,14.7859,61.054,,,,
1975,2/17/2022,3:45:00,14.7814,61.054,,,,
1976,2/17/2022,4:00:00,14.7799,61.054,,,,
1977,2/17/2022,4:15:00,14.777,61.054,,,,
1978,2/17/2022,4:30:00,14.7785,61.054,,,,
1979,2/17/2022,4:45:00,14.7756,61.054,,,,
1980,2/17/2022,5:00:00,14.7727,61.054,,,,
1981,2/17/2022,5:15:00,14.7698,61.054,,,,
1982,2/17/2022,5:30:00,14.7698,61.054,,,,
1983,2/17/2022,5:45:00,14.7669,61.054,,,,
1984,2/17/2022,6:00:00,14.7683,61.054,,,,
1985,2/17/2022,6:15:00,14.7698,61.054,,,,
1986,2/17/2022,6:30:00,14.7712,61.054,,,,
1987,2/17/2022,6:45:00,14.7727,61.054,,,,
1988,2/17/2022,7:00:00,14.7712,61.054,,,,
1989,2/17/2022,7:15:00,14.7712,61.054,,,,
1990,2/17/2022,7:30:00,14.7756,61.054,,,,
1991,2/17/2022,7:45:00,14.7756,61.054,,,,
1992,2/17/2022,8:00:00,14.7799,61.054,,,,
1993,2/17/2022,8:15:00,14.7814,61.054,,,,
1994,2/17/2022,8:30:00,14.7814,61.054,,,,
1995,2/17/2022,8:45:00,14.783,61.054,,,,
1996,2/17/2022,9:00:00,14.7873,61.054,,,,
1997,2/17/2022,9:15:00,14.7859,61.054,,,,
1998,2/17/2022,9:30:00,14.7902,61.054,,,,
1999,2/17/2022,9:45:00,14.7902,61.054,,,,
2000,2/17/2022,10:00:00,14.7921,61.227,,,,
2001,2/17/2022,10:15:00,14.7907,61.227,,,,
2002,2/17/2022,10:30:00,14.7907,61.227,,,,
2003,2/17/2022,10:45:00,14.7936,61.227,,,,
2004,2/17/2022,11:00:00,14.7921,61.227,,,,
2005,2/17/2022,11:15:00,14.7921,61.227,,,,
2006,2/17/2022,11:30:00,14.7952,61.227,,,,
2007,2/17/2022,11:45:00,14.7936,61.227,,,,
2008,2/17/2022,12:00:00,14.7952,61.227,,,,
2009,2/17/2022,12:15:00,14.7896,61.398,,,,
2010,2/17/2022,12:30:00,14.7896,61.398,,,,
2011,2/17/2022,12:45:00,14.7867,61.398,,,,
2012,2/17/2022,13:00:00,14.7853,61.398,,,,
2013,2/17/2022,13:15:00,14.7828,61.569,,,,
2014,2/17/2022,13:30:00,14.7814,61.569,,,,
2015,2/17/2022,13:45:00,14.7785,61.569,,,,
2016,2/17/2022,14:00:00,14.7741,61.569,,,,
2017,2/17/2022,14:15:00,14.7688,61.741,,,,
2018,2/17/2022,14:30:00,14.7659,61.741,,,,
2019,2/17/2022,14:45:00,14.7614,61.741,,,,
2020,2/17/2022,15:00:00,14.759,61.912,,,,
2021,2/17/2022,15:15:00,14.759,61.912,,,,
2022,2/17/2022,15:30:00,14.7574,61.912,,,,
2023,2/17/2022,15:45:00,14.7595,62.083,,,,
2024,2/17/2022,16:00:00,14.7535,62.083,,,,
2025,2/17/2022,16:15:00,14.758,62.083,,,,
2026,2/17/2022,16:30:00,14.7599,62.254,,,,
2027,2/17/2022,16:45:00,14.7614,62.254,,,,
2028,2/17/2022,17:00:00,14.7614,62.254,,,,
2029,2/17/2022,17:15:00,14.7599,62.254,,,,
2030,2/17/2022,17:30:00,14.7634,62.425,,,,
2031,2/17/2022,17:45:00,14.7634,62.425,,,,
2032,2/17/2022,18:00:00,14.7634,62.425,,,,
2033,2/17/2022,18:15:00,14.7653,62.598,,,,
2034,2/17/2022,18:30:00,14.7667,62.598,,,,
2035,2/17/2022,18:45:00,14.7696,62.598,,,,
2036,2/17/2022,19:00:00,14.7725,62.598,,,,
2037,2/17/2022,19:15:00,14.7756,62.598,,,,
2038,2/17/2022,19:30:00,14.7756,62.598,,,,
2039,2/17/2022,19:45:00,14.7775,62.769,,,,
2040,2/17/2022,20:00:00,14.7789,62.769,,,,
2041,2/17/2022,20:15:00,14.7775,62.769,,,,
2042,2/17/2022,20:30:00,14.7804,62.769,,,,
2043,2/17/2022,20:45:00,14.7833,62.769,,,,
2044,2/17/2022,21:00:00,14.7863,62.769,,,,
2045,2/17/2022,21:15:00,14.7892,62.769,,,,
2046,2/17/2022,21:30:00,14.7936,62.769,,,,
2047,2/17/2022,21:45:00,14.7907,62.769,,,,
2048,2/17/2022,22:00:00,14.7936,62.769,,,,
2049,2/17/2022,22:15:00,14.7994,62.769,,,,
2050,2/17/2022,22:30:00,14.8023,62.769,,,,
2051,2/17/2022,22:45:00,14.8008,62.769,,,,
2052,2/17/2022,23:00:00,14.8023,62.769,,,,
2053,2/17/2022,23:15:00,14.8023,62.769,,,,
2054,2/17/2022,23:30:00,14.8039,62.769,,,,
2055,2/17/2022,23:45:00,14.8039,62.769,,,,
2056,2/17/2022,0:00:00,14.8082,62.769,,,,
2057,2/18/2022,0:15:00,14.8097,62.769,,,,
2058,2/18/2022,0:30:00,14.814,62.769,,,,
2059,2/18/2022,0:45:00,14.8111,62.769,,,,
2060,2/18/2022,1:00:00,14.8082,62.769,,,,
2061,2/18/2022,1:15:00,14.8068,62.769,,,,
2062,2/18/2022,1:30:00,14.8097,62.769,,,,
2063,2/18/2022,1:45:00,14.8111,62.769,,,,
2064,2/18/2022,2:00:00,14.814,62.769,,,,
2065,2/18/2022,2:15:00,14.8053,62.769,,,,
2066,2/18/2022,2:30:00,14.8082,62.769,,,,
2067,2/18/2022,2:45:00,14.8097,62.769,,,,
2068,2/18/2022,3:00:00,14.8068,62.769,,,,
2069,2/18/2022,3:15:00,14.8082,62.769,,,,
2070,2/18/2022,3:30:00,14.8097,62.769,,,,
2071,2/18/2022,3:45:00,14.8082,62.769,,,,
2072,2/18/2022,4:00:00,14.8068,62.769,,,,
2073,2/18/2022,4:15:00,14.8107,62.598,,,,
2074,2/18/2022,4:30:00,14.8121,62.598,,,,
2075,2/18/2022,4:45:00,14.8107,62.598,,,,
2076,2/18/2022,5:00:00,14.8092,62.598,,,,
2077,2/18/2022,5:15:00,14.8092,62.598,,,,
2078,2/18/2022,5:30:00,14.8092,62.598,,,,
2079,2/18/2022,5:45:00,14.8092,62.598,,,,
2080,2/18/2022,6:00:00,14.8165,62.598,,,,
2081,2/18/2022,6:15:00,14.8189,62.425,,,,
2082,2/18/2022,6:30:00,14.8218,62.425,,,,
2083,2/18/2022,6:45:00,14.8233,62.425,,,,
2084,2/18/2022,7:00:00,14.8262,62.425,,,,
2085,2/18/2022,7:15:00,14.8336,62.425,,,,
2086,2/18/2022,7:30:00,14.835,62.425,,,,
2087,2/18/2022,7:45:00,14.8379,62.425,,,,
2088,2/18/2022,8:00:00,14.8448,62.254,,,,
2089,2/18/2022,8:15:00,14.8491,62.254,,,,
2090,2/18/2022,8:30:00,14.8507,62.254,,,,
2091,2/18/2022,8:45:00,14.8536,62.254,,,,
2092,2/18/2022,9:00:00,14.858,62.254,,,,
2093,2/18/2022,9:15:00,14.8648,62.083,,,,
2094,2/18/2022,9:30:00,14.8662,62.083,,,,
2095,2/18/2022,9:45:00,14.8677,62.083,,,,
2096,2/18/2022,10:00:00,14.8751,62.083,,,,
2097,2/18/2022,10:15:00,14.878,62.083,,,,
2098,2/18/2022,10:30:00,14.8804,61.912,,,,
2099,2/18/2022,10:45:00,14.8819,61.912,,,,
2100,2/18/2022,11:00:00,14.8804,61.912,,,,
2101,2/18/2022,11:15:00,14.8804,61.912,,,,
2102,2/18/2022,11:30:00,14.8848,61.912,,,,
2103,2/18/2022,11:45:00,14.8799,61.741,,,,
2104,2/18/2022,12:00:00,14.8815,61.741,,,,
2105,2/18/2022,12:15:00,14.8815,61.741,,,,
2106,2/18/2022,12:30:00,14.8799,61.741,,,,
2107,2/18/2022,12:45:00,14.8799,61.741,,,,
2108,2/18/2022,13:00:00,14.8784,61.741,,,,
2109,2/18/2022,13:15:00,14.877,61.741,,,,
2110,2/18/2022,13:30:00,14.8751,61.569,,,,
2111,2/18/2022,13:45:00,14.8736,61.569,,,,
2112,2/18/2022,14:00:00,14.8677,61.569,,,,
2113,2/18/2022,14:15:00,14.8648,61.569,,,,
2114,2/18/2022,14:30:00,14.8619,61.569,,,,
2115,2/18/2022,14:45:00,14.8575,61.569,,,,
2116,2/18/2022,15:00:00,14.8609,61.741,,,,
2117,2/18/2022,15:15:00,14.8565,61.741,,,,
2118,2/18/2022,15:30:00,14.8551,61.741,,,,
2119,2/18/2022,15:45:00,14.8522,61.741,,,,
2120,2/18/2022,16:00:00,14.8536,61.741,,,,
2121,2/18/2022,16:15:00,14.8536,61.741,,,,
2122,2/18/2022,16:30:00,14.8522,61.741,,,,
2123,2/18/2022,16:45:00,14.8536,61.741,,,,
2124,2/18/2022,17:00:00,14.8551,61.741,,,,
2125,2/18/2022,17:15:00,14.8609,61.741,,,,
2126,2/18/2022,17:30:00,14.8584,61.912,,,,
2127,2/18/2022,17:45:00,14.8629,61.912,,,,
2128,2/18/2022,18:00:00,14.8643,61.912,,,,
2129,2/18/2022,18:15:00,14.8683,61.741,,,,
2130,2/18/2022,18:30:00,14.8697,61.741,,,,
2131,2/18/2022,18:45:00,14.8712,61.741,,,,
2132,2/18/2022,19:00:00,14.8741,61.741,,,,
2133,2/18/2022,19:15:00,14.877,61.741,,,,
2134,2/18/2022,19:30:00,14.877,61.741,,,,
2135,2/18/2022,19:45:00,14.8815,61.741,,,,
2136,2/18/2022,20:00:00,14.8829,61.741,,,,
2137,2/18/2022,20:15:00,14.8887,61.741,,,,
2138,2/18/2022,20:30:00,14.8887,61.741,,,,
2139,2/18/2022,20:45:00,14.8916,61.741,,,,
2140,2/18/2022,21:00:00,14.897,61.569,,,,
2141,2/18/2022,21:15:00,14.8999,61.569,,,,
2142,2/18/2022,21:30:00,14.9044,61.569,,,,
2143,2/18/2022,21:45:00,14.9044,61.569,,,,
2144,2/18/2022,22:00:00,14.9073,61.569,,,,
2145,2/18/2022,22:15:00,14.9083,61.398,,,,
2146,2/18/2022,22:30:00,14.9097,61.398,,,,
2147,2/18/2022,22:45:00,14.9097,61.398,,,,
2148,2/18/2022,23:00:00,14.9083,61.398,,,,
2149,2/18/2022,23:15:00,14.9137,61.227,,,,
2150,2/18/2022,23:30:00,14.9151,61.227,,,,
2151,2/18/2022,23:45:00,14.9151,61.227,,,,
2152,2/18/2022,0:00:00,14.916,61.054,,,,
2153,2/19/2022,0:15:00,14.916,61.054,,,,
2154,2/19/2022,0:30:00,14.916,61.054,,,,
2155,2/19/2022,0:45:00,14.916,61.054,,,,
2156,2/19/2022,1:00:00,14.9184,60.883,,,,
2157,2/19/2022,1:15:00,14.9184,60.883,,,,
2158,2/19/2022,1:30:00,14.9199,60.883,,,,
2159,2/19/2022,1:45:00,14.9209,60.712,,,,
2160,2/19/2022,2:00:00,14.9209,60.712,,,,
2161,2/19/2022,2:15:00,14.918,60.712,,,,
2162,2/19/2022,2:30:00,14.9176,60.539,,,,
2163,2/19/2022,2:45:00,14.9176,60.539,,,,
2164,2/19/2022,3:00:00,14.9176,60.539,,,,
2165,2/19/2022,3:15:00,14.917,60.368,,,,
2166,2/19/2022,3:30:00,14.917,60.368,,,,
2167,2/19/2022,3:45:00,14.9184,60.368,,,,
2168,2/19/2022,4:00:00,14.9151,60.195,,,,
2169,2/19/2022,4:15:00,14.9137,60.195,,,,
2170,2/19/2022,4:30:00,14.9137,60.195,,,,
2171,2/19/2022,4:45:00,14.9116,60.024,,,,
2172,2/19/2022,5:00:00,14.9116,60.024,,,,
2173,2/19/2022,5:15:00,14.9126,59.851,,,,
2174,2/19/2022,5:30:00,14.9171,59.851,,,,
2175,2/19/2022,5:45:00,14.9155,59.851,,,,
2176,2/19/2022,6:00:00,14.918,59.68,,,,
2177,2/19/2022,6:15:00,14.9195,59.68,,,,
2178,2/19/2022,6:30:00,14.9195,59.68,,,,
2179,2/19/2022,6:45:00,14.9161,59.508,,,,
2180,2/19/2022,7:00:00,14.919,59.508,,,,
2181,2/19/2022,7:15:00,14.9258,59.337,,,,
2182,2/19/2022,7:30:00,14.9287,59.337,,,,
2183,2/19/2022,7:45:00,14.9287,59.337,,,,
2184,2/19/2022,8:00:00,14.9268,59.164,,,,
2185,2/19/2022,8:15:00,14.9239,59.164,,,,
2186,2/19/2022,8:30:00,14.9254,59.164,,,,
2187,2/19/2022,8:45:00,14.9308,58.993,,,,
2188,2/19/2022,9:00:00,14.9308,58.993,,,,
2189,2/19/2022,9:15:00,14.9293,58.993,,,,
2190,2/19/2022,9:30:00,14.9318,58.82,,,,
2191,2/19/2022,9:45:00,14.9347,58.82,,,,
2192,2/19/2022,10:00:00,14.9347,58.82,,,,
2193,2/19/2022,10:15:00,14.9332,58.82,,,,
2194,2/19/2022,10:30:00,14.9312,58.647,,,,
2195,2/19/2022,10:45:00,14.9297,58.647,,,,
2196,2/19/2022,11:00:00,14.9327,58.647,,,,
2197,2/19/2022,11:15:00,14.9312,58.647,,,,
2198,2/19/2022,11:30:00,14.9297,58.647,,,,
2199,2/19/2022,11:45:00,14.9283,58.647,,,,
2200,2/19/2022,12:00:00,14.9268,58.647,,,,
2201,2/19/2022,12:15:00,14.9235,58.476,,,,
2202,2/19/2022,12:30:00,14.9219,58.476,,,,
2203,2/19/2022,12:45:00,14.9239,58.647,,,,
2204,2/19/2022,13:00:00,14.9225,58.647,,,,
2205,2/19/2022,13:15:00,14.9196,58.647,,,,
2206,2/19/2022,13:30:00,14.9137,58.647,,,,
2207,2/19/2022,13:45:00,14.9078,58.647,,,,
2208,2/19/2022,14:00:00,14.9064,58.647,,,,
2209,2/19/2022,14:15:00,14.9039,58.82,,,,
2210,2/19/2022,14:30:00,14.8967,58.82,,,,
2211,2/19/2022,14:45:00,14.8922,58.82,,,,
2212,2/19/2022,15:00:00,14.8893,58.82,,,,
2213,2/19/2022,15:15:00,14.8868,58.993,,,,
2214,2/19/2022,15:30:00,14.8868,58.993,,,,
2215,2/19/2022,15:45:00,14.8844,59.164,,,,
2216,2/19/2022,16:00:00,14.8829,59.164,,,,
2217,2/19/2022,16:15:00,14.88,59.164,,,,
2218,2/19/2022,16:30:00,14.879,59.337,,,,
2219,2/19/2022,16:45:00,14.8775,59.337,,,,
2220,2/19/2022,17:00:00,14.8775,59.337,,,,
2221,2/19/2022,17:15:00,14.8781,59.508,,,,
2222,2/19/2022,17:30:00,14.8767,59.508,,,,
2223,2/19/2022,17:45:00,14.8736,59.508,,,,
2224,2/19/2022,18:00:00,14.8727,59.68,,,,
2225,2/19/2022,18:15:00,14.8757,59.68,,,,
2226,2/19/2022,18:30:00,14.8786,59.68,,,,
2227,2/19/2022,18:45:00,14.8786,59.68,,,,
2228,2/19/2022,19:00:00,14.8819,59.851,,,,
2229,2/19/2022,19:15:00,14.8819,59.851,,,,
2230,2/19/2022,19:30:00,14.8849,59.851,,,,
2231,2/19/2022,19:45:00,14.8864,59.851,,,,
2232,2/19/2022,20:00:00,14.8893,59.851,,,,
2233,2/19/2022,20:15:00,14.8922,59.851,,,,
2234,2/19/2022,20:30:00,14.8912,60.024,,,,
2235,2/19/2022,20:45:00,14.8926,60.024,,,,
2236,2/19/2022,21:00:00,14.8957,60.024,,,,
2237,2/19/2022,21:15:00,14.8986,60.024,,,,
2238,2/19/2022,21:30:00,14.8957,60.024,,,,
2239,2/19/2022,21:45:00,14.9,60.024,,,,
2240,2/19/2022,22:00:00,14.9015,60.024,,,,
2241,2/19/2022,22:15:00,14.9029,60.024,,,,
2242,2/19/2022,22:30:00,14.9044,60.024,,,,
2243,2/19/2022,22:45:00,14.9073,60.024,,,,
2244,2/19/2022,23:00:00,14.9073,60.024,,,,
2245,2/19/2022,23:15:00,14.9116,60.024,,,,
2246,2/19/2022,23:30:00,14.9073,60.024,,,,
2247,2/19/2022,23:45:00,14.9087,60.024,,,,
2248,2/19/2022,0:00:00,14.9044,60.024,,,,
2249,2/20/2022,0:15:00,14.9015,60.024,,,,
2250,2/20/2022,0:30:00,14.9029,60.024,,,,
2251,2/20/2022,0:45:00,14.9058,60.024,,,,
2252,2/20/2022,1:00:00,14.9029,60.024,,,,
2253,2/20/2022,1:15:00,14.9029,60.024,,,,
2254,2/20/2022,1:30:00,14.8971,60.024,,,,
2255,2/20/2022,1:45:00,14.8957,60.024,,,,
2256,2/20/2022,2:00:00,14.8957,60.024,,,,
2257,2/20/2022,2:15:00,14.8971,60.024,,,,
2258,2/20/2022,2:30:00,14.8941,60.024,,,,
2259,2/20/2022,2:45:00,14.8957,60.024,,,,
2260,2/20/2022,3:00:00,14.8941,60.024,,,,
2261,2/20/2022,3:15:00,14.8941,60.024,,,,
2262,2/20/2022,3:30:00,14.8936,59.851,,,,
2263,2/20/2022,3:45:00,14.8936,59.851,,,,
2264,2/20/2022,4:00:00,14.8864,59.851,,,,
2265,2/20/2022,4:15:00,14.8864,59.851,,,,
2266,2/20/2022,4:30:00,14.8849,59.851,,,,
2267,2/20/2022,4:45:00,14.8849,59.851,,,,
2268,2/20/2022,5:00:00,14.8835,59.851,,,,
2269,2/20/2022,5:15:00,14.8804,59.851,,,,
2270,2/20/2022,5:30:00,14.8835,59.851,,,,
2271,2/20/2022,5:45:00,14.8835,59.851,,,,
2272,2/20/2022,6:00:00,14.8844,59.68,,,,
2273,2/20/2022,6:15:00,14.8873,59.68,,,,
2274,2/20/2022,6:30:00,14.8873,59.68,,,,
2275,2/20/2022,6:45:00,14.8932,59.68,,,,
2276,2/20/2022,7:00:00,14.8961,59.68,,,,
2277,2/20/2022,7:15:00,14.8932,59.68,,,,
2278,2/20/2022,7:30:00,14.8932,59.68,,,,
2279,2/20/2022,7:45:00,14.8947,59.68,,,,
2280,2/20/2022,8:00:00,14.8971,59.508,,,,
2281,2/20/2022,8:15:00,14.9015,59.508,,,,
2282,2/20/2022,8:30:00,14.9,59.508,,,,
2283,2/20/2022,8:45:00,14.9029,59.508,,,,
2284,2/20/2022,9:00:00,14.9029,59.508,,,,
2285,2/20/2022,9:15:00,14.9044,59.508,,,,
2286,2/20/2022,9:30:00,14.9073,59.508,,,,
2287,2/20/2022,9:45:00,14.9087,59.508,,,,
2288,2/20/2022,10:00:00,14.9083,59.337,,,,
2289,2/20/2022,10:15:00,14.9083,59.337,,,,
2290,2/20/2022,10:30:00,14.9054,59.337,,,,
2291,2/20/2022,10:45:00,14.9054,59.337,,,,
2292,2/20/2022,11:00:00,14.9025,59.337,,,,
2293,2/20/2022,11:15:00,14.9025,59.337,,,,
2294,2/20/2022,11:30:00,14.8996,59.337,,,,
2295,2/20/2022,11:45:00,14.901,59.337,,,,
2296,2/20/2022,12:00:00,14.8996,59.337,,,,
2297,2/20/2022,12:15:00,14.8981,59.337,,,,
2298,2/20/2022,12:30:00,14.8957,59.508,,,,
2299,2/20/2022,12:45:00,14.8912,59.508,,,,
2300,2/20/2022,13:00:00,14.8883,59.508,,,,
2301,2/20/2022,13:15:00,14.881,59.508,,,,
2302,2/20/2022,13:30:00,14.881,59.508,,,,
2303,2/20/2022,13:45:00,14.88,59.68,,,,
2304,2/20/2022,14:00:00,14.8757,59.68,,,,
2305,2/20/2022,14:15:00,14.8683,59.68,,,,
2306,2/20/2022,14:30:00,14.8643,59.851,,,,
2307,2/20/2022,14:45:00,14.8614,59.851,,,,
2308,2/20/2022,15:00:00,14.8635,60.024,,,,
2309,2/20/2022,15:15:00,14.8635,60.024,,,,
2310,2/20/2022,15:30:00,14.8596,60.195,,,,
2311,2/20/2022,15:45:00,14.8596,60.195,,,,
2312,2/20/2022,16:00:00,14.8556,60.368,,,,
2313,2/20/2022,16:15:00,14.8527,60.368,,,,
2314,2/20/2022,16:30:00,14.8532,60.539,,,,
2315,2/20/2022,16:45:00,14.8532,60.539,,,,
2316,2/20/2022,17:00:00,14.8536,60.712,,,,
2317,2/20/2022,17:15:00,14.8507,60.712,,,,
2318,2/20/2022,17:30:00,14.8522,60.712,,,,
2319,2/20/2022,17:45:00,14.8497,60.883,,,,
2320,2/20/2022,18:00:00,14.8497,60.883,,,,
2321,2/20/2022,18:15:00,14.8526,60.883,,,,
2322,2/20/2022,18:30:00,14.8517,61.054,,,,
2323,2/20/2022,18:45:00,14.8546,61.054,,,,
2324,2/20/2022,19:00:00,14.8561,61.054,,,,
2325,2/20/2022,19:15:00,14.859,61.054,,,,
2326,2/20/2022,19:30:00,14.8604,61.054,,,,
2327,2/20/2022,19:45:00,14.8654,61.227,,,,
2328,2/20/2022,20:00:00,14.8697,61.227,,,,
2329,2/20/2022,20:15:00,14.8741,61.227,,,,
2330,2/20/2022,20:30:00,14.877,61.227,,,,
2331,2/20/2022,20:45:00,14.877,61.227,,,,
2332,2/20/2022,21:00:00,14.8815,61.227,,,,
2333,2/20/2022,21:15:00,14.8829,61.227,,,,
2334,2/20/2022,21:30:00,14.8858,61.227,,,,
2335,2/20/2022,21:45:00,14.8887,61.227,,,,
2336,2/20/2022,22:00:00,14.8916,61.227,,,,
2337,2/20/2022,22:15:00,14.8887,61.227,,,,
2338,2/20/2022,22:30:00,14.8916,61.227,,,,
2339,2/20/2022,22:45:00,14.8931,61.227,,,,
2340,2/20/2022,23:00:00,14.8961,61.227,,,,
2341,2/20/2022,23:15:00,14.8961,61.227,,,,
2342,2/20/2022,23:30:00,14.899,61.227,,,,
2343,2/20/2022,23:45:00,14.8976,61.227,,,,
2344,2/20/2022,0:00:00,14.8945,61.227,,,,
2345,2/21/2022,0:15:00,14.8931,61.227,,,,
2346,2/21/2022,0:30:00,14.8945,61.227,,,,
2347,2/21/2022,0:45:00,14.8961,61.227,,,,
2348,2/21/2022,1:00:00,14.8955,61.054,,,,
2349,2/21/2022,1:15:00,14.8955,61.054,,,,
2350,2/21/2022,1:30:00,14.8941,61.054,,,,
2351,2/21/2022,1:45:00,14.8926,61.054,,,,
2352,2/21/2022,2:00:00,14.8926,61.054,,,,
2353,2/21/2022,2:15:00,14.8912,61.054,,,,
2354,2/21/2022,2:30:00,14.8883,61.054,,,,
2355,2/21/2022,2:45:00,14.8868,61.054,,,,
2356,2/21/2022,3:00:00,14.8854,61.054,,,,
2357,2/21/2022,3:15:00,14.8854,61.054,,,,
