Plot Title: FL_Drain_Baro,,,,,,,,,
#,Date,"Time, GMT-04:00","Time, GMT-04:01","Abs Pres, psi (LGR S/N: 10776670, SEN S/N: 10776670)","Temp, °F (LGR S/N: 10776670, SEN S/N: 10776670)","Coupler Detached (LGR S/N: 10776670, SEN S/N: 10776670)","Coupler Attached (LGR S/N: 10776670, SEN S/N: 10776670)","Stopped (LGR S/N: 10776670, SEN S/N: 10776670)","End Of File (LGR S/N: 10776670, SEN S/N: 10776670)"
1861,7/5/2021,1:39:37,1:45:00,14.7656,70.995,,,,
1862,7/5/2021,1:54:37,2:00:00,14.767,70.995,,,,
1863,7/5/2021,2:09:37,2:15:00,14.7656,70.995,,,,
1864,7/5/2021,2:24:37,2:30:00,14.7627,70.995,,,,
1865,7/5/2021,2:39:37,2:45:00,14.7641,70.995,,,,
1866,7/5/2021,2:54:37,3:00:00,14.7598,70.995,,,,
1867,7/5/2021,3:09:37,3:15:00,14.7598,70.995,,,,
1868,7/5/2021,3:24:37,3:30:00,14.7598,70.995,,,,
1869,7/5/2021,3:39:37,3:45:00,14.7598,70.995,,,,
1870,7/5/2021,3:54:37,4:00:00,14.7612,70.995,,,,
1871,7/5/2021,4:09:37,4:15:00,14.7583,70.995,,,,
1872,7/5/2021,4:24:37,4:30:00,14.7583,70.995,,,,
1873,7/5/2021,4:39:37,4:45:00,14.7583,70.995,,,,
1874,7/5/2021,4:54:37,5:00:00,14.7554,70.995,,,,
1875,7/5/2021,5:09:37,5:15:00,14.7554,70.995,,,,
1876,7/5/2021,5:24:37,5:30:00,14.7583,70.995,,,,
1877,7/5/2021,5:39:37,5:45:00,14.7612,70.995,,,,
1878,7/5/2021,5:54:37,6:00:00,14.7627,70.995,,,,
1879,7/5/2021,6:09:37,6:15:00,14.7627,70.995,,,,
1880,7/5/2021,6:24:37,6:30:00,14.767,70.995,,,,
1881,7/5/2021,6:39:37,6:45:00,14.7701,70.995,,,,
1882,7/5/2021,6:54:37,7:00:00,14.7715,70.995,,,,
1883,7/5/2021,7:09:37,7:15:00,14.7759,70.995,,,,
1884,7/5/2021,7:24:37,7:30:00,14.7759,70.995,,,,
1885,7/5/2021,7:39:37,7:45:00,14.7788,70.995,,,,
1886,7/5/2021,7:54:37,8:00:00,14.7817,70.995,,,,
1887,7/5/2021,8:09:37,8:15:00,14.7862,70.995,,,,
1888,7/5/2021,8:24:37,8:30:00,14.7847,70.995,,,,
1889,7/5/2021,8:39:37,8:45:00,14.7847,70.995,,,,
1890,7/5/2021,8:54:37,9:00:00,14.7847,70.995,,,,
1891,7/5/2021,9:09:37,9:15:00,14.7891,70.995,,,,
1892,7/5/2021,9:24:37,9:30:00,14.7891,70.995,,,,
1893,7/5/2021,9:39:37,9:45:00,14.792,70.995,,,,
1894,7/5/2021,9:54:37,10:00:00,14.7905,70.995,,,,
1895,7/5/2021,10:09:37,10:15:00,14.7934,70.995,,,,
1896,7/5/2021,10:24:37,10:30:00,14.7949,70.995,,,,
1897,7/5/2021,10:39:37,10:45:00,14.7965,70.995,,,,
1898,7/5/2021,10:54:37,11:00:00,14.7979,70.995,,,,
1899,7/5/2021,11:09:37,11:15:00,14.7979,70.995,,,,
1900,7/5/2021,11:24:37,11:30:00,14.7994,70.995,,,,
1901,7/5/2021,11:39:37,11:45:00,14.7994,70.995,,,,
1902,7/5/2021,11:54:37,12:00:00,14.8008,70.995,,,,
1903,7/5/2021,12:09:37,12:15:00,14.8008,70.995,,,,
1904,7/5/2021,12:24:37,12:30:00,14.8023,70.995,,,,
1905,7/5/2021,12:39:37,12:45:00,14.8008,70.995,,,,
1906,7/5/2021,12:54:37,13:00:00,14.8023,70.995,,,,
1907,7/5/2021,13:09:37,13:15:00,14.8023,70.995,,,,
1908,7/5/2021,13:24:37,13:30:00,14.8008,70.995,,,,
1909,7/5/2021,13:39:37,13:45:00,14.7994,70.995,,,,
1910,7/5/2021,13:54:37,14:00:00,14.7994,70.995,,,,
1911,7/5/2021,14:09:37,14:15:00,14.7949,70.995,,,,
1912,7/5/2021,14:24:37,14:30:00,14.792,70.995,,,,
1913,7/5/2021,14:39:37,14:45:00,14.7876,70.995,,,,
1914,7/5/2021,14:54:37,15:00:00,14.7847,70.995,,,,
1915,7/5/2021,15:09:37,15:15:00,14.7817,70.995,,,,
1916,7/5/2021,15:24:37,15:30:00,14.7788,70.995,,,,
1917,7/5/2021,15:39:37,15:45:00,14.7773,70.995,,,,
1918,7/5/2021,15:54:37,16:00:00,14.7788,70.995,,,,
1919,7/5/2021,16:09:37,16:15:00,14.7802,70.995,,,,
1920,7/5/2021,16:24:37,16:30:00,14.7802,70.995,,,,
1921,7/5/2021,16:39:37,16:45:00,14.7802,70.995,,,,
1922,7/5/2021,16:54:37,17:00:00,14.7817,70.995,,,,
1923,7/5/2021,17:09:37,17:15:00,14.7833,70.995,,,,
1924,7/5/2021,17:24:37,17:30:00,14.7833,70.995,,,,
1925,7/5/2021,17:39:37,17:45:00,14.7833,70.995,,,,
1926,7/5/2021,17:54:37,18:00:00,14.7817,70.995,,,,
1927,7/5/2021,18:09:37,18:15:00,14.7788,70.995,,,,
1928,7/5/2021,18:24:37,18:30:00,14.7773,70.995,,,,
1929,7/5/2021,18:39:37,18:45:00,14.7788,70.995,,,,
1930,7/5/2021,18:54:37,19:00:00,14.7833,70.995,,,,
1931,7/5/2021,19:09:37,19:15:00,14.7847,70.995,,,,
1932,7/5/2021,19:24:37,19:30:00,14.7833,70.995,,,,
1933,7/5/2021,19:39:37,19:45:00,14.7891,70.995,,,,
1934,7/5/2021,19:54:37,20:00:00,14.7905,70.995,,,,
1935,7/5/2021,20:09:37,20:15:00,14.7949,70.995,,,,
1936,7/5/2021,20:24:37,20:30:00,14.8023,70.995,,,,
1937,7/5/2021,20:39:37,20:45:00,14.8008,70.995,,,,
1938,7/5/2021,20:54:37,21:00:00,14.8037,70.995,,,,
1939,7/5/2021,21:09:37,21:15:00,14.8052,70.995,,,,
1940,7/5/2021,21:24:37,21:30:00,14.8052,70.995,,,,
1941,7/5/2021,21:39:37,21:45:00,14.8052,70.995,,,,
1942,7/5/2021,21:54:37,22:00:00,14.8008,70.995,,,,
1943,7/5/2021,22:09:37,22:15:00,14.8023,70.995,,,,
1944,7/5/2021,22:24:37,22:30:00,14.8052,70.995,,,,
1945,7/5/2021,22:39:37,22:45:00,14.8037,70.995,,,,
1946,7/5/2021,22:54:37,23:00:00,14.8081,70.995,,,,
1947,7/5/2021,23:09:37,23:15:00,14.8081,70.995,,,,
1948,7/5/2021,23:24:37,23:30:00,14.8066,70.995,,,,
1949,7/5/2021,23:39:37,23:45:00,14.8008,70.995,,,,
1950,7/5/2021,23:54:37,0:00:00,14.8037,70.995,,,,
1951,7/6/2021,0:09:37,0:15:00,14.8066,70.995,,,,
1952,7/6/2021,0:24:37,0:30:00,14.8023,70.995,,,,
1953,7/6/2021,0:39:37,0:45:00,14.8023,70.995,,,,
1954,7/6/2021,0:54:37,1:00:00,14.8008,70.995,,,,
1955,7/6/2021,1:09:37,1:15:00,14.7979,70.995,,,,
1956,7/6/2021,1:24:37,1:30:00,14.7965,70.995,,,,
1957,7/6/2021,1:39:37,1:45:00,14.7949,70.995,,,,
1958,7/6/2021,1:54:37,2:00:00,14.7934,70.995,,,,
1959,7/6/2021,2:09:37,2:15:00,14.7949,70.995,,,,
1960,7/6/2021,2:24:37,2:30:00,14.7876,70.995,,,,
1961,7/6/2021,2:39:37,2:45:00,14.7876,70.995,,,,
1962,7/6/2021,2:54:37,3:00:00,14.7847,70.995,,,,
1963,7/6/2021,3:09:37,3:15:00,14.7847,70.995,,,,
1964,7/6/2021,3:24:37,3:30:00,14.7847,70.995,,,,
1965,7/6/2021,3:39:37,3:45:00,14.7833,70.995,,,,
1966,7/6/2021,3:54:37,4:00:00,14.7876,70.995,,,,
1967,7/6/2021,4:09:37,4:15:00,14.7876,70.995,,,,
1968,7/6/2021,4:24:37,4:30:00,14.7876,70.995,,,,
1969,7/6/2021,4:39:37,4:45:00,14.7891,70.995,,,,
1970,7/6/2021,4:54:37,5:00:00,14.7905,70.995,,,,
1971,7/6/2021,5:09:37,5:15:00,14.7905,70.995,,,,
1972,7/6/2021,5:24:37,5:30:00,14.7905,70.995,,,,
1973,7/6/2021,5:39:37,5:45:00,14.7891,70.995,,,,
1974,7/6/2021,5:54:37,6:00:00,14.792,70.995,,,,
1975,7/6/2021,6:09:37,6:15:00,14.7905,70.995,,,,
1976,7/6/2021,6:24:37,6:30:00,14.7934,70.995,,,,
1977,7/6/2021,6:39:37,6:45:00,14.7965,70.995,,,,
1978,7/6/2021,6:54:37,7:00:00,14.7949,70.995,,,,
1979,7/6/2021,7:09:37,7:15:00,14.7979,70.995,,,,
1980,7/6/2021,7:24:37,7:30:00,14.8023,70.995,,,,
1981,7/6/2021,7:39:37,7:45:00,14.8052,70.995,,,,
1982,7/6/2021,7:54:37,8:00:00,14.8066,70.995,,,,
1983,7/6/2021,8:09:37,8:15:00,14.8081,70.995,,,,
1984,7/6/2021,8:24:37,8:30:00,14.8111,70.995,,,,
1985,7/6/2021,8:39:37,8:45:00,14.8095,70.995,,,,
1986,7/6/2021,8:54:37,9:00:00,14.8126,70.995,,,,
1987,7/6/2021,9:09:37,9:15:00,14.8126,70.995,,,,
1988,7/6/2021,9:24:37,9:30:00,14.8155,70.995,,,,
1989,7/6/2021,9:39:37,9:45:00,14.814,70.995,,,,
1990,7/6/2021,9:54:37,10:00:00,14.8126,70.995,,,,
1991,7/6/2021,10:09:37,10:15:00,14.8126,70.995,,,,
1992,7/6/2021,10:24:37,10:30:00,14.814,70.995,,,,
1993,7/6/2021,10:39:37,10:45:00,14.814,70.995,,,,
1994,7/6/2021,10:54:37,11:00:00,14.814,70.995,,,,
1995,7/6/2021,11:09:37,11:15:00,14.814,70.995,,,,
1996,7/6/2021,11:24:37,11:30:00,14.8126,70.995,,,,
1997,7/6/2021,11:39:37,11:45:00,14.814,70.995,,,,
1998,7/6/2021,11:54:37,12:00:00,14.814,70.995,,,,
1999,7/6/2021,12:09:37,12:15:00,14.8184,70.995,,,,
2000,7/6/2021,12:24:37,12:30:00,14.8184,70.995,,,,
2001,7/6/2021,12:39:37,12:45:00,14.8169,70.995,,,,
2002,7/6/2021,12:54:37,13:00:00,14.8169,70.995,,,,
2003,7/6/2021,13:09:37,13:15:00,14.814,70.995,,,,
2004,7/6/2021,13:24:37,13:30:00,14.814,70.995,,,,
2005,7/6/2021,13:39:37,13:45:00,14.8095,70.995,,,,
2006,7/6/2021,13:54:37,14:00:00,14.8066,70.995,,,,
2007,7/6/2021,14:09:37,14:15:00,14.8008,70.995,,,,
2008,7/6/2021,14:24:37,14:30:00,14.7949,70.995,,,,
2009,7/6/2021,14:39:37,14:45:00,14.7949,70.995,,,,
2010,7/6/2021,14:54:37,15:00:00,14.792,70.995,,,,
2011,7/6/2021,15:09:37,15:15:00,14.7949,70.995,,,,
2012,7/6/2021,15:24:37,15:30:00,14.7905,70.995,,,,
2013,7/6/2021,15:39:37,15:45:00,14.7876,70.995,,,,
2014,7/6/2021,15:54:37,16:00:00,14.7862,70.995,,,,
2015,7/6/2021,16:09:37,16:15:00,14.7876,70.995,,,,
2016,7/6/2021,16:24:37,16:30:00,14.7891,70.995,,,,
2017,7/6/2021,16:39:37,16:45:00,14.7862,70.995,,,,
2018,7/6/2021,16:54:37,17:00:00,14.7934,70.995,,,,
2019,7/6/2021,17:09:37,17:15:00,14.7905,70.995,,,,
2020,7/6/2021,17:24:37,17:30:00,14.7891,70.995,,,,
2021,7/6/2021,17:39:37,17:45:00,14.7905,70.995,,,,
2022,7/6/2021,17:54:37,18:00:00,14.7862,70.995,,,,
2023,7/6/2021,18:09:37,18:15:00,14.7833,70.995,,,,
2024,7/6/2021,18:24:37,18:30:00,14.7802,70.995,,,,
2025,7/6/2021,18:39:37,18:45:00,14.7788,70.995,,,,
2026,7/6/2021,18:54:37,19:00:00,14.7788,70.995,,,,
2027,7/6/2021,19:09:37,19:15:00,14.7817,70.995,,,,
2028,7/6/2021,19:24:37,19:30:00,14.7833,70.995,,,,
2029,7/6/2021,19:39:37,19:45:00,14.7905,70.995,,,,
2030,7/6/2021,19:54:37,20:00:00,14.7905,70.995,,,,
2031,7/6/2021,20:09:37,20:15:00,14.7891,70.995,,,,
2032,7/6/2021,20:24:37,20:30:00,14.7876,70.995,,,,
2033,7/6/2021,20:39:37,20:45:00,14.7847,70.995,,,,
2034,7/6/2021,20:54:37,21:00:00,14.7817,70.995,,,,
2035,7/6/2021,21:09:37,21:15:00,14.7788,70.995,,,,
2036,7/6/2021,21:24:37,21:30:00,14.7802,70.995,,,,
2037,7/6/2021,21:39:37,21:45:00,14.7817,70.995,,,,
2038,7/6/2021,21:54:37,22:00:00,14.7788,70.995,,,,
2039,7/6/2021,22:09:37,22:15:00,14.7817,70.995,,,,
2040,7/6/2021,22:24:37,22:30:00,14.7876,70.995,,,,
2041,7/6/2021,22:39:37,22:45:00,14.7876,70.995,,,,
2042,7/6/2021,22:54:37,23:00:00,14.7817,70.995,,,,
2043,7/6/2021,23:09:37,23:15:00,14.7817,70.995,,,,
2044,7/6/2021,23:24:37,23:30:00,14.7817,70.995,,,,
2045,7/6/2021,23:39:37,23:45:00,14.7817,70.995,,,,
2046,7/6/2021,23:54:37,0:00:00,14.7773,70.995,,,,
2047,7/7/2021,0:09:37,0:15:00,14.7773,70.995,,,,
2048,7/7/2021,0:24:37,0:30:00,14.7788,70.995,,,,
2049,7/7/2021,0:39:37,0:45:00,14.7802,70.995,,,,
2050,7/7/2021,0:54:37,1:00:00,14.7773,70.995,,,,
2051,7/7/2021,1:09:37,1:15:00,14.7773,70.995,,,,
2052,7/7/2021,1:24:37,1:30:00,14.7744,70.995,,,,
2053,7/7/2021,1:39:37,1:45:00,14.7744,70.995,,,,
2054,7/7/2021,1:54:37,2:00:00,14.7715,70.995,,,,
2055,7/7/2021,2:09:37,2:15:00,14.767,70.995,,,,
2056,7/7/2021,2:24:37,2:30:00,14.7641,70.995,,,,
2057,7/7/2021,2:39:37,2:45:00,14.7627,70.995,,,,
2058,7/7/2021,2:54:37,3:00:00,14.7627,70.995,,,,
2059,7/7/2021,3:09:37,3:15:00,14.7598,70.995,,,,
2060,7/7/2021,3:24:37,3:30:00,14.7554,70.995,,,,
2061,7/7/2021,3:39:37,3:45:00,14.7524,70.995,,,,
2062,7/7/2021,3:54:37,4:00:00,14.7509,70.995,,,,
2063,7/7/2021,4:09:37,4:15:00,14.748,70.995,,,,
2064,7/7/2021,4:24:37,4:30:00,14.7466,70.995,,,,
2065,7/7/2021,4:39:37,4:45:00,14.748,70.995,,,,
2066,7/7/2021,4:54:37,5:00:00,14.748,70.995,,,,
2067,7/7/2021,5:09:37,5:15:00,14.7495,70.995,,,,
2068,7/7/2021,5:24:37,5:30:00,14.7451,70.995,,,,
2069,7/7/2021,5:39:37,5:45:00,14.7437,70.995,,,,
2070,7/7/2021,5:54:37,6:00:00,14.7377,70.995,,,,
2071,7/7/2021,6:09:37,6:15:00,14.7348,70.995,,,,
2072,7/7/2021,6:24:37,6:30:00,14.7305,70.995,,,,
2073,7/7/2021,6:39:37,6:45:00,14.729,70.995,,,,
2074,7/7/2021,6:54:37,7:00:00,14.7276,70.995,,,,
2075,7/7/2021,7:09:37,7:15:00,14.7377,70.995,,,,
2076,7/7/2021,7:24:37,7:30:00,14.7408,70.995,,,,
2077,7/7/2021,7:39:37,7:45:00,14.7408,70.995,,,,
2078,7/7/2021,7:54:37,8:00:00,14.7451,70.995,,,,
2079,7/7/2021,8:09:37,8:15:00,14.7466,70.995,,,,
2080,7/7/2021,8:24:37,8:30:00,14.7466,70.995,,,,
2081,7/7/2021,8:39:37,8:45:00,14.7451,70.995,,,,
2082,7/7/2021,8:54:37,9:00:00,14.7509,70.995,,,,
2083,7/7/2021,9:09:37,9:15:00,14.7466,70.995,,,,
2084,7/7/2021,9:24:37,9:30:00,14.7451,70.995,,,,
2085,7/7/2021,9:39:37,9:45:00,14.7466,70.995,,,,
2086,7/7/2021,9:54:37,10:00:00,14.7408,70.995,,,,
2087,7/7/2021,10:09:37,10:15:00,14.7393,70.995,,,,
2088,7/7/2021,10:24:37,10:30:00,14.7393,70.995,,,,
2089,7/7/2021,10:39:37,10:45:00,14.7393,70.995,,,,
2090,7/7/2021,10:54:37,11:00:00,14.7377,70.995,,,,
2091,7/7/2021,11:09:37,11:15:00,14.7305,70.995,,,,
2092,7/7/2021,11:24:37,11:30:00,14.7334,70.995,,,,
2093,7/7/2021,11:39:37,11:45:00,14.7305,70.995,,,,
2094,7/7/2021,11:54:37,12:00:00,14.7261,70.995,,,,
2095,7/7/2021,12:09:37,12:15:00,14.7202,70.995,,,,
2096,7/7/2021,12:24:37,12:30:00,14.7216,70.995,,,,
2097,7/7/2021,12:39:37,12:45:00,14.7187,70.995,,,,
2098,7/7/2021,12:54:37,13:00:00,14.7158,70.995,,,,
2099,7/7/2021,13:09:37,13:15:00,14.7158,70.995,,,,
2100,7/7/2021,13:24:37,13:30:00,14.7173,70.995,,,,
2101,7/7/2021,13:39:37,13:45:00,14.7148,71.168,,,,
2102,7/7/2021,13:54:37,14:00:00,14.709,71.168,,,,
2103,7/7/2021,14:09:37,14:15:00,14.7119,71.168,,,,
2104,7/7/2021,14:24:37,14:30:00,14.7105,71.168,,,,
2105,7/7/2021,14:39:37,14:45:00,14.709,71.168,,,,
2106,7/7/2021,14:54:37,15:00:00,14.7105,71.168,,,,
2107,7/7/2021,15:09:37,15:15:00,14.7076,71.168,,,,
2108,7/7/2021,15:24:37,15:30:00,14.7076,71.168,,,,
2109,7/7/2021,15:39:37,15:45:00,14.7047,71.168,,,,
2110,7/7/2021,15:54:37,16:00:00,14.6973,71.168,,,,
2111,7/7/2021,16:09:37,16:15:00,14.8804,71.683,,,,
2112,7/7/2021,16:24:37,16:30:00,16.3736,71.339,,,,
2113,7/7/2021,16:39:37,16:45:00,17.7148,71.339,,,,
2114,7/7/2021,16:54:37,17:00:00,18.1625,71.168,,,,
2115,7/7/2021,17:09:37,17:15:00,18.2868,71.168,,,,
2116,7/7/2021,17:24:37,17:30:00,18.2853,71.168,,,,
2117,7/7/2021,17:39:37,17:45:00,18.3017,71.168,,,,
2118,7/7/2021,17:54:37,18:00:00,18.3225,71.168,,,,
2119,7/7/2021,18:09:37,18:15:00,18.3521,71.168,,,,
2120,7/7/2021,18:24:37,18:30:00,18.275,71.168,,,,
2121,7/7/2021,18:39:37,18:45:00,18.3254,71.168,,,,
2122,7/7/2021,18:54:37,19:00:00,18.3225,71.168,,,,
2123,7/7/2021,19:09:37,19:15:00,18.3165,71.168,,,,
2124,7/7/2021,19:24:37,19:30:00,18.3075,71.168,,,,
2125,7/7/2021,19:39:37,19:45:00,18.3091,71.168,,,,
2126,7/7/2021,19:54:37,20:00:00,18.2617,71.168,,,,
2127,7/7/2021,20:09:37,20:15:00,18.2395,71.168,,,,
2128,7/7/2021,20:24:37,20:30:00,18.2469,71.168,,,,
2129,7/7/2021,20:39:37,20:45:00,18.2024,71.168,,,,
2130,7/7/2021,20:54:37,21:00:00,18.1654,71.168,,,,
2131,7/7/2021,21:09:37,21:15:00,18.1521,71.168,,,,
2132,7/7/2021,21:24:37,21:30:00,18.1654,71.168,,,,
2133,7/7/2021,21:39:37,21:45:00,18.1225,71.168,,,,
2134,7/7/2021,21:54:37,22:00:00,18.1165,71.168,,,,
2135,7/7/2021,22:09:37,22:15:00,18.0855,71.168,,,,
2136,7/7/2021,22:24:37,22:30:00,18.1017,71.168,,,,
2137,7/7/2021,22:39:37,22:45:00,18.0959,71.168,,,,
2138,7/7/2021,22:54:37,23:00:00,18.0411,71.168,,,,
2139,7/7/2021,23:09:37,23:15:00,18.0766,71.168,,,,
2140,7/7/2021,23:24:37,23:30:00,18.0811,71.168,,,,
2141,7/7/2021,23:39:37,23:45:00,18.0633,71.168,,,,
2142,7/7/2021,23:54:37,0:00:00,18.0588,71.168,,,,
2143,7/8/2021,0:09:37,0:15:00,18.0633,71.168,,,,
2144,7/8/2021,0:24:37,0:30:00,18.0382,71.168,,,,
2145,7/8/2021,0:39:37,0:45:00,18.047,71.168,,,,
2146,7/8/2021,0:54:37,1:00:00,18.0618,71.168,,,,
2147,7/8/2021,1:09:37,1:15:00,18.0456,71.168,,,,
2148,7/8/2021,1:24:37,1:30:00,18.0514,71.168,,,,
2149,7/8/2021,1:39:37,1:45:00,18.0678,71.168,,,,
2150,7/8/2021,1:54:37,2:00:00,18.0544,71.168,,,,
2151,7/8/2021,2:09:37,2:15:00,18.0647,71.168,,,,
2152,7/8/2021,2:24:37,2:30:00,18.0618,71.168,,,,
2153,7/8/2021,2:39:37,2:45:00,18.0573,71.168,,,,
2154,7/8/2021,2:54:37,3:00:00,18.0662,71.168,,,,
2155,7/8/2021,3:09:37,3:15:00,18.0618,71.168,,,,
2156,7/8/2021,3:24:37,3:30:00,18.047,71.168,,,,
2157,7/8/2021,3:39:37,3:45:00,18.0514,71.168,,,,
2158,7/8/2021,3:54:37,4:00:00,18.044,71.168,,,,
2159,7/8/2021,4:09:37,4:15:00,18.0721,71.168,,,,
2160,7/8/2021,4:24:37,4:30:00,18.0678,71.168,,,,
2161,7/8/2021,4:39:37,4:45:00,18.0618,71.168,,,,
2162,7/8/2021,4:54:37,5:00:00,18.0678,71.168,,,,
2163,7/8/2021,5:09:37,5:15:00,18.0485,71.168,,,,
2164,7/8/2021,5:24:37,5:30:00,18.0544,71.168,,,,
2165,7/8/2021,5:39:37,5:45:00,18.0692,71.168,,,,
2166,7/8/2021,5:54:37,6:00:00,18.0514,71.168,,,,
2167,7/8/2021,6:09:37,6:15:00,18.0544,71.168,,,,
2168,7/8/2021,6:24:37,6:30:00,18.084,71.168,,,,
2169,7/8/2021,6:39:37,6:45:00,18.0647,71.168,,,,
2170,7/8/2021,6:54:37,7:00:00,18.0885,71.168,,,,
2171,7/8/2021,7:09:37,7:15:00,18.0721,71.168,,,,
2172,7/8/2021,7:24:37,7:30:00,18.0787,71.339,,,,
2173,7/8/2021,7:39:37,7:45:00,18.0891,71.339,,,,
2174,7/8/2021,7:54:37,8:00:00,18.0906,71.339,,,,
2175,7/8/2021,8:09:37,8:15:00,18.092,71.339,,,,
2176,7/8/2021,8:24:37,8:30:00,18.0875,71.339,,,,
2177,7/8/2021,8:39:37,8:45:00,18.0994,71.339,,,,
2178,7/8/2021,8:54:37,9:00:00,18.1039,71.339,,,,
2179,7/8/2021,9:09:37,9:15:00,18.1083,71.339,,,,
2180,7/8/2021,9:24:37,9:30:00,18.1068,71.339,,,,
2181,7/8/2021,9:39:37,9:45:00,18.1113,71.339,,,,
2182,7/8/2021,9:54:37,10:00:00,18.1098,71.339,,,,
2183,7/8/2021,10:09:37,10:15:00,18.1113,71.339,,,,
2184,7/8/2021,10:24:37,10:30:00,18.1113,71.339,,,,
2185,7/8/2021,10:39:37,10:45:00,18.1098,71.339,,,,
2186,7/8/2021,10:54:37,11:00:00,18.1156,71.339,,,,
2187,7/8/2021,11:09:37,11:15:00,18.1098,71.339,,,,
2188,7/8/2021,11:24:37,11:30:00,18.1113,71.339,,,,
2189,7/8/2021,11:39:37,11:45:00,18.1201,71.339,,,,
2190,7/8/2021,11:54:37,12:00:00,18.1201,71.339,,,,
2191,7/8/2021,12:09:37,12:15:00,18.1156,71.339,,,,
2192,7/8/2021,12:24:37,12:30:00,18.1216,71.339,,,,
2193,7/8/2021,12:39:37,12:45:00,18.1201,71.339,,,,
2194,7/8/2021,12:54:37,13:00:00,18.1187,71.339,,,,
2195,7/8/2021,13:09:37,13:15:00,18.123,71.339,,,,
2196,7/8/2021,13:24:37,13:30:00,18.1201,71.339,,,,
2197,7/8/2021,13:39:37,13:45:00,18.123,71.339,,,,
2198,7/8/2021,13:54:37,14:00:00,18.1201,71.339,,,,
2199,7/8/2021,14:09:37,14:15:00,18.1201,71.339,,,,
2200,7/8/2021,14:24:37,14:30:00,18.1201,71.339,,,,
2201,7/8/2021,14:39:37,14:45:00,18.1201,71.339,,,,
2202,7/8/2021,14:54:37,15:00:00,18.1187,71.339,,,,
2203,7/8/2021,15:09:37,15:15:00,18.1187,71.339,,,,
2204,7/8/2021,15:24:37,15:30:00,18.1156,71.339,,,,
2205,7/8/2021,15:39:37,15:45:00,18.1156,71.339,,,,
2206,7/8/2021,15:54:37,16:00:00,18.1156,71.339,,,,
2207,7/8/2021,16:09:37,16:15:00,18.1156,71.339,,,,
2208,7/8/2021,16:24:37,16:30:00,18.1142,71.339,,,,
2209,7/8/2021,16:39:37,16:45:00,18.1098,71.339,,,,
2210,7/8/2021,16:54:37,17:00:00,18.1113,71.339,,,,
2211,7/8/2021,17:09:37,17:15:00,18.1098,71.339,,,,
2212,7/8/2021,17:24:37,17:30:00,18.1068,71.339,,,,
2213,7/8/2021,17:39:37,17:45:00,18.1083,71.339,,,,
2214,7/8/2021,17:54:37,18:00:00,18.1068,71.339,,,,
2215,7/8/2021,18:09:37,18:15:00,18.1039,71.339,,,,
2216,7/8/2021,18:24:37,18:30:00,18.1039,71.339,,,,
2217,7/8/2021,18:39:37,18:45:00,18.1068,71.339,,,,
2218,7/8/2021,18:54:37,19:00:00,18.1083,71.339,,,,
2219,7/8/2021,19:09:37,19:15:00,18.1113,71.339,,,,
2220,7/8/2021,19:24:37,19:30:00,18.1113,71.339,,,,
2221,7/8/2021,19:39:37,19:45:00,18.1156,71.339,,,,
2222,7/8/2021,19:54:37,20:00:00,18.1187,71.339,,,,
2223,7/8/2021,20:09:37,20:15:00,18.1172,71.339,,,,
2224,7/8/2021,20:24:37,20:30:00,18.1201,71.339,,,,
2225,7/8/2021,20:39:37,20:45:00,18.1246,71.339,,,,
2226,7/8/2021,20:54:37,21:00:00,18.1261,71.339,,,,
2227,7/8/2021,21:09:37,21:15:00,18.1304,71.339,,,,
2228,7/8/2021,21:24:37,21:30:00,18.1364,71.339,,,,
2229,7/8/2021,21:39:37,21:45:00,18.1394,71.339,,,,
2230,7/8/2021,21:54:37,22:00:00,18.1423,71.339,,,,
2231,7/8/2021,22:09:37,22:15:00,18.1423,71.339,,,,
2232,7/8/2021,22:24:37,22:30:00,18.1454,71.339,,,,
2233,7/8/2021,22:39:37,22:45:00,18.1468,71.339,,,,
2234,7/8/2021,22:54:37,23:00:00,18.1483,71.339,,,,
2235,7/8/2021,23:09:37,23:15:00,18.1438,71.339,,,,
2236,7/8/2021,23:24:37,23:30:00,18.1474,71.512,,,,
2237,7/8/2021,23:39:37,23:45:00,18.1483,71.339,,,,
2238,7/8/2021,23:54:37,0:00:00,18.1468,71.339,,,,
2239,7/9/2021,0:09:37,0:15:00,18.1503,71.512,,,,
2240,7/9/2021,0:24:37,0:30:00,18.1489,71.512,,,,
2241,7/9/2021,0:39:37,0:45:00,18.1474,71.512,,,,
2242,7/9/2021,0:54:37,1:00:00,18.1474,71.512,,,,
2243,7/9/2021,1:09:37,1:15:00,18.146,71.512,,,,
2244,7/9/2021,1:24:37,1:30:00,18.146,71.512,,,,
2245,7/9/2021,1:39:37,1:45:00,18.1444,71.512,,,,
2246,7/9/2021,1:54:37,2:00:00,18.1444,71.512,,,,
2247,7/9/2021,2:09:37,2:15:00,18.1415,71.512,,,,
2248,7/9/2021,2:24:37,2:30:00,18.1415,71.512,,,,
2249,7/9/2021,2:39:37,2:45:00,18.137,71.512,,,,
2250,7/9/2021,2:54:37,3:00:00,18.1386,71.512,,,,
2251,7/9/2021,3:09:37,3:15:00,18.14,71.512,,,,
2252,7/9/2021,3:24:37,3:30:00,18.1386,71.512,,,,
2253,7/9/2021,3:39:37,3:45:00,18.1386,71.512,,,,
