Date,ID,CO2_molL,HCO3_molL,CO3_molL,DIC_mmol_int,CO2_mgL,HCO3_mgL,CO3_mgL,DIC_mgL_int
2024-05-05T00:00:00Z,6,4.562745296882856e-4,1.3612693947745211e-6,4.4137833966366046e-13,0.45763579952443845,12.775686831271996,0.04900569821188276,1.5448241888228115e-8,12.82469254493212
2024-05-05T01:00:00Z,6,4.581058739785825e-4,1.3618889053036587e-6,4.400146583468602e-13,0.45946776332390077,12.82696447140031,0.049028000590931715,1.5400513042140108e-8,12.875992487391754
2024-05-05T02:00:00Z,6,4.5914779934500314e-4,1.38200072013214e-6,4.520780842359791e-13,0.4605298005172134,12.856138381660088,0.04975202592475704,1.582273294825927e-8,12.905890423407579
2024-05-05T03:00:00Z,6,4.6221169791420497e-4,1.3871002032892768e-6,4.5240122407710077e-13,0.4635987985698955,12.941927541597739,0.04993560731841396,1.5834042842698526e-8,12.991863164750196
2024-05-05T04:00:00Z,6,4.621452083943265e-4,1.368956441807618e-6,4.407072826605079e-13,0.4635141652768414,12.940065835041143,0.049282431905074246,1.5424754893117775e-8,12.989348282370972
2024-05-05T05:00:00Z,6,4.626187060156582e-4,1.3680215309064468e-6,4.3965478719270825e-13,0.4639867279862194,12.953323768438429,0.049248775112632086,1.538791755174479e-8,13.002572558938978
2024-05-05T06:00:00Z,6,4.638762419060782e-4,1.376179339916941e-6,4.4370800330478616e-13,0.46525242168970316,12.988534773370189,0.049542456237009876,1.5529780115667517e-8,13.038077245136979
2024-05-05T07:00:00Z,6,4.649846567923775e-4,1.4035762499282214e-6,4.604496944924811e-13,0.4663882335027554,13.01957039018657,0.05052874499741597,1.611573930723684e-8,13.070099151299726
2024-05-05T08:00:00Z,6,4.626187060156582e-4,1.3999763431932794e-6,4.604347066677751e-13,0.46401868281928615,12.953323768438429,0.050399148354958054,1.6115214733372128e-8,13.0037229329086
2024-05-05T09:00:00Z,6,4.6434243721019786e-4,1.4252286318759256e-6,4.754234208000217e-13,0.4657676663174972,13.00158824188554,0.05130823074753332,1.663981972800076e-8,13.052896489272895
2024-05-05T10:00:00Z,6,4.7113013322508407e-4,1.471544262911397e-6,4.995236874838887e-13,0.4726016779875192,13.191643730302355,0.05297559346481029,1.7483329061936105e-8,13.244619341250493
2024-05-05T11:00:00Z,6,4.727055120804727e-4,1.5012769983548049e-6,5.181814816048353e-13,0.474206789597009,13.235754338253237,0.05404597194077298,1.8136351856169237e-8,13.289800328330362
2024-05-05T12:00:00Z,6,4.711293645601144e-4,1.5174815858326314e-6,5.312003263987654e-13,0.47264684667714735,13.191622207683203,0.05462933708997473,1.859201142395679e-8,13.246251563365188
2024-05-05T13:00:00Z,6,4.7049867495248016e-4,1.5278017434311553e-6,5.39173132127778e-13,0.47202647723508445,13.173962898669444,0.05500086276352159,1.8871059624472228e-8,13.228963780304024
2024-05-05T14:00:00Z,6,4.6705774621564326e-4,1.5307896336975744e-6,5.452716066519859e-13,0.46858853639461245,13.07761689403801,0.055108426813112676,1.9084506232819506e-8,13.13272533993563
2024-05-05T15:00:00Z,6,4.588902965801555e-4,1.495483138937382e-6,5.29670950868637e-13,0.46038578024876387,12.848928304244353,0.053837393001745754,1.8538483280402295e-8,12.902765715784582
2024-05-05T16:00:00Z,6,4.4003609787100675e-4,1.4228445400153018e-6,5.000049949206866e-13,0.441458942911027,12.32101074038819,0.051222403440550866,1.750017482222403e-8,12.372233161328916
2024-05-05T17:00:00Z,6,3.8839833820439237e-4,1.2030652015391884e-6,4.0498567778442585e-13,0.3896014038109172,10.875153469722987,0.04331034725541078,1.4174498722454905e-8,10.918463831152895
2024-05-05T18:00:00Z,6,4.7007667788411797e-4,1.4952823065384301e-6,5.16914110973993e-13,0.4715719607075705,13.162146980755303,0.05383016303538349,1.8091993884089757e-8,13.21597716188268
2024-05-05T19:00:00Z,6,5.094269436776828e-4,1.648802897760546e-6,5.799586994748373e-13,0.511075747155402,14.263954422975118,0.05935690431937966,2.0298554481619306e-8,14.323311347593052
2024-05-05T20:00:00Z,6,5.170152042585057e-4,1.6236075901468192e-6,5.54116232155892e-13,0.5186388124027688,14.476425719238161,0.05844987324528549,1.939406812545622e-8,14.534875611877515
2024-05-05T21:00:00Z,6,5.146396451696652e-4,1.5682191530365247e-6,5.193411067041911e-13,0.5162078648420428,14.409910064750626,0.05645588950931489,1.817693873464669e-8,14.466365972436881
2024-05-05T22:00:00Z,6,5.131649614253065e-4,1.5329045416877317e-6,4.976410714929772e-13,0.5146978664646353,14.368618919908583,0.055184563500758343,1.74174375022542e-8,14.423803500826779
2024-05-05T23:00:00Z,6,5.09436551989804e-4,1.501970969446027e-6,4.812556118072933e-13,0.5109385234405056,14.264223455714511,0.05407095490005697,1.6843946413255266e-8,14.318294427458515
