Date,ID,Conc.,Conc_Raw,Species,Q_daily,depth_daily,Q_ID
2023-11-05,15,46.33224,23.16612,DOC,NA,-0.08638367837341733,NA
2024-02-08,5,81.0116,40.5058,DOC,1.415741466169479,0.21869618905904478,low
2024-02-08,5a,99.29552,49.64776,DOC,268.39719050887066,0.4279104079420284,low
2024-02-08,6,57.66312,28.83156,DOC,21.927179314593037,0.20505407632027386,high
2024-02-08,9,85.47528,42.73764,DOC,NA,0.28376764889893424,NA
2024-02-08,14,79.12312,39.56156,DOC,2115.239557693178,0.6880579226093515,low
2024-02-08,15,92.25664,46.12832,DOC,2.2870925769550206,0.22990208677387047,low
2024-03-04,3,79.724,39.862,DOC,374.7877208210307,0.545566960390119,low
2024-03-04,5,36.005688,18.002844,DOC,0.5195897010589178,0.16199591209099762,low
2024-03-04,5a,54.727392,27.363696,DOC,260.4263497527881,0.4180072545269055,low
2024-03-04,6,67.182776,33.591388,DOC,14.143763943532242,0.17174155273930403,high
2024-03-04,6a,82.81424,41.40712,DOC,0.314915700875337,0.05610790378605527,high
2024-03-04,7,60.306992,30.153496,DOC,478.6962702675227,0.5157170006901997,low
2024-03-04,9,77.23464,38.61732,DOC,NA,0.19682736654729502,NA
2024-03-04,14,34.821096,17.410548,DOC,NA,NA,NA
2024-03-04,15,43.41368,21.70684,DOC,1.5076933007004507,0.20651059715342554,NA
2023-06-01,7,15.12,15.12,DOC,63.82746720616629,0.13256176057806665,low
2023-06-01,5a,23.31,23.31,DOC,NA,-0.03332282619110696,NA
2023-06-01,6,77.26,77.26,DOC,NA,-0.0207574348482027,NA
2023-06-01,6a,93.49,93.49,DOC,5.536325516775018,0.1438429931405317,low
2023-06-01,13,55.7,55.7,DOC,6.7488046212820185,0.07700054874135717,low
2023-06-01,14,72,72,DOC,528.6521020049485,0.4662009095230311,low
2023-07-07,6,56.18,56.18,DOC,0.01630807107957401,-0.007244813125989526,high
2023-07-04,15,75.23,75.23,DOC,NA,-0.0563833542818602,NA
2023-07-07,5,73.21,73.21,DOC,0.010550377846621996,0.04939455939517938,high
2023-07-07,6a,16.52,16.52,DOC,4.770297061135373,0.13187156768252914,high
2023-07-07,13,38.27,38.27,DOC,8.579918453642495,0.06197692562051783,high
2023-07-07,14,5.869,5.869,DOC,324.75910157329326,0.4064406574267693,low
2023-09-28,6,69.41,69.41,DOC,18.369435283202634,0.1908444088100302,high
2023-09-28,7,67.66,67.66,DOC,310.0881986041193,0.38482182949214383,low
2023-09-13,5a,55.18,55.18,DOC,296.2024532497118,0.4619102936041369,low
2023-09-13,5,14.63,14.63,DOC,3.072949296104576,0.27413326644835095,low
2023-10-31,5a,60.79,60.79,DOC,226.25026301774975,0.374736039169048,low
2023-12-07,5,27.15,27.15,DOC,0.23475309943201755,0.1275366317399301,low
2023-12-07,5a,36.42,36.42,DOC,209.43350733966813,0.3529143299195691,low
2023-12-07,7,38.68,38.68,DOC,73.95792115492179,0.14643676832808214,low
2023-12-07,15,43.72,43.72,DOC,0.51324799057558,0.1560039276139158,low
2024-02-08,3,83.91,83.91,DOC,278.3420122622542,0.3940269362356905,low
2024-02-08,6a,64.28,64.28,DOC,0.3452396640098791,0.05775745081793182,high
2024-02-08,7,70.7,70.7,DOC,149.78187850053703,0.235658821772189,low
2024-02-08,13,34.15,34.15,DOC,4.1291850384068125,0.06254250766077286,low
2023-03-04,13,34.22,34.22,DOC,6.624152966125667,0.0766447106379062,low
2024-03-25,3,79.89,79.89,DOC,314.39854750388014,0.450181837506532,NA
2024-03-25,5,30.92,30.92,DOC,0.19851016751115572,0.12133074811604166,low
2024-03-25,5a,45.44,45.44,DOC,242.4039837725755,0.39535698785683293,low
2024-03-25,6,60.99,60.99,DOC,12.48567734957002,0.16327467312277252,high
2024-03-25,6a,66.34,66.34,DOC,0.047850186380340866,0.03000124000247982,NA
2024-03-25,7,67.32,67.32,DOC,186.2372634960453,0.2729306089781008,NA
2024-03-25,9,81.4,81.4,DOC,NA,0.18744728580366254,NA
2024-03-25,13,28.16,28.16,DOC,NA,-0.01175405597564445,NA
2024-03-25,15,38.33,38.33,DOC,0.9366122572417976,0.18250201903001212,NA
2024-03-25,9GW1,140.2,140.2,DOC,NA,NA,NA
2024-04-03,7,37.07,37.07,DOC,288.5280980704891,0.351113503439128,low
2023-05-01,6,72.74,72.74,DOC,NA,-0.0723984617899306,NA
2023-05-01,7,34.3,34.3,DOC,NA,-0.20893085298341513,NA
2023-05-01,5,17.09,17.09,DOC,0.01219774122068968,0.043595777401344876,high
2024-04-03,6,71.63,71.63,DOC,30.093822434785313,0.2105260569612052,high
2024-04-05,3,53.07,53.07,DOC,375.8794280945878,0.5473157844800536,low
2024-04-03,5,15.42,15.42,DOC,14.803738163641185,0.3202419413929734,low
2023-05-01,13,6.27,6.27,DOC,37.06956874699357,0.14295357905109726,low
2023-05-01,5a,33.68,33.68,DOC,12.132708721690253,0.029343171176460986,high
2024-04-03,13,6.817,6.817,DOC,23.56679778275774,0.11957264066043273,NA
2024-04-03,5a,39.61,39.61,DOC,295.6947277717998,0.46004948737170204,low
2024-04-18,15,32.41,32.41,DIC,0.5771069434861437,0.16095043371904905,low
2024-04-18,15,28.45,28.45,DOC,0.5771069434861437,0.16095043371904905,low
2024-04-18,5a,45.61,45.61,DIC,221.9964142561936,0.3692069761412245,low
2024-04-18,5a,40.04,40.04,DOC,221.9964142561936,0.3692069761412245,low
2024-04-18,13,32.68,32.68,DIC,NA,-0.04634227450273105,NA
2024-04-18,13,12.76,12.76,DOC,NA,-0.04634227450273105,NA
2024-04-18,7,67.48,67.48,DIC,101.14852364693986,0.18084699031058143,low
2024-04-18,7,62.51,62.51,DOC,101.14852364693986,0.18084699031058143,low
2024-04-18,6,57.61,57.61,DIC,5.416182768351056,0.1158936707267358,high
2024-04-18,6,53.87,53.87,DOC,5.416182768351056,0.1158936707267358,high
2024-04-18,6a,54.76,54.76,DIC,NA,-0.019202551586921298,NA
2024-04-18,6a,51.86,51.86,DOC,NA,-0.019202551586921298,NA
2024-04-18,3,77.21,77.21,DIC,251.35371114179563,0.35243812199745606,low
2024-04-18,3,74.16,74.16,DOC,251.35371114179563,0.35243812199745606,low
2024-04-18,5,30.09,30.09,DIC,0.06852933997640752,0.08790293504829418,low
2024-04-18,5,28.28,28.28,DOC,0.06852933997640752,0.08790293504829418,low
2024-04-18,5GW4,52.68,52.68,DIC,NA,NA,NA
2024-04-18,5GW4,27.82,27.82,DOC,NA,NA,NA
2024-04-18,5GW2,37.54,37.54,DIC,NA,NA,NA
2024-04-18,5GW2,18.59,18.59,DOC,NA,NA,NA
2024-04-18,5GW3,59.75,59.75,DIC,NA,NA,NA
2024-04-18,5GW3,40.85,40.85,DOC,NA,NA,NA
2024-04-18,5GW5,56.45,56.45,DIC,NA,NA,NA
2024-04-18,5GW5,39.78,39.78,DOC,NA,NA,NA
2024-04-18,9GW1,89.07,89.07,DIC,NA,NA,NA
2024-04-18,9GW1,79.24,79.24,DOC,NA,NA,NA
2024-04-18,5GW6,89.98,89.98,DIC,NA,NA,NA
2024-04-18,5GW6,66.07,66.07,DOC,NA,NA,NA
2024-04-18,9GW3,75.86,75.86,DIC,NA,NA,NA
2024-04-18,9GW3,63.51,63.51,DOC,NA,NA,NA
2024-04-18,5GW1,40.78,40.78,DIC,NA,NA,NA
2024-04-18,5GW1,23.57,23.57,DOC,NA,NA,NA
2024-04-18,6GW5,56.95,56.95,DIC,NA,NA,NA
2024-04-18,6GW5,30.42,30.42,DOC,NA,NA,NA
2024-04-18,6GW3,78.21,78.21,DIC,NA,NA,NA
2024-04-18,6GW3,60.98,60.98,DOC,NA,NA,NA
2024-04-18,6GW1,55.13,55.13,DIC,NA,NA,NA
2024-04-18,6GW1,47.37,47.37,DOC,NA,NA,NA
2024-04-18,6GW4,58.57,58.57,DIC,NA,NA,NA
2024-04-18,6GW4,50.42,50.42,DOC,NA,NA,NA
2024-04-18,5GW7,31.56,31.56,DIC,NA,NA,NA
2024-04-18,5GW7,21.63,21.63,DOC,NA,NA,NA
2024-04-18,9GW2,88.23,88.23,DIC,NA,NA,NA
2024-04-18,9GW2,74.58,74.58,DOC,NA,NA,NA
2024-04-18,9GW4,63.4,63.4,DIC,NA,NA,NA
2024-04-18,9GW4,38.9,38.9,DOC,NA,NA,NA
2024-04-18,6GW2,47.15,47.15,DIC,NA,NA,NA
2024-04-18,6GW2,38.69,38.69,DOC,NA,NA,NA
2024-05-08,5GW3,80.83,80.83,DIC,NA,NA,NA
2024-05-08,5GW3,49.53,49.53,DOC,NA,NA,NA
2024-05-08,9GW2,95.87,95.87,DIC,NA,NA,NA
2024-05-08,9GW2,74.13,74.13,DOC,NA,NA,NA
2024-05-08,9GW1,93.94,93.94,DIC,NA,NA,NA
2024-05-08,9GW1,86.16,86.16,DOC,NA,NA,NA
2024-05-08,5,11.42,11.42,DIC,NA,NA,NA
2024-05-08,5,8.778,8.778,DOC,NA,NA,NA
2024-05-08,3,101.5,101.5,DIC,NA,NA,NA
2024-05-08,3,97.21,97.21,DOC,NA,NA,NA
2024-05-08,9GW4,60.39,60.39,DIC,NA,NA,NA
2024-05-08,9GW4,32.94,32.94,DOC,NA,NA,NA
2024-05-08,9GW3,89.06,89.06,DIC,NA,NA,NA
2024-05-08,9GW3,62.95,62.95,DOC,NA,NA,NA
2024-05-08,13,30.1,30.1,DIC,NA,NA,NA
2024-05-08,13,-8.386,-8.386,DOC,NA,NA,NA
