"TOA5","Bradford_13_","CR800","31039","CR800.Std.32.05","CPU:13_hourly_05302024_10sec.CR8","3110","Test"
"TIMESTAMP","RECORD","BattV_Min","CO2","Eosense"
"2024-11-06 04:05:40",101790,12.05,547.8604,4407.599
"2024-11-06 04:05:50",101791,12.03,547.8604,4407.599
"2024-11-06 04:06:00",101792,11.88,547.8604,4407.599
"2024-11-06 04:06:10",101793,11.88,547.866,4407.644
"2024-11-06 04:06:20",101794,12.04,547.866,4409.704
"2024-11-06 04:06:30",101795,12.04,547.866,4422.062
"2024-11-06 04:06:40",101796,12.02,547.8706,4422.099
"2024-11-06 04:06:50",101797,11.88,547.8706,4424.158
"2024-11-06 04:07:00",101798,11.87,547.8706,4424.158
"2024-11-06 04:07:10",101799,11.99,547.8742,4422.128
"2024-11-06 04:07:20",101800,12.05,547.8742,4424.188
"2024-11-06 04:07:30",101801,12.04,547.8771,4422.151
"2024-11-06 04:07:40",101802,11.87,547.8771,4424.211
"2024-11-06 04:07:50",101803,11.89,547.8771,4422.151
"2024-11-06 04:08:00",101804,11.93,547.8795,4422.17
"2024-11-06 04:08:10",101805,12.05,547.8795,4422.17
"2024-11-06 04:08:20",101806,12.04,547.8795,4424.229
"2024-11-06 04:08:30",101807,11.88,547.8813,4422.185
"2024-11-06 04:08:40",101808,11.89,547.8813,4422.185
"2024-11-06 04:08:50",101809,11.91,547.8813,4422.185
"2024-11-06 04:09:00",101810,12.05,547.8829,4424.257
"2024-11-06 04:09:10",101811,12.04,547.8829,4405.72
"2024-11-06 04:09:20",101812,11.89,547.8829,4422.197
"2024-11-06 04:09:30",101813,11.88,547.884,4422.207
"2024-11-06 04:09:40",101814,11.9,547.884,4424.266
"2024-11-06 04:09:50",101815,12.05,547.8849,4422.215
"2024-11-06 04:10:00",101816,12.04,547.8849,4438.692
"2024-11-06 04:10:10",101817,11.96,547.8849,4422.215
"2024-11-06 04:10:20",101818,11.89,547.8857,4422.221
"2024-11-06 04:10:30",101819,11.89,547.8857,4422.221
"2024-11-06 04:10:40",101820,12.05,547.8857,4407.803
"2024-11-06 04:10:50",101821,12.05,547.8863,4422.225
"2024-11-06 04:11:00",101822,12.01,547.8863,4422.225
"2024-11-06 04:11:10",101823,11.88,547.8863,4422.225
"2024-11-06 04:11:20",101824,11.88,547.868,4422.078
"2024-11-06 04:11:30",101825,12.04,547.868,4422.078
"2024-11-06 04:11:40",101826,12.04,547.868,4422.078
"2024-11-06 04:11:50",101827,12.03,547.8721,4422.111
"2024-11-06 04:12:00",101828,11.87,547.8721,4424.17
"2024-11-06 04:12:10",101829,11.89,547.8754,4424.198
"2024-11-06 04:12:20",101830,11.99,547.8754,4424.198
"2024-11-06 04:12:30",101831,12.05,547.8754,4407.72
"2024-11-06 04:12:40",101832,12.04,547.8593,4405.531
"2024-11-06 04:12:50",101833,11.88,547.8593,4407.59
"2024-11-06 04:13:00",101834,11.89,547.8593,4422.007
"2024-11-06 04:13:10",101835,11.96,547.8652,4422.055
"2024-11-06 04:13:20",101836,12.05,547.8652,4424.115
"2024-11-06 04:13:30",101837,12.03,547.8652,4422.055
"2024-11-06 04:13:40",101838,11.88,547.8511,4424.001
"2024-11-06 04:13:50",101839,11.88,547.8511,4421.941
"2024-11-06 04:14:00",101840,11.93,547.8511,4424.001
"2024-11-06 04:14:10",101841,12.05,547.8586,4424.062
"2024-11-06 04:14:20",101842,12.04,547.8586,4424.062
"2024-11-06 04:14:30",101843,11.88,547.8646,4424.11
"2024-11-06 04:14:40",101844,11.89,547.8646,4422.05
"2024-11-06 04:14:50",101845,11.91,547.8646,4422.05
"2024-11-06 04:15:00",101846,12.05,547.8506,4413.699
"2024-11-06 04:15:10",101847,12.05,547.8506,4407.521
"2024-11-06 04:15:20",101848,11.9,547.8506,4407.521
"2024-11-06 04:15:30",101849,11.89,547.8395,4407.431
"2024-11-06 04:15:40",101850,11.9,544.9561,4407.431
"2024-11-06 04:15:50",101851,12.05,547.8395,4409.49
"2024-11-06 04:16:00",101852,12.05,544.9659,4409.569
"2024-11-06 04:16:10",101853,11.94,547.8493,4421.927
"2024-11-06 04:16:20",101854,11.88,547.8493,4423.986
"2024-11-06 04:16:30",101855,11.89,547.8572,4421.991
"2024-11-06 04:16:40",101856,12.04,547.8572,4424.05
"2024-11-06 04:16:50",101857,12.05,547.8635,4422.041
"2024-11-06 04:17:00",101858,11.97,547.8635,4411.743
"2024-11-06 04:17:10",101859,11.89,547.8635,4424.101
"2024-11-06 04:17:20",101860,11.9,547.8685,4422.082
"2024-11-06 04:17:30",101861,12.05,547.8685,4424.142
"2024-11-06 04:17:40",101862,12.05,547.8685,4422.082
"2024-11-06 04:17:50",101863,11.99,544.989,4405.637
"2024-11-06 04:18:00",101864,11.87,547.8726,4407.697
"2024-11-06 04:18:10",101865,11.89,547.8726,4407.697
"2024-11-06 04:18:20",101866,12.04,542.1087,4407.723
"2024-11-06 04:18:30",101867,12.04,547.8759,4424.201
"2024-11-06 04:18:40",101868,12.02,547.8759,4422.141
"2024-11-06 04:18:50",101869,11.89,547.8596,4422.01
"2024-11-06 04:19:00",101870,11.88,547.8596,4436.427
"2024-11-06 04:19:10",101871,12.05,547.8655,4438.534
"2024-11-06 04:19:20",101872,12.04,547.8655,4438.534
"2024-11-06 04:19:30",101873,12.03,547.8655,4438.534
"2024-11-06 04:19:40",101874,11.87,547.8513,4421.943
"2024-11-06 04:19:50",101875,11.89,547.8513,4424.002
"2024-11-06 04:20:00",101876,11.99,547.8513,4438.42
"2024-11-06 04:20:10",101877,12.04,547.8588,4424.063
"2024-11-06 04:20:20",101878,12.03,547.8588,4422.003
"2024-11-06 04:20:30",101879,11.89,547.8588,4424.063
"2024-11-06 04:20:40",101880,11.89,547.8648,4424.112
"2024-11-06 04:20:50",101881,11.95,547.8648,4422.052
"2024-11-06 04:21:00",101882,12.04,547.8648,4422.052
"2024-11-06 04:21:10",101883,12.05,547.8508,4421.938
"2024-11-06 04:21:20",101884,11.87,547.8508,4421.938
"2024-11-06 04:21:30",101885,11.89,547.8583,4422
"2024-11-06 04:21:40",101886,11.94,547.8583,4422
"2024-11-06 04:21:50",101887,12.04,547.8583,4422
"2024-11-06 04:22:00",101888,12.04,547.8456,4421.897
"2024-11-06 04:22:10",101889,11.89,547.8456,4421.897
"2024-11-06 04:22:20",101890,11.89,547.8456,4423.957
"2024-11-06 04:22:30",101891,11.92,547.8542,4424.026
"2024-11-06 04:22:40",101892,12.05,547.8542,4424.026
"2024-11-06 04:22:50",101893,12.05,547.8542,4421.967
"2024-11-06 04:23:00",101894,11.88,547.8611,4424.082
"2024-11-06 04:23:10",101895,11.89,547.8611,4424.082
"2024-11-06 04:23:20",101896,11.9,547.8611,4422.022
"2024-11-06 04:23:30",101897,12.05,542.0997,4407.65
"2024-11-06 04:23:40",101898,12.04,547.8667,4422.067
"2024-11-06 04:23:50",101899,11.95,547.8711,4422.102
"2024-11-06 04:24:00",101900,11.88,547.8711,4424.162
"2024-11-06 04:24:10",101901,11.89,547.8711,4422.102
"2024-11-06 04:24:20",101902,12.04,547.8746,4424.19
"2024-11-06 04:24:30",101903,12.05,547.8746,4422.131
"2024-11-06 04:24:40",101904,12,547.8746,4422.131
"2024-11-06 04:24:50",101905,11.88,547.8774,4422.154
"2024-11-06 04:25:00",101906,11.87,547.8774,4422.154
"2024-11-06 04:25:10",101907,12.05,547.8774,4424.213
"2024-11-06 04:25:20",101908,12.05,547.8798,4424.232
"2024-11-06 04:25:30",101909,12.03,547.8798,4424.232
"2024-11-06 04:25:40",101910,11.88,547.8798,4422.172
"2024-11-06 04:25:50",101911,11.87,547.8815,4424.247
"2024-11-06 04:26:00",101912,12,544.998,4424.247
"2024-11-06 04:26:10",101913,12.05,547.8829,4424.258
"2024-11-06 04:26:20",101914,12.04,547.8829,4422.198
"2024-11-06 04:26:30",101915,11.87,547.8829,4422.198
"2024-11-06 04:26:40",101916,11.88,547.8841,4424.268
"2024-11-06 04:26:50",101917,11.95,547.8841,4422.208
"2024-11-06 04:27:00",101918,12.04,542.1169,4407.79
"2024-11-06 04:27:10",101919,12.04,542.1179,4407.797
"2024-11-06 04:27:20",101920,11.87,542.1179,4407.797
"2024-11-06 04:27:30",101921,11.89,542.1179,4407.797
"2024-11-06 04:27:40",101922,11.92,542.1186,4409.863
"2024-11-06 04:27:50",101923,12.05,542.1186,4407.803
"2024-11-06 04:28:00",101924,12.04,542.1186,4407.803
"2024-11-06 04:28:10",101925,11.89,542.1192,4407.808
"2024-11-06 04:28:20",101926,11.87,542.1192,4409.868
"2024-11-06 04:28:30",101927,11.91,542.1196,4407.812
"2024-11-06 04:28:40",101928,12.04,542.1196,4407.812
"2024-11-06 04:28:50",101929,12.04,542.1196,4407.812
"2024-11-06 04:29:00",101930,11.91,542.1201,4407.815
"2024-11-06 04:29:10",101931,11.89,542.1201,4409.875
"2024-11-06 04:29:20",101932,11.89,542.1201,4405.755
"2024-11-06 04:29:30",101933,12.04,542.1203,4407.817
"2024-11-06 04:29:40",101934,12.05,542.1203,4407.817
"2024-11-06 04:29:50",101935,11.98,542.1203,4405.757
"2024-11-06 04:30:00",101936,11.88,542.102,4407.668
"2024-11-06 04:30:10",101937,11.89,542.102,4407.668
"2024-11-06 04:30:20",101938,12.05,542.102,4409.728
"2024-11-06 04:30:30",101939,12.05,542.1059,4407.7
"2024-11-06 04:30:40",101940,12.01,544.9894,4424.177
"2024-11-06 04:30:50",101941,11.89,542.109,4422.143
"2024-11-06 04:31:00",101942,11.89,542.109,4422.143
"2024-11-06 04:31:10",101943,12.02,542.109,4422.143
"2024-11-06 04:31:20",101944,12.04,542.1116,4422.164
"2024-11-06 04:31:30",101945,12.03,542.1116,4405.686
"2024-11-06 04:31:40",101946,11.88,542.1116,4405.686
"2024-11-06 04:31:50",101947,11.87,542.1135,4407.762
"2024-11-06 04:32:00",101948,11.93,542.1135,4409.822
"2024-11-06 04:32:10",101949,12.05,542.1135,4407.762
"2024-11-06 04:32:20",101950,12.04,542.1151,4405.716
"2024-11-06 04:32:30",101951,11.89,542.1151,4407.775
"2024-11-06 04:32:40",101952,11.89,542.1151,4407.775
"2024-11-06 04:32:50",101953,11.93,542.1165,4409.845
"2024-11-06 04:33:00",101954,12.04,542.1165,4393.368
"2024-11-06 04:33:10",101955,12.04,542.0988,4393.225
"2024-11-06 04:33:20",101956,11.88,542.0988,4393.225
"2024-11-06 04:33:30",101957,11.89,542.0988,4393.225
"2024-11-06 04:33:40",101958,11.91,542.1033,4393.262
"2024-11-06 04:33:50",101959,12.05,542.1033,4405.62
"2024-11-06 04:34:00",101960,12.04,542.1033,4405.62
"2024-11-06 04:34:10",101961,11.9,542.1071,4407.709
"2024-11-06 04:34:20",101962,11.89,542.1071,4405.649
"2024-11-06 04:34:30",101963,11.89,542.1071,4424.187
"2024-11-06 04:34:40",101964,12.05,542.1099,4424.21
"2024-11-06 04:34:50",101965,12.05,542.1099,4424.21
"2024-11-06 04:35:00",101966,11.96,542.1099,4424.21
"2024-11-06 04:35:10",101967,11.87,542.1123,4407.752
"2024-11-06 04:35:20",101968,11.89,542.1123,4409.812
"2024-11-06 04:35:30",101969,12.04,542.1142,4424.245
"2024-11-06 04:35:40",101970,12.04,542.1142,4422.185
"2024-11-06 04:35:50",101971,11.99,542.1142,4422.185
"2024-11-06 04:36:00",101972,11.87,542.1157,4422.197
"2024-11-06 04:36:10",101973,11.89,542.1157,4424.257
"2024-11-06 04:36:20",101974,12.04,542.1157,4422.197
"2024-11-06 04:36:30",101975,12.05,542.1168,4424.266
"2024-11-06 04:36:40",101976,12.01,542.1168,4424.266
"2024-11-06 04:36:50",101977,11.89,542.1168,4424.266
"2024-11-06 04:37:00",101978,11.89,542.1177,4424.274
"2024-11-06 04:37:10",101979,12.05,542.1177,4424.274
"2024-11-06 04:37:20",101980,12.05,542.1177,4407.797
"2024-11-06 04:37:30",101981,12.03,542.1185,4407.803
"2024-11-06 04:37:40",101982,11.87,542.1185,4393.385
"2024-11-06 04:37:50",101983,11.89,542.1191,4395.449
"2024-11-06 04:38:00",101984,12.02,542.1191,4391.329
"2024-11-06 04:38:10",101985,12.04,542.1191,4393.389
"2024-11-06 04:38:20",101986,12.03,542.1195,4405.751
"2024-11-06 04:38:30",101987,11.87,542.1195,4407.811
"2024-11-06 04:38:40",101988,11.88,542.1195,4409.871
"2024-11-06 04:38:50",101989,11.95,542.1199,4407.814
"2024-11-06 04:39:00",101990,12.05,542.1199,4409.874
"2024-11-06 04:39:10",101991,12.04,542.1199,4407.814
"2024-11-06 04:39:20",101992,11.88,542.1202,4407.816
"2024-11-06 04:39:30",101993,11.88,542.1202,4407.816
"2024-11-06 04:39:40",101994,11.91,542.1202,4409.876
"2024-11-06 04:39:50",101995,12.04,542.1205,4407.819
"2024-11-06 04:40:00",101996,12.04,542.1205,4407.819
"2024-11-06 04:40:10",101997,11.9,542.1021,4407.669
"2024-11-06 04:40:20",101998,11.87,542.1021,4407.669
"2024-11-06 04:40:30",101999,11.89,542.1021,4407.669
"2024-11-06 04:40:40",102000,12.05,542.0873,4409.609
"2024-11-06 04:40:50",102001,12.04,542.0873,4407.549
"2024-11-06 04:41:00",102002,11.97,542.0873,4405.49
"2024-11-06 04:41:10",102003,11.87,542.0942,4407.605
"2024-11-06 04:41:20",102004,11.88,542.0942,4407.605
"2024-11-06 04:41:30",102005,12.05,542.0942,4424.082
"2024-11-06 04:41:40",102006,12.05,542.0811,4421.916
"2024-11-06 04:41:50",102007,12,542.0811,4407.499
"2024-11-06 04:42:00",102008,11.87,542.0811,4407.499
"2024-11-06 04:42:10",102009,11.87,542.0892,4409.624
"2024-11-06 04:42:20",102010,12.05,542.0892,4409.624
"2024-11-06 04:42:30",102011,12.05,542.0956,4409.676
"2024-11-06 04:42:40",102012,12.02,542.0956,4407.617
"2024-11-06 04:42:50",102013,11.88,542.0956,4407.617
"2024-11-06 04:43:00",102014,11.87,542.1008,4407.659
"2024-11-06 04:43:10",102015,11.99,542.1008,4407.659
"2024-11-06 04:43:20",102016,12.05,542.1008,4407.659
"2024-11-06 04:43:30",102017,12.04,542.105,4407.693
"2024-11-06 04:43:40",102018,11.88,542.105,4407.693
"2024-11-06 04:43:50",102019,11.88,542.105,4407.693
"2024-11-06 04:44:00",102020,11.93,542.1082,4407.719
"2024-11-06 04:44:10",102021,12.04,542.1082,4405.66
"2024-11-06 04:44:20",102022,12.04,542.1082,4405.66
"2024-11-06 04:44:30",102023,11.89,542.1109,4407.741
"2024-11-06 04:44:40",102024,11.87,542.1109,4407.741
"2024-11-06 04:44:50",102025,11.9,542.113,4407.758
"2024-11-06 04:45:00",102026,12.04,542.113,4407.758
"2024-11-06 04:45:10",102027,12.04,542.113,4407.758
"2024-11-06 04:45:20",102028,11.94,542.1147,4407.772
"2024-11-06 04:45:30",102029,11.87,542.1147,4407.772
"2024-11-06 04:45:40",102030,11.89,542.1147,4409.832
"2024-11-06 04:45:50",102031,12.04,542.1161,4407.783
"2024-11-06 04:46:00",102032,12.04,542.1161,4407.783
"2024-11-06 04:46:10",102033,11.96,542.1161,4407.783
"2024-11-06 04:46:20",102034,11.89,542.0986,4409.7
"2024-11-06 04:46:30",102035,11.89,542.0986,4393.223
"2024-11-06 04:46:40",102036,12.05,542.0986,4407.641
"2024-11-06 04:46:50",102037,12.04,542.1031,4407.678
"2024-11-06 04:47:00",102038,12,542.1031,4407.678
"2024-11-06 04:47:10",102039,11.88,542.1069,4407.708
"2024-11-06 04:47:20",102040,11.89,542.1069,4407.708
"2024-11-06 04:47:30",102041,12.05,542.1069,4407.708
"2024-11-06 04:47:40",102042,12.05,542.1097,4405.672
"2024-11-06 04:47:50",102043,12.02,542.1097,4407.731
"2024-11-06 04:48:00",102044,11.89,542.1097,4407.731
"2024-11-06 04:48:10",102045,11.89,542.1121,4407.751
"2024-11-06 04:48:20",102046,11.97,542.1121,4407.751
"2024-11-06 04:48:30",102047,12.05,542.1121,4407.751
"2024-11-06 04:48:40",102048,12.04,542.114,4407.766
"2024-11-06 04:48:50",102049,11.89,542.114,4391.289
"2024-11-06 04:49:00",102050,11.89,542.114,4393.348
"2024-11-06 04:49:10",102051,11.91,536.3483,4393.36
"2024-11-06 04:49:20",102052,12.04,542.1155,4407.778
"2024-11-06 04:49:30",102053,12.04,542.1167,4405.729
"2024-11-06 04:49:40",102054,11.94,542.1167,4405.729
"2024-11-06 04:49:50",102055,11.88,542.1167,4407.788
"2024-11-06 04:50:00",102056,11.89,542.1177,4409.855
"2024-11-06 04:50:10",102057,12.04,542.1177,4409.855
"2024-11-06 04:50:20",102058,12.04,542.1177,4407.796
"2024-11-06 04:50:30",102059,12.02,542.1184,4407.802
"2024-11-06 04:50:40",102060,11.88,542.1184,4407.802
"2024-11-06 04:50:50",102061,11.89,542.1184,4407.802
"2024-11-06 04:51:00",102062,11.97,542.1191,4407.807
"2024-11-06 04:51:10",102063,12.04,542.1191,4407.807
"2024-11-06 04:51:20",102064,12.04,542.1191,4407.807
"2024-11-06 04:51:30",102065,11.87,542.1195,4405.751
"2024-11-06 04:51:40",102066,11.87,542.1195,4407.811
"2024-11-06 04:51:50",102067,11.91,542.1013,4407.663
"2024-11-06 04:52:00",102068,12.05,542.1013,4407.663
"2024-11-06 04:52:10",102069,12.04,542.1013,4405.604
"2024-11-06 04:52:20",102070,11.87,542.1053,4405.636
"2024-11-06 04:52:30",102071,11.89,542.1053,4407.696
"2024-11-06 04:52:40",102072,11.91,542.1053,4407.696
"2024-11-06 04:52:50",102073,12.05,542.1086,4424.199
"2024-11-06 04:53:00",102074,12.04,542.1086,4422.139
"2024-11-06 04:53:10",102075,11.91,542.1086,4424.199
"2024-11-06 04:53:20",102076,11.87,542.1111,4422.161
"2024-11-06 04:53:30",102077,11.9,542.1111,4422.161
"2024-11-06 04:53:40",102078,12.04,542.1111,4422.161
"2024-11-06 04:53:50",102079,12.04,542.1133,4422.178
"2024-11-06 04:54:00",102080,11.97,542.1133,4422.178
"2024-11-06 04:54:10",102081,11.88,542.1149,4407.773
"2024-11-06 04:54:20",102082,11.89,539.2313,4393.355
"2024-11-06 04:54:30",102083,12.05,536.3477,4393.355
"2024-11-06 04:54:40",102084,12.05,536.3307,4393.215
"2024-11-06 04:54:50",102085,12,536.3307,4393.215
"2024-11-06 04:55:00",102086,11.87,536.3307,4376.738
"2024-11-06 04:55:10",102087,11.88,536.3354,4378.836
"2024-11-06 04:55:20",102088,12.05,536.3354,4393.254
"2024-11-06 04:55:30",102089,12.04,536.3354,4393.254
"2024-11-06 04:55:40",102090,12.02,536.3392,4393.285
"2024-11-06 04:55:50",102091,11.87,536.3392,4378.868
"2024-11-06 04:56:00",102092,11.88,536.3392,4378.868
"2024-11-06 04:56:10",102093,12.05,536.3422,4378.892
"2024-11-06 04:56:20",102094,12.04,536.3422,4376.832
"2024-11-06 04:56:30",102095,12.02,536.3446,4376.853
"2024-11-06 04:56:40",102096,11.89,536.3446,4393.33
"2024-11-06 04:56:50",102097,11.89,539.2281,4409.808
"2024-11-06 04:57:00",102098,12.01,536.3466,4409.823
"2024-11-06 04:57:10",102099,12.05,536.3466,4407.764
"2024-11-06 04:57:20",102100,12.02,542.1137,4407.764
"2024-11-06 04:57:30",102101,11.88,542.1153,4407.776
"2024-11-06 04:57:40",102102,11.88,542.1153,4407.776
"2024-11-06 04:57:50",102103,11.99,539.2318,4409.836
"2024-11-06 04:58:00",102104,12.04,539.2329,4407.787
"2024-11-06 04:58:10",102105,12.03,542.1165,4407.787
"2024-11-06 04:58:20",102106,11.88,542.1165,4407.787
"2024-11-06 04:58:30",102107,11.87,542.1176,4407.795
"2024-11-06 04:58:40",102108,11.96,539.2339,4407.795
"2024-11-06 04:58:50",102109,12.04,539.2347,4407.801
"2024-11-06 04:59:00",102110,12.03,539.2347,4407.801
"2024-11-06 04:59:10",102111,11.87,542.1183,4407.801
"2024-11-06 04:59:20",102112,11.88,539.2354,4407.807
"2024-11-06 04:59:30",102113,11.97,539.2354,4407.807
"2024-11-06 04:59:40",102114,12.04,536.3517,4407.807
"2024-11-06 04:59:50",102115,12.03,539.2358,4405.75
"2024-11-06 05:00:00",102116,11.88,542.1194,4407.81
"2024-11-06 05:00:10",102117,11.87,539.2358,4407.81
"2024-11-06 05:00:20",102118,11.97,539.2362,4407.813
"2024-11-06 05:00:30",102119,12.04,536.3526,4407.813
"2024-11-06 05:00:40",102120,12.04,539.2362,4407.813
"2024-11-06 05:00:50",102121,11.87,536.353,4407.816
"2024-11-06 05:01:00",102122,11.88,536.353,4405.756
"2024-11-06 05:01:10",102123,11.97,536.3532,4407.819
"2024-11-06 05:01:20",102124,12.04,536.3532,4407.819
"2024-11-06 05:01:30",102125,12.04,536.3532,4407.819
"2024-11-06 05:01:40",102126,11.88,536.3534,4407.82
"2024-11-06 05:01:50",102127,11.89,536.3534,4407.82
"2024-11-06 05:02:00",102128,11.95,536.3534,4407.82
"2024-11-06 05:02:10",102129,12.04,536.3536,4409.881
"2024-11-06 05:02:20",102130,12.04,536.3536,4405.762
"2024-11-06 05:02:30",102131,11.89,536.3536,4407.822
"2024-11-06 05:02:40",102132,11.88,539.2374,4409.882
"2024-11-06 05:02:50",102133,11.96,539.2374,4405.763
"2024-11-06 05:03:00",102134,12.04,536.3537,4407.822
"2024-11-06 05:03:10",102135,12.04,536.3354,4407.672
"2024-11-06 05:03:20",102136,11.87,539.2189,4407.672
"2024-11-06 05:03:30",102137,11.87,536.3392,4409.763
"2024-11-06 05:03:40",102138,11.94,536.3392,4407.703
"2024-11-06 05:03:50",102139,12.04,542.1063,4422.121
"2024-11-06 05:04:00",102140,12.04,542.1093,4424.205
"2024-11-06 05:04:10",102141,11.88,542.1093,4424.205
"2024-11-06 05:04:20",102142,11.87,542.1093,4422.145
"2024-11-06 05:04:30",102143,11.93,539.2097,4424.073
"2024-11-06 05:04:40",102144,12.05,542.0931,4422.014
"2024-11-06 05:04:50",102145,12.05,542.0931,4407.596
"2024-11-06 05:05:00",102146,11.87,536.3134,4405.432
"2024-11-06 05:05:10",102147,11.89,536.3134,4407.491
"2024-11-06 05:05:20",102148,11.91,536.3134,4407.491
"2024-11-06 05:05:30",102149,12.05,536.3216,4407.559
"2024-11-06 05:05:40",102150,12.04,542.0885,4424.035
"2024-11-06 05:05:50",102151,11.87,536.3281,4407.612
"2024-11-06 05:06:00",102152,11.87,536.3281,4407.612
"2024-11-06 05:06:10",102153,11.9,536.3281,4407.612
"2024-11-06 05:06:20",102154,12.04,536.3333,4407.655
"2024-11-06 05:06:30",102155,12.04,536.3333,4393.237
"2024-11-06 05:06:40",102156,11.91,536.3333,4391.178
"2024-11-06 05:06:50",102157,11.89,536.3375,4393.272
"2024-11-06 05:07:00",102158,11.89,536.3375,4391.212
"2024-11-06 05:07:10",102159,12.05,536.3375,4393.272
"2024-11-06 05:07:20",102160,12.04,536.3224,4393.148
"2024-11-06 05:07:30",102161,11.95,536.3224,4391.089
"2024-11-06 05:07:40",102162,11.87,536.3224,4393.148
"2024-11-06 05:07:50",102163,11.89,536.3289,4393.201
"2024-11-06 05:08:00",102164,12.04,536.3289,4393.201
"2024-11-06 05:08:10",102165,12.05,536.334,4405.601
"2024-11-06 05:08:20",102166,11.99,536.334,4407.66
"2024-11-06 05:08:30",102167,11.89,536.334,4407.66
"2024-11-06 05:08:40",102168,11.89,536.3381,4409.753
"2024-11-06 05:08:50",102169,12.05,536.3381,4407.694
"2024-11-06 05:09:00",102170,12.04,536.3381,4407.694
"2024-11-06 05:09:10",102171,12.02,536.3413,4407.721
"2024-11-06 05:09:20",102172,11.89,536.3413,4407.721
"2024-11-06 05:09:30",102173,11.89,536.3413,4407.721
"2024-11-06 05:09:40",102174,12.02,536.3439,4407.742
"2024-11-06 05:09:50",102175,12.05,536.3439,4407.742
"2024-11-06 05:10:00",102176,12.03,536.3439,4407.742
"2024-11-06 05:10:10",102177,11.87,536.3459,4407.759
"2024-11-06 05:10:20",102178,11.87,536.3459,4409.819
"2024-11-06 05:10:30",102179,11.96,536.3477,4409.833
"2024-11-06 05:10:40",102180,12.05,536.3477,4407.773
"2024-11-06 05:10:50",102181,12.03,536.3477,4405.713
"2024-11-06 05:11:00",102182,11.87,536.349,4407.784
"2024-11-06 05:11:10",102183,11.87,536.349,4407.784
"2024-11-06 05:11:20",102184,11.95,536.349,4407.784
"2024-11-06 05:11:30",102185,12.04,536.35,4407.792
"2024-11-06 05:11:40",102186,12.03,536.35,4407.792
"2024-11-06 05:11:50",102187,11.89,536.35,4407.792
"2024-11-06 05:12:00",102188,11.89,536.3508,4405.739
"2024-11-06 05:12:10",102189,11.94,536.3508,4407.799
"2024-11-06 05:12:20",102190,12.05,536.3508,4407.799
"2024-11-06 05:12:30",102191,12.04,536.3331,4407.653
"2024-11-06 05:12:40",102192,11.87,536.3331,4407.653
"2024-11-06 05:12:50",102193,11.89,536.3373,4407.688
"2024-11-06 05:13:00",102194,11.93,536.3373,4407.688
"2024-11-06 05:13:10",102195,12.05,536.3373,4409.747
"2024-11-06 05:13:20",102196,12.04,536.3407,4393.297
"2024-11-06 05:13:30",102197,11.87,536.3407,4391.238
"2024-11-06 05:13:40",102198,11.87,536.3407,4407.715
"2024-11-06 05:13:50",102199,11.93,536.3434,4407.738
"2024-11-06 05:14:00",102200,12.05,536.3434,4393.32
"2024-11-06 05:14:10",102201,12.05,536.3434,4393.32
"2024-11-06 05:14:20",102202,11.87,536.3455,4393.337
"2024-11-06 05:14:30",102203,11.89,536.3455,4391.277
"2024-11-06 05:14:40",102204,11.92,536.3455,4393.337
"2024-11-06 05:14:50",102205,12.05,536.3473,4407.77
"2024-11-06 05:15:00",102206,12.04,536.3473,4405.71
"2024-11-06 05:15:10",102207,11.87,536.3487,4405.722
"2024-11-06 05:15:20",102208,11.89,536.3487,4407.782
"2024-11-06 05:15:30",102209,11.94,536.3487,4407.782
"2024-11-06 05:15:40",102210,12.04,536.3498,4409.851
"2024-11-06 05:15:50",102211,12.04,536.3498,4407.791
"2024-11-06 05:16:00",102212,11.88,536.3498,4407.791
"2024-11-06 05:16:10",102213,11.87,536.3508,4407.798
"2024-11-06 05:16:20",102214,11.94,536.3508,4407.798
"2024-11-06 05:16:30",102215,12.04,536.3508,4407.798
"2024-11-06 05:16:40",102216,12.04,536.3331,4393.235
"2024-11-06 05:16:50",102217,11.87,536.3331,4407.653
"2024-11-06 05:17:00",102218,11.89,536.3331,4407.653
"2024-11-06 05:17:10",102219,11.94,536.3373,4393.27
"2024-11-06 05:17:20",102220,12.05,536.3373,4393.27
"2024-11-06 05:17:30",102221,12.04,536.3407,4393.297
"2024-11-06 05:17:40",102222,11.87,536.3407,4393.297
"2024-11-06 05:17:50",102223,11.87,536.3407,4407.715
"2024-11-06 05:18:00",102224,11.95,536.3434,4409.797
"2024-11-06 05:18:10",102225,12.05,536.3434,4407.738
"2024-11-06 05:18:20",102226,12.03,536.3434,4407.738
"2024-11-06 05:18:30",102227,11.87,536.3455,4393.337
"2024-11-06 05:18:40",102228,11.88,536.3455,4391.277
"2024-11-06 05:18:50",102229,11.96,536.3455,4393.337
"2024-11-06 05:19:00",102230,12.04,536.3473,4393.352
"2024-11-06 05:19:10",102231,12.04,536.3473,4393.352
"2024-11-06 05:19:20",102232,11.89,536.3473,4393.352
"2024-11-06 05:19:30",102233,11.88,536.3487,4393.363
"2024-11-06 05:19:40",102234,11.94,536.3487,4393.363
"2024-11-06 05:19:50",102235,12.04,533.4662,4393.373
"2024-11-06 05:20:00",102236,12.04,536.3498,4405.731
"2024-11-06 05:20:10",102237,11.87,536.3498,4407.791
"2024-11-06 05:20:20",102238,11.88,536.3508,4407.798
"2024-11-06 05:20:30",102239,11.92,536.3508,4422.216
