"TOA5","Bradford_6_","CR800","31037","CR800.Std.32.05","CPU:5a_1hr_07292024.CR8","37234","Test"
"TIMESTAMP","RECORD","BattV_Min","cDOM","CO2"
"2024-08-07 22:00:00",112,12.93,5.578472,2839.234
"2024-08-08 00:00:00",113,12.92,5.514292,2796.172
"2024-08-08 02:00:00",114,12.91,5.358427,2781.818
"2024-08-08 04:00:00",115,12.91,5.367596,2612.44
"2024-08-08 06:00:00",116,12.91,5.450112,2540.669
"2024-08-08 08:00:00",117,12.9,5.349258,2411.483
"2024-08-08 10:00:00",118,12.89,5.34009,2282.247
"2024-08-08 12:00:00",119,12.9,5.321753,2293.763
"2024-08-08 14:00:00",120,12.91,5.184225,2474.616
"2024-08-08 16:00:00",121,12.9,5.285079,2609.54
"2024-08-08 18:00:00",122,12.89,5.156719,2827.746
"2024-08-08 20:00:00",123,12.88,5.294247,2942.583
"2024-08-08 22:00:00",124,12.87,5.422607,2902.392
"2024-08-09 00:00:00",125,12.87,5.569304,2962.679
"2024-08-09 02:00:00",126,12.86,5.679326,2962.679
"2024-08-09 04:00:00",127,12.86,5.734337,2997.129
"2024-08-09 06:00:00",128,12.85,5.688495,2962.679
"2024-08-09 08:00:00",129,12.84,5.697663,3000
"2024-08-09 10:00:00",130,12.84,5.84436,2899.521
"2024-08-09 12:00:00",131,12.85,5.798517,3244.003
"2024-08-09 14:00:00",132,12.85,5.624315,3321.484
"2024-08-09 16:00:00",133,12.84,5.807686,3424.828
"2024-08-09 18:00:00",134,12.82,5.835191,3551.196
"2024-08-09 20:00:00",135,12.82,5.615146,3617.224
"2024-08-09 22:00:00",136,12.81,5.651821,3597.129
"2024-08-10 00:00:00",137,12.8,5.596809,3608.612
"2024-08-10 02:00:00",138,12.79,5.037528,3663.157
"2024-08-10 04:00:00",139,12.78,4.496584,3691.865
"2024-08-10 06:00:00",140,12.77,5.991056,3674.641
"2024-08-10 08:00:00",141,12.77,6.697034,3582.774
"2024-08-10 10:00:00",142,12.78,6.568675,3582.774
"2024-08-10 12:00:00",143,12.78,6.532001,3674.641
"2024-08-10 14:00:00",144,12.78,6.476989,3904.305
"2024-08-10 16:00:00",145,12.77,6.330293,3984.688
"2024-08-10 18:00:00",146,12.76,6.146922,4007.655
"2024-08-10 20:00:00",147,12.77,6.146922,4070.813
"2024-08-10 22:00:00",148,12.77,6.000225,4039.234
"2024-08-11 00:00:00",149,12.76,5.826023,4044.975
"2024-08-11 02:00:00",150,12.76,5.835191,4047.846
"2024-08-11 04:00:00",151,12.76,5.862697,4062.2
"2024-08-11 06:00:00",152,12.76,5.789349,4093.779
"2024-08-11 08:00:00",153,12.76,5.807686,4168.42
"2024-08-11 10:00:00",154,12.76,5.835191,4111.004
"2024-08-11 12:00:00",155,12.76,5.670157,4398.085
"2024-08-11 14:00:00",156,12.76,5.624315,4728.217
"2024-08-11 16:00:00",157,12.75,5.505124,4929.186
"2024-08-11 18:00:00",158,12.75,5.395101,4940.669
"2024-08-11 20:00:00",159,12.75,5.193393,5023.922
"2024-08-11 22:00:00",160,12.74,5.193393,4977.99
"2024-08-12 00:00:00",161,12.74,5.165888,4966.506
"2024-08-12 02:00:00",162,12.73,5.120045,4946.411
"2024-08-12 04:00:00",163,12.72,5.065034,4920.573
"2024-08-12 06:00:00",164,12.71,4.991685,4897.607
"2024-08-12 08:00:00",165,12.71,4.881663,4871.77
"2024-08-12 10:00:00",166,12.7,4.689124,4756.937
"2024-08-12 12:00:00",167,12.69,4.615775,4975.119
"2024-08-12 14:00:00",168,12.67,4.542427,5497.607
"2024-08-12 16:00:00",169,12.66,4.469079,5526.315
"2024-08-12 18:00:00",170,12.63,3.64391,5420.095
"2024-08-12 20:00:00",171,12.6,3.112134,5621.052
"2024-08-12 22:00:00",172,12.56,4.01982,5658.372
"2024-08-13 00:00:00",173,12.52,3.882292,5569.377
"2024-08-13 02:00:00",174,12.47,3.735595,5276.554
"2024-08-13 04:00:00",175,12.43,3.568381,5181.817
"2024-08-13 06:00:00",176,12.37,3.744764,5150.238
"2024-08-13 08:00:00",177,12.32,3.306034,5044.018
"2024-08-13 10:00:00",178,12.27,3.506382,4791.387
"2024-08-13 12:00:00",179,12.24,3.187115,4515.789
"2024-08-13 14:00:00",180,12.22,3.060026,4673.684
"2024-08-13 16:00:00",181,12.16,3.247936,4851.674
"2024-08-13 18:00:00",182,12.1,2.676037,5127.272
"2024-08-13 20:00:00",183,12.03,2.779523,5138.755
"2024-08-13 22:00:00",184,11.94,2.947462,5072.727
"2024-08-14 00:00:00",185,11.84,2.962894,5023.922
"2024-08-14 02:00:00",186,11.74,2.810388,4977.99
"2024-08-14 04:00:00",187,11.62,2.703298,4975.119
"2024-08-14 06:00:00",188,11.47,2.707809,4986.602
"2024-08-14 08:00:00",189,11.31,2.723241,4886.124
"2024-08-14 10:00:00",190,11.15,2.871209,4587.559
