"TOA5","15_Bradford_LB","CR800","31023","CR800.Std.27","CPU:15_hour_01202023.CR8","18162","Test"
"TIMESTAMP","RECORD","BattV_Min","cDOM"
"2023-06-27 07:00:00",3278,11.69,2.691066
"2023-06-27 08:00:00",3279,11.69,2.609593
"2023-06-27 09:00:00",3280,11.7,2.55795
"2023-06-27 10:00:00",3281,11.73,2.601361
"2023-06-27 11:00:00",3282,11.74,2.653407
"2023-06-27 12:00:00",3283,11.75,2.606242
"2023-06-27 13:00:00",3284,11.74,2.604367
"2023-06-27 14:00:00",3285,11.74,2.585367
"2023-06-27 15:00:00",3286,11.74,2.575374
"2023-06-27 16:00:00",3287,11.73,2.541284
"2023-06-27 17:00:00",3288,11.71,2.583135
"2023-06-27 18:00:00",3289,11.7,2.57071
"2023-06-27 19:00:00",3290,11.69,2.551253
"2023-06-27 20:00:00",3291,11.69,2.551974
"2023-06-27 21:00:00",3292,11.69,2.560497
"2023-06-27 22:00:00",3293,11.69,2.493025
"2023-06-27 23:00:00",3294,11.68,2.545747
"2023-06-28 00:00:00",3295,11.68,2.522396
"2023-06-28 01:00:00",3296,11.68,2.517747
"2023-06-28 02:00:00",3297,11.68,2.534713
"2023-06-28 03:00:00",3298,11.68,2.513819
"2023-06-28 04:00:00",3299,11.67,2.477433
"2023-06-28 05:00:00",3300,11.67,2.469563
"2023-06-28 06:00:00",3301,11.67,2.474998
"2023-06-28 07:00:00",3302,11.67,2.477311
"2023-06-28 08:00:00",3303,11.68,2.489777
"2023-06-28 09:00:00",3304,11.69,2.450923
"2023-06-28 10:00:00",3305,11.7,2.411495
"2023-06-28 11:00:00",3306,11.73,2.393699
"2023-06-28 12:00:00",3307,11.73,2.442683
"2023-06-28 13:00:00",3308,11.72,2.353757
"2023-06-28 14:00:00",3309,11.73,2.381622
"2023-06-28 15:00:00",3310,11.72,2.366163
"2023-06-28 16:00:00",3311,11.72,2.363064
"2023-06-28 17:00:00",3312,11.7,2.312682
"2023-06-28 18:00:00",3313,11.68,2.344454
"2023-06-28 19:00:00",3314,11.68,2.342876
"2023-06-28 20:00:00",3315,11.67,2.374536
"2023-06-28 21:00:00",3316,11.67,2.344303
"2023-06-28 22:00:00",3317,11.67,2.338098
"2023-06-28 23:00:00",3318,11.67,2.301658
"2023-06-29 00:00:00",3319,11.66,2.366621
"2023-06-29 01:00:00",3320,11.66,2.297655
"2023-06-29 02:00:00",3321,11.66,2.30143
"2023-06-29 03:00:00",3322,11.65,2.225473
"2023-06-29 04:00:00",3323,11.65,2.222388
"2023-06-29 05:00:00",3324,11.65,2.26965
"2023-06-29 06:00:00",3325,11.64,2.24404
"2023-06-29 07:00:00",3326,11.65,2.220057
"2023-06-29 08:00:00",3327,11.66,2.176693
"2023-06-29 09:00:00",3328,11.67,2.208444
"2023-06-29 10:00:00",3329,11.68,2.247249
"2023-06-29 11:00:00",3330,11.71,2.233372
"2023-06-29 12:00:00",3331,11.73,2.214932
"2023-06-29 13:00:00",3332,11.72,2.438971
"2023-06-29 14:00:00",3333,11.7,2.352192
"2023-06-29 15:00:00",3334,11.7,2.353761
"2023-06-29 16:00:00",3335,11.69,2.437426
"2023-06-29 17:00:00",3336,11.68,2.479279
"2023-06-29 18:00:00",3337,11.67,2.282448
"2023-06-29 19:00:00",3338,11.66,2.320374
"2023-06-29 20:00:00",3339,11.66,2.27615
"2023-06-29 21:00:00",3340,11.65,2.267592
"2023-06-29 22:00:00",3341,11.65,2.302459
"2023-06-29 23:00:00",3342,11.64,2.333423
"2023-06-30 00:00:00",3343,11.64,2.213991
"2023-06-30 01:00:00",3344,11.64,2.223202
"2023-06-30 02:00:00",3345,11.63,2.246441
"2023-06-30 03:00:00",3346,11.63,2.270447
"2023-06-30 04:00:00",3347,11.63,2.274274
"2023-06-30 05:00:00",3348,11.63,2.240174
"2023-06-30 06:00:00",3349,11.63,2.246372
"2023-06-30 07:00:00",3350,11.63,2.158807
"2023-06-30 08:00:00",3351,11.63,2.299041
"2023-06-30 09:00:00",3352,11.64,2.292125
"2023-06-30 10:00:00",3353,11.66,2.25894
"2023-06-30 11:00:00",3354,11.69,2.314854
"2023-06-30 12:00:00",3355,11.7,2.34818
"2023-06-30 13:00:00",3356,11.69,2.371502
"2023-06-30 14:00:00",3357,11.69,2.445138
"2023-06-30 15:00:00",3358,11.69,2.437436
"2023-06-30 16:00:00",3359,11.68,2.430458
"2023-06-30 17:00:00",3360,11.67,2.48317
"2023-06-30 18:00:00",3361,11.65,2.525782
"2023-06-30 19:00:00",3362,11.64,2.665987
"2023-06-30 20:00:00",3363,11.64,2.821629
"2023-06-30 21:00:00",3364,11.63,2.57831
"2023-06-30 22:00:00",3365,11.63,2.620134
"2023-06-30 23:00:00",3366,11.63,2.685175
"2023-07-01 00:00:00",3367,11.63,2.669618
"2023-07-01 01:00:00",3368,11.62,2.646294
"2023-07-01 02:00:00",3369,11.62,2.644619
"2023-07-01 03:00:00",3370,11.61,2.64542
"2023-07-01 04:00:00",3371,11.61,2.582624
"2023-07-01 05:00:00",3372,11.61,2.638427
"2023-07-01 06:00:00",3373,11.61,2.515987
"2023-07-01 07:00:00",3374,11.61,2.630642
"2023-07-01 08:00:00",3375,11.62,2.560182
"2023-07-01 09:00:00",3376,11.63,2.582665
"2023-07-01 10:00:00",3377,11.64,2.585126
"2023-07-01 11:00:00",3378,11.67,2.614729
"2023-07-01 12:00:00",3379,11.68,2.55817
"2023-07-01 13:00:00",3380,11.67,2.469877
"2023-07-01 14:00:00",3381,11.68,2.471529
"2023-07-01 15:00:00",3382,11.67,2.618789
"2023-07-01 16:00:00",3383,11.66,2.590358
"2023-07-01 17:00:00",3384,11.65,2.533942
"2023-07-01 18:00:00",3385,11.63,2.651702
"2023-07-01 19:00:00",3386,11.62,2.669368
"2023-07-01 20:00:00",3387,11.62,2.644364
"2023-07-01 21:00:00",3388,11.61,2.768952
"2023-07-01 22:00:00",3389,11.61,2.462079
"2023-07-01 23:00:00",3390,11.61,2.548849
"2023-07-02 00:00:00",3391,11.61,2.541813
"2023-07-02 01:00:00",3392,11.61,2.35811
"2023-07-02 02:00:00",3393,11.6,2.458781
"2023-07-02 03:00:00",3394,11.59,2.309972
"2023-07-02 04:00:00",3395,11.59,2.269644
"2023-07-02 05:00:00",3396,11.59,2.199883
"2023-07-02 06:00:00",3397,11.58,2.169695
"2023-07-02 07:00:00",3398,11.59,2.147225
"2023-07-02 08:00:00",3399,11.6,2.203008
"2023-07-02 09:00:00",3400,11.61,2.136461
"2023-07-02 10:00:00",3401,11.63,2.017263
"2023-07-02 11:00:00",3402,11.65,1.996389
"2023-07-02 12:00:00",3403,11.65,2.039798
"2023-07-02 13:00:00",3404,11.65,1.968534
"2023-07-02 14:00:00",3405,11.64,1.930639
"2023-07-02 15:00:00",3406,11.64,1.30616
"2023-07-02 16:00:00",3407,11.62,1.37218
"2023-07-02 17:00:00",3408,11.61,1.348933
"2023-07-02 18:00:00",3409,11.6,1.332642
"2023-07-02 19:00:00",3410,11.6,1.350471
"2023-07-02 20:00:00",3411,11.6,1.353448
"2023-07-02 21:00:00",3412,11.59,1.361038
"2023-07-02 22:00:00",3413,11.59,1.340863
"2023-07-02 23:00:00",3414,11.58,1.381117
"2023-07-03 00:00:00",3415,11.58,1.384988
"2023-07-03 01:00:00",3416,11.58,1.408949
"2023-07-03 02:00:00",3417,11.58,1.39267
"2023-07-03 03:00:00",3418,11.57,1.407359
"2023-07-03 04:00:00",3419,11.57,1.432893
"2023-07-03 05:00:00",3420,11.57,1.416658
"2023-07-03 06:00:00",3421,11.56,1.445265
"2023-07-03 07:00:00",3422,11.57,1.432128
"2023-07-03 08:00:00",3423,11.57,1.432907
"2023-07-03 09:00:00",3424,11.58,1.46239
"2023-07-03 10:00:00",3425,11.61,1.426847
"2023-07-03 11:00:00",3426,11.63,1.433836
"2023-07-03 12:00:00",3427,11.64,1.457172
"2023-07-03 13:00:00",3428,11.64,1.42641
"2023-07-03 14:00:00",3429,11.62,1.472167
"2023-07-03 15:00:00",3430,11.62,1.497742
"2023-07-03 16:00:00",3431,11.6,1.490747
"2023-07-03 17:00:00",3432,11.59,1.50704
"2023-07-03 18:00:00",3433,11.58,1.532622
"2023-07-03 19:00:00",3434,11.57,1.520212
"2023-07-03 20:00:00",3435,11.57,1.532494
"2023-07-03 21:00:00",3436,11.56,1.657186
"2023-07-03 22:00:00",3437,11.56,1.630635
"2023-07-03 23:00:00",3438,11.56,1.629783
"2023-07-04 00:00:00",3439,11.56,1.620387
"2023-07-04 01:00:00",3440,11.55,1.618064
"2023-07-04 02:00:00",3441,11.55,1.594013
"2023-07-04 03:00:00",3442,11.55,1.581638
"2023-07-04 04:00:00",3443,11.55,1.594043
"2023-07-04 05:00:00",3444,11.54,1.563029
"2023-07-04 06:00:00",3445,11.54,1.600205
"2023-07-04 07:00:00",3446,11.54,1.603372
"2023-07-04 08:00:00",3447,11.55,1.524295
"2023-07-04 09:00:00",3448,11.56,1.448417
"2023-07-04 10:00:00",3449,11.57,1.405104
"2023-07-04 11:00:00",3450,11.61,1.380352
"2023-07-04 12:00:00",3451,11.62,1.374947
"2023-07-04 13:00:00",3452,12.81,1.970385
"2023-07-04 14:00:00",3453,12.81,1.897411
"2023-07-04 15:00:00",3454,12.8,1.885267
"2023-07-04 16:00:00",3455,12.79,1.858143
"2023-07-04 17:00:00",3456,12.79,1.831766
"2023-07-04 18:00:00",3457,12.77,1.84492
"2023-07-04 19:00:00",3458,12.76,1.853392
"2023-07-04 20:00:00",3459,12.75,1.83937
"2023-07-04 21:00:00",3460,12.75,1.825251
"2023-07-04 22:00:00",3461,12.75,1.768584
"2023-07-04 23:00:00",3462,12.74,1.764683
"2023-07-05 00:00:00",3463,12.74,1.829743
"2023-07-05 01:00:00",3464,12.74,1.803386
"2023-07-05 02:00:00",3465,12.73,1.818063
"2023-07-05 03:00:00",3466,12.73,1.801697
"2023-07-05 04:00:00",3467,12.73,1.789253
"2023-07-05 05:00:00",3468,12.72,1.826474
"2023-07-05 06:00:00",3469,12.72,1.7691
"2023-07-05 07:00:00",3470,12.72,1.814036
"2023-07-05 08:00:00",3471,12.73,1.792387
"2023-07-05 09:00:00",3472,12.74,1.811163
"2023-07-05 10:00:00",3473,12.75,1.784847
"2023-07-05 11:00:00",3474,12.77,1.767797
"2023-07-05 12:00:00",3475,12.79,1.799634
"2023-07-05 13:00:00",3476,12.74,1.754984
"2023-07-05 14:00:00",3477,12.75,1.831774
"2023-07-05 15:00:00",3478,12.76,1.783733
"2023-07-05 16:00:00",3479,12.75,1.793814
"2023-07-05 17:00:00",3480,12.74,1.804664
"2023-07-05 18:00:00",3481,12.74,1.796914
"2023-07-05 19:00:00",3482,12.73,1.800789
"2023-07-05 20:00:00",3483,12.73,1.80154
"2023-07-05 21:00:00",3484,12.72,1.800729
"2023-07-05 22:00:00",3485,12.72,1.786682
"2023-07-05 23:00:00",3486,12.71,1.802911
"2023-07-06 00:00:00",3487,12.7,1.813617
"2023-07-06 01:00:00",3488,12.69,1.833701
"2023-07-06 02:00:00",3489,12.69,1.77939
"2023-07-06 03:00:00",3490,12.68,1.783977
"2023-07-06 04:00:00",3491,12.68,1.812635
"2023-07-06 05:00:00",3492,12.67,1.814181
"2023-07-06 06:00:00",3493,12.67,1.802473
"2023-07-06 07:00:00",3494,12.67,1.827222
"2023-07-06 08:00:00",3495,12.67,1.798634
"2023-07-06 09:00:00",3496,12.68,1.811892
"2023-07-06 10:00:00",3497,12.69,1.806541
"2023-07-06 11:00:00",3498,12.69,1.782519
"2023-07-06 12:00:00",3499,12.7,1.817555
"2023-07-06 13:00:00",3500,12.69,1.836432
"2023-07-06 14:00:00",3501,12.69,1.895346
"2023-07-06 15:00:00",3502,12.69,1.848839
"2023-07-06 16:00:00",3503,12.68,1.875914
"2023-07-06 17:00:00",3504,12.68,1.848823
"2023-07-06 18:00:00",3505,12.67,1.886818
"2023-07-06 19:00:00",3506,12.66,1.851158
"2023-07-06 20:00:00",3507,12.65,1.799977
"2023-07-06 21:00:00",3508,12.65,1.847215
"2023-07-06 22:00:00",3509,12.65,1.833213
"2023-07-06 23:00:00",3510,12.64,1.885909
"2023-07-07 00:00:00",3511,12.63,1.844042
"2023-07-07 01:00:00",3512,12.63,1.889661
"2023-07-07 02:00:00",3513,12.62,1.891788
"2023-07-07 03:00:00",3514,12.62,1.878628
"2023-07-07 04:00:00",3515,12.61,1.826596
"2023-07-07 05:00:00",3516,12.6,1.892402
"2023-07-07 06:00:00",3517,12.6,1.885422
"2023-07-07 07:00:00",3518,12.61,1.842781
"2023-07-07 08:00:00",3519,12.6,1.88467
"2023-07-07 09:00:00",3520,12.61,1.868473
"2023-07-07 10:00:00",3521,12.63,1.884026
"2023-07-07 11:00:00",3522,12.64,1.920445
"2023-07-07 12:00:00",3523,12.64,1.924621
"2023-07-07 13:00:00",3524,12.64,1.910842
"2023-07-07 14:00:00",3525,12.63,1.889097
"2023-07-07 15:00:00",3526,12.62,1.949564
"2023-07-07 16:00:00",3527,12.62,1.977479
"2023-07-07 17:00:00",3528,12.61,1.900749
"2023-07-07 18:00:00",3529,12.6,2.013099
"2023-07-07 19:00:00",3530,12.59,1.966508
"2023-07-07 20:00:00",3531,12.58,1.97797
"2023-07-07 21:00:00",3532,12.57,1.997246
"2023-07-07 22:00:00",3533,12.57,1.952281
"2023-07-07 23:00:00",3534,12.56,1.975535
"2023-07-08 00:00:00",3535,12.56,1.949192
"2023-07-08 01:00:00",3536,12.55,1.984892
"2023-07-08 02:00:00",3537,12.55,2.011155
"2023-07-08 03:00:00",3538,12.54,1.986327
"2023-07-08 04:00:00",3539,12.54,1.975513
"2023-07-08 05:00:00",3540,12.54,1.953834
"2023-07-08 06:00:00",3541,12.53,1.949905
"2023-07-08 07:00:00",3542,12.53,1.95683
"2023-07-08 08:00:00",3543,12.54,1.951277
"2023-07-08 09:00:00",3544,12.55,1.964418
"2023-07-08 10:00:00",3545,12.56,1.940529
"2023-07-08 11:00:00",3546,12.57,1.980111
"2023-07-08 12:00:00",3547,12.58,1.970812
"2023-07-08 13:00:00",3548,12.57,2.039227
"2023-07-08 14:00:00",3549,12.57,2.031742
"2023-07-08 15:00:00",3550,12.57,2.203041
"2023-07-08 16:00:00",3551,12.55,2.268892
"2023-07-08 17:00:00",3552,12.54,2.261927
"2023-07-08 18:00:00",3553,12.54,2.279708
"2023-07-08 19:00:00",3554,12.54,2.202138
"2023-07-08 20:00:00",3555,12.53,2.233886
"2023-07-08 21:00:00",3556,12.53,2.223036
"2023-07-08 22:00:00",3557,12.52,2.256349
"2023-07-08 23:00:00",3558,12.52,2.214489
"2023-07-09 00:00:00",3559,12.51,2.208824
"2023-07-09 01:00:00",3560,12.51,2.201115
"2023-07-09 02:00:00",3561,12.51,2.21893
"2023-07-09 03:00:00",3562,12.51,2.235075
"2023-07-09 04:00:00",3563,12.49,2.195551
"2023-07-09 05:00:00",3564,12.49,2.21028
"2023-07-09 06:00:00",3565,12.49,2.146637
"2023-07-09 07:00:00",3566,12.49,2.231074
"2023-07-09 08:00:00",3567,12.49,2.204729
"2023-07-09 09:00:00",3568,12.5,2.242
"2023-07-09 10:00:00",3569,12.51,2.332709
"2023-07-09 11:00:00",3570,12.49,2.440599
"2023-07-09 12:00:00",3571,12.51,2.154028
"2023-07-09 13:00:00",3572,12.51,2.216606
"2023-07-09 14:00:00",3573,12.52,2.244421
"2023-07-09 15:00:00",3574,12.5,2.292681
"2023-07-09 16:00:00",3575,12.48,2.393644
"2023-07-09 17:00:00",3576,12.48,2.256382
"2023-07-09 18:00:00",3577,12.47,2.203596
"2023-07-09 19:00:00",3578,12.47,2.158651
"2023-07-09 20:00:00",3579,12.46,2.248356
"2023-07-09 21:00:00",3580,12.46,2.224428
"2023-07-09 22:00:00",3581,12.46,2.228218
"2023-07-09 23:00:00",3582,12.45,2.203352
"2023-07-10 00:00:00",3583,12.45,2.23275
"2023-07-10 01:00:00",3584,12.44,2.237211
"2023-07-10 02:00:00",3585,12.44,2.21093
"2023-07-10 03:00:00",3586,12.44,2.267435
"2023-07-10 04:00:00",3587,12.43,2.260461
"2023-07-10 05:00:00",3588,12.43,2.238701
"2023-07-10 06:00:00",3589,12.43,2.201534
"2023-07-10 07:00:00",3590,12.43,2.218611
"2023-07-10 08:00:00",3591,12.44,2.244174
"2023-07-10 09:00:00",3592,12.43,2.276021
"2023-07-10 10:00:00",3593,12.43,2.350466
"2023-07-10 11:00:00",3594,12.42,2.642671
"2023-07-10 12:00:00",3595,12.42,2.821561
"2023-07-10 13:00:00",3596,12.41,3.371792
"2023-07-10 14:00:00",3597,12.41,3.01776
"2023-07-10 15:00:00",3598,12.41,2.505996
"2023-07-10 16:00:00",3599,12.41,2.160452
"2023-07-10 17:00:00",3600,12.4,2.179777
"2023-07-10 18:00:00",3601,12.4,2.165902
"2023-07-10 19:00:00",3602,12.4,2.196919
"2023-07-10 20:00:00",3603,12.39,2.142628
"2023-07-10 21:00:00",3604,12.39,2.226339
"2023-07-10 22:00:00",3605,12.39,2.166593
"2023-07-10 23:00:00",3606,12.38,2.220046
"2023-07-11 00:00:00",3607,12.38,2.130997
"2023-07-11 01:00:00",3608,12.38,2.201442
"2023-07-11 02:00:00",3609,12.38,2.19218
"2023-07-11 03:00:00",3610,12.37,2.197586
"2023-07-11 04:00:00",3611,12.37,2.189056
"2023-07-11 05:00:00",3612,12.37,2.237845
"2023-07-11 06:00:00",3613,12.36,2.281255
"2023-07-11 07:00:00",3614,12.36,2.255655
"2023-07-11 08:00:00",3615,12.36,2.217736
"2023-07-11 09:00:00",3616,12.36,2.220863
"2023-07-11 10:00:00",3617,12.38,2.223976
"2023-07-11 11:00:00",3618,12.36,2.220946
"2023-07-11 12:00:00",3619,12.4,2.21787
"2023-07-11 13:00:00",3620,12.39,2.263713
"2023-07-11 14:00:00",3621,12.37,2.269913
"2023-07-11 15:00:00",3622,12.38,2.27766
"2023-07-11 16:00:00",3623,12.36,2.21722
"2023-07-11 17:00:00",3624,12.37,2.428112
"2023-07-11 18:00:00",3625,12.36,2.304936
"2023-07-11 19:00:00",3626,12.34,2.275268
"2023-07-11 20:00:00",3627,12.34,2.338823
"2023-07-11 21:00:00",3628,12.34,2.305438
"2023-07-11 22:00:00",3629,12.34,2.238748
"2023-07-11 23:00:00",3630,12.33,2.241122
"2023-07-12 00:00:00",3631,12.33,2.33629
"2023-07-12 01:00:00",3632,12.33,2.313011
"2023-07-12 02:00:00",3633,12.32,2.287467
"2023-07-12 03:00:00",3634,12.32,2.306067
"2023-07-12 04:00:00",3635,12.32,2.320017
"2023-07-12 05:00:00",3636,12.31,2.328619
"2023-07-12 06:00:00",3637,12.31,2.313196
"2023-07-12 07:00:00",3638,12.31,2.276699
"2023-07-12 08:00:00",3639,12.31,2.310727
"2023-07-12 09:00:00",3640,12.31,2.298372
"2023-07-12 10:00:00",3641,12.33,2.276041
"2023-07-12 11:00:00",3642,12.34,2.297035
"2023-07-12 12:00:00",3643,12.35,2.361358
"2023-07-12 13:00:00",3644,12.33,2.406576
"2023-07-12 14:00:00",3645,12.34,2.35564
"2023-07-12 15:00:00",3646,12.32,2.372764
"2023-07-12 16:00:00",3647,12.32,2.378204
"2023-07-12 17:00:00",3648,12.32,2.444078
"2023-07-12 18:00:00",3649,12.31,2.435508
"2023-07-12 19:00:00",3650,12.3,2.479594
"2023-07-12 20:00:00",3651,12.29,2.372567
"2023-07-12 21:00:00",3652,12.29,2.374848
"2023-07-12 22:00:00",3653,12.28,2.340689
"2023-07-12 23:00:00",3654,12.28,2.334428
"2023-07-13 00:00:00",3655,12.27,2.320462
"2023-07-13 01:00:00",3656,12.27,2.351471
"2023-07-13 02:00:00",3657,12.27,2.331232
"2023-07-13 03:00:00",3658,12.26,2.294836
"2023-07-13 04:00:00",3659,12.26,2.28403
"2023-07-13 05:00:00",3660,12.26,2.328893
"2023-07-13 06:00:00",3661,12.25,2.328157
"2023-07-13 07:00:00",3662,12.25,2.287818
"2023-07-13 08:00:00",3663,12.26,2.282334
"2023-07-13 09:00:00",3664,12.26,2.300892
"2023-07-13 10:00:00",3665,12.27,2.283001
"2023-07-13 11:00:00",3666,12.28,2.272245
"2023-07-13 12:00:00",3667,12.3,2.291761
"2023-07-13 13:00:00",3668,12.27,2.356405
"2023-07-13 14:00:00",3669,12.27,2.462623
"2023-07-13 15:00:00",3670,12.26,2.547908
"2023-07-13 16:00:00",3671,12.27,2.60446
"2023-07-13 17:00:00",3672,12.26,2.654072
"2023-07-13 18:00:00",3673,12.25,2.676582
"2023-07-13 19:00:00",3674,12.25,2.726133
"2023-07-13 20:00:00",3675,12.24,2.731444
"2023-07-13 21:00:00",3676,12.24,2.751586
"2023-07-13 22:00:00",3677,12.24,2.714383
"2023-07-13 23:00:00",3678,12.23,2.711266
"2023-07-14 00:00:00",3679,12.23,2.701054
"2023-07-14 01:00:00",3680,12.22,2.694853
"2023-07-14 02:00:00",3681,12.22,2.703228
"2023-07-14 03:00:00",3682,12.21,2.680823
"2023-07-14 04:00:00",3683,12.21,2.687031
"2023-07-14 05:00:00",3684,12.21,2.670642
"2023-07-14 06:00:00",3685,12.2,2.659766
"2023-07-14 07:00:00",3686,12.2,2.620307
"2023-07-14 08:00:00",3687,12.21,2.582225
"2023-07-14 09:00:00",3688,12.21,2.631783
"2023-07-14 10:00:00",3689,12.22,2.672262
"2023-07-14 11:00:00",3690,12.22,2.769268
"2023-07-14 12:00:00",3691,12.21,2.970907
"2023-07-14 13:00:00",3692,12.21,3.081009
"2023-07-14 14:00:00",3693,12.21,3.057328
"2023-07-14 15:00:00",3694,12.21,2.884292
"2023-07-14 16:00:00",3695,12.2,2.84536
"2023-07-14 17:00:00",3696,12.19,2.853885
"2023-07-14 18:00:00",3697,12.19,2.884292
"2023-07-14 19:00:00",3698,12.18,2.926739
"2023-07-14 20:00:00",3699,12.18,2.91201
"2023-07-14 21:00:00",3700,12.18,2.914335
"2023-07-14 22:00:00",3701,12.17,2.784101
"2023-07-14 23:00:00",3702,12.17,2.919605
"2023-07-15 00:00:00",3703,12.17,2.884292
"2023-07-15 01:00:00",3704,12.16,2.879203
"2023-07-15 02:00:00",3705,12.16,2.898556
"2023-07-15 03:00:00",3706,12.16,2.87521
"2023-07-15 04:00:00",3707,12.15,2.861351
"2023-07-15 05:00:00",3708,12.14,2.849661
"2023-07-15 06:00:00",3709,12.14,2.799326
"2023-07-15 07:00:00",3710,12.14,2.81318
"2023-07-15 08:00:00",3711,12.14,2.796146
"2023-07-15 09:00:00",3712,12.14,2.829387
"2023-07-15 10:00:00",3713,12.16,2.913937
"2023-07-15 11:00:00",3714,12.17,3.033633
"2023-07-15 12:00:00",3715,12.17,3.285441
"2023-07-15 13:00:00",3716,12.16,3.395692
"2023-07-15 14:00:00",3717,12.15,3.843881
"2023-07-15 15:00:00",3718,12.16,3.198904
"2023-07-15 16:00:00",3719,12.14,3.261826
"2023-07-15 17:00:00",3720,12.14,3.285422
"2023-07-15 18:00:00",3721,12.13,3.293287
"2023-07-15 19:00:00",3722,12.13,3.261826
"2023-07-15 20:00:00",3723,12.13,3.277557
"2023-07-15 21:00:00",3724,12.12,3.293287
"2023-07-15 22:00:00",3725,12.12,3.277557
"2023-07-15 23:00:00",3726,12.12,3.293287
"2023-07-16 00:00:00",3727,12.11,3.316883
"2023-07-16 01:00:00",3728,12.11,3.253959
"2023-07-16 02:00:00",3729,12.11,3.316881
"2023-07-16 03:00:00",3730,12.1,3.26969
"2023-07-16 04:00:00",3731,12.1,3.293286
"2023-07-16 05:00:00",3732,12.1,3.309016
"2023-07-16 06:00:00",3733,12.09,3.28542
"2023-07-16 07:00:00",3734,12.1,3.253959
"2023-07-16 08:00:00",3735,12.1,3.238131
"2023-07-16 09:00:00",3736,12.09,3.277407
"2023-07-16 10:00:00",3737,12.1,3.308767
"2023-07-16 11:00:00",3738,12.1,3.36417
"2023-07-16 12:00:00",3739,12.11,3.450618
"2023-07-16 13:00:00",3740,12.08,3.505651
"2023-07-16 14:00:00",3741,12.08,3.442728
"2023-07-16 15:00:00",3742,12.08,3.458458
"2023-07-16 16:00:00",3743,12.08,3.466325
"2023-07-16 17:00:00",3744,12.07,3.560707
"2023-07-16 18:00:00",3745,12.07,3.568573
"2023-07-16 19:00:00",3746,12.07,3.513515
"2023-07-16 20:00:00",3747,12.06,3.434863
"2023-07-16 21:00:00",3748,12.06,3.403401
"2023-07-16 22:00:00",3749,12.06,3.521381
"2023-07-16 23:00:00",3750,12.05,3.50565
"2023-07-17 00:00:00",3751,12.05,3.50565
"2023-07-17 01:00:00",3752,12.05,3.529246
"2023-07-17 02:00:00",3753,12.04,3.466324
"2023-07-17 03:00:00",3754,12.04,3.474189
"2023-07-17 04:00:00",3755,12.03,3.458458
"2023-07-17 05:00:00",3756,12.03,3.450593
"2023-07-17 06:00:00",3757,12.02,3.48992
"2023-07-17 07:00:00",3758,12.02,3.450593
"2023-07-17 08:00:00",3759,12.03,3.44266
"2023-07-17 09:00:00",3760,12.04,3.450104
"2023-07-17 10:00:00",3761,12.03,3.434531
"2023-07-17 11:00:00",3762,12.03,3.458412
"2023-07-17 12:00:00",3763,12.02,3.576438
"2023-07-17 13:00:00",3764,12.03,3.521381
"2023-07-17 14:00:00",3765,12.03,3.59224
"2023-07-17 15:00:00",3766,12.03,3.639597
"2023-07-17 16:00:00",3767,12.03,3.639451
"2023-07-17 17:00:00",3768,12.02,3.805136
"2023-07-17 18:00:00",3769,12.02,3.78129
"2023-07-17 19:00:00",3770,12.01,3.843885
"2023-07-17 20:00:00",3771,12.01,3.875342
"2023-07-17 21:00:00",3772,12,3.859586
"2023-07-17 22:00:00",3773,12,3.796664
"2023-07-17 23:00:00",3774,12,3.828125
"2023-07-18 00:00:00",3775,11.98,3.835991
"2023-07-18 01:00:00",3776,11.98,3.867452
"2023-07-18 02:00:00",3777,11.98,3.898913
"2023-07-18 03:00:00",3778,11.97,3.914644
"2023-07-18 04:00:00",3779,11.97,3.93824
"2023-07-18 05:00:00",3780,11.97,3.914644
"2023-07-18 06:00:00",3781,11.96,3.851721
"2023-07-18 07:00:00",3782,11.96,3.82026
"2023-07-18 08:00:00",3783,11.96,3.843856
"2023-07-18 09:00:00",3784,11.97,3.820022
"2023-07-18 10:00:00",3785,11.98,3.875316
"2023-07-18 11:00:00",3786,11.98,3.938375
"2023-07-18 12:00:00",3787,11.98,3.962012
"2023-07-18 13:00:00",3788,11.98,4.143033
"2023-07-18 14:00:00",3789,11.98,4.175189
"2023-07-18 15:00:00",3790,11.98,4.206676
"2023-07-18 16:00:00",3791,11.97,4.183074
"2023-07-18 17:00:00",3792,11.97,4.104403
"2023-07-18 18:00:00",3793,11.96,4.128004
"2023-07-18 19:00:00",3794,11.96,4.120137
"2023-07-18 20:00:00",3795,11.96,4.159471
"2023-07-18 21:00:00",3796,11.95,4.135797
"2023-07-18 22:00:00",3797,11.95,4.096115
"2023-07-18 23:00:00",3798,11.94,4.064599
"2023-07-19 00:00:00",3799,11.93,4.072268
"2023-07-19 01:00:00",3800,11.93,4.064137
"2023-07-19 02:00:00",3801,11.92,4.063963
"2023-07-19 03:00:00",3802,11.92,4.103336
"2023-07-19 04:00:00",3803,11.92,4.048357
"2023-07-19 05:00:00",3804,11.91,4.087664
"2023-07-19 06:00:00",3805,11.91,4.056106
"2023-07-19 07:00:00",3806,11.91,4.040477
"2023-07-19 08:00:00",3807,11.91,3.977566
"2023-07-19 09:00:00",3808,11.91,3.985431
"2023-07-19 10:00:00",3809,11.92,3.914644
"2023-07-19 11:00:00",3810,11.91,3.930448
"2023-07-19 12:00:00",3811,11.93,3.844089
"2023-07-19 13:00:00",3812,11.92,3.884112
