Date,ID,GPP,K600,DO,DO_Saturation,depth,Q,NEP_corrected,ER_corrected,CO2_flux,CO2,active,passive,active.passive,Basin
2024-04-27T00:00:00Z,5,0.3924388987054253,13.340744142442952,5.525833333333333,4.1109725801383545,0.1113075967061025,69.14776492035051,-5.315190634643328,-5.707898930853003,8.64429279261457,4477.898,7.308387122634577,1.3359056699799927,5.470735911124646,5
2024-04-28T00:00:00Z,5,0.3478347165204653,7.970049932477043,5.4125,4.043314535164702,0.10644622334699216,66.09593301579956,-4.257010398508077,-4.605134144342626,7.070503316319578,4454.978,5.853389297948606,1.2171140183709719,4.809236611852509,5
2024-04-29T00:00:00Z,5,0.31492683357634604,9.341580063674172,5.529166666666667,4.160480315341033,0.1017991496589052,63.17854207544645,-3.0637786912578084,-3.3789636309629425,4.931462837464684,4466.438,4.212695700479487,0.7187671369851971,5.861002101667103,5
2024-04-30T00:00:00Z,5,0.26006066330256866,5.34462446979809,5.441666666666666,3.9517500795851057,0.09800633904298103,60.79865564671117,-2.371945273208663,-2.6322112509393287,3.7579600049889006,4093.996,3.2614247506619116,0.496535254326989,6.568364929258636,5
2024-05-01T00:00:00Z,5,0.2724150793289949,3.286273183915031,5.130416666666667,3.807902224348828,0.09633597585376975,59.75147451483823,-1.4339506619706477,-1.7064968349496556,2.113620085272229,4136.97,1.9716821602096406,0.1419379250625883,13.891158119580913,5
2024-05-02T00:00:00Z,5,0.2652166567537851,1.9000409173117776,5.0975,3.789414413475207,0.09366456899580458,58.07670825541416,-0.9438862589147811,-1.2091679129386594,1.3045304850183594,4258.73,1.297843606007824,0.00668687901053544,194.08809460482544,5
2024-05-05T00:00:00Z,5,0.3617552606806718,1.7588619544335895,4.803333333333334,3.7169645094139243,0.09730472779127392,60.35915482753606,-0.813123232631102,-1.1749847258391308,1.1630866078381905,3863.369,1.118044444867765,0.0450421629704254,24.822174849859472,5
2024-05-06T00:00:00Z,5,0.29716375782954274,2.228473114427024,4.78875,3.6818079065621725,0.09642697982365672,59.80894401879112,-0.8339291442986647,-1.1311813538552746,1.195633606323633,3685.742,1.146652573410664,0.04898103291296896,23.410134601450167,5
2024-05-09T00:00:00Z,5,0.2345691462935328,1.0098136268679787,3.1225,3.6752471824166397,0.08809571316112344,54.586769679679726,-1.0129518490780336,-1.2475152980497983,1.4352976583424057,4715.688,1.3928087924822963,0.04248886586010947,32.78055943098096,5
2024-05-10T00:00:00Z,5,0.2931655186703984,3.8821092534558455,4.69125,3.5381162537369297,0.10355170998220782,64.27798298414515,-0.95408477147848,-1.2473044783683491,1.375710443991598,5002.181,1.31186656078291,0.06384388320868783,20.5480383530993,5
2024-05-11T00:00:00Z,5,0.32046960898973714,1.4170542851566967,5.22625,3.534893709292512,0.09651798379354334,59.86646060973752,-0.9322226970118899,-1.2528223192241181,1.458935971410633,3449.385,1.2818062083913486,0.1771297630192843,7.236537702880555,5
2024-05-12T00:00:00Z,5,0.2626635292107274,1.5356677127257543,4.585833333333333,3.902415436532589,0.09410491078557924,58.35214693928554,-0.6793535075443654,-0.942103169215884,1.2837900359493222,3548.225,0.9341110728735025,0.3496789630758197,2.6713390609973935,5
2024-05-13T00:00:00Z,5,0.18838602493094458,3.3623707840644377,5.5495833333333335,3.9433031454769636,0.0981942182066181,60.927364195071185,-1.2850820629708193,-1.4735412207543872,2.6226295623450455,3462.277,1.7669878365848766,0.855641725760169,2.0651024644865816,5
2024-05-18T00:00:00Z,5,0.10947905430205983,28.800391740431472,5.224166666666667,3.5441435382196396,0.1494177108051185,93.1292547544212,-11.761800431830332,-11.871348906970107,25.70823306428896,5357.434,16.172475593766706,9.535757470522256,1.6959822692387507,5
2024-05-19T00:00:00Z,5,0.14423998021987317,12.808112759204016,5.060833333333333,3.5662512615132353,0.13627497618631587,84.85130481965122,-11.565129506075879,-11.709441326082715,23.58622191065012,5079.535,15.902053070854333,7.684168839795788,2.069456489360135,5
2024-05-20T00:00:00Z,5,0.209560360845756,21.1286027964692,4.98625,3.5796795781661195,0.12432410001183632,77.32980049757619,-9.539648066852934,-9.749306047638578,18.622457005731942,5158.32,13.117016091922784,5.505440913809158,2.382555057310978,5
2024-05-21T00:00:00Z,5,0.2850756373752307,21.93572908420735,5.053333333333334,3.7638710155495954,0.11734615044987665,72.94299260063251,-9.100059620934791,-9.385246390852188,17.501438762774328,5125.374,12.512581978785338,4.9888567839889895,2.508106069298812,5
2024-05-22T00:00:00Z,5,0.38560761854780035,11.79306158492713,4.81375,3.7070590830844714,0.10754707782142844,66.78748593227978,-8.403361263033288,-8.789105185504916,15.55326526228336,5195.564,11.554621736670772,3.9986435256125876,2.889635363257498,5
2024-05-23T00:00:00Z,5,0.35754056868860196,18.215115673742716,4.274583333333333,3.5587572647593584,0.09657963164411174,59.90513620780566,-5.262867489135214,-5.620527100262456,9.21944153492151,5629.603,7.236442797560919,1.9829987373605906,3.6492422618446865,5
2024-05-24T00:00:00Z,5,0.3067691328915715,2.530837717205668,3.9875,3.472251042590954,0.085770708511114,53.1319397134579,-3.5861050248702315,-3.892962472239493,6.0755396697030895,6024.964,4.9308944091965685,1.144645260506521,4.307792623030284,5
2024-05-25T00:00:00Z,5,0.16558527616347055,1.7083610512114429,3.8020833333333335,3.4722476459768266,0.07702552056619248,47.65906033280257,-0.8204136252400436,-0.9860098798058482,1.363022581757909,6047.884,1.12806873470506,0.23495384705284894,4.8012354292344055,5
2024-05-26T00:00:00Z,5,0.1590374120607517,1.564463482593137,3.6770833333333335,3.457806079303838,0.07204672272980914,44.54486624161852,-0.4928693619364051,-0.6518558578529144,0.880927681360437,5297.27,0.6776953726625571,0.2032323086978799,3.3345848256342068,5
2024-05-27T00:00:00Z,5,0.17338893409245903,0.8065713316261623,3.4158333333333335,3.573480162479504,0.06535646313716868,40.36521263562694,-0.40948198515972895,-0.5827806919861653,0.6963598908285472,4519.439,0.5630377295946273,0.13332216123391993,4.223136831743609,5
2024-05-28T00:00:00Z,5,0.14748084748463736,1.1932614454744186,3.2391666666666667,3.3425338346668565,0.06112037511953806,37.72086507450384,-0.2514528120538966,-0.39883123221471617,0.4662733199088687,5159.753,0.3457476165741078,0.12052570333476093,2.8686629242377584,5
2024-05-29T00:00:00Z,5,0.07821420279234205,0.6740591418517318,2.7016666666666667,3.6173285865182416,0.05474129039167159,33.7410755354218,-0.367337825639798,-0.44543304552664037,0.5170494453157799,5268.621,0.5050895102547223,0.011959935061057636,42.23179370758694,5
2024-05-30T00:00:00Z,5,0.03156153745915449,1.972364369904907,4.493333333333333,3.9762833162349858,0.03865729843347802,23.73714893431973,-0.245507502822385,-0.2769671338890154,0.38504002033934503,5254.296,0.3375728163807794,0.04746720395856563,7.111706362048384,5
2024-07-01T00:00:00Z,5,0.06134035776476522,2.5663976707474143,3.870416666666667,3.1788810391508164,0.02275779839438484,13.892883449170366,-1.214019733212795,-1.2753407897972975,2.0420762938658465,3326.193,1.6692771331675933,0.37279916069825325,4.477684794249631,5
2024-07-16T00:00:00Z,5,0.1158842465455705,19.207500833295175,5.49625,3.249521445665994,0.16568980774325187,103.39225918861524,-13.283729931314774,-13.399631891727825,33.71283138449997,5450.569,18.265128655557813,15.447702728942158,1.182384784071294,5
2024-07-17T00:00:00Z,5,0.1979308242323065,32.541711963881234,5.295416666666667,3.1308844304009016,0.14749782060170172,91.92083262529331,-13.085987242304137,-13.283949694831723,32.14278076210335,5414.98,17.993232458168187,14.149548303935163,1.2716471276446364,5
2024-07-18T00:00:00Z,5,0.2131416223928569,22.732191379901565,5.102916666666666,3.107539750534021,0.13375034992494225,83.26213054669378,-9.961914091859622,-10.17509523214808,23.929260198635603,5714.222,13.69763187630698,10.231628322328623,1.3387538566480617,5
2024-07-23T00:00:00Z,5,0.12370276668270415,22.35709973384773,5.742083333333333,3.2713255603843026,0.22042135660028875,137.9832162741322,-8.84306525572851,-8.96679180854223,25.41327894006084,5462.423,12.1592147266267,13.254064213434141,0.9173951876815478,5
2024-07-24T00:00:00Z,5,0.4863057105175675,1.8468498887441651,5.337083333333333,3.207446185622778,0.2669508057197932,167.47321182150876,-6.227203119165417,-6.71357657405091,17.276481348198914,5051.182,8.562404288852449,8.714077059346465,0.9825945112189091,5
2024-07-25T00:00:00Z,5,1.9426138394863168,0.6445128704482516,5.2629166666666665,3.160181225985861,0.3330167522456255,209.5058186513574,-17.23689252463958,-19.179497005161792,36.592672179335764,6488.473,23.70072722137942,12.891944957956344,1.8384136217361344,5
2024-07-26T00:00:00Z,5,1.9605783765251508,17.66654549349192,4.303333333333334,3.2202138747926834,0.5543119865027609,350.6407688911537,-18.205713381646124,-20.166290405663432,38.778157241868605,7783.809,25.03285589976342,13.745301342105186,1.8211936775137638,5
2024-07-27T00:00:00Z,5,1.6345430081926768,1.7256924477088385,4.20375,3.1792275109296506,0.60997705995412,386.21118149532145,-20.90030972137729,-22.53483012783361,45.42908731859764,7015.79,28.737925866893775,16.691161451703863,1.7217451254094818,5
2024-07-28T00:00:00Z,5,0.13308594099603438,3.736747884083725,4.270416666666667,3.240968518546617,0.5450178391265867,344.64395558193695,-6.0418608449147095,-6.175016540509821,13.942973329853443,6449.901,8.307558661757726,5.6354146680957165,1.4741698971665849,5
2024-07-29T00:00:00Z,5,0.11497338433055057,1.6626145282581235,4.2995833333333335,3.2234688830765386,0.47694777291652474,301.1561657491221,-5.493494568777915,-5.6085456094286075,12.90095856094568,6669.244,7.5535550320696325,5.347403528876048,1.4125649936984068,5
2024-07-30T00:00:00Z,5,0.05784424976469218,2.018322671861436,4.544583333333334,3.1501555633532745,0.3953603428418979,249.1155690710748,-3.0427890015092407,-3.1006893232762907,7.58472589183494,6849.729,4.183834877075206,3.4008910147597335,1.2302172750957108,5
2024-08-03T00:00:00Z,5,0.31241845246803324,1.1773042097302806,3.68125,3.2517672535007645,0.6085562237791143,385.3188334772703,-4.008875882009497,-4.321557454636367,6.170584030377527,6997.529,5.512204337763059,0.658379692614468,8.372379038414355,5
2024-08-07T14:00:00Z,5,0.22380403351812658,2.4744578396047303,4.0125,3.1650482817482493,0.9670942514612306,615.48937396491,-10.258725868559894,-10.482760297868031,20.209121804295528,5652.042,14.105748069269854,6.103373735025674,2.3111394913145555,5
2024-08-08T00:00:00Z,5,0.18527300981646055,2.37406333831229,3.5016666666666665,2.9856847948175522,0.7877166199786946,500.17716067393434,-9.920962424421084,-10.106454140898578,19.298992370902884,6360.205,13.641323333578992,5.657669037323892,2.4111207713965914,5
2024-08-09T00:00:00Z,5,0.10941118124380814,1.6723860564736213,3.10375,2.8657445562396475,0.6518447573258779,413.0264339859402,-7.663256338531459,-7.7728249044918565,15.0675648374879,6886.279,10.536977465480756,4.530587372007144,2.3257420286351653,5
2024-08-10T00:00:00Z,5,0.08740320514537878,1.6897743570998038,3.047083333333333,2.874779281728071,0.5592262008766439,353.7332584444408,-5.74879497542791,-5.836319449488123,11.575430725544162,7396.586,7.904593091213377,3.670837634330786,2.1533486028603464,5
2024-08-11T00:00:00Z,5,0.2226984503270935,1.756013769503984,3.08875,2.914617919850377,0.479603598449621,302.84951787877344,-5.457667302152814,-5.680535364991739,11.311756614382029,7743.48,7.504292540460119,3.80746407392191,1.9709424422041257,5
2024-08-12T00:00:00Z,5,0.21635063797800302,2.162698739953821,3.2266666666666666,2.872050856990017,0.43995815931025783,277.5480362982977,-4.578854176234329,-4.795369659236474,9.86248496718981,8097.542,6.295924492322203,3.5665604748676065,1.7652650324276116,5
2024-08-13T00:00:00Z,5,0.20724497957184015,1.2918442556814438,3.2070833333333333,2.928233379336174,0.41215204309196496,259.82144303756274,-3.842693823022255,-4.050082319489035,8.531773507453494,8152.013000000001,5.283704006655601,3.248069500797893,1.626721351054111,5
2024-08-14T00:00:00Z,5,0.054227970857985947,1.5632672763517494,3.3070833333333334,2.877049737112133,0.32578046883366507,204.83276072121117,-2.6875961518661384,-2.7418598957810203,6.293133591804036,8200.75,3.6954447088159403,2.5976888829880957,1.4225894151593346,5
2024-08-19T00:00:00Z,5,0.01741630458489877,3.007701927485589,8.187083333333334,3.1683680754438086,0.1350126630556291,84.05657597131784,-0.03239259935317386,-0.04960817049023403,3.4841191718822073,6631.126,0.04453982411061406,3.4395793477715935,0.01294920675095638,5
2024-08-20T00:00:00Z,5,0.019407874012399934,2.7512727653766347,8.105416666666667,3.029200062702232,0.1144663151447516,71.13516204710781,-0.0041617249715015184,-0.023395984790367065,3.263333422630463,6427.576,0.005722371835814588,3.2576110507946483,0.0017566160436552718,5
2024-09-13T08:14:20Z,5,0.20209108534404327,10.497382993122052,4.942916666666667,3.329757349648559,0.2893101036851425,181.65715836333072,-5.492061334938769,-5.694083679580038,14.56343149568424,8974.813,7.551584335540807,7.011847160143433,1.0769750342627737,5
2024-09-14T00:00:00Z,5,0.23640768130574225,3.398356535500747,4.87125,3.294607718587311,0.2782558472692704,174.64168914479842,-6.966020035447891,-7.2024892376925225,18.81170218447158,8081.775,9.57827754874085,9.233424635730731,1.0373483216265864,5
2024-09-15T00:00:00Z,5,0.0836531505937687,5.2313182407101015,4.9904166666666665,3.2475332858378305,0.2367081315980814,148.29661333467067,-4.504277891477785,-4.587954140552678,12.451430206630599,6935.08,6.193382100781954,6.258048105848645,0.9896667452897565,5
2024-09-22T00:00:00Z,5,0.03014740575942163,3.700806990676766,5.4870833333333335,3.3893157578262563,0.12025534187432002,74.7751734705944,-1.4689513591623165,-1.4991468997044106,4.204449495520781,5367.654,2.019808118848185,2.1846413766725963,0.9245490543278699,5
2024-09-23T00:00:00Z,5,0.029899528653536508,4.844630048762276,5.589583333333334,3.478575618452627,0.0903590699605643,56.006968009235166,-1.30925920575689,-1.3391970748713393,4.117903838165753,4988.884,1.8002314079157236,2.3176724302500293,0.7767410892148877,5
2024-09-24T00:00:00Z,5,0.029312692626154893,5.64543717936775,5.664583333333334,3.4155178027245574,0.06692114429683405,41.342241926024215,-1.5624322448660537,-1.5917415994754247,5.094215151020039,6440.516,2.148344336690824,2.9458708143292154,0.729273098548963,5
