Date,Site,DIC,DOC,TNPOC,POC,ID,chapter,depth,pH,Q,CO2,Temp_pH
2023-10-31,5a,NA,55.18,NA,NA,5a,stream,0.374736039169048,4.12268281138088,9.748947814,19915.11,68.4
2023-11-01,5a,NA,14.63,NA,NA,5a,stream,0.3632695389633203,4.099513316104173,9.586689729,19204.32,67.55
2023-11-01,13,NA,60.79,NA,NA,13,stream,0.03674142065455827,7.371204469126777,1.28554091,NA,63.27
2023-12-07,5,NA,17.41,NA,NA,5,stream,0.1275366317399301,4.72321382429201,92.94441429,4218.615,55.26
2023-12-07,5a,NA,6.253,NA,NA,5a,stream,0.3529143299195691,4.706110368441791,8.278402174,10918.57,50.61
2023-12-07,7,NA,27.15,NA,NA,7,stream,0.14643676832808214,3.8503596352909972,6.180230882,8875.144,55.17
2023-12-07,15,NA,36.42,NA,NA,15,stream,0.1560039276139158,3.454912873051008,11.4104953,NA,53.82
2024-02-08,3,NA,38.68,NA,NA,3,stream,0.3936543393366505,NA,34.54265986,NA,NA
2024-02-08,6a,NA,43.72,NA,NA,6a,stream,0.05710280935713384,NA,NA,8755.37,NA
2024-02-08,7,NA,83.91,NA,NA,7,stream,0.23542239210352542,NA,24.27554591,NA,NA
2024-02-08,13,NA,64.28,NA,NA,13,stream,0.06254250766077286,6.209108708159832,5.343624342,NA,54.48
2023-03-04,13,NA,70.7,NA,NA,13,stream,0.0766447106379062,NA,6.507490157,NA,NA
2024-03-25,3,NA,34.15,NA,NA,3,stream,0.45507944470434386,3.5631050756270146,54.38965047,6953.46,62.28
2024-03-25,5,NA,34.22,NA,NA,5,stream,0.14070075438852161,4.477261804189274,115.278201,3986.561,61.47
2024-03-25,5a,NA,79.89,NA,NA,5a,stream,0.3992443832440113,3.9040690443022545,11.87592509,9698.729,61.72
2024-03-25,6,NA,30.92,NA,NA,6,stream,0.16715698553926744,3.810485240396021,68.46311511,7430.232,61
2024-03-25,6a,NA,45.44,NA,NA,6a,stream,0.03404696487714638,NA,NA,NA,NA
2024-03-25,7,NA,60.99,NA,NA,7,stream,0.27981968369531124,3.6649938198008636,43.55735461,2925.5,62.02
2024-03-25,9,NA,66.34,NA,NA,9,stream,0.19217278226764253,3.7490808685721424,104.9738403,2813.371,61.2
2024-03-25,13,NA,67.32,NA,NA,13,stream,NA,7.00008284031338,NA,NA,61.81
2024-03-25,15,NA,81.4,NA,NA,15,stream,0.18546459988024877,3.8013556677011304,19.0423082,7856.217,60.6
2023-08-04,3,NA,56.186672,NA,NA,3,stream,0.7094861645783898,NA,225.9816658,18779.94,NA
2023-08-04,5a,NA,50.392472,NA,NA,5a,stream,0.5025085485019452,NA,19.62377019,9446.353,NA
2023-08-04,6,NA,46.194896,NA,NA,6,stream,0.5483314874205492,NA,308.1222726,24026.63,NA
2023-08-04,6a,NA,51.087776,NA,NA,6a,stream,0.37595302175452844,NA,110.1091884,16220.45,NA
2023-08-04,7,NA,47.224976,NA,NA,7,stream,0.38166604666542664,NA,99.44913795,16028.05,NA
2023-08-04,9,NA,63.388648,NA,NA,9,stream,0.13941597761983396,NA,59.38220359,NA,NA
2023-09-08,3,NA,74.161568,NA,NA,3,stream,0.4277778061741259,NA,44.70577799,NA,NA
2023-09-08,5,NA,16.208788,NA,NA,5,stream,0.1366820445762107,NA,100.0975007,NA,NA
2023-09-08,5a,NA,16.457724,NA,NA,5a,stream,0.4030001108487066,NA,12.25905154,NA,NA
2023-09-08,6,NA,41.65396,NA,NA,6,stream,0.18828794245001085,NA,80.13558808,16256.15,NA
2023-09-08,7,NA,37.96284,NA,NA,7,stream,0.19865999883514884,NA,14.35157519,16256.31,NA
2023-09-08,9,NA,78.09304,NA,NA,9,stream,0.08743414871445149,NA,33.13916839,NA,NA
2023-09-08,13,NA,10.545544,NA,NA,13,stream,0.05801949492010893,NA,3.755000234,3889.626,NA
2023-09-08,15,NA,35.81684,NA,NA,15,stream,0.18348188360712395,NA,20.55195463,NA,NA
2023-09-28,3,NA,67.285784,NA,NA,3,stream,0.531801647277537,NA,90.96839983,NA,NA
2023-09-28,5,NA,38.203192,NA,NA,5,stream,0.36407951277441025,NA,293.153215,6794.444,NA
2023-09-28,5a,NA,44.907296,NA,NA,5a,stream,0.46420761962736046,NA,20.50415134,6240.287,NA
2023-09-28,6,NA,23.432224,NA,NA,6,stream,0.19098689889687523,NA,80.56980058,14218.58,NA
2023-09-28,6a,NA,29.327336,NA,NA,6a,stream,0.31743792074996735,NA,54.24259663,12067.49,NA
2023-09-28,7,NA,11.371704,NA,NA,7,stream,0.38471501838108574,NA,107.9579584,12837.25,NA
2023-09-28,9,NA,35.550736,NA,NA,9,stream,0.18881821657582706,NA,97.60890462,NA,NA
2023-09-28,13,NA,-0.6926788,NA,NA,13,stream,0.044143083134650866,NA,2.184969279,3723.417,NA
2023-09-28,15,NA,40.289104,NA,NA,15,stream,0.3977508436135751,NA,253.6155729,NA,NA
2023-11-01,3,NA,90.28232,NA,NA,3,stream,0.3230043488658405,3.530821392490252,18.92740323,7450.688,70.07
2023-11-01,5,NA,61.817776,NA,NA,5,stream,0.09075868641247774,4.425543168584802,65.7940131,5850.51,69.76
2023-11-01,5a,NA,23.035264,NA,NA,5a,stream,0.3632695389633203,4.099513316104173,9.586689729,19204.32,67.55
2023-11-01,6,NA,39.181768,NA,NA,6,stream,0.0829762877707573,3.627016460443157,27.9267571,11792.89,68.23
2023-11-01,6a,NA,66.238536,NA,NA,6a,stream,0.01704099711229713,4.0955893111941695,NA,6608.59,67.55
2023-11-01,7,NA,45.1734,NA,NA,7,stream,0.1305524471188803,3.778521792298163,4.467816243,4592.671,NA
2023-11-01,9,NA,96.54864,NA,NA,9,stream,0.10198304144860029,3.374534734117982,37.77907182,3076.944,69.91
2023-11-01,13,NA,1.395,NA,NA,13,stream,0.03674142065455827,7.371204469126777,1.28554091,NA,63.27
2023-11-01,15,NA,46.984624,NA,NA,15,stream,0.024948000105790395,3.3725641314923442,NA,NA,66.99
2023-12-07,3,NA,62.392904,NA,NA,3,stream,0.3392660312593353,3.570774032616363,22.13739465,6027.963,54.34
2023-12-07,5,NA,4.272736,NA,NA,5,stream,0.1275366317399301,4.72321382429201,92.94441429,4218.615,55.26
2023-12-07,5a,NA,11.16998,NA,NA,5a,stream,0.3529143299195691,4.706110368441791,8.278402174,10918.57,50.61
2023-12-07,6,NA,19.739008,NA,NA,6,stream,0.0668865651367674,3.6306905877758306,20.18756858,10334.63,57.72
2023-12-07,7,NA,5.105384,NA,NA,7,stream,0.14643676832808214,3.8503596352909972,6.180230882,8875.144,55.17
2023-12-07,9,NA,36.271792,NA,NA,9,stream,0.09031375820327406,3.423340114482483,34.36506017,2188.813,54.18
2023-12-07,13,NA,-0.5767448,NA,NA,13,stream,0.04762471888580133,7.429923427419942,2.696046403,NA,54.86
2023-12-07,15,NA,3.521636,NA,NA,15,stream,0.1560039276139158,3.454912873051008,11.4104953,NA,53.82
2023-11-05,3,NA,62.358568,NA,NA,3,stream,0.2570424766607109,3.5277995448191644,10.33527551,6429.952,61.63
2023-11-05,5,NA,16.657352,NA,NA,5,stream,0.07752065731404167,4.562136586667848,54.09898048,5658.689,61.72
2023-11-05,5a,NA,20.444992,NA,NA,5a,stream,0.3201910637154607,5.238740482975617,6.235643317,15372.17,53.2
2023-11-05,6,NA,34.52924,NA,NA,6,stream,0.06048399551344587,3.6357761486650886,17.56215643,10668.85,63.55
2023-11-05,6a,NA,38.074432,NA,NA,6a,stream,NA,5.238740482975617,NA,NA,53.2
2023-11-05,7,NA,35.98852,NA,NA,7,stream,0.1083677527961116,3.8032411332967175,2.561145521,9418.349,61.72
2023-11-05,9,NA,93.0292,NA,NA,9,stream,0.08675286092996436,3.369597135969692,33.17610903,2538.336,61.97
2023-11-05,13,NA,14.006992,NA,NA,13,stream,0.02492264075437242,7.346422827574081,0.735119115,NA,61.25
2023-11-05,15,NA,46.33224,NA,NA,15,stream,NA,3.387323338668482,NA,NA,53.2
2024-02-08,3,NA,86.001,NA,NA,3,stream,0.3936543393366505,NA,34.54265986,NA,NA
2024-02-08,5,NA,81.0116,NA,NA,5,stream,0.2183946597763325,NA,164.6269327,3161.963,NA
2024-02-08,5a,NA,99.29552,NA,NA,5a,stream,0.4273642254409819,3.8223832996358094,14.47199786,NA,51.85
2024-02-08,6,NA,57.66312,NA,NA,6,stream,0.20505407632027386,3.739607858094663,89.25916349,NA,52.03
2024-02-08,6a,NA,68.70424,NA,NA,6a,stream,0.05710280935713384,NA,NA,8755.37,NA
2024-02-08,7,NA,72.39536,NA,NA,7,stream,0.23542239210352542,NA,24.27554591,NA,NA
2024-02-08,9,NA,85.47528,NA,NA,9,stream,0.28376764889893424,3.4905789242772176,180.1696552,NA,52.59
2024-02-08,13,NA,14.869684,NA,NA,13,stream,0.06254250766077286,6.209108708159832,5.343624342,NA,54.48
2024-02-08,15,NA,92.25664,NA,NA,15,stream,0.2298971188152166,NA,42.4736437,NA,NA
2024-03-04,3,NA,79.724,NA,NA,3,stream,0.5420851332954809,3.6379068329832753,85.10406053,NA,64.94
2024-03-04,5,NA,36.005688,NA,NA,5,stream,0.15945486282580948,4.3258593897757,115.4913352,4500.717,65.82
2024-03-04,5a,NA,54.727392,NA,NA,5a,stream,0.4157334896487973,3.809349690027998,13.07214671,10088.35,64.42
2024-03-04,6,NA,67.182776,NA,NA,6,stream,0.17160458488749158,3.786780274756641,66.35403098,NA,61.29
2024-03-04,6a,NA,82.81424,NA,NA,6a,stream,0.05307514978666312,NA,NA,NA,NA
2024-03-04,7,NA,60.306992,NA,NA,7,stream,0.48941424624107976,3.761820845801885,249.3402622,1284.333,65.91
2024-03-04,9,NA,77.23464,NA,NA,9,stream,0.19603191835754297,3.551360172383607,96.25992228,NA,63.21
2024-03-04,13,NA,13.303104,NA,NA,13,stream,0.018532942660290742,6.975807777850461,0.403684302,NA,66.87
2024-03-04,15,NA,43.41368,NA,NA,15,stream,0.20531385286546788,3.744388875025121,27.88708257,NA,64.72
2023-07-07,3,NA,53.3030303,NA,NA,3,stream,0.24023446849923996,NA,6.980472038,NA,NA
2023-07-04,5a,NA,30.27878788,NA,NA,5a,stream,0.45285560828697424,NA,16.80098203,NA,NA
2023-07-04,6,NA,14.02,NA,NA,6,stream,NA,NA,NA,NA,NA
2023-07-07,6a,NA,16.52,NA,NA,6a,stream,0.1304918300745691,NA,1.141969061,NA,NA
2023-07-07,7,NA,53.45454545,NA,NA,7,stream,0.1446515137785521,NA,6.122125534,NA,NA
2023-07-07,9,NA,59.57575758,NA,NA,9,stream,0.03643157973184625,NA,9.72947502,NA,NA
2023-07-07,13,NA,3.357,NA,NA,13,stream,0.039532037411182316,NA,1.633918815,NA,NA
2023-07-04,15,NA,8.344,NA,NA,15,stream,NA,NA,NA,NA,NA
2023-06-01,5,NA,6.015151515,NA,NA,5,stream,0.03647335056907873,NA,24.57524008,NA,NA
2023-06-01,5a,NA,2.839,NA,NA,5a,stream,NA,NA,NA,NA,NA
2023-06-01,6,NA,7.057,NA,NA,6,stream,NA,NA,NA,NA,NA
2023-06-01,6a,NA,8.597,NA,NA,6a,stream,0.1438429931405317,NA,3.590731829,NA,NA
2023-06-01,7,NA,6.126,NA,NA,7,stream,0.13256176057806665,NA,4.366847178,NA,NA
2023-06-01,13,NA,2.805,NA,NA,13,stream,0.0770541272743987,NA,6.357549749,NA,NA
2023-07-04,5,NA,10.56969697,NA,NA,5,stream,0.08856375195267867,NA,25.15426054,NA,NA
