Date,GPP,ER,K600_daily_mean,ID
2023-08-17,0.2712828975606725,-2.2405964443650825,1.3347760754363565,5a
2023-08-18,0.3666184889259715,-2.6675490740657546,1.3647476514906773,5a
2023-08-19,0.357298244618762,-2.927421044883271,1.3712830109245462,5a
2023-08-20,0.2466245311528845,-2.9513556148376554,1.4107394464689942,5a
2023-08-21,0.35401318279715605,-3.3256610218493927,1.3549880727167416,5a
2023-08-22,0.28489039835976787,-3.6249449540569723,1.3047880827681808,5a
2023-08-23,0.3774261327780616,-4.301308761773375,1.3047771499798069,5a
2023-08-24,0.3148881498509331,-4.609225462112701,1.3700591251330458,5a
2023-08-25,0.17733686151234276,-4.723248851411489,1.3899866879017253,5a
2023-08-26,0.4143225060567415,-4.925051525523333,2.013570108088836,5a
2023-08-27,0.28071575805121274,-4.725103823309743,1.3415193402108447,5a
2023-08-28,0.30923060128331337,-5.303621179175417,1.2992384110834407,5a
2023-08-29,0.1526804478385836,-4.850512718830391,1.366270943147842,5a
2023-08-30,0.4156001684660483,-3.4980488156708063,2.4438713041300217,5a
2023-08-31,0.3270609503532329,-2.476874654035869,1.362747043228751,5a
2023-09-01,0.2303916217705721,-2.2671988443237363,1.3930328902748375,5a
2023-09-02,0.29141627927989217,-2.231710163981912,1.3325400512019558,5a
2023-09-03,0.30884164003309045,-2.5211629950098127,1.3667158609160903,5a
2023-09-04,0.3205454471698981,-2.6557600141683193,1.3261591095640965,5a
2023-09-05,0.274341863838503,-2.913158803730427,1.342175337444912,5a
2023-09-06,0.2720273473767257,-3.3751681825180215,1.3509353490506308,5a
2023-09-07,0.29722682827408436,-3.7414177561630684,1.3006749532531803,5a
2023-09-08,0.29931514234297013,-3.923744547209936,1.3400392076497374,5a
2023-09-09,0.21990183902408741,-4.329293953417457,1.3751133839659644,5a
2023-09-10,0.21603301234616218,-4.347068159524339,1.3039276746613273,5a
2023-09-11,0.043765210877124296,0.4440185526574099,0.6901108307945335,5a
2023-09-12,0.29039194023658665,-2.4410301586403986,1.3677233748453086,5a
2023-09-14,0.33954789557187265,-2.838506270696239,1.330353509687645,5a
2023-09-15,0.2669458806959493,-3.1084074850583674,1.3905124170760306,5a
2023-09-16,0.2672196996692277,-3.4371899088541564,1.3536942953400308,5a
2023-09-17,0.2377500598534459,-3.6500254844321947,1.3485228716309432,5a
2023-09-18,0.24878554936593983,-4.087764442611276,1.3347912289696666,5a
2023-09-19,0.2241456447780863,-4.55120300758937,1.3608674754039898,5a
2023-09-20,0.24395862489745543,-4.681574145995984,1.3136243301182546,5a
2023-09-21,0.10780928528129755,-2.694469986763808,1.0140402177573855,5a
2023-09-22,0.2040628515496341,-3.7107522252589122,1.303064811472575,5a
2023-09-23,0.258028450963381,-4.928028497452099,1.3296443896135888,5a
2023-09-24,0.27445116132762476,-5.172709446354395,1.2936410045155293,5a
2023-09-25,0.10043933464310549,-2.2173581237630753,0.8932905578222309,5a
2023-09-26,0.09175765022503138,-1.1607361981084847,1.1868730865439647,5a
2023-09-27,0.2826434566139588,-2.3116296374449967,1.3416847071838671,5a
2023-09-29,0.2838856847657777,-2.320078955701998,1.3405346645386238,5a
2023-09-30,0.2667259173284778,-2.590933289468197,1.3593931581373035,5a
2023-10-01,0.25765831256812755,-2.949778901660023,1.3291706674218238,5a
2023-10-02,0.20065250030710627,-3.2568813140818005,1.3202858727455664,5a
2023-10-03,0.19899589284833094,-3.467473778573231,1.349181933282965,5a
2023-10-04,0.31088662956793195,-3.8870929816789137,1.3390189276344324,5a
2023-10-05,0.2963135069511803,-4.137468316065829,1.313928383915903,5a
2023-10-06,0.28309237494179745,-4.517183527810682,1.3262059478214772,5a
2023-10-07,0.32270989693670654,-5.112918320475817,1.3255213267374528,5a
2023-10-08,0.2240377407335701,-5.0312625010987855,1.3100295268999262,5a
2023-10-09,0.23764099273942846,-4.92173776430555,1.3296077532233601,5a
2023-10-10,0.24209912424584754,-4.839747942785357,1.3462797853777937,5a
2023-10-11,0.2701586569723102,-4.713325251871033,1.283190469229115,5a
2023-10-12,2.3552162875424227,-5.352534296354777,3.194663185863718,5a
2023-10-13,0.30495788510681365,-2.4090860026616028,1.3383523021844714,5a
2023-10-14,0.26133080145664717,-2.35094936679227,1.337303770257233,5a
2023-10-15,0.2582353968263629,-2.5077011700291894,1.32309445925763,5a
2023-10-16,0.3002962920309651,-2.7907873969904675,1.3521944589855577,5a
2023-10-17,0.27804681044872764,-2.9236374395437945,1.3298366648270348,5a
2023-10-18,0.23587905124567324,-3.08345709947775,1.3142350222391366,5a
2023-10-19,0.2212191120044271,-3.274194832181571,1.3285666321524916,5a
2023-10-20,0.23508366419409873,-3.5846165141737796,1.3069843848568918,5a
2023-10-21,0.3610936416946977,-4.140362664806976,1.3206439527040494,5a
2023-10-22,0.2100374157143592,-4.5227644080983564,1.3325582896229053,5a
2023-10-23,0.24024953093807477,-4.928628881793464,1.3098367659326704,5a
2023-10-24,0.2765779785417565,-4.947105630123255,1.3078355341948487,5a
