Date,ID,Site,surface2WT,Distance_m,DistanceID,surface_elevation_m,WT.ID,WT_elevations,well_types,qL_m2.sec,stream.w,stream.depth
2025-03-12T00:00:00Z,6,6GW5,-1.198,7.62,4,-3.325000000000003,0,-2.127000000000003,upland,2.883912242958028e-6,0.5806571645318075,0.398957458520978
2025-04-17T00:00:00Z,6,6GW5,-1.845,7.62,4,-3.325000000000003,0,-1.4800000000000029,upland,1.4726010958148254e-7,0.18102905628243296,0.1754634509269021
NA,NA,9GW0,NA,0,NA,4.683,5,NA,stream,NA,NA,NA
2024-04-18T00:00:00Z,9,9GW1,-0.30500000000000005,0.3048,2,0,0,0.30500000000000005,RW,4.636318844522382e-7,2.0846650934396496,0.11420670371643764
2024-05-08T00:00:00Z,9,9GW1,-0.405,0.3048,2,0,0,0.405,RW,1.928336119969953e-8,2.1419344584257596,0.01858250002214294
2024-05-30T00:00:00Z,9,9GW1,-0.765,0.3048,2,0,0,0.765,RW,NA,NA,NA
2024-06-20T00:00:00Z,9,9GW1,-1.4649999999999999,0.3048,2,0,0,1.4649999999999999,RW,NA,NA,NA
2024-07-11T00:00:00Z,9,9GW1,-0.8849999999999999,0.3048,2,0,0,0.8849999999999999,RW,NA,NA,NA
2024-07-29T00:00:00Z,9,9GW1,-0.29500000000000004,0.3048,2,0,0,0.29500000000000004,RW,4.5599474586569365e-8,2.130801371634365,0.14969712289074938
2024-08-30T00:00:00Z,9,9GW1,-0.16000000000000003,0.3048,2,0,0,0.16000000000000003,RW,3.3575473669989688e-6,2.190609221247987,0.21987111959072383
2024-10-04T00:00:00Z,9,9GW1,-0.7899999999999999,0.3048,2,0,0,0.7899999999999999,RW,4.676073163270091e-6,2.170095883898823,0.19368252554686924
2024-11-01T00:00:00Z,9,9GW1,-0.29300000000000004,0.3048,2,0,0,0.29300000000000004,RW,1.6422167389737985e-6,2.115581509414879,0.14022503226824634
2024-12-09T00:00:00Z,9,9GW1,-0.38,0.3048,2,0,0,0.38,RW,3.139182957509885e-7,1.915186434068563,0.03835342700988441
2025-01-10T00:00:00Z,9,9GW1,-0.33999999999999997,0.3048,2,0,0,0.33999999999999997,RW,3.486105369574402e-7,1.925427546596228,0.04147398249341964
2025-01-30T00:00:00Z,9,9GW1,-0.29000000000000004,0.3048,2,0,0,0.29000000000000004,RW,6.946583343366665e-7,2.1441526190646405,0.16728843866778642
2025-03-12T00:00:00Z,9,9GW1,-0.148,0.3048,2,0,0,0.148,RW,2.283457084000187e-6,2.2123464589977053,0.24798841067379107
2025-04-17T00:00:00Z,9,9GW1,-0.41000000000000003,0.3048,2,0,0,0.41000000000000003,RW,2.8212950152285883e-8,1.995821976242684,0.06081966512417856
2024-04-18T00:00:00Z,9,9GW2,-0.83,1.524,3,3.4299999999999997,4,4.26,RW,4.636318844522382e-7,2.0846650934396496,0.11420670371643764
2024-05-08T00:00:00Z,9,9GW2,-0.93,1.524,3,3.4299999999999997,4,4.359999999999999,RW,1.928336119969953e-8,2.1419344584257596,0.01858250002214294
2024-05-30T00:00:00Z,9,9GW2,-1.24,1.524,3,3.4299999999999997,4,4.67,RW,NA,NA,NA
2024-06-20T00:00:00Z,9,9GW2,-2.18,1.524,3,3.4299999999999997,4,5.609999999999999,RW,NA,NA,NA
2024-07-11T00:00:00Z,9,9GW2,-1.98,1.524,3,3.4299999999999997,4,5.41,RW,NA,NA,NA
2024-07-29T00:00:00Z,9,9GW2,-0.59,1.524,3,3.4299999999999997,4,4.02,RW,4.5599474586569365e-8,2.130801371634365,0.14969712289074938
2024-08-30T00:00:00Z,9,9GW2,-0.4,1.524,3,3.4299999999999997,4,3.8299999999999996,RW,3.3575473669989688e-6,2.190609221247987,0.21987111959072383
2024-10-04T00:00:00Z,9,9GW2,-1.17,1.524,3,3.4299999999999997,4,4.6,RW,4.676073163270091e-6,2.170095883898823,0.19368252554686924
2024-11-01T00:00:00Z,9,9GW2,-0.556,1.524,3,3.4299999999999997,4,3.9859999999999998,RW,1.6422167389737985e-6,2.115581509414879,0.14022503226824634
2024-12-09T00:00:00Z,9,9GW2,-0.65,1.524,3,3.4299999999999997,4,4.08,RW,3.139182957509885e-7,1.915186434068563,0.03835342700988441
2025-01-10T00:00:00Z,9,9GW2,-0.65,1.524,3,3.4299999999999997,4,4.08,RW,3.486105369574402e-7,1.925427546596228,0.04147398249341964
2025-01-30T00:00:00Z,9,9GW2,-0.5,1.524,3,3.4299999999999997,4,3.9299999999999997,RW,6.946583343366665e-7,2.1441526190646405,0.16728843866778642
2025-03-12T00:00:00Z,9,9GW2,-0.382,1.524,3,3.4299999999999997,4,3.812,RW,2.283457084000187e-6,2.2123464589977053,0.24798841067379107
2025-04-17T00:00:00Z,9,9GW2,-0.665,1.524,3,3.4299999999999997,4,4.095,RW,2.8212950152285883e-8,1.995821976242684,0.06081966512417856
2024-04-18T00:00:00Z,9,9GW3,-1.4100000000000001,4.2672,4,0.3539999999999992,1,1.7639999999999993,RW,4.636318844522382e-7,2.0846650934396496,0.11420670371643764
2024-05-08T00:00:00Z,9,9GW3,-0.7699999999999999,4.2672,4,0.3539999999999992,1,1.1239999999999992,RW,1.928336119969953e-8,2.1419344584257596,0.01858250002214294
2024-05-30T00:00:00Z,9,9GW3,-0.96,4.2672,4,0.3539999999999992,1,1.3139999999999992,RW,NA,NA,NA
2024-06-20T00:00:00Z,9,9GW3,-2.19,4.2672,4,0.3539999999999992,1,2.543999999999999,RW,NA,NA,NA
2024-07-11T00:00:00Z,9,9GW3,-2.18,4.2672,4,0.3539999999999992,1,2.5339999999999994,RW,NA,NA,NA
2024-07-29T00:00:00Z,9,9GW3,0.77,4.2672,4,0.3539999999999992,1,-0.4160000000000008,RW,4.5599474586569365e-8,2.130801371634365,0.14969712289074938
2024-08-30T00:00:00Z,9,9GW3,-0.39,4.2672,4,0.3539999999999992,1,0.7439999999999992,RW,3.3575473669989688e-6,2.190609221247987,0.21987111959072383
2024-10-04T00:00:00Z,9,9GW3,-1.29,4.2672,4,0.3539999999999992,1,1.6439999999999992,RW,4.676073163270091e-6,2.170095883898823,0.19368252554686924
2024-11-01T00:00:00Z,9,9GW3,-0.64,4.2672,4,0.3539999999999992,1,0.9939999999999992,RW,1.6422167389737985e-6,2.115581509414879,0.14022503226824634
2024-12-09T00:00:00Z,9,9GW3,-0.7799999999999999,4.2672,4,0.3539999999999992,1,1.133999999999999,RW,3.139182957509885e-7,1.915186434068563,0.03835342700988441
2025-01-10T00:00:00Z,9,9GW3,-0.84,4.2672,4,0.3539999999999992,1,1.193999999999999,RW,3.486105369574402e-7,1.925427546596228,0.04147398249341964
2025-01-30T00:00:00Z,9,9GW3,-0.585,4.2672,4,0.3539999999999992,1,0.9389999999999992,RW,6.946583343366665e-7,2.1441526190646405,0.16728843866778642
2025-03-12T00:00:00Z,9,9GW3,0.36100000000000004,4.2672,4,0.3539999999999992,1,-0.007000000000000839,RW,2.283457084000187e-6,2.2123464589977053,0.24798841067379107
2025-04-17T00:00:00Z,9,9GW3,-0.635,4.2672,4,0.3539999999999992,1,0.9889999999999992,RW,2.8212950152285883e-8,1.995821976242684,0.06081966512417856
2024-04-18T00:00:00Z,9,9GW4,-0.815,0.3,1,0.42600000000000193,2,1.2410000000000019,RW,4.636318844522382e-7,2.0846650934396496,0.11420670371643764
2024-05-08T00:00:00Z,9,9GW4,-0.9950000000000001,0.3,1,0.42600000000000193,2,1.421000000000002,RW,1.928336119969953e-8,2.1419344584257596,0.01858250002214294
2024-05-30T00:00:00Z,9,9GW4,-1.155,0.3,1,0.42600000000000193,2,1.581000000000002,RW,NA,NA,NA
2024-06-20T00:00:00Z,9,9GW4,-2.005,0.3,1,0.42600000000000193,2,2.431000000000002,RW,NA,NA,NA
2024-07-11T00:00:00Z,9,9GW4,-1.245,0.3,1,0.42600000000000193,2,1.671000000000002,RW,NA,NA,NA
2024-07-29T00:00:00Z,9,9GW4,-1.035,0.3,1,0.42600000000000193,2,1.4610000000000019,RW,4.5599474586569365e-8,2.130801371634365,0.14969712289074938
2024-08-30T00:00:00Z,9,9GW4,NA,0.3,1,0.42600000000000193,2,NA,RW,3.3575473669989688e-6,2.190609221247987,0.21987111959072383
2024-10-04T00:00:00Z,9,9GW4,-1.455,0.3,1,0.42600000000000193,2,1.881000000000002,RW,4.676073163270091e-6,2.170095883898823,0.19368252554686924
2024-11-01T00:00:00Z,9,9GW4,-0.835,0.3,1,0.42600000000000193,2,1.261000000000002,RW,1.6422167389737985e-6,2.115581509414879,0.14022503226824634
2024-12-09T00:00:00Z,9,9GW4,-0.9600000000000001,0.3,1,0.42600000000000193,2,1.386000000000002,RW,3.139182957509885e-7,1.915186434068563,0.03835342700988441
2025-01-10T00:00:00Z,9,9GW4,-1.0899999999999999,0.3,1,0.42600000000000193,2,1.5160000000000018,RW,3.486105369574402e-7,1.925427546596228,0.04147398249341964
2025-01-30T00:00:00Z,9,9GW4,-0.72,0.3,1,0.42600000000000193,2,1.146000000000002,RW,6.946583343366665e-7,2.1441526190646405,0.16728843866778642
2025-03-12T00:00:00Z,9,9GW4,0.10100000000000003,0.3,1,0.42600000000000193,2,0.3250000000000019,RW,2.283457084000187e-6,2.2123464589977053,0.24798841067379107
2025-04-17T00:00:00Z,9,9GW4,-1,0.3,1,0.42600000000000193,2,1.426000000000002,RW,2.8212950152285883e-8,1.995821976242684,0.06081966512417856
2024-12-09T00:00:00Z,9,9GW5,-1.3,20,5,1.267000000000003,3,2.567000000000003,upland,3.139182957509885e-7,1.915186434068563,0.03835342700988441
2025-01-10T00:00:00Z,9,9GW5,-1.44,20,5,1.267000000000003,3,2.707000000000003,upland,3.486105369574402e-7,1.925427546596228,0.04147398249341964
2025-01-30T00:00:00Z,9,9GW5,-0.79,20,5,1.267000000000003,3,2.057000000000003,upland,6.946583343366665e-7,2.1441526190646405,0.16728843866778642
2025-03-12T00:00:00Z,9,9GW5,-0.16300000000000003,20,5,1.267000000000003,3,1.430000000000003,upland,2.283457084000187e-6,2.2123464589977053,0.24798841067379107
2025-04-17T00:00:00Z,9,9GW5,NA,20,5,1.267000000000003,3,NA,upland,2.8212950152285883e-8,1.995821976242684,0.06081966512417856
