"Plot Title: BBrad_cond_13"
"#","Date Time, GMT-04:00","Full Range, μS/cm (LGR S/N: 10757734, SEN S/N: 10757734)","Temp, °F (LGR S/N: 10757734, SEN S/N: 10757734)","Coupler Detached (LGR S/N: 10757734)","Coupler Attached (LGR S/N: 10757734)","Host Connected (LGR S/N: 10757734)","End Of File (LGR S/N: 10757734)"
471,09/13/22 10:59:59 AM,40.6,78.21,,,,
472,09/13/22 11:00:04 AM,40.6,78.22,,,,
473,09/13/22 11:00:09 AM,40.6,78.22,,,,
474,09/13/22 11:00:14 AM,40.6,78.26,,,,
475,09/13/22 11:00:19 AM,40.6,78.22,,,,
476,09/13/22 11:00:24 AM,40.6,78.26,,,,
477,09/13/22 11:00:29 AM,40.6,78.22,,,,
478,09/13/22 11:00:34 AM,40.6,78.22,,,,
479,09/13/22 11:00:39 AM,40.6,78.22,,,,
480,09/13/22 11:00:44 AM,40.6,78.22,,,,
481,09/13/22 11:00:49 AM,40.2,78.22,,,,
482,09/13/22 11:00:54 AM,40.6,78.21,,,,
483,09/13/22 11:00:59 AM,40.6,78.22,,,,
484,09/13/22 11:01:04 AM,40.6,78.22,,,,
485,09/13/22 11:01:09 AM,40.2,78.26,,,,
486,09/13/22 11:01:14 AM,40.6,78.26,,,,
487,09/13/22 11:01:19 AM,40.6,78.22,,,,
488,09/13/22 11:01:24 AM,40.6,78.22,,,,
489,09/13/22 11:01:29 AM,40.6,78.22,,,,
490,09/13/22 11:01:34 AM,40.6,78.22,,,,
491,09/13/22 11:01:39 AM,40.6,78.26,,,,
492,09/13/22 11:01:44 AM,40.6,78.26,,,,
493,09/13/22 11:01:49 AM,40.6,78.22,,,,
494,09/13/22 11:01:54 AM,40.6,78.22,,,,
495,09/13/22 11:01:59 AM,40.6,78.26,,,,
496,09/13/22 11:02:04 AM,40.6,78.26,,,,
497,09/13/22 11:02:09 AM,40.6,78.26,,,,
498,09/13/22 11:02:14 AM,40.6,78.22,,,,
499,09/13/22 11:02:19 AM,40.6,78.22,,,,
500,09/13/22 11:02:24 AM,40.6,78.26,,,,
501,09/13/22 11:02:29 AM,40.6,78.22,,,,
502,09/13/22 11:02:34 AM,40.6,78.26,,,,
503,09/13/22 11:02:39 AM,41.0,78.22,,,,
504,09/13/22 11:02:44 AM,40.6,78.26,,,,
505,09/13/22 11:02:49 AM,40.6,78.22,,,,
506,09/13/22 11:02:54 AM,40.6,78.26,,,,
507,09/13/22 11:02:59 AM,40.6,78.22,,,,
508,09/13/22 11:03:04 AM,40.6,78.26,,,,
509,09/13/22 11:03:09 AM,40.6,78.26,,,,
510,09/13/22 11:03:14 AM,40.2,78.26,,,,
511,09/13/22 11:03:19 AM,40.6,78.26,,,,
512,09/13/22 11:03:24 AM,40.6,78.26,,,,
513,09/13/22 11:03:29 AM,40.6,78.26,,,,
514,09/13/22 11:03:34 AM,40.2,78.26,,,,
515,09/13/22 11:03:39 AM,40.2,78.26,,,,
516,09/13/22 11:03:44 AM,40.2,78.22,,,,
517,09/13/22 11:03:49 AM,40.6,78.26,,,,
518,09/13/22 11:03:54 AM,40.2,78.26,,,,
519,09/13/22 11:03:59 AM,40.2,78.22,,,,
520,09/13/22 11:04:04 AM,40.6,78.26,,,,
521,09/13/22 11:04:09 AM,39.5,78.26,,,,
522,09/13/22 11:04:14 AM,40.6,78.26,,,,
523,09/13/22 11:04:19 AM,40.6,78.26,,,,
524,09/13/22 11:04:24 AM,40.6,78.26,,,,
525,09/13/22 11:04:29 AM,40.6,78.26,,,,
526,09/13/22 11:04:34 AM,40.6,78.26,,,,
527,09/13/22 11:04:39 AM,40.6,78.26,,,,
528,09/13/22 11:04:44 AM,40.6,78.26,,,,
529,09/13/22 11:04:49 AM,40.2,78.26,,,,
530,09/13/22 11:04:54 AM,40.6,78.22,,,,
531,09/13/22 11:04:59 AM,40.6,78.26,,,,
532,09/13/22 11:05:04 AM,40.6,78.26,,,,
533,09/13/22 11:05:09 AM,40.6,78.26,,,,
534,09/13/22 11:05:14 AM,40.6,78.26,,,,
535,09/13/22 11:05:19 AM,40.6,78.26,,,,
536,09/13/22 11:05:24 AM,40.6,78.26,,,,
537,09/13/22 11:05:29 AM,40.6,78.22,,,,
538,09/13/22 11:05:34 AM,40.6,78.22,,,,
539,09/13/22 11:05:39 AM,40.2,78.22,,,,
540,09/13/22 11:05:44 AM,40.2,78.26,,,,
541,09/13/22 11:05:49 AM,40.6,78.22,,,,
542,09/13/22 11:05:54 AM,40.6,78.28,,,,
543,09/13/22 11:05:59 AM,40.6,78.22,,,,
544,09/13/22 11:06:04 AM,40.2,78.26,,,,
545,09/13/22 11:06:09 AM,40.6,78.26,,,,
546,09/13/22 11:06:14 AM,40.6,78.22,,,,
547,09/13/22 11:06:19 AM,40.6,78.22,,,,
548,09/13/22 11:06:24 AM,40.6,78.26,,,,
549,09/13/22 11:06:29 AM,40.6,78.26,,,,
550,09/13/22 11:06:34 AM,40.6,78.22,,,,
551,09/13/22 11:06:39 AM,40.6,78.26,,,,
552,09/13/22 11:06:44 AM,40.6,78.26,,,,
553,09/13/22 11:06:49 AM,40.6,78.26,,,,
554,09/13/22 11:06:54 AM,40.6,78.26,,,,
555,09/13/22 11:06:59 AM,40.6,78.26,,,,
556,09/13/22 11:07:04 AM,40.6,78.26,,,,
557,09/13/22 11:07:09 AM,40.6,78.26,,,,
558,09/13/22 11:07:14 AM,40.2,78.26,,,,
559,09/13/22 11:07:19 AM,40.6,78.22,,,,
560,09/13/22 11:07:24 AM,40.6,78.28,,,,
561,09/13/22 11:07:29 AM,40.6,78.26,,,,
562,09/13/22 11:07:34 AM,40.6,78.26,,,,
563,09/13/22 11:07:39 AM,40.6,78.26,,,,
564,09/13/22 11:07:44 AM,40.6,78.26,,,,
565,09/13/22 11:07:49 AM,40.6,78.26,,,,
566,09/13/22 11:07:54 AM,40.6,78.22,,,,
567,09/13/22 11:07:59 AM,40.6,78.26,,,,
568,09/13/22 11:08:04 AM,40.2,78.28,,,,
569,09/13/22 11:08:09 AM,40.6,78.28,,,,
570,09/13/22 11:08:14 AM,40.6,78.22,,,,
571,09/13/22 11:08:19 AM,40.6,78.22,,,,
572,09/13/22 11:08:24 AM,40.6,78.28,,,,
573,09/13/22 11:08:29 AM,40.6,78.26,,,,
574,09/13/22 11:08:34 AM,40.6,78.26,,,,
575,09/13/22 11:08:39 AM,40.6,78.26,,,,
576,09/13/22 11:08:44 AM,40.6,78.26,,,,
577,09/13/22 11:08:49 AM,40.6,78.26,,,,
578,09/13/22 11:08:54 AM,40.6,78.26,,,,
579,09/13/22 11:08:59 AM,40.6,78.26,,,,
580,09/13/22 11:09:04 AM,40.6,78.26,,,,
581,09/13/22 11:09:09 AM,40.6,78.28,,,,
582,09/13/22 11:09:14 AM,40.6,78.26,,,,
583,09/13/22 11:09:19 AM,40.6,78.22,,,,
584,09/13/22 11:09:24 AM,40.6,78.26,,,,
585,09/13/22 11:09:29 AM,40.6,78.26,,,,
586,09/13/22 11:09:34 AM,40.6,78.26,,,,
587,09/13/22 11:09:39 AM,40.6,78.26,,,,
588,09/13/22 11:09:44 AM,40.6,78.26,,,,
589,09/13/22 11:09:49 AM,40.6,78.28,,,,
590,09/13/22 11:09:54 AM,40.2,78.26,,,,
591,09/13/22 11:09:59 AM,40.6,78.28,,,,
592,09/13/22 11:10:04 AM,40.2,78.28,,,,
593,09/13/22 11:10:09 AM,40.6,78.26,,,,
594,09/13/22 11:10:14 AM,39.9,78.26,,,,
595,09/13/22 11:10:19 AM,40.6,78.26,,,,
596,09/13/22 11:10:24 AM,40.6,78.28,,,,
597,09/13/22 11:10:29 AM,40.2,78.28,,,,
598,09/13/22 11:10:34 AM,40.6,78.26,,,,
599,09/13/22 11:10:39 AM,40.2,78.26,,,,
600,09/13/22 11:10:44 AM,40.2,78.26,,,,
601,09/13/22 11:10:49 AM,40.6,78.28,,,,
602,09/13/22 11:10:54 AM,40.6,78.28,,,,
603,09/13/22 11:10:59 AM,40.2,78.26,,,,
604,09/13/22 11:11:04 AM,40.6,78.28,,,,
605,09/13/22 11:11:09 AM,17.6,78.28,,,,
606,09/13/22 11:11:14 AM,36.5,78.26,,,,
607,09/13/22 11:11:19 AM,30.8,78.26,,,,
608,09/13/22 11:11:24 AM,41.0,78.30,,,,
609,09/13/22 11:11:29 AM,40.6,78.30,,,,
610,09/13/22 11:11:34 AM,38.7,78.26,,,,
611,09/13/22 11:11:39 AM,39.9,78.26,,,,
612,09/13/22 11:11:44 AM,41.0,78.26,,,,
613,09/13/22 11:11:49 AM,40.6,78.22,,,,
614,09/13/22 11:11:54 AM,40.6,78.28,,,,
615,09/13/22 11:11:59 AM,40.6,78.22,,,,
616,09/13/22 11:12:04 AM,39.1,78.26,,,,
617,09/13/22 11:12:09 AM,40.6,78.26,,,,
618,09/13/22 11:12:14 AM,38.7,78.22,,,,
619,09/13/22 11:12:19 AM,40.2,78.26,,,,
620,09/13/22 11:12:24 AM,38.7,78.22,,,,
621,09/13/22 11:12:29 AM,39.9,78.26,,,,
622,09/13/22 11:12:34 AM,39.9,78.26,,,,
623,09/13/22 11:12:39 AM,40.2,78.26,,,,
624,09/13/22 11:12:44 AM,40.2,78.26,,,,
625,09/13/22 11:12:49 AM,39.5,78.26,,,,
626,09/13/22 11:12:54 AM,38.0,78.26,,,,
627,09/13/22 11:12:59 AM,40.2,78.28,,,,
628,09/13/22 11:13:04 AM,33.1,78.26,,,,
629,09/13/22 11:13:09 AM,40.6,78.26,,,,
630,09/13/22 11:13:14 AM,38.4,78.26,,,,
631,09/13/22 11:13:19 AM,38.0,78.26,,,,
632,09/13/22 11:13:24 AM,39.9,78.26,,,,
633,09/13/22 11:13:29 AM,40.6,78.28,,,,
634,09/13/22 11:13:34 AM,37.2,78.28,,,,
635,09/13/22 11:13:39 AM,40.6,78.26,,,,
636,09/13/22 11:13:44 AM,38.7,78.26,,,,
637,09/13/22 11:13:49 AM,39.1,78.26,,,,
638,09/13/22 11:13:54 AM,40.6,78.26,,,,
639,09/13/22 11:13:59 AM,40.6,78.28,,,,
640,09/13/22 11:14:04 AM,40.2,78.26,,,,
641,09/13/22 11:14:09 AM,39.9,78.26,,,,
642,09/13/22 11:14:14 AM,40.2,78.26,,,,
643,09/13/22 11:14:19 AM,40.6,78.26,,,,
644,09/13/22 11:14:24 AM,40.6,78.28,,,,
645,09/13/22 11:14:29 AM,40.6,78.28,,,,
646,09/13/22 11:14:34 AM,40.6,78.28,,,,
647,09/13/22 11:14:39 AM,40.6,78.28,,,,
648,09/13/22 11:14:44 AM,40.2,78.26,,,,
649,09/13/22 11:14:49 AM,33.8,78.26,,,,
650,09/13/22 11:14:54 AM,34.6,78.26,,,,
651,09/13/22 11:14:59 AM,40.6,78.26,,,,
652,09/13/22 11:15:04 AM,37.2,78.26,,,,
653,09/13/22 11:15:09 AM,40.2,78.26,,,,
654,09/13/22 11:15:14 AM,39.9,78.26,,,,
655,09/13/22 11:15:19 AM,40.2,78.26,,,,
656,09/13/22 11:15:24 AM,40.2,78.28,,,,
657,09/13/22 11:15:29 AM,40.6,78.28,,,,
658,09/13/22 11:15:34 AM,40.2,78.26,,,,
659,09/13/22 11:15:39 AM,39.1,78.26,,,,
660,09/13/22 11:15:44 AM,40.6,78.26,,,,
661,09/13/22 11:15:49 AM,34.6,78.26,,,,
662,09/13/22 11:15:54 AM,24.8,78.26,,,,
663,09/13/22 11:15:59 AM,39.9,78.26,,,,
664,09/13/22 11:16:04 AM,40.2,78.26,,,,
665,09/13/22 11:16:09 AM,33.1,78.26,,,,
666,09/13/22 11:16:14 AM,39.9,78.26,,,,
667,09/13/22 11:16:19 AM,37.6,78.26,,,,
668,09/13/22 11:16:24 AM,35.0,78.26,,,,
669,09/13/22 11:16:29 AM,39.5,78.26,,,,
670,09/13/22 11:16:34 AM,40.2,78.28,,,,
671,09/13/22 11:16:39 AM,39.9,78.28,,,,
672,09/13/22 11:16:44 AM,39.9,78.28,,,,
673,09/13/22 11:16:49 AM,40.2,78.28,,,,
674,09/13/22 11:16:54 AM,39.5,78.26,,,,
675,09/13/22 11:16:59 AM,40.6,78.28,,,,
676,09/13/22 11:17:04 AM,39.5,78.26,,,,
677,09/13/22 11:17:09 AM,38.0,78.26,,,,
678,09/13/22 11:17:14 AM,40.2,78.26,,,,
679,09/13/22 11:17:19 AM,31.6,78.26,,,,
680,09/13/22 11:17:24 AM,40.6,78.28,,,,
681,09/13/22 11:17:29 AM,38.4,78.28,,,,
682,09/13/22 11:17:34 AM,40.6,78.26,,,,
683,09/13/22 11:17:39 AM,36.1,78.28,,,,
684,09/13/22 11:17:44 AM,39.5,78.26,,,,
685,09/13/22 11:17:49 AM,32.3,78.28,,,,
686,09/13/22 11:17:54 AM,35.0,78.28,,,,
687,09/13/22 11:17:59 AM,30.8,78.28,,,,
688,09/13/22 11:18:04 AM,32.3,78.28,,,,
689,09/13/22 11:18:09 AM,34.6,78.28,,,,
690,09/13/22 11:18:14 AM,38.0,78.28,,,,
691,09/13/22 11:18:19 AM,40.6,78.28,,,,
692,09/13/22 11:18:24 AM,40.2,78.28,,,,
693,09/13/22 11:18:29 AM,39.1,78.26,,,,
694,09/13/22 11:18:34 AM,32.3,78.28,,,,
695,09/13/22 11:18:39 AM,38.0,78.26,,,,
696,09/13/22 11:18:44 AM,38.7,78.28,,,,
697,09/13/22 11:18:49 AM,40.6,78.28,,,,
698,09/13/22 11:18:54 AM,36.8,78.28,,,,
699,09/13/22 11:18:59 AM,39.9,78.28,,,,
700,09/13/22 11:19:04 AM,27.4,78.26,,,,
701,09/13/22 11:19:09 AM,33.5,78.28,,,,
702,09/13/22 11:19:14 AM,39.9,78.28,,,,
703,09/13/22 11:19:19 AM,40.6,78.28,,,,
704,09/13/22 11:19:24 AM,40.2,78.28,,,,
705,09/13/22 11:19:29 AM,40.2,78.26,,,,
706,09/13/22 11:19:34 AM,40.2,78.28,,,,
707,09/13/22 11:19:39 AM,33.1,78.28,,,,
708,09/13/22 11:19:44 AM,21.0,78.30,,,,
709,09/13/22 11:19:49 AM,21.4,78.44,,,,
710,09/13/22 11:19:54 AM,21.8,78.55,,,,
711,09/13/22 11:19:59 AM,21.8,78.60,,,,
712,09/13/22 11:20:04 AM,21.8,78.66,,,,
713,09/13/22 11:20:09 AM,21.8,78.71,,,,
714,09/13/22 11:20:14 AM,21.4,78.78,,,,
715,09/13/22 11:20:19 AM,21.8,78.75,,,,
716,09/13/22 11:20:24 AM,21.8,78.73,,,,
717,09/13/22 11:20:29 AM,22.1,78.73,,,,
718,09/13/22 11:20:34 AM,21.8,78.71,,,,
719,09/13/22 11:20:39 AM,21.8,78.71,,,,
720,09/13/22 11:20:44 AM,21.8,78.71,,,,
721,09/13/22 11:20:49 AM,21.8,78.71,,,,
722,09/13/22 11:20:54 AM,21.8,78.71,,,,
723,09/13/22 11:20:59 AM,16.9,78.71,,,,
724,09/13/22 11:21:04 AM,23.6,79.00,,,,
725,09/13/22 11:21:09 AM,24.0,79.09,,,,
726,09/13/22 11:21:14 AM,24.0,79.05,,,,
727,09/13/22 11:21:19 AM,24.0,79.05,,,,
728,09/13/22 11:21:24 AM,23.6,79.05,,,,
729,09/13/22 11:21:29 AM,24.0,79.07,,,,
730,09/13/22 11:21:34 AM,24.0,79.09,,,,
731,09/13/22 11:21:39 AM,24.0,79.12,,,,
732,09/13/22 11:21:44 AM,24.0,79.16,,,,
733,09/13/22 11:21:49 AM,24.0,79.16,,,,
734,09/13/22 11:21:54 AM,24.0,79.21,,,,
735,09/13/22 11:21:59 AM,24.0,79.23,,,,
736,09/13/22 11:22:04 AM,24.0,79.25,,,,
737,09/13/22 11:22:09 AM,24.0,79.27,,,,
738,09/13/22 11:22:14 AM,24.0,79.30,,,,
739,09/13/22 11:22:19 AM,24.0,79.32,,,,
740,09/13/22 11:22:24 AM,24.0,79.34,,,,
741,09/13/22 11:22:29 AM,24.0,79.36,,,,
742,09/13/22 11:22:34 AM,24.0,79.39,,,,
743,09/13/22 11:22:39 AM,24.0,79.41,,,,
744,09/13/22 11:22:44 AM,24.0,79.43,,,,
745,09/13/22 11:22:49 AM,24.0,79.43,,,,
746,09/13/22 11:22:54 AM,24.0,79.45,,,,
747,09/13/22 11:22:59 AM,24.0,79.48,,,,
748,09/13/22 11:23:04 AM,24.0,79.50,,,,
749,09/13/22 11:23:09 AM,24.0,79.70,,,,
750,09/13/22 11:23:12 AM,,,,Logged,,
751,09/13/22 11:23:13 AM,,,,,Logged,
752,09/13/22 11:23:14 AM,24.0,79.79,,,,
753,09/13/22 11:23:19 AM,24.0,79.74,,,,
754,09/13/22 11:23:24 AM,24.0,79.74,,,,
755,09/13/22 11:23:29 AM,24.0,79.75,,,,
756,09/13/22 11:23:34 AM,24.0,79.77,,,,
757,09/13/22 11:23:39 AM,24.0,79.75,,,,
758,09/13/22 11:23:44 AM,24.0,79.77,,,,
759,09/13/22 11:23:49 AM,24.0,79.79,,,,
760,09/13/22 11:23:54 AM,24.4,79.77,,,,
761,09/13/22 11:23:59 AM,24.4,79.79,,,,
762,09/13/22 11:24:04 AM,24.4,79.84,,,,
763,09/13/22 11:24:09 AM,24.0,79.92,,,,
764,09/13/22 11:24:14 AM,24.0,79.93,,,,
765,09/13/22 11:24:19 AM,24.0,79.92,,,,
766,09/13/22 11:24:24 AM,24.4,79.95,,,,
767,09/13/22 11:24:29 AM,24.4,79.95,,,,
768,09/13/22 11:24:34 AM,24.0,80.01,,,,
769,09/13/22 11:24:39 AM,24.4,80.01,,,,
770,09/13/22 11:24:44 AM,24.0,80.02,,,,
771,09/13/22 11:24:49 AM,24.4,80.04,,,,
772,09/13/22 11:24:54 AM,24.8,80.08,,,,
773,09/13/22 11:24:59 AM,24.0,80.10,,,,
774,09/13/22 11:25:04 AM,24.0,80.08,,,,
775,09/13/22 11:25:09 AM,24.4,80.01,,,,
776,09/13/22 11:25:14 AM,24.4,80.02,,,,
777,09/13/22 11:25:19 AM,24.4,80.04,,,,
778,09/13/22 11:25:24 AM,24.4,80.08,,,,
779,09/13/22 11:25:29 AM,24.4,80.11,,,,
780,09/13/22 11:25:34 AM,24.0,80.08,,,,
781,09/13/22 11:25:39 AM,24.4,80.04,,,,
782,09/13/22 11:25:44 AM,24.0,80.04,,,,
783,09/13/22 11:25:49 AM,24.4,80.04,,,,
784,09/13/22 11:25:54 AM,24.4,80.02,,,,
785,09/13/22 11:25:59 AM,24.8,80.08,,,,
786,09/13/22 11:26:04 AM,24.4,80.10,,,,
787,09/13/22 11:26:09 AM,24.4,80.04,,,,
788,09/13/22 11:26:14 AM,24.4,80.04,,,,
789,09/13/22 11:26:19 AM,24.0,80.04,,,,
790,09/13/22 11:26:24 AM,24.4,80.11,,,,
791,09/13/22 11:26:29 AM,24.4,80.11,,,,
792,09/13/22 11:26:34 AM,24.4,80.11,,,,
793,09/13/22 11:26:38 AM,,,Logged,,,
794,09/13/22 11:26:39 AM,39.0,83.35,,,,
795,09/13/22 11:26:44 AM,27.7,81.63,,,,
796,09/13/22 11:26:49 AM,23.6,81.36,,,,
797,09/13/22 11:26:54 AM,22.9,81.23,,,,
798,09/13/22 11:26:59 AM,22.9,81.14,,,,
799,09/13/22 11:27:04 AM,22.5,81.07,,,,
800,09/13/22 11:27:09 AM,22.5,81.01,,,,
801,09/13/22 11:27:14 AM,22.1,81.01,,,,
802,09/13/22 11:27:19 AM,22.1,81.01,,,,
803,09/13/22 11:27:24 AM,21.7,81.00,,,,
804,09/13/22 11:27:29 AM,22.1,81.01,,,,
805,09/13/22 11:27:34 AM,22.1,81.01,,,,
806,09/13/22 11:27:39 AM,22.1,81.05,,,,
807,09/13/22 11:27:44 AM,21.7,81.07,,,,
808,09/13/22 11:27:49 AM,21.7,81.09,,,,
809,09/13/22 11:27:54 AM,21.7,81.10,,,,
810,09/13/22 11:27:59 AM,21.7,81.16,,,,
811,09/13/22 11:28:04 AM,22.1,81.18,,,,
812,09/13/22 11:28:09 AM,22.1,81.21,,,,
813,09/13/22 11:28:14 AM,21.7,81.25,,,,
814,09/13/22 11:28:19 AM,21.7,81.27,,,,
815,09/13/22 11:28:24 AM,21.7,81.30,,,,
816,09/13/22 11:28:29 AM,21.7,81.34,,,,
817,09/13/22 11:28:34 AM,21.7,81.39,,,,
818,09/13/22 11:28:39 AM,22.1,81.41,,,,
819,09/13/22 11:28:44 AM,22.1,81.45,,,,
820,09/13/22 11:28:49 AM,22.1,81.50,,,,
821,09/13/22 11:28:54 AM,22.1,81.52,,,,
822,09/13/22 11:28:59 AM,21.7,81.54,,,,
823,09/13/22 11:29:04 AM,22.1,81.61,,,,
824,09/13/22 11:29:09 AM,22.1,81.61,,,,
825,09/13/22 11:29:14 AM,22.1,81.68,,,,
826,09/13/22 11:29:19 AM,22.1,81.68,,,,
827,09/13/22 11:29:24 AM,22.1,81.73,,,,
828,09/13/22 11:29:29 AM,22.1,81.77,,,,
829,09/13/22 11:29:34 AM,22.1,81.82,,,,
830,09/13/22 11:29:39 AM,22.1,81.84,,,,
831,09/13/22 11:29:44 AM,22.1,81.88,,,,
832,09/13/22 11:29:49 AM,22.1,81.93,,,,
833,09/13/22 11:29:54 AM,22.1,81.95,,,,
834,09/13/22 11:29:59 AM,22.1,81.97,,,,
835,09/13/22 11:30:04 AM,22.1,82.02,,,,
836,09/13/22 11:30:09 AM,22.1,82.04,,,,
837,09/13/22 11:30:14 AM,22.1,82.04,,,,
838,09/13/22 11:30:19 AM,22.1,82.06,,,,
839,09/13/22 11:30:24 AM,22.1,82.09,,,,
840,09/13/22 11:30:29 AM,22.1,82.13,,,,
841,09/13/22 11:30:34 AM,22.1,82.15,,,,
842,09/13/22 11:30:39 AM,22.1,82.15,,,,
843,09/13/22 11:30:44 AM,22.1,82.18,,,,
844,09/13/22 11:30:49 AM,22.1,82.20,,,,
845,09/13/22 11:30:54 AM,22.1,82.22,,,,
846,09/13/22 11:30:59 AM,22.1,82.26,,,,
847,09/13/22 11:31:04 AM,22.1,82.29,,,,
848,09/13/22 11:31:09 AM,22.1,82.29,,,,
849,09/13/22 11:31:14 AM,22.1,82.35,,,,
850,09/13/22 11:31:19 AM,22.1,82.36,,,,
851,09/13/22 11:31:24 AM,22.1,82.40,,,,
852,09/13/22 11:31:29 AM,23.2,82.40,,,,
853,09/13/22 11:31:34 AM,22.8,82.40,,,,
854,09/13/22 11:31:39 AM,22.5,82.40,,,,
855,09/13/22 11:31:44 AM,22.8,82.38,,,,
856,09/13/22 11:31:49 AM,24.0,82.40,,,,
857,09/13/22 11:31:54 AM,24.4,82.44,,,,
858,09/13/22 11:31:59 AM,24.4,82.44,,,,
859,09/13/22 11:32:04 AM,24.4,82.44,,,,
860,09/13/22 11:32:09 AM,22.8,82.44,,,,
861,09/13/22 11:32:14 AM,22.5,82.47,,,,
862,09/13/22 11:32:19 AM,23.2,82.49,,,,
863,09/13/22 11:32:24 AM,22.5,82.44,,,,
864,09/13/22 11:32:29 AM,22.1,82.45,,,,
865,09/13/22 11:32:34 AM,23.2,82.45,,,,
866,09/13/22 11:32:39 AM,22.5,82.53,,,,
867,09/13/22 11:32:44 AM,22.5,82.53,,,,
868,09/13/22 11:32:49 AM,22.5,82.53,,,,
869,09/13/22 11:32:54 AM,22.1,82.53,,,,
870,09/13/22 11:32:59 AM,22.5,82.54,,,,
871,09/13/22 11:33:04 AM,22.1,82.53,,,,
872,09/13/22 11:33:09 AM,25.5,82.47,,,,
873,09/13/22 11:33:14 AM,24.0,82.47,,,,
874,09/13/22 11:33:19 AM,24.3,82.71,,,,
875,09/13/22 11:33:24 AM,25.5,82.62,,,,
876,09/13/22 11:33:29 AM,25.5,82.56,,,,
877,09/13/22 11:33:34 AM,25.5,82.56,,,,
878,09/13/22 11:33:39 AM,25.5,82.54,,,,
879,09/13/22 11:33:44 AM,25.5,82.54,,,,
880,09/13/22 11:33:49 AM,25.5,82.54,,,,
881,09/13/22 11:33:54 AM,25.5,82.54,,,,
882,09/13/22 11:33:59 AM,25.5,82.54,,,,
883,09/13/22 11:34:04 AM,25.5,82.54,,,,
884,09/13/22 11:34:09 AM,24.7,82.53,,,,
885,09/13/22 11:34:14 AM,25.5,82.49,,,,
886,09/13/22 11:34:19 AM,25.5,82.49,,,,
887,09/13/22 11:34:24 AM,25.5,82.49,,,,
888,09/13/22 11:34:29 AM,25.5,82.47,,,,
889,09/13/22 11:34:34 AM,25.1,82.47,,,,
890,09/13/22 11:34:39 AM,25.5,82.45,,,,
891,09/13/22 11:34:44 AM,25.1,82.44,,,,
892,09/13/22 11:34:49 AM,25.5,82.44,,,,
893,09/13/22 11:34:54 AM,25.5,82.44,,,,
894,09/13/22 11:34:59 AM,25.5,82.38,,,,
895,09/13/22 11:35:04 AM,25.5,82.38,,,,
896,09/13/22 11:35:09 AM,25.5,82.31,,,,
897,09/13/22 11:35:14 AM,25.5,82.22,,,,
898,09/13/22 11:35:19 AM,25.5,82.27,,,,
899,09/13/22 11:35:24 AM,24.0,82.26,,,,
900,09/13/22 11:35:29 AM,23.2,82.29,,,,
901,09/13/22 11:35:34 AM,23.2,82.29,,,,
902,09/13/22 11:35:39 AM,22.9,82.31,,,,
903,09/13/22 11:35:44 AM,23.2,82.31,,,,
904,09/13/22 11:35:49 AM,24.0,82.31,,,,
905,09/13/22 11:35:54 AM,23.2,82.26,,,,
906,09/13/22 11:35:59 AM,24.7,82.26,,,,
907,09/13/22 11:36:04 AM,14.2,83.19,,,,
908,09/13/22 11:36:09 AM,15.0,82.81,,,,
909,09/13/22 11:36:14 AM,15.0,82.67,,,,
910,09/13/22 11:36:19 AM,15.3,82.63,,,,
911,09/13/22 11:36:24 AM,15.0,82.58,,,,
912,09/13/22 11:36:29 AM,15.3,82.54,,,,
913,09/13/22 11:36:34 AM,15.3,82.49,,,,
914,09/13/22 11:36:39 AM,15.3,82.47,,,,
915,09/13/22 11:36:44 AM,15.3,82.45,,,,
916,09/13/22 11:36:49 AM,15.3,82.44,,,,
917,09/13/22 11:36:54 AM,15.3,82.44,,,,
918,09/13/22 11:36:59 AM,15.3,82.40,,,,
919,09/13/22 11:37:04 AM,15.3,82.38,,,,
920,09/13/22 11:37:09 AM,15.3,82.38,,,,
921,09/13/22 11:37:14 AM,15.3,82.36,,,,
922,09/13/22 11:37:19 AM,15.3,82.35,,,,
923,09/13/22 11:37:24 AM,15.3,82.35,,,,
924,09/13/22 11:37:29 AM,15.3,82.31,,,,
925,09/13/22 11:37:34 AM,15.3,82.29,,,,
926,09/13/22 11:37:39 AM,15.3,82.27,,,,
927,09/13/22 11:37:44 AM,15.0,82.27,,,,
928,09/13/22 11:37:49 AM,15.0,82.26,,,,
929,09/13/22 11:37:54 AM,15.0,82.22,,,,
930,09/13/22 11:37:59 AM,15.0,82.22,,,,
931,09/13/22 11:38:04 AM,15.3,82.20,,,,
932,09/13/22 11:38:09 AM,15.0,82.18,,,,
933,09/13/22 11:38:14 AM,15.0,82.18,,,,
934,09/13/22 11:38:19 AM,15.0,82.18,,,,
935,09/13/22 11:38:24 AM,15.0,82.15,,,,
936,09/13/22 11:38:29 AM,15.0,82.15,,,,
937,09/13/22 11:38:34 AM,15.0,82.15,,,,
938,09/13/22 11:38:39 AM,14.6,82.13,,,,
939,09/13/22 11:38:44 AM,15.0,82.13,,,,
940,09/13/22 11:38:49 AM,15.0,82.11,,,,
941,09/13/22 11:38:54 AM,15.0,82.11,,,,
942,09/13/22 11:38:59 AM,15.0,82.11,,,,
943,09/13/22 11:39:04 AM,14.6,82.09,,,,
944,09/13/22 11:39:09 AM,15.0,82.09,,,,
945,09/13/22 11:39:14 AM,14.6,82.09,,,,
946,09/13/22 11:39:19 AM,14.6,82.09,,,,
