"Plot Title: Bradford_streams_9-13-21"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10778441, SEN S/N: 10778441)","Full Range, μS/cm (LGR S/N: 10778441, SEN S/N: 10778441)","Temp, °F (LGR S/N: 10778441, SEN S/N: 10778441)","Coupler Detached (LGR S/N: 10778441)","Coupler Attached (LGR S/N: 10778441)","Host Connected (LGR S/N: 10778441)","End Of File (LGR S/N: 10778441)"
411,09/13/21 09:56:50 AM,42.4,38.6,73.31,,,,
412,09/13/21 09:56:51 AM,41.9,38.6,73.31,,,,
413,09/13/21 09:56:52 AM,40.4,37.1,73.31,,,,
414,09/13/21 09:56:53 AM,39.2,35.6,73.31,,,,
415,09/13/21 09:56:54 AM,41.2,38.6,73.31,,,,
416,09/13/21 09:56:55 AM,55.3,55.6,73.31,,,,
417,09/13/21 09:56:56 AM,55.3,53.7,73.31,,,,
418,09/13/21 09:56:57 AM,54.6,53.0,73.31,,,,
419,09/13/21 09:56:58 AM,54.6,53.3,73.31,,,,
420,09/13/21 09:56:59 AM,53.0,51.4,73.31,,,,
421,09/13/21 09:57:00 AM,48.7,46.5,73.31,,,,
422,09/13/21 09:57:01 AM,45.4,43.1,73.33,,,,
423,09/13/21 09:57:02 AM,34.7,31.4,73.31,,,,
424,09/13/21 09:57:03 AM,33.1,29.9,73.31,,,,
425,09/13/21 09:57:04 AM,32.3,28.8,73.31,,,,
426,09/13/21 09:57:05 AM,31.2,28.0,73.31,,,,
427,09/13/21 09:57:06 AM,31.1,27.2,73.31,,,,
428,09/13/21 09:57:07 AM,30.8,28.4,73.31,,,,
429,09/13/21 09:57:08 AM,30.8,27.2,73.31,,,,
430,09/13/21 09:57:09 AM,29.4,25.7,73.31,,,,
431,09/13/21 09:57:10 AM,29.0,25.4,73.31,,,,
432,09/13/21 09:57:11 AM,27.6,24.2,73.31,,,,
433,09/13/21 09:57:12 AM,26.8,23.1,73.31,,,,
434,09/13/21 09:57:13 AM,30.1,25.7,73.31,,,,
435,09/13/21 09:57:14 AM,27.0,23.5,73.31,,,,
436,09/13/21 09:57:15 AM,25.1,21.2,73.31,,,,
437,09/13/21 09:57:16 AM,24.5,20.8,73.31,,,,
438,09/13/21 09:57:17 AM,25.2,21.6,73.31,,,,
439,09/13/21 09:57:18 AM,25.1,21.2,73.31,,,,
440,09/13/21 09:57:19 AM,23.6,19.7,73.29,,,,
441,09/13/21 09:57:20 AM,102.0,102.2,73.26,,,,
442,09/13/21 09:57:21 AM,82.2,80.6,73.26,,,,
443,09/13/21 09:57:22 AM,65.3,62.8,73.24,,,,
444,09/13/21 09:57:23 AM,64.5,62.4,73.26,,,,
445,09/13/21 09:57:24 AM,62.0,59.0,73.26,,,,
446,09/13/21 09:57:25 AM,62.3,58.6,73.24,,,,
447,09/13/21 09:57:26 AM,59.0,56.7,73.26,,,,
448,09/13/21 09:57:27 AM,60.7,58.6,73.26,,,,
449,09/13/21 09:57:28 AM,55.1,52.2,73.26,,,,
450,09/13/21 09:57:29 AM,55.6,52.6,73.26,,,,
451,09/13/21 09:57:30 AM,60.5,57.5,73.24,,,,
452,09/13/21 09:57:31 AM,64.5,62.8,73.26,,,,
453,09/13/21 09:57:32 AM,62.1,60.1,73.26,,,,
454,09/13/21 09:57:33 AM,61.5,59.8,73.26,,,,
455,09/13/21 09:57:34 AM,61.7,59.4,73.26,,,,
456,09/13/21 09:57:35 AM,60.8,59.8,73.26,,,,
457,09/13/21 09:57:36 AM,58.5,56.4,73.26,,,,
458,09/13/21 09:57:37 AM,54.4,51.8,73.24,,,,
459,09/13/21 09:57:38 AM,60.9,59.0,73.29,,,,
460,09/13/21 09:57:39 AM,58.6,56.0,73.26,,,,
461,09/13/21 09:57:40 AM,57.7,55.6,73.26,,,,
462,09/13/21 09:57:41 AM,56.6,54.1,73.26,,,,
463,09/13/21 09:57:42 AM,54.8,52.2,73.26,,,,
464,09/13/21 09:57:43 AM,53.7,51.4,73.29,,,,
465,09/13/21 09:57:44 AM,53.8,51.4,73.29,,,,
466,09/13/21 09:57:45 AM,56.4,53.7,73.26,,,,
467,09/13/21 09:57:46 AM,55.1,51.8,73.26,,,,
468,09/13/21 09:57:47 AM,53.3,50.3,73.26,,,,
469,09/13/21 09:57:48 AM,51.9,48.8,73.24,,,,
470,09/13/21 09:57:49 AM,51.0,48.4,73.24,,,,
471,09/13/21 09:57:50 AM,50.8,48.0,73.24,,,,
472,09/13/21 09:57:51 AM,50.4,47.3,73.24,,,,
473,09/13/21 09:57:52 AM,50.6,47.7,73.24,,,,
474,09/13/21 09:57:53 AM,50.5,46.9,73.24,,,,
475,09/13/21 09:57:54 AM,50.3,47.3,73.24,,,,
476,09/13/21 09:57:55 AM,52.3,49.2,73.24,,,,
477,09/13/21 09:57:56 AM,48.3,45.0,73.24,,,,
478,09/13/21 09:57:57 AM,46.1,42.0,73.24,,,,
479,09/13/21 09:57:58 AM,44.7,41.2,73.24,,,,
480,09/13/21 09:57:59 AM,45.7,42.7,73.24,,,,
481,09/13/21 09:58:00 AM,55.4,52.6,73.20,,,,
482,09/13/21 09:58:01 AM,50.8,48.0,73.22,,,,
483,09/13/21 09:58:02 AM,47.1,43.9,73.24,,,,
484,09/13/21 09:58:03 AM,48.2,45.0,73.24,,,,
485,09/13/21 09:58:04 AM,46.1,42.7,73.24,,,,
486,09/13/21 09:58:05 AM,47.2,43.5,73.24,,,,
487,09/13/21 09:58:06 AM,48.2,44.6,73.22,,,,
488,09/13/21 09:58:07 AM,50.5,47.7,73.24,,,,
489,09/13/21 09:58:08 AM,52.6,49.9,73.24,,,,
490,09/13/21 09:58:09 AM,50.6,47.3,73.24,,,,
491,09/13/21 09:58:10 AM,50.9,46.9,73.24,,,,
492,09/13/21 09:58:11 AM,50.6,47.7,73.22,,,,
493,09/13/21 09:58:12 AM,46.3,42.7,73.24,,,,
494,09/13/21 09:58:13 AM,44.7,41.2,73.24,,,,
495,09/13/21 09:58:14 AM,45.2,42.4,73.24,,,,
496,09/13/21 09:58:15 AM,45.3,42.4,73.24,,,,
497,09/13/21 09:58:16 AM,46.0,42.0,73.24,,,,
498,09/13/21 09:58:17 AM,46.2,43.1,73.24,,,,
499,09/13/21 09:58:18 AM,49.7,45.8,73.24,,,,
500,09/13/21 09:58:19 AM,43.6,39.7,73.24,,,,
501,09/13/21 09:58:20 AM,42.7,39.3,73.24,,,,
502,09/13/21 09:58:21 AM,41.8,38.2,73.24,,,,
503,09/13/21 09:58:22 AM,43.5,39.7,73.24,,,,
504,09/13/21 09:58:23 AM,42.5,39.0,73.24,,,,
505,09/13/21 09:58:24 AM,43.2,39.7,73.24,,,,
506,09/13/21 09:58:25 AM,41.5,37.8,73.24,,,,
507,09/13/21 09:58:26 AM,42.0,38.6,73.29,,,,
508,09/13/21 09:58:27 AM,42.2,38.2,73.26,,,,
509,09/13/21 09:58:28 AM,41.9,38.2,73.26,,,,
510,09/13/21 09:58:29 AM,38.5,34.4,73.26,,,,
511,09/13/21 09:58:30 AM,38.0,34.0,73.26,,,,
512,09/13/21 09:58:31 AM,38.7,34.8,73.24,,,,
513,09/13/21 09:58:32 AM,37.2,33.7,73.26,,,,
514,09/13/21 09:58:33 AM,38.5,34.8,73.26,,,,
515,09/13/21 09:58:34 AM,40.3,36.3,73.26,,,,
516,09/13/21 09:58:35 AM,44.2,40.9,73.24,,,,
517,09/13/21 09:58:36 AM,39.1,35.2,73.26,,,,
518,09/13/21 09:58:37 AM,40.7,38.2,73.22,,,,
519,09/13/21 09:58:38 AM,43.7,40.1,73.24,,,,
520,09/13/21 09:58:39 AM,42.6,39.0,73.24,,,,
521,09/13/21 09:58:40 AM,42.6,39.0,73.22,,,,
522,09/13/21 09:58:41 AM,42.4,39.0,73.22,,,,
523,09/13/21 09:58:42 AM,42.1,38.6,73.22,,,,
524,09/13/21 09:58:43 AM,41.6,37.8,73.24,,,,
525,09/13/21 09:58:44 AM,51.4,48.0,73.24,,,,
526,09/13/21 09:58:45 AM,37.1,32.5,73.22,,,,
527,09/13/21 09:58:46 AM,38.1,34.8,73.24,,,,
528,09/13/21 09:58:47 AM,36.3,32.5,73.22,,,,
529,09/13/21 09:58:48 AM,35.8,31.4,73.22,,,,
530,09/13/21 09:58:49 AM,36.1,31.8,73.24,,,,
531,09/13/21 09:58:50 AM,35.1,31.4,73.24,,,,
532,09/13/21 09:58:51 AM,32.9,28.8,73.22,,,,
533,09/13/21 09:58:52 AM,32.0,28.4,73.22,,,,
534,09/13/21 09:58:53 AM,32.3,28.4,73.24,,,,
535,09/13/21 09:58:54 AM,31.7,28.0,73.22,,,,
536,09/13/21 09:58:55 AM,30.8,26.9,73.24,,,,
537,09/13/21 09:58:56 AM,29.1,24.6,73.24,,,,
538,09/13/21 09:58:57 AM,29.6,25.0,73.24,,,,
539,09/13/21 09:58:58 AM,28.5,24.2,73.22,,,,
540,09/13/21 09:58:59 AM,28.2,23.8,73.22,,,,
541,09/13/21 09:59:00 AM,29.4,25.0,73.22,,,,
542,09/13/21 09:59:01 AM,29.5,25.0,73.22,,,,
543,09/13/21 09:59:02 AM,29.2,25.0,73.22,,,,
544,09/13/21 09:59:03 AM,28.5,24.2,73.22,,,,
545,09/13/21 09:59:04 AM,29.0,24.2,73.22,,,,
546,09/13/21 09:59:05 AM,29.4,25.0,73.24,,,,
547,09/13/21 09:59:06 AM,29.9,25.4,73.24,,,,
548,09/13/21 09:59:07 AM,31.2,27.2,73.24,,,,
549,09/13/21 09:59:08 AM,29.4,25.4,73.24,,,,
550,09/13/21 09:59:09 AM,28.6,24.6,73.24,,,,
551,09/13/21 09:59:10 AM,29.1,25.4,73.24,,,,
552,09/13/21 09:59:11 AM,28.4,24.6,73.24,,,,
553,09/13/21 09:59:12 AM,27.9,24.2,73.24,,,,
554,09/13/21 09:59:13 AM,28.6,24.6,73.22,,,,
555,09/13/21 09:59:14 AM,28.9,24.6,73.24,,,,
556,09/13/21 09:59:15 AM,28.5,24.6,73.24,,,,
557,09/13/21 09:59:16 AM,28.5,24.6,73.24,,,,
558,09/13/21 09:59:17 AM,31.2,27.2,73.24,,,,
559,09/13/21 09:59:18 AM,43.1,39.7,73.22,,,,
560,09/13/21 09:59:19 AM,43.4,39.7,73.22,,,,
561,09/13/21 09:59:20 AM,40.8,37.8,73.22,,,,
562,09/13/21 09:59:21 AM,40.9,37.5,73.24,,,,
563,09/13/21 09:59:22 AM,39.8,35.6,73.22,,,,
564,09/13/21 09:59:23 AM,41.4,37.5,73.22,,,,
565,09/13/21 09:59:24 AM,40.8,37.1,73.24,,,,
566,09/13/21 09:59:25 AM,41.6,38.2,73.24,,,,
567,09/13/21 09:59:26 AM,43.8,39.3,73.24,,,,
568,09/13/21 09:59:27 AM,41.2,37.5,73.24,,,,
569,09/13/21 09:59:28 AM,40.9,37.1,73.24,,,,
570,09/13/21 09:59:29 AM,38.6,34.8,73.24,,,,
571,09/13/21 09:59:30 AM,39.9,36.3,73.24,,,,
572,09/13/21 09:59:31 AM,40.1,35.9,73.26,,,,
573,09/13/21 09:59:32 AM,37.3,33.3,73.24,,,,
574,09/13/21 09:59:33 AM,41.4,37.1,73.24,,,,
575,09/13/21 09:59:34 AM,38.6,34.8,73.26,,,,
576,09/13/21 09:59:35 AM,37.6,33.3,73.24,,,,
577,09/13/21 09:59:36 AM,46.7,45.4,73.20,,,,
578,09/13/21 09:59:37 AM,30.0,29.5,73.24,,,,
579,09/13/21 09:59:38 AM,29.8,28.8,73.24,,,,
580,09/13/21 09:59:39 AM,23.7,22.7,73.31,,,,
581,09/13/21 09:59:40 AM,28.6,27.2,73.31,,,,
582,09/13/21 09:59:41 AM,34.9,35.2,73.29,,,,
583,09/13/21 09:59:42 AM,47.3,47.3,73.26,,,,
584,09/13/21 09:59:43 AM,130.5,129.9,73.20,,,,
585,09/13/21 09:59:44 AM,102.0,73.4,73.20,,,,
586,09/13/21 09:59:45 AM,58.1,59.4,73.24,,,,
587,09/13/21 09:59:46 AM,58.9,60.5,73.26,,,,
588,09/13/21 09:59:47 AM,27.1,27.2,73.29,,,,
589,09/13/21 09:59:48 AM,27.4,27.6,73.36,,,,
590,09/13/21 09:59:49 AM,27.6,27.6,73.42,,,,
591,09/13/21 09:59:50 AM,26.4,26.1,73.49,,,,
592,09/13/21 09:59:51 AM,23.4,23.5,73.53,,,,
593,09/13/21 09:59:52 AM,21.0,20.8,73.56,,,,
594,09/13/21 09:59:53 AM,15.1,14.4,73.60,,,,
595,09/13/21 09:59:54 AM,15.8,15.5,73.63,,,,
596,09/13/21 09:59:55 AM,15.6,15.2,73.63,,,,
597,09/13/21 09:59:56 AM,15.9,15.5,73.60,,,,
598,09/13/21 09:59:57 AM,15.9,15.5,73.60,,,,
599,09/13/21 09:59:58 AM,16.0,15.5,73.65,,,,
600,09/13/21 09:59:59 AM,15.9,15.5,73.71,,,,
601,09/13/21 10:00:00 AM,15.3,14.4,73.71,,,,
602,09/13/21 10:00:01 AM,15.8,15.5,73.76,,,,
603,09/13/21 10:00:02 AM,55.2,56.3,73.65,,,,
604,09/13/21 10:00:03 AM,43.3,43.5,73.69,,,,
605,09/13/21 10:00:04 AM,46.2,46.9,73.72,,,,
606,09/13/21 10:00:05 AM,46.9,47.6,73.72,,,,
607,09/13/21 10:00:06 AM,43.6,44.2,73.72,,,,
608,09/13/21 10:00:07 AM,34.3,34.0,73.76,,,,
609,09/13/21 10:00:08 AM,31.8,32.9,73.80,,,,
610,09/13/21 10:00:09 AM,33.2,33.3,73.78,,,,
611,09/13/21 10:00:10 AM,30.8,30.6,73.76,,,,
612,09/13/21 10:00:11 AM,31.1,31.8,73.76,,,,
613,09/13/21 10:00:12 AM,30.6,30.6,73.85,,,,
614,09/13/21 10:00:13 AM,31.7,32.1,74.05,,,,
615,09/13/21 10:00:14 AM,32.9,32.9,74.12,,,,
616,09/13/21 10:00:15 AM,31.0,30.6,74.08,,,,
617,09/13/21 10:00:16 AM,34.0,34.4,74.01,,,,
618,09/13/21 10:00:17 AM,34.0,34.4,73.99,,,,
619,09/13/21 10:00:18 AM,29.7,29.5,74.08,,,,
620,09/13/21 10:00:19 AM,29.1,30.6,74.12,,,,
621,09/13/21 10:00:20 AM,31.0,31.0,74.10,,,,
622,09/13/21 10:00:21 AM,30.4,31.0,74.12,,,,
623,09/13/21 10:00:22 AM,31.0,31.4,74.10,,,,
624,09/13/21 10:00:23 AM,30.4,31.0,74.05,,,,
625,09/13/21 10:00:24 AM,31.5,31.8,74.05,,,,
626,09/13/21 10:00:25 AM,30.8,31.0,74.08,,,,
627,09/13/21 10:00:26 AM,31.2,30.6,74.17,,,,
628,09/13/21 10:00:27 AM,31.2,31.4,74.10,,,,
629,09/13/21 10:00:28 AM,30.8,31.0,74.08,,,,
630,09/13/21 10:00:29 AM,29.8,30.3,74.01,,,,
631,09/13/21 10:00:30 AM,32.4,32.5,73.92,,,,
632,09/13/21 10:00:31 AM,31.6,31.8,73.89,,,,
633,09/13/21 10:00:32 AM,28.1,28.0,73.87,,,,
634,09/13/21 10:00:33 AM,30.3,30.6,73.87,,,,
635,09/13/21 10:00:34 AM,31.8,31.8,73.89,,,,
636,09/13/21 10:00:35 AM,29.8,30.3,73.85,,,,
637,09/13/21 10:00:36 AM,30.8,31.0,73.87,,,,
638,09/13/21 10:00:37 AM,30.7,30.6,73.87,,,,
639,09/13/21 10:00:38 AM,30.4,30.6,73.87,,,,
640,09/13/21 10:00:39 AM,30.8,31.0,73.85,,,,
641,09/13/21 10:00:40 AM,30.7,31.0,73.85,,,,
642,09/13/21 10:00:41 AM,30.9,31.0,73.87,,,,
643,09/13/21 10:00:42 AM,35.5,36.3,73.87,,,,
644,09/13/21 10:00:43 AM,35.4,36.3,73.87,,,,
645,09/13/21 10:00:44 AM,35.5,35.9,73.89,,,,
646,09/13/21 10:00:45 AM,36.6,37.1,73.89,,,,
647,09/13/21 10:00:46 AM,36.6,37.4,73.94,,,,
648,09/13/21 10:00:47 AM,36.5,37.4,74.01,,,,
649,09/13/21 10:00:48 AM,36.8,37.1,74.08,,,,
650,09/13/21 10:00:49 AM,37.4,38.2,74.12,,,,
651,09/13/21 10:00:50 AM,37.5,37.8,74.16,,,,
652,09/13/21 10:00:51 AM,37.5,37.8,74.16,,,,
653,09/13/21 10:00:52 AM,37.5,38.2,74.16,,,,
654,09/13/21 10:00:53 AM,37.5,38.2,74.17,,,,
655,09/13/21 10:00:54 AM,37.3,38.2,74.19,,,,
656,09/13/21 10:00:55 AM,37.6,38.2,74.23,,,,
657,09/13/21 10:00:56 AM,37.5,37.8,74.23,,,,
658,09/13/21 10:00:57 AM,37.5,38.6,74.26,,,,
659,09/13/21 10:00:58 AM,37.6,38.2,74.32,,,,
660,09/13/21 10:00:59 AM,37.8,38.6,74.32,,,,
661,09/13/21 10:01:00 AM,37.6,38.2,74.34,,,,
662,09/13/21 10:01:01 AM,37.7,38.2,74.34,,,,
663,09/13/21 10:01:02 AM,37.7,38.6,74.35,,,,
664,09/13/21 10:01:03 AM,37.7,38.2,74.35,,,,
665,09/13/21 10:01:04 AM,37.8,38.2,74.39,,,,
666,09/13/21 10:01:05 AM,37.7,38.6,74.39,,,,
667,09/13/21 10:01:06 AM,37.8,38.2,74.41,,,,
668,09/13/21 10:01:07 AM,37.8,38.2,74.43,,,,
669,09/13/21 10:01:08 AM,37.8,38.6,74.43,,,,
670,09/13/21 10:01:09 AM,37.8,38.6,74.46,,,,
671,09/13/21 10:01:10 AM,37.7,38.2,74.48,,,,
672,09/13/21 10:01:11 AM,37.8,38.6,74.48,,,,
673,09/13/21 10:01:12 AM,37.7,38.2,74.50,,,,
674,09/13/21 10:01:13 AM,37.7,38.6,74.52,,,,
675,09/13/21 10:01:14 AM,37.7,38.6,74.52,,,,
676,09/13/21 10:01:15 AM,37.7,38.2,74.55,,,,
677,09/13/21 10:01:16 AM,37.8,38.6,74.55,,,,
678,09/13/21 10:01:17 AM,37.7,38.6,74.57,,,,
679,09/13/21 10:01:18 AM,37.7,38.2,74.57,,,,
680,09/13/21 10:01:19 AM,37.8,38.6,74.59,,,,
681,09/13/21 10:01:20 AM,37.8,38.2,74.59,,,,
682,09/13/21 10:01:21 AM,37.8,38.6,74.62,,,,
683,09/13/21 10:01:22 AM,37.8,38.6,74.62,,,,
684,09/13/21 10:01:23 AM,37.8,38.6,74.64,,,,
685,09/13/21 10:01:24 AM,37.8,38.2,74.64,,,,
686,09/13/21 10:01:25 AM,37.8,38.9,74.66,,,,
687,09/13/21 10:01:26 AM,37.8,38.2,74.70,,,,
688,09/13/21 10:01:27 AM,37.8,38.6,74.71,,,,
689,09/13/21 10:01:28 AM,37.8,38.6,74.71,,,,
690,09/13/21 10:01:29 AM,37.9,38.6,74.73,,,,
691,09/13/21 10:01:30 AM,37.8,38.9,74.75,,,,
692,09/13/21 10:01:31 AM,37.8,38.9,74.75,,,,
693,09/13/21 10:01:32 AM,37.9,38.2,74.75,,,,
694,09/13/21 10:01:33 AM,37.9,38.9,74.79,,,,
695,09/13/21 10:01:34 AM,37.9,38.6,74.79,,,,
696,09/13/21 10:01:35 AM,37.9,38.6,74.80,,,,
697,09/13/21 10:01:36 AM,37.9,38.6,74.80,,,,
698,09/13/21 10:01:37 AM,37.9,38.5,74.86,,,,
699,09/13/21 10:01:38 AM,38.0,38.5,74.86,,,,
700,09/13/21 10:01:39 AM,37.9,38.5,74.88,,,,
701,09/13/21 10:01:40 AM,38.0,38.5,74.91,,,,
702,09/13/21 10:01:41 AM,38.0,38.9,74.91,,,,
703,09/13/21 10:01:42 AM,38.0,38.5,74.95,,,,
704,09/13/21 10:01:43 AM,38.0,38.5,74.95,,,,
705,09/13/21 10:01:44 AM,38.0,38.5,74.97,,,,
706,09/13/21 10:01:45 AM,38.0,38.9,74.97,,,,
707,09/13/21 10:01:46 AM,37.8,38.5,74.98,,,,
708,09/13/21 10:01:47 AM,38.0,38.2,75.02,,,,
709,09/13/21 10:01:48 AM,38.0,38.5,75.02,,,,
710,09/13/21 10:01:49 AM,36.9,37.4,75.09,,,,
711,09/13/21 10:01:50 AM,99.5,112.9,78.12,,,,
712,09/13/21 10:01:51 AM,8.2,7.6,77.07,,,,
713,09/13/21 10:01:52 AM,7.5,6.8,76.68,,,,
714,09/13/21 10:01:53 AM,7.5,6.9,76.44,,,,
715,09/13/21 10:01:54 AM,7.5,6.9,76.32,,,,
716,09/13/21 10:01:55 AM,7.3,6.5,76.28,,,,
717,09/13/21 10:01:56 AM,7.3,6.9,76.23,,,,
718,09/13/21 10:01:57 AM,7.1,6.5,76.23,,,,
719,09/13/21 10:01:58 AM,7.1,6.5,76.21,,,,
720,09/13/21 10:01:59 AM,7.1,6.1,76.21,,,,
721,09/13/21 10:02:00 AM,7.3,6.9,76.19,,,,
722,09/13/21 10:02:01 AM,7.3,6.9,76.19,,,,
723,09/13/21 10:02:02 AM,7.3,6.9,76.19,,,,
724,09/13/21 10:02:03 AM,7.3,6.5,76.19,,,,
725,09/13/21 10:02:04 AM,7.3,6.9,76.21,,,,
726,09/13/21 10:02:05 AM,7.2,6.5,76.23,,,,
727,09/13/21 10:02:06 AM,7.2,6.1,76.23,,,,
728,09/13/21 10:02:07 AM,7.2,6.5,76.23,,,,
729,09/13/21 10:02:08 AM,7.2,6.5,76.24,,,,
730,09/13/21 10:02:09 AM,7.2,6.9,76.24,,,,
731,09/13/21 10:02:10 AM,7.2,6.1,76.24,,,,
732,09/13/21 10:02:11 AM,7.1,6.1,76.28,,,,
733,09/13/21 10:02:12 AM,7.2,6.1,76.28,,,,
734,09/13/21 10:02:13 AM,7.2,6.5,76.24,,,,
735,09/13/21 10:02:14 AM,7.2,6.1,76.28,,,,
736,09/13/21 10:02:15 AM,7.3,6.9,76.28,,,,
737,09/13/21 10:02:16 AM,7.4,6.5,76.30,,,,
738,09/13/21 10:02:17 AM,7.3,6.9,76.32,,,,
739,09/13/21 10:02:18 AM,7.3,6.9,76.30,,,,
740,09/13/21 10:02:19 AM,7.4,6.9,76.32,,,,
741,09/13/21 10:02:20 AM,7.3,6.9,76.32,,,,
742,09/13/21 10:02:21 AM,7.3,6.9,76.35,,,,
743,09/13/21 10:02:22 AM,7.4,6.9,76.35,,,,
744,09/13/21 10:02:23 AM,7.4,6.5,76.37,,,,
745,09/13/21 10:02:24 AM,7.3,6.9,76.37,,,,
746,09/13/21 10:02:25 AM,7.4,6.9,76.41,,,,
747,09/13/21 10:02:26 AM,7.4,6.9,76.44,,,,
748,09/13/21 10:02:27 AM,7.4,6.9,76.46,,,,
749,09/13/21 10:02:28 AM,7.3,6.9,76.48,,,,
750,09/13/21 10:02:29 AM,7.4,6.9,76.51,,,,
751,09/13/21 10:02:30 AM,7.4,6.9,76.53,,,,
752,09/13/21 10:02:31 AM,7.4,6.9,76.53,,,,
753,09/13/21 10:02:32 AM,7.4,6.9,76.55,,,,
754,09/13/21 10:02:33 AM,7.4,6.9,76.55,,,,
755,09/13/21 10:02:34 AM,7.4,6.9,76.55,,,,
756,09/13/21 10:02:35 AM,7.4,6.9,76.59,,,,
757,09/13/21 10:02:36 AM,7.4,6.9,76.59,,,,
758,09/13/21 10:02:37 AM,7.4,6.8,76.60,,,,
759,09/13/21 10:02:38 AM,7.4,6.8,76.60,,,,
760,09/13/21 10:02:39 AM,7.4,6.8,76.60,,,,
761,09/13/21 10:02:40 AM,7.4,6.5,76.62,,,,
762,09/13/21 10:02:41 AM,7.3,6.8,76.62,,,,
763,09/13/21 10:02:42 AM,7.4,6.8,76.64,,,,
764,09/13/21 10:02:43 AM,7.3,6.8,76.64,,,,
765,09/13/21 10:02:44 AM,7.4,6.5,76.64,,,,
766,09/13/21 10:02:45 AM,7.4,6.8,76.64,,,,
767,09/13/21 10:02:46 AM,7.4,6.5,76.68,,,,
768,09/13/21 10:02:47 AM,7.4,6.5,76.64,,,,
769,09/13/21 10:02:48 AM,7.4,6.8,76.68,,,,
770,09/13/21 10:02:49 AM,7.4,6.8,76.68,,,,
771,09/13/21 10:02:50 AM,7.3,6.8,76.68,,,,
772,09/13/21 10:02:51 AM,7.4,6.8,76.69,,,,
773,09/13/21 10:02:52 AM,7.4,6.8,76.69,,,,
774,09/13/21 10:02:53 AM,7.3,6.8,76.69,,,,
775,09/13/21 10:02:54 AM,7.3,6.5,76.71,,,,
776,09/13/21 10:02:55 AM,7.4,6.8,76.75,,,,
777,09/13/21 10:02:56 AM,7.4,6.8,76.77,,,,
778,09/13/21 10:02:57 AM,7.3,6.8,76.77,,,,
779,09/13/21 10:02:58 AM,7.3,6.8,76.78,,,,
780,09/13/21 10:02:59 AM,7.3,6.8,76.78,,,,
781,09/13/21 10:03:00 AM,7.4,6.8,76.78,,,,
782,09/13/21 10:03:01 AM,7.3,6.8,76.78,,,,
783,09/13/21 10:03:02 AM,7.3,6.8,76.78,,,,
784,09/13/21 10:03:03 AM,7.3,6.8,76.77,,,,
785,09/13/21 10:03:04 AM,7.4,6.8,76.78,,,,
786,09/13/21 10:03:05 AM,7.3,6.8,76.78,,,,
787,09/13/21 10:03:06 AM,7.3,6.5,76.78,,,,
788,09/13/21 10:03:07 AM,7.3,6.8,76.78,,,,
789,09/13/21 10:03:08 AM,7.3,6.8,76.82,,,,
790,09/13/21 10:03:09 AM,7.3,6.5,76.84,,,,
791,09/13/21 10:03:10 AM,7.3,6.8,76.84,,,,
792,09/13/21 10:03:11 AM,7.3,6.8,76.84,,,,
793,09/13/21 10:03:12 AM,7.4,6.8,76.86,,,,
794,09/13/21 10:03:13 AM,7.4,6.8,76.84,,,,
795,09/13/21 10:03:14 AM,7.4,6.5,76.86,,,,
796,09/13/21 10:03:15 AM,7.3,6.5,76.87,,,,
797,09/13/21 10:03:16 AM,7.4,6.8,76.86,,,,
798,09/13/21 10:03:17 AM,7.3,6.5,76.84,,,,
799,09/13/21 10:03:18 AM,7.5,6.8,76.86,,,,
800,09/13/21 10:03:19 AM,7.5,6.8,76.86,,,,
801,09/13/21 10:03:20 AM,7.5,6.8,76.87,,,,
802,09/13/21 10:03:21 AM,7.3,6.8,76.87,,,,
803,09/13/21 10:03:22 AM,7.3,6.8,76.86,,,,
804,09/13/21 10:03:23 AM,7.3,6.5,76.87,,,,
805,09/13/21 10:03:24 AM,7.5,6.8,76.91,,,,
806,09/13/21 10:03:25 AM,7.5,6.8,76.91,,,,
807,09/13/21 10:03:26 AM,7.5,6.8,76.93,,,,
808,09/13/21 10:03:27 AM,7.5,6.8,76.95,,,,
809,09/13/21 10:03:28 AM,7.3,6.8,76.93,,,,
810,09/13/21 10:03:29 AM,7.3,6.8,76.95,,,,
811,09/13/21 10:03:30 AM,7.5,6.8,76.93,,,,
812,09/13/21 10:03:31 AM,7.4,6.8,76.95,,,,
813,09/13/21 10:03:32 AM,7.4,6.8,76.86,,,,
814,09/13/21 10:03:33 AM,7.4,6.8,76.87,,,,
815,09/13/21 10:03:34 AM,7.3,6.8,76.93,,,,
816,09/13/21 10:03:35 AM,7.4,6.8,76.95,,,,
817,09/13/21 10:03:36 AM,7.5,6.8,76.95,,,,
818,09/13/21 10:03:37 AM,6.6,5.7,76.95,,,,
819,09/13/21 10:03:38 AM,6.6,5.7,76.86,,,,
820,09/13/21 10:03:39 AM,6.3,5.7,76.84,,,,
821,09/13/21 10:03:40 AM,6.4,5.7,76.77,,,,
822,09/13/21 10:03:41 AM,6.3,5.3,76.84,,,,
823,09/13/21 10:03:42 AM,6.3,5.7,76.95,,,,
824,09/13/21 10:03:43 AM,6.3,5.7,77.09,,,,
825,09/13/21 10:03:44 AM,6.4,5.7,77.18,,,,
826,09/13/21 10:03:45 AM,9.0,9.1,77.56,,,,
827,09/13/21 10:03:46 AM,7.3,6.8,77.45,,,,
