"Plot Title: Bradford_DG_2023-03-14"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342071, SEN S/N: 20342071)","Temp, °F (LGR S/N: 20342071, SEN S/N: 20342071)","Coupler Detached (LGR S/N: 20342071)","Coupler Attached (LGR S/N: 20342071)","Host Connected (LGR S/N: 20342071)","Stopped (LGR S/N: 20342071)","End Of File (LGR S/N: 20342071)"
446,03/14/23 10:08:14 AM,114.8,59.31,,,,,
447,03/14/23 10:08:19 AM,114.4,59.31,,,,,
448,03/14/23 10:08:24 AM,114.7,59.34,,,,,
449,03/14/23 10:08:29 AM,114.8,59.31,,,,,
450,03/14/23 10:08:34 AM,114.4,59.31,,,,,
451,03/14/23 10:08:39 AM,114.8,59.31,,,,,
452,03/14/23 10:08:44 AM,114.8,59.31,,,,,
453,03/14/23 10:08:49 AM,114.8,59.31,,,,,
454,03/14/23 10:08:54 AM,114.8,59.31,,,,,
455,03/14/23 10:08:59 AM,114.4,59.31,,,,,
456,03/14/23 10:09:04 AM,114.8,59.31,,,,,
457,03/14/23 10:09:09 AM,114.8,59.31,,,,,
458,03/14/23 10:09:14 AM,114.8,59.31,,,,,
459,03/14/23 10:09:19 AM,114.4,59.31,,,,,
460,03/14/23 10:09:24 AM,114.4,59.31,,,,,
461,03/14/23 10:09:29 AM,114.4,59.31,,,,,
462,03/14/23 10:09:34 AM,114.8,59.31,,,,,
463,03/14/23 10:09:39 AM,114.4,59.31,,,,,
464,03/14/23 10:09:44 AM,114.4,59.31,,,,,
465,03/14/23 10:09:49 AM,114.4,59.29,,,,,
466,03/14/23 10:09:54 AM,114.4,59.34,,,,,
467,03/14/23 10:09:59 AM,114.4,59.31,,,,,
468,03/14/23 10:10:04 AM,114.4,59.31,,,,,
469,03/14/23 10:10:09 AM,114.4,59.31,,,,,
470,03/14/23 10:10:14 AM,114.4,59.31,,,,,
471,03/14/23 10:10:19 AM,114.4,59.31,,,,,
472,03/14/23 10:10:24 AM,114.4,59.31,,,,,
473,03/14/23 10:10:29 AM,114.4,59.31,,,,,
474,03/14/23 10:10:34 AM,114.4,59.34,,,,,
475,03/14/23 10:10:39 AM,114.4,59.31,,,,,
476,03/14/23 10:10:44 AM,114.4,59.31,,,,,
477,03/14/23 10:10:49 AM,114.4,59.31,,,,,
478,03/14/23 10:10:54 AM,114.4,59.31,,,,,
479,03/14/23 10:10:59 AM,114.4,59.31,,,,,
480,03/14/23 10:11:04 AM,114.0,59.31,,,,,
481,03/14/23 10:11:09 AM,114.4,59.31,,,,,
482,03/14/23 10:11:14 AM,114.0,59.31,,,,,
483,03/14/23 10:11:19 AM,114.4,59.31,,,,,
484,03/14/23 10:11:24 AM,114.4,59.29,,,,,
485,03/14/23 10:11:29 AM,114.4,59.31,,,,,
486,03/14/23 10:11:34 AM,114.4,59.31,,,,,
487,03/14/23 10:11:39 AM,114.4,59.31,,,,,
488,03/14/23 10:11:44 AM,114.4,59.31,,,,,
489,03/14/23 10:11:49 AM,114.4,59.31,,,,,
490,03/14/23 10:11:54 AM,114.4,59.31,,,,,
491,03/14/23 10:11:59 AM,114.4,59.31,,,,,
492,03/14/23 10:12:04 AM,114.4,59.31,,,,,
493,03/14/23 10:12:09 AM,114.0,59.34,,,,,
494,03/14/23 10:12:14 AM,114.4,59.31,,,,,
495,03/14/23 10:12:19 AM,114.4,59.31,,,,,
496,03/14/23 10:12:24 AM,114.4,59.31,,,,,
497,03/14/23 10:12:29 AM,114.4,59.31,,,,,
498,03/14/23 10:12:34 AM,114.4,59.31,,,,,
499,03/14/23 10:12:39 AM,114.0,59.31,,,,,
500,03/14/23 10:12:44 AM,114.0,59.31,,,,,
501,03/14/23 10:12:49 AM,114.4,59.31,,,,,
502,03/14/23 10:12:54 AM,114.4,59.31,,,,,
503,03/14/23 10:12:59 AM,114.4,59.34,,,,,
504,03/14/23 10:13:04 AM,114.4,59.29,,,,,
505,03/14/23 10:13:09 AM,114.0,59.31,,,,,
506,03/14/23 10:13:14 AM,114.0,59.29,,,,,
507,03/14/23 10:13:19 AM,114.4,59.31,,,,,
508,03/14/23 10:13:24 AM,114.4,59.31,,,,,
509,03/14/23 10:13:29 AM,114.0,59.31,,,,,
510,03/14/23 10:13:34 AM,114.4,59.31,,,,,
511,03/14/23 10:13:39 AM,114.0,59.34,,,,,
512,03/14/23 10:13:44 AM,114.0,59.31,,,,,
513,03/14/23 10:13:49 AM,114.4,59.31,,,,,
514,03/14/23 10:13:54 AM,114.4,59.34,,,,,
515,03/14/23 10:13:59 AM,114.0,59.31,,,,,
516,03/14/23 10:14:04 AM,114.0,59.31,,,,,
517,03/14/23 10:14:09 AM,114.0,59.34,,,,,
518,03/14/23 10:14:14 AM,114.4,59.31,,,,,
519,03/14/23 10:14:19 AM,114.4,59.31,,,,,
520,03/14/23 10:14:24 AM,114.4,59.31,,,,,
521,03/14/23 10:14:29 AM,114.4,59.34,,,,,
522,03/14/23 10:14:34 AM,114.4,59.34,,,,,
523,03/14/23 10:14:39 AM,114.4,59.31,,,,,
524,03/14/23 10:14:44 AM,114.0,59.31,,,,,
525,03/14/23 10:14:49 AM,114.4,59.34,,,,,
526,03/14/23 10:14:54 AM,114.0,59.31,,,,,
527,03/14/23 10:14:59 AM,114.4,59.34,,,,,
528,03/14/23 10:15:04 AM,114.4,59.31,,,,,
529,03/14/23 10:15:09 AM,114.4,59.34,,,,,
530,03/14/23 10:15:14 AM,114.4,59.31,,,,,
531,03/14/23 10:15:19 AM,114.0,59.34,,,,,
532,03/14/23 10:15:24 AM,114.0,59.31,,,,,
533,03/14/23 10:15:29 AM,114.0,59.31,,,,,
534,03/14/23 10:15:34 AM,114.4,59.31,,,,,
535,03/14/23 10:15:39 AM,114.4,59.34,,,,,
536,03/14/23 10:15:44 AM,114.4,59.34,,,,,
537,03/14/23 10:15:49 AM,114.4,59.34,,,,,
538,03/14/23 10:15:54 AM,114.4,59.34,,,,,
539,03/14/23 10:15:59 AM,114.4,59.34,,,,,
540,03/14/23 10:16:04 AM,114.0,59.31,,,,,
541,03/14/23 10:16:09 AM,-4.8,58.64,,,,,
542,03/14/23 10:16:14 AM,-2.6,58.10,,,,,
543,03/14/23 10:16:19 AM,3.7,57.49,,,,,
544,03/14/23 10:16:24 AM,-3.7,57.85,,,,,
545,03/14/23 10:16:29 AM,-3.7,58.19,,,,,
546,03/14/23 10:16:34 AM,-3.7,58.39,,,,,
547,03/14/23 10:16:39 AM,-3.7,58.50,,,,,
548,03/14/23 10:16:44 AM,3.7,58.57,,,,,
549,03/14/23 10:16:49 AM,-3.7,58.53,,,,,
550,03/14/23 10:16:54 AM,-3.7,58.55,,,,,
551,03/14/23 10:16:59 AM,3.7,58.59,,,,,
552,03/14/23 10:17:04 AM,2.6,58.59,,,,,
553,03/14/23 10:17:09 AM,2.6,58.53,,,,,
554,03/14/23 10:17:14 AM,3.7,58.41,,,,,
555,03/14/23 10:17:19 AM,3.7,58.39,,,,,
556,03/14/23 10:17:24 AM,-3.7,58.44,,,,,
557,03/14/23 10:17:29 AM,-3.7,58.51,,,,,
558,03/14/23 10:17:34 AM,-3.7,58.50,,,,,
559,03/14/23 10:17:39 AM,3.7,58.44,,,,,
560,03/14/23 10:17:44 AM,-3.7,58.39,,,,,
561,03/14/23 10:17:49 AM,-3.7,58.30,,,,,
562,03/14/23 10:17:54 AM,-3.7,57.83,,,,,
563,03/14/23 10:17:59 AM,-3.7,57.09,,,,,
564,03/14/23 10:18:04 AM,3.7,56.80,,,,,
565,03/14/23 10:18:09 AM,2.6,56.61,,,,,
566,03/14/23 10:18:14 AM,3.7,56.68,,,,,
567,03/14/23 10:18:19 AM,-3.7,56.66,,,,,
568,03/14/23 10:18:24 AM,3.7,56.55,,,,,
569,03/14/23 10:18:29 AM,-3.7,56.70,,,,,
570,03/14/23 10:18:34 AM,-3.7,56.59,,,,,
571,03/14/23 10:18:39 AM,-3.7,56.32,,,,,
572,03/14/23 10:18:44 AM,-3.7,56.30,,,,,
573,03/14/23 10:18:49 AM,-2.6,56.39,,,,,
574,03/14/23 10:18:54 AM,-3.7,56.17,,,,,
575,03/14/23 10:18:59 AM,-3.7,56.26,,,,,
576,03/14/23 10:19:04 AM,-3.7,57.09,,,,,
577,03/14/23 10:19:09 AM,-3.7,57.25,,,,,
578,03/14/23 10:19:14 AM,-3.7,56.98,,,,,
579,03/14/23 10:19:19 AM,-3.7,56.79,,,,,
580,03/14/23 10:19:24 AM,-3.7,56.79,,,,,
581,03/14/23 10:19:29 AM,-3.7,56.79,,,,,
582,03/14/23 10:19:34 AM,3.7,56.55,,,,,
583,03/14/23 10:19:39 AM,-3.7,58.05,,,,,
584,03/14/23 10:19:44 AM,3.7,57.76,,,,,
585,03/14/23 10:19:49 AM,-2.6,57.76,,,,,
586,03/14/23 10:19:54 AM,-3.7,57.69,,,,,
587,03/14/23 10:19:59 AM,-3.7,57.67,,,,,
588,03/14/23 10:20:04 AM,-2.6,57.65,,,,,
589,03/14/23 10:20:09 AM,3.7,57.63,,,,,
590,03/14/23 10:20:14 AM,-3.7,57.63,,,,,
591,03/14/23 10:20:19 AM,2.6,57.61,,,,,
592,03/14/23 10:20:24 AM,-3.7,57.61,,,,,
593,03/14/23 10:20:29 AM,3.7,57.58,,,,,
594,03/14/23 10:20:34 AM,-2.6,57.58,,,,,
595,03/14/23 10:20:39 AM,2.6,57.56,,,,,
596,03/14/23 10:20:44 AM,-3.7,57.56,,,,,
597,03/14/23 10:20:49 AM,3.7,57.54,,,,,
598,03/14/23 10:20:54 AM,-3.7,57.54,,,,,
599,03/14/23 10:20:59 AM,-3.7,57.54,,,,,
600,03/14/23 10:21:04 AM,2.6,57.52,,,,,
601,03/14/23 10:21:09 AM,-3.7,57.52,,,,,
602,03/14/23 10:21:14 AM,-3.7,57.51,,,,,
603,03/14/23 10:21:19 AM,-3.7,57.51,,,,,
604,03/14/23 10:21:24 AM,-3.7,57.51,,,,,
605,03/14/23 10:21:29 AM,2.6,57.49,,,,,
606,03/14/23 10:21:34 AM,-2.6,57.49,,,,,
607,03/14/23 10:21:39 AM,-3.7,57.49,,,,,
608,03/14/23 10:21:44 AM,-3.7,57.47,,,,,
609,03/14/23 10:21:49 AM,-2.6,57.43,,,,,
610,03/14/23 10:21:54 AM,-3.7,57.43,,,,,
611,03/14/23 10:21:59 AM,2.6,57.47,,,,,
612,03/14/23 10:22:04 AM,2.6,57.43,,,,,
613,03/14/23 10:22:09 AM,2.6,57.43,,,,,
614,03/14/23 10:22:14 AM,-2.6,57.43,,,,,
615,03/14/23 10:22:19 AM,2.6,57.43,,,,,
616,03/14/23 10:22:24 AM,-2.6,57.43,,,,,
617,03/14/23 10:22:29 AM,3.7,57.43,,,,,
618,03/14/23 10:22:34 AM,3.7,57.42,,,,,
619,03/14/23 10:22:39 AM,2.6,57.42,,,,,
620,03/14/23 10:22:44 AM,-2.6,57.42,,,,,
621,03/14/23 10:22:49 AM,2.6,57.42,,,,,
622,03/14/23 10:22:54 AM,-2.6,57.42,,,,,
623,03/14/23 10:22:59 AM,3.7,57.42,,,,,
624,03/14/23 10:23:04 AM,-2.6,57.42,,,,,
625,03/14/23 10:23:09 AM,-2.6,57.42,,,,,
626,03/14/23 10:23:14 AM,-2.6,57.43,,,,,
627,03/14/23 10:23:19 AM,-2.6,57.43,,,,,
628,03/14/23 10:23:24 AM,3.7,57.43,,,,,
629,03/14/23 10:23:29 AM,-3.7,57.43,,,,,
630,03/14/23 10:23:34 AM,-2.6,57.43,,,,,
631,03/14/23 10:23:39 AM,2.6,57.43,,,,,
632,03/14/23 10:23:44 AM,-2.6,57.43,,,,,
633,03/14/23 10:23:49 AM,-3.7,57.43,,,,,
634,03/14/23 10:23:54 AM,2.6,57.47,,,,,
635,03/14/23 10:23:59 AM,-3.7,57.47,,,,,
636,03/14/23 10:24:04 AM,-3.7,57.49,,,,,
637,03/14/23 10:24:09 AM,2.6,57.49,,,,,
638,03/14/23 10:24:14 AM,-2.6,57.49,,,,,
639,03/14/23 10:24:19 AM,-3.7,57.49,,,,,
640,03/14/23 10:24:24 AM,-2.6,57.51,,,,,
641,03/14/23 10:24:29 AM,-2.6,57.51,,,,,
642,03/14/23 10:24:34 AM,2.6,57.52,,,,,
643,03/14/23 10:24:39 AM,2.6,57.52,,,,,
644,03/14/23 10:24:44 AM,2.6,57.52,,,,,
645,03/14/23 10:24:49 AM,-2.6,57.52,,,,,
646,03/14/23 10:24:54 AM,-2.6,57.54,,,,,
647,03/14/23 10:24:59 AM,-2.6,57.54,,,,,
648,03/14/23 10:25:04 AM,2.6,57.56,,,,,
649,03/14/23 10:25:09 AM,3.7,57.56,,,,,
650,03/14/23 10:25:14 AM,-2.6,57.61,,,,,
651,03/14/23 10:25:19 AM,2.6,57.61,,,,,
652,03/14/23 10:25:24 AM,-3.7,57.61,,,,,
653,03/14/23 10:25:29 AM,-3.7,57.61,,,,,
654,03/14/23 10:25:34 AM,3.7,57.61,,,,,
655,03/14/23 10:25:39 AM,-3.7,57.63,,,,,
656,03/14/23 10:25:44 AM,2.6,57.65,,,,,
657,03/14/23 10:25:49 AM,-2.6,57.65,,,,,
658,03/14/23 10:25:54 AM,-3.7,57.67,,,,,
659,03/14/23 10:25:59 AM,3.7,57.69,,,,,
660,03/14/23 10:26:04 AM,3.7,57.69,,,,,
661,03/14/23 10:26:09 AM,-2.6,57.70,,,,,
662,03/14/23 10:26:14 AM,-2.6,57.70,,,,,
663,03/14/23 10:26:19 AM,2.6,57.72,,,,,
664,03/14/23 10:26:24 AM,-2.6,57.72,,,,,
665,03/14/23 10:26:29 AM,-2.6,57.76,,,,,
666,03/14/23 10:26:34 AM,2.6,57.76,,,,,
667,03/14/23 10:26:39 AM,3.7,57.78,,,,,
668,03/14/23 10:26:44 AM,2.6,57.78,,,,,
669,03/14/23 10:26:49 AM,-2.6,57.79,,,,,
670,03/14/23 10:26:54 AM,-3.7,57.81,,,,,
671,03/14/23 10:26:59 AM,-2.6,57.83,,,,,
672,03/14/23 10:27:04 AM,-3.7,57.83,,,,,
673,03/14/23 10:27:09 AM,-2.6,57.85,,,,,
674,03/14/23 10:27:14 AM,2.6,57.87,,,,,
675,03/14/23 10:27:19 AM,-3.7,57.87,,,,,
676,03/14/23 10:27:24 AM,-2.6,57.90,,,,,
677,03/14/23 10:27:29 AM,-3.7,57.92,,,,,
678,03/14/23 10:27:34 AM,2.6,57.94,,,,,
679,03/14/23 10:27:39 AM,2.6,57.94,,,,,
680,03/14/23 10:27:44 AM,-2.6,57.96,,,,,
681,03/14/23 10:27:49 AM,2.6,57.97,,,,,
682,03/14/23 10:27:54 AM,2.6,57.97,,,,,
683,03/14/23 10:27:59 AM,3.7,57.99,,,,,
684,03/14/23 10:28:04 AM,2.6,58.01,,,,,
685,03/14/23 10:28:09 AM,2.6,58.05,,,,,
686,03/14/23 10:28:14 AM,3.7,58.05,,,,,
687,03/14/23 10:28:19 AM,-3.7,58.06,,,,,
688,03/14/23 10:28:24 AM,3.7,58.08,,,,,
689,03/14/23 10:28:29 AM,-3.7,58.10,,,,,
690,03/14/23 10:28:34 AM,3.7,58.10,,,,,
691,03/14/23 10:28:39 AM,-2.6,58.12,,,,,
692,03/14/23 10:28:44 AM,-2.6,58.14,,,,,
693,03/14/23 10:28:49 AM,-2.6,58.15,,,,,
694,03/14/23 10:28:54 AM,2.6,58.19,,,,,
695,03/14/23 10:28:59 AM,-2.6,58.19,,,,,
696,03/14/23 10:29:04 AM,-2.6,58.23,,,,,
697,03/14/23 10:29:09 AM,-2.6,58.23,,,,,
698,03/14/23 10:29:14 AM,3.7,58.24,,,,,
699,03/14/23 10:29:19 AM,-2.6,58.26,,,,,
700,03/14/23 10:29:24 AM,-3.7,58.26,,,,,
701,03/14/23 10:29:29 AM,2.6,58.15,,,,,
702,03/14/23 10:29:34 AM,3.7,58.12,,,,,
703,03/14/23 10:29:39 AM,3.7,57.97,,,,,
704,03/14/23 10:29:44 AM,-3.7,58.01,,,,,
705,03/14/23 10:29:49 AM,2.6,58.06,,,,,
706,03/14/23 10:29:54 AM,-2.6,58.08,,,,,
707,03/14/23 10:29:59 AM,2.6,58.01,,,,,
708,03/14/23 10:30:04 AM,2.6,58.01,,,,,
709,03/14/23 10:30:09 AM,2.6,57.97,,,,,
710,03/14/23 10:30:14 AM,3.7,57.97,,,,,
711,03/14/23 10:30:19 AM,2.6,58.05,,,,,
712,03/14/23 10:30:24 AM,-3.7,58.08,,,,,
713,03/14/23 10:30:29 AM,3.7,58.10,,,,,
714,03/14/23 10:30:34 AM,2.6,58.14,,,,,
715,03/14/23 10:30:39 AM,3.7,58.15,,,,,
716,03/14/23 10:30:44 AM,3.7,58.19,,,,,
717,03/14/23 10:30:49 AM,-3.7,58.21,,,,,
718,03/14/23 10:30:54 AM,2.6,58.23,,,,,
719,03/14/23 10:30:59 AM,-3.7,58.26,,,,,
720,03/14/23 10:31:04 AM,2.6,58.26,,,,,
721,03/14/23 10:31:09 AM,-2.6,58.30,,,,,
722,03/14/23 10:31:14 AM,2.6,58.33,,,,,
723,03/14/23 10:31:19 AM,-3.7,58.35,,,,,
724,03/14/23 10:31:24 AM,3.7,58.37,,,,,
725,03/14/23 10:31:29 AM,3.7,58.39,,,,,
726,03/14/23 10:31:34 AM,2.6,58.41,,,,,
727,03/14/23 10:31:39 AM,3.7,58.42,,,,,
728,03/14/23 10:31:44 AM,2.6,58.44,,,,,
729,03/14/23 10:31:49 AM,-2.6,58.44,,,,,
730,03/14/23 10:31:54 AM,2.6,58.50,,,,,
731,03/14/23 10:31:59 AM,-2.6,58.51,,,,,
732,03/14/23 10:32:04 AM,-2.6,58.51,,,,,
733,03/14/23 10:32:09 AM,-3.7,58.53,,,,,
734,03/14/23 10:32:14 AM,3.7,58.55,,,,,
735,03/14/23 10:32:19 AM,2.6,58.55,,,,,
736,03/14/23 10:32:24 AM,2.6,58.57,,,,,
737,03/14/23 10:32:29 AM,2.6,58.59,,,,,
738,03/14/23 10:32:34 AM,2.6,58.59,,,,,
739,03/14/23 10:32:39 AM,3.7,58.62,,,,,
740,03/14/23 10:32:44 AM,3.7,58.64,,,,,
741,03/14/23 10:32:49 AM,3.7,58.68,,,,,
742,03/14/23 10:32:54 AM,-2.6,58.68,,,,,
743,03/14/23 10:32:59 AM,2.6,58.69,,,,,
744,03/14/23 10:33:04 AM,3.7,58.71,,,,,
745,03/14/23 10:33:09 AM,-2.6,58.71,,,,,
746,03/14/23 10:33:14 AM,2.6,58.73,,,,,
747,03/14/23 10:33:19 AM,3.7,58.77,,,,,
748,03/14/23 10:33:24 AM,-2.6,58.78,,,,,
749,03/14/23 10:33:29 AM,3.7,58.78,,,,,
750,03/14/23 10:33:34 AM,-3.7,58.78,,,,,
751,03/14/23 10:33:39 AM,3.7,58.80,,,,,
752,03/14/23 10:33:44 AM,3.7,58.82,,,,,
753,03/14/23 10:33:49 AM,3.7,58.82,,,,,
754,03/14/23 10:33:54 AM,3.7,58.86,,,,,
755,03/14/23 10:33:59 AM,3.7,58.86,,,,,
756,03/14/23 10:34:04 AM,3.7,58.87,,,,,
757,03/14/23 10:34:09 AM,-3.7,58.91,,,,,
758,03/14/23 10:34:14 AM,3.7,58.93,,,,,
759,03/14/23 10:34:19 AM,3.7,58.95,,,,,
760,03/14/23 10:34:24 AM,2.6,58.93,,,,,
761,03/14/23 10:34:29 AM,2.6,58.96,,,,,
762,03/14/23 10:34:34 AM,-3.7,58.96,,,,,
763,03/14/23 10:34:39 AM,3.7,58.98,,,,,
764,03/14/23 10:34:44 AM,2.6,58.98,,,,,
765,03/14/23 10:34:49 AM,2.6,59.02,,,,,
766,03/14/23 10:34:54 AM,3.7,59.02,,,,,
767,03/14/23 10:34:59 AM,3.7,59.05,,,,,
768,03/14/23 10:35:04 AM,-3.7,59.05,,,,,
769,03/14/23 10:35:09 AM,2.6,59.02,,,,,
770,03/14/23 10:35:14 AM,3.7,59.05,,,,,
771,03/14/23 10:35:19 AM,-3.7,59.07,,,,,
772,03/14/23 10:35:24 AM,-2.6,59.05,,,,,
773,03/14/23 10:35:29 AM,3.7,59.09,,,,,
774,03/14/23 10:35:34 AM,3.7,59.11,,,,,
775,03/14/23 10:35:39 AM,3.7,59.11,,,,,
776,03/14/23 10:35:44 AM,3.7,59.13,,,,,
777,03/14/23 10:35:49 AM,3.7,59.14,,,,,
778,03/14/23 10:35:54 AM,3.7,59.16,,,,,
779,03/14/23 10:35:59 AM,3.7,59.20,,,,,
780,03/14/23 10:36:04 AM,3.7,59.22,,,,,
781,03/14/23 10:36:09 AM,2.6,59.23,,,,,
782,03/14/23 10:36:14 AM,2.6,59.25,,,,,
783,03/14/23 10:36:19 AM,2.6,59.27,,,,,
784,03/14/23 10:36:24 AM,3.7,59.29,,,,,
785,03/14/23 10:36:29 AM,3.7,59.31,,,,,
786,03/14/23 10:36:34 AM,3.7,59.34,,,,,
787,03/14/23 10:36:39 AM,3.7,59.36,,,,,
788,03/14/23 10:36:44 AM,3.7,59.38,,,,,
789,03/14/23 10:36:49 AM,2.6,59.40,,,,,
790,03/14/23 10:36:54 AM,3.7,59.41,,,,,
791,03/14/23 10:36:59 AM,-3.7,59.43,,,,,
792,03/14/23 10:37:04 AM,3.7,59.45,,,,,
793,03/14/23 10:37:09 AM,3.7,59.49,,,,,
794,03/14/23 10:37:14 AM,3.7,59.50,,,,,
795,03/14/23 10:37:19 AM,3.7,59.52,,,,,
796,03/14/23 10:37:24 AM,2.6,59.52,,,,,
797,03/14/23 10:37:29 AM,3.7,59.52,,,,,
798,03/14/23 10:37:34 AM,3.7,59.52,,,,,
799,03/14/23 10:37:39 AM,3.7,59.52,,,,,
800,03/14/23 10:37:44 AM,3.7,59.54,,,,,
801,03/14/23 10:37:49 AM,3.7,59.54,,,,,
802,03/14/23 10:37:54 AM,3.7,59.56,,,,,
803,03/14/23 10:37:59 AM,2.6,59.56,,,,,
804,03/14/23 10:38:04 AM,3.7,59.58,,,,,
805,03/14/23 10:38:09 AM,3.7,59.59,,,,,
806,03/14/23 10:38:14 AM,2.6,59.63,,,,,
807,03/14/23 10:38:19 AM,3.7,59.65,,,,,
808,03/14/23 10:38:24 AM,2.6,59.67,,,,,
809,03/14/23 10:38:29 AM,3.7,59.67,,,,,
810,03/14/23 10:38:34 AM,3.7,59.68,,,,,
811,03/14/23 10:38:39 AM,3.7,59.70,,,,,
812,03/14/23 10:38:44 AM,3.7,59.70,,,,,
813,03/14/23 10:38:49 AM,-3.7,59.72,,,,,
814,03/14/23 10:38:54 AM,2.6,59.74,,,,,
815,03/14/23 10:38:59 AM,3.7,59.77,,,,,
816,03/14/23 10:39:04 AM,3.7,59.77,,,,,
817,03/14/23 10:39:09 AM,3.7,59.79,,,,,
818,03/14/23 10:39:14 AM,3.7,59.83,,,,,
819,03/14/23 10:39:19 AM,2.6,59.77,,,,,
820,03/14/23 10:39:24 AM,2.6,59.99,,,,,
821,03/14/23 10:39:29 AM,-3.7,59.77,,,,,
822,03/14/23 10:39:34 AM,2.6,59.68,,,,,
823,03/14/23 10:39:39 AM,2.6,59.45,,,,,
824,03/14/23 10:39:44 AM,3.7,59.45,,,,,
825,03/14/23 10:39:49 AM,3.7,59.31,,,,,
826,03/14/23 10:39:54 AM,3.7,59.43,,,,,
827,03/14/23 10:39:59 AM,3.7,59.27,,,,,
828,03/14/23 10:40:04 AM,3.7,59.02,,,,,
829,03/14/23 10:40:09 AM,3.7,59.14,,,,,
830,03/14/23 10:40:14 AM,3.7,59.23,,,,,
831,03/14/23 10:40:19 AM,3.7,59.34,,,,,
832,03/14/23 10:40:24 AM,3.7,59.38,,,,,
833,03/14/23 10:40:29 AM,3.7,59.40,,,,,
834,03/14/23 10:40:34 AM,3.7,59.40,,,,,
835,03/14/23 10:40:39 AM,3.7,59.40,,,,,
836,03/14/23 10:40:44 AM,3.7,59.38,,,,,
837,03/14/23 10:40:49 AM,2.6,59.40,,,,,
838,03/14/23 10:40:54 AM,3.7,59.40,,,,,
839,03/14/23 10:40:59 AM,3.7,59.43,,,,,
840,03/14/23 10:41:04 AM,3.7,59.49,,,,,
841,03/14/23 10:41:09 AM,3.7,59.49,,,,,
842,03/14/23 10:41:14 AM,3.7,59.45,,,,,
843,03/14/23 10:41:19 AM,3.7,59.43,,,,,
844,03/14/23 10:41:24 AM,3.7,59.43,,,,,
845,03/14/23 10:41:29 AM,2.6,59.29,,,,,
846,03/14/23 10:41:34 AM,3.7,59.27,,,,,
847,03/14/23 10:41:39 AM,3.7,59.29,,,,,
848,03/14/23 10:41:44 AM,12.7,59.14,,,,,
849,03/14/23 10:41:49 AM,3.7,59.16,,,,,
850,03/14/23 10:41:54 AM,3.7,59.22,,,,,
851,03/14/23 10:41:59 AM,3.7,59.20,,,,,
852,03/14/23 10:42:04 AM,3.7,59.14,,,,,
853,03/14/23 10:42:09 AM,3.7,59.14,,,,,
854,03/14/23 10:42:14 AM,12.7,59.13,,,,,
855,03/14/23 10:42:19 AM,12.7,59.11,,,,,
856,03/14/23 10:42:24 AM,3.7,59.13,,,,,
857,03/14/23 10:42:29 AM,3.7,59.22,,,,,
858,03/14/23 10:42:34 AM,3.7,59.25,,,,,
859,03/14/23 10:42:39 AM,3.7,59.29,,,,,
860,03/14/23 10:42:44 AM,12.7,59.29,,,,,
861,03/14/23 10:42:49 AM,12.7,59.34,,,,,
862,03/14/23 10:42:54 AM,12.7,59.31,,,,,
863,03/14/23 10:42:59 AM,3.7,59.31,,,,,
864,03/14/23 10:43:04 AM,12.7,59.31,,,,,
865,03/14/23 10:43:09 AM,12.7,59.31,,,,,
866,03/14/23 10:43:14 AM,12.7,59.31,,,,,
867,03/14/23 10:43:19 AM,12.7,59.31,,,,,
868,03/14/23 10:43:24 AM,3.7,59.29,,,,,
869,03/14/23 10:43:29 AM,3.7,59.36,,,,,
870,03/14/23 10:43:34 AM,3.7,59.29,,,,,
871,03/14/23 10:43:39 AM,3.7,59.29,,,,,
872,03/14/23 10:43:44 AM,12.7,59.22,,,,,
873,03/14/23 10:43:49 AM,12.7,59.14,,,,,
874,03/14/23 10:43:54 AM,12.7,59.11,,,,,
875,03/14/23 10:43:59 AM,12.7,59.20,,,,,
876,03/14/23 10:44:04 AM,12.7,59.14,,,,,
877,03/14/23 10:44:09 AM,12.7,59.25,,,,,
878,03/14/23 10:44:14 AM,-3.7,59.29,,,,,
879,03/14/23 10:44:19 AM,-1.1,59.31,,,,,
880,03/14/23 10:44:24 AM,-1.1,59.23,,,,,
881,03/14/23 10:44:29 AM,-1.1,59.16,,,,,
882,03/14/23 10:44:34 AM,-1.1,59.13,,,,,
883,03/14/23 10:44:39 AM,-1.1,59.11,,,,,
884,03/14/23 10:44:44 AM,-1.1,59.07,,,,,
885,03/14/23 10:44:49 AM,-3.7,59.02,,,,,
886,03/14/23 10:44:54 AM,-3.7,59.02,,,,,
887,03/14/23 10:44:59 AM,-3.7,59.02,,,,,
888,03/14/23 10:45:04 AM,-1.1,59.02,,,,,
889,03/14/23 10:45:09 AM,-3.7,59.02,,,,,
890,03/14/23 10:45:14 AM,12.7,58.93,,,,,
891,03/14/23 10:45:19 AM,12.7,58.84,,,,,
892,03/14/23 10:45:24 AM,-1.1,58.82,,,,,
893,03/14/23 10:45:29 AM,-1.1,58.82,,,,,
894,03/14/23 10:45:34 AM,-1.1,58.82,,,,,
895,03/14/23 10:45:39 AM,-3.7,58.82,,,,,
896,03/14/23 10:45:44 AM,-1.1,58.86,,,,,
897,03/14/23 10:45:49 AM,-1.1,58.84,,,,,
898,03/14/23 10:45:54 AM,-3.7,58.84,,,,,
899,03/14/23 10:45:59 AM,-3.7,58.84,,,,,
900,03/14/23 10:46:04 AM,-3.7,58.84,,,,,
