"Plot Title: gBradford_cond"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342068, SEN S/N: 20342068)","Temp, °F (LGR S/N: 20342068, SEN S/N: 20342068)","Coupler Detached (LGR S/N: 20342068)","Coupler Attached (LGR S/N: 20342068)","Host Connected (LGR S/N: 20342068)","End Of File (LGR S/N: 20342068)"
470,11/14/22 11:39:05 AM,15.8,77.97,,,,
471,11/14/22 11:39:10 AM,1.9,78.01,,,,
472,11/14/22 11:39:15 AM,15.8,78.03,,,,
473,11/14/22 11:39:20 AM,-1.7,78.03,,,,
474,11/14/22 11:39:25 AM,15.8,78.03,,,,
475,11/14/22 11:39:30 AM,1.9,78.04,,,,
476,11/14/22 11:39:35 AM,1.1,78.04,,,,
477,11/14/22 11:39:40 AM,1.9,78.04,,,,
478,11/14/22 11:39:45 AM,15.8,78.06,,,,
479,11/14/22 11:39:50 AM,1.9,78.10,,,,
480,11/14/22 11:39:55 AM,1.1,78.10,,,,
481,11/14/22 11:40:00 AM,1.9,78.12,,,,
482,11/14/22 11:40:05 AM,15.8,78.12,,,,
483,11/14/22 11:40:10 AM,15.8,78.12,,,,
484,11/14/22 11:40:15 AM,1.1,78.12,,,,
485,11/14/22 11:40:20 AM,1.1,78.13,,,,
486,11/14/22 11:40:25 AM,1.9,78.13,,,,
487,11/14/22 11:40:30 AM,1.9,78.13,,,,
488,11/14/22 11:40:35 AM,1.1,78.13,,,,
489,11/14/22 11:40:40 AM,15.8,78.13,,,,
490,11/14/22 11:40:45 AM,-1.7,78.13,,,,
491,11/14/22 11:40:50 AM,1.1,78.13,,,,
492,11/14/22 11:40:55 AM,15.8,78.13,,,,
493,11/14/22 11:41:00 AM,1.9,78.13,,,,
494,11/14/22 11:41:05 AM,1.9,78.12,,,,
495,11/14/22 11:41:10 AM,1.9,78.12,,,,
496,11/14/22 11:41:15 AM,-1.7,78.12,,,,
497,11/14/22 11:41:20 AM,-1.7,78.12,,,,
498,11/14/22 11:41:25 AM,15.8,78.12,,,,
499,11/14/22 11:41:30 AM,-1.7,78.10,,,,
500,11/14/22 11:41:35 AM,1.9,78.10,,,,
501,11/14/22 11:41:40 AM,-1.7,78.10,,,,
502,11/14/22 11:41:45 AM,1.9,78.10,,,,
503,11/14/22 11:41:50 AM,1.9,77.97,,,,
504,11/14/22 11:41:55 AM,1.9,77.94,,,,
505,11/14/22 11:42:00 AM,1.9,77.94,,,,
506,11/14/22 11:42:05 AM,15.8,77.95,,,,
507,11/14/22 11:42:10 AM,1.9,77.95,,,,
508,11/14/22 11:42:15 AM,1.9,77.97,,,,
509,11/14/22 11:42:20 AM,15.8,77.97,,,,
510,11/14/22 11:42:25 AM,1.9,77.97,,,,
511,11/14/22 11:42:30 AM,1.9,77.97,,,,
512,11/14/22 11:42:35 AM,1.9,77.97,,,,
513,11/14/22 11:42:40 AM,15.8,77.97,,,,
514,11/14/22 11:42:45 AM,1.9,77.97,,,,
515,11/14/22 11:42:50 AM,15.8,77.97,,,,
516,11/14/22 11:42:55 AM,15.8,77.97,,,,
517,11/14/22 11:43:00 AM,15.8,77.95,,,,
518,11/14/22 11:43:05 AM,1.9,77.95,,,,
519,11/14/22 11:43:10 AM,1.9,77.95,,,,
520,11/14/22 11:43:15 AM,15.8,77.95,,,,
521,11/14/22 11:43:20 AM,1.9,77.95,,,,
522,11/14/22 11:43:25 AM,1.9,77.97,,,,
523,11/14/22 11:43:30 AM,-1.7,77.95,,,,
524,11/14/22 11:43:35 AM,1.1,77.95,,,,
525,11/14/22 11:43:40 AM,1.9,77.95,,,,
526,11/14/22 11:43:45 AM,1.9,77.95,,,,
527,11/14/22 11:43:50 AM,15.8,77.94,,,,
528,11/14/22 11:43:55 AM,15.8,77.94,,,,
529,11/14/22 11:44:00 AM,1.9,77.94,,,,
530,11/14/22 11:44:05 AM,1.9,77.94,,,,
531,11/14/22 11:44:10 AM,15.8,77.94,,,,
532,11/14/22 11:44:15 AM,15.8,77.94,,,,
533,11/14/22 11:44:20 AM,1.9,77.94,,,,
534,11/14/22 11:44:25 AM,15.8,77.94,,,,
535,11/14/22 11:44:30 AM,15.8,77.94,,,,
536,11/14/22 11:44:35 AM,15.8,77.90,,,,
537,11/14/22 11:44:40 AM,1.9,77.94,,,,
538,11/14/22 11:44:45 AM,15.8,77.94,,,,
539,11/14/22 11:44:50 AM,-1.7,77.94,,,,
540,11/14/22 11:44:55 AM,15.8,77.94,,,,
541,11/14/22 11:45:00 AM,1.9,77.94,,,,
542,11/14/22 11:45:05 AM,15.8,77.90,,,,
543,11/14/22 11:45:10 AM,-1.7,77.90,,,,
544,11/14/22 11:45:15 AM,1.9,77.88,,,,
545,11/14/22 11:45:20 AM,1.9,77.83,,,,
546,11/14/22 11:45:25 AM,1.9,77.83,,,,
547,11/14/22 11:45:30 AM,1.9,77.81,,,,
548,11/14/22 11:45:35 AM,-1.7,77.83,,,,
549,11/14/22 11:45:40 AM,1.9,77.83,,,,
550,11/14/22 11:45:45 AM,1.1,77.81,,,,
551,11/14/22 11:45:50 AM,1.9,77.83,,,,
552,11/14/22 11:45:55 AM,1.9,77.83,,,,
553,11/14/22 11:46:00 AM,1.9,77.83,,,,
554,11/14/22 11:46:05 AM,1.9,77.81,,,,
555,11/14/22 11:46:10 AM,15.8,77.81,,,,
556,11/14/22 11:46:15 AM,15.8,77.81,,,,
557,11/14/22 11:46:20 AM,1.1,77.79,,,,
558,11/14/22 11:46:25 AM,1.9,77.81,,,,
559,11/14/22 11:46:30 AM,15.8,77.81,,,,
560,11/14/22 11:46:35 AM,1.9,77.81,,,,
561,11/14/22 11:46:40 AM,1.9,77.81,,,,
562,11/14/22 11:46:45 AM,1.9,77.81,,,,
563,11/14/22 11:46:50 AM,1.9,77.81,,,,
564,11/14/22 11:46:55 AM,-1.7,77.81,,,,
565,11/14/22 11:47:00 AM,1.9,77.81,,,,
566,11/14/22 11:47:05 AM,15.8,77.81,,,,
567,11/14/22 11:47:10 AM,15.8,77.79,,,,
568,11/14/22 11:47:15 AM,1.9,77.79,,,,
569,11/14/22 11:47:20 AM,1.9,77.79,,,,
570,11/14/22 11:47:25 AM,15.8,77.79,,,,
571,11/14/22 11:47:30 AM,1.9,77.76,,,,
572,11/14/22 11:47:35 AM,1.9,77.79,,,,
573,11/14/22 11:47:40 AM,15.8,77.79,,,,
574,11/14/22 11:47:45 AM,1.9,77.76,,,,
575,11/14/22 11:47:50 AM,-1.7,77.79,,,,
576,11/14/22 11:47:55 AM,1.9,77.76,,,,
577,11/14/22 11:48:00 AM,-1.7,77.76,,,,
578,11/14/22 11:48:05 AM,15.8,77.76,,,,
579,11/14/22 11:48:10 AM,15.8,77.76,,,,
580,11/14/22 11:48:15 AM,1.9,77.76,,,,
581,11/14/22 11:48:20 AM,15.8,77.76,,,,
582,11/14/22 11:48:25 AM,1.9,77.76,,,,
583,11/14/22 11:48:30 AM,15.8,77.76,,,,
584,11/14/22 11:48:35 AM,1.1,77.76,,,,
585,11/14/22 11:48:40 AM,-1.7,77.76,,,,
586,11/14/22 11:48:45 AM,1.9,77.76,,,,
587,11/14/22 11:48:50 AM,15.8,77.76,,,,
588,11/14/22 11:48:55 AM,15.8,77.74,,,,
589,11/14/22 11:49:00 AM,1.9,77.74,,,,
590,11/14/22 11:49:05 AM,-1.7,77.74,,,,
591,11/14/22 11:49:10 AM,1.1,77.76,,,,
592,11/14/22 11:49:15 AM,-1.7,77.74,,,,
593,11/14/22 11:49:20 AM,15.8,77.74,,,,
594,11/14/22 11:49:25 AM,15.8,77.74,,,,
595,11/14/22 11:49:30 AM,1.9,77.74,,,,
596,11/14/22 11:49:35 AM,15.8,77.74,,,,
597,11/14/22 11:49:40 AM,15.8,77.74,,,,
598,11/14/22 11:49:45 AM,15.8,77.74,,,,
599,11/14/22 11:49:50 AM,1.9,77.74,,,,
600,11/14/22 11:49:55 AM,-1.7,77.74,,,,
601,11/14/22 11:50:00 AM,1.9,77.74,,,,
602,11/14/22 11:50:05 AM,1.9,77.74,,,,
603,11/14/22 11:50:10 AM,15.8,77.74,,,,
604,11/14/22 11:50:15 AM,1.9,77.72,,,,
605,11/14/22 11:50:20 AM,1.9,77.74,,,,
606,11/14/22 11:50:25 AM,-1.7,77.74,,,,
607,11/14/22 11:50:30 AM,1.9,77.67,,,,
608,11/14/22 11:50:35 AM,1.9,77.61,,,,
609,11/14/22 11:50:40 AM,1.9,77.61,,,,
610,11/14/22 11:50:45 AM,-1.7,77.59,,,,
611,11/14/22 11:50:50 AM,15.9,77.43,,,,
612,11/14/22 11:50:55 AM,15.9,77.43,,,,
613,11/14/22 11:51:00 AM,15.9,77.38,,,,
614,11/14/22 11:51:05 AM,15.9,77.38,,,,
615,11/14/22 11:51:10 AM,1.9,77.43,,,,
616,11/14/22 11:51:15 AM,1.9,77.36,,,,
617,11/14/22 11:51:20 AM,1.9,77.38,,,,
618,11/14/22 11:51:25 AM,1.9,77.32,,,,
619,11/14/22 11:51:30 AM,1.9,77.32,,,,
620,11/14/22 11:51:35 AM,15.9,77.23,,,,
621,11/14/22 11:51:40 AM,1.9,77.16,,,,
622,11/14/22 11:51:45 AM,1.9,77.18,,,,
623,11/14/22 11:51:50 AM,15.9,77.16,,,,
624,11/14/22 11:51:55 AM,15.9,77.07,,,,
625,11/14/22 11:52:00 AM,-1.7,77.05,,,,
626,11/14/22 11:52:05 AM,1.1,77.11,,,,
627,11/14/22 11:52:10 AM,1.9,77.09,,,,
628,11/14/22 11:52:15 AM,1.9,77.02,,,,
629,11/14/22 11:52:20 AM,15.9,76.95,,,,
630,11/14/22 11:52:25 AM,1.1,76.87,,,,
631,11/14/22 11:52:30 AM,1.9,76.91,,,,
632,11/14/22 11:52:35 AM,15.9,76.84,,,,
633,11/14/22 11:52:40 AM,15.9,76.84,,,,
634,11/14/22 11:52:45 AM,1.9,76.77,,,,
635,11/14/22 11:52:50 AM,190.2,67.57,,,,
636,11/14/22 11:52:55 AM,127.0,70.34,,,,
637,11/14/22 11:53:00 AM,188.9,65.50,,,,
638,11/14/22 11:53:05 AM,82.5,64.78,,,,
639,11/14/22 11:53:10 AM,187.0,64.09,,,,
640,11/14/22 11:53:15 AM,186.2,63.75,,,,
641,11/14/22 11:53:20 AM,185.8,63.50,,,,
642,11/14/22 11:53:25 AM,186.2,63.66,,,,
643,11/14/22 11:53:30 AM,187.0,63.88,,,,
644,11/14/22 11:53:35 AM,185.8,63.45,,,,
645,11/14/22 11:53:40 AM,367.7,63.59,,,,
646,11/14/22 11:53:45 AM,198.5,63.52,,,,
647,11/14/22 11:53:50 AM,188.7,63.59,,,,
648,11/14/22 11:53:55 AM,186.2,63.46,,,,
649,11/14/22 11:54:00 AM,186.2,63.37,,,,
650,11/14/22 11:54:05 AM,186.6,63.39,,,,
651,11/14/22 11:54:10 AM,185.4,63.18,,,,
652,11/14/22 11:54:15 AM,185.4,63.18,,,,
653,11/14/22 11:54:20 AM,186.2,63.28,,,,
654,11/14/22 11:54:25 AM,186.7,63.25,,,,
655,11/14/22 11:54:30 AM,185.9,63.07,,,,
656,11/14/22 11:54:35 AM,185.4,63.09,,,,
657,11/14/22 11:54:40 AM,185.8,63.28,,,,
658,11/14/22 11:54:45 AM,186.2,63.30,,,,
659,11/14/22 11:54:50 AM,185.4,63.10,,,,
660,11/14/22 11:54:55 AM,185.4,63.16,,,,
661,11/14/22 11:55:00 AM,185.5,63.03,,,,
662,11/14/22 11:55:05 AM,185.4,63.09,,,,
663,11/14/22 11:55:10 AM,185.0,63.01,,,,
664,11/14/22 11:55:15 AM,185.4,63.14,,,,
665,11/14/22 11:55:20 AM,185.4,63.18,,,,
666,11/14/22 11:55:25 AM,185.4,63.16,,,,
667,11/14/22 11:55:30 AM,185.4,63.14,,,,
668,11/14/22 11:55:35 AM,185.5,63.03,,,,
669,11/14/22 11:55:40 AM,185.4,63.10,,,,
670,11/14/22 11:55:45 AM,185.4,63.09,,,,
671,11/14/22 11:55:50 AM,185.4,63.07,,,,
672,11/14/22 11:55:55 AM,185.1,62.98,,,,
673,11/14/22 11:56:00 AM,185.5,63.01,,,,
674,11/14/22 11:56:05 AM,185.0,63.03,,,,
675,11/14/22 11:56:10 AM,185.5,63.03,,,,
676,11/14/22 11:56:15 AM,185.0,63.00,,,,
677,11/14/22 11:56:20 AM,184.6,62.98,,,,
678,11/14/22 11:56:25 AM,185.0,63.01,,,,
679,11/14/22 11:56:30 AM,184.6,62.98,,,,
680,11/14/22 11:56:35 AM,184.6,62.92,,,,
681,11/14/22 11:56:40 AM,185.1,62.94,,,,
682,11/14/22 11:56:45 AM,184.6,62.94,,,,
683,11/14/22 11:56:50 AM,185.1,62.94,,,,
684,11/14/22 11:56:55 AM,184.7,62.91,,,,
685,11/14/22 11:57:00 AM,184.6,62.92,,,,
686,11/14/22 11:57:05 AM,184.7,62.91,,,,
687,11/14/22 11:57:10 AM,184.7,62.91,,,,
688,11/14/22 11:57:15 AM,184.7,62.83,,,,
689,11/14/22 11:57:20 AM,184.7,62.85,,,,
690,11/14/22 11:57:25 AM,184.2,62.87,,,,
691,11/14/22 11:57:30 AM,184.2,62.87,,,,
692,11/14/22 11:57:35 AM,184.7,62.85,,,,
693,11/14/22 11:57:40 AM,184.7,62.87,,,,
694,11/14/22 11:57:45 AM,184.7,62.87,,,,
695,11/14/22 11:57:50 AM,184.7,62.85,,,,
696,11/14/22 11:57:55 AM,184.7,62.85,,,,
697,11/14/22 11:58:00 AM,184.7,62.85,,,,
698,11/14/22 11:58:05 AM,184.7,62.83,,,,
699,11/14/22 11:58:10 AM,184.2,62.85,,,,
700,11/14/22 11:58:15 AM,184.7,62.87,,,,
701,11/14/22 11:58:20 AM,184.2,62.87,,,,
702,11/14/22 11:58:25 AM,184.7,62.87,,,,
703,11/14/22 11:58:30 AM,184.7,62.85,,,,
704,11/14/22 11:58:35 AM,184.3,62.83,,,,
705,11/14/22 11:58:40 AM,184.2,62.85,,,,
706,11/14/22 11:58:45 AM,184.2,62.85,,,,
707,11/14/22 11:58:50 AM,184.2,62.85,,,,
708,11/14/22 11:58:55 AM,184.2,62.85,,,,
709,11/14/22 11:59:00 AM,184.2,62.85,,,,
710,11/14/22 11:59:05 AM,184.2,62.85,,,,
711,11/14/22 11:59:10 AM,184.3,62.83,,,,
712,11/14/22 11:59:15 AM,184.2,62.85,,,,
713,11/14/22 11:59:20 AM,184.2,62.85,,,,
714,11/14/22 11:59:25 AM,184.2,62.85,,,,
715,11/14/22 11:59:30 AM,184.2,62.85,,,,
716,11/14/22 11:59:35 AM,184.2,62.85,,,,
717,11/14/22 11:59:40 AM,184.2,62.85,,,,
718,11/14/22 11:59:45 AM,184.2,62.87,,,,
719,11/14/22 11:59:50 AM,184.2,62.85,,,,
720,11/14/22 11:59:55 AM,184.2,62.87,,,,
721,11/14/22 12:00:00 PM,184.2,62.85,,,,
722,11/14/22 12:00:05 PM,184.2,62.85,,,,
723,11/14/22 12:00:10 PM,184.2,62.85,,,,
724,11/14/22 12:00:15 PM,184.2,62.85,,,,
725,11/14/22 12:00:20 PM,184.2,62.85,,,,
726,11/14/22 12:00:25 PM,184.2,62.85,,,,
727,11/14/22 12:00:30 PM,184.2,62.85,,,,
728,11/14/22 12:00:35 PM,184.2,62.85,,,,
729,11/14/22 12:00:40 PM,184.7,62.83,,,,
730,11/14/22 12:00:45 PM,79.0,62.85,,,,
731,11/14/22 12:00:50 PM,79.0,62.87,,,,
732,11/14/22 12:00:55 PM,78.9,62.94,,,,
733,11/14/22 12:01:00 PM,79.3,63.03,,,,
734,11/14/22 12:01:05 PM,88.3,62.91,,,,
735,11/14/22 12:01:10 PM,87.0,62.98,,,,
736,11/14/22 12:01:15 PM,184.2,62.92,,,,
737,11/14/22 12:01:20 PM,53.9,62.91,,,,
738,11/14/22 12:01:25 PM,95.1,62.91,,,,
739,11/14/22 12:01:30 PM,104.9,63.00,,,,
740,11/14/22 12:01:35 PM,185.4,63.39,,,,
741,11/14/22 12:01:40 PM,185.0,63.07,,,,
742,11/14/22 12:01:45 PM,185.0,63.00,,,,
743,11/14/22 12:01:50 PM,185.1,62.94,,,,
744,11/14/22 12:01:55 PM,185.1,62.92,,,,
745,11/14/22 12:02:00 PM,185.1,62.91,,,,
746,11/14/22 12:02:05 PM,185.1,62.91,,,,
747,11/14/22 12:02:10 PM,185.1,62.91,,,,
748,11/14/22 12:02:15 PM,184.7,62.91,,,,
749,11/14/22 12:02:20 PM,184.7,62.91,,,,
750,11/14/22 12:02:25 PM,185.1,62.91,,,,
751,11/14/22 12:02:30 PM,185.1,62.91,,,,
752,11/14/22 12:02:35 PM,185.1,62.91,,,,
753,11/14/22 12:02:40 PM,185.1,62.91,,,,
754,11/14/22 12:02:45 PM,185.1,62.91,,,,
755,11/14/22 12:02:50 PM,185.1,62.91,,,,
756,11/14/22 12:02:55 PM,185.1,62.91,,,,
757,11/14/22 12:03:00 PM,184.7,62.91,,,,
758,11/14/22 12:03:05 PM,185.1,62.92,,,,
759,11/14/22 12:03:10 PM,185.1,62.91,,,,
760,11/14/22 12:03:15 PM,185.1,62.91,,,,
761,11/14/22 12:03:20 PM,185.1,62.91,,,,
762,11/14/22 12:03:25 PM,184.7,62.91,,,,
763,11/14/22 12:03:30 PM,185.1,62.91,,,,
764,11/14/22 12:03:35 PM,185.1,62.91,,,,
765,11/14/22 12:03:40 PM,185.1,62.87,,,,
766,11/14/22 12:03:45 PM,185.1,62.87,,,,
767,11/14/22 12:03:50 PM,185.1,62.91,,,,
768,11/14/22 12:03:55 PM,185.1,62.91,,,,
769,11/14/22 12:04:00 PM,185.1,62.87,,,,
770,11/14/22 12:04:05 PM,184.7,62.87,,,,
771,11/14/22 12:04:10 PM,184.7,62.91,,,,
772,11/14/22 12:04:15 PM,184.7,62.87,,,,
773,11/14/22 12:04:20 PM,184.7,62.87,,,,
774,11/14/22 12:04:25 PM,184.7,62.87,,,,
775,11/14/22 12:04:30 PM,185.1,62.87,,,,
776,11/14/22 12:04:35 PM,184.7,62.87,,,,
777,11/14/22 12:04:40 PM,184.7,62.91,,,,
778,11/14/22 12:04:45 PM,184.7,62.87,,,,
779,11/14/22 12:04:50 PM,184.7,62.87,,,,
780,11/14/22 12:04:55 PM,184.2,62.91,,,,
781,11/14/22 12:05:00 PM,185.1,62.91,,,,
782,11/14/22 12:05:05 PM,184.7,62.91,,,,
783,11/14/22 12:05:10 PM,184.7,62.87,,,,
784,11/14/22 12:05:15 PM,185.1,62.91,,,,
785,11/14/22 12:05:20 PM,185.1,62.91,,,,
786,11/14/22 12:05:25 PM,185.5,62.87,,,,
787,11/14/22 12:05:30 PM,185.5,62.91,,,,
788,11/14/22 12:05:35 PM,185.5,62.91,,,,
789,11/14/22 12:05:40 PM,187.1,62.91,,,,
790,11/14/22 12:05:45 PM,187.1,62.91,,,,
791,11/14/22 12:05:50 PM,188.3,62.87,,,,
792,11/14/22 12:05:55 PM,189.6,62.91,,,,
793,11/14/22 12:06:00 PM,192.0,62.91,,,,
794,11/14/22 12:06:05 PM,194.5,62.91,,,,
795,11/14/22 12:06:10 PM,196.5,62.91,,,,
796,11/14/22 12:06:15 PM,202.2,62.91,,,,
797,11/14/22 12:06:20 PM,205.9,62.91,,,,
798,11/14/22 12:06:25 PM,214.5,62.91,,,,
799,11/14/22 12:06:30 PM,220.7,62.91,,,,
800,11/14/22 12:06:35 PM,228.9,62.91,,,,
801,11/14/22 12:06:40 PM,238.7,62.91,,,,
802,11/14/22 12:06:45 PM,239.5,62.92,,,,
803,11/14/22 12:06:50 PM,248.5,62.91,,,,
804,11/14/22 12:06:55 PM,251.8,62.91,,,,
805,11/14/22 12:07:00 PM,256.4,62.92,,,,
806,11/14/22 12:07:05 PM,261.7,62.92,,,,
807,11/14/22 12:07:10 PM,271.2,62.92,,,,
808,11/14/22 12:07:15 PM,277.7,62.92,,,,
809,11/14/22 12:07:20 PM,278.2,62.92,,,,
810,11/14/22 12:07:25 PM,282.3,62.91,,,,
811,11/14/22 12:07:30 PM,285.6,62.91,,,,
812,11/14/22 12:07:35 PM,287.6,62.91,,,,
813,11/14/22 12:07:40 PM,289.7,62.91,,,,
814,11/14/22 12:07:45 PM,289.3,62.91,,,,
815,11/14/22 12:07:50 PM,289.3,62.92,,,,
816,11/14/22 12:07:55 PM,288.9,62.91,,,,
817,11/14/22 12:08:00 PM,289.3,62.91,,,,
818,11/14/22 12:08:05 PM,288.5,62.92,,,,
819,11/14/22 12:08:10 PM,288.9,62.92,,,,
820,11/14/22 12:08:15 PM,288.5,62.92,,,,
821,11/14/22 12:08:20 PM,288.5,62.92,,,,
822,11/14/22 12:08:25 PM,287.6,62.92,,,,
823,11/14/22 12:08:30 PM,287.2,62.92,,,,
824,11/14/22 12:08:35 PM,285.6,62.92,,,,
825,11/14/22 12:08:40 PM,284.7,62.92,,,,
826,11/14/22 12:08:45 PM,283.9,62.92,,,,
827,11/14/22 12:08:50 PM,283.5,62.92,,,,
828,11/14/22 12:08:55 PM,280.6,62.92,,,,
829,11/14/22 12:09:00 PM,279.0,62.92,,,,
830,11/14/22 12:09:05 PM,278.2,62.92,,,,
831,11/14/22 12:09:10 PM,277.7,62.92,,,,
832,11/14/22 12:09:15 PM,277.3,62.92,,,,
833,11/14/22 12:09:20 PM,272.0,62.92,,,,
834,11/14/22 12:09:25 PM,272.4,62.92,,,,
835,11/14/22 12:09:30 PM,269.5,62.92,,,,
836,11/14/22 12:09:35 PM,269.5,62.92,,,,
837,11/14/22 12:09:40 PM,267.5,62.92,,,,
838,11/14/22 12:09:45 PM,265.4,62.92,,,,
839,11/14/22 12:09:50 PM,265.4,62.92,,,,
840,11/14/22 12:09:55 PM,262.9,62.94,,,,
841,11/14/22 12:10:00 PM,260.9,62.92,,,,
842,11/14/22 12:10:05 PM,260.5,62.92,,,,
843,11/14/22 12:10:10 PM,259.2,62.92,,,,
844,11/14/22 12:10:15 PM,259.2,62.92,,,,
845,11/14/22 12:10:20 PM,258.4,62.94,,,,
846,11/14/22 12:10:25 PM,255.9,62.92,,,,
847,11/14/22 12:10:30 PM,255.1,62.94,,,,
848,11/14/22 12:10:35 PM,253.9,62.94,,,,
849,11/14/22 12:10:40 PM,253.1,62.94,,,,
850,11/14/22 12:10:45 PM,250.6,62.92,,,,
851,11/14/22 12:10:50 PM,250.2,62.94,,,,
852,11/14/22 12:10:55 PM,249.8,62.92,,,,
853,11/14/22 12:11:00 PM,249.0,62.94,,,,
854,11/14/22 12:11:05 PM,247.3,62.94,,,,
855,11/14/22 12:11:10 PM,246.1,62.94,,,,
856,11/14/22 12:11:15 PM,244.9,62.92,,,,
857,11/14/22 12:11:20 PM,244.0,62.92,,,,
858,11/14/22 12:11:25 PM,242.8,62.94,,,,
859,11/14/22 12:11:30 PM,242.8,62.92,,,,
860,11/14/22 12:11:35 PM,241.2,62.92,,,,
861,11/14/22 12:11:40 PM,239.5,62.92,,,,
862,11/14/22 12:11:45 PM,239.5,62.92,,,,
863,11/14/22 12:11:50 PM,238.7,62.92,,,,
864,11/14/22 12:11:55 PM,238.3,62.94,,,,
865,11/14/22 12:12:00 PM,237.5,62.94,,,,
866,11/14/22 12:12:05 PM,236.2,62.94,,,,
867,11/14/22 12:12:10 PM,235.0,62.94,,,,
868,11/14/22 12:12:15 PM,234.6,62.94,,,,
869,11/14/22 12:12:20 PM,234.6,62.94,,,,
870,11/14/22 12:12:25 PM,234.6,62.94,,,,
871,11/14/22 12:12:30 PM,232.9,62.92,,,,
872,11/14/22 12:12:35 PM,232.1,62.94,,,,
873,11/14/22 12:12:40 PM,231.7,62.94,,,,
874,11/14/22 12:12:45 PM,231.3,62.92,,,,
875,11/14/22 12:12:50 PM,230.9,62.94,,,,
876,11/14/22 12:12:55 PM,228.4,62.92,,,,
877,11/14/22 12:13:00 PM,228.4,62.94,,,,
878,11/14/22 12:13:05 PM,228.4,62.94,,,,
879,11/14/22 12:13:10 PM,227.6,62.92,,,,
880,11/14/22 12:13:15 PM,226.8,62.92,,,,
881,11/14/22 12:13:20 PM,225.6,62.92,,,,
882,11/14/22 12:13:25 PM,225.2,62.94,,,,
883,11/14/22 12:13:30 PM,223.9,62.92,,,,
884,11/14/22 12:13:35 PM,223.5,62.94,,,,
885,11/14/22 12:13:40 PM,223.5,62.94,,,,
886,11/14/22 12:13:45 PM,223.5,62.94,,,,
887,11/14/22 12:13:50 PM,223.5,62.94,,,,
888,11/14/22 12:13:55 PM,222.3,62.94,,,,
889,11/14/22 12:14:00 PM,220.6,62.94,,,,
890,11/14/22 12:14:05 PM,220.2,62.94,,,,
891,11/14/22 12:14:10 PM,220.2,62.94,,,,
892,11/14/22 12:14:15 PM,220.2,62.94,,,,
893,11/14/22 12:14:20 PM,218.6,62.94,,,,
894,11/14/22 12:14:25 PM,218.2,62.94,,,,
895,11/14/22 12:14:30 PM,217.8,62.94,,,,
896,11/14/22 12:14:35 PM,217.0,62.94,,,,
897,11/14/22 12:14:40 PM,216.1,62.94,,,,
898,11/14/22 12:14:45 PM,216.1,62.94,,,,
899,11/14/22 12:14:50 PM,215.7,62.98,,,,
900,11/14/22 12:14:55 PM,215.7,62.98,,,,
901,11/14/22 12:15:00 PM,215.7,62.98,,,,
902,11/14/22 12:15:05 PM,214.9,62.98,,,,
903,11/14/22 12:15:10 PM,213.7,62.94,,,,
904,11/14/22 12:15:15 PM,213.7,62.98,,,,
905,11/14/22 12:15:20 PM,212.9,62.98,,,,
906,11/14/22 12:15:25 PM,212.5,62.98,,,,
907,11/14/22 12:15:30 PM,212.0,62.94,,,,
908,11/14/22 12:15:35 PM,211.6,62.98,,,,
909,11/14/22 12:15:40 PM,211.6,62.98,,,,
910,11/14/22 12:15:45 PM,211.2,62.98,,,,
911,11/14/22 12:15:50 PM,210.8,62.98,,,,
912,11/14/22 12:15:55 PM,210.0,62.98,,,,
913,11/14/22 12:16:00 PM,210.0,62.98,,,,
914,11/14/22 12:16:05 PM,209.6,62.98,,,,
915,11/14/22 12:16:10 PM,209.2,62.98,,,,
916,11/14/22 12:16:15 PM,209.2,62.98,,,,
917,11/14/22 12:16:20 PM,209.2,62.98,,,,
918,11/14/22 12:16:25 PM,208.4,63.00,,,,
919,11/14/22 12:16:30 PM,207.5,63.00,,,,
920,11/14/22 12:16:35 PM,207.1,62.98,,,,
921,11/14/22 12:16:40 PM,206.3,62.98,,,,
922,11/14/22 12:16:45 PM,206.3,62.98,,,,
923,11/14/22 12:16:50 PM,205.9,62.98,,,,
924,11/14/22 12:16:55 PM,205.5,62.98,,,,
925,11/14/22 12:17:00 PM,204.7,62.98,,,,
926,11/14/22 12:17:05 PM,204.7,62.98,,,,
927,11/14/22 12:17:10 PM,204.7,63.00,,,,
928,11/14/22 12:17:15 PM,204.7,63.00,,,,
929,11/14/22 12:17:20 PM,204.3,63.00,,,,
930,11/14/22 12:17:25 PM,203.4,62.98,,,,
931,11/14/22 12:17:30 PM,203.4,62.98,,,,
932,11/14/22 12:17:35 PM,203.4,63.00,,,,
933,11/14/22 12:17:40 PM,203.4,62.98,,,,
934,11/14/22 12:17:45 PM,201.8,63.00,,,,
935,11/14/22 12:17:50 PM,201.8,63.00,,,,
936,11/14/22 12:17:55 PM,201.8,63.00,,,,
937,11/14/22 12:18:00 PM,201.8,63.00,,,,
938,11/14/22 12:18:05 PM,201.4,63.00,,,,
939,11/14/22 12:18:10 PM,201.0,63.00,,,,
940,11/14/22 12:18:15 PM,201.0,63.00,,,,
941,11/14/22 12:18:20 PM,201.0,63.00,,,,
942,11/14/22 12:18:25 PM,200.6,63.00,,,,
943,11/14/22 12:18:30 PM,200.2,63.00,,,,
944,11/14/22 12:18:35 PM,200.2,63.00,,,,
