"Plot Title: Bradford_cond_2021-11-10_site15mixed"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778444, SEN S/N: 10778444)","Full Range, μS/cm (LGR S/N: 10778444, SEN S/N: 10778444)","Temp, °F (LGR S/N: 10778444, SEN S/N: 10778444)","Coupler Detached (LGR S/N: 10778444)","Coupler Attached (LGR S/N: 10778444)","Host Connected (LGR S/N: 10778444)","End Of File (LGR S/N: 10778444)"
411,11/10/21 12:13:31 PM,44.7,44.7,63.93,,,,
412,11/10/21 12:13:36 PM,44.6,44.7,63.99,,,,
413,11/10/21 12:13:41 PM,44.6,44.7,64.09,,,,
414,11/10/21 12:13:46 PM,44.9,45.1,64.44,,,,
415,11/10/21 12:13:51 PM,44.8,45.1,64.74,,,,
416,11/10/21 12:13:56 PM,44.9,45.1,64.87,,,,
417,11/10/21 12:14:01 PM,45.0,45.1,65.17,,,,
418,11/10/21 12:14:06 PM,45.4,45.5,65.44,,,,
419,11/10/21 12:14:11 PM,45.3,45.1,65.66,,,,
420,11/10/21 12:14:16 PM,45.6,45.5,65.86,,,,
421,11/10/21 12:14:21 PM,45.5,45.5,66.02,,,,
422,11/10/21 12:14:26 PM,45.5,45.5,66.09,,,,
423,11/10/21 12:14:31 PM,45.6,45.8,66.22,,,,
424,11/10/21 12:14:36 PM,45.5,45.8,66.29,,,,
425,11/10/21 12:14:41 PM,45.8,45.4,66.38,,,,
426,11/10/21 12:14:46 PM,45.5,45.8,66.52,,,,
427,11/10/21 12:14:51 PM,45.6,45.8,66.61,,,,
428,11/10/21 12:14:56 PM,45.6,45.8,66.69,,,,
429,11/10/21 12:15:01 PM,46.1,46.2,67.08,,,,
430,11/10/21 12:15:06 PM,46.2,46.2,67.17,,,,
431,11/10/21 12:15:11 PM,46.4,46.6,67.33,,,,
432,11/10/21 12:15:16 PM,46.5,46.6,67.44,,,,
433,11/10/21 12:15:21 PM,46.9,47.3,67.51,,,,
434,11/10/21 12:15:26 PM,46.9,46.9,67.60,,,,
435,11/10/21 12:15:31 PM,47.2,47.3,67.78,,,,
436,11/10/21 12:15:36 PM,47.4,47.3,68.07,,,,
437,11/10/21 12:15:41 PM,47.5,47.7,68.43,,,,
438,11/10/21 12:15:46 PM,47.6,47.7,68.72,,,,
439,11/10/21 12:15:51 PM,47.8,47.7,68.90,,,,
440,11/10/21 12:15:56 PM,47.8,47.7,69.13,,,,
441,11/10/21 12:16:01 PM,48.0,48.0,69.37,,,,
442,11/10/21 12:16:06 PM,48.0,48.4,69.49,,,,
443,11/10/21 12:16:11 PM,48.2,48.0,69.75,,,,
444,11/10/21 12:16:16 PM,48.2,48.4,69.96,,,,
445,11/10/21 12:16:21 PM,48.2,48.4,70.12,,,,
446,11/10/21 12:16:26 PM,48.3,48.4,70.32,,,,
447,11/10/21 12:16:31 PM,48.4,48.4,70.50,,,,
448,11/10/21 12:16:36 PM,48.5,48.4,70.72,,,,
449,11/10/21 12:16:41 PM,48.6,48.8,70.83,,,,
450,11/10/21 12:16:46 PM,48.6,48.4,70.97,,,,
451,11/10/21 12:16:51 PM,48.5,48.4,70.97,,,,
452,11/10/21 12:16:56 PM,48.5,48.4,70.97,,,,
453,11/10/21 12:17:01 PM,48.5,48.4,71.04,,,,
454,11/10/21 12:17:06 PM,48.6,48.8,71.26,,,,
455,11/10/21 12:17:11 PM,48.6,48.8,71.40,,,,
456,11/10/21 12:17:16 PM,48.6,48.8,71.58,,,,
457,11/10/21 12:17:21 PM,48.7,48.7,71.74,,,,
458,11/10/21 12:17:26 PM,48.7,48.7,71.82,,,,
459,11/10/21 12:17:31 PM,48.8,48.7,71.94,,,,
460,11/10/21 12:17:36 PM,48.8,48.7,71.85,,,,
461,11/10/21 12:17:41 PM,48.8,48.7,71.89,,,,
462,11/10/21 12:17:46 PM,49.0,49.1,72.07,,,,
463,11/10/21 12:17:51 PM,49.0,49.5,72.14,,,,
464,11/10/21 12:17:56 PM,48.9,48.7,72.25,,,,
465,11/10/21 12:18:01 PM,49.0,49.5,72.34,,,,
466,11/10/21 12:18:06 PM,49.0,49.5,72.45,,,,
467,11/10/21 12:18:11 PM,49.0,49.1,72.41,,,,
468,11/10/21 12:18:16 PM,49.0,49.5,72.57,,,,
469,11/10/21 12:18:21 PM,49.1,49.5,72.84,,,,
470,11/10/21 12:18:26 PM,49.2,49.5,73.09,,,,
471,11/10/21 12:18:31 PM,49.2,49.9,73.09,,,,
472,11/10/21 12:18:36 PM,49.4,49.9,73.42,,,,
473,11/10/21 12:18:41 PM,49.4,49.8,73.58,,,,
474,11/10/21 12:18:46 PM,49.6,49.8,73.80,,,,
475,11/10/21 12:18:51 PM,49.7,50.2,73.96,,,,
476,11/10/21 12:18:56 PM,49.7,50.2,74.10,,,,
477,11/10/21 12:19:01 PM,49.8,49.8,74.19,,,,
478,11/10/21 12:19:06 PM,49.8,50.2,74.25,,,,
479,11/10/21 12:19:11 PM,49.8,50.2,74.25,,,,
480,11/10/21 12:19:16 PM,49.4,49.8,73.96,,,,
481,11/10/21 12:19:21 PM,49.5,49.8,73.96,,,,
482,11/10/21 12:19:26 PM,49.5,49.8,74.14,,,,
483,11/10/21 12:19:31 PM,49.5,49.8,74.03,,,,
484,11/10/21 12:19:36 PM,49.5,49.8,74.28,,,,
485,11/10/21 12:19:41 PM,49.7,49.8,74.64,,,,
486,11/10/21 12:19:46 PM,50.0,50.6,74.46,,,,
487,11/10/21 12:19:50 PM,,,,,Logged,,
488,11/10/21 12:19:51 PM,49.3,49.8,74.61,,,,
489,11/10/21 12:19:52 PM,,,,,,Logged,
490,11/10/21 12:19:56 PM,49.0,49.4,74.30,,,,
491,11/10/21 12:20:01 PM,49.1,49.4,74.21,,,,
492,11/10/21 12:20:06 PM,49.1,49.4,74.25,,,,
493,11/10/21 12:20:11 PM,48.9,49.5,73.89,,,,
494,11/10/21 12:20:16 PM,48.8,48.7,73.78,,,,
495,11/10/21 12:20:21 PM,48.8,49.5,73.85,,,,
496,11/10/21 12:20:26 PM,48.9,49.5,74.01,,,,
497,11/10/21 12:20:31 PM,49.0,49.4,74.12,,,,
498,11/10/21 12:20:36 PM,49.2,49.4,74.25,,,,
499,11/10/21 12:20:41 PM,49.2,49.4,74.28,,,,
500,11/10/21 12:20:46 PM,49.3,49.8,74.43,,,,
501,11/10/21 12:20:51 PM,49.3,49.8,74.46,,,,
502,11/10/21 12:20:56 PM,49.5,49.8,74.64,,,,
503,11/10/21 12:21:01 PM,49.4,49.8,74.70,,,,
504,11/10/21 12:21:06 PM,49.2,49.8,74.62,,,,
505,11/10/21 12:21:09 PM,,,,Logged,,,
506,11/10/21 12:21:11 PM,50.0,50.6,74.70,,,,
507,11/10/21 12:21:16 PM,50.2,50.6,74.86,,,,
508,11/10/21 12:21:21 PM,50.0,50.6,75.13,,,,
509,11/10/21 12:21:26 PM,49.9,50.6,75.00,,,,
510,11/10/21 12:21:31 PM,49.7,50.2,75.00,,,,
511,11/10/21 12:21:36 PM,49.8,50.2,75.04,,,,
512,11/10/21 12:21:41 PM,49.9,50.6,75.22,,,,
513,11/10/21 12:21:46 PM,49.9,50.6,75.34,,,,
514,11/10/21 12:21:51 PM,49.9,50.6,75.31,,,,
515,11/10/21 12:21:56 PM,49.9,50.6,75.45,,,,
516,11/10/21 12:22:01 PM,49.5,49.8,75.11,,,,
517,11/10/21 12:22:06 PM,49.6,50.2,75.27,,,,
518,11/10/21 12:22:11 PM,49.6,50.2,75.34,,,,
519,11/10/21 12:22:16 PM,49.6,50.2,75.34,,,,
520,11/10/21 12:22:21 PM,49.6,50.6,75.47,,,,
521,11/10/21 12:22:26 PM,49.6,50.2,75.60,,,,
522,11/10/21 12:22:31 PM,49.6,50.2,75.65,,,,
523,11/10/21 12:22:36 PM,49.7,50.5,75.81,,,,
524,11/10/21 12:22:41 PM,49.6,50.2,75.74,,,,
525,11/10/21 12:22:46 PM,49.6,50.5,75.78,,,,
526,11/10/21 12:22:51 PM,49.4,49.8,75.61,,,,
527,11/10/21 12:22:56 PM,49.3,49.8,75.45,,,,
528,11/10/21 12:23:01 PM,49.4,49.8,75.60,,,,
529,11/10/21 12:23:06 PM,49.4,49.8,75.74,,,,
530,11/10/21 12:23:11 PM,49.4,49.8,75.81,,,,
531,11/10/21 12:23:16 PM,49.4,50.2,75.79,,,,
532,11/10/21 12:23:21 PM,49.3,49.8,75.88,,,,
533,11/10/21 12:23:26 PM,49.4,49.8,75.96,,,,
534,11/10/21 12:23:31 PM,49.3,49.8,75.97,,,,
535,11/10/21 12:23:36 PM,49.2,49.8,75.97,,,,
536,11/10/21 12:23:41 PM,49.2,49.8,76.05,,,,
537,11/10/21 12:23:46 PM,49.3,49.8,76.19,,,,
538,11/10/21 12:23:51 PM,49.2,49.8,76.19,,,,
539,11/10/21 12:23:56 PM,49.1,49.8,76.12,,,,
540,11/10/21 12:24:01 PM,49.0,49.8,76.06,,,,
541,11/10/21 12:24:06 PM,48.9,49.8,75.99,,,,
542,11/10/21 12:24:11 PM,48.9,49.8,76.05,,,,
543,11/10/21 12:24:16 PM,48.7,49.4,75.96,,,,
544,11/10/21 12:24:21 PM,48.7,49.4,75.97,,,,
545,11/10/21 12:24:26 PM,48.6,49.0,75.94,,,,
546,11/10/21 12:24:31 PM,48.5,49.0,75.81,,,,
547,11/10/21 12:24:36 PM,48.3,48.6,75.61,,,,
548,11/10/21 12:24:41 PM,48.1,48.6,75.65,,,,
549,11/10/21 12:24:46 PM,48.1,48.6,75.63,,,,
550,11/10/21 12:24:51 PM,48.0,48.6,75.79,,,,
551,11/10/21 12:24:56 PM,47.9,48.3,75.72,,,,
552,11/10/21 12:25:01 PM,47.8,48.3,75.72,,,,
553,11/10/21 12:25:06 PM,47.7,48.3,75.69,,,,
554,11/10/21 12:25:11 PM,47.5,48.3,75.43,,,,
555,11/10/21 12:25:16 PM,47.3,48.3,75.43,,,,
556,11/10/21 12:25:21 PM,47.4,47.9,75.63,,,,
557,11/10/21 12:25:26 PM,47.4,48.3,75.81,,,,
558,11/10/21 12:25:31 PM,47.5,48.2,75.97,,,,
559,11/10/21 12:25:36 PM,47.4,48.2,75.97,,,,
560,11/10/21 12:25:41 PM,47.4,47.9,76.06,,,,
561,11/10/21 12:25:46 PM,47.3,47.9,76.05,,,,
562,11/10/21 12:25:51 PM,47.1,47.9,75.88,,,,
563,11/10/21 12:25:56 PM,47.0,47.9,75.97,,,,
564,11/10/21 12:26:01 PM,45.7,46.3,75.99,,,,
565,11/10/21 12:26:06 PM,46.8,47.5,76.12,,,,
566,11/10/21 12:26:11 PM,46.4,47.1,75.90,,,,
567,11/10/21 12:26:16 PM,46.1,47.1,75.96,,,,
568,11/10/21 12:26:21 PM,45.1,45.9,76.15,,,,
569,11/10/21 12:26:26 PM,45.1,45.6,76.24,,,,
570,11/10/21 12:26:31 PM,45.4,46.3,76.15,,,,
571,11/10/21 12:26:36 PM,44.9,45.2,76.23,,,,
572,11/10/21 12:26:41 PM,44.7,45.2,76.28,,,,
573,11/10/21 12:26:46 PM,44.9,45.6,76.28,,,,
574,11/10/21 12:26:51 PM,44.6,45.2,76.21,,,,
575,11/10/21 12:26:56 PM,44.2,44.8,76.24,,,,
576,11/10/21 12:27:01 PM,44.1,44.8,76.19,,,,
577,11/10/21 12:27:06 PM,43.9,44.4,76.12,,,,
578,11/10/21 12:27:11 PM,44.0,44.8,76.05,,,,
579,11/10/21 12:27:16 PM,43.9,44.0,76.19,,,,
580,11/10/21 12:27:21 PM,43.7,44.4,76.28,,,,
581,11/10/21 12:27:26 PM,43.9,44.4,76.32,,,,
582,11/10/21 12:27:31 PM,44.3,44.8,76.66,,,,
583,11/10/21 12:27:36 PM,44.3,44.8,76.95,,,,
584,11/10/21 12:27:41 PM,43.8,44.8,76.82,,,,
585,11/10/21 12:27:46 PM,43.4,43.3,76.75,,,,
586,11/10/21 12:27:51 PM,44.1,44.8,77.05,,,,
587,11/10/21 12:27:56 PM,44.0,44.4,77.20,,,,
588,11/10/21 12:28:01 PM,44.4,44.8,77.07,,,,
589,11/10/21 12:28:06 PM,42.6,43.2,77.16,,,,
590,11/10/21 12:28:11 PM,43.6,44.4,77.34,,,,
591,11/10/21 12:28:16 PM,43.6,44.4,77.63,,,,
592,11/10/21 12:28:21 PM,43.6,44.4,77.76,,,,
593,11/10/21 12:28:26 PM,43.5,44.4,77.81,,,,
594,11/10/21 12:28:31 PM,43.6,44.0,77.99,,,,
595,11/10/21 12:28:36 PM,43.5,44.4,78.08,,,,
596,11/10/21 12:28:41 PM,43.5,44.0,78.22,,,,
597,11/10/21 12:28:46 PM,43.1,43.6,78.26,,,,
598,11/10/21 12:28:51 PM,43.2,43.6,78.39,,,,
599,11/10/21 12:28:56 PM,43.1,43.6,78.46,,,,
600,11/10/21 12:29:01 PM,43.1,44.0,78.51,,,,
601,11/10/21 12:29:06 PM,43.0,44.0,78.60,,,,
602,11/10/21 12:29:11 PM,42.9,43.6,78.60,,,,
603,11/10/21 12:29:16 PM,42.9,43.6,78.73,,,,
604,11/10/21 12:29:21 PM,42.7,43.6,78.82,,,,
605,11/10/21 12:29:26 PM,42.9,43.6,78.82,,,,
606,11/10/21 12:29:31 PM,42.5,43.2,78.80,,,,
607,11/10/21 12:29:36 PM,42.2,42.8,78.67,,,,
608,11/10/21 12:29:41 PM,42.0,42.8,78.49,,,,
609,11/10/21 12:29:46 PM,42.0,42.8,78.76,,,,
610,11/10/21 12:29:51 PM,42.2,42.8,78.84,,,,
611,11/10/21 12:29:56 PM,41.9,42.4,78.89,,,,
612,11/10/21 12:30:01 PM,41.8,42.4,78.98,,,,
613,11/10/21 12:30:06 PM,41.7,42.4,79.18,,,,
614,11/10/21 12:30:11 PM,41.7,42.4,79.27,,,,
615,11/10/21 12:30:16 PM,41.5,42.4,79.25,,,,
616,11/10/21 12:30:21 PM,41.4,42.4,79.32,,,,
617,11/10/21 12:30:26 PM,41.4,42.0,79.32,,,,
618,11/10/21 12:30:31 PM,41.2,42.0,79.36,,,,
619,11/10/21 12:30:36 PM,40.9,42.0,79.39,,,,
620,11/10/21 12:30:41 PM,40.9,41.3,79.36,,,,
621,11/10/21 12:30:46 PM,40.6,41.3,79.36,,,,
622,11/10/21 12:30:51 PM,40.7,41.3,79.57,,,,
623,11/10/21 12:30:56 PM,40.6,41.3,79.61,,,,
624,11/10/21 12:31:01 PM,40.7,41.3,79.70,,,,
625,11/10/21 12:31:06 PM,40.5,41.3,79.70,,,,
626,11/10/21 12:31:11 PM,40.6,40.9,79.77,,,,
627,11/10/21 12:31:16 PM,40.5,40.9,79.90,,,,
628,11/10/21 12:31:21 PM,40.2,40.9,79.92,,,,
629,11/10/21 12:31:26 PM,40.2,40.5,80.06,,,,
630,11/10/21 12:31:31 PM,40.2,40.5,80.10,,,,
631,11/10/21 12:31:36 PM,40.1,40.5,80.20,,,,
632,11/10/21 12:31:41 PM,40.1,40.5,80.17,,,,
633,11/10/21 12:31:46 PM,39.7,40.1,80.17,,,,
634,11/10/21 12:31:51 PM,39.6,40.1,80.15,,,,
635,11/10/21 12:31:56 PM,39.4,40.1,80.20,,,,
636,11/10/21 12:32:01 PM,39.6,40.5,80.31,,,,
637,11/10/21 12:32:06 PM,39.2,40.1,80.40,,,,
638,11/10/21 12:32:11 PM,39.4,40.1,80.37,,,,
639,11/10/21 12:32:16 PM,38.9,39.7,80.42,,,,
640,11/10/21 12:32:21 PM,38.9,39.7,80.44,,,,
641,11/10/21 12:32:26 PM,38.5,39.4,80.49,,,,
642,11/10/21 12:32:31 PM,38.6,39.4,80.46,,,,
643,11/10/21 12:32:36 PM,38.1,38.6,80.44,,,,
644,11/10/21 12:32:41 PM,38.4,39.0,80.51,,,,
645,11/10/21 12:32:46 PM,37.9,38.6,80.51,,,,
646,11/10/21 12:32:51 PM,37.6,38.6,80.60,,,,
647,11/10/21 12:32:56 PM,37.9,38.6,80.51,,,,
648,11/10/21 12:33:01 PM,37.8,38.6,80.62,,,,
649,11/10/21 12:33:06 PM,37.6,37.8,80.53,,,,
650,11/10/21 12:33:11 PM,37.5,37.8,80.65,,,,
651,11/10/21 12:33:16 PM,37.2,37.8,80.65,,,,
652,11/10/21 12:33:21 PM,38.8,39.4,80.51,,,,
653,11/10/21 12:33:26 PM,39.5,40.1,80.65,,,,
654,11/10/21 12:33:31 PM,38.6,39.7,80.67,,,,
655,11/10/21 12:33:36 PM,38.6,39.3,80.83,,,,
656,11/10/21 12:33:41 PM,38.6,39.3,81.00,,,,
657,11/10/21 12:33:46 PM,37.9,39.0,81.01,,,,
658,11/10/21 12:33:51 PM,38.4,39.0,80.96,,,,
659,11/10/21 12:33:56 PM,37.9,38.6,80.60,,,,
660,11/10/21 12:34:01 PM,37.6,38.2,80.58,,,,
661,11/10/21 12:34:06 PM,37.1,37.8,80.37,,,,
662,11/10/21 12:34:11 PM,36.8,37.5,80.17,,,,
663,11/10/21 12:34:16 PM,36.1,36.7,79.99,,,,
664,11/10/21 12:34:21 PM,35.7,36.3,80.11,,,,
665,11/10/21 12:34:26 PM,35.3,35.9,80.02,,,,
666,11/10/21 12:34:31 PM,34.6,35.2,80.19,,,,
667,11/10/21 12:34:36 PM,34.8,35.5,80.49,,,,
668,11/10/21 12:34:41 PM,34.1,34.4,80.49,,,,
669,11/10/21 12:34:46 PM,33.7,34.4,80.62,,,,
670,11/10/21 12:34:51 PM,33.1,34.0,80.94,,,,
671,11/10/21 12:34:56 PM,32.7,32.9,81.16,,,,
672,11/10/21 12:35:01 PM,32.0,32.5,81.34,,,,
673,11/10/21 12:35:06 PM,31.0,31.7,81.55,,,,
674,11/10/21 12:35:11 PM,31.1,31.7,81.97,,,,
675,11/10/21 12:35:16 PM,30.9,31.7,82.00,,,,
676,11/10/21 12:35:21 PM,30.2,31.3,81.91,,,,
677,11/10/21 12:35:26 PM,29.5,30.2,82.09,,,,
678,11/10/21 12:35:31 PM,28.9,29.4,82.26,,,,
679,11/10/21 12:35:36 PM,28.6,29.4,82.31,,,,
680,11/10/21 12:35:41 PM,28.3,29.0,82.38,,,,
681,11/10/21 12:35:46 PM,28.3,28.7,82.71,,,,
682,11/10/21 12:35:51 PM,28.2,29.0,82.90,,,,
683,11/10/21 12:35:56 PM,26.6,26.8,83.07,,,,
684,11/10/21 12:36:01 PM,24.0,24.1,83.14,,,,
685,11/10/21 12:36:06 PM,22.0,22.2,83.23,,,,
686,11/10/21 12:36:11 PM,20.6,20.7,83.53,,,,
687,11/10/21 12:36:16 PM,20.2,19.9,83.64,,,,
688,11/10/21 12:36:21 PM,19.3,18.8,83.71,,,,
689,11/10/21 12:36:26 PM,18.9,18.8,83.71,,,,
690,11/10/21 12:36:31 PM,18.6,18.4,83.82,,,,
691,11/10/21 12:36:36 PM,18.4,18.4,84.02,,,,
692,11/10/21 12:36:41 PM,17.8,17.6,83.95,,,,
693,11/10/21 12:36:46 PM,17.2,16.9,83.73,,,,
694,11/10/21 12:36:51 PM,16.1,16.1,83.66,,,,
695,11/10/21 12:36:56 PM,15.9,15.4,83.57,,,,
696,11/10/21 12:37:01 PM,15.1,15.0,83.53,,,,
697,11/10/21 12:37:06 PM,14.7,14.2,83.55,,,,
698,11/10/21 12:37:11 PM,14.3,13.8,83.57,,,,
699,11/10/21 12:37:16 PM,14.2,14.2,83.55,,,,
700,11/10/21 12:37:21 PM,13.8,13.5,83.21,,,,
701,11/10/21 12:37:26 PM,13.4,13.1,83.35,,,,
702,11/10/21 12:37:31 PM,13.1,12.7,83.37,,,,
703,11/10/21 12:37:36 PM,12.7,12.3,83.35,,,,
704,11/10/21 12:37:41 PM,12.4,11.9,83.28,,,,
705,11/10/21 12:37:46 PM,12.3,11.9,83.10,,,,
706,11/10/21 12:37:51 PM,12.0,11.6,83.07,,,,
707,11/10/21 12:37:56 PM,11.8,11.2,82.90,,,,
708,11/10/21 12:38:01 PM,11.8,11.2,82.80,,,,
709,11/10/21 12:38:06 PM,11.5,11.2,82.62,,,,
710,11/10/21 12:38:11 PM,11.5,11.2,82.69,,,,
711,11/10/21 12:38:16 PM,11.3,10.4,82.47,,,,
712,11/10/21 12:38:21 PM,11.4,11.2,82.56,,,,
713,11/10/21 12:38:26 PM,11.2,10.4,82.62,,,,
714,11/10/21 12:38:31 PM,11.1,10.4,82.56,,,,
715,11/10/21 12:38:36 PM,10.9,10.1,82.51,,,,
716,11/10/21 12:38:41 PM,11.0,10.1,82.56,,,,
717,11/10/21 12:38:46 PM,10.9,10.1,82.76,,,,
718,11/10/21 12:38:51 PM,10.5,10.1,82.81,,,,
719,11/10/21 12:38:56 PM,10.6,9.7,82.98,,,,
720,11/10/21 12:39:01 PM,10.6,10.1,82.98,,,,
721,11/10/21 12:39:06 PM,10.4,9.7,83.07,,,,
722,11/10/21 12:39:11 PM,10.3,9.7,83.07,,,,
723,11/10/21 12:39:16 PM,10.1,9.3,83.07,,,,
724,11/10/21 12:39:21 PM,9.9,8.9,82.94,,,,
725,11/10/21 12:39:26 PM,9.2,8.5,82.96,,,,
726,11/10/21 12:39:31 PM,8.8,7.8,83.10,,,,
727,11/10/21 12:39:36 PM,8.8,7.8,83.14,,,,
728,11/10/21 12:39:41 PM,8.6,7.8,83.23,,,,
729,11/10/21 12:39:46 PM,8.8,7.8,83.21,,,,
730,11/10/21 12:39:51 PM,9.0,8.2,83.41,,,,
731,11/10/21 12:39:56 PM,8.8,8.2,83.52,,,,
732,11/10/21 12:40:01 PM,8.8,7.8,83.61,,,,
733,11/10/21 12:40:06 PM,8.7,7.8,83.66,,,,
734,11/10/21 12:40:11 PM,8.7,7.8,83.53,,,,
735,11/10/21 12:40:16 PM,8.6,7.8,83.70,,,,
736,11/10/21 12:40:21 PM,8.6,7.8,83.79,,,,
737,11/10/21 12:40:26 PM,8.3,7.8,83.64,,,,
738,11/10/21 12:40:31 PM,8.8,7.8,83.12,,,,
739,11/10/21 12:40:36 PM,6.5,5.9,82.96,,,,
740,11/10/21 12:40:41 PM,6.3,5.5,82.89,,,,
741,11/10/21 12:40:46 PM,6.3,5.5,83.05,,,,
742,11/10/21 12:40:51 PM,6.3,5.1,82.71,,,,
743,11/10/21 12:40:56 PM,6.2,5.1,82.90,,,,
744,11/10/21 12:41:01 PM,5.9,4.7,82.89,,,,
745,11/10/21 12:41:06 PM,5.8,5.1,82.85,,,,
746,11/10/21 12:41:11 PM,5.8,5.1,83.07,,,,
747,11/10/21 12:41:16 PM,5.6,4.7,83.19,,,,
748,11/10/21 12:41:21 PM,5.6,4.7,82.87,,,,
749,11/10/21 12:41:26 PM,5.6,4.7,82.72,,,,
750,11/10/21 12:41:31 PM,5.4,4.7,82.04,,,,
751,11/10/21 12:41:36 PM,5.4,4.7,82.27,,,,
752,11/10/21 12:41:41 PM,5.3,4.4,82.35,,,,
753,11/10/21 12:41:46 PM,5.2,4.4,82.26,,,,
754,11/10/21 12:41:51 PM,5.2,4.4,82.69,,,,
755,11/10/21 12:41:56 PM,4.7,4.4,82.44,,,,
756,11/10/21 12:42:01 PM,4.1,3.6,82.47,,,,
757,11/10/21 12:42:06 PM,3.6,3.2,82.96,,,,
758,11/10/21 12:42:11 PM,3.6,3.2,82.38,,,,
759,11/10/21 12:42:16 PM,3.4,3.2,82.20,,,,
760,11/10/21 12:42:21 PM,3.2,4.0,82.11,,,,
761,11/10/21 12:42:26 PM,3.2,4.0,82.26,,,,
762,11/10/21 12:42:31 PM,2.9,3.2,82.11,,,,
763,11/10/21 12:42:36 PM,2.8,4.0,82.00,,,,
764,11/10/21 12:42:41 PM,3.1,4.7,81.81,,,,
765,11/10/21 12:42:46 PM,4.3,11.2,81.68,,,,
766,11/10/21 12:42:51 PM,4.0,11.2,81.68,,,,
767,11/10/21 12:42:56 PM,5.9,11.2,81.59,,,,
768,11/10/21 12:43:01 PM,5.8,12.7,81.59,,,,
769,11/10/21 12:43:06 PM,3.7,5.5,81.55,,,,
770,11/10/21 12:43:11 PM,6.3,5.5,81.59,,,,
771,11/10/21 12:43:16 PM,3.6,5.5,81.68,,,,
772,11/10/21 12:43:21 PM,3.6,5.5,81.81,,,,
773,11/10/21 12:43:26 PM,3.7,5.5,82.09,,,,
774,11/10/21 12:43:31 PM,2.5,5.5,82.17,,,,
775,11/10/21 12:43:36 PM,3.7,3.2,82.20,,,,
776,11/10/21 12:43:41 PM,3.7,5.5,82.22,,,,
777,11/10/21 12:43:46 PM,3.7,5.5,82.20,,,,
778,11/10/21 12:43:51 PM,3.7,5.5,82.22,,,,
779,11/10/21 12:43:56 PM,3.7,5.5,82.22,,,,
780,11/10/21 12:44:01 PM,3.6,3.2,82.20,,,,
781,11/10/21 12:44:06 PM,3.7,5.5,82.29,,,,
782,11/10/21 12:44:11 PM,2.5,5.5,82.31,,,,
783,11/10/21 12:44:16 PM,3.7,5.5,82.31,,,,
784,11/10/21 12:44:21 PM,3.8,5.5,82.38,,,,
785,11/10/21 12:44:26 PM,2.5,5.5,82.40,,,,
786,11/10/21 12:44:31 PM,3.7,5.5,82.44,,,,
787,11/10/21 12:44:36 PM,3.7,5.5,82.44,,,,
788,11/10/21 12:44:41 PM,3.7,5.5,82.45,,,,
789,11/10/21 12:44:46 PM,3.7,5.5,82.38,,,,
790,11/10/21 12:44:51 PM,3.7,5.5,82.35,,,,
791,11/10/21 12:44:56 PM,3.7,3.2,82.20,,,,
792,11/10/21 12:45:01 PM,2.4,5.5,82.02,,,,
793,11/10/21 12:45:06 PM,2.5,5.5,82.02,,,,
794,11/10/21 12:45:11 PM,3.7,5.5,82.00,,,,
795,11/10/21 12:45:16 PM,2.5,3.2,81.93,,,,
796,11/10/21 12:45:21 PM,3.7,5.5,81.88,,,,
797,11/10/21 12:45:26 PM,3.7,5.5,81.88,,,,
798,11/10/21 12:45:31 PM,2.4,5.5,81.86,,,,
799,11/10/21 12:45:36 PM,3.7,5.5,81.75,,,,
800,11/10/21 12:45:41 PM,2.4,5.5,81.79,,,,
801,11/10/21 12:45:46 PM,2.4,5.5,81.79,,,,
802,11/10/21 12:45:51 PM,3.7,5.5,81.79,,,,
803,11/10/21 12:45:56 PM,3.7,5.5,81.75,,,,
804,11/10/21 12:46:01 PM,2.5,5.5,81.77,,,,
805,11/10/21 12:46:06 PM,3.7,5.5,81.79,,,,
806,11/10/21 12:46:11 PM,3.6,5.5,81.72,,,,
807,11/10/21 12:46:16 PM,3.8,5.5,81.72,,,,
808,11/10/21 12:46:21 PM,2.5,5.5,81.68,,,,
809,11/10/21 12:46:26 PM,2.5,5.5,81.63,,,,
810,11/10/21 12:46:31 PM,3.7,5.5,81.66,,,,
811,11/10/21 12:46:36 PM,3.7,3.2,81.68,,,,
812,11/10/21 12:46:41 PM,3.7,5.5,81.66,,,,
813,11/10/21 12:46:46 PM,3.8,1.7,81.63,,,,
814,11/10/21 12:46:51 PM,2.4,5.5,81.61,,,,
815,11/10/21 12:46:56 PM,2.5,5.5,81.55,,,,
816,11/10/21 12:47:01 PM,3.7,5.5,81.52,,,,
817,11/10/21 12:47:06 PM,2.4,5.5,81.52,,,,
818,11/10/21 12:47:11 PM,3.7,16.1,81.46,,,,
819,11/10/21 12:47:16 PM,3.7,5.5,81.41,,,,
820,11/10/21 12:47:21 PM,3.7,5.5,81.36,,,,
821,11/10/21 12:47:26 PM,3.8,5.5,81.36,,,,
822,11/10/21 12:47:31 PM,3.7,5.5,81.41,,,,
823,11/10/21 12:47:36 PM,3.7,5.5,81.37,,,,
824,11/10/21 12:47:41 PM,2.5,5.5,81.37,,,,
825,11/10/21 12:47:46 PM,2.5,5.5,81.36,,,,
826,11/10/21 12:47:51 PM,2.5,5.5,81.36,,,,
827,11/10/21 12:47:56 PM,2.5,5.5,81.34,,,,
