"TOA5","Matts Wetlands","CR1000X","22890","CR1000X.Std.04.02","CPU:Testing CO2 sensors_15min.CR1X","34981","Test"
"TIMESTAMP","RECORD","BattV_Min","Eosense","Vaisala","K30"
"2024-06-21 21:45:00",792,11.97,1334.51,472.3807,105.8923
"2024-06-21 22:00:00",793,11.98,1349.65,478.7816,106.3906
"2024-06-21 22:15:00",794,11.97,1364.615,499.6492,106.1903
"2024-06-21 22:30:00",795,11.97,1380.112,483.0819,106.4333
"2024-06-21 22:45:00",796,11.97,1379.807,475.7901,115.7271
"2024-06-21 23:00:00",797,11.97,1395.164,477.911,116.0857
"2024-06-21 23:15:00",798,11.97,1409.992,476.4673,115.7484
"2024-06-21 23:30:00",799,11.96,1425.577,467.1968,15.25342
"2024-06-21 23:45:00",800,11.96,1440.235,465.4648,45.74799
"2024-06-22 00:00:00",801,11.97,1440.646,470.8668,60.56736
"2024-06-22 00:15:00",802,11.97,1455.207,466.8514,87.94492
"2024-06-22 00:30:00",803,11.96,1470.682,479.0695,"NAN"
"2024-06-22 00:45:00",804,11.94,1470.823,493.5553,"NAN"
"2024-06-22 01:00:00",805,11.94,1485.908,466.6618,3530.185
"2024-06-22 01:15:00",806,11.96,1501.022,482.6551,1307.062
"2024-06-22 01:30:00",807,11.95,1516.066,492.7827,1182.288
"2024-06-22 01:45:00",808,11.95,1531.449,459.0815,1227.888
"2024-06-22 02:00:00",809,11.93,1546.723,457.4997,1190.749
"2024-06-22 02:15:00",810,11.95,1561.67,477.6828,1171.282
"2024-06-22 02:30:00",811,11.92,1576.799,445.167,1192.963
"2024-06-22 02:45:00",812,11.95,1591.887,454.7082,1179.354
"2024-06-22 03:00:00",813,11.91,1592.261,459.6357,1192.46
"2024-06-22 03:15:00",814,11.94,1607.047,456.278,1143.183
"2024-06-22 03:30:00",815,11.9,1622.225,456.4337,1165.906
"2024-06-22 03:45:00",816,11.94,1637.079,479.6683,1102.324
"2024-06-22 04:00:00",817,11.94,1652.383,498.5339,2123.209
"2024-06-22 04:15:00",818,11.95,1682.685,483.0246,1116.129
"2024-06-22 04:30:00",819,11.95,1682.484,494.9947,693.668
"2024-06-22 04:45:00",820,11.94,1682.662,480.906,571.1644
"2024-06-22 05:00:00",821,11.93,1697.892,446.7465,573.9174
"2024-06-22 05:15:00",822,11.94,1697.934,456.6537,635.0809
"2024-06-22 05:30:00",823,11.93,1682.514,462.4663,1103.454
"2024-06-22 05:45:00",824,11.94,1667.336,444.6569,667.5634
"2024-06-22 06:00:00",825,11.93,1667.302,479.8908,624.4629
"2024-06-22 06:15:00",826,11.93,1652.331,455.358,1152.057
"2024-06-22 06:30:00",827,11.93,1637.196,470.9999,1158.34
"2024-06-22 06:45:00",828,11.92,1637.596,482.7263,1160.609
"2024-06-22 07:00:00",829,11.93,1622.392,465.935,1131.909
"2024-06-22 07:15:00",830,11.92,1622.216,481.1878,1128.596
"2024-06-22 07:30:00",831,11.92,1607.408,492.7177,1087.046
"2024-06-22 07:45:00",832,11.92,1607.008,479.7732,1140.897
"2024-06-22 08:00:00",833,11.92,1606.973,485.4048,1136.995
"2024-06-22 08:15:00",834,11.92,1607.515,472.8026,702.248
"2024-06-22 08:30:00",835,11.92,1622.045,468.2993,690.0034
"2024-06-22 08:45:00",836,11.93,1621.955,491.9002,1077.447
"2024-06-22 09:00:00",837,11.93,1622.482,493.3166,701.4534
"2024-06-22 09:15:00",838,11.93,1622.401,467.4575,1098.317
"2024-06-22 09:30:00",839,11.91,1622.282,466.2984,725.9359
"2024-06-22 09:45:00",840,11.92,1622.039,468.3181,1105.101
"2024-06-22 10:00:00",841,11.92,1621.884,466.5055,751.2836
"2024-06-22 10:15:00",842,11.91,1622.534,467.6433,700.5752
"2024-06-22 10:30:00",843,11.91,1622.55,467.54,1088.361
"2024-06-22 10:45:00",844,11.92,1622.295,478.254,709.7943
"2024-06-22 11:00:00",845,11.92,1622.508,482.4228,753.2224
"2024-06-22 11:15:00",846,11.92,1622.444,483.6278,777.7959
"2024-06-22 11:30:00",847,11.92,1637.286,483.6575,1100.403
"2024-06-22 11:45:00",848,11.91,1636.955,473.2016,826.6422
"2024-06-22 12:00:00",849,11.91,1637.376,457.4066,666.6537
"2024-06-22 12:15:00",850,11.91,1652.6,484.0733,2439.43
"2024-06-22 12:30:00",851,11.91,1652.611,457.4848,675.0552
"2024-06-22 12:45:00",852,11.92,1652.157,483.0767,694.6059
"2024-06-22 13:00:00",853,11.91,1667.685,458.8832,995.5477
"2024-06-22 13:15:00",854,11.91,1682.26,480.5022,1120.666
"2024-06-22 13:30:00",855,11.91,1682.35,445.6485,942.6262
"2024-06-22 13:45:00",856,11.91,1697.724,458.0861,858.1272
"2024-06-22 14:00:00",857,11.91,1713.356,472.2252,708.5242
"2024-06-22 14:15:00",858,11.91,1713.012,469.2959,961.0248
"2024-06-22 14:30:00",859,11.91,1728.366,456.595,931.8464
"2024-06-22 14:45:00",860,11.91,1743.464,447.1289,842.4628
"2024-06-22 15:00:00",861,11.91,1758.16,465.4966,2305.761
"2024-06-22 15:15:00",862,11.91,1773.172,470.2455,738.0298
"2024-06-22 15:30:00",863,11.91,1773.712,473.1876,811.303
"2024-06-22 15:45:00",864,11.91,1788.127,459.0777,736.752
"2024-06-22 16:00:00",865,11.91,1803.309,445.5582,877.664
"2024-06-22 16:15:00",866,11.9,1818.972,460.4295,757.8901
"2024-06-22 16:30:00",867,11.91,1834.244,469.729,729.8147
"2024-06-22 16:45:00",868,11.91,1848.813,463.2269,750.5203
"2024-06-22 17:00:00",869,11.91,1848.884,472.627,810.4378
"2024-06-22 17:15:00",870,11.9,1864.135,471.6609,1155.7
"2024-06-22 17:30:00",871,11.9,1878.87,472.0943,997.8081
"2024-06-22 17:45:00",872,11.9,1879.284,472.3667,984.1179
"2024-06-22 18:00:00",873,11.9,1894.778,450.3279,609.0443
"2024-06-22 18:15:00",874,11.87,1909.512,445.7318,874.8571
"2024-06-22 18:30:00",875,11.89,1924.539,453.8174,922.704
"2024-06-22 18:45:00",876,11.86,1924.665,451.635,726.7236
"2024-06-22 19:00:00",877,11.89,1955.023,476.1372,843.6899
"2024-06-22 19:15:00",878,11.86,1954.846,493.1867,786.9805
"2024-06-22 19:30:00",879,11.89,1970.208,457.2885,851.2615
"2024-06-22 19:45:00",880,11.89,1985.04,495.8431,690.4598
"2024-06-22 20:00:00",881,11.89,2000.351,457.2219,1071.151
"2024-06-22 20:15:00",882,11.89,2000.062,475.8651,1280.393
"2024-06-22 20:30:00",883,11.89,2015.68,481.473,677.6113
"2024-06-22 20:45:00",884,11.88,2030.917,457.1642,435.4888
"2024-06-22 21:00:00",885,11.88,2030.57,455.587,775.0386
"2024-06-22 21:15:00",886,11.88,2045.493,481.9095,978.8782
"2024-06-22 21:30:00",887,11.88,2061.014,483.6059,559.7618
"2024-06-22 21:45:00",888,11.88,2075.915,455.525,1111.618
"2024-06-22 22:00:00",889,11.88,2076.209,483.7029,689.3222
"2024-06-22 22:15:00",890,11.87,2090.994,455.4686,724.8419
"2024-06-22 22:30:00",891,11.87,2106.025,482.2368,679.1565
"2024-06-22 22:45:00",892,11.87,2121.656,483.6473,689.5628
"2024-06-22 23:00:00",893,11.87,2121.655,468.3203,679.9907
"2024-06-22 23:15:00",894,11.87,2136.651,481.2161,893.6987
"2024-06-22 23:30:00",895,11.87,2151.934,483.5572,677.7465
"2024-06-22 23:45:00",896,11.86,2151.826,466.461,557.7649
"2024-06-23 00:00:00",897,11.87,2166.591,455.3171,567.8434
"2024-06-23 00:15:00",898,11.86,2181.884,457.7701,771.2565
"2024-06-23 00:30:00",899,11.87,2181.693,462.473,602.0752
"2024-06-23 00:45:00",900,11.87,2197.284,478.0698,612.2115
"2024-06-23 01:00:00",901,11.87,2212.598,483.3241,617.3853
"2024-06-23 01:15:00",902,11.86,2212.286,457.742,618.592
"2024-06-23 01:30:00",903,11.86,2227.663,479.165,660.4818
"2024-06-23 01:45:00",904,11.85,2242.229,462.2367,619.7791
"2024-06-23 02:00:00",905,11.85,2242.608,458.867,627.361
"2024-06-23 02:15:00",906,11.86,2257.797,469.5833,608.2336
"2024-06-23 02:30:00",907,11.85,2257.632,479.6,615.1354
"2024-06-23 02:45:00",908,11.86,2257.943,483.3993,607.7018
"2024-06-23 03:00:00",909,11.85,2242.478,481.545,617.2939
"2024-06-23 03:15:00",910,11.85,2227.893,478.6884,630.2391
"2024-06-23 03:30:00",911,11.85,2181.64,461.7131,764.6754
"2024-06-23 03:45:00",912,11.84,2181.542,455.2043,560.7847
"2024-06-23 04:00:00",913,11.84,2151.911,457.047,605.4639
"2024-06-23 04:15:00",914,11.84,2136.462,455.1862,607.3342
"2024-06-23 04:30:00",915,11.84,2136.818,457.8788,551.8159
"2024-06-23 04:45:00",916,11.84,2106.179,455.6334,574.3998
"2024-06-23 05:00:00",917,11.84,2091.593,478.0677,752.0768
"2024-06-23 05:15:00",918,11.84,2091.177,491.4344,787.9476
"2024-06-23 05:30:00",919,11.84,2091.457,493.2483,583.3887
"2024-06-23 05:45:00",920,11.83,2075.902,502.332,568.954
"2024-06-23 06:00:00",921,11.84,2076.352,489.881,569.9787
"2024-06-23 06:15:00",922,11.83,2076.403,501.7045,607.3156
"2024-06-23 06:30:00",923,11.83,2060.686,481.9539,557.8589
"2024-06-23 06:45:00",924,11.83,2061.313,514.8054,550.63
"2024-06-23 07:00:00",925,11.82,2060.735,495.3766,595.177
"2024-06-23 07:15:00",926,11.83,2060.997,488.4274,529.0801
"2024-06-23 07:30:00",927,11.82,2061.259,513.2545,548.8049
"2024-06-23 07:45:00",928,11.83,2061.143,503.5003,551.3276
"2024-06-23 08:00:00",929,11.82,2045.713,521.093,561.2364
"2024-06-23 08:15:00",930,11.82,2045.859,517.4454,584.0144
"2024-06-23 08:30:00",931,11.82,2045.797,502.5987,622.2254
"2024-06-23 08:45:00",932,11.82,2046.221,498.7221,541.0472
"2024-06-23 09:00:00",933,11.82,2045.771,515.922,679.2615
"2024-06-23 09:15:00",934,11.82,2046.078,513.9245,527.3162
"2024-06-23 09:30:00",935,11.82,2061.064,498.8151,576.9488
"2024-06-23 09:45:00",936,11.82,2076.403,488.7287,754.9961
"2024-06-23 10:00:00",937,11.79,2076.479,501.6604,687.8698
"2024-06-23 10:15:00",938,11.82,2076.08,514.164,716.0925
"2024-06-23 10:30:00",939,11.79,2091.06,511.1292,717.7024
"2024-06-23 10:45:00",940,11.81,2076.135,503.0452,714.6685
"2024-06-23 11:00:00",941,11.82,2091.52,505.0505,907.7687
"2024-06-23 11:15:00",942,11.82,2106.154,505.021,853.8474
"2024-06-23 11:30:00",943,11.82,2091.131,489.6067,889.6216
"2024-06-23 11:45:00",944,11.78,2105.947,477.0852,951.5645
"2024-06-23 12:00:00",945,11.81,2121.503,503.9099,1185.99
"2024-06-23 12:15:00",946,11.81,2121.428,492.7413,971.4993
"2024-06-23 12:30:00",947,11.81,2121.588,495.081,1079.836
"2024-06-23 12:45:00",948,11.81,2136.657,494.6909,1017.951
"2024-06-23 13:00:00",949,11.81,2136.269,466.384,913.8153
"2024-06-23 13:15:00",950,11.81,2136.773,491.5136,852.0569
"2024-06-23 13:30:00",951,11.81,2166.625,466.843,890.238
"2024-06-23 13:45:00",952,11.81,2166.464,484.0344,898.6478
"2024-06-23 14:00:00",953,11.81,2181.387,471.6113,1054.624
"2024-06-23 14:15:00",954,11.8,2182.006,473.8148,901.918
"2024-06-23 14:30:00",955,11.8,2197.137,483.3182,1012.682
"2024-06-23 14:45:00",956,11.81,2212.549,483.9923,999.6636
"2024-06-23 15:00:00",957,11.81,2227.363,478.634,1016.622
"2024-06-23 15:15:00",958,11.8,2226.977,456.2212,936.7943
"2024-06-23 15:30:00",959,11.81,2242.332,457.7192,978.8013
"2024-06-23 15:45:00",960,11.8,2257.623,456.1141,988.8388
"2024-06-23 16:00:00",961,11.8,2258.046,459.2701,965.0888
"2024-06-23 16:15:00",962,11.79,2272.556,473.2473,1245.65
"2024-06-23 16:30:00",963,11.79,2303.032,450.9132,1426.245
"2024-06-23 16:45:00",964,11.78,2302.872,476.2711,994.8245
"2024-06-23 17:00:00",965,11.82,2317.906,469.378,"NAN"
"2024-06-23 17:15:00",966,11.81,2332.867,443.8053,"NAN"
"2024-06-23 17:30:00",967,11.81,2333.301,445.9614,"NAN"
"2024-06-23 17:45:00",968,11.81,2363.388,460.7169,"NAN"
"2024-06-23 18:00:00",969,11.81,2363.111,449.2114,"NAN"
"2024-06-23 18:15:00",970,11.81,2363.063,470.1348,"NAN"
"2024-06-23 18:30:00",971,11.8,2393.334,448.154,"NAN"
"2024-06-23 18:45:00",972,11.81,2393.368,470.9111,"NAN"
"2024-06-23 19:00:00",973,11.8,2408.292,480.5487,"NAN"
"2024-06-23 19:15:00",974,11.8,2423.682,456.6419,"NAN"
"2024-06-23 19:30:00",975,11.8,2438.932,444.8125,"NAN"
"2024-06-23 19:45:00",976,11.8,2454.261,475.2653,"NAN"
"2024-06-23 20:00:00",977,11.8,2469.082,470.3406,"NAN"
"2024-06-23 20:15:00",978,11.8,2468.957,480.5856,"NAN"
"2024-06-23 20:30:00",979,11.8,2484.047,466.5173,"NAN"
"2024-06-23 20:45:00",980,11.8,2499.872,444.0569,"NAN"
"2024-06-23 21:00:00",981,11.79,2515.003,456.0415,"NAN"
"2024-06-23 21:15:00",982,11.79,2514.878,463.1556,"NAN"
"2024-06-23 21:30:00",983,11.77,2529.89,485.6533,1409.884
"2024-06-23 21:45:00",984,11.76,2530.242,461.3752,2052.442
"2024-06-23 22:00:00",985,11.75,2544.715,462.458,2292.102
"2024-06-23 22:15:00",986,11.75,2560.183,461.7775,2000.596
"2024-06-23 22:30:00",987,11.75,2575.265,481.8476,1557.418
"2024-06-23 22:45:00",988,11.75,2575.074,469.1182,1694.93
"2024-06-23 23:00:00",989,11.74,2590.696,469.0303,1961.652
"2024-06-23 23:15:00",990,11.75,2590.459,470.1142,1173.251
"2024-06-23 23:30:00",991,11.76,2605.374,463.5795,815.7639
"2024-06-23 23:45:00",992,11.74,2605.347,461.4414,1049.33
"2024-06-24 00:00:00",993,11.74,2621.044,468.3551,890.029
"2024-06-24 00:15:00",994,11.75,2621.042,486.8856,895.8391
"2024-06-24 00:30:00",995,11.75,2590.57,486.1247,870.127
"2024-06-24 00:45:00",996,11.73,2560.232,485.1244,954.5168
"2024-06-24 01:00:00",997,11.74,2500.274,461.0311,861.9026
"2024-06-24 01:15:00",998,11.75,2469.635,483.8036,810.7456
"2024-06-24 01:30:00",999,11.74,2454.226,494.3187,811.9356
"2024-06-24 01:45:00",1000,11.74,2454.212,495.2157,842.6651
"2024-06-24 02:00:00",1001,11.73,2439.355,491.7751,868.0076
"2024-06-24 02:15:00",1002,11.73,2408.843,485.2914,896.7162
"2024-06-24 02:30:00",1003,11.73,2393.526,494.9379,817.8387
"2024-06-24 02:45:00",1004,11.72,2378.719,493.834,936.0563
"2024-06-24 03:00:00",1005,11.72,2363.7,481.1112,858.0359
"2024-06-24 03:15:00",1006,11.73,2348.3,479.7112,847.8401
"2024-06-24 03:30:00",1007,11.73,2348.206,506.154,848.4907
"2024-06-24 03:45:00",1008,11.73,2333.419,506.2479,964.9236
"2024-06-24 04:00:00",1009,11.7,2333.64,483.7359,997.7598
"2024-06-24 04:15:00",1010,11.71,2318.258,479.8694,1015.555
"2024-06-24 04:30:00",1011,11.71,2302.852,517.0445,1157.02
"2024-06-24 04:45:00",1012,11.7,2288.138,494.4861,1116.057
"2024-06-24 05:00:00",1013,11.71,2287.818,489.34,1030.625
"2024-06-24 05:15:00",1014,11.69,2272.582,496.9443,1110.689
"2024-06-24 05:30:00",1015,11.71,2273.073,528.212,1039.235
"2024-06-24 05:45:00",1016,11.69,2273.051,504.4325,1073.82
"2024-06-24 06:00:00",1017,11.68,2257.869,514.6306,1070.339
"2024-06-24 06:15:00",1018,11.7,2258.188,528.3578,1013.083
"2024-06-24 06:30:00",1019,11.68,2242.736,516.5045,1135.203
"2024-06-24 06:45:00",1020,11.69,2227.116,501.0754,1126.686
"2024-06-24 07:00:00",1021,11.7,2227.193,526.6808,1109.522
"2024-06-24 07:15:00",1022,11.69,2227.858,521.1387,1057.952
"2024-06-24 07:30:00",1023,11.7,2227.321,525.6426,1114.857
"2024-06-24 07:45:00",1024,11.68,2212.87,504.2488,1205.628
"2024-06-24 08:00:00",1025,11.68,2212.876,517.9367,1175.72
"2024-06-24 08:15:00",1026,11.69,2212.316,536.9036,1188.169
"2024-06-24 08:30:00",1027,11.68,2212.337,541.0461,1224.526
"2024-06-24 08:45:00",1028,11.69,2212.788,521.7435,1237.572
"2024-06-24 09:00:00",1029,11.68,2212.572,504.5579,1249.725
"2024-06-24 09:15:00",1030,11.68,2212.795,511.9244,1169.634
"2024-06-24 09:30:00",1031,11.67,2212.815,502.3781,1137.603
"2024-06-24 09:45:00",1032,11.68,2212.302,519.0504,1136.489
"2024-06-24 10:00:00",1033,11.68,2227.277,527.7831,1176.235
"2024-06-24 10:15:00",1034,11.68,2227.65,518.5432,1176.678
"2024-06-24 10:30:00",1035,11.67,2227.815,521.1198,1280.61
"2024-06-24 10:45:00",1036,11.68,2242.281,490.3746,1188.411
"2024-06-24 11:00:00",1037,11.68,2242.268,479.7905,1162.17
"2024-06-24 11:15:00",1038,11.66,2242.625,484.3273,1159.5
"2024-06-24 11:30:00",1039,11.67,2258.007,482.4963,1206.637
"2024-06-24 11:45:00",1040,11.67,2258.085,471.7386,1208.114
"2024-06-24 12:00:00",1041,11.66,2257.807,464.4084,1281.854
"2024-06-24 12:15:00",1042,11.66,2272.749,485.6608,1204.271
"2024-06-24 12:30:00",1043,11.66,2272.746,451.1854,1173.648
"2024-06-24 12:45:00",1044,11.66,2272.547,480.0906,1240.563
"2024-06-24 13:00:00",1045,11.65,2288.01,454.4279,1184.616
"2024-06-24 13:15:00",1046,11.65,2287.618,466.5225,1228.207
"2024-06-24 13:30:00",1047,11.65,2287.573,459.4927,1222.734
"2024-06-24 13:45:00",1048,11.65,2287.984,480.5711,1260.241
"2024-06-24 14:00:00",1049,11.65,2288.19,452.9553,1203.974
"2024-06-24 14:15:00",1050,11.65,2287.701,468.2718,1233.823
"2024-06-24 14:30:00",1051,11.65,2287.742,452.1562,1260.122
"2024-06-24 14:45:00",1052,11.64,2272.59,456.8907,1252.845
"2024-06-24 15:00:00",1053,11.65,2272.858,469.3908,1338.771
"2024-06-24 15:15:00",1054,11.65,2272.947,481.3671,1216.576
"2024-06-24 15:30:00",1055,11.65,2272.864,479.3496,1188.746
"2024-06-24 15:45:00",1056,11.64,2257.809,453.0601,1211.668
"2024-06-24 16:00:00",1057,11.65,2272.461,477.7486,1306.814
"2024-06-24 16:15:00",1058,11.64,2257.319,465.1166,1276.249
"2024-06-24 16:30:00",1059,11.64,2257.503,449.7779,1242.074
"2024-06-24 16:45:00",1060,11.64,2272.986,480.2572,1234.11
"2024-06-24 17:00:00",1061,11.63,2272.845,477.497,1162.468
"2024-06-24 17:15:00",1062,11.63,2272.344,476.6701,1227.721
"2024-06-24 17:30:00",1063,11.63,2287.456,475.9251,1160.42
"2024-06-24 17:45:00",1064,11.64,2287.396,449.4761,1172.239
"2024-06-24 18:00:00",1065,11.63,2302.805,478.6353,1215.541
"2024-06-24 18:15:00",1066,11.62,2318.287,452.6768,1253.888
"2024-06-24 18:30:00",1067,11.62,2317.896,451.0715,1302.017
"2024-06-24 18:45:00",1068,11.63,2317.999,452.105,1250.617
"2024-06-24 19:00:00",1069,11.62,2333.296,454.4861,1251.698
"2024-06-24 19:15:00",1070,11.62,2333.365,460.4607,1261.712
"2024-06-24 19:30:00",1071,11.62,2348.253,451.6667,1278.413
"2024-06-24 19:45:00",1072,11.61,2363.3,479.6597,1282.885
"2024-06-24 20:00:00",1073,11.61,2363.239,450.5568,1305.742
"2024-06-24 20:15:00",1074,11.61,2378.266,477.8587,1353.838
"2024-06-24 20:30:00",1075,11.61,2378.837,479.1767,1297.897
"2024-06-24 20:45:00",1076,11.6,2393.491,478.7802,1384.506
"2024-06-24 21:00:00",1077,11.61,2393.431,439.5853,1315.205
"2024-06-24 21:15:00",1078,11.6,2423.66,451.5126,1331.617
"2024-06-24 21:30:00",1079,11.6,2424.135,479.4786,1318.409
"2024-06-24 21:45:00",1080,11.59,2423.883,477.891,1385.469
"2024-06-24 22:00:00",1081,11.59,2439.001,450.5955,1345.975
"2024-06-24 22:15:00",1082,11.59,2439.359,472.8304,1312.236
"2024-06-24 22:30:00",1083,11.58,2454.403,478.7745,1298.476
"2024-06-24 22:45:00",1084,11.58,2454.201,477.8772,1340.83
"2024-06-24 23:00:00",1085,11.59,2469.368,463.0049,1366.215
"2024-06-24 23:15:00",1086,11.59,2469.728,464.9078,1082.908
"2024-06-24 23:30:00",1087,11.57,2484.407,474.7071,737.5698
"2024-06-24 23:45:00",1088,11.61,2469.321,456.7705,58.67236
"2024-06-25 00:00:00",1089,11.61,2469.659,483.7797,11.12356
"2024-06-25 00:15:00",1090,11.61,2439.125,481.3481,-12.54935
"2024-06-25 00:30:00",1091,11.61,2408.825,466.836,1.494326
"2024-06-25 00:45:00",1092,11.6,2393.804,493.9878,-0.4225495
"2024-06-25 01:00:00",1093,11.61,2393.765,465.6067,7.657787
"2024-06-25 01:15:00",1094,11.6,2363.246,499.4604,-2.736957
"2024-06-25 01:30:00",1095,11.6,2348.665,503.2064,1.784868
"2024-06-25 01:45:00",1096,11.6,2348.166,475.4685,5.880472
"2024-06-25 02:00:00",1097,11.6,2333.4,514.1659,23.30421
"2024-06-25 02:15:00",1098,11.6,2333.485,485.645,31.73299
"2024-06-25 02:30:00",1099,11.6,2318.032,512.2133,37.5094
"2024-06-25 02:45:00",1100,11.6,2302.777,486.6294,49.28755
"2024-06-25 03:00:00",1101,11.6,2303.181,514.3532,56.11609
"2024-06-25 03:15:00",1102,11.59,2302.949,493.0896,59.9645
"2024-06-25 03:30:00",1103,11.6,2287.883,516.0798,66.18343
"2024-06-25 03:45:00",1104,11.59,2287.836,496.1861,53.33883
"2024-06-25 04:00:00",1105,11.59,2287.847,495.9056,70.22484
"2024-06-25 04:15:00",1106,11.59,2273.256,508.3279,77.43298
"2024-06-25 04:30:00",1107,11.59,2273.264,522.485,79.31074
"2024-06-25 04:45:00",1108,11.58,2272.457,522.1429,84.57419
"2024-06-25 05:00:00",1109,11.58,2257.889,517.8616,82.01671
"2024-06-25 05:15:00",1110,11.59,2258.157,497.4222,86.83004
"2024-06-25 05:30:00",1111,11.58,2258.162,521.2799,81.32182
"2024-06-25 05:45:00",1112,11.58,2257.68,532.9584,84.92326
"2024-06-25 06:00:00",1113,11.58,2257.95,522.9194,73.85269
"2024-06-25 06:15:00",1114,11.58,2257.941,507.6456,82.33997
"2024-06-25 06:30:00",1115,11.58,2242.383,532.788,78.56271
"2024-06-25 06:45:00",1116,11.58,2242.703,530.9249,78.72191
"2024-06-25 07:00:00",1117,11.58,2242.295,507.3068,82.54798
"2024-06-25 07:15:00",1118,11.57,2227.738,531.695,90.07918
"2024-06-25 07:30:00",1119,11.58,2227.447,532.0119,90.24173
"2024-06-25 07:45:00",1120,11.57,2227.441,506.3391,95.02855
"2024-06-25 08:00:00",1121,11.57,2227.788,507.8599,98.48291
"2024-06-25 08:15:00",1122,11.57,2227.778,531.8484,104.2667
"2024-06-25 08:30:00",1123,11.58,2212.416,524.5135,108.1802
"2024-06-25 08:45:00",1124,11.57,2227.37,502.597,112.9437
"2024-06-25 09:00:00",1125,11.57,2227.329,475.4323,103.216
"2024-06-25 09:15:00",1126,11.57,2227.515,502.5185,102.3682
"2024-06-25 09:30:00",1127,11.56,2227.634,492.2748,102.3101
"2024-06-25 09:45:00",1128,11.57,2228.064,471.4877,100.7388
"2024-06-25 10:00:00",1129,11.57,2227.575,464.8611,98.87335
"2024-06-25 10:15:00",1130,11.57,2227.752,490.3062,98.11563
"2024-06-25 10:30:00",1131,11.57,2242.25,489.0423,96.9224
"2024-06-25 10:45:00",1132,11.56,2242.394,455.6223,95.61041
"2024-06-25 11:00:00",1133,11.57,2242.662,458.2386,97.39809
"2024-06-25 11:15:00",1134,11.56,2257.767,460.4971,98.57233
"2024-06-25 11:30:00",1135,11.57,2258.139,483.9268,99.678
"2024-06-25 11:45:00",1136,11.56,2257.604,455.0394,99.75714
"2024-06-25 12:00:00",1137,11.56,2273.182,481.5723,99.54119
"2024-06-25 12:15:00",1138,11.57,2272.614,482.4366,100.5552
"2024-06-25 12:30:00",1139,11.56,2288.044,457.5758,99.19853
"2024-06-25 12:45:00",1140,11.56,2287.941,455.506,98.79288
"2024-06-25 13:00:00",1141,11.56,2302.805,476.0428,101.1912
"2024-06-25 13:15:00",1142,11.56,2318.621,459.5428,102.129
"2024-06-25 13:30:00",1143,11.55,2333.174,455.2196,100.498
"2024-06-25 13:45:00",1144,11.56,2333.381,475.4602,102.0365
"2024-06-25 14:00:00",1145,11.55,2348.819,456.5516,94.33795
"2024-06-25 14:15:00",1146,11.55,2363.381,464.9759,92.96296
"2024-06-25 14:30:00",1147,11.55,2363.754,492.3207,98.87453
"2024-06-25 14:45:00",1148,11.55,2348.769,477.7707,102.914
"2024-06-25 15:00:00",1149,11.55,2333.313,476.4167,105.5661
"2024-06-25 15:15:00",1150,11.54,2318.109,465.1385,99.6306
"2024-06-25 15:30:00",1151,11.55,2318.785,483.2503,97.4062
"2024-06-25 15:45:00",1152,11.55,2303.208,472.9602,96.63542
"2024-06-25 16:00:00",1153,11.55,2302.734,469.0338,96.25973
"2024-06-25 16:15:00",1154,11.55,2318.36,468.5323,97.21065
"2024-06-25 16:30:00",1155,11.55,2318.445,451.3774,93.91379
"2024-06-25 16:45:00",1156,11.55,2302.74,470.3364,93.772
"2024-06-25 17:00:00",1157,11.54,2318.6,477.2149,94.73023
"2024-06-25 17:15:00",1158,11.55,2318.018,485.6999,93.90462
"2024-06-25 17:30:00",1159,11.54,2318.527,514.0286,97.04551
"2024-06-25 17:45:00",1160,11.54,2333.207,503.8505,95.94221
"2024-06-25 18:00:00",1161,11.54,2333.56,500.8459,96.57291
"2024-06-25 18:15:00",1162,11.54,2348.091,526.2272,95.44082
"2024-06-25 18:30:00",1163,11.54,2348.438,509.8586,95.33641
"2024-06-25 18:45:00",1164,11.53,2363.612,532.9879,95.05357
"2024-06-25 19:00:00",1165,11.53,2363.688,506.2982,91.63018
"2024-06-25 19:15:00",1166,11.53,2378.459,506.7676,94.97543
"2024-06-25 19:30:00",1167,11.54,2394.129,507.805,90.90038
"2024-06-25 19:45:00",1168,11.53,2394.041,497.5717,90.36208
"2024-06-25 20:00:00",1169,11.53,2409.093,513.1457,97.40962
"2024-06-25 20:15:00",1170,11.53,2422.576,512.1687,96.5369
"2024-06-25 20:30:00",1171,11.53,2424.23,487.4398,93.12031
"2024-06-25 20:45:00",1172,11.53,2439.504,500.8273,94.8173
"2024-06-25 21:00:00",1173,11.53,2439.544,514.8515,91.41621
"2024-06-25 21:15:00",1174,11.53,2454.184,513.0671,93.96678
"2024-06-25 21:30:00",1175,11.53,2469.422,512.5649,87.28156
"2024-06-25 21:45:00",1176,11.52,2469.79,514.6635,87.34776
"2024-06-25 22:00:00",1177,11.52,2469.812,487.5811,91.55313
"2024-06-25 22:15:00",1178,11.51,2484.454,512.7948,86.61848
"2024-06-25 22:30:00",1179,11.52,2484.803,516.4171,84.22796
"2024-06-25 22:45:00",1180,11.52,2500.041,507.9908,83.16866
"2024-06-25 23:00:00",1181,11.51,2515.134,497.744,83.36095
"2024-06-25 23:15:00",1182,11.52,2529.86,523.0262,82.08199
"2024-06-25 23:30:00",1183,11.51,2530.442,498.5926,81.10844
"2024-06-25 23:45:00",1184,11.52,2545.373,511.8843,79.60754
