Date,ID,CO2,KCO2_m.d,KO2_m.d,k600_m.day,k600_1.d,logQ,log_K600
2024-11-22T12:22:10Z,6,2030.4282959999998,2.605442298691276,3.056631609390467,2.776352863990283,14.827620869023926,1.1804347562078317,0.4434746624834221
2024-12-13T13:13:30Z,6,526.36744,0.5022587176637767,0.5849081164862906,0.5808602746375683,3.9139908126596197,0.8781224581925217,-0.23592832415320242
2025-01-03T12:38:40Z,6,350.63274,0.02481307788794412,0.028860172888517072,0.029095111842310055,0.22599222075288491,0.6987117308489017,-1.5361799690289226
2025-01-27T14:01:00Z,6,345.56298,0.01522938911184001,0.01749590473499581,0.020489854433034818,0.05236408337908735,2.102920525344227,-1.6884611269650465
2025-03-26T12:32:20Z,6,342.608475,0.017346135397342904,0.020209505080997503,0.019962434981159665,0.07652946282953188,1.5903050832921855,-1.699786485374165
2025-04-16T13:38:40Z,6,380.63817,0.2127180711630175,0.2490065205541019,0.2322968380277803,1.193265675000813,1.2241614056721375,-0.6339567016781672
2023-12-19T12:50:00Z,6a,811.21125,0.0015068415282105277,0.0017433097671125366,0.001874154132731454,0.003197494629221698,2.581022618185161,-2.7271946950693167
2024-01-05T15:35:50Z,6a,637.0341,0.3300110440317206,0.3784212204653105,0.45342657131430475,1.8942147848194457,1.1496816414430913,-0.3434930333117271
2024-07-29T12:15:00Z,6a,718.57919,0.49319429387923464,0.5877239938391011,0.44003583756701875,1.5052189382936623,1.4704228590056985,-0.3565119520960923
2024-10-25T11:49:10Z,6a,505.046412,0.25674434356989856,0.302177265813066,0.26388378025205694,1.1465986301096356,1.0872613286972963,-0.5785873030861689
2025-01-27T14:48:10Z,6a,450.50428800000003,1.1059591219463907,1.263928808043342,1.5791214459496699,5.355984262342,1.4865797785215626,0.19841553170403
2023-11-01T12:32:00Z,7,744.31615,0.020004580079151103,0.0235750420586508,0.02026316586574565,0.15521092337161727,0.7020034168702934,-1.6932927006040044
2023-12-19T10:03:00Z,7,452.6567,0.017867765253196284,0.020767182875052935,0.021117842818773314,0.029273952287720888,2.9284346485002697,-1.6753504469218974
2024-01-05T13:13:40Z,7,669.2204999999999,0.01766977421927534,0.02043153595274859,0.022110586942343156,0.09518345566347378,1.4538668799182246,-1.6553997285910074
2024-10-04T10:45:40Z,7,373.09718999999996,0.24780787892337233,0.2951226184068018,0.22266258013392945,0.8785179244164493,1.5660493061089682,-0.6523527627900924
2024-10-25T10:48:40Z,7,441.72497999999996,0.051208046458898517,0.06039888646016393,0.0513761848091082,0.24662545997346302,1.3103439331553863,-1.2892381495416738
2025-01-27T13:14:10Z,7,395.991756,0.5526383228404443,0.6343047072096127,0.7512396085856463,2.2913371074158686,1.9016018375928436,-0.124221522263913
2025-03-26T11:30:10Z,7,362.407284,0.5388202704027336,0.629352311655521,0.6029811519881375,3.0218710984518684,1.2542735469819641,-0.21969626284405785
2025-04-16T12:44:30Z,7,350.417,0.38899632017725233,0.4558662827614561,0.4195443182028931,2.3758656752839276,1.097550241386062,-0.3772221560883192
2023-12-06T15:19:20Z,9,711.255675,0.006774982561779303,0.007840790348658479,0.008395376719295529,0.09032280498059558,1.3451677440913663,-2.0759598113257525
2024-01-05T16:35:30Z,9,680.5770333333334,0.04115399363200032,0.0471995986857497,0.056427577340035374,0.1852396655646696,2.2884125595731097,-1.248508595316354
2024-02-09T12:19:40Z,9,464.2354962,1.4668428620366074,1.6920927647497934,1.8845676559558466,7.1891622443303795,2.169177018047168,0.2752117332320913
2024-07-29T14:49:20Z,9,703.29945,0.11499012465521415,0.13727337124143266,0.10054497545590492,0.6716560312871461,1.7246814698190793,-0.9976396275664696
2024-10-04T13:22:40Z,9,403.8474,0.02847830423483953,0.033953267116918186,0.025267627188960837,0.130458992713033,1.9286486543719057,-1.597435539525475
2024-10-25T12:53:00Z,9,385.73862,0.017721333548753673,0.020849748394175374,0.018288066770139035,0.09672620149080309,1.9094286277341013,-1.7378322013270742
2024-11-01T12:18:30Z,9,366.03866,0.03498073856341018,0.04121739729377931,0.0354987470689577,0.25315556355907726,1.671947890534411,-1.4497869751319628
2024-11-22T13:25:10Z,9,2122.394256,1.037590202420253,1.1992182022749915,1.304943887646165,16.99245449706448,1.1938100599551604,0.11559183749072344
2024-12-13T14:17:40Z,9,335.75364,NA,NA,NA,NA,0.9330295695697719,NA
2025-01-03T13:20:30Z,9,335.25396,0.026571209433532667,0.030402414702829443,0.03742893653966899,0.7471460821078764,0.8555141420291598,-1.4267925122260727
2025-01-27T15:35:30Z,9,365.76995999999997,0.12237910710949879,0.13996506887341673,0.17322586223868727,0.8808124076326805,1.940638957961698,-0.7613872682709453
2025-03-26T13:49:50Z,9,350.3124,0.013252502556274501,0.015469226478271121,0.014936638484579092,0.13686516664995954,1.472872221655909,-1.8257471302221515
