Date,SpC
2023-05-05T11:45:00Z,361
2023-05-05T12:00:00Z,364.2
2023-05-05T12:15:00Z,366.4
2023-05-05T12:30:00Z,368.6
2023-05-05T12:45:00Z,369.8
2023-05-05T13:00:00Z,371.4
2023-05-05T13:15:00Z,372.9
2023-05-05T13:30:00Z,376
2023-05-05T13:45:00Z,379.6
2023-05-05T14:00:00Z,379.3
2023-05-05T14:15:00Z,378.9
2023-05-05T14:30:00Z,378.5
2023-05-05T14:45:00Z,377.3
2023-05-05T15:00:00Z,377.8
2023-05-05T15:15:00Z,376.8
2023-05-05T15:30:00Z,376.4
2023-05-05T15:45:00Z,377.1
2023-05-05T16:00:00Z,377.4
2023-05-05T16:15:00Z,376.8
2023-05-05T16:30:00Z,375.7
2023-05-05T16:45:00Z,377.3
2023-05-05T17:00:00Z,367.7
2023-05-05T17:15:00Z,374.1
2023-05-05T17:30:00Z,375.8
2023-05-05T17:45:00Z,376.6
2023-05-05T18:00:00Z,377
2023-05-05T18:15:00Z,375.9
2023-05-05T18:30:00Z,375.5
2023-05-05T18:45:00Z,375.3
2023-05-05T19:00:00Z,373.8
2023-05-05T19:15:00Z,373.6
2023-05-05T19:30:00Z,371.6
2023-05-05T19:45:00Z,371.2
2023-05-05T20:00:00Z,370.5
2023-05-05T20:15:00Z,369.6
2023-05-05T20:30:00Z,368.9
2023-05-05T20:45:00Z,368.3
2023-05-05T21:00:00Z,367.9
2023-05-05T21:15:00Z,366.5
2023-05-05T21:30:00Z,365.6
2023-05-05T21:45:00Z,365.1
2023-05-05T22:00:00Z,364.1
2023-05-05T22:15:00Z,363.2
2023-05-05T22:30:00Z,363
2023-05-05T22:45:00Z,362.4
2023-05-05T23:00:00Z,362
2023-05-05T23:15:00Z,361.6
2023-05-05T23:30:00Z,361.5
2023-05-05T23:45:00Z,360.9
2023-05-06T00:00:00Z,360.1
2023-05-06T00:15:00Z,359.9
2023-05-06T00:30:00Z,359.5
2023-05-06T00:45:00Z,358.6
2023-05-06T01:00:00Z,358.6
2023-05-06T01:15:00Z,358.2
2023-05-06T01:30:00Z,358
2023-05-06T01:45:00Z,357.7
2023-05-06T02:00:00Z,357.5
2023-05-06T02:15:00Z,357.9
2023-05-06T02:30:00Z,357.5
2023-05-06T02:45:00Z,357.3
2023-05-06T03:00:00Z,357.3
2023-05-06T03:15:00Z,357.5
2023-05-06T03:30:00Z,357.6
2023-05-06T03:45:00Z,357.2
2023-05-06T04:00:00Z,357.2
2023-05-06T04:15:00Z,357.6
2023-05-06T04:30:00Z,357.6
2023-05-06T04:45:00Z,357.8
2023-05-06T05:00:00Z,357.9
2023-05-06T05:15:00Z,357.9
2023-05-06T05:30:00Z,357.5
2023-05-06T05:45:00Z,357.3
2023-05-06T06:00:00Z,357.6
2023-05-06T06:15:00Z,357.6
2023-05-06T06:30:00Z,357.5
2023-05-06T06:45:00Z,357.3
2023-05-06T07:00:00Z,357.6
2023-05-06T07:15:00Z,358.1
2023-05-06T07:30:00Z,358.6
2023-05-06T07:45:00Z,359.7
2023-05-06T08:00:00Z,360.4
2023-05-06T08:15:00Z,361.3
2023-05-06T08:30:00Z,362.2
2023-05-06T08:45:00Z,362.9
2023-05-06T09:00:00Z,363.6
2023-05-06T09:15:00Z,364.3
2023-05-06T09:30:00Z,364.9
2023-05-06T09:45:00Z,366
2023-05-06T10:00:00Z,366.4
2023-05-06T10:15:00Z,366.9
2023-05-06T10:30:00Z,367.3
2023-05-06T10:45:00Z,367.6
2023-05-06T11:00:00Z,367.9
2023-05-06T11:15:00Z,369.1
2023-05-06T11:30:00Z,370.9
2023-05-06T11:45:00Z,373.7
2023-05-06T12:00:00Z,375
2023-05-06T12:15:00Z,376.6
2023-05-06T12:30:00Z,378.3
2023-05-06T12:45:00Z,380.5
2023-05-06T13:00:00Z,381.6
2023-05-06T13:15:00Z,381.4
2023-05-06T13:30:00Z,380.9
2023-05-06T13:45:00Z,379.8
2023-05-06T14:00:00Z,379.3
2023-05-06T14:15:00Z,380.6
2023-05-06T14:30:00Z,379.6
2023-05-06T14:45:00Z,381.5
2023-05-06T15:00:00Z,383.1
2023-05-06T15:15:00Z,383.6
2023-05-06T15:30:00Z,383.3
2023-05-06T15:45:00Z,383.5
2023-05-06T16:00:00Z,382.9
2023-05-06T16:15:00Z,382
2023-05-06T16:30:00Z,381
2023-05-06T16:45:00Z,378
2023-05-06T17:00:00Z,377.3
2023-05-06T17:15:00Z,377.8
2023-05-06T17:30:00Z,378.3
2023-05-06T17:45:00Z,377.9
2023-05-06T18:00:00Z,377.2
2023-05-06T18:15:00Z,377.3
2023-05-06T18:30:00Z,377.8
2023-05-06T18:45:00Z,377.1
2023-05-06T19:00:00Z,377
2023-05-06T19:15:00Z,375.8
2023-05-06T19:30:00Z,375
2023-05-06T19:45:00Z,374.4
2023-05-06T20:00:00Z,373.3
2023-05-06T20:15:00Z,372.7
2023-05-06T20:30:00Z,371.6
2023-05-06T20:45:00Z,369.8
2023-05-06T21:00:00Z,367.9
2023-05-06T21:15:00Z,366.1
2023-05-06T21:30:00Z,364.6
2023-05-06T21:45:00Z,363.9
2023-05-06T22:00:00Z,362.8
2023-05-06T22:15:00Z,361.9
2023-05-06T22:30:00Z,360.9
2023-05-06T22:45:00Z,360.2
2023-05-06T23:00:00Z,359.2
2023-05-06T23:15:00Z,358.2
2023-05-06T23:30:00Z,357.3
2023-05-06T23:45:00Z,356.9
2023-05-07T00:00:00Z,356.2
2023-05-07T00:15:00Z,355.6
2023-05-07T00:30:00Z,355
2023-05-07T00:45:00Z,354.7
2023-05-07T01:00:00Z,354.1
2023-05-07T01:15:00Z,353.4
2023-05-07T01:30:00Z,352.8
2023-05-07T01:45:00Z,352.4
2023-05-07T02:00:00Z,351.8
2023-05-07T02:15:00Z,351.1
2023-05-07T02:30:00Z,350.3
2023-05-07T02:45:00Z,349.9
2023-05-07T03:00:00Z,349.3
2023-05-07T03:15:00Z,348.8
2023-05-07T03:30:00Z,348.9
2023-05-07T03:45:00Z,348.1
2023-05-07T04:00:00Z,347.5
2023-05-07T04:15:00Z,347.1
2023-05-07T04:30:00Z,346.6
2023-05-07T04:45:00Z,346.1
2023-05-07T05:00:00Z,345.5
2023-05-07T05:15:00Z,345
2023-05-07T05:30:00Z,344.5
2023-05-07T05:45:00Z,344.1
2023-05-07T06:00:00Z,344
2023-05-07T06:15:00Z,343.9
2023-05-07T06:30:00Z,343.6
2023-05-07T06:45:00Z,343.7
2023-05-07T07:00:00Z,344.4
2023-05-07T07:15:00Z,345.4
2023-05-07T07:30:00Z,346.3
2023-05-07T07:45:00Z,347.7
2023-05-07T08:00:00Z,349.7
2023-05-07T08:15:00Z,350.8
2023-05-07T08:30:00Z,351.9
2023-05-07T08:45:00Z,353.3
2023-05-07T09:00:00Z,355
2023-05-07T09:15:00Z,357.2
2023-05-07T09:30:00Z,359.3
2023-05-07T09:45:00Z,361.2
2023-05-07T10:00:00Z,362.3
2023-05-07T10:15:00Z,363.1
2023-05-07T10:30:00Z,364.2
2023-05-07T10:45:00Z,365.5
2023-05-07T11:00:00Z,366.9
2023-05-07T11:15:00Z,367.9
2023-05-07T11:30:00Z,369.6
2023-05-07T11:45:00Z,371.3
2023-05-07T12:00:00Z,372.2
2023-05-07T12:15:00Z,373.9
2023-05-07T12:30:00Z,375.5
2023-05-07T12:45:00Z,377.6
2023-05-07T13:00:00Z,378
2023-05-07T13:15:00Z,378.6
2023-05-07T13:30:00Z,382.4
2023-05-07T13:45:00Z,384.2
2023-05-07T14:00:00Z,387.5
2023-05-07T14:15:00Z,387.8
2023-05-07T14:30:00Z,387.2
2023-05-07T14:45:00Z,387.2
2023-05-07T15:00:00Z,385.3
2023-05-07T15:15:00Z,384.8
2023-05-07T15:30:00Z,385.6
2023-05-07T15:45:00Z,385.2
2023-05-07T16:00:00Z,385.8
2023-05-07T16:15:00Z,384.4
2023-05-07T16:30:00Z,383.4
2023-05-07T16:45:00Z,383.2
2023-05-07T17:00:00Z,382.6
2023-05-07T17:15:00Z,382.1
2023-05-07T17:30:00Z,381.9
2023-05-07T17:45:00Z,381.7
2023-05-07T18:00:00Z,382.2
2023-05-07T18:15:00Z,382.2
2023-05-07T18:30:00Z,382.4
2023-05-07T18:45:00Z,381.7
2023-05-07T19:00:00Z,381.7
2023-05-07T19:15:00Z,382.3
2023-05-07T19:30:00Z,382.8
2023-05-07T19:45:00Z,382.7
2023-05-07T20:00:00Z,381.1
2023-05-07T20:15:00Z,380.3
2023-05-07T20:30:00Z,379.5
2023-05-07T20:45:00Z,378.7
2023-05-07T21:00:00Z,377.5
2023-05-07T21:15:00Z,376.9
2023-05-07T21:30:00Z,376
2023-05-07T21:45:00Z,375.1
2023-05-07T22:00:00Z,374.4
2023-05-07T22:15:00Z,373.4
2023-05-07T22:30:00Z,372.6
2023-05-07T22:45:00Z,371.6
2023-05-07T23:00:00Z,370.4
2023-05-07T23:15:00Z,369.7
2023-05-07T23:30:00Z,369.2
2023-05-07T23:45:00Z,368.3
2023-05-08T00:00:00Z,367.1
2023-05-08T00:15:00Z,366.1
2023-05-08T00:30:00Z,366
2023-05-08T00:45:00Z,365.4
2023-05-08T01:00:00Z,364.1
2023-05-08T01:15:00Z,363.2
2023-05-08T01:30:00Z,363
2023-05-08T01:45:00Z,362
2023-05-08T02:00:00Z,360.7
2023-05-08T02:15:00Z,359.2
2023-05-08T02:30:00Z,357.4
2023-05-08T02:45:00Z,356.5
2023-05-08T03:00:00Z,355.3
2023-05-08T03:15:00Z,354.3
2023-05-08T03:30:00Z,353.3
2023-05-08T03:45:00Z,352.4
2023-05-08T04:00:00Z,351.5
2023-05-08T04:15:00Z,350.6
2023-05-08T04:30:00Z,349.9
2023-05-08T04:45:00Z,348.8
2023-05-08T05:00:00Z,348
2023-05-08T05:15:00Z,347.4
2023-05-08T05:30:00Z,347
2023-05-08T05:45:00Z,346.3
2023-05-08T06:00:00Z,345.6
2023-05-08T06:15:00Z,345.1
2023-05-08T06:30:00Z,344.9
2023-05-08T06:45:00Z,344.8
2023-05-08T07:00:00Z,345.2
2023-05-08T07:15:00Z,346.1
2023-05-08T07:30:00Z,347.5
2023-05-08T07:45:00Z,349
2023-05-08T08:00:00Z,350.2
2023-05-08T08:15:00Z,351.8
2023-05-08T08:30:00Z,353.3
2023-05-08T08:45:00Z,353.9
2023-05-08T09:00:00Z,356.4
2023-05-08T09:15:00Z,357.2
2023-05-08T09:30:00Z,357.4
2023-05-08T09:45:00Z,358.3
2023-05-08T10:00:00Z,360.3
2023-05-08T10:15:00Z,361.7
2023-05-08T10:30:00Z,363.1
2023-05-08T10:45:00Z,364.8
2023-05-08T11:00:00Z,366.8
2023-05-08T11:15:00Z,368.8
2023-05-08T11:30:00Z,370.9
2023-05-08T11:45:00Z,373.5
2023-05-08T12:00:00Z,374.9
2023-05-08T12:15:00Z,375.3
2023-05-08T12:30:00Z,377.2
2023-05-08T12:45:00Z,379.8
2023-05-08T13:00:00Z,382.6
2023-05-08T13:15:00Z,384.6
2023-05-08T13:30:00Z,390.3
2023-05-08T13:45:00Z,399.9
2023-05-08T14:00:00Z,411.8
2023-05-08T14:15:00Z,416.9
2023-05-08T14:30:00Z,414.5
2023-05-08T14:45:00Z,408.6
2023-05-08T15:00:00Z,404.6
2023-05-08T15:15:00Z,403.6
2023-05-08T15:30:00Z,402.3
2023-05-08T15:45:00Z,401.2
2023-05-08T16:00:00Z,400
2023-05-08T16:15:00Z,399.4
2023-05-08T16:30:00Z,400.3
2023-05-08T16:45:00Z,400.6
2023-05-08T17:00:00Z,399.5
2023-05-08T17:15:00Z,397.4
2023-05-08T17:30:00Z,395
2023-05-08T17:45:00Z,393.7
2023-05-08T18:00:00Z,394.5
2023-05-08T18:15:00Z,394
2023-05-08T18:30:00Z,393.5
2023-05-08T18:45:00Z,392.8
2023-05-08T19:00:00Z,392.2
2023-05-08T19:15:00Z,394.2
2023-05-08T19:30:00Z,392
2023-05-08T19:45:00Z,392.8
2023-05-08T20:00:00Z,392.8
2023-05-08T20:15:00Z,393.3
2023-05-08T20:30:00Z,391.9
2023-05-08T20:45:00Z,391.1
2023-05-08T21:00:00Z,389.9
2023-05-08T21:15:00Z,388.1
2023-05-08T21:30:00Z,388.1
2023-05-08T21:45:00Z,387.4
2023-05-08T22:00:00Z,387.4
2023-05-08T22:15:00Z,385.8
2023-05-08T22:30:00Z,384.6
2023-05-08T22:45:00Z,384.4
2023-05-08T23:00:00Z,383.8
2023-05-08T23:15:00Z,382.5
2023-05-08T23:30:00Z,381.9
2023-05-08T23:45:00Z,381.7
2023-05-09T00:00:00Z,381.5
2023-05-09T00:15:00Z,381.1
2023-05-09T00:30:00Z,379.9
2023-05-09T00:45:00Z,378.6
2023-05-09T01:00:00Z,378.4
2023-05-09T01:15:00Z,377.2
2023-05-09T01:30:00Z,378
2023-05-09T01:45:00Z,378.2
2023-05-09T02:00:00Z,377.5
2023-05-09T02:15:00Z,376.4
2023-05-09T02:30:00Z,374.4
2023-05-09T02:45:00Z,373.6
2023-05-09T03:00:00Z,373.1
2023-05-09T03:15:00Z,372
2023-05-09T03:30:00Z,371.4
2023-05-09T03:45:00Z,370.8
2023-05-09T04:00:00Z,370.2
2023-05-09T04:15:00Z,370.3
2023-05-09T04:30:00Z,368.7
2023-05-09T04:45:00Z,368.2
2023-05-09T05:00:00Z,367.8
2023-05-09T05:15:00Z,367.6
2023-05-09T05:30:00Z,367.2
2023-05-09T05:45:00Z,367.7
2023-05-09T06:00:00Z,367.2
2023-05-09T06:15:00Z,367.6
2023-05-09T06:30:00Z,367.9
2023-05-09T06:45:00Z,368.4
2023-05-09T07:00:00Z,369.1
2023-05-09T07:15:00Z,369.7
2023-05-09T07:30:00Z,369.9
2023-05-09T07:45:00Z,370.4
2023-05-09T08:00:00Z,371.6
2023-05-09T08:15:00Z,372.9
2023-05-09T08:30:00Z,374
2023-05-09T08:45:00Z,375.3
2023-05-09T09:00:00Z,377.2
2023-05-09T09:15:00Z,378.4
2023-05-09T09:30:00Z,379.2
2023-05-09T09:45:00Z,381.2
2023-05-09T10:00:00Z,382.7
2023-05-09T10:15:00Z,383.6
2023-05-09T10:30:00Z,385.4
2023-05-09T10:45:00Z,387.7
2023-05-09T11:00:00Z,389.5
2023-05-09T11:15:00Z,390.9
2023-05-09T11:30:00Z,391.5
2023-05-09T11:45:00Z,392.2
2023-05-09T12:00:00Z,392.5
2023-05-09T12:15:00Z,392.6
2023-05-09T12:30:00Z,393
2023-05-09T12:45:00Z,392.1
2023-05-09T13:00:00Z,394.8
2023-05-09T13:15:00Z,396.8
2023-05-09T13:30:00Z,399.5
2023-05-09T13:45:00Z,402
2023-05-09T14:00:00Z,406.1
2023-05-09T14:15:00Z,411.5
2023-05-09T14:30:00Z,407.3
2023-05-09T14:45:00Z,406.8
2023-05-09T15:00:00Z,409.2
2023-05-09T15:15:00Z,408.2
2023-05-09T15:30:00Z,408.4
2023-05-09T15:45:00Z,408.7
2023-05-09T16:00:00Z,408.5
2023-05-09T16:15:00Z,407.5
2023-05-09T16:30:00Z,409.2
2023-05-09T16:45:00Z,405.8
2023-05-09T17:00:00Z,405.6
2023-05-09T17:15:00Z,405.8
2023-05-09T17:30:00Z,405.2
2023-05-09T17:45:00Z,404.5
2023-05-09T18:00:00Z,404
2023-05-09T18:15:00Z,404.2
2023-05-09T18:30:00Z,405
2023-05-09T18:45:00Z,405.4
2023-05-09T19:00:00Z,404.6
2023-05-09T19:15:00Z,402.3
2023-05-09T19:30:00Z,403.1
2023-05-09T19:45:00Z,399.5
2023-05-09T20:00:00Z,398.2
2023-05-09T20:15:00Z,398.4
2023-05-09T20:30:00Z,397.7
2023-05-09T20:45:00Z,397.5
2023-05-09T21:00:00Z,396.6
2023-05-09T21:15:00Z,396.5
2023-05-09T21:30:00Z,397.1
2023-05-09T21:45:00Z,397
2023-05-09T22:00:00Z,397.3
2023-05-09T22:15:00Z,396.1
2023-05-09T22:30:00Z,393.7
2023-05-09T22:45:00Z,392.7
2023-05-09T23:00:00Z,393.2
2023-05-09T23:15:00Z,393.7
2023-05-09T23:30:00Z,393.7
2023-05-09T23:45:00Z,392.5
2023-05-10T00:00:00Z,391.2
2023-05-10T00:15:00Z,390.5
2023-05-10T00:30:00Z,390.3
2023-05-10T00:45:00Z,388.5
2023-05-10T01:00:00Z,388.3
2023-05-10T01:15:00Z,388.6
2023-05-10T01:30:00Z,386.4
2023-05-10T01:45:00Z,384.8
2023-05-10T02:00:00Z,384.4
2023-05-10T02:15:00Z,384.1
2023-05-10T02:30:00Z,493.5
2023-05-10T02:45:00Z,382.8
2023-05-10T03:00:00Z,382.1
2023-05-10T03:15:00Z,381.6
2023-05-10T03:30:00Z,381.1
2023-05-10T03:45:00Z,381.3
2023-05-10T04:00:00Z,381.8
2023-05-10T04:15:00Z,382.1
2023-05-10T04:30:00Z,382.5
2023-05-10T04:45:00Z,382.9
2023-05-10T05:00:00Z,383
2023-05-10T05:15:00Z,383.2
2023-05-10T05:30:00Z,382.9
2023-05-10T05:45:00Z,381.6
2023-05-10T06:00:00Z,381.2
2023-05-10T06:15:00Z,380.7
2023-05-10T06:30:00Z,381.4
2023-05-10T06:45:00Z,381.7
2023-05-10T07:00:00Z,381.3
2023-05-10T07:15:00Z,382.1
2023-05-10T07:30:00Z,384.2
2023-05-10T07:45:00Z,384.7
2023-05-10T08:00:00Z,384.3
2023-05-10T08:15:00Z,384.4
2023-05-10T08:30:00Z,384.1
2023-05-10T08:45:00Z,383.9
2023-05-10T09:00:00Z,386.5
2023-05-10T09:15:00Z,387.4
2023-05-10T09:30:00Z,389.1
2023-05-10T09:45:00Z,390.5
2023-05-10T10:00:00Z,393.7
2023-05-10T10:15:00Z,394.3
2023-05-10T10:30:00Z,393.8
2023-05-10T10:45:00Z,394.2
2023-05-10T11:00:00Z,395.2
2023-05-10T11:15:00Z,398
2023-05-10T11:30:00Z,399.9
2023-05-10T11:45:00Z,400.6
2023-05-10T12:00:00Z,399.9
2023-05-10T12:15:00Z,399.9
2023-05-10T12:30:00Z,405.9
2023-05-10T12:45:00Z,403.6
2023-05-10T13:00:00Z,406
2023-05-10T13:15:00Z,406.2
2023-05-10T13:30:00Z,410.7
2023-05-10T13:45:00Z,414.3
2023-05-10T14:00:00Z,412.9
2023-05-10T14:15:00Z,411.9
2023-05-10T14:30:00Z,410
2023-05-10T14:45:00Z,408.8
2023-05-10T15:00:00Z,409.8
2023-05-10T15:15:00Z,408.3
2023-05-10T15:30:00Z,409
2023-05-10T15:45:00Z,408.7
2023-05-10T16:00:00Z,406.2
2023-05-10T16:15:00Z,405.1
2023-05-10T16:30:00Z,405
2023-05-10T16:45:00Z,398.4
2023-05-10T17:00:00Z,397.3
2023-05-10T17:15:00Z,399.7
2023-05-10T17:30:00Z,397.8
2023-05-10T17:45:00Z,397.7
2023-05-10T18:00:00Z,403.4
2023-05-10T18:15:00Z,401.7
2023-05-10T18:30:00Z,401.9
2023-05-10T18:45:00Z,400.9
2023-05-10T19:00:00Z,400.2
2023-05-10T19:15:00Z,401
2023-05-10T19:30:00Z,400.4
2023-05-10T19:45:00Z,400.4
2023-05-10T20:00:00Z,401.6
2023-05-10T20:15:00Z,402.8
2023-05-10T20:30:00Z,399.9
2023-05-10T20:45:00Z,399
2023-05-10T21:00:00Z,399.4
2023-05-10T21:15:00Z,401.4
2023-05-10T21:30:00Z,399.6
2023-05-10T21:45:00Z,398.9
2023-05-10T22:00:00Z,398.3
2023-05-10T22:15:00Z,398.6
2023-05-10T22:30:00Z,397
2023-05-10T22:45:00Z,397
2023-05-10T23:00:00Z,395.7
2023-05-10T23:15:00Z,395.8
2023-05-10T23:30:00Z,395.4
2023-05-10T23:45:00Z,394.8
2023-05-11T00:00:00Z,393.9
2023-05-11T00:15:00Z,393.5
2023-05-11T00:30:00Z,393.5
2023-05-11T00:45:00Z,393.4
2023-05-11T01:00:00Z,393.5
2023-05-11T01:15:00Z,392.7
2023-05-11T01:30:00Z,391.8
2023-05-11T01:45:00Z,391.5
2023-05-11T02:00:00Z,391.9
2023-05-11T02:15:00Z,392.1
2023-05-11T02:30:00Z,392.3
2023-05-11T02:45:00Z,391.9
2023-05-11T03:00:00Z,392
2023-05-11T03:15:00Z,391.9
2023-05-11T03:30:00Z,392
2023-05-11T03:45:00Z,391.5
2023-05-11T04:00:00Z,391.4
2023-05-11T04:15:00Z,390.6
2023-05-11T04:30:00Z,389.2
2023-05-11T04:45:00Z,387.7
2023-05-11T05:00:00Z,388.4
2023-05-11T05:15:00Z,390.2
2023-05-11T05:30:00Z,390.4
2023-05-11T05:45:00Z,391
2023-05-11T06:00:00Z,390.6
2023-05-11T06:15:00Z,390.2
2023-05-11T06:30:00Z,390.3
2023-05-11T06:45:00Z,390.8
2023-05-11T07:00:00Z,391.1
2023-05-11T07:15:00Z,391.5
2023-05-11T07:30:00Z,391.9
2023-05-11T07:45:00Z,392.6
2023-05-11T08:00:00Z,393.5
2023-05-11T08:15:00Z,393.7
2023-05-11T08:30:00Z,394
2023-05-11T08:45:00Z,394
2023-05-11T09:00:00Z,394.8
2023-05-11T09:15:00Z,395.6
2023-05-11T09:30:00Z,397.3
2023-05-11T09:45:00Z,398.5
2023-05-11T10:00:00Z,400.1
2023-05-11T10:15:00Z,400.6
2023-05-11T10:30:00Z,402.8
2023-05-11T10:45:00Z,405.1
2023-05-11T11:00:00Z,405.4
2023-05-11T11:15:00Z,405.7
2023-05-11T11:30:00Z,405.2
2023-05-11T11:45:00Z,406.9
2023-05-11T12:00:00Z,410.3
2023-05-11T12:15:00Z,411.7
2023-05-11T12:30:00Z,412.6
2023-05-11T12:45:00Z,412.7
2023-05-11T13:00:00Z,414.7
2023-05-11T13:15:00Z,414.2
2023-05-11T13:30:00Z,414
2023-05-11T13:45:00Z,413.9
2023-05-11T14:00:00Z,413.5
2023-05-11T14:15:00Z,416.7
2023-05-11T14:30:00Z,414.1
2023-05-11T14:45:00Z,418.4
2023-05-11T15:00:00Z,418
2023-05-11T15:15:00Z,415.9
2023-05-11T15:30:00Z,417
2023-05-11T15:45:00Z,418.1
2023-05-11T16:00:00Z,416.3
2023-05-11T16:15:00Z,415.1
2023-05-11T16:30:00Z,414.6
2023-05-11T16:45:00Z,413.1
2023-05-11T17:00:00Z,411.3
2023-05-11T17:15:00Z,409.8
2023-05-11T17:30:00Z,410.8
2023-05-11T17:45:00Z,411
2023-05-11T18:00:00Z,410.5
2023-05-11T18:15:00Z,409.1
2023-05-11T18:30:00Z,406.6
2023-05-11T18:45:00Z,405.4
2023-05-11T19:00:00Z,404.8
2023-05-11T19:15:00Z,407
2023-05-11T19:30:00Z,406.4
2023-05-11T19:45:00Z,403.1
2023-05-11T20:00:00Z,400.9
2023-05-11T20:15:00Z,399.8
2023-05-11T20:30:00Z,400.8
2023-05-11T20:45:00Z,398.6
2023-05-11T21:00:00Z,397.9
2023-05-11T21:15:00Z,397.3
2023-05-11T21:30:00Z,396.7
2023-05-11T21:45:00Z,396.7
2023-05-11T22:00:00Z,396.2
2023-05-11T22:15:00Z,395.6
2023-05-11T22:30:00Z,395
2023-05-11T22:45:00Z,395.7
2023-05-11T23:00:00Z,395.9
2023-05-11T23:15:00Z,395.3
2023-05-11T23:30:00Z,395.2
2023-05-11T23:45:00Z,396.6
2023-05-12T00:00:00Z,395.7
2023-05-12T00:15:00Z,395.3
2023-05-12T00:30:00Z,394.3
2023-05-12T00:45:00Z,393.9
2023-05-12T01:00:00Z,392.6
2023-05-12T01:15:00Z,392.5
2023-05-12T01:30:00Z,393.9
2023-05-12T01:45:00Z,394.4
2023-05-12T02:00:00Z,392
2023-05-12T02:15:00Z,391.8
2023-05-12T02:30:00Z,391.2
2023-05-12T02:45:00Z,390.1
2023-05-12T03:00:00Z,388.9
2023-05-12T03:15:00Z,388.1
2023-05-12T03:30:00Z,387.9
2023-05-12T03:45:00Z,387.3
2023-05-12T04:00:00Z,386.3
2023-05-12T04:15:00Z,386
2023-05-12T04:30:00Z,385.3
2023-05-12T04:45:00Z,384.8
2023-05-12T05:00:00Z,384.8
2023-05-12T05:15:00Z,385.2
2023-05-12T05:30:00Z,385.3
2023-05-12T05:45:00Z,385.3
2023-05-12T06:00:00Z,385.1
2023-05-12T06:15:00Z,385.7
2023-05-12T06:30:00Z,385.3
2023-05-12T06:45:00Z,385.6
2023-05-12T07:00:00Z,387.5
2023-05-12T07:15:00Z,387.9
2023-05-12T07:30:00Z,386.1
2023-05-12T07:45:00Z,386.6
2023-05-12T08:00:00Z,388
2023-05-12T08:15:00Z,389.5
2023-05-12T08:30:00Z,392.2
2023-05-12T08:45:00Z,394.3
2023-05-12T09:00:00Z,395.1
2023-05-12T09:15:00Z,396.4
2023-05-12T09:30:00Z,397.7
2023-05-12T09:45:00Z,398.6
2023-05-12T10:00:00Z,399.4
2023-05-12T10:15:00Z,400.5
2023-05-12T10:30:00Z,401.2
2023-05-12T10:45:00Z,402.8
2023-05-12T11:00:00Z,403.9
2023-05-12T11:15:00Z,404.9
2023-05-12T11:30:00Z,407
2023-05-12T11:45:00Z,408.2
2023-05-12T12:00:00Z,408.8
2023-05-12T12:15:00Z,410.3
2023-05-12T12:30:00Z,411
2023-05-12T12:45:00Z,411.6
2023-05-12T13:00:00Z,412.8
2023-05-12T13:15:00Z,412.4
2023-05-12T13:30:00Z,418.5
2023-05-12T13:45:00Z,425.7
2023-05-12T14:00:00Z,437
2023-05-12T14:15:00Z,440.7
2023-05-12T14:30:00Z,431.3
2023-05-12T14:45:00Z,434
2023-05-12T15:00:00Z,430.9
2023-05-12T15:15:00Z,436.7
2023-05-12T15:30:00Z,433.1
2023-05-12T15:45:00Z,431.1
2023-05-12T16:00:00Z,428.1
2023-05-12T16:15:00Z,426
2023-05-12T16:30:00Z,425.8
2023-05-12T16:45:00Z,425.1
2023-05-12T17:00:00Z,423.2
2023-05-12T17:15:00Z,421.6
2023-05-12T17:30:00Z,419.7
2023-05-12T17:45:00Z,418.5
2023-05-12T18:00:00Z,417.3
2023-05-12T18:15:00Z,415.6
2023-05-12T18:30:00Z,414.7
2023-05-12T18:45:00Z,413.6
2023-05-12T19:00:00Z,412.2
2023-05-12T19:15:00Z,410.4
2023-05-12T19:30:00Z,408.8
2023-05-12T19:45:00Z,408.4
2023-05-12T20:00:00Z,408.4
2023-05-12T20:15:00Z,408.5
2023-05-12T20:30:00Z,409.3
2023-05-12T20:45:00Z,407.9
2023-05-12T21:00:00Z,403.3
2023-05-12T21:15:00Z,385.5
2023-05-12T21:30:00Z,371.7
2023-05-12T21:45:00Z,345.2
2023-05-12T22:00:00Z,323.8
2023-05-12T22:15:00Z,337
2023-05-12T22:30:00Z,342.6
2023-05-12T22:45:00Z,348.7
2023-05-12T23:00:00Z,352.7
2023-05-12T23:15:00Z,351.2
2023-05-12T23:30:00Z,344.1
2023-05-12T23:45:00Z,331.1
2023-05-13T00:00:00Z,323.7
2023-05-13T00:15:00Z,322
2023-05-13T00:30:00Z,320.4
2023-05-13T00:45:00Z,323.4
2023-05-13T01:00:00Z,330.8
2023-05-13T01:15:00Z,333.8
2023-05-13T01:30:00Z,337.6
2023-05-13T01:45:00Z,338.6
2023-05-13T02:00:00Z,341.2
2023-05-13T02:15:00Z,344.2
2023-05-13T02:30:00Z,345.9
2023-05-13T02:45:00Z,349.6
2023-05-13T03:00:00Z,354.1
2023-05-13T03:15:00Z,348.1
2023-05-13T03:30:00Z,353.4
2023-05-13T03:45:00Z,354.2
2023-05-13T04:00:00Z,354
2023-05-13T04:15:00Z,354.9
2023-05-13T04:30:00Z,355.1
2023-05-13T04:45:00Z,355.6
2023-05-13T05:00:00Z,355.6
2023-05-13T05:15:00Z,355.8
