Date,LowSpC,FullSpC,time,ID
2021-04-13T11:57:45Z,101.4,101.3,11:57:45,5a
2021-04-13T11:57:50Z,101.2,101.3,11:57:50,5a
2021-04-13T11:57:55Z,101.7,101.7,11:57:55,5a
2021-04-13T11:58:00Z,101.4,101.3,11:58:00,5a
2021-04-13T11:58:05Z,100.8,100.9,11:58:05,5a
2021-04-13T11:58:10Z,100.9,100.9,11:58:10,5a
2021-04-13T11:58:15Z,102.2,102,11:58:15,5a
2021-04-13T11:58:20Z,102.2,102,11:58:20,5a
2021-04-13T11:58:25Z,102.6,102.7,11:58:25,5a
2021-04-13T11:58:30Z,102.4,102.4,11:58:30,5a
2021-04-13T11:58:35Z,102.6,102.4,11:58:35,5a
2021-04-13T11:58:40Z,102.8,103.1,11:58:40,5a
2021-04-13T11:58:45Z,102.6,102.4,11:58:45,5a
2021-04-13T11:58:50Z,102.6,102.7,11:58:50,5a
2021-04-13T11:58:55Z,102.9,103.1,11:58:55,5a
2021-04-13T11:59:00Z,102.9,102.7,11:59:00,5a
2021-04-13T11:59:05Z,103.3,103.4,11:59:05,5a
2021-04-13T11:59:10Z,103.2,103.4,11:59:10,5a
2021-04-13T11:59:15Z,102.6,102.7,11:59:15,5a
2021-04-13T11:59:20Z,102.5,102.4,11:59:20,5a
2021-04-13T11:59:25Z,102.3,102,11:59:25,5a
2021-04-13T11:59:30Z,102.4,102,11:59:30,5a
2021-04-13T11:59:35Z,102.2,102,11:59:35,5a
2021-04-13T11:59:40Z,102,101.7,11:59:40,5a
2021-04-13T11:59:45Z,102.3,101.7,11:59:45,5a
2021-04-13T11:59:50Z,102.4,102.4,11:59:50,5a
2021-04-13T11:59:55Z,102.4,102.4,11:59:55,5a
2021-04-13T12:00:00Z,102.2,102,12:00:00,5a
2021-04-13T12:00:05Z,102.2,102,12:00:05,5a
2021-04-13T12:00:10Z,102,102,12:00:10,5a
2021-04-13T12:00:15Z,101.9,102,12:00:15,5a
2021-04-13T12:00:20Z,101.9,101.7,12:00:20,5a
2021-04-13T12:00:25Z,102.2,102,12:00:25,5a
2021-04-13T12:00:30Z,101.8,101.7,12:00:30,5a
2021-04-13T12:00:35Z,101.4,101.3,12:00:35,5a
2021-04-13T12:00:40Z,101.5,101.7,12:00:40,5a
2021-04-13T12:00:45Z,101.2,101.3,12:00:45,5a
2021-04-13T12:00:50Z,101,100.9,12:00:50,5a
2021-04-13T12:00:55Z,101,100.9,12:00:55,5a
2021-04-13T12:01:00Z,101.4,100.9,12:01:00,5a
2021-04-13T12:01:05Z,101.4,101.3,12:01:05,5a
2021-04-13T12:01:10Z,101.7,101.7,12:01:10,5a
2021-04-13T12:01:15Z,101.7,101.7,12:01:15,5a
2021-04-13T12:01:20Z,101.6,101.7,12:01:20,5a
2021-04-13T12:01:25Z,101,100.6,12:01:25,5a
2021-04-13T12:01:30Z,100.9,100.6,12:01:30,5a
2021-04-13T12:01:35Z,100.2,100.2,12:01:35,5a
2021-04-13T12:01:40Z,99.8,99.9,12:01:40,5a
2021-04-13T12:01:45Z,99.7,99.5,12:01:45,5a
2021-04-13T12:01:50Z,99.7,99.9,12:01:50,5a
2021-04-13T12:01:55Z,100,99.9,12:01:55,5a
2021-04-13T12:02:00Z,100.4,100.2,12:02:00,5a
2021-04-13T12:02:05Z,100.7,100.6,12:02:05,5a
2021-04-13T12:02:10Z,100.9,100.6,12:02:10,5a
2021-04-13T12:02:15Z,101,100.9,12:02:15,5a
2021-04-13T12:02:20Z,101.3,100.9,12:02:20,5a
2021-04-13T12:02:25Z,101.3,101.3,12:02:25,5a
2021-04-13T12:02:30Z,101.2,100.9,12:02:30,5a
2021-04-13T12:02:35Z,101.2,100.9,12:02:35,5a
2021-04-13T12:02:40Z,101.5,101.3,12:02:40,5a
2021-04-13T12:02:45Z,101.5,101.3,12:02:45,5a
2021-04-13T12:02:50Z,101.5,101.3,12:02:50,5a
2021-04-13T12:02:55Z,101.5,101.3,12:02:55,5a
2021-04-13T12:03:00Z,101.4,101.3,12:03:00,5a
2021-04-13T12:03:05Z,101.4,101.3,12:03:05,5a
2021-04-13T12:03:10Z,101.4,101.3,12:03:10,5a
2021-04-13T12:03:15Z,101.3,101.3,12:03:15,5a
2021-04-13T12:03:20Z,101.2,101.3,12:03:20,5a
2021-04-13T12:03:25Z,101.2,100.9,12:03:25,5a
2021-04-13T12:03:30Z,101.2,100.9,12:03:30,5a
2021-04-13T12:03:35Z,101.1,100.9,12:03:35,5a
2021-04-13T12:03:40Z,101,100.9,12:03:40,5a
2021-04-13T12:03:45Z,100.9,100.6,12:03:45,5a
2021-04-13T12:03:50Z,100.9,100.6,12:03:50,5a
2021-04-13T12:03:55Z,100.7,100.6,12:03:55,5a
2021-04-13T12:04:00Z,100.8,100.6,12:04:00,5a
2021-04-13T12:04:05Z,100.8,100.6,12:04:05,5a
2021-04-13T12:04:10Z,100.7,100.6,12:04:10,5a
2021-04-13T12:04:15Z,100.7,100.6,12:04:15,5a
2021-04-13T12:04:20Z,100.7,100.6,12:04:20,5a
2021-04-13T12:04:25Z,100.5,100.2,12:04:25,5a
2021-04-13T12:04:30Z,100.5,100.2,12:04:30,5a
2021-04-13T12:04:35Z,100.4,100.2,12:04:35,5a
2021-04-13T12:04:40Z,100.4,100.2,12:04:40,5a
2021-04-13T12:04:45Z,100.1,99.9,12:04:45,5a
2021-04-13T12:04:50Z,100.1,99.9,12:04:50,5a
2021-04-13T12:04:55Z,99.9,99.9,12:04:55,5a
2021-04-13T12:05:00Z,99.9,99.9,12:05:00,5a
2021-04-13T12:05:05Z,99.9,99.9,12:05:05,5a
2021-04-13T12:05:10Z,99.9,99.9,12:05:10,5a
2021-04-13T12:05:15Z,99.9,99.9,12:05:15,5a
2021-04-13T12:05:20Z,99.7,99.9,12:05:20,5a
2021-04-13T12:05:25Z,99.6,99.9,12:05:25,5a
2021-04-13T12:05:30Z,99.7,99.5,12:05:30,5a
2021-04-13T12:05:35Z,99.7,99.9,12:05:35,5a
2021-04-13T12:05:40Z,99.5,99.2,12:05:40,5a
2021-04-13T12:05:45Z,99.4,99.5,12:05:45,5a
2021-04-13T12:05:50Z,99.3,99.5,12:05:50,5a
2021-04-13T12:05:55Z,99.4,99.5,12:05:55,5a
2021-04-13T12:06:00Z,99.4,99.2,12:06:00,5a
2021-04-13T12:06:05Z,99.3,99.2,12:06:05,5a
2021-04-13T12:06:10Z,99.3,99.5,12:06:10,5a
2021-04-13T12:06:15Z,99.3,98.8,12:06:15,5a
2021-04-13T12:06:20Z,99.3,99.5,12:06:20,5a
2021-04-13T12:06:25Z,99.3,99.5,12:06:25,5a
2021-04-13T12:06:30Z,99.2,98.8,12:06:30,5a
2021-04-13T12:06:35Z,99.1,98.8,12:06:35,5a
2021-04-13T12:06:40Z,99.2,98.8,12:06:40,5a
2021-04-13T12:06:45Z,99.2,99.2,12:06:45,5a
2021-04-13T12:06:50Z,99.2,98.8,12:06:50,5a
2021-04-13T12:06:55Z,98.7,98.4,12:06:55,5a
2021-04-13T12:07:00Z,98.6,98.4,12:07:00,5a
2021-04-13T12:07:05Z,98.7,98.8,12:07:05,5a
2021-04-13T12:07:10Z,98.8,98.4,12:07:10,5a
2021-04-13T12:07:15Z,98.7,98.4,12:07:15,5a
2021-04-13T12:07:20Z,98.7,98.4,12:07:20,5a
2021-04-13T12:07:25Z,98.7,98.8,12:07:25,5a
2021-04-13T12:07:30Z,98.6,98.4,12:07:30,5a
2021-04-13T12:07:35Z,98.5,98.4,12:07:35,5a
2021-04-13T12:07:40Z,98.5,98.4,12:07:40,5a
2021-04-13T12:07:45Z,98.5,98.4,12:07:45,5a
2021-04-13T12:07:50Z,98.4,98.1,12:07:50,5a
2021-04-13T12:07:55Z,98.4,98.1,12:07:55,5a
2021-04-13T12:08:00Z,98.3,98.1,12:08:00,5a
2021-04-13T12:08:05Z,98.1,98.4,12:08:05,5a
2021-04-13T12:08:10Z,97.9,97.7,12:08:10,5a
2021-04-13T12:08:15Z,98,98.1,12:08:15,5a
2021-04-13T12:08:20Z,97.9,97.7,12:08:20,5a
2021-04-13T12:08:25Z,97.8,97.7,12:08:25,5a
2021-04-13T12:08:30Z,97.9,97.7,12:08:30,5a
2021-04-13T12:08:35Z,97.9,97.7,12:08:35,5a
2021-04-13T12:08:40Z,97.7,97.7,12:08:40,5a
2021-04-13T12:08:45Z,97.5,97.4,12:08:45,5a
2021-04-13T12:08:50Z,97.7,97.7,12:08:50,5a
2021-04-13T12:08:55Z,98.1,98.1,12:08:55,5a
2021-04-13T12:09:00Z,97.7,97.7,12:09:00,5a
2021-04-13T12:09:05Z,97.6,97.4,12:09:05,5a
2021-04-13T12:09:10Z,97.4,97.4,12:09:10,5a
2021-04-13T12:09:15Z,97.3,97.4,12:09:15,5a
2021-04-13T12:09:20Z,97.4,97,12:09:20,5a
2021-04-13T12:09:25Z,97.2,97.4,12:09:25,5a
2021-04-13T12:09:30Z,97.2,97.4,12:09:30,5a
2021-04-13T12:09:35Z,97.2,97,12:09:35,5a
2021-04-13T12:09:40Z,97.2,97.4,12:09:40,5a
2021-04-13T12:09:45Z,97.2,97,12:09:45,5a
2021-04-13T12:09:50Z,11.3,12.4,12:09:50,5a
2021-04-13T12:09:55Z,6.3,7.5,12:09:55,5a
2022-04-14T10:17:04Z,86.1,69.4,10:17:04,13
2022-04-14T10:17:09Z,86.1,69.37,10:17:09,13
2022-04-14T10:17:14Z,86.1,69.37,10:17:14,13
2022-04-14T10:17:19Z,86.4,69.37,10:17:19,13
2022-04-14T10:17:24Z,86.1,69.33,10:17:24,13
2022-04-14T10:17:29Z,86.4,69.33,10:17:29,13
2022-04-14T10:17:34Z,86.1,69.33,10:17:34,13
2022-04-14T10:17:39Z,86.1,69.33,10:17:39,13
2022-04-14T10:17:44Z,86.1,69.33,10:17:44,13
2022-04-14T10:17:49Z,86.1,69.33,10:17:49,13
2022-04-14T10:17:54Z,86.1,69.31,10:17:54,13
2022-04-14T10:17:59Z,86.1,69.3,10:17:59,13
2022-04-14T10:18:04Z,86.1,69.31,10:18:04,13
2022-04-14T10:18:09Z,86.1,69.3,10:18:09,13
2022-04-14T10:18:14Z,85.7,69.28,10:18:14,13
2022-04-14T10:18:19Z,86.1,69.3,10:18:19,13
2022-04-14T10:18:24Z,86.1,69.28,10:18:24,13
2022-04-14T10:18:29Z,86.1,69.31,10:18:29,13
2022-04-14T10:18:34Z,86.1,69.3,10:18:34,13
2022-04-14T10:18:39Z,86.1,69.31,10:18:39,13
2022-04-14T10:18:44Z,86.1,69.3,10:18:44,13
2022-04-14T10:18:49Z,86.8,69.28,10:18:49,13
2022-04-14T10:18:54Z,96,69.28,10:18:54,13
2022-04-14T10:18:59Z,111.2,69.3,10:18:59,13
2022-04-14T10:19:04Z,188,69.28,10:19:04,13
2022-04-14T10:19:09Z,231.2,69.3,10:19:09,13
2022-04-14T10:19:14Z,298.4,69.28,10:19:14,13
2022-04-14T10:19:19Z,322.9,69.28,10:19:19,13
2022-04-14T10:19:24Z,322.5,69.28,10:19:24,13
2022-04-14T10:19:29Z,295.6,69.28,10:19:29,13
2022-04-14T10:19:34Z,260.7,69.28,10:19:34,13
2022-04-14T10:19:39Z,209.6,69.28,10:19:39,13
2022-04-14T10:19:44Z,176.4,69.3,10:19:44,13
2022-04-14T10:19:49Z,183.4,69.28,10:19:49,13
2022-04-14T10:19:54Z,137.3,69.3,10:19:54,13
2022-04-14T10:19:59Z,123.5,69.28,10:19:59,13
2022-04-14T10:20:04Z,114.3,69.28,10:20:04,13
2022-04-14T10:20:09Z,105.1,69.28,10:20:09,13
2022-04-14T10:20:14Z,104.4,69.28,10:20:14,13
2022-04-14T10:20:19Z,97.1,69.28,10:20:19,13
2022-04-14T10:20:24Z,96.4,69.28,10:20:24,13
2022-04-14T10:20:29Z,94.8,69.28,10:20:29,13
2022-04-14T10:20:34Z,93.3,69.28,10:20:34,13
2022-04-14T10:20:39Z,91.8,69.28,10:20:39,13
2022-04-14T10:20:44Z,91,69.28,10:20:44,13
2022-04-14T10:20:49Z,89.9,69.3,10:20:49,13
2022-04-14T10:20:54Z,89.5,69.28,10:20:54,13
2022-04-14T10:20:59Z,90.6,69.28,10:20:59,13
2022-04-14T10:21:04Z,88.4,69.28,10:21:04,13
2022-04-14T10:21:09Z,88.4,69.28,10:21:09,13
2022-04-14T10:21:14Z,88.3,69.3,10:21:14,13
2022-04-14T10:21:19Z,88,69.3,10:21:19,13
2022-04-14T10:21:24Z,88,69.3,10:21:24,13
2022-04-14T10:21:29Z,87.2,69.28,10:21:29,13
2022-04-14T10:21:34Z,86.8,69.28,10:21:34,13
2022-04-14T10:21:39Z,86.8,69.24,10:21:39,13
2022-04-14T10:21:44Z,86.4,69.28,10:21:44,13
2022-04-14T10:21:49Z,86.4,69.28,10:21:49,13
2022-04-14T10:21:54Z,86.4,69.28,10:21:54,13
2022-04-14T10:21:59Z,86.4,69.28,10:21:59,13
2022-04-14T10:22:04Z,86.1,69.28,10:22:04,13
2022-04-14T10:22:09Z,86.4,69.3,10:22:09,13
2022-04-14T10:22:14Z,86.1,69.28,10:22:14,13
2022-04-14T10:22:19Z,86.1,69.28,10:22:19,13
2022-04-14T10:22:24Z,86.1,69.28,10:22:24,13
2022-04-14T10:22:29Z,86.1,69.3,10:22:29,13
2022-04-14T10:22:34Z,86.1,69.28,10:22:34,13
2022-04-14T10:22:39Z,86.1,69.3,10:22:39,13
2022-04-14T10:22:44Z,86.1,69.3,10:22:44,13
2022-04-14T10:22:49Z,85.7,69.3,10:22:49,13
2022-04-14T10:22:54Z,86.1,69.3,10:22:54,13
2022-04-14T10:22:59Z,87.2,69.3,10:22:59,13
2022-04-14T10:23:04Z,85.7,69.3,10:23:04,13
2022-04-14T10:23:09Z,85.7,69.3,10:23:09,13
2022-04-14T10:23:14Z,85.7,69.3,10:23:14,13
2022-04-14T10:23:19Z,85.7,69.3,10:23:19,13
2022-04-14T10:23:24Z,85.7,69.28,10:23:24,13
2022-04-14T10:23:29Z,85.7,69.3,10:23:29,13
2022-04-14T10:23:34Z,85.7,69.3,10:23:34,13
2022-04-14T10:23:39Z,85.7,69.28,10:23:39,13
2022-04-14T10:23:44Z,85.7,69.3,10:23:44,13
2022-04-14T10:23:49Z,85.7,69.31,10:23:49,13
2022-04-14T10:23:54Z,85.7,69.31,10:23:54,13
2022-04-14T10:23:59Z,85.7,69.31,10:23:59,13
2022-04-14T13:36:04Z,67.3,72.23,13:36:04,6
2022-04-14T13:36:09Z,67.3,72.16,13:36:09,6
2022-04-14T13:36:14Z,67.3,72.18,13:36:14,6
2022-04-14T13:36:19Z,67.7,72.01,13:36:19,6
2022-04-14T13:36:24Z,67.7,71.94,13:36:24,6
2022-04-14T13:36:29Z,67.3,71.91,13:36:29,6
2022-04-14T13:36:34Z,67.3,71.94,13:36:34,6
2022-04-14T13:36:39Z,67.3,71.83,13:36:39,6
2022-04-14T13:36:44Z,67.3,71.8,13:36:44,6
2022-04-14T13:36:49Z,67.3,71.8,13:36:49,6
2022-04-14T13:36:54Z,67.3,71.73,13:36:54,6
2022-04-14T13:36:59Z,67.3,71.71,13:36:59,6
2022-04-14T13:37:04Z,67.3,71.73,13:37:04,6
2022-04-14T13:37:09Z,67.7,71.67,13:37:09,6
2022-04-14T13:37:14Z,67.3,71.67,13:37:14,6
2022-04-14T13:37:19Z,67.3,71.6,13:37:19,6
2022-04-14T13:37:24Z,67.7,71.6,13:37:24,6
2022-04-14T13:37:29Z,67.3,71.56,13:37:29,6
2022-04-14T13:37:34Z,67.3,71.58,13:37:34,6
2022-04-14T13:37:39Z,67.3,71.58,13:37:39,6
2022-04-14T13:37:44Z,67.3,71.56,13:37:44,6
2022-04-14T13:37:49Z,67.3,71.56,13:37:49,6
2022-04-14T13:37:54Z,67.3,71.51,13:37:54,6
2022-04-14T13:37:59Z,67.3,71.56,13:37:59,6
2022-04-14T13:38:04Z,67.3,71.55,13:38:04,6
2022-04-14T13:38:09Z,67.3,71.55,13:38:09,6
2022-04-14T13:38:14Z,67.3,71.51,13:38:14,6
2022-04-14T13:38:19Z,67.3,71.51,13:38:19,6
2022-04-14T13:38:24Z,67.3,71.46,13:38:24,6
2022-04-14T13:38:29Z,67.3,71.47,13:38:29,6
2022-04-14T13:38:34Z,67.3,71.47,13:38:34,6
2022-04-14T13:38:39Z,68.1,71.47,13:38:39,6
2022-04-14T13:38:44Z,79.1,71.46,13:38:44,6
2022-04-14T13:38:49Z,137.1,71.42,13:38:49,6
2022-04-14T13:38:54Z,215.1,71.46,13:38:54,6
2022-04-14T13:38:59Z,353.3,71.46,13:38:59,6
2022-04-14T13:39:04Z,562,71.46,13:39:04,6
2022-04-14T13:39:09Z,719.2,71.46,13:39:09,6
2022-04-14T13:39:14Z,852.2,71.42,13:39:14,6
2022-04-14T13:39:19Z,791.8,71.46,13:39:19,6
2022-04-14T13:39:24Z,722.8,71.42,13:39:24,6
2022-04-14T13:39:29Z,707.5,71.42,13:39:29,6
2022-04-14T13:39:34Z,565.9,71.42,13:39:34,6
2022-04-14T13:39:39Z,490.2,71.42,13:39:39,6
2022-04-14T13:39:44Z,418,71.42,13:39:44,6
2022-04-14T13:39:49Z,374.1,71.46,13:39:49,6
2022-04-14T13:39:54Z,272,71.42,13:39:54,6
2022-04-14T13:39:59Z,216.3,71.4,13:39:59,6
2022-04-14T13:40:04Z,187.4,71.4,13:40:04,6
2022-04-14T13:40:09Z,154.3,71.4,13:40:09,6
2022-04-14T13:40:14Z,144.8,71.4,13:40:14,6
2022-04-14T13:40:19Z,119.5,71.4,13:40:19,6
2022-04-14T13:40:24Z,116.8,71.38,13:40:24,6
2022-04-14T13:40:29Z,118,71.4,13:40:29,6
2022-04-14T13:40:34Z,110.7,71.4,13:40:34,6
2022-04-14T13:40:39Z,100.1,71.4,13:40:39,6
2022-04-14T13:40:44Z,95.1,71.4,13:40:44,6
2022-04-14T13:40:49Z,87.9,71.4,13:40:49,6
2022-04-14T13:40:54Z,87.1,71.4,13:40:54,6
2022-04-14T13:40:59Z,82.2,71.38,13:40:59,6
2022-04-14T13:37:04Z,67.3,71.73,13:37:04,6a
2022-04-14T13:37:09Z,67.7,71.67,13:37:09,6a
2022-04-14T13:37:14Z,67.3,71.67,13:37:14,6a
2022-04-14T13:37:19Z,67.3,71.6,13:37:19,6a
2022-04-14T13:37:24Z,67.7,71.6,13:37:24,6a
2022-04-14T13:37:29Z,67.3,71.56,13:37:29,6a
2022-04-14T13:37:34Z,67.3,71.58,13:37:34,6a
2022-04-14T13:37:39Z,67.3,71.58,13:37:39,6a
2022-04-14T13:37:44Z,67.3,71.56,13:37:44,6a
2022-04-14T13:37:49Z,67.3,71.56,13:37:49,6a
2022-04-14T13:37:54Z,67.3,71.51,13:37:54,6a
2022-04-14T13:37:59Z,67.3,71.56,13:37:59,6a
2022-04-14T13:38:04Z,67.3,71.55,13:38:04,6a
2022-04-14T13:38:09Z,67.3,71.55,13:38:09,6a
2022-04-14T13:38:14Z,67.3,71.51,13:38:14,6a
2022-04-14T13:38:19Z,67.3,71.51,13:38:19,6a
2022-04-14T13:38:24Z,67.3,71.46,13:38:24,6a
2022-04-14T13:38:29Z,67.3,71.47,13:38:29,6a
2022-04-14T13:38:34Z,67.3,71.47,13:38:34,6a
2022-04-14T13:38:39Z,68.1,71.47,13:38:39,6a
2022-04-14T13:38:44Z,79.1,71.46,13:38:44,6a
2022-04-14T13:38:49Z,137.1,71.42,13:38:49,6a
2022-04-14T13:38:54Z,215.1,71.46,13:38:54,6a
2022-04-14T13:38:59Z,353.3,71.46,13:38:59,6a
2022-04-14T13:39:04Z,562,71.46,13:39:04,6a
2022-04-14T13:39:09Z,719.2,71.46,13:39:09,6a
2022-04-14T13:39:14Z,852.2,71.42,13:39:14,6a
2022-04-14T13:39:19Z,791.8,71.46,13:39:19,6a
2022-04-14T13:39:24Z,722.8,71.42,13:39:24,6a
2022-04-14T13:39:29Z,707.5,71.42,13:39:29,6a
2022-04-14T13:39:34Z,565.9,71.42,13:39:34,6a
2022-04-14T13:39:39Z,490.2,71.42,13:39:39,6a
2022-04-14T13:39:44Z,418,71.42,13:39:44,6a
2022-04-14T13:39:49Z,374.1,71.46,13:39:49,6a
2022-04-14T13:39:54Z,272,71.42,13:39:54,6a
2022-04-14T13:39:59Z,216.3,71.4,13:39:59,6a
2022-04-14T13:40:04Z,187.4,71.4,13:40:04,6a
2022-04-14T13:40:09Z,154.3,71.4,13:40:09,6a
2022-04-14T13:40:14Z,144.8,71.4,13:40:14,6a
2022-04-14T13:40:19Z,119.5,71.4,13:40:19,6a
2022-04-14T13:40:24Z,116.8,71.38,13:40:24,6a
2022-04-14T13:40:29Z,118,71.4,13:40:29,6a
2022-04-14T13:40:34Z,110.7,71.4,13:40:34,6a
2022-04-14T13:40:39Z,100.1,71.4,13:40:39,6a
2022-04-14T13:40:44Z,95.1,71.4,13:40:44,6a
2022-04-14T13:40:49Z,87.9,71.4,13:40:49,6a
2022-04-14T13:40:54Z,87.1,71.4,13:40:54,6a
2022-04-14T13:40:59Z,82.2,71.38,13:40:59,6a
2022-04-14T13:41:04Z,80.3,71.38,13:41:04,6a
2022-04-14T13:41:09Z,81,71.4,13:41:09,6a
2022-04-14T13:41:14Z,78.7,71.4,13:41:14,6a
2022-04-14T13:41:19Z,79.1,71.4,13:41:19,6a
2022-04-14T13:41:24Z,76.4,71.4,13:41:24,6a
2022-04-14T13:41:29Z,76.1,71.4,13:41:29,6a
2022-04-14T13:41:34Z,73.8,71.4,13:41:34,6a
2022-04-14T13:41:39Z,74.2,71.4,13:41:39,6a
2022-04-14T13:41:44Z,74.2,71.4,13:41:44,6a
2022-04-14T13:41:49Z,73.8,71.42,13:41:49,6a
2022-04-14T13:41:54Z,73.4,71.4,13:41:54,6a
2022-04-14T13:41:59Z,73,71.42,13:41:59,6a
2022-04-14T11:10:04Z,126.2,68.52,11:10:04,9
2022-04-14T11:10:09Z,126.2,68.54,11:10:09,9
2022-04-14T11:10:14Z,126.2,68.54,11:10:14,9
2022-04-14T11:10:19Z,125.8,68.52,11:10:19,9
2022-04-14T11:10:24Z,125.1,68.54,11:10:24,9
2022-04-14T11:10:29Z,125.1,68.54,11:10:29,9
2022-04-14T11:10:34Z,125.1,68.52,11:10:34,9
2022-04-14T11:10:39Z,125.1,68.52,11:10:39,9
2022-04-14T11:10:44Z,125.5,68.52,11:10:44,9
2022-04-14T11:10:49Z,125.5,68.52,11:10:49,9
2022-04-14T11:10:54Z,125.5,68.54,11:10:54,9
2022-04-14T11:10:59Z,125.5,68.52,11:10:59,9
2022-04-14T11:11:04Z,125.8,68.5,11:11:04,9
2022-04-14T11:11:09Z,125.8,68.54,11:11:09,9
2022-04-14T11:11:14Z,125.8,68.52,11:11:14,9
2022-04-14T11:11:19Z,125.8,68.5,11:11:19,9
2022-04-14T11:11:24Z,125.8,68.52,11:11:24,9
2022-04-14T11:11:29Z,125.8,68.52,11:11:29,9
2022-04-14T11:11:34Z,125.8,68.5,11:11:34,9
2022-04-14T11:11:39Z,125.8,68.52,11:11:39,9
2022-04-14T11:11:44Z,125.8,68.52,11:11:44,9
2022-04-14T11:11:49Z,125.8,68.54,11:11:49,9
2022-04-14T11:11:54Z,125.8,68.52,11:11:54,9
2022-04-14T11:11:59Z,125.8,68.52,11:11:59,9
2022-04-14T11:12:04Z,125.8,68.52,11:12:04,9
2022-04-14T11:12:09Z,125.8,68.54,11:12:09,9
2022-04-14T11:12:14Z,126.2,68.54,11:12:14,9
2022-04-14T11:12:19Z,125.8,68.54,11:12:19,9
2022-04-14T11:12:24Z,125.8,68.54,11:12:24,9
2022-04-14T11:12:29Z,126.2,68.52,11:12:29,9
2022-04-14T11:12:34Z,125.8,68.54,11:12:34,9
2022-04-14T11:12:39Z,125.8,68.52,11:12:39,9
2022-04-14T11:12:44Z,125.8,68.52,11:12:44,9
2022-04-14T11:12:49Z,125.8,68.52,11:12:49,9
2022-04-14T11:12:54Z,125.8,68.54,11:12:54,9
2022-04-14T11:12:59Z,125.8,68.54,11:12:59,9
2022-04-14T11:13:04Z,125.8,68.52,11:13:04,9
2022-04-14T11:13:09Z,125.8,68.54,11:13:09,9
2022-04-14T11:13:14Z,125.8,68.54,11:13:14,9
2022-04-14T11:13:19Z,125.8,68.58,11:13:19,9
2022-04-14T11:13:24Z,125.8,68.52,11:13:24,9
2022-04-14T11:13:29Z,125.8,68.52,11:13:29,9
2022-04-14T11:13:34Z,126.2,68.52,11:13:34,9
2022-04-14T11:13:39Z,125.8,68.54,11:13:39,9
2022-04-14T11:13:44Z,125.8,68.58,11:13:44,9
2022-04-14T11:13:49Z,125.8,68.58,11:13:49,9
2022-04-14T11:13:54Z,125.8,68.52,11:13:54,9
2022-04-14T11:13:59Z,125.8,68.54,11:13:59,9
2022-04-14T11:14:04Z,125.8,68.58,11:14:04,9
2022-04-14T11:14:09Z,125.8,68.54,11:14:09,9
2022-04-14T11:14:14Z,125.8,68.54,11:14:14,9
2022-04-14T11:14:19Z,125.8,68.54,11:14:19,9
2022-04-14T11:14:24Z,125.8,68.54,11:14:24,9
2022-04-14T11:14:29Z,125.8,68.54,11:14:29,9
2022-04-14T11:14:34Z,133.1,68.52,11:14:34,9
2022-04-14T11:14:39Z,196.9,68.58,11:14:39,9
2022-04-14T11:14:44Z,261.5,68.58,11:14:44,9
2022-04-14T11:14:49Z,340.3,68.54,11:14:49,9
2022-04-14T11:14:54Z,328.9,68.58,11:14:54,9
2022-04-14T11:14:59Z,291.5,68.58,11:14:59,9
2022-04-14T11:15:04Z,258.4,68.54,11:15:04,9
2022-04-14T11:15:09Z,225.1,68.54,11:15:09,9
2022-04-14T11:15:14Z,188.8,68.54,11:15:14,9
2022-04-14T11:15:19Z,172.7,68.54,11:15:19,9
2022-04-14T11:15:24Z,166.1,68.58,11:15:24,9
2022-04-14T11:15:29Z,161.1,68.58,11:15:29,9
2022-04-14T11:15:34Z,161.5,68.58,11:15:34,9
2022-04-14T11:15:39Z,145.4,68.58,11:15:39,9
2022-04-14T11:15:44Z,147.3,68.54,11:15:44,9
2022-04-14T11:15:49Z,138.9,68.58,11:15:49,9
2022-04-14T11:15:54Z,136.2,68.54,11:15:54,9
2022-04-14T11:15:59Z,134.6,68.58,11:15:59,9
2022-04-14T11:16:04Z,131.6,68.54,11:16:04,9
2022-04-14T11:16:09Z,132.3,68.59,11:16:09,9
2022-04-14T11:16:14Z,130.4,68.58,11:16:14,9
2022-04-14T11:16:19Z,128.9,68.54,11:16:19,9
2022-04-14T11:16:24Z,130,68.58,11:16:24,9
2022-04-14T11:16:29Z,128.9,68.58,11:16:29,9
2022-04-14T11:16:34Z,128.9,68.58,11:16:34,9
2022-04-14T11:16:39Z,127.7,68.59,11:16:39,9
2022-04-14T11:16:44Z,126.6,68.59,11:16:44,9
2022-04-14T11:16:49Z,126.6,68.58,11:16:49,9
2022-04-14T11:16:54Z,127,68.59,11:16:54,9
2022-04-14T11:16:59Z,126.6,68.58,11:16:59,9
2022-04-14T11:17:04Z,126.6,68.58,11:17:04,9
2022-04-14T11:17:09Z,126.2,68.58,11:17:09,9
2022-04-14T11:17:14Z,126.2,68.58,11:17:14,9
2022-04-14T11:17:19Z,126.2,68.58,11:17:19,9
2022-04-14T11:17:24Z,126.2,68.58,11:17:24,9
2022-04-14T11:17:29Z,126.2,68.58,11:17:29,9
2022-04-14T11:17:34Z,126.2,68.59,11:17:34,9
2022-04-14T11:17:39Z,126.2,68.59,11:17:39,9
2022-04-14T11:17:44Z,126.2,68.59,11:17:44,9
2022-04-14T11:17:49Z,126.2,68.59,11:17:49,9
2022-04-14T11:17:54Z,125.8,68.59,11:17:54,9
