Date,FullSpC,LowSpC
4/2/2025 9:48:40,126.6,125.7
4/2/2025 9:48:41,126.7,125.7
4/2/2025 9:48:42,126.7,126.1
4/2/2025 9:48:43,126.6,125.4
4/2/2025 9:48:44,126.6,125.7
4/2/2025 9:48:45,126.8,125.7
4/2/2025 9:48:46,126.6,125.7
4/2/2025 9:48:47,126.9,126.5
4/2/2025 9:48:48,126.8,126.1
4/2/2025 9:48:49,126.6,125.7
4/2/2025 9:48:50,126.6,125.7
4/2/2025 9:48:51,126.6,125.7
4/2/2025 9:48:52,126.6,125.4
4/2/2025 9:48:53,126.1,125
4/2/2025 9:48:54,126.1,125
4/2/2025 9:48:55,126.4,125.4
4/2/2025 9:48:56,126.8,126.1
4/2/2025 9:48:57,126.9,126.1
4/2/2025 9:48:58,126.5,125.4
4/2/2025 9:48:59,126.3,125.4
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
