Date,,,FDOM,CO2
9/6/2023 14:00,838,11.48,10.92084,16723.37
9/6/2023 15:00,839,11.48,23.72594,16782.79
9/6/2023 16:00,840,11.47,19.702,16815.58
9/6/2023 17:00,841,11.47,21.82929,16752.06
9/6/2023 18:00,842,11.45,24.12113,16709.02
9/6/2023 19:00,843,11.44,25.3791,16588.12
9/6/2023 20:00,844,11.43,24.59175,16530.74
9/6/2023 21:00,845,11.43,25.58186,16512.3
9/6/2023 22:00,846,11.42,11.98617,16348.37
9/6/2023 23:00,847,11.41,26.42529,16362.71
9/7/2023 0:00,848,11.4,26.95702,16315.58
9/7/2023 1:00,849,11.39,27.91963,16258.2
9/7/2023 2:00,850,11.38,27.65376,16198.78
9/7/2023 3:00,851,11.38,28.31384,16198.78
9/7/2023 4:00,852,11.37,28.18549,16168.04
9/7/2023 5:00,853,11.36,28.02023,16104.52
9/7/2023 6:00,854,11.35,28.30467,16048.22
9/7/2023 7:00,855,11.34,28.33217,16019.17
9/7/2023 8:00,856,11.33,28.31383,16046.34
9/7/2023 9:00,857,11.34,21.23638,16151.69
9/7/2023 10:00,858,11.34,20.53774,16258.2
9/7/2023 11:00,859,11.34,23.23098,16274.6
9/7/2023 12:00,860,11.35,19.76618,16391.4
9/7/2023 13:00,861,11.34,22.8735,16434.43
9/7/2023 14:00,862,11.34,25.51335,16497.96
9/7/2023 15:00,863,11.33,23.05683,16495.91
9/7/2023 16:00,864,11.32,25.24754,16526.65
9/7/2023 17:00,865,11.31,21.25172,16467.22
9/7/2023 18:00,866,11.3,22.3451,16436.48
9/7/2023 19:00,867,11.28,22.9049,16379.11
9/7/2023 20:00,868,11.28,24.7201,16272.55
9/7/2023 21:00,869,11.27,22.12564,16213.12
9/7/2023 22:00,870,11.25,24.7476,16151.65
9/7/2023 23:00,871,11.24,24.35339,16165.99
9/8/2023 0:00,872,11.23,22.9324,16256.15
9/8/2023 1:00,873,11.22,21.27305,16227.47
9/8/2023 2:00,874,11.21,25.52686,16168.04
9/8/2023 3:00,875,11.2,25.40768,16194.68
9/8/2023 4:00,876,11.19,21.15387,16182.38
9/8/2023 5:00,877,11.18,21.15387,16243.86
9/8/2023 6:00,878,11.16,14.18641,16198.78
9/8/2023 7:00,879,11.16,18.24771,16209.02
9/8/2023 8:00,880,11.14,18.90745,16165.99
9/8/2023 9:00,881,11.13,18.99946,16168.04
9/8/2023 10:00,882,11.13,21.57558,16120.91
9/8/2023 11:00,883,11.13,21.05256,16047.14
