"Plot Title: Bradford_2"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10776657, SEN S/N: 10776657)","Temp, °F (LGR S/N: 10776657, SEN S/N: 10776657)","Coupler Detached (LGR S/N: 10776657, SEN S/N: 10776657)","Bad Battery (LGR S/N: 10776657, SEN S/N: 10776657)","Coupler Attached (LGR S/N: 10776657, SEN S/N: 10776657)","Stopped (LGR S/N: 10776657, SEN S/N: 10776657)","End Of File (LGR S/N: 10776657, SEN S/N: 10776657)"
2815,05/13/22 10:15:00 PM,0.6869,71.512,,,,,
2816,05/13/22 10:30:00 PM,0.6869,71.512,,,,,
2817,05/13/22 10:45:00 PM,0.6869,71.512,,,,,
2818,05/13/22 11:00:00 PM,0.6869,71.512,,,,,
2819,05/13/22 11:15:00 PM,0.6869,71.512,,,,,
2820,05/13/22 11:30:00 PM,14.8450,71.512,,,,,
2821,05/13/22 11:45:00 PM,14.8526,71.512,,,,,
2822,05/14/22 12:00:00 AM,0.6869,71.512,,,,,
2823,05/14/22 12:15:00 AM,14.8526,71.512,,,,,
2824,05/14/22 12:30:00 AM,14.8488,71.512,,,,,
2825,05/14/22 12:45:00 AM,14.8488,71.512,,,,,
2826,05/14/22 01:00:00 AM,14.8413,71.512,,,,,
2827,05/14/22 01:15:00 AM,0.6869,71.512,,,,,
2828,05/14/22 01:30:00 AM,0.6869,71.512,,,,,
2829,05/14/22 01:45:00 AM,14.8281,71.512,,,,,
2830,05/14/22 02:00:00 AM,14.8262,71.512,,,,,
2831,05/14/22 02:15:00 AM,14.8168,71.512,,,,,
2832,05/14/22 02:30:00 AM,14.8073,71.512,,,,,
2833,05/14/22 02:45:00 AM,14.8092,71.512,,,,,
2834,05/14/22 03:00:00 AM,14.8130,71.512,,,,,
2835,05/14/22 03:15:00 AM,14.8130,71.512,,,,,
2836,05/14/22 03:30:00 AM,14.8092,71.512,,,,,
2837,05/14/22 03:45:00 AM,14.8130,71.512,,,,,
2838,05/14/22 04:00:00 AM,0.6869,71.512,,,,,
2839,05/14/22 04:15:00 AM,14.7998,71.512,,,,,
2840,05/14/22 04:30:00 AM,0.6869,71.512,,,,,
2841,05/14/22 04:45:00 AM,14.7979,71.512,,,,,
2842,05/14/22 05:00:00 AM,14.7960,71.512,,,,,
2843,05/14/22 05:15:00 AM,14.7960,71.512,,,,,
2844,05/14/22 05:30:00 AM,14.7904,71.512,,,,,
2845,05/14/22 05:45:00 AM,14.7960,71.512,,,,,
2846,05/14/22 06:00:00 AM,14.7941,71.512,,,,,
2847,05/14/22 06:15:00 AM,14.7998,71.512,,,,,
2848,05/14/22 06:30:00 AM,14.7976,71.339,,,,,
2849,05/14/22 06:45:00 AM,14.7675,71.339,,,,,
2850,05/14/22 07:00:00 AM,0.6869,71.339,,,,,
2851,05/14/22 07:15:00 AM,0.6869,71.339,,,,,
2852,05/14/22 07:30:00 AM,0.6869,71.339,,,,,
2853,05/14/22 07:45:00 AM,0.6869,71.339,,,,,
2854,05/14/22 08:00:00 AM,0.6869,71.339,,,,,
2855,05/14/22 08:15:00 AM,0.6869,71.339,,,,,
2856,05/14/22 08:30:00 AM,0.6869,71.339,,,,,
2857,05/14/22 08:45:00 AM,0.6869,71.512,,,,,
2858,05/14/22 09:00:00 AM,0.6870,71.168,,,,,
2859,05/14/22 09:15:00 AM,0.6870,71.168,,,,,
2860,05/14/22 09:30:00 AM,0.6870,71.168,,,,,
2861,05/14/22 09:45:00 AM,0.6870,71.168,,,,,
2862,05/14/22 10:00:00 AM,0.6870,71.168,,,,,
2863,05/14/22 10:15:00 AM,0.6870,71.168,,,,,
2864,05/14/22 10:30:00 AM,14.8274,71.168,,,,,
2865,05/14/22 10:45:00 AM,14.6653,71.168,,,,,
2866,05/14/22 11:00:00 AM,14.8255,71.168,,,,,
2867,05/14/22 11:15:00 AM,14.8217,71.168,,,,,
2868,05/14/22 11:30:00 AM,0.6870,71.168,,,,,
2869,05/14/22 11:45:00 AM,14.8142,71.168,,,,,
2870,05/14/22 12:00:00 PM,14.8123,71.168,,,,,
2871,05/14/22 12:15:00 PM,14.8066,71.168,,,,,
2872,05/14/22 12:30:00 PM,14.7953,71.168,,,,,
2873,05/14/22 12:45:00 PM,14.5957,71.168,,,,,
2874,05/14/22 01:00:00 PM,14.8198,71.168,,,,,
2875,05/14/22 01:15:00 PM,14.7934,71.168,,,,,
2876,05/14/22 01:30:00 PM,14.7915,71.168,,,,,
2877,05/14/22 01:45:00 PM,14.7896,71.168,,,,,
2878,05/14/22 02:00:00 PM,14.7844,71.339,,,,,
2879,05/14/22 02:15:00 PM,14.7825,71.339,,,,,
2880,05/14/22 02:30:00 PM,14.7825,71.339,,,,,
2881,05/14/22 02:45:00 PM,14.7825,71.339,,,,,
2882,05/14/22 03:00:00 PM,14.7825,71.339,,,,,
2883,05/14/22 03:15:00 PM,14.7788,71.339,,,,,
2884,05/14/22 03:30:00 PM,14.7807,71.339,,,,,
2885,05/14/22 03:45:00 PM,14.7788,71.339,,,,,
2886,05/14/22 04:00:00 PM,14.7788,71.339,,,,,
2887,05/14/22 04:15:00 PM,0.6869,71.512,,,,,
2888,05/14/22 04:30:00 PM,0.6869,71.512,,,,,
2889,05/14/22 04:45:00 PM,14.7792,71.512,,,,,
2890,05/14/22 05:00:00 PM,14.7792,71.512,,,,,
2891,05/14/22 05:15:00 PM,14.7811,71.512,,,,,
2892,05/14/22 05:30:00 PM,14.7849,71.512,,,,,
2893,05/14/22 05:45:00 PM,14.7811,71.512,,,,,
2894,05/14/22 06:00:00 PM,14.7885,71.512,,,,,
2895,05/14/22 06:15:00 PM,14.7870,71.683,,,,,
2896,05/14/22 06:30:00 PM,0.6869,71.683,,,,,
2897,05/14/22 06:45:00 PM,14.8002,71.683,,,,,
2898,05/14/22 07:00:00 PM,14.8021,71.683,,,,,
2899,05/14/22 07:15:00 PM,14.7833,71.683,,,,,
2900,05/14/22 07:30:00 PM,14.7776,71.683,,,,,
2901,05/14/22 07:45:00 PM,14.7983,71.683,,,,,
2902,05/14/22 08:00:00 PM,14.7983,71.683,,,,,
2903,05/14/22 08:15:00 PM,14.8040,71.683,,,,,
2904,05/14/22 08:30:00 PM,14.7983,71.683,,,,,
2905,05/14/22 08:45:00 PM,14.7946,71.683,,,,,
2906,05/14/22 09:00:00 PM,0.6869,71.683,,,,,
2907,05/14/22 09:15:00 PM,23.0629,71.683,,,,,
2908,05/14/22 09:30:00 PM,14.7946,71.683,,,,,
2909,05/14/22 09:45:00 PM,14.7908,71.683,,,,,
2910,05/14/22 10:00:00 PM,14.7965,71.683,,,,,
2911,05/14/22 10:15:00 PM,14.7946,71.683,,,,,
2912,05/14/22 10:30:00 PM,14.7965,71.683,,,,,
2913,05/14/22 10:45:00 PM,0.6869,71.683,,,,,
2914,05/14/22 11:00:00 PM,0.6869,71.683,,,,,
2915,05/14/22 11:15:00 PM,0.6869,71.683,,,,,
2916,05/14/22 11:30:00 PM,0.6869,71.683,,,,,
2917,05/14/22 11:45:00 PM,0.6869,71.683,,,,,
2918,05/15/22 12:00:00 AM,0.6869,71.683,,,,,
2919,05/15/22 12:15:00 AM,14.7851,71.683,,,,,
2920,05/15/22 12:30:00 AM,14.7814,71.683,,,,,
2921,05/15/22 12:45:00 AM,14.7795,71.683,,,,,
2922,05/15/22 01:00:00 AM,14.7757,71.683,,,,,
2923,05/15/22 01:15:00 AM,14.7757,71.683,,,,,
2924,05/15/22 01:30:00 AM,14.7757,71.683,,,,,
2925,05/15/22 01:45:00 AM,14.7719,71.683,,,,,
2926,05/15/22 02:00:00 AM,14.7719,71.683,,,,,
2927,05/15/22 02:15:00 AM,14.7738,71.683,,,,,
2928,05/15/22 02:30:00 AM,14.7701,71.683,,,,,
2929,05/15/22 02:45:00 AM,14.7663,71.683,,,,,
2930,05/15/22 03:00:00 AM,14.7644,71.683,,,,,
2931,05/15/22 03:15:00 AM,14.7644,71.683,,,,,
2932,05/15/22 03:30:00 AM,14.7644,71.683,,,,,
2933,05/15/22 03:45:00 AM,14.7663,71.683,,,,,
2934,05/15/22 04:00:00 AM,14.7663,71.683,,,,,
2935,05/15/22 04:15:00 AM,14.7701,71.683,,,,,
2936,05/15/22 04:30:00 AM,14.7701,71.683,,,,,
2937,05/15/22 04:45:00 AM,14.7719,71.683,,,,,
2938,05/15/22 05:00:00 AM,14.7738,71.683,,,,,
2939,05/15/22 05:15:00 AM,0.6869,71.683,,,,,
2940,05/15/22 05:30:00 AM,0.6869,71.512,,,,,
2941,05/15/22 05:45:00 AM,0.6869,71.512,,,,,
2942,05/15/22 06:00:00 AM,0.6869,71.512,,,,,
2943,05/15/22 06:15:00 AM,0.6869,71.512,,,,,
2944,05/15/22 06:30:00 AM,0.6869,71.512,,,,,
2945,05/15/22 06:45:00 AM,0.6869,71.512,,,,,
2946,05/15/22 07:00:00 AM,14.7866,71.512,,,,,
2947,05/15/22 07:15:00 AM,14.7866,71.512,,,,,
2948,05/15/22 07:30:00 AM,14.7885,71.512,,,,,
2949,05/15/22 07:45:00 AM,14.7885,71.512,,,,,
2950,05/15/22 08:00:00 AM,14.7923,71.512,,,,,
2951,05/15/22 08:15:00 AM,14.7923,71.512,,,,,
2952,05/15/22 08:30:00 AM,14.7885,71.512,,,,,
2953,05/15/22 08:45:00 AM,14.7866,71.512,,,,,
2954,05/15/22 09:00:00 AM,14.7866,71.512,,,,,
2955,05/15/22 09:15:00 AM,14.7866,71.512,,,,,
2956,05/15/22 09:30:00 AM,14.7849,71.512,,,,,
2957,05/15/22 09:45:00 AM,14.7830,71.512,,,,,
2958,05/15/22 10:00:00 AM,14.7811,71.512,,,,,
2959,05/15/22 10:15:00 AM,14.7773,71.512,,,,,
2960,05/15/22 10:30:00 AM,14.7754,71.512,,,,,
2961,05/15/22 10:45:00 AM,14.7735,71.512,,,,,
2962,05/15/22 11:00:00 AM,14.7717,71.512,,,,,
2963,05/15/22 11:15:00 AM,14.7660,71.512,,,,,
2964,05/15/22 11:30:00 AM,14.7622,71.512,,,,,
2965,05/15/22 11:45:00 AM,14.7603,71.512,,,,,
2966,05/15/22 12:00:00 PM,14.7415,71.512,,,,,
2967,05/15/22 12:15:00 PM,14.7585,71.512,,,,,
2968,05/15/22 12:30:00 PM,14.7566,71.512,,,,,
2969,05/15/22 12:45:00 PM,14.7547,71.512,,,,,
2970,05/15/22 01:00:00 PM,14.7514,71.683,,,,,
2971,05/15/22 01:15:00 PM,14.7457,71.683,,,,,
2972,05/15/22 01:30:00 PM,14.7400,71.683,,,,,
2973,05/15/22 01:45:00 PM,14.7476,71.683,,,,,
2974,05/15/22 02:00:00 PM,14.7306,71.683,,,,,
2975,05/15/22 02:15:00 PM,14.6591,71.683,,,,,
2976,05/15/22 02:30:00 PM,14.6082,71.683,,,,,
2977,05/15/22 02:45:00 PM,14.5805,71.856,,,,,
2978,05/15/22 03:00:00 PM,0.6868,71.856,,,,,
2979,05/15/22 03:15:00 PM,0.6868,71.856,,,,,
2980,05/15/22 03:30:00 PM,14.0131,71.856,,,,,
2981,05/15/22 03:45:00 PM,0.6868,71.856,,,,,
2982,05/15/22 04:00:00 PM,0.6868,71.856,,,,,
2983,05/15/22 04:15:00 PM,14.7332,72.028,,,,,
2984,05/15/22 04:30:00 PM,14.7332,72.028,,,,,
2985,05/15/22 04:45:00 PM,14.7351,72.028,,,,,
2986,05/15/22 05:00:00 PM,14.7351,72.028,,,,,
2987,05/15/22 05:15:00 PM,14.7389,72.028,,,,,
2988,05/15/22 05:30:00 PM,14.7445,72.028,,,,,
2989,05/15/22 05:45:00 PM,14.7502,72.028,,,,,
2990,05/15/22 06:00:00 PM,14.7502,72.028,,,,,
2991,05/15/22 06:15:00 PM,14.7525,72.199,,,,,
2992,05/15/22 06:30:00 PM,14.7544,72.199,,,,,
2993,05/15/22 06:45:00 PM,14.7582,72.199,,,,,
2994,05/15/22 07:00:00 PM,14.7638,72.199,,,,,
2995,05/15/22 07:15:00 PM,14.7657,72.199,,,,,
2996,05/15/22 07:30:00 PM,14.7638,72.199,,,,,
2997,05/15/22 07:45:00 PM,14.7657,72.199,,,,,
2998,05/15/22 08:00:00 PM,14.7657,72.199,,,,,
2999,05/15/22 08:15:00 PM,14.7676,72.199,,,,,
3000,05/15/22 08:30:00 PM,14.7695,72.199,,,,,
3001,05/15/22 08:45:00 PM,14.7676,72.199,,,,,
3002,05/15/22 09:00:00 PM,14.7695,72.199,,,,,
3003,05/15/22 09:15:00 PM,14.7676,72.199,,,,,
3004,05/15/22 09:30:00 PM,14.7676,72.199,,,,,
3005,05/15/22 09:45:00 PM,14.7676,72.199,,,,,
3006,05/15/22 10:00:00 PM,14.7638,72.199,,,,,
3007,05/15/22 10:15:00 PM,14.7601,72.199,,,,,
3008,05/15/22 10:30:00 PM,14.7582,72.199,,,,,
3009,05/15/22 10:45:00 PM,0.6868,72.199,,,,,
3010,05/15/22 11:00:00 PM,14.7544,72.199,,,,,
3011,05/15/22 11:15:00 PM,14.0571,72.199,,,,,
3012,05/15/22 11:30:00 PM,0.6868,72.199,,,,,
3013,05/15/22 11:45:00 PM,0.6868,72.199,,,,,
3014,05/16/22 12:00:00 AM,0.6868,72.199,,,,,
3015,05/16/22 12:15:00 AM,0.6868,72.199,,,,,
3016,05/16/22 12:30:00 AM,0.6868,72.199,,,,,
3017,05/16/22 12:45:00 AM,14.7412,72.199,,,,,
3018,05/16/22 01:00:00 AM,14.7355,72.199,,,,,
3019,05/16/22 01:15:00 AM,14.7280,72.199,,,,,
3020,05/16/22 01:30:00 AM,14.7280,72.199,,,,,
3021,05/16/22 01:45:00 AM,14.7280,72.199,,,,,
3022,05/16/22 02:00:00 AM,0.6868,72.199,,,,,
3023,05/16/22 02:15:00 AM,14.7223,72.199,,,,,
3024,05/16/22 02:30:00 AM,14.7223,72.199,,,,,
3025,05/16/22 02:45:00 AM,14.7223,72.199,,,,,
3026,05/16/22 03:00:00 AM,14.7223,72.199,,,,,
3027,05/16/22 03:15:00 AM,14.7223,72.199,,,,,
3028,05/16/22 03:30:00 AM,14.7261,72.199,,,,,
3029,05/16/22 03:45:00 AM,14.7280,72.199,,,,,
3030,05/16/22 04:00:00 AM,14.7261,72.199,,,,,
3031,05/16/22 04:15:00 AM,14.7318,72.199,,,,,
3032,05/16/22 04:30:00 AM,14.7332,72.028,,,,,
3033,05/16/22 04:45:00 AM,14.7370,72.028,,,,,
3034,05/16/22 05:00:00 AM,14.7389,72.028,,,,,
3035,05/16/22 05:15:00 AM,14.7389,72.028,,,,,
3036,05/16/22 05:30:00 AM,14.7408,72.028,,,,,
3037,05/16/22 05:45:00 AM,14.7427,72.028,,,,,
3038,05/16/22 06:00:00 AM,14.7445,72.028,,,,,
3039,05/16/22 06:15:00 AM,14.7464,72.028,,,,,
3040,05/16/22 06:30:00 AM,14.7464,72.028,,,,,
3041,05/16/22 06:45:00 AM,14.7502,72.028,,,,,
3042,05/16/22 07:00:00 AM,14.7521,72.028,,,,,
3043,05/16/22 07:15:00 AM,14.7502,72.028,,,,,
3044,05/16/22 07:30:00 AM,14.7558,72.028,,,,,
3045,05/16/22 07:45:00 AM,0.6868,72.028,,,,,
3046,05/16/22 08:00:00 AM,14.7577,72.028,,,,,
3047,05/16/22 08:15:00 AM,14.7577,72.028,,,,,
3048,05/16/22 08:30:00 AM,14.7577,72.028,,,,,
3049,05/16/22 08:45:00 AM,0.6868,71.856,,,,,
3050,05/16/22 09:00:00 AM,14.7535,71.856,,,,,
3051,05/16/22 09:15:00 AM,14.7554,71.856,,,,,
3052,05/16/22 09:30:00 AM,14.7611,71.856,,,,,
3053,05/16/22 09:45:00 AM,14.7554,71.856,,,,,
3054,05/16/22 10:00:00 AM,14.7573,71.856,,,,,
3055,05/16/22 10:15:00 AM,14.7554,71.856,,,,,
3056,05/16/22 10:30:00 AM,14.7554,71.856,,,,,
3057,05/16/22 10:45:00 AM,0.6868,71.856,,,,,
3058,05/16/22 11:00:00 AM,14.7498,71.856,,,,,
3059,05/16/22 11:15:00 AM,14.7498,71.856,,,,,
3060,05/16/22 11:30:00 AM,14.7479,71.856,,,,,
3061,05/16/22 11:45:00 AM,14.7445,72.028,,,,,
3062,05/16/22 12:00:00 PM,14.7445,72.028,,,,,
3063,05/16/22 12:15:00 PM,0.6868,72.028,,,,,
3064,05/16/22 12:30:00 PM,0.6868,72.028,,,,,
3065,05/16/22 12:45:00 PM,0.6868,72.028,,,,,
3066,05/16/22 01:00:00 PM,0.6868,72.028,,,,,
3067,05/16/22 01:15:00 PM,0.6868,72.028,,,,,
3068,05/16/22 01:30:00 PM,0.6868,72.028,,,,,
3069,05/16/22 01:45:00 PM,0.6868,72.199,,,,,
3070,05/16/22 02:00:00 PM,0.6868,72.199,,,,,
3071,05/16/22 02:15:00 PM,0.6868,72.199,,,,,
3072,05/16/22 02:30:00 PM,14.7186,72.199,,,,,
3073,05/16/22 02:45:00 PM,14.7171,72.372,,,,,
3074,05/16/22 03:00:00 PM,14.7134,72.372,,,,,
3075,05/16/22 03:15:00 PM,14.7115,72.372,,,,,
3076,05/16/22 03:30:00 PM,14.7115,72.372,,,,,
3077,05/16/22 03:45:00 PM,14.7152,72.372,,,,,
3078,05/16/22 04:00:00 PM,14.7171,72.372,,,,,
3079,05/16/22 04:15:00 PM,14.7194,72.545,,,,,
3080,05/16/22 04:30:00 PM,14.7138,72.545,,,,,
3081,05/16/22 04:45:00 PM,14.7176,72.545,,,,,
3082,05/16/22 05:00:00 PM,14.7232,72.545,,,,,
3083,05/16/22 05:15:00 PM,14.7213,72.545,,,,,
3084,05/16/22 05:30:00 PM,14.7251,72.545,,,,,
3085,05/16/22 05:45:00 PM,14.7292,72.718,,,,,
3086,05/16/22 06:00:00 PM,14.7329,72.718,,,,,
3087,05/16/22 06:15:00 PM,14.7329,72.718,,,,,
3088,05/16/22 06:30:00 PM,14.7367,72.718,,,,,
3089,05/16/22 06:45:00 PM,14.7386,72.718,,,,,
3090,05/16/22 07:00:00 PM,14.7405,72.718,,,,,
3091,05/16/22 07:15:00 PM,14.7424,72.718,,,,,
3092,05/16/22 07:30:00 PM,14.7461,72.718,,,,,
3093,05/16/22 07:45:00 PM,14.7480,72.718,,,,,
3094,05/16/22 08:00:00 PM,14.7522,72.891,,,,,
3095,05/16/22 08:15:00 PM,14.7560,72.891,,,,,
3096,05/16/22 08:30:00 PM,14.7579,72.891,,,,,
3097,05/16/22 08:45:00 PM,14.7579,72.891,,,,,
3098,05/16/22 09:00:00 PM,14.7560,72.891,,,,,
3099,05/16/22 09:15:00 PM,14.7560,72.891,,,,,
3100,05/16/22 09:30:00 PM,14.7598,72.891,,,,,
3101,05/16/22 09:45:00 PM,14.7598,72.891,,,,,
3102,05/16/22 10:00:00 PM,14.7560,72.891,,,,,
3103,05/16/22 10:15:00 PM,14.7579,72.891,,,,,
3104,05/16/22 10:30:00 PM,14.3666,72.891,,,,,
3105,05/16/22 10:45:00 PM,14.7579,72.891,,,,,
3106,05/16/22 11:00:00 PM,14.7560,72.891,,,,,
3107,05/16/22 11:15:00 PM,14.7541,72.891,,,,,
3108,05/16/22 11:30:00 PM,14.7503,72.891,,,,,
3109,05/16/22 11:45:00 PM,14.7485,72.891,,,,,
3110,05/17/22 12:00:00 AM,14.7485,72.891,,,,,
3111,05/17/22 12:15:00 AM,14.7466,72.891,,,,,
3112,05/17/22 12:30:00 AM,14.7485,72.891,,,,,
3113,05/17/22 12:45:00 AM,14.7428,72.891,,,,,
3114,05/17/22 01:00:00 AM,14.7447,72.891,,,,,
3115,05/17/22 01:15:00 AM,0.6865,72.891,,,,,
3116,05/17/22 01:30:00 AM,14.7447,72.891,,,,,
3117,05/17/22 01:45:00 AM,0.6865,72.891,,,,,
3118,05/17/22 02:00:00 AM,0.6865,72.718,,,,,
3119,05/17/22 02:15:00 AM,14.7442,72.718,,,,,
3120,05/17/22 02:30:00 AM,14.7461,72.718,,,,,
3121,05/17/22 02:45:00 AM,14.7518,72.718,,,,,
3122,05/17/22 03:00:00 AM,14.7499,72.718,,,,,
3123,05/17/22 03:15:00 AM,14.7518,72.718,,,,,
3124,05/17/22 03:30:00 AM,14.7518,72.718,,,,,
3125,05/17/22 03:45:00 AM,14.7518,72.718,,,,,
3126,05/17/22 04:00:00 AM,14.7537,72.718,,,,,
3127,05/17/22 04:15:00 AM,14.7574,72.718,,,,,
3128,05/17/22 04:30:00 AM,0.6865,72.718,,,,,
3129,05/17/22 04:45:00 AM,0.6865,72.718,,,,,
3130,05/17/22 05:00:00 AM,14.7612,72.718,,,,,
3131,05/17/22 05:15:00 AM,14.7631,72.718,,,,,
3132,05/17/22 05:30:00 AM,14.7631,72.718,,,,,
3133,05/17/22 05:45:00 AM,14.7646,72.545,,,,,
3134,05/17/22 06:00:00 AM,14.7683,72.545,,,,,
3135,05/17/22 06:15:00 AM,14.7702,72.545,,,,,
3136,05/17/22 06:30:00 AM,14.7702,72.545,,,,,
3137,05/17/22 06:45:00 AM,14.7721,72.545,,,,,
3138,05/17/22 07:00:00 AM,14.7778,72.545,,,,,
3139,05/17/22 07:15:00 AM,14.7759,72.545,,,,,
3140,05/17/22 07:30:00 AM,14.7740,72.545,,,,,
3141,05/17/22 07:45:00 AM,14.7740,72.545,,,,,
3142,05/17/22 08:00:00 AM,14.7796,72.545,,,,,
3143,05/17/22 08:15:00 AM,14.7778,72.545,,,,,
3144,05/17/22 08:30:00 AM,14.7778,72.545,,,,,
3145,05/17/22 08:45:00 AM,14.7759,72.545,,,,,
3146,05/17/22 09:00:00 AM,14.7811,72.372,,,,,
3147,05/17/22 09:15:00 AM,14.7792,72.372,,,,,
3148,05/17/22 09:30:00 AM,14.7792,72.372,,,,,
3149,05/17/22 09:45:00 AM,0.6866,72.372,,,,,
3150,05/17/22 10:00:00 AM,14.7811,72.372,,,,,
3151,05/17/22 10:15:00 AM,14.7754,72.372,,,,,
3152,05/17/22 10:30:00 AM,14.7735,72.372,,,,,
3153,05/17/22 10:45:00 AM,14.7718,72.372,,,,,
3154,05/17/22 11:00:00 AM,14.7680,72.372,,,,,
3155,05/17/22 11:15:00 AM,14.7643,72.372,,,,,
3156,05/17/22 11:30:00 AM,14.7586,72.372,,,,,
3157,05/17/22 11:45:00 AM,14.7586,72.372,,,,,
3158,05/17/22 12:00:00 PM,14.7529,72.372,,,,,
3159,05/17/22 12:15:00 PM,14.7511,72.372,,,,,
3160,05/17/22 12:30:00 PM,14.7440,72.545,,,,,
3161,05/17/22 12:45:00 PM,14.7421,72.545,,,,,
3162,05/17/22 01:00:00 PM,0.6866,72.545,,,,,
3163,05/17/22 01:15:00 PM,14.7421,72.545,,,,,
3164,05/17/22 01:30:00 PM,14.7402,72.545,,,,,
3165,05/17/22 01:45:00 PM,14.7383,72.545,,,,,
3166,05/17/22 02:00:00 PM,14.7383,72.545,,,,,
3167,05/17/22 02:15:00 PM,14.7405,72.718,,,,,
3168,05/17/22 02:30:00 PM,14.7386,72.718,,,,,
3169,05/17/22 02:45:00 PM,14.7405,72.718,,,,,
3170,05/17/22 03:00:00 PM,14.7386,72.718,,,,,
3171,05/17/22 03:15:00 PM,14.7386,72.718,,,,,
3172,05/17/22 03:30:00 PM,14.7409,72.891,,,,,
3173,05/17/22 03:45:00 PM,14.7390,72.891,,,,,
3174,05/17/22 04:00:00 PM,14.7428,72.891,,,,,
3175,05/17/22 04:15:00 PM,14.7428,72.891,,,,,
3176,05/17/22 04:30:00 PM,14.7466,72.891,,,,,
3177,05/17/22 04:45:00 PM,0.6865,72.891,,,,,
3178,05/17/22 05:00:00 PM,0.6865,73.062,,,,,
3179,05/17/22 05:15:00 PM,0.6865,73.062,,,,,
3180,05/17/22 05:30:00 PM,0.6865,73.062,,,,,
3181,05/17/22 05:45:00 PM,0.6865,73.062,,,,,
3182,05/17/22 06:00:00 PM,0.6865,73.062,,,,,
3183,05/17/22 06:15:00 PM,0.6865,73.062,,,,,
3184,05/17/22 06:30:00 PM,0.6865,73.062,,,,,
3185,05/17/22 06:45:00 PM,0.6865,73.062,,,,,
3186,05/17/22 07:00:00 PM,0.6863,73.234,,,,,
3187,05/17/22 07:15:00 PM,0.6863,73.234,,,,,
3188,05/17/22 07:30:00 PM,0.6863,73.234,,,,,
3189,05/17/22 07:45:00 PM,0.6863,73.234,,,,,
3190,05/17/22 08:00:00 PM,0.6863,73.234,,,,,
3191,05/17/22 08:15:00 PM,0.6863,73.234,,,,,
3192,05/17/22 08:30:00 PM,0.6863,73.234,,,,,
3193,05/17/22 08:45:00 PM,0.6863,73.234,,,,,
3194,05/17/22 09:00:00 PM,14.7793,73.234,,,,,
3195,05/17/22 09:15:00 PM,14.7793,73.234,,,,,
3196,05/17/22 09:30:00 PM,14.7793,73.234,,,,,
3197,05/17/22 09:45:00 PM,14.7737,73.234,,,,,
3198,05/17/22 10:00:00 PM,14.7756,73.234,,,,,
3199,05/17/22 10:15:00 PM,14.7756,73.234,,,,,
3200,05/17/22 10:30:00 PM,14.7756,73.234,,,,,
3201,05/17/22 10:45:00 PM,14.7718,73.234,,,,,
3202,05/17/22 11:00:00 PM,14.7718,73.234,,,,,
3203,05/17/22 11:15:00 PM,14.7699,73.234,,,,,
3204,05/17/22 11:30:00 PM,14.7680,73.234,,,,,
3205,05/17/22 11:45:00 PM,14.7680,73.234,,,,,
3206,05/18/22 12:00:00 AM,14.7680,73.234,,,,,
3207,05/18/22 12:15:00 AM,14.7661,73.234,,,,,
3208,05/18/22 12:30:00 AM,14.7661,73.234,,,,,
3209,05/18/22 12:45:00 AM,14.7643,73.234,,,,,
3210,05/18/22 01:00:00 AM,14.7625,73.234,,,,,
3211,05/18/22 01:15:00 AM,14.7661,73.234,,,,,
3212,05/18/22 01:30:00 AM,14.7699,73.234,,,,,
3213,05/18/22 01:45:00 AM,14.7661,73.234,,,,,
3214,05/18/22 02:00:00 AM,14.7680,73.234,,,,,
3215,05/18/22 02:15:00 AM,14.7699,73.234,,,,,
3216,05/18/22 02:30:00 AM,14.7677,73.062,,,,,
3217,05/18/22 02:45:00 AM,14.7677,73.062,,,,,
3218,05/18/22 03:00:00 AM,14.7659,73.062,,,,,
3219,05/18/22 03:15:00 AM,14.7677,73.062,,,,,
3220,05/18/22 03:30:00 AM,14.7677,73.062,,,,,
3221,05/18/22 03:45:00 AM,14.7677,73.062,,,,,
3222,05/18/22 04:00:00 AM,14.7715,73.062,,,,,
3223,05/18/22 04:15:00 AM,14.7734,73.062,,,,,
3224,05/18/22 04:30:00 AM,14.7734,73.062,,,,,
3225,05/18/22 04:45:00 AM,14.7753,73.062,,,,,
3226,05/18/22 05:00:00 AM,14.7753,73.062,,,,,
3227,05/18/22 05:15:00 AM,14.7734,73.062,,,,,
3228,05/18/22 05:30:00 AM,14.7753,73.062,,,,,
3229,05/18/22 05:45:00 AM,14.7753,73.062,,,,,
3230,05/18/22 06:00:00 AM,14.7734,73.062,,,,,
3231,05/18/22 06:15:00 AM,14.7753,73.062,,,,,
3232,05/18/22 06:30:00 AM,14.7786,72.891,,,,,
3233,05/18/22 06:45:00 AM,14.7805,72.891,,,,,
3234,05/18/22 07:00:00 AM,14.7786,72.891,,,,,
3235,05/18/22 07:15:00 AM,14.7786,72.891,,,,,
3236,05/18/22 07:30:00 AM,14.7805,72.891,,,,,
3237,05/18/22 07:45:00 AM,0.6865,72.891,,,,,
3238,05/18/22 08:00:00 AM,14.7748,72.891,,,,,
3239,05/18/22 08:15:00 AM,0.6865,72.891,,,,,
3240,05/18/22 08:30:00 AM,0.6865,72.891,,,,,
3241,05/18/22 08:45:00 AM,0.6865,72.891,,,,,
3242,05/18/22 09:00:00 AM,14.7730,72.891,,,,,
3243,05/18/22 09:15:00 AM,14.7711,72.891,,,,,
