Plot Title: Bradford_6a_baro,,,,,,,,
#,Date,"Time, GMT-04:01","Abs Pres, psi (LGR S/N: 21248140, SEN S/N: 21248140)","Temp, °F (LGR S/N: 21248140, SEN S/N: 21248140)",Coupler Detached (LGR S/N: 21248140),Coupler Attached (LGR S/N: 21248140),Host Connected (LGR S/N: 21248140),End Of File (LGR S/N: 21248140)
2961,10/15/2022,7:00:00,14.7107,70.137,,,,
2962,10/15/2022,7:15:00,14.7107,70.137,,,,
2963,10/15/2022,7:30:00,14.712,70.137,,,,
2964,10/15/2022,7:45:00,14.7149,70.137,,,,
2965,10/15/2022,8:00:00,14.7178,70.137,,,,
2966,10/15/2022,8:15:00,14.7203,69.964,,,,
2967,10/15/2022,8:30:00,14.7232,69.964,,,,
2968,10/15/2022,8:45:00,14.7261,69.964,,,,
2969,10/15/2022,9:00:00,14.7276,69.964,,,,
2970,10/15/2022,9:15:00,14.7303,69.964,,,,
2971,10/15/2022,9:30:00,14.7318,69.964,,,,
2972,10/15/2022,9:45:00,14.7332,69.964,,,,
2973,10/15/2022,10:00:00,14.7357,69.793,,,,
2974,10/15/2022,10:15:00,14.7371,69.793,,,,
2975,10/15/2022,10:30:00,14.7371,69.793,,,,
2976,10/15/2022,10:45:00,14.7386,69.793,,,,
2977,10/15/2022,11:00:00,14.7371,69.793,,,,
2978,10/15/2022,11:15:00,14.7371,69.793,,,,
2979,10/15/2022,11:30:00,14.74,69.793,,,,
2980,10/15/2022,11:45:00,14.7396,69.622,,,,
2981,10/15/2022,12:00:00,14.7368,69.622,,,,
2982,10/15/2022,12:15:00,14.7383,69.622,,,,
2983,10/15/2022,12:30:00,14.7354,69.622,,,,
2984,10/15/2022,12:45:00,14.7325,69.622,,,,
2985,10/15/2022,13:00:00,14.7325,69.622,,,,
2986,10/15/2022,13:15:00,14.7296,69.622,,,,
2987,10/15/2022,13:30:00,14.7281,69.622,,,,
2988,10/15/2022,13:45:00,14.7252,69.622,,,,
2989,10/15/2022,14:00:00,14.7239,69.622,,,,
2990,10/15/2022,14:15:00,14.7196,69.622,,,,
2991,10/15/2022,14:30:00,14.7152,69.622,,,,
2992,10/15/2022,14:45:00,14.711,69.622,,,,
2993,10/15/2022,15:00:00,14.711,69.622,,,,
2994,10/15/2022,15:15:00,14.7067,69.622,,,,
2995,10/15/2022,15:30:00,14.7052,69.622,,,,
2996,10/15/2022,15:45:00,14.7052,69.622,,,,
2997,10/15/2022,16:00:00,14.7052,69.622,,,,
2998,10/15/2022,16:15:00,14.7023,69.622,,,,
2999,10/15/2022,16:30:00,14.7038,69.622,,,,
3000,10/15/2022,16:45:00,14.7023,69.622,,,,
3001,10/15/2022,17:00:00,14.7023,69.622,,,,
3002,10/15/2022,17:15:00,14.7009,69.622,,,,
3003,10/15/2022,17:30:00,14.6994,69.622,,,,
3004,10/15/2022,17:45:00,14.7038,69.622,,,,
3005,10/15/2022,18:00:00,14.7052,69.622,,,,
3006,10/15/2022,18:15:00,14.7096,69.622,,,,
3007,10/15/2022,18:30:00,14.7084,69.793,,,,
3008,10/15/2022,18:45:00,14.7099,69.793,,,,
3009,10/15/2022,19:00:00,14.7113,69.793,,,,
3010,10/15/2022,19:15:00,14.7128,69.793,,,,
3011,10/15/2022,19:30:00,14.7142,69.793,,,,
3012,10/15/2022,19:45:00,14.7128,69.793,,,,
3013,10/15/2022,20:00:00,14.7171,69.793,,,,
3014,10/15/2022,20:15:00,14.7171,69.793,,,,
3015,10/15/2022,20:30:00,14.7213,69.793,,,,
3016,10/15/2022,20:45:00,14.7228,69.793,,,,
3017,10/15/2022,21:00:00,14.7228,69.793,,,,
3018,10/15/2022,21:15:00,14.7271,69.793,,,,
3019,10/15/2022,21:30:00,14.7261,69.964,,,,
3020,10/15/2022,21:45:00,14.7276,69.964,,,,
3021,10/15/2022,22:00:00,14.7318,69.964,,,,
3022,10/15/2022,22:15:00,14.729,69.964,,,,
3023,10/15/2022,22:30:00,14.7303,69.964,,,,
3024,10/15/2022,22:45:00,14.7303,69.964,,,,
3025,10/15/2022,23:00:00,14.7318,69.964,,,,
3026,10/15/2022,23:15:00,14.7318,69.964,,,,
3027,10/15/2022,23:30:00,14.7318,69.964,,,,
3028,10/15/2022,23:45:00,14.729,69.964,,,,
3029,10/15/2022,0:00:00,14.7276,69.964,,,,
3030,10/16/2022,0:15:00,14.7303,69.964,,,,
3031,10/16/2022,0:30:00,14.7261,69.964,,,,
3032,10/16/2022,0:45:00,14.7247,69.964,,,,
3033,10/16/2022,1:00:00,14.7247,69.964,,,,
3034,10/16/2022,1:15:00,14.7232,69.964,,,,
3035,10/16/2022,1:30:00,14.7228,69.793,,,,
3036,10/16/2022,1:45:00,14.7228,69.793,,,,
3037,10/16/2022,2:00:00,14.7186,69.793,,,,
3038,10/16/2022,2:15:00,14.7171,69.793,,,,
3039,10/16/2022,2:30:00,14.7157,69.793,,,,
3040,10/16/2022,2:45:00,14.7157,69.793,,,,
3041,10/16/2022,3:00:00,14.7142,69.793,,,,
3042,10/16/2022,3:15:00,14.7157,69.793,,,,
3043,10/16/2022,3:30:00,14.7142,69.793,,,,
3044,10/16/2022,3:45:00,14.7142,69.793,,,,
3045,10/16/2022,4:00:00,14.7128,69.793,,,,
3046,10/16/2022,4:15:00,14.7113,69.793,,,,
3047,10/16/2022,4:30:00,14.7128,69.793,,,,
3048,10/16/2022,4:45:00,14.7113,69.793,,,,
3049,10/16/2022,5:00:00,14.7123,69.622,,,,
3050,10/16/2022,5:15:00,14.7096,69.622,,,,
3051,10/16/2022,5:30:00,14.7123,69.622,,,,
3052,10/16/2022,5:45:00,14.711,69.622,,,,
3053,10/16/2022,6:00:00,14.7138,69.622,,,,
3054,10/16/2022,6:15:00,14.7138,69.622,,,,
3055,10/16/2022,6:30:00,14.7167,69.622,,,,
3056,10/16/2022,6:45:00,14.7167,69.622,,,,
3057,10/16/2022,7:00:00,14.7152,69.622,,,,
3058,10/16/2022,7:15:00,14.7163,69.449,,,,
3059,10/16/2022,7:30:00,14.7163,69.449,,,,
3060,10/16/2022,7:45:00,14.7163,69.449,,,,
3061,10/16/2022,8:00:00,14.7206,69.449,,,,
3062,10/16/2022,8:15:00,14.7221,69.449,,,,
3063,10/16/2022,8:30:00,14.7221,69.449,,,,
3064,10/16/2022,8:45:00,14.7235,69.449,,,,
3065,10/16/2022,9:00:00,14.7221,69.449,,,,
3066,10/16/2022,9:15:00,14.7216,69.278,,,,
3067,10/16/2022,9:30:00,14.7231,69.278,,,,
3068,10/16/2022,9:45:00,14.7231,69.278,,,,
3069,10/16/2022,10:00:00,14.7231,69.278,,,,
3070,10/16/2022,10:15:00,14.726,69.278,,,,
3071,10/16/2022,10:30:00,14.726,69.278,,,,
3072,10/16/2022,10:45:00,14.7216,69.278,,,,
3073,10/16/2022,11:00:00,14.7203,69.278,,,,
3074,10/16/2022,11:15:00,14.7184,69.107,,,,
3075,10/16/2022,11:30:00,14.7155,69.107,,,,
3076,10/16/2022,11:45:00,14.7184,69.107,,,,
3077,10/16/2022,12:00:00,14.7184,69.107,,,,
3078,10/16/2022,12:15:00,14.7141,69.107,,,,
3079,10/16/2022,12:30:00,14.7126,69.107,,,,
3080,10/16/2022,12:45:00,14.7126,69.107,,,,
3081,10/16/2022,13:00:00,14.707,69.107,,,,
3082,10/16/2022,13:15:00,14.7055,69.107,,,,
3083,10/16/2022,13:30:00,14.7009,68.934,,,,
3084,10/16/2022,13:45:00,14.7012,69.107,,,,
3085,10/16/2022,14:00:00,14.6951,68.934,,,,
3086,10/16/2022,14:15:00,14.6893,68.934,,,,
3087,10/16/2022,14:30:00,14.6851,68.934,,,,
3088,10/16/2022,14:45:00,14.6822,68.934,,,,
3089,10/16/2022,15:00:00,14.6807,68.934,,,,
3090,10/16/2022,15:15:00,14.6783,69.107,,,,
3091,10/16/2022,15:30:00,14.6768,69.107,,,,
3092,10/16/2022,15:45:00,14.6754,69.107,,,,
3093,10/16/2022,16:00:00,14.671,69.107,,,,
3094,10/16/2022,16:15:00,14.671,69.107,,,,
3095,10/16/2022,16:30:00,14.671,69.107,,,,
3096,10/16/2022,16:45:00,14.6682,69.107,,,,
3097,10/16/2022,17:00:00,14.6682,69.107,,,,
3098,10/16/2022,17:15:00,14.6668,69.107,,,,
3099,10/16/2022,17:30:00,14.6653,69.107,,,,
3100,10/16/2022,17:45:00,14.6653,69.107,,,,
3101,10/16/2022,18:00:00,14.6629,69.278,,,,
3102,10/16/2022,18:15:00,14.6656,69.278,,,,
3103,10/16/2022,18:30:00,14.6629,69.278,,,,
3104,10/16/2022,18:45:00,14.6643,69.278,,,,
3105,10/16/2022,19:00:00,14.6614,69.278,,,,
3106,10/16/2022,19:15:00,14.6643,69.278,,,,
3107,10/16/2022,19:30:00,14.6629,69.278,,,,
3108,10/16/2022,19:45:00,14.6671,69.278,,,,
3109,10/16/2022,20:00:00,14.67,69.278,,,,
3110,10/16/2022,20:15:00,14.669,69.449,,,,
3111,10/16/2022,20:30:00,14.6733,69.449,,,,
3112,10/16/2022,20:45:00,14.6746,69.449,,,,
3113,10/16/2022,21:00:00,14.6761,69.449,,,,
3114,10/16/2022,21:15:00,14.6746,69.449,,,,
3115,10/16/2022,21:30:00,14.6733,69.449,,,,
3116,10/16/2022,21:45:00,14.6733,69.449,,,,
3117,10/16/2022,22:00:00,14.6746,69.449,,,,
3118,10/16/2022,22:15:00,14.6704,69.449,,,,
3119,10/16/2022,22:30:00,14.6719,69.449,,,,
3120,10/16/2022,22:45:00,14.6719,69.449,,,,
3121,10/16/2022,23:00:00,14.6761,69.449,,,,
3122,10/16/2022,23:15:00,14.6761,69.449,,,,
3123,10/16/2022,23:30:00,14.6722,69.622,,,,
3124,10/16/2022,23:45:00,14.6722,69.622,,,,
3125,10/16/2022,0:00:00,14.6707,69.622,,,,
3126,10/17/2022,0:15:00,14.668,69.622,,,,
3127,10/17/2022,0:30:00,14.6665,69.622,,,,
3128,10/17/2022,0:45:00,14.6622,69.622,,,,
3129,10/17/2022,1:00:00,14.6593,69.622,,,,
3130,10/17/2022,1:15:00,14.6578,69.622,,,,
3131,10/17/2022,1:30:00,14.6564,69.622,,,,
3132,10/17/2022,1:45:00,14.655,69.622,,,,
3133,10/17/2022,2:00:00,14.6578,69.622,,,,
3134,10/17/2022,2:15:00,14.6564,69.622,,,,
3135,10/17/2022,2:30:00,14.6564,69.622,,,,
3136,10/17/2022,2:45:00,14.6536,69.622,,,,
3137,10/17/2022,3:00:00,14.6492,69.622,,,,
3138,10/17/2022,3:15:00,14.6478,69.622,,,,
3139,10/17/2022,3:30:00,14.6449,69.622,,,,
3140,10/17/2022,3:45:00,14.6449,69.622,,,,
3141,10/17/2022,4:00:00,14.6434,69.622,,,,
3142,10/17/2022,4:15:00,14.6374,69.449,,,,
3143,10/17/2022,4:30:00,14.6388,69.449,,,,
3144,10/17/2022,4:45:00,14.6345,69.449,,,,
3145,10/17/2022,5:00:00,14.6345,69.449,,,,
3146,10/17/2022,5:15:00,14.6359,69.449,,,,
3147,10/17/2022,5:30:00,14.6388,69.449,,,,
3148,10/17/2022,5:45:00,14.6359,69.449,,,,
3149,10/17/2022,6:00:00,14.6359,69.449,,,,
3150,10/17/2022,6:15:00,14.6388,69.449,,,,
3151,10/17/2022,6:30:00,14.6417,69.449,,,,
3152,10/17/2022,6:45:00,14.6417,69.449,,,,
3153,10/17/2022,7:00:00,14.6417,69.449,,,,
3154,10/17/2022,7:15:00,14.6403,69.449,,,,
3155,10/17/2022,7:30:00,14.6374,69.449,,,,
3156,10/17/2022,7:45:00,14.6417,69.449,,,,
3157,10/17/2022,8:00:00,14.6417,69.449,,,,
3158,10/17/2022,8:15:00,14.6432,69.449,,,,
3159,10/17/2022,8:30:00,14.6417,69.449,,,,
3160,10/17/2022,8:45:00,14.6432,69.449,,,,
3161,10/17/2022,9:00:00,14.6417,69.449,,,,
3162,10/17/2022,9:15:00,14.6417,69.449,,,,
3163,10/17/2022,9:30:00,14.6403,69.449,,,,
3164,10/17/2022,9:45:00,14.6417,69.449,,,,
3165,10/17/2022,10:00:00,14.6461,69.449,,,,
3166,10/17/2022,10:15:00,14.6417,69.449,,,,
3167,10/17/2022,10:30:00,14.6403,69.449,,,,
3168,10/17/2022,10:45:00,14.6403,69.449,,,,
3169,10/17/2022,11:00:00,14.6403,69.449,,,,
3170,10/17/2022,11:15:00,14.6388,69.449,,,,
3171,10/17/2022,11:30:00,14.6374,69.449,,,,
3172,10/17/2022,11:45:00,14.6317,69.449,,,,
3173,10/17/2022,12:00:00,14.6288,69.449,,,,
3174,10/17/2022,12:15:00,14.623,69.449,,,,
3175,10/17/2022,12:30:00,14.6244,69.449,,,,
3176,10/17/2022,12:45:00,14.6188,69.449,,,,
3177,10/17/2022,13:00:00,14.6144,69.449,,,,
3178,10/17/2022,13:15:00,14.6101,69.449,,,,
3179,10/17/2022,13:30:00,14.6057,69.449,,,,
3180,10/17/2022,13:45:00,14.6044,69.449,,,,
3181,10/17/2022,14:00:00,14.6057,69.449,,,,
3182,10/17/2022,14:15:00,14.5986,69.449,,,,
3183,10/17/2022,14:30:00,14.6015,69.449,,,,
3184,10/17/2022,14:45:00,14.6001,69.449,,,,
3185,10/17/2022,15:00:00,14.5972,69.449,,,,
3186,10/17/2022,15:15:00,14.5928,69.449,,,,
3187,10/17/2022,15:30:00,14.5857,69.449,,,,
3188,10/17/2022,15:45:00,14.5814,69.449,,,,
3189,10/17/2022,16:00:00,14.5799,69.449,,,,
3190,10/17/2022,16:15:00,14.5772,69.449,,,,
3191,10/17/2022,16:30:00,14.5728,69.449,,,,
3192,10/17/2022,16:45:00,14.5743,69.449,,,,
3193,10/17/2022,17:00:00,14.5689,69.622,,,,
3194,10/17/2022,17:15:00,14.5718,69.622,,,,
3195,10/17/2022,17:30:00,14.5731,69.622,,,,
3196,10/17/2022,17:45:00,14.5703,69.622,,,,
3197,10/17/2022,18:00:00,14.5718,69.622,,,,
3198,10/17/2022,18:15:00,14.5703,69.622,,,,
3199,10/17/2022,18:30:00,14.5718,69.622,,,,
3200,10/17/2022,18:45:00,14.5746,69.622,,,,
3201,10/17/2022,19:00:00,14.5731,69.622,,,,
3202,10/17/2022,19:15:00,14.5721,69.793,,,,
3203,10/17/2022,19:30:00,14.5721,69.793,,,,
3204,10/17/2022,19:45:00,14.575,69.793,,,,
3205,10/17/2022,20:00:00,14.5764,69.793,,,,
3206,10/17/2022,20:15:00,14.5764,69.793,,,,
3207,10/17/2022,20:30:00,14.575,69.793,,,,
3208,10/17/2022,20:45:00,14.5764,69.793,,,,
3209,10/17/2022,21:00:00,14.5808,69.793,,,,
3210,10/17/2022,21:15:00,14.5779,69.793,,,,
3211,10/17/2022,21:30:00,14.5793,69.793,,,,
3212,10/17/2022,21:45:00,14.5825,69.964,,,,
3213,10/17/2022,22:00:00,14.584,69.964,,,,
3214,10/17/2022,22:15:00,14.5796,69.964,,,,
3215,10/17/2022,22:30:00,14.5782,69.964,,,,
3216,10/17/2022,22:45:00,14.5796,69.964,,,,
3217,10/17/2022,23:00:00,14.5782,69.964,,,,
3218,10/17/2022,23:15:00,14.5811,69.964,,,,
3219,10/17/2022,23:30:00,14.5796,69.964,,,,
3220,10/17/2022,23:45:00,14.5782,69.964,,,,
3221,10/17/2022,0:00:00,14.5767,69.964,,,,
3222,10/18/2022,0:15:00,14.5811,69.964,,,,
3223,10/18/2022,0:30:00,14.5767,69.964,,,,
3224,10/18/2022,0:45:00,14.5754,69.964,,,,
3225,10/18/2022,1:00:00,14.5725,69.964,,,,
3226,10/18/2022,1:15:00,14.5725,69.964,,,,
3227,10/18/2022,1:30:00,14.5754,69.964,,,,
3228,10/18/2022,1:45:00,14.5711,69.964,,,,
3229,10/18/2022,2:00:00,14.5696,69.964,,,,
3230,10/18/2022,2:15:00,14.5696,69.964,,,,
3231,10/18/2022,2:30:00,14.5653,69.964,,,,
3232,10/18/2022,2:45:00,14.5667,69.964,,,,
3233,10/18/2022,3:00:00,14.5625,69.964,,,,
3234,10/18/2022,3:15:00,14.5653,69.964,,,,
3235,10/18/2022,3:30:00,14.5611,69.964,,,,
3236,10/18/2022,3:45:00,14.5625,69.964,,,,
3237,10/18/2022,4:00:00,14.5625,69.964,,,,
3238,10/18/2022,4:15:00,14.5625,69.964,,,,
3239,10/18/2022,4:30:00,14.5596,69.964,,,,
3240,10/18/2022,4:45:00,14.5611,69.964,,,,
3241,10/18/2022,5:00:00,14.5625,69.964,,,,
3242,10/18/2022,5:15:00,14.5638,69.964,,,,
3243,10/18/2022,5:30:00,14.5653,69.964,,,,
3244,10/18/2022,5:45:00,14.5682,69.964,,,,
3245,10/18/2022,6:00:00,14.5711,69.964,,,,
3246,10/18/2022,6:15:00,14.574,69.964,,,,
3247,10/18/2022,6:30:00,14.5811,69.964,,,,
3248,10/18/2022,6:45:00,14.5854,69.964,,,,
3249,10/18/2022,7:00:00,14.584,69.964,,,,
3250,10/18/2022,7:15:00,14.5883,69.964,,,,
3251,10/18/2022,7:30:00,14.5883,69.964,,,,
3252,10/18/2022,7:45:00,14.5911,69.964,,,,
3253,10/18/2022,8:00:00,14.5925,69.964,,,,
3254,10/18/2022,8:15:00,14.594,69.964,,,,
3255,10/18/2022,8:30:00,14.5983,69.964,,,,
3256,10/18/2022,8:45:00,14.5998,69.964,,,,
3257,10/18/2022,9:00:00,14.5998,69.964,,,,
3258,10/18/2022,9:15:00,14.6054,69.964,,,,
3259,10/18/2022,9:30:00,14.6083,69.964,,,,
3260,10/18/2022,9:45:00,14.6098,69.964,,,,
3261,10/18/2022,10:00:00,14.6112,69.964,,,,
3262,10/18/2022,10:15:00,14.6141,69.964,,,,
3263,10/18/2022,10:30:00,14.6156,69.964,,,,
3264,10/18/2022,10:45:00,14.6152,69.793,,,,
3265,10/18/2022,11:00:00,14.6137,69.793,,,,
3266,10/18/2022,11:15:00,14.6137,69.793,,,,
3267,10/18/2022,11:30:00,14.6181,69.793,,,,
3268,10/18/2022,11:45:00,14.6152,69.793,,,,
3269,10/18/2022,12:00:00,14.6123,69.793,,,,
3270,10/18/2022,12:15:00,14.6137,69.793,,,,
3271,10/18/2022,12:30:00,14.6094,69.793,,,,
3272,10/18/2022,12:45:00,14.6081,69.793,,,,
3273,10/18/2022,13:00:00,14.6094,69.793,,,,
3274,10/18/2022,13:15:00,14.6052,69.793,,,,
3275,10/18/2022,13:30:00,14.6023,69.793,,,,
3276,10/18/2022,13:45:00,14.5979,69.793,,,,
3277,10/18/2022,14:00:00,14.5979,69.793,,,,
3278,10/18/2022,14:15:00,14.5937,69.793,,,,
3279,10/18/2022,14:30:00,14.5922,69.793,,,,
3280,10/18/2022,14:45:00,14.5893,69.793,,,,
3281,10/18/2022,15:00:00,14.5879,69.793,,,,
3282,10/18/2022,15:15:00,14.5879,69.793,,,,
3283,10/18/2022,15:30:00,14.5875,69.622,,,,
3284,10/18/2022,15:45:00,14.5862,69.622,,,,
3285,10/18/2022,16:00:00,14.5862,69.622,,,,
3286,10/18/2022,16:15:00,14.5818,69.622,,,,
3287,10/18/2022,16:30:00,14.5833,69.622,,,,
3288,10/18/2022,16:45:00,14.5862,69.622,,,,
3289,10/18/2022,17:00:00,14.5862,69.622,,,,
3290,10/18/2022,17:15:00,14.5862,69.622,,,,
3291,10/18/2022,17:30:00,14.5875,69.622,,,,
3292,10/18/2022,17:45:00,14.5862,69.622,,,,
3293,10/18/2022,18:00:00,14.5875,69.622,,,,
3294,10/18/2022,18:15:00,14.5918,69.622,,,,
3295,10/18/2022,18:30:00,14.5904,69.622,,,,
3296,10/18/2022,18:45:00,14.5976,69.622,,,,
3297,10/18/2022,19:00:00,14.6004,69.622,,,,
3298,10/18/2022,19:15:00,14.6018,69.622,,,,
3299,10/18/2022,19:30:00,14.6062,69.622,,,,
3300,10/18/2022,19:45:00,14.6105,69.622,,,,
3301,10/18/2022,20:00:00,14.6162,69.622,,,,
3302,10/18/2022,20:15:00,14.6205,69.622,,,,
3303,10/18/2022,20:30:00,14.6263,69.622,,,,
3304,10/18/2022,20:45:00,14.6249,69.622,,,,
3305,10/18/2022,21:00:00,14.632,69.622,,,,
3306,10/18/2022,21:15:00,14.6349,69.622,,,,
3307,10/18/2022,21:30:00,14.632,69.622,,,,
3308,10/18/2022,21:45:00,14.6378,69.622,,,,
3309,10/18/2022,22:00:00,14.6378,69.622,,,,
3310,10/18/2022,22:15:00,14.6434,69.622,,,,
3311,10/18/2022,22:30:00,14.6449,69.622,,,,
3312,10/18/2022,22:45:00,14.6521,69.622,,,,
3313,10/18/2022,23:00:00,14.6578,69.622,,,,
3314,10/18/2022,23:15:00,14.6603,69.449,,,,
3315,10/18/2022,23:30:00,14.6632,69.449,,,,
3316,10/18/2022,23:45:00,14.6675,69.449,,,,
3317,10/18/2022,0:00:00,14.6733,69.449,,,,
3318,10/19/2022,0:15:00,14.669,69.449,,,,
3319,10/19/2022,0:30:00,14.6733,69.449,,,,
3320,10/19/2022,0:45:00,14.6704,69.449,,,,
3321,10/19/2022,1:00:00,14.6733,69.449,,,,
3322,10/19/2022,1:15:00,14.6714,69.278,,,,
3323,10/19/2022,1:30:00,14.6787,69.278,,,,
3324,10/19/2022,1:45:00,14.6772,69.278,,,,
3325,10/19/2022,2:00:00,14.6829,69.278,,,,
3326,10/19/2022,2:15:00,14.6829,69.278,,,,
3327,10/19/2022,2:30:00,14.6829,69.278,,,,
3328,10/19/2022,2:45:00,14.6814,69.278,,,,
3329,10/19/2022,3:00:00,14.6868,69.107,,,,
3330,10/19/2022,3:15:00,14.6826,69.107,,,,
3331,10/19/2022,3:30:00,14.6812,69.107,,,,
3332,10/19/2022,3:45:00,14.6783,69.107,,,,
3333,10/19/2022,4:00:00,14.6812,69.107,,,,
3334,10/19/2022,4:15:00,14.6793,68.934,,,,
3335,10/19/2022,4:30:00,14.6793,68.934,,,,
3336,10/19/2022,4:45:00,14.6807,68.934,,,,
3337,10/19/2022,5:00:00,14.6778,68.934,,,,
3338,10/19/2022,5:15:00,14.6736,68.934,,,,
3339,10/19/2022,5:30:00,14.6832,68.763,,,,
3340,10/19/2022,5:45:00,14.6832,68.763,,,,
3341,10/19/2022,6:00:00,14.6832,68.763,,,,
3342,10/19/2022,6:15:00,14.689,68.763,,,,
3343,10/19/2022,6:30:00,14.6933,68.763,,,,
3344,10/19/2022,6:45:00,14.6929,68.592,,,,
3345,10/19/2022,7:00:00,14.6958,68.592,,,,
3346,10/19/2022,7:15:00,14.7029,68.592,,,,
3347,10/19/2022,7:30:00,14.7015,68.592,,,,
3348,10/19/2022,7:45:00,14.7054,68.421,,,,
3349,10/19/2022,8:00:00,14.7068,68.421,,,,
3350,10/19/2022,8:15:00,14.7141,68.421,,,,
3351,10/19/2022,8:30:00,14.7197,68.421,,,,
3352,10/19/2022,8:45:00,14.7255,68.421,,,,
3353,10/19/2022,9:00:00,14.7266,68.248,,,,
3354,10/19/2022,9:15:00,14.7266,68.248,,,,
3355,10/19/2022,9:30:00,14.7251,68.248,,,,
3356,10/19/2022,9:45:00,14.728,68.248,,,,
3357,10/19/2022,10:00:00,14.7305,68.077,,,,
3358,10/19/2022,10:15:00,14.7334,68.077,,,,
3359,10/19/2022,10:30:00,14.7348,68.077,,,,
3360,10/19/2022,10:45:00,14.7392,68.077,,,,
3361,10/19/2022,11:00:00,14.7373,67.906,,,,
3362,10/19/2022,11:15:00,14.7387,67.906,,,,
3363,10/19/2022,11:30:00,14.7373,67.906,,,,
3364,10/19/2022,11:45:00,14.7402,67.906,,,,
3365,10/19/2022,12:00:00,14.7387,67.906,,,,
3366,10/19/2022,12:15:00,14.737,67.735,,,,
3367,10/19/2022,12:30:00,14.7326,67.735,,,,
3368,10/19/2022,12:45:00,14.7312,67.735,,,,
3369,10/19/2022,13:00:00,14.7297,67.735,,,,
3370,10/19/2022,13:15:00,14.7268,67.735,,,,
3371,10/19/2022,13:30:00,14.7222,67.564,,,,
3372,10/19/2022,13:45:00,14.7193,67.564,,,,
3373,10/19/2022,14:00:00,14.7136,67.564,,,,
3374,10/19/2022,14:15:00,14.7151,67.564,,,,
3375,10/19/2022,14:30:00,14.7107,67.564,,,,
3376,10/19/2022,14:45:00,14.7107,67.564,,,,
3377,10/19/2022,15:00:00,14.7061,67.392,,,,
3378,10/19/2022,15:15:00,14.7047,67.392,,,,
3379,10/19/2022,15:30:00,14.7032,67.392,,,,
3380,10/19/2022,15:45:00,14.7047,67.392,,,,
3381,10/19/2022,16:00:00,14.7018,67.392,,,,
3382,10/19/2022,16:15:00,14.6988,67.392,,,,
3383,10/19/2022,16:30:00,14.6988,67.392,,,,
3384,10/19/2022,16:45:00,14.6974,67.392,,,,
3385,10/19/2022,17:00:00,14.7032,67.392,,,,
3386,10/19/2022,17:15:00,14.7003,67.392,,,,
3387,10/19/2022,17:30:00,14.7003,67.392,,,,
3388,10/19/2022,17:45:00,14.7042,67.221,,,,
3389,10/19/2022,18:00:00,14.7057,67.221,,,,
3390,10/19/2022,18:15:00,14.7057,67.221,,,,
3391,10/19/2022,18:30:00,14.7057,67.221,,,,
3392,10/19/2022,18:45:00,14.7057,67.221,,,,
3393,10/19/2022,19:00:00,14.71,67.221,,,,
3394,10/19/2022,19:15:00,14.71,67.221,,,,
3395,10/19/2022,19:30:00,14.7128,67.221,,,,
3396,10/19/2022,19:45:00,14.7142,67.221,,,,
3397,10/19/2022,20:00:00,14.72,67.221,,,,
3398,10/19/2022,20:15:00,14.7215,67.221,,,,
3399,10/19/2022,20:30:00,14.7229,67.221,,,,
3400,10/19/2022,20:45:00,14.7271,67.221,,,,
3401,10/19/2022,21:00:00,14.7286,67.221,,,,
3402,10/19/2022,21:15:00,14.73,67.221,,,,
3403,10/19/2022,21:30:00,14.7329,67.221,,,,
3404,10/19/2022,21:45:00,14.7373,67.221,,,,
3405,10/19/2022,22:00:00,14.7373,67.221,,,,
3406,10/19/2022,22:15:00,14.7368,67.05,,,,
3407,10/19/2022,22:30:00,14.7383,67.05,,,,
3408,10/19/2022,22:45:00,14.7398,67.05,,,,
3409,10/19/2022,23:00:00,14.7398,67.05,,,,
3410,10/19/2022,23:15:00,14.7398,67.05,,,,
3411,10/19/2022,23:30:00,14.7427,67.05,,,,
3412,10/19/2022,23:45:00,14.7427,67.05,,,,
3413,10/19/2022,0:00:00,14.7427,67.05,,,,
3414,10/20/2022,0:15:00,14.7412,67.05,,,,
3415,10/20/2022,0:30:00,14.7412,67.05,,,,
3416,10/20/2022,0:45:00,14.7393,66.879,,,,
3417,10/20/2022,1:00:00,14.7379,66.879,,,,
3418,10/20/2022,1:15:00,14.7366,66.879,,,,
3419,10/20/2022,1:30:00,14.7366,66.879,,,,
3420,10/20/2022,1:45:00,14.7337,66.879,,,,
3421,10/20/2022,2:00:00,14.7337,66.879,,,,
3422,10/20/2022,2:15:00,14.7318,66.708,,,,
3423,10/20/2022,2:30:00,14.7332,66.708,,,,
3424,10/20/2022,2:45:00,14.7303,66.708,,,,
3425,10/20/2022,3:00:00,14.7332,66.708,,,,
3426,10/20/2022,3:15:00,14.7318,66.708,,,,
3427,10/20/2022,3:30:00,14.7289,66.708,,,,
3428,10/20/2022,3:45:00,14.73,66.537,,,,
3429,10/20/2022,4:00:00,14.7271,66.537,,,,
3430,10/20/2022,4:15:00,14.7271,66.537,,,,
3431,10/20/2022,4:30:00,14.7257,66.537,,,,
3432,10/20/2022,4:45:00,14.7286,66.537,,,,
3433,10/20/2022,5:00:00,14.731,66.366,,,,
3434,10/20/2022,5:15:00,14.7267,66.366,,,,
3435,10/20/2022,5:30:00,14.7252,66.366,,,,
3436,10/20/2022,5:45:00,14.7267,66.366,,,,
3437,10/20/2022,6:00:00,14.7296,66.366,,,,
