"Plot Title: Bradford_8"
"#","Date","Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10684089, SEN S/N: 10684089)","Temp, °F (LGR S/N: 10684089, SEN S/N: 10684089)","Coupler Detached (LGR S/N: 10684089, SEN S/N: 10684089)","Coupler Attached (LGR S/N: 10684089, SEN S/N: 10684089)","Stopped (LGR S/N: 10684089, SEN S/N: 10684089)","End Of File (LGR S/N: 10684089, SEN S/N: 10684089)"
2032,02/17/22,21:30:00,15.5556,56.923,,,,
2033,02/17/22,21:45:00,15.5524,57.096,,,,
2034,02/17/22,22:00:00,15.5578,57.096,,,,
2035,02/17/22,22:15:00,15.5614,57.096,,,,
2036,02/17/22,22:30:00,15.5614,57.096,,,,
2037,02/17/22,22:45:00,15.5633,57.096,,,,
2038,02/17/22,23:00:00,15.5650,57.096,,,,
2039,02/17/22,23:15:00,15.5650,57.096,,,,
2040,02/17/22,23:30:00,15.5668,57.096,,,,
2041,02/17/22,23:45:00,15.5686,57.096,,,,
2042,02/18/22,00:00:00,15.5721,57.096,,,,
2043,02/18/22,00:15:00,15.5744,57.268,,,,
2044,02/18/22,00:30:00,15.5744,57.268,,,,
2045,02/18/22,00:45:00,15.5744,57.268,,,,
2046,02/18/22,01:00:00,15.5673,57.268,,,,
2047,02/18/22,01:15:00,15.5727,57.268,,,,
2048,02/18/22,01:30:00,15.5673,57.268,,,,
2049,02/18/22,01:45:00,15.5710,57.268,,,,
2050,02/18/22,02:00:00,15.5744,57.268,,,,
2051,02/18/22,02:15:00,15.5691,57.268,,,,
2052,02/18/22,02:30:00,15.5710,57.268,,,,
2053,02/18/22,02:45:00,15.5731,57.441,,,,
2054,02/18/22,03:00:00,15.5714,57.441,,,,
2055,02/18/22,03:15:00,15.5697,57.441,,,,
2056,02/18/22,03:30:00,15.5697,57.441,,,,
2057,02/18/22,03:45:00,15.5697,57.441,,,,
2058,02/18/22,04:00:00,15.5697,57.441,,,,
2059,02/18/22,04:15:00,15.5731,57.441,,,,
2060,02/18/22,04:30:00,15.5731,57.441,,,,
2061,02/18/22,04:45:00,15.5731,57.441,,,,
2062,02/18/22,05:00:00,15.5697,57.441,,,,
2063,02/18/22,05:15:00,15.5720,57.614,,,,
2064,02/18/22,05:30:00,15.5720,57.614,,,,
2065,02/18/22,05:45:00,15.5737,57.614,,,,
2066,02/18/22,06:00:00,15.5773,57.614,,,,
2067,02/18/22,06:15:00,15.5791,57.614,,,,
2068,02/18/22,06:30:00,15.5844,57.614,,,,
2069,02/18/22,06:45:00,15.5898,57.614,,,,
2070,02/18/22,07:00:00,15.5917,57.614,,,,
2071,02/18/22,07:15:00,15.5917,57.614,,,,
2072,02/18/22,07:30:00,15.5952,57.614,,,,
2073,02/18/22,07:45:00,15.6005,57.614,,,,
2074,02/18/22,08:00:00,15.6029,57.785,,,,
2075,02/18/22,08:15:00,15.6065,57.785,,,,
2076,02/18/22,08:30:00,15.6119,57.785,,,,
2077,02/18/22,08:45:00,15.6137,57.785,,,,
2078,02/18/22,09:00:00,15.6172,57.785,,,,
2079,02/18/22,09:15:00,15.6191,57.785,,,,
2080,02/18/22,09:30:00,15.6226,57.785,,,,
2081,02/18/22,09:45:00,15.6262,57.785,,,,
2082,02/18/22,10:00:00,15.6352,57.785,,,,
2083,02/18/22,10:15:00,15.6370,57.785,,,,
2084,02/18/22,10:30:00,15.6370,57.785,,,,
2085,02/18/22,10:45:00,15.6370,57.785,,,,
2086,02/18/22,11:00:00,15.6370,57.785,,,,
2087,02/18/22,11:15:00,15.6406,57.785,,,,
2088,02/18/22,11:30:00,15.6388,57.785,,,,
2089,02/18/22,11:45:00,15.6406,57.785,,,,
2090,02/18/22,12:00:00,15.6425,57.785,,,,
2091,02/18/22,12:15:00,15.6406,57.785,,,,
2092,02/18/22,12:30:00,15.6388,57.785,,,,
2093,02/18/22,12:45:00,15.6370,57.785,,,,
2094,02/18/22,13:00:00,15.6370,57.785,,,,
2095,02/18/22,13:15:00,15.6358,57.958,,,,
2096,02/18/22,13:30:00,15.6316,57.785,,,,
2097,02/18/22,13:45:00,15.6281,57.785,,,,
2098,02/18/22,14:00:00,15.6249,57.958,,,,
2099,02/18/22,14:15:00,15.6249,57.958,,,,
2100,02/18/22,14:30:00,15.6195,57.958,,,,
2101,02/18/22,14:45:00,15.6195,57.958,,,,
2102,02/18/22,15:00:00,15.6178,57.958,,,,
2103,02/18/22,15:15:00,15.6142,57.958,,,,
2104,02/18/22,15:30:00,15.6124,57.958,,,,
2105,02/18/22,15:45:00,15.6088,57.958,,,,
2106,02/18/22,16:00:00,15.6106,57.958,,,,
2107,02/18/22,16:15:00,15.6088,57.958,,,,
2108,02/18/22,16:30:00,15.6106,57.958,,,,
2109,02/18/22,16:45:00,15.6088,57.958,,,,
2110,02/18/22,17:00:00,15.6106,57.958,,,,
2111,02/18/22,17:15:00,15.6142,57.958,,,,
2112,02/18/22,17:30:00,15.6142,57.958,,,,
2113,02/18/22,17:45:00,15.6161,57.958,,,,
2114,02/18/22,18:00:00,15.6178,57.958,,,,
2115,02/18/22,18:15:00,15.6232,57.958,,,,
2116,02/18/22,18:30:00,15.6232,57.958,,,,
2117,02/18/22,18:45:00,15.6249,57.958,,,,
2118,02/18/22,19:00:00,15.6268,57.958,,,,
2119,02/18/22,19:15:00,15.6285,57.958,,,,
2120,02/18/22,19:30:00,15.6285,57.958,,,,
2121,02/18/22,19:45:00,15.6303,57.958,,,,
2122,02/18/22,20:00:00,15.6339,57.958,,,,
2123,02/18/22,20:15:00,15.6375,57.958,,,,
2124,02/18/22,20:30:00,15.6393,57.958,,,,
2125,02/18/22,20:45:00,15.6416,58.131,,,,
2126,02/18/22,21:00:00,15.6452,58.131,,,,
2127,02/18/22,21:15:00,15.6452,58.131,,,,
2128,02/18/22,21:30:00,15.6488,58.131,,,,
2129,02/18/22,21:45:00,15.6519,57.958,,,,
2130,02/18/22,22:00:00,15.6519,57.958,,,,
2131,02/18/22,22:15:00,15.6532,57.785,,,,
2132,02/18/22,22:30:00,15.6545,57.614,,,,
2133,02/18/22,22:45:00,15.6545,57.614,,,,
2134,02/18/22,23:00:00,15.6575,57.441,,,,
2135,02/18/22,23:15:00,15.6606,57.268,,,,
2136,02/18/22,23:30:00,15.6589,57.268,,,,
2137,02/18/22,23:45:00,15.6600,57.096,,,,
2138,02/19/22,00:00:00,15.6613,56.923,,,,
2139,02/19/22,00:15:00,15.6596,56.923,,,,
2140,02/19/22,00:30:00,15.6609,56.750,,,,
2141,02/19/22,00:45:00,15.6609,56.750,,,,
2142,02/19/22,01:00:00,15.6603,56.577,,,,
2143,02/19/22,01:15:00,15.6603,56.577,,,,
2144,02/19/22,01:30:00,15.6616,56.404,,,,
2145,02/19/22,01:45:00,15.6610,56.230,,,,
2146,02/19/22,02:00:00,15.6629,56.230,,,,
2147,02/19/22,02:15:00,15.6606,56.057,,,,
2148,02/19/22,02:30:00,15.6619,55.884,,,,
2149,02/19/22,02:45:00,15.6619,55.884,,,,
2150,02/19/22,03:00:00,15.6596,55.711,,,,
2151,02/19/22,03:15:00,15.6577,55.711,,,,
2152,02/19/22,03:30:00,15.6573,55.537,,,,
2153,02/19/22,03:45:00,15.6586,55.364,,,,
2154,02/19/22,04:00:00,15.6549,55.364,,,,
2155,02/19/22,04:15:00,15.6544,55.189,,,,
2156,02/19/22,04:30:00,15.6544,55.189,,,,
2157,02/19/22,04:45:00,15.6557,55.017,,,,
2158,02/19/22,05:00:00,15.6557,55.017,,,,
2159,02/19/22,05:15:00,15.6570,54.842,,,,
2160,02/19/22,05:30:00,15.6570,54.842,,,,
2161,02/19/22,05:45:00,15.6583,54.669,,,,
2162,02/19/22,06:00:00,15.6583,54.669,,,,
2163,02/19/22,06:15:00,15.6613,54.495,,,,
2164,02/19/22,06:30:00,15.6626,54.322,,,,
2165,02/19/22,06:45:00,15.6626,54.322,,,,
2166,02/19/22,07:00:00,15.6639,54.147,,,,
2167,02/19/22,07:15:00,15.6674,54.147,,,,
2168,02/19/22,07:30:00,15.6710,54.147,,,,
2169,02/19/22,07:45:00,15.6706,53.973,,,,
2170,02/19/22,08:00:00,15.6683,53.798,,,,
2171,02/19/22,08:15:00,15.6664,53.798,,,,
2172,02/19/22,08:30:00,15.6694,53.623,,,,
2173,02/19/22,08:45:00,15.6713,53.623,,,,
2174,02/19/22,09:00:00,15.6731,53.623,,,,
2175,02/19/22,09:15:00,15.6707,53.449,,,,
2176,02/19/22,09:30:00,15.6726,53.449,,,,
2177,02/19/22,09:45:00,15.6761,53.449,,,,
2178,02/19/22,10:00:00,15.6780,53.449,,,,
2179,02/19/22,10:15:00,15.6797,53.449,,,,
2180,02/19/22,10:30:00,15.6780,53.449,,,,
2181,02/19/22,10:45:00,15.6780,53.449,,,,
2182,02/19/22,11:00:00,15.6780,53.449,,,,
2183,02/19/22,11:15:00,15.6780,53.449,,,,
2184,02/19/22,11:30:00,15.6761,53.449,,,,
2185,02/19/22,11:45:00,15.6780,53.449,,,,
2186,02/19/22,12:00:00,15.6750,53.623,,,,
2187,02/19/22,12:15:00,15.6750,53.623,,,,
2188,02/19/22,12:30:00,15.6754,53.798,,,,
2189,02/19/22,12:45:00,15.6718,53.798,,,,
2190,02/19/22,13:00:00,15.6706,53.973,,,,
2191,02/19/22,13:15:00,15.6674,54.147,,,,
2192,02/19/22,13:30:00,15.6639,54.147,,,,
2193,02/19/22,13:45:00,15.6607,54.322,,,,
2194,02/19/22,14:00:00,15.6554,54.322,,,,
2195,02/19/22,14:15:00,15.6542,54.495,,,,
2196,02/19/22,14:30:00,15.6493,54.669,,,,
2197,02/19/22,14:45:00,15.6439,54.669,,,,
2198,02/19/22,15:00:00,15.6409,54.842,,,,
2199,02/19/22,15:15:00,15.6355,54.842,,,,
2200,02/19/22,15:30:00,15.6336,54.842,,,,
2201,02/19/22,15:45:00,15.6323,55.017,,,,
2202,02/19/22,16:00:00,15.6288,55.017,,,,
2203,02/19/22,16:15:00,15.6306,55.017,,,,
2204,02/19/22,16:30:00,15.6293,55.189,,,,
2205,02/19/22,16:45:00,15.6275,55.189,,,,
2206,02/19/22,17:00:00,15.6275,55.189,,,,
2207,02/19/22,17:15:00,15.6256,55.189,,,,
2208,02/19/22,17:30:00,15.6226,55.364,,,,
2209,02/19/22,17:45:00,15.6226,55.364,,,,
2210,02/19/22,18:00:00,15.6226,55.364,,,,
2211,02/19/22,18:15:00,15.6226,55.364,,,,
2212,02/19/22,18:30:00,15.6249,55.537,,,,
2213,02/19/22,18:45:00,15.6285,55.537,,,,
2214,02/19/22,19:00:00,15.6268,55.537,,,,
2215,02/19/22,19:15:00,15.6303,55.537,,,,
2216,02/19/22,19:30:00,15.6285,55.537,,,,
2217,02/19/22,19:45:00,15.6326,55.711,,,,
2218,02/19/22,20:00:00,15.6345,55.711,,,,
2219,02/19/22,20:15:00,15.6345,55.711,,,,
2220,02/19/22,20:30:00,15.6380,55.711,,,,
2221,02/19/22,20:45:00,15.6362,55.711,,,,
2222,02/19/22,21:00:00,15.6399,55.711,,,,
2223,02/19/22,21:15:00,15.6399,55.711,,,,
2224,02/19/22,21:30:00,15.6403,55.884,,,,
2225,02/19/22,21:45:00,15.6439,55.884,,,,
2226,02/19/22,22:00:00,15.6422,55.884,,,,
2227,02/19/22,22:15:00,15.6439,55.884,,,,
2228,02/19/22,22:30:00,15.6475,55.884,,,,
2229,02/19/22,22:45:00,15.6475,55.884,,,,
2230,02/19/22,23:00:00,15.6480,56.057,,,,
2231,02/19/22,23:15:00,15.6499,56.057,,,,
2232,02/19/22,23:30:00,15.6480,56.057,,,,
2233,02/19/22,23:45:00,15.6462,56.057,,,,
2234,02/20/22,00:00:00,15.6445,56.057,,,,
2235,02/20/22,00:15:00,15.6445,56.057,,,,
2236,02/20/22,00:30:00,15.6445,56.057,,,,
2237,02/20/22,00:45:00,15.6445,56.057,,,,
2238,02/20/22,01:00:00,15.6426,56.057,,,,
2239,02/20/22,01:15:00,15.6372,56.057,,,,
2240,02/20/22,01:30:00,15.6355,56.057,,,,
2241,02/20/22,01:45:00,15.6336,56.057,,,,
2242,02/20/22,02:00:00,15.6332,55.884,,,,
2243,02/20/22,02:15:00,15.6313,55.884,,,,
2244,02/20/22,02:30:00,15.6313,55.884,,,,
2245,02/20/22,02:45:00,15.6332,55.884,,,,
2246,02/20/22,03:00:00,15.6313,55.884,,,,
2247,02/20/22,03:15:00,15.6290,55.711,,,,
2248,02/20/22,03:30:00,15.6290,55.711,,,,
2249,02/20/22,03:45:00,15.6272,55.711,,,,
2250,02/20/22,04:00:00,15.6219,55.711,,,,
2251,02/20/22,04:15:00,15.6236,55.711,,,,
2252,02/20/22,04:30:00,15.6213,55.537,,,,
2253,02/20/22,04:45:00,15.6213,55.537,,,,
2254,02/20/22,05:00:00,15.6178,55.537,,,,
2255,02/20/22,05:15:00,15.6178,55.537,,,,
2256,02/20/22,05:30:00,15.6172,55.364,,,,
2257,02/20/22,05:45:00,15.6191,55.364,,,,
2258,02/20/22,06:00:00,15.6209,55.364,,,,
2259,02/20/22,06:15:00,15.6226,55.364,,,,
2260,02/20/22,06:30:00,15.6245,55.364,,,,
2261,02/20/22,06:45:00,15.6275,55.189,,,,
2262,02/20/22,07:00:00,15.6293,55.189,,,,
2263,02/20/22,07:15:00,15.6275,55.189,,,,
2264,02/20/22,07:30:00,15.6275,55.189,,,,
2265,02/20/22,07:45:00,15.6288,55.017,,,,
2266,02/20/22,08:00:00,15.6342,55.017,,,,
2267,02/20/22,08:15:00,15.6359,55.017,,,,
2268,02/20/22,08:30:00,15.6378,55.017,,,,
2269,02/20/22,08:45:00,15.6390,54.842,,,,
2270,02/20/22,09:00:00,15.6390,54.842,,,,
2271,02/20/22,09:15:00,15.6409,54.842,,,,
2272,02/20/22,09:30:00,15.6409,54.842,,,,
2273,02/20/22,09:45:00,15.6426,54.842,,,,
2274,02/20/22,10:00:00,15.6480,54.842,,,,
2275,02/20/22,10:15:00,15.6480,54.842,,,,
2276,02/20/22,10:30:00,15.6462,54.842,,,,
2277,02/20/22,10:45:00,15.6462,54.842,,,,
2278,02/20/22,11:00:00,15.6462,54.842,,,,
2279,02/20/22,11:15:00,15.6444,54.842,,,,
2280,02/20/22,11:30:00,15.6449,55.017,,,,
2281,02/20/22,11:45:00,15.6467,55.017,,,,
2282,02/20/22,12:00:00,15.6467,55.017,,,,
2283,02/20/22,12:15:00,15.6432,55.017,,,,
2284,02/20/22,12:30:00,15.6400,55.189,,,,
2285,02/20/22,12:45:00,15.6383,55.189,,,,
2286,02/20/22,13:00:00,15.6329,55.189,,,,
2287,02/20/22,13:15:00,15.6298,55.364,,,,
2288,02/20/22,13:30:00,15.6280,55.364,,,,
2289,02/20/22,13:45:00,15.6232,55.537,,,,
2290,02/20/22,14:00:00,15.6178,55.537,,,,
2291,02/20/22,14:15:00,15.6148,55.711,,,,
2292,02/20/22,14:30:00,15.6111,55.711,,,,
2293,02/20/22,14:45:00,15.6093,55.711,,,,
2294,02/20/22,15:00:00,15.6081,55.884,,,,
2295,02/20/22,15:15:00,15.6027,55.884,,,,
2296,02/20/22,15:30:00,15.6027,55.884,,,,
2297,02/20/22,15:45:00,15.6008,55.884,,,,
2298,02/20/22,16:00:00,15.5991,55.884,,,,
2299,02/20/22,16:15:00,15.5961,56.057,,,,
2300,02/20/22,16:30:00,15.5961,56.057,,,,
2301,02/20/22,16:45:00,15.5961,56.057,,,,
2302,02/20/22,17:00:00,15.5942,56.057,,,,
2303,02/20/22,17:15:00,15.5942,56.057,,,,
2304,02/20/22,17:30:00,15.5924,56.057,,,,
2305,02/20/22,17:45:00,15.5907,56.057,,,,
2306,02/20/22,18:00:00,15.5911,56.230,,,,
2307,02/20/22,18:15:00,15.5929,56.230,,,,
2308,02/20/22,18:30:00,15.5947,56.230,,,,
2309,02/20/22,18:45:00,15.5947,56.230,,,,
2310,02/20/22,19:00:00,15.5947,56.230,,,,
2311,02/20/22,19:15:00,15.5982,56.230,,,,
2312,02/20/22,19:30:00,15.6001,56.230,,,,
2313,02/20/22,19:45:00,15.6037,56.230,,,,
2314,02/20/22,20:00:00,15.6095,56.404,,,,
2315,02/20/22,20:15:00,15.6114,56.404,,,,
2316,02/20/22,20:30:00,15.6132,56.404,,,,
2317,02/20/22,20:45:00,15.6149,56.404,,,,
2318,02/20/22,21:00:00,15.6168,56.404,,,,
2319,02/20/22,21:15:00,15.6185,56.404,,,,
2320,02/20/22,21:30:00,15.6203,56.404,,,,
2321,02/20/22,21:45:00,15.6239,56.404,,,,
2322,02/20/22,22:00:00,15.6239,56.404,,,,
2323,02/20/22,22:15:00,15.6239,56.404,,,,
2324,02/20/22,22:30:00,15.6262,56.577,,,,
2325,02/20/22,22:45:00,15.6262,56.577,,,,
2326,02/20/22,23:00:00,15.6280,56.577,,,,
2327,02/20/22,23:15:00,15.6280,56.577,,,,
2328,02/20/22,23:30:00,15.6316,56.577,,,,
2329,02/20/22,23:45:00,15.6280,56.577,,,,
2330,02/21/22,00:00:00,15.6262,56.577,,,,
2331,02/21/22,00:15:00,15.6262,56.577,,,,
2332,02/21/22,00:30:00,15.6280,56.577,,,,
2333,02/21/22,00:45:00,15.6280,56.577,,,,
2334,02/21/22,01:00:00,15.6285,56.750,,,,
2335,02/21/22,01:15:00,15.6285,56.750,,,,
2336,02/21/22,01:30:00,15.6268,56.750,,,,
2337,02/21/22,01:45:00,15.6249,56.750,,,,
2338,02/21/22,02:00:00,15.6232,56.750,,,,
2339,02/21/22,02:15:00,15.6214,56.750,,,,
2340,02/21/22,02:30:00,15.6195,56.750,,,,
2341,02/21/22,02:45:00,15.6178,56.750,,,,
2342,02/21/22,03:00:00,15.6195,56.750,,,,
2343,02/21/22,03:15:00,15.6142,56.750,,,,
2344,02/21/22,03:30:00,15.6148,56.923,,,,
2345,02/21/22,03:45:00,15.6148,56.923,,,,
2346,02/21/22,04:00:00,15.6111,56.923,,,,
2347,02/21/22,04:15:00,15.6093,56.923,,,,
2348,02/21/22,04:30:00,15.6075,56.923,,,,
2349,02/21/22,04:45:00,15.6093,56.923,,,,
2350,02/21/22,05:00:00,15.6111,56.923,,,,
2351,02/21/22,05:15:00,15.6111,56.923,,,,
2352,02/21/22,05:30:00,15.6093,56.923,,,,
2353,02/21/22,05:45:00,15.6093,56.923,,,,
2354,02/21/22,06:00:00,15.6098,57.096,,,,
2355,02/21/22,06:15:00,15.6062,57.096,,,,
2356,02/21/22,06:30:00,15.6062,57.096,,,,
2357,02/21/22,06:45:00,15.6081,57.096,,,,
2358,02/21/22,07:00:00,15.6098,57.096,,,,
2359,02/21/22,07:15:00,15.6152,57.096,,,,
2360,02/21/22,07:30:00,15.6188,57.096,,,,
2361,02/21/22,07:45:00,15.6206,57.096,,,,
2362,02/21/22,08:00:00,15.6224,57.096,,,,
2363,02/21/22,08:15:00,15.6224,57.096,,,,
2364,02/21/22,08:30:00,15.6224,57.096,,,,
2365,02/21/22,08:45:00,15.6255,56.923,,,,
2366,02/21/22,09:00:00,15.6272,56.923,,,,
2367,02/21/22,09:15:00,15.6272,56.923,,,,
2368,02/21/22,09:30:00,15.6291,56.923,,,,
2369,02/21/22,09:45:00,15.6291,56.923,,,,
2370,02/21/22,10:00:00,15.6291,56.923,,,,
2371,02/21/22,10:15:00,15.6313,57.096,,,,
2372,02/21/22,10:30:00,15.6313,57.096,,,,
2373,02/21/22,10:45:00,15.6313,57.096,,,,
2374,02/21/22,11:00:00,15.6296,57.096,,,,
2375,02/21/22,11:15:00,15.6332,57.096,,,,
2376,02/21/22,11:30:00,15.6296,57.096,,,,
2377,02/21/22,11:45:00,15.6296,57.096,,,,
2378,02/21/22,12:00:00,15.6278,57.096,,,,
2379,02/21/22,12:15:00,15.6242,57.096,,,,
2380,02/21/22,12:30:00,15.6206,57.096,,,,
2381,02/21/22,12:45:00,15.6206,57.096,,,,
2382,02/21/22,13:00:00,15.6152,57.096,,,,
2383,02/21/22,13:15:00,15.6139,57.268,,,,
2384,02/21/22,13:30:00,15.6085,57.268,,,,
2385,02/21/22,13:45:00,15.6068,57.268,,,,
2386,02/21/22,14:00:00,15.6014,57.268,,,,
2387,02/21/22,14:15:00,15.5978,57.268,,,,
2388,02/21/22,14:30:00,15.5942,57.268,,,,
2389,02/21/22,14:45:00,15.5907,57.268,,,,
2390,02/21/22,15:00:00,15.5871,57.268,,,,
2391,02/21/22,15:15:00,15.5834,57.268,,,,
2392,02/21/22,15:30:00,15.5817,57.268,,,,
2393,02/21/22,15:45:00,15.5798,57.268,,,,
2394,02/21/22,16:00:00,15.5781,57.268,,,,
2395,02/21/22,16:15:00,15.5763,57.268,,,,
2396,02/21/22,16:30:00,15.5768,57.441,,,,
2397,02/21/22,16:45:00,15.5786,57.441,,,,
2398,02/21/22,17:00:00,15.5768,57.441,,,,
2399,02/21/22,17:15:00,15.5750,57.441,,,,
2400,02/21/22,17:30:00,15.5750,57.441,,,,
2401,02/21/22,17:45:00,15.5750,57.441,,,,
2402,02/21/22,18:00:00,15.5750,57.441,,,,
2403,02/21/22,18:15:00,15.5750,57.441,,,,
2404,02/21/22,18:30:00,15.5750,57.441,,,,
2405,02/21/22,18:45:00,15.5768,57.441,,,,
2406,02/21/22,19:00:00,15.5786,57.441,,,,
2407,02/21/22,19:15:00,15.5804,57.441,,,,
2408,02/21/22,19:30:00,15.5840,57.441,,,,
2409,02/21/22,19:45:00,15.5844,57.614,,,,
2410,02/21/22,20:00:00,15.5881,57.614,,,,
2411,02/21/22,20:15:00,15.5898,57.614,,,,
2412,02/21/22,20:30:00,15.5898,57.614,,,,
2413,02/21/22,20:45:00,15.5934,57.614,,,,
2414,02/21/22,21:00:00,15.5952,57.614,,,,
2415,02/21/22,21:15:00,15.5971,57.614,,,,
2416,02/21/22,21:30:00,15.5971,57.614,,,,
2417,02/21/22,21:45:00,15.5988,57.614,,,,
2418,02/21/22,22:00:00,15.5988,57.614,,,,
2419,02/21/22,22:15:00,15.5988,57.614,,,,
2420,02/21/22,22:30:00,15.6005,57.614,,,,
2421,02/21/22,22:45:00,15.6042,57.614,,,,
2422,02/21/22,23:00:00,15.6061,57.614,,,,
2423,02/21/22,23:15:00,15.6048,57.785,,,,
2424,02/21/22,23:30:00,15.6048,57.785,,,,
2425,02/21/22,23:45:00,15.6065,57.785,,,,
2426,02/22/22,00:00:00,15.6048,57.785,,,,
2427,02/22/22,00:15:00,15.6065,57.785,,,,
2428,02/22/22,00:30:00,15.6029,57.785,,,,
2429,02/22/22,00:45:00,15.6048,57.785,,,,
2430,02/22/22,01:00:00,15.6029,57.785,,,,
2431,02/22/22,01:15:00,15.6011,57.785,,,,
2432,02/22/22,01:30:00,15.6011,57.785,,,,
2433,02/22/22,01:45:00,15.6011,57.785,,,,
2434,02/22/22,02:00:00,15.5994,57.785,,,,
2435,02/22/22,02:15:00,15.5998,57.958,,,,
2436,02/22/22,02:30:00,15.5998,57.958,,,,
2437,02/22/22,02:45:00,15.5962,57.958,,,,
2438,02/22/22,03:00:00,15.5945,57.958,,,,
2439,02/22/22,03:15:00,15.5927,57.958,,,,
2440,02/22/22,03:30:00,15.5927,57.958,,,,
2441,02/22/22,03:45:00,15.5908,57.958,,,,
2442,02/22/22,04:00:00,15.5874,57.958,,,,
2443,02/22/22,04:15:00,15.5855,57.958,,,,
2444,02/22/22,04:30:00,15.5820,57.958,,,,
2445,02/22/22,04:45:00,15.5820,57.958,,,,
2446,02/22/22,05:00:00,15.5801,57.958,,,,
2447,02/22/22,05:15:00,15.5837,57.958,,,,
2448,02/22/22,05:30:00,15.5807,58.131,,,,
2449,02/22/22,05:45:00,15.5842,58.131,,,,
2450,02/22/22,06:00:00,15.5824,58.131,,,,
2451,02/22/22,06:15:00,15.5897,58.131,,,,
2452,02/22/22,06:30:00,15.5897,58.131,,,,
2453,02/22/22,06:45:00,15.5914,58.131,,,,
2454,02/22/22,07:00:00,15.5932,58.131,,,,
2455,02/22/22,07:15:00,15.5985,58.131,,,,
2456,02/22/22,07:30:00,15.5985,58.131,,,,
2457,02/22/22,07:45:00,15.6004,58.131,,,,
2458,02/22/22,08:00:00,15.6045,58.303,,,,
2459,02/22/22,08:15:00,15.6027,58.303,,,,
2460,02/22/22,08:30:00,15.6027,58.303,,,,
2461,02/22/22,08:45:00,15.6045,58.303,,,,
2462,02/22/22,09:00:00,15.6062,58.303,,,,
2463,02/22/22,09:15:00,15.6081,58.303,,,,
2464,02/22/22,09:30:00,15.6135,58.303,,,,
2465,02/22/22,09:45:00,15.6152,58.303,,,,
2466,02/22/22,10:00:00,15.6135,58.303,,,,
2467,02/22/22,10:15:00,15.6135,58.303,,,,
2468,02/22/22,10:30:00,15.6152,58.303,,,,
2469,02/22/22,10:45:00,15.6152,58.303,,,,
2470,02/22/22,11:00:00,15.6188,58.303,,,,
2471,02/22/22,11:15:00,15.6171,58.303,,,,
2472,02/22/22,11:30:00,15.6171,58.303,,,,
2473,02/22/22,11:45:00,15.6139,58.476,,,,
2474,02/22/22,12:00:00,15.6139,58.476,,,,
2475,02/22/22,12:15:00,15.6122,58.476,,,,
2476,02/22/22,12:30:00,15.6085,58.476,,,,
2477,02/22/22,12:45:00,15.6014,58.476,,,,
2478,02/22/22,13:00:00,15.5995,58.476,,,,
2479,02/22/22,13:15:00,15.5961,58.476,,,,
2480,02/22/22,13:30:00,15.5924,58.476,,,,
2481,02/22/22,13:45:00,15.5871,58.476,,,,
2482,02/22/22,14:00:00,15.5817,58.476,,,,
2483,02/22/22,14:15:00,15.5781,58.476,,,,
2484,02/22/22,14:30:00,15.5763,58.476,,,,
2485,02/22/22,14:45:00,15.5727,58.476,,,,
2486,02/22/22,15:00:00,15.5673,58.476,,,,
2487,02/22/22,15:15:00,15.5620,58.476,,,,
2488,02/22/22,15:30:00,15.5583,58.476,,,,
2489,02/22/22,15:45:00,15.5534,58.647,,,,
2490,02/22/22,16:00:00,15.5517,58.647,,,,
2491,02/22/22,16:15:00,15.5499,58.647,,,,
2492,02/22/22,16:30:00,15.5463,58.647,,,,
2493,02/22/22,16:45:00,15.5463,58.647,,,,
2494,02/22/22,17:00:00,15.5446,58.647,,,,
2495,02/22/22,17:15:00,15.5427,58.647,,,,
2496,02/22/22,17:30:00,15.5409,58.647,,,,
2497,02/22/22,17:45:00,15.5409,58.647,,,,
2498,02/22/22,18:00:00,15.5392,58.647,,,,
2499,02/22/22,18:15:00,15.5392,58.647,,,,
2500,02/22/22,18:30:00,15.5373,58.647,,,,
2501,02/22/22,18:45:00,15.5379,58.820,,,,
2502,02/22/22,19:00:00,15.5396,58.820,,,,
2503,02/22/22,19:15:00,15.5433,58.820,,,,
2504,02/22/22,19:30:00,15.5433,58.820,,,,
2505,02/22/22,19:45:00,15.5450,58.820,,,,
2506,02/22/22,20:00:00,15.5450,58.820,,,,
2507,02/22/22,20:15:00,15.5469,58.820,,,,
2508,02/22/22,20:30:00,15.5469,58.820,,,,
2509,02/22/22,20:45:00,15.5504,58.820,,,,
2510,02/22/22,21:00:00,15.5504,58.820,,,,
2511,02/22/22,21:15:00,15.5523,58.820,,,,
2512,02/22/22,21:30:00,15.5557,58.820,,,,
2513,02/22/22,21:45:00,15.5599,58.993,,,,
2514,02/22/22,22:00:00,15.5634,58.993,,,,
2515,02/22/22,22:15:00,15.5670,58.993,,,,
2516,02/22/22,22:30:00,15.5670,58.993,,,,
2517,02/22/22,22:45:00,15.5688,58.993,,,,
2518,02/22/22,23:00:00,15.5688,58.993,,,,
2519,02/22/22,23:15:00,15.5653,58.993,,,,
2520,02/22/22,23:30:00,15.5670,58.993,,,,
2521,02/22/22,23:45:00,15.5670,58.993,,,,
2522,02/23/22,00:00:00,15.5670,58.993,,,,
