Plot Title: Bradford_2,,,,,,,
#,"Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10776657, SEN S/N: 10776657)","Temp, °F (LGR S/N: 10776657, SEN S/N: 10776657)",Coupler Detached (LGR S/N: 10776657),Coupler Attached (LGR S/N: 10776657),Stopped (LGR S/N: 10776657),End Of File (LGR S/N: 10776657)
3558,5/13/2021 13:15,14.769,69.622,,,,
3559,5/13/2021 13:30,14.769,69.622,,,,
3560,5/13/2021 13:45,14.7653,69.622,,,,
3561,5/13/2021 14:00,14.7672,69.622,,,,
3562,5/13/2021 14:15,14.7669,69.449,,,,
3563,5/13/2021 14:30,14.7631,69.449,,,,
3564,5/13/2021 14:45,14.765,69.449,,,,
3565,5/13/2021 15:00,14.7612,69.449,,,,
3566,5/13/2021 15:15,14.7631,69.449,,,,
3567,5/13/2021 15:30,14.7612,69.449,,,,
3568,5/13/2021 15:45,14.7593,69.449,,,,
3569,5/13/2021 16:00,14.7593,69.449,,,,
3570,5/13/2021 16:15,14.7574,69.449,,,,
3571,5/13/2021 16:30,14.757,69.278,,,,
3572,5/13/2021 16:45,14.7589,69.278,,,,
3573,5/13/2021 17:00,14.757,69.278,,,,
3574,5/13/2021 17:15,14.757,69.278,,,,
3575,5/13/2021 17:30,14.757,69.278,,,,
3576,5/13/2021 17:45,14.757,69.278,,,,
3577,5/13/2021 18:00,14.757,69.278,,,,
3578,5/13/2021 18:15,14.7551,69.278,,,,
3579,5/13/2021 18:30,14.757,69.278,,,,
3580,5/13/2021 18:45,14.7551,69.278,,,,
3581,5/13/2021 19:00,14.7509,69.107,,,,
3582,5/13/2021 19:15,14.7528,69.107,,,,
3583,5/13/2021 19:30,14.7528,69.107,,,,
3584,5/13/2021 19:45,14.7566,69.107,,,,
3585,5/13/2021 20:00,14.7585,69.107,,,,
3586,5/13/2021 20:15,14.7585,69.107,,,,
3587,5/13/2021 20:30,14.7585,69.107,,,,
3588,5/13/2021 20:45,14.7603,69.107,,,,
3589,5/13/2021 21:00,14.7641,69.107,,,,
3590,5/13/2021 21:15,14.766,69.107,,,,
3591,5/13/2021 21:30,14.7679,69.107,,,,
3592,5/13/2021 21:45,14.7698,69.107,,,,
3593,5/13/2021 22:00,14.7693,68.934,,,,
3594,5/13/2021 22:15,14.7712,68.934,,,,
3595,5/13/2021 22:30,14.775,68.934,,,,
3596,5/13/2021 22:45,14.7731,68.934,,,,
3597,5/13/2021 23:00,14.7769,68.934,,,,
3598,5/13/2021 23:15,14.7769,68.934,,,,
3599,5/13/2021 23:30,14.7769,68.934,,,,
3600,5/13/2021 23:45,14.7788,68.934,,,,
3601,5/14/2021 0:00,14.775,68.934,,,,
3602,5/14/2021 0:15,14.775,68.934,,,,
3603,5/14/2021 0:30,14.775,68.934,,,,
3604,5/14/2021 0:45,14.7712,68.934,,,,
3605,5/14/2021 1:00,14.769,68.763,,,,
3606,5/14/2021 1:15,14.7672,68.763,,,,
3607,5/14/2021 1:30,14.7615,68.763,,,,
3608,5/14/2021 1:45,14.7615,68.763,,,,
3609,5/14/2021 2:00,14.7615,68.763,,,,
3610,5/14/2021 2:15,14.7596,68.763,,,,
3611,5/14/2021 2:30,14.7596,68.763,,,,
3612,5/14/2021 2:45,14.7558,68.763,,,,
3613,5/14/2021 3:00,14.7558,68.763,,,,
3614,5/14/2021 3:15,14.7558,68.763,,,,
3615,5/14/2021 3:30,14.7535,68.592,,,,
3616,5/14/2021 3:45,14.7535,68.592,,,,
3617,5/14/2021 4:00,14.7535,68.592,,,,
3618,5/14/2021 4:15,14.7535,68.592,,,,
3619,5/14/2021 4:30,14.7535,68.592,,,,
3620,5/14/2021 4:45,14.7535,68.592,,,,
3621,5/14/2021 5:00,14.7554,68.592,,,,
3622,5/14/2021 5:15,14.7554,68.592,,,,
3623,5/14/2021 5:30,14.755,68.421,,,,
3624,5/14/2021 5:45,14.7569,68.421,,,,
3625,5/14/2021 6:00,14.7569,68.421,,,,
3626,5/14/2021 6:15,14.755,68.421,,,,
3627,5/14/2021 6:30,14.7588,68.421,,,,
3628,5/14/2021 6:45,14.7606,68.421,,,,
3629,5/14/2021 7:00,14.7622,68.248,,,,
3630,5/14/2021 7:15,14.764,68.248,,,,
3631,5/14/2021 7:30,14.7659,68.248,,,,
3632,5/14/2021 7:45,14.7696,68.248,,,,
3633,5/14/2021 8:00,14.7734,68.248,,,,
3634,5/14/2021 8:15,14.7753,68.248,,,,
3635,5/14/2021 8:30,14.7809,68.248,,,,
3636,5/14/2021 8:45,14.7807,68.077,,,,
3637,5/14/2021 9:00,14.7825,68.077,,,,
3638,5/14/2021 9:15,14.7844,68.077,,,,
3639,5/14/2021 9:30,14.7825,68.077,,,,
3640,5/14/2021 9:45,14.7844,68.077,,,,
3641,5/14/2021 10:00,14.7844,68.077,,,,
3642,5/14/2021 10:15,14.7844,68.077,,,,
3643,5/14/2021 10:30,14.7825,68.077,,,,
3644,5/14/2021 10:45,14.784,67.906,,,,
3645,5/14/2021 11:00,14.784,67.906,,,,
3646,5/14/2021 11:15,14.7821,67.906,,,,
3647,5/14/2021 11:30,14.7802,67.906,,,,
3648,5/14/2021 11:45,14.7802,67.906,,,,
3649,5/14/2021 12:00,14.7802,67.906,,,,
3650,5/14/2021 12:15,14.7783,67.906,,,,
3651,5/14/2021 12:30,14.7783,67.906,,,,
3652,5/14/2021 12:45,14.7746,67.906,,,,
3653,5/14/2021 13:00,14.7722,67.735,,,,
3654,5/14/2021 13:15,14.7704,67.735,,,,
3655,5/14/2021 13:30,14.7685,67.735,,,,
3656,5/14/2021 13:45,14.7685,67.735,,,,
3657,5/14/2021 14:00,14.7685,67.735,,,,
3658,5/14/2021 14:15,14.7685,67.735,,,,
3659,5/14/2021 14:30,14.767,67.906,,,,
3660,5/14/2021 14:45,14.767,67.906,,,,
3661,5/14/2021 15:00,14.767,67.906,,,,
3662,5/14/2021 15:15,14.7651,67.906,,,,
3663,5/14/2021 15:30,14.7632,67.906,,,,
3664,5/14/2021 15:45,14.7614,67.906,,,,
3665,5/14/2021 16:00,14.7618,68.077,,,,
3666,5/14/2021 16:15,14.7599,68.077,,,,
3667,5/14/2021 16:30,14.7599,68.077,,,,
3668,5/14/2021 16:45,14.7599,68.077,,,,
3669,5/14/2021 17:00,14.758,68.077,,,,
3670,5/14/2021 17:15,14.7585,68.248,,,,
3671,5/14/2021 17:30,14.7603,68.248,,,,
3672,5/14/2021 17:45,14.7622,68.248,,,,
3673,5/14/2021 18:00,14.7622,68.248,,,,
3674,5/14/2021 18:15,14.7659,68.248,,,,
3675,5/14/2021 18:30,14.7644,68.421,,,,
3676,5/14/2021 18:45,14.7644,68.421,,,,
3677,5/14/2021 19:00,14.7663,68.421,,,,
3678,5/14/2021 19:15,14.7682,68.421,,,,
3679,5/14/2021 19:30,14.7701,68.421,,,,
3680,5/14/2021 19:45,14.7738,68.421,,,,
3681,5/14/2021 20:00,14.7776,68.421,,,,
3682,5/14/2021 20:15,14.7799,68.592,,,,
3683,5/14/2021 20:30,14.7818,68.592,,,,
3684,5/14/2021 20:45,14.7837,68.592,,,,
3685,5/14/2021 21:00,14.7818,68.592,,,,
3686,5/14/2021 21:15,14.7818,68.592,,,,
3687,5/14/2021 21:30,14.7875,68.592,,,,
3688,5/14/2021 21:45,14.7894,68.592,,,,
3689,5/14/2021 22:00,14.7931,68.592,,,,
3690,5/14/2021 22:15,14.7931,68.592,,,,
3691,5/14/2021 22:30,14.7969,68.592,,,,
3692,5/14/2021 22:45,14.7969,68.592,,,,
3693,5/14/2021 23:00,14.7969,68.592,,,,
3694,5/14/2021 23:15,14.7969,68.592,,,,
3695,5/14/2021 23:30,14.7988,68.592,,,,
3696,5/14/2021 23:45,14.7912,68.592,,,,
3697,5/15/2021 0:00,14.7912,68.592,,,,
3698,5/15/2021 0:15,14.7912,68.592,,,,
3699,5/15/2021 0:30,14.7912,68.592,,,,
3700,5/15/2021 0:45,14.7912,68.592,,,,
3701,5/15/2021 1:00,14.7912,68.592,,,,
3702,5/15/2021 1:15,14.7894,68.592,,,,
3703,5/15/2021 1:30,14.7889,68.421,,,,
3704,5/15/2021 1:45,14.787,68.421,,,,
3705,5/15/2021 2:00,14.7851,68.421,,,,
3706,5/15/2021 2:15,14.7833,68.421,,,,
3707,5/15/2021 2:30,14.7814,68.421,,,,
3708,5/15/2021 2:45,14.7757,68.421,,,,
3709,5/15/2021 3:00,14.7776,68.421,,,,
3710,5/15/2021 3:15,14.7738,68.421,,,,
3711,5/15/2021 3:30,14.7734,68.248,,,,
3712,5/15/2021 3:45,14.7753,68.248,,,,
3713,5/15/2021 4:00,14.7734,68.248,,,,
3714,5/15/2021 4:15,14.7753,68.248,,,,
3715,5/15/2021 4:30,14.7734,68.248,,,,
3716,5/15/2021 4:45,14.7753,68.248,,,,
3717,5/15/2021 5:00,14.775,68.077,,,,
3718,5/15/2021 5:15,14.7788,68.077,,,,
3719,5/15/2021 5:30,14.7788,68.077,,,,
3720,5/15/2021 5:45,14.7807,68.077,,,,
3721,5/15/2021 6:00,14.7825,68.077,,,,
3722,5/15/2021 6:15,14.7821,67.906,,,,
3723,5/15/2021 6:30,14.7859,67.906,,,,
3724,5/15/2021 6:45,14.7878,67.906,,,,
3725,5/15/2021 7:00,14.7896,67.906,,,,
3726,5/15/2021 7:15,14.7915,67.906,,,,
3727,5/15/2021 7:30,14.7949,67.735,,,,
3728,5/15/2021 7:45,14.7949,67.735,,,,
3729,5/15/2021 8:00,14.7949,67.735,,,,
3730,5/15/2021 8:15,14.7986,67.735,,,,
3731,5/15/2021 8:30,14.7986,67.735,,,,
3732,5/15/2021 8:45,14.7982,67.564,,,,
3733,5/15/2021 9:00,14.8001,67.564,,,,
3734,5/15/2021 9:15,14.802,67.564,,,,
3735,5/15/2021 9:30,14.8076,67.564,,,,
3736,5/15/2021 9:45,14.8076,67.564,,,,
3737,5/15/2021 10:00,14.8057,67.564,,,,
3738,5/15/2021 10:15,14.8015,67.392,,,,
3739,5/15/2021 10:30,14.8034,67.392,,,,
3740,5/15/2021 10:45,14.8072,67.392,,,,
3741,5/15/2021 11:00,14.8072,67.392,,,,
3742,5/15/2021 11:15,14.8091,67.392,,,,
3743,5/15/2021 11:30,14.8069,67.221,,,,
3744,5/15/2021 11:45,14.8069,67.221,,,,
3745,5/15/2021 12:00,14.805,67.221,,,,
3746,5/15/2021 12:15,14.8031,67.221,,,,
3747,5/15/2021 12:30,14.8031,67.221,,,,
3748,5/15/2021 12:45,14.7994,67.221,,,,
3749,5/15/2021 13:00,14.7975,67.221,,,,
3750,5/15/2021 13:15,14.7975,67.221,,,,
3751,5/15/2021 13:30,14.8031,67.221,,,,
3752,5/15/2021 13:45,14.7994,67.221,,,,
3753,5/15/2021 14:00,14.7975,67.221,,,,
3754,5/15/2021 14:15,14.7918,67.221,,,,
3755,5/15/2021 14:30,14.7918,67.221,,,,
3756,5/15/2021 14:45,14.7918,67.221,,,,
3757,5/15/2021 15:00,14.7862,67.221,,,,
3758,5/15/2021 15:15,14.7843,67.221,,,,
3759,5/15/2021 15:30,14.7824,67.221,,,,
3760,5/15/2021 15:45,14.7843,67.221,,,,
3761,5/15/2021 16:00,14.7847,67.392,,,,
3762,5/15/2021 16:15,14.7866,67.392,,,,
3763,5/15/2021 16:30,14.7809,67.392,,,,
3764,5/15/2021 16:45,14.7809,67.392,,,,
3765,5/15/2021 17:00,14.7793,67.564,,,,
3766,5/15/2021 17:15,14.7793,67.564,,,,
3767,5/15/2021 17:30,14.7756,67.564,,,,
3768,5/15/2021 17:45,14.7737,67.564,,,,
3769,5/15/2021 18:00,14.7737,67.564,,,,
3770,5/15/2021 18:15,14.7741,67.735,,,,
3771,5/15/2021 18:30,14.776,67.735,,,,
3772,5/15/2021 18:45,14.776,67.735,,,,
3773,5/15/2021 19:00,14.7741,67.735,,,,
3774,5/15/2021 19:15,14.7741,67.735,,,,
3775,5/15/2021 19:30,14.7746,67.906,,,,
3776,5/15/2021 19:45,14.7764,67.906,,,,
3777,5/15/2021 20:00,14.7764,67.906,,,,
3778,5/15/2021 20:15,14.7783,67.906,,,,
3779,5/15/2021 20:30,14.7802,67.906,,,,
3780,5/15/2021 20:45,14.7821,67.906,,,,
3781,5/15/2021 21:00,14.7802,67.906,,,,
3782,5/15/2021 21:15,14.784,67.906,,,,
3783,5/15/2021 21:30,14.7859,67.906,,,,
3784,5/15/2021 21:45,14.7859,67.906,,,,
3785,5/15/2021 22:00,14.7896,67.906,,,,
3786,5/15/2021 22:15,14.7899,68.077,,,,
3787,5/15/2021 22:30,14.7899,68.077,,,,
3788,5/15/2021 22:45,14.7918,68.077,,,,
3789,5/15/2021 23:00,14.7918,68.077,,,,
3790,5/15/2021 23:15,14.7937,68.077,,,,
3791,5/15/2021 23:30,14.7937,68.077,,,,
3792,5/15/2021 23:45,14.7899,68.077,,,,
3793,5/16/2021 0:00,14.7956,68.077,,,,
3794,5/16/2021 0:15,14.7937,68.077,,,,
3795,5/16/2021 0:30,14.7956,68.077,,,,
3796,5/16/2021 0:45,14.7972,67.906,,,,
3797,5/16/2021 1:00,14.7953,67.906,,,,
3798,5/16/2021 1:15,14.7915,67.906,,,,
3799,5/16/2021 1:30,14.7934,67.906,,,,
3800,5/16/2021 1:45,14.7896,67.906,,,,
3801,5/16/2021 2:00,14.7915,67.906,,,,
3802,5/16/2021 2:15,14.7896,67.906,,,,
3803,5/16/2021 2:30,14.7878,67.906,,,,
3804,5/16/2021 2:45,14.784,67.906,,,,
3805,5/16/2021 3:00,14.7802,67.906,,,,
3806,5/16/2021 3:15,14.7802,67.906,,,,
3807,5/16/2021 3:30,14.7836,67.735,,,,
3808,5/16/2021 3:45,14.7817,67.735,,,,
3809,5/16/2021 4:00,14.7854,67.735,,,,
3810,5/16/2021 4:15,14.7798,67.735,,,,
3811,5/16/2021 4:30,14.7798,67.735,,,,
3812,5/16/2021 4:45,14.7817,67.735,,,,
3813,5/16/2021 5:00,14.7812,67.564,,,,
3814,5/16/2021 5:15,14.7831,67.564,,,,
3815,5/16/2021 5:30,14.785,67.564,,,,
3816,5/16/2021 5:45,14.7831,67.564,,,,
3817,5/16/2021 6:00,14.785,67.564,,,,
3818,5/16/2021 6:15,14.785,67.564,,,,
3819,5/16/2021 6:30,14.7904,67.392,,,,
3820,5/16/2021 6:45,14.7921,67.392,,,,
3821,5/16/2021 7:00,14.7959,67.392,,,,
3822,5/16/2021 7:15,14.8015,67.392,,,,
3823,5/16/2021 7:30,14.8034,67.392,,,,
3824,5/16/2021 7:45,14.8034,67.392,,,,
3825,5/16/2021 8:00,14.8069,67.221,,,,
3826,5/16/2021 8:15,14.8069,67.221,,,,
3827,5/16/2021 8:30,14.8069,67.221,,,,
3828,5/16/2021 8:45,14.8107,67.221,,,,
3829,5/16/2021 9:00,14.8143,67.221,,,,
3830,5/16/2021 9:15,14.814,67.05,,,,
3831,5/16/2021 9:30,14.8178,67.05,,,,
3832,5/16/2021 9:45,14.8178,67.05,,,,
3833,5/16/2021 10:00,14.8159,67.05,,,,
3834,5/16/2021 10:15,14.8178,67.05,,,,
3835,5/16/2021 10:30,14.8173,66.879,,,,
3836,5/16/2021 10:45,14.8173,66.879,,,,
3837,5/16/2021 11:00,14.8173,66.879,,,,
3838,5/16/2021 11:15,14.8173,66.879,,,,
3839,5/16/2021 11:30,14.8136,66.879,,,,
3840,5/16/2021 11:45,14.8136,66.879,,,,
3841,5/16/2021 12:00,14.8098,66.879,,,,
3842,5/16/2021 12:15,14.8117,66.879,,,,
3843,5/16/2021 12:30,14.8075,66.708,,,,
3844,5/16/2021 12:45,14.8075,66.708,,,,
3845,5/16/2021 13:00,14.8018,66.708,,,,
3846,5/16/2021 13:15,14.8018,66.708,,,,
3847,5/16/2021 13:30,14.7963,66.708,,,,
3848,5/16/2021 13:45,14.7925,66.708,,,,
3849,5/16/2021 14:00,14.7925,66.708,,,,
3850,5/16/2021 14:15,14.7888,66.708,,,,
3851,5/16/2021 14:30,14.7869,66.708,,,,
3852,5/16/2021 14:45,14.785,66.708,,,,
3853,5/16/2021 15:00,14.7815,66.879,,,,
3854,5/16/2021 15:15,14.7796,66.879,,,,
3855,5/16/2021 15:30,14.776,66.879,,,,
3856,5/16/2021 15:45,14.776,66.879,,,,
3857,5/16/2021 16:00,14.7741,66.879,,,,
3858,5/16/2021 16:15,14.7704,66.879,,,,
3859,5/16/2021 16:30,14.7669,67.05,,,,
3860,5/16/2021 16:45,14.7669,67.05,,,,
3861,5/16/2021 17:00,14.7631,67.05,,,,
3862,5/16/2021 17:15,14.765,67.05,,,,
3863,5/16/2021 17:30,14.7654,67.221,,,,
3864,5/16/2021 17:45,14.7673,67.221,,,,
3865,5/16/2021 18:00,14.7654,67.221,,,,
3866,5/16/2021 18:15,14.7673,67.221,,,,
3867,5/16/2021 18:30,14.7673,67.221,,,,
3868,5/16/2021 18:45,14.7715,67.392,,,,
3869,5/16/2021 19:00,14.7734,67.392,,,,
3870,5/16/2021 19:15,14.7734,67.392,,,,
3871,5/16/2021 19:30,14.7734,67.392,,,,
3872,5/16/2021 19:45,14.7753,67.392,,,,
3873,5/16/2021 20:00,14.7756,67.564,,,,
3874,5/16/2021 20:15,14.7775,67.564,,,,
3875,5/16/2021 20:30,14.7793,67.564,,,,
3876,5/16/2021 20:45,14.7775,67.564,,,,
3877,5/16/2021 21:00,14.7812,67.564,,,,
3878,5/16/2021 21:15,14.7793,67.564,,,,
3879,5/16/2021 21:30,14.7812,67.564,,,,
3880,5/16/2021 21:45,14.7836,67.735,,,,
3881,5/16/2021 22:00,14.7836,67.735,,,,
3882,5/16/2021 22:15,14.7873,67.735,,,,
3883,5/16/2021 22:30,14.7873,67.735,,,,
3884,5/16/2021 22:45,14.7892,67.735,,,,
3885,5/16/2021 23:00,14.793,67.735,,,,
3886,5/16/2021 23:15,14.7949,67.735,,,,
3887,5/16/2021 23:30,14.7911,67.735,,,,
3888,5/16/2021 23:45,14.7949,67.735,,,,
3889,5/17/2021 0:00,14.7968,67.735,,,,
3890,5/17/2021 0:15,14.7968,67.735,,,,
3891,5/17/2021 0:30,14.7949,67.735,,,,
3892,5/17/2021 0:45,14.7949,67.735,,,,
3893,5/17/2021 1:00,14.7949,67.735,,,,
3894,5/17/2021 1:15,14.7911,67.735,,,,
3895,5/17/2021 1:30,14.7892,67.735,,,,
3896,5/17/2021 1:45,14.7873,67.735,,,,
3897,5/17/2021 2:00,14.7836,67.735,,,,
3898,5/17/2021 2:15,14.7817,67.735,,,,
3899,5/17/2021 2:30,14.776,67.735,,,,
3900,5/17/2021 2:45,14.7798,67.735,,,,
3901,5/17/2021 3:00,14.7741,67.735,,,,
3902,5/17/2021 3:15,14.7779,67.735,,,,
3903,5/17/2021 3:30,14.7722,67.735,,,,
3904,5/17/2021 3:45,14.7722,67.735,,,,
3905,5/17/2021 4:00,14.7718,67.564,,,,
3906,5/17/2021 4:15,14.7701,67.564,,,,
3907,5/17/2021 4:30,14.7718,67.564,,,,
3908,5/17/2021 4:45,14.7718,67.564,,,,
3909,5/17/2021 5:00,14.7718,67.564,,,,
3910,5/17/2021 5:15,14.7737,67.564,,,,
3911,5/17/2021 5:30,14.7737,67.564,,,,
3912,5/17/2021 5:45,14.7756,67.564,,,,
3913,5/17/2021 6:00,14.7756,67.564,,,,
3914,5/17/2021 6:15,14.7718,67.564,,,,
3915,5/17/2021 6:30,14.7753,67.392,,,,
3916,5/17/2021 6:45,14.7791,67.392,,,,
3917,5/17/2021 7:00,14.7809,67.392,,,,
3918,5/17/2021 7:15,14.7809,67.392,,,,
3919,5/17/2021 7:30,14.7847,67.392,,,,
3920,5/17/2021 7:45,14.7828,67.392,,,,
3921,5/17/2021 8:00,14.7847,67.392,,,,
3922,5/17/2021 8:15,14.7862,67.221,,,,
3923,5/17/2021 8:30,14.7862,67.221,,,,
3924,5/17/2021 8:45,14.7899,67.221,,,,
3925,5/17/2021 9:00,14.7899,67.221,,,,
3926,5/17/2021 9:15,14.7918,67.221,,,,
3927,5/17/2021 9:30,14.7899,67.221,,,,
3928,5/17/2021 9:45,14.7918,67.221,,,,
3929,5/17/2021 10:00,14.788,67.221,,,,
3930,5/17/2021 10:15,14.7895,67.05,,,,
3931,5/17/2021 10:30,14.7914,67.05,,,,
3932,5/17/2021 10:45,14.7914,67.05,,,,
3933,5/17/2021 11:00,14.7857,67.05,,,,
3934,5/17/2021 11:15,14.7857,67.05,,,,
3935,5/17/2021 11:30,14.7876,67.05,,,,
3936,5/17/2021 11:45,14.7876,67.05,,,,
3937,5/17/2021 12:00,14.7876,67.05,,,,
3938,5/17/2021 12:15,14.7838,67.05,,,,
3939,5/17/2021 12:30,14.7857,67.05,,,,
3940,5/17/2021 12:45,14.782,67.05,,,,
3941,5/17/2021 13:00,14.782,67.05,,,,
3942,5/17/2021 13:15,14.7763,67.05,,,,
3943,5/17/2021 13:30,14.7782,67.05,,,,
3944,5/17/2021 13:45,14.7782,67.05,,,,
3945,5/17/2021 14:00,14.7744,67.05,,,,
3946,5/17/2021 14:15,14.7706,67.05,,,,
3947,5/17/2021 14:30,14.7669,67.05,,,,
3948,5/17/2021 14:45,14.7669,67.05,,,,
3949,5/17/2021 15:00,14.765,67.05,,,,
3950,5/17/2021 15:15,14.7612,67.05,,,,
3951,5/17/2021 15:30,14.7598,67.221,,,,
3952,5/17/2021 15:45,14.7579,67.221,,,,
3953,5/17/2021 16:00,14.7579,67.221,,,,
3954,5/17/2021 16:15,14.7579,67.221,,,,
3955,5/17/2021 16:30,14.7564,67.392,,,,
3956,5/17/2021 16:45,14.7564,67.392,,,,
3957,5/17/2021 17:00,14.7545,67.392,,,,
3958,5/17/2021 17:15,14.7545,67.392,,,,
3959,5/17/2021 17:30,14.7531,67.564,,,,
3960,5/17/2021 17:45,14.7531,67.564,,,,
3961,5/17/2021 18:00,14.7531,67.564,,,,
3962,5/17/2021 18:15,14.7553,67.735,,,,
3963,5/17/2021 18:30,14.7553,67.735,,,,
3964,5/17/2021 18:45,14.7572,67.735,,,,
3965,5/17/2021 19:00,14.759,67.735,,,,
3966,5/17/2021 19:15,14.7572,67.735,,,,
3967,5/17/2021 19:30,14.7595,67.906,,,,
3968,5/17/2021 19:45,14.7557,67.906,,,,
3969,5/17/2021 20:00,14.7614,67.906,,,,
3970,5/17/2021 20:15,14.7632,67.906,,,,
3971,5/17/2021 20:30,14.7651,67.906,,,,
3972,5/17/2021 20:45,14.7651,67.906,,,,
3973,5/17/2021 21:00,14.7675,68.077,,,,
3974,5/17/2021 21:15,14.7731,68.077,,,,
3975,5/17/2021 21:30,14.7712,68.077,,,,
3976,5/17/2021 21:45,14.775,68.077,,,,
3977,5/17/2021 22:00,14.7769,68.077,,,,
3978,5/17/2021 22:15,14.7769,68.077,,,,
3979,5/17/2021 22:30,14.7807,68.077,,,,
3980,5/17/2021 22:45,14.7807,68.077,,,,
3981,5/17/2021 23:00,14.7825,68.077,,,,
3982,5/17/2021 23:15,14.7825,68.077,,,,
3983,5/17/2021 23:30,14.7825,68.077,,,,
3984,5/17/2021 23:45,14.7807,68.077,,,,
3985,5/18/2021 0:00,14.7807,68.077,,,,
3986,5/18/2021 0:15,14.7788,68.077,,,,
3987,5/18/2021 0:30,14.7769,68.077,,,,
3988,5/18/2021 0:45,14.7788,68.077,,,,
3989,5/18/2021 1:00,14.7788,68.077,,,,
3990,5/18/2021 1:15,14.7769,68.077,,,,
3991,5/18/2021 1:30,14.7769,68.077,,,,
3992,5/18/2021 1:45,14.7731,68.077,,,,
3993,5/18/2021 2:00,14.7731,68.077,,,,
3994,5/18/2021 2:15,14.7731,68.077,,,,
3995,5/18/2021 2:30,14.7712,68.077,,,,
3996,5/18/2021 2:45,14.7693,68.077,,,,
3997,5/18/2021 3:00,14.7693,68.077,,,,
3998,5/18/2021 3:15,14.7675,68.077,,,,
3999,5/18/2021 3:30,14.7675,68.077,,,,
4000,5/18/2021 3:45,14.7637,68.077,,,,
4001,5/18/2021 4:00,14.7637,68.077,,,,
4002,5/18/2021 4:15,14.7656,68.077,,,,
4003,5/18/2021 4:30,14.7656,68.077,,,,
4004,5/18/2021 4:45,14.7637,68.077,,,,
4005,5/18/2021 5:00,14.7675,68.077,,,,
4006,5/18/2021 5:15,14.7675,68.077,,,,
4007,5/18/2021 5:30,14.7689,67.906,,,,
4008,5/18/2021 5:45,14.7689,67.906,,,,
4009,5/18/2021 6:00,14.7708,67.906,,,,
4010,5/18/2021 6:15,14.7727,67.906,,,,
4011,5/18/2021 6:30,14.7764,67.906,,,,
4012,5/18/2021 6:45,14.7783,67.906,,,,
4013,5/18/2021 7:00,14.7821,67.906,,,,
4014,5/18/2021 7:15,14.7821,67.906,,,,
4015,5/18/2021 7:30,14.7878,67.906,,,,
4016,5/18/2021 7:45,14.7878,67.906,,,,
4017,5/18/2021 8:00,14.7873,67.735,,,,
4018,5/18/2021 8:15,14.7892,67.735,,,,
4019,5/18/2021 8:30,14.7892,67.735,,,,
4020,5/18/2021 8:45,14.793,67.735,,,,
4021,5/18/2021 9:00,14.7949,67.735,,,,
4022,5/18/2021 9:15,14.7949,67.735,,,,
4023,5/18/2021 9:30,14.7986,67.735,,,,
4024,5/18/2021 9:45,14.8005,67.735,,,,
4025,5/18/2021 10:00,14.8005,67.735,,,,
4026,5/18/2021 10:15,14.8001,67.564,,,,
4027,5/18/2021 10:30,14.8001,67.564,,,,
4028,5/18/2021 10:45,14.8001,67.564,,,,
4029,5/18/2021 11:00,14.8001,67.564,,,,
4030,5/18/2021 11:15,14.7963,67.564,,,,
4031,5/18/2021 11:30,14.7982,67.564,,,,
4032,5/18/2021 11:45,14.7982,67.564,,,,
4033,5/18/2021 12:00,14.802,67.564,,,,
4034,5/18/2021 12:15,14.8001,67.564,,,,
4035,5/18/2021 12:30,14.7982,67.564,,,,
4036,5/18/2021 12:45,14.7963,67.564,,,,
4037,5/18/2021 13:00,14.7925,67.564,,,,
4038,5/18/2021 13:15,14.7925,67.564,,,,
4039,5/18/2021 13:30,14.7907,67.564,,,,
4040,5/18/2021 13:45,14.7888,67.564,,,,
4041,5/18/2021 14:00,14.7831,67.564,,,,
4042,5/18/2021 14:15,14.7831,67.564,,,,
4043,5/18/2021 14:30,14.7775,67.564,,,,
4044,5/18/2021 14:45,14.7756,67.564,,,,
4045,5/18/2021 15:00,14.7741,67.735,,,,
4046,5/18/2021 15:15,14.7722,67.735,,,,
4047,5/18/2021 15:30,14.7722,67.735,,,,
4048,5/18/2021 15:45,14.7704,67.735,,,,
4049,5/18/2021 16:00,14.7689,67.906,,,,
4050,5/18/2021 16:15,14.7651,67.906,,,,
4051,5/18/2021 16:30,14.767,67.906,,,,
4052,5/18/2021 16:45,14.7651,67.906,,,,
4053,5/18/2021 17:00,14.7637,68.077,,,,
4054,5/18/2021 17:15,14.7637,68.077,,,,
4055,5/18/2021 17:30,14.7656,68.077,,,,
4056,5/18/2021 17:45,14.7637,68.077,,,,
4057,5/18/2021 18:00,14.764,68.248,,,,
4058,5/18/2021 18:15,14.7659,68.248,,,,
4059,5/18/2021 18:30,14.7677,68.248,,,,
4060,5/18/2021 18:45,14.7701,68.421,,,,
4061,5/18/2021 19:00,14.7682,68.421,,,,
4062,5/18/2021 19:15,14.7682,68.421,,,,
4063,5/18/2021 19:30,14.7701,68.421,,,,
4064,5/18/2021 19:45,14.7719,68.421,,,,
4065,5/18/2021 20:00,14.7743,68.592,,,,
4066,5/18/2021 20:15,14.7762,68.592,,,,
4067,5/18/2021 20:30,14.778,68.592,,,,
4068,5/18/2021 20:45,14.7818,68.592,,,,
4069,5/18/2021 21:00,14.7799,68.592,,,,
4070,5/18/2021 21:15,14.7856,68.592,,,,
