Date,,,FDOM,CO2
8/21/2023 22:00,467,12.49,11.88871,12921.02
8/21/2023 23:00,468,12.49,11.99604,12923.07
8/22/2023 0:00,469,12.49,11.87638,12937.43
8/22/2023 1:00,470,12.49,11.94075,12937.43
8/22/2023 2:00,471,12.48,11.98673,12937.43
8/22/2023 3:00,472,12.48,11.96834,12949.74
8/22/2023 4:00,473,12.47,11.92236,12923.07
8/22/2023 5:00,474,12.46,12.31779,12906.66
8/22/2023 6:00,475,12.46,12.61206,12951.79
8/22/2023 7:00,476,12.45,12.46492,12937.43
8/22/2023 8:00,477,12.45,12.31779,12949.74
8/22/2023 9:00,478,12.45,12.69482,12996.86
8/22/2023 10:00,479,12.45,12.72783,13105.55
8/22/2023 11:00,480,12.46,12.86513,13165.12
8/22/2023 12:00,481,12.5,12.97543,13210.18
8/22/2023 13:00,482,12.47,13.30084,13257.41
8/22/2023 14:00,483,12.48,13.30175,13243.04
8/22/2023 15:00,484,12.52,13.51086,13271.79
8/22/2023 16:00,485,12.57,13.43508,13360.54
8/22/2023 17:00,486,12.47,13.21444,13497.06
8/22/2023 18:00,487,12.47,13.05759,13622.17
8/22/2023 19:00,488,12.47,12.52858,13634.87
8/22/2023 20:00,489,12.46,12.15143,13817.43
8/22/2023 21:00,490,12.45,12.90561,14016.41
8/22/2023 22:00,491,12.45,13.04934,14104.61
8/22/2023 23:00,492,12.44,13.04799,14135.38
8/23/2023 0:00,493,12.44,12.73204,14123.07
8/23/2023 1:00,494,12.44,13.08106,14182.56
8/23/2023 2:00,495,12.43,13.23738,14258.46
8/23/2023 3:00,496,12.43,13.30176,14317.95
8/23/2023 4:00,497,12.42,11.98673,14408.2
8/23/2023 5:00,498,12.41,12.99829,14393.84
8/23/2023 6:00,499,12.41,13.09025,14395.89
8/23/2023 7:00,500,12.41,13.12703,14393.84
8/23/2023 8:00,501,12.4,13.16382,14408.2
8/23/2023 9:00,502,12.4,12.34538,14441.02
8/23/2023 10:00,503,12.4,13.08842,14469.35
8/23/2023 11:00,504,12.42,12.99558,14578.2
8/23/2023 12:00,505,12.43,13.03066,14699.48
8/23/2023 13:00,506,12.42,12.82329,14867.52
8/23/2023 14:00,507,12.42,16.98932,15017.18
8/23/2023 15:00,508,12.42,16.54792,15261.53
8/23/2023 16:00,509,12.4,17.24959,15487.18
8/23/2023 17:00,510,12.39,17.24584,15803.07
8/23/2023 18:00,511,12.4,17.19122,16063.59
8/23/2023 19:00,512,12.4,17.09298,16352.82
8/23/2023 20:00,513,12.39,16.86656,16670.77
8/23/2023 21:00,514,12.39,16.82913,17003.07
8/23/2023 22:00,515,12.39,16.73515,17444.1
8/23/2023 23:00,516,12.38,16.64286,17641.02
8/24/2023 0:00,517,12.38,16.369,17930.25
8/24/2023 1:00,518,12.38,16.43164,18281.02
8/24/2023 2:00,519,12.37,16.66115,18642.05
8/24/2023 3:00,520,12.36,15.95156,18886.15
8/24/2023 4:00,521,12.37,16.42841,19206.15
8/24/2023 5:00,522,12.35,16.33677,19296.41
8/24/2023 6:00,523,12.36,16.26285,19600
8/24/2023 7:00,524,12.35,16.18009,19782.56
8/24/2023 8:00,525,12.34,16.13411,19813.33
8/24/2023 9:00,526,12.34,16.03295,19872.82
8/24/2023 10:00,527,12.35,15.87385,19891.28
8/24/2023 11:00,528,12.35,15.79179,19860.29
8/24/2023 12:00,529,12.35,15.71516,19905.63
8/24/2023 13:00,530,12.35,15.62699,19919.91
8/24/2023 14:00,531,12.35,15.4516,19964.68
8/24/2023 15:00,532,12.35,15.40749,19844.1
8/24/2023 16:00,533,12.4,15.28346,19918.77
8/24/2023 17:00,534,12.36,14.93491,19950.69
8/24/2023 18:00,535,12.35,14.8225,19874.59
8/24/2023 19:00,536,12.34,14.63593,19827.69
8/24/2023 20:00,537,12.34,14.56241,19874.87
8/24/2023 21:00,538,12.34,14.5164,20071.79
8/24/2023 22:00,539,12.33,14.38757,20311.79
8/24/2023 23:00,540,12.33,13.89519,20553.84
8/25/2023 0:00,541,12.32,13.74664,20814.36
8/25/2023 1:00,542,12.32,14.38704,21146.66
8/25/2023 2:00,543,12.31,14.43291,21571.28
8/25/2023 3:00,544,12.31,14.46996,21920
8/25/2023 4:00,545,12.31,14.38688,22114.87
8/25/2023 5:00,546,12.3,14.37768,22178.46
8/25/2023 6:00,547,12.3,14.13859,22285.13
8/25/2023 7:00,548,12.29,14.28572,22420.51
8/25/2023 8:00,549,12.29,14.22135,22572.3
8/25/2023 9:00,550,12.28,14.31282,22605.13
8/25/2023 10:00,551,12.28,14.19148,22664.61
8/25/2023 11:00,552,12.29,14.06221,22697.43
8/25/2023 12:00,553,12.37,13.77463,22740.75
8/25/2023 13:00,554,12.3,13.58424,22664.32
8/25/2023 14:00,555,12.3,13.6317,22592.33
8/25/2023 15:00,556,12.38,13.97256,22545.51
8/25/2023 16:00,557,12.34,13.67234,22526.93
8/25/2023 17:00,558,12.31,13.80451,22513.96
8/25/2023 18:00,559,12.3,13.9716,22363.01
8/25/2023 19:00,560,12.3,13.89985,22301.54
8/25/2023 20:00,561,12.29,14.04713,22182.56
8/25/2023 21:00,562,12.28,13.75262,22168.2
8/25/2023 22:00,563,12.28,14.00869,22317.95
8/25/2023 23:00,564,12.28,14.9485,22543.59
8/26/2023 0:00,565,12.27,14.46964,22939.48
8/26/2023 1:00,566,12.26,14.20296,23017.43
8/26/2023 2:00,567,12.26,14.37768,23257.43
8/26/2023 3:00,568,12.26,15.41682,23117.95
8/26/2023 4:00,569,12.26,15.62833,23044.1
8/26/2023 5:00,570,12.25,16.32722,22847.18
8/26/2023 6:00,571,12.24,15.9318,22601.02
8/26/2023 7:00,572,12.24,15.73922,22342.56
8/26/2023 8:00,573,12.24,15.58235,22209.23
8/26/2023 9:00,574,12.23,15.52718,22088.2
8/26/2023 10:00,575,12.23,15.27889,22061.54
8/26/2023 11:00,576,12.24,15.53637,22088.2
8/26/2023 12:00,577,12.33,15.39333,22256.61
8/26/2023 13:00,578,12.25,15.168,22272.77
8/26/2023 14:00,579,12.25,15.36172,22286.22
8/26/2023 15:00,580,12.36,15.56342,22270.44
8/26/2023 16:00,581,12.29,15.51045,22404.14
8/26/2023 17:00,582,12.26,15.20158,22501.79
8/26/2023 18:00,583,12.25,15.21948,22834.87
8/26/2023 19:00,584,12.25,14.92128,23150.77
8/26/2023 20:00,585,12.24,15.07774,23618.46
8/26/2023 21:00,586,12.23,15.09614,24135.38
8/26/2023 22:00,587,12.23,15.09568,24701.53
8/26/2023 23:00,588,12.22,15.05457,25214.36
8/27/2023 0:00,589,12.22,15.26574,25581.53
8/27/2023 1:00,590,12.22,15.42194,26143.59
8/27/2023 2:00,591,12.22,15.82238,26430.76
8/27/2023 3:00,592,12.21,15.50895,26722.05
8/27/2023 4:00,593,12.2,15.7111,26822.56
8/27/2023 5:00,594,12.19,15.61005,27095.38
8/27/2023 6:00,595,12.19,15.2513,26955.89
8/27/2023 7:00,596,12.19,15.36165,26941.53
8/27/2023 8:00,597,12.18,15.21451,26715.89
8/27/2023 9:00,598,12.18,14.96622,26578.46
8/27/2023 10:00,599,12.18,14.18301,26473.84
8/27/2023 11:00,600,12.19,14.82523,26145.64
8/27/2023 12:00,601,12.36,13.32449,26107.83
8/27/2023 13:00,602,12.22,12.96823,25813.09
8/27/2023 14:00,603,12.19,12.98863,25645.12
8/27/2023 15:00,604,12.24,12.48144,25431.79
8/27/2023 16:00,605,12.22,12.05541,25334.09
8/27/2023 17:00,606,12.2,12.14948,24963.53
8/27/2023 18:00,607,12.19,11.94425,24836.92
8/27/2023 19:00,608,12.19,12.28025,24443.07
8/27/2023 20:00,609,12.18,12.63918,24276.92
8/27/2023 21:00,610,12.18,12.8048,24153.84
8/27/2023 22:00,611,12.17,13.70661,24016.41
8/27/2023 23:00,612,12.17,13.1351,24244.1
8/28/2023 0:00,613,12.17,12.21298,24348.71
8/28/2023 1:00,614,12.16,11.84369,24471.79
8/28/2023 2:00,615,12.16,11.65864,24627.69
8/28/2023 3:00,616,12.15,12.01707,24756.92
8/28/2023 4:00,617,12.15,11.86099,24699.48
8/28/2023 5:00,618,12.14,10.22328,24941.53
8/28/2023 6:00,619,12.14,11.62925,24943.59
8/28/2023 7:00,620,12.14,11.03092,25066.66
8/28/2023 8:00,621,12.14,10.37747,25259.48
8/28/2023 9:00,622,12.14,11.27865,25427.69
8/28/2023 10:00,623,12.14,10.63493,25489.23
8/28/2023 11:00,624,12.14,9.742923,25778.46
8/28/2023 12:00,625,12.18,9.246341,26129.23
8/28/2023 13:00,626,12.14,10.13085,26338.46
8/28/2023 14:00,627,12.13,9.339686,26564.1
8/28/2023 15:00,628,12.14,9.412674,26867.69
8/28/2023 16:00,629,12.13,9.484355,26933.33
8/28/2023 17:00,630,12.13,9.350524,27023.59
8/28/2023 18:00,631,12.13,9.706553,27101.53
8/28/2023 19:00,632,12.13,9.748986,27050.25
8/28/2023 20:00,633,12.12,9.455181,27218.46
8/28/2023 21:00,634,12.12,9.234329,27087.17
8/28/2023 22:00,635,12.12,9.627959,27296.41
8/28/2023 23:00,636,12.11,9.516453,27158.97
8/29/2023 0:00,637,12.11,9.948668,27353.84
8/29/2023 1:00,638,12.11,9.884274,27489.23
8/29/2023 2:00,639,12.09,12.57961,27641.02
8/29/2023 3:00,640,12.09,12.85558,27583.58
8/29/2023 4:00,641,12.08,12.52212,27821.53
8/29/2023 5:00,642,12.09,12.59436,27856.41
8/29/2023 6:00,643,12.08,13.09091,27854.35
8/29/2023 7:00,644,12.08,12.98057,28034.87
8/29/2023 8:00,645,12.08,12.98016,27868.71
8/29/2023 9:00,646,12.07,12.96151,27934.35
8/29/2023 10:00,647,12.07,12.94311,27792.82
8/29/2023 11:00,648,12.07,12.83276,27721.02
8/29/2023 12:00,649,12.15,12.60041,27782.56
8/29/2023 13:00,650,12.07,13.00806,27671.79
8/29/2023 14:00,651,12.07,12.89723,28006.15
8/29/2023 15:00,652,12.06,13.10864,28192.82
8/29/2023 16:00,653,12.06,12.94679,28465.64
8/29/2023 17:00,654,12.06,12.97025,28389.74
8/29/2023 18:00,655,12.06,12.8968,28389.74
8/29/2023 19:00,656,12.06,12.8324,28418.46
8/29/2023 20:00,657,12.06,11.86415,28133.33
8/29/2023 21:00,658,12.05,12.29387,27990.94
8/29/2023 22:00,659,12.04,12.08052,27549.25
8/29/2023 23:00,660,12.04,12.06208,27093.36
8/30/2023 0:00,661,12.03,11.9413,26084.11
8/30/2023 1:00,662,12.03,11.65621,25349.75
8/30/2023 2:00,663,12.03,11.60059,24623.66
8/30/2023 3:00,664,12.02,11.46257,23651.29
8/30/2023 4:00,665,12.02,11.49935,22541.55
8/30/2023 5:00,666,12.02,11.81241,21362.05
8/30/2023 6:00,667,12.01,11.63893,20513.29
8/30/2023 7:00,668,12.01,11.58395,19355.93
8/30/2023 8:00,669,12.01,11.78703,18174.36
8/30/2023 9:00,670,12.01,12.01734,17247.18
8/30/2023 10:00,671,12.01,11.82508,16791.8
8/30/2023 11:00,672,11.99,11.22719,16047.18
8/30/2023 12:00,673,11.99,10.38034,15015.39
8/30/2023 13:00,674,11.99,10.30685,14047.2
8/30/2023 14:00,675,11.99,10.15088,13241.03
8/30/2023 15:00,676,11.98,10.07688,12631.8
8/30/2023 16:00,677,11.98,10.0654,12192.82
8/30/2023 17:00,678,11.98,9.742923,11967.18
8/30/2023 18:00,679,11.98,9.744681,11950.77
8/30/2023 19:00,680,11.98,9.617425,11903.59
8/30/2023 20:00,681,11.97,9.599098,11889.64
8/30/2023 21:00,682,11.97,9.525505,11860.84
8/30/2023 22:00,683,11.97,9.415116,11846.88
8/30/2023 23:00,684,11.97,9.424232,11752.51
8/31/2023 0:00,685,11.96,9.405386,11741.31
8/31/2023 1:00,686,11.96,9.083949,11603.57
8/31/2023 2:00,687,11.95,9.27713,11603.84
8/31/2023 3:00,688,11.95,9.001158,11527.99
8/31/2023 4:00,689,11.95,9.019556,11468
8/31/2023 5:00,690,11.95,8.734385,11390.2
8/31/2023 6:00,691,11.94,8.697478,11390.86
8/31/2023 7:00,692,11.93,8.659817,11421.47
8/31/2023 8:00,693,11.93,8.639599,11301.98
8/31/2023 9:00,694,11.92,8.501469,11296.5
8/31/2023 10:00,695,11.93,8.335711,11437.95
8/31/2023 11:00,696,11.93,8.556298,11784.62
8/31/2023 12:00,697,12,8.54389,12163.94
8/31/2023 13:00,698,11.94,8.507672,12467.05
8/31/2023 14:00,699,11.93,8.465498,12830.73
8/31/2023 15:00,700,11.93,8.406087,12742.56
8/31/2023 16:00,701,11.93,8.295691,13224.61
8/31/2023 17:00,702,11.92,8.148323,13606.15
8/31/2023 18:00,703,11.92,8.12086,13803.07
8/31/2023 19:00,704,11.92,8.093498,14047.18
8/31/2023 20:00,705,11.92,7.900058,14242.05
8/31/2023 21:00,706,11.91,8.001235,14425.69
8/31/2023 22:00,707,11.91,7.936251,14623
8/31/2023 23:00,708,11.91,7.85242,14657.12
9/1/2023 0:00,709,11.9,7.84208,14943.38
9/1/2023 1:00,710,11.89,7.805281,14713.84
9/1/2023 2:00,711,11.89,7.906471,15109.93
9/1/2023 3:00,712,11.89,7.71329,15370.05
9/1/2023 4:00,713,11.88,7.759285,15381.08
9/1/2023 5:00,714,11.88,7.722489,15729.86
9/1/2023 6:00,715,11.87,7.667295,15836.56
9/1/2023 7:00,716,11.87,7.832878,15764.76
9/1/2023 8:00,717,11.86,7.638983,16006.25
9/1/2023 9:00,718,11.86,7.958919,16277.22
9/1/2023 10:00,719,11.86,7.958908,16475.9
9/1/2023 11:00,720,11.86,7.959404,16701.54
9/1/2023 12:00,721,11.87,7.964334,16673.09
9/1/2023 13:00,722,11.86,8.065364,17124.73
9/1/2023 14:00,723,11.85,8.056437,17280
9/1/2023 15:00,724,11.85,8.000115,17550.86
9/1/2023 16:00,725,11.85,7.927431,17412.39
9/1/2023 17:00,726,11.84,7.787467,16791.25
9/1/2023 18:00,727,11.84,11.36533,16123.57
9/1/2023 19:00,728,11.84,12.44253,15017.04
9/1/2023 20:00,729,11.84,12.03756,13482.14
9/1/2023 21:00,730,11.83,12.54341,12374.57
9/1/2023 22:00,731,11.82,12.66399,11573.73
9/1/2023 23:00,732,11.82,12.66319,11024.12
9/2/2023 0:00,733,11.81,12.58881,10634.2
9/2/2023 1:00,734,11.81,12.45082,10432.91
9/2/2023 2:00,735,11.81,12.43242,10192.54
9/2/2023 3:00,736,11.8,12.40436,10209.08
9/2/2023 4:00,737,11.81,12.34007,10375.17
9/2/2023 5:00,738,11.8,12.34016,10603.33
9/2/2023 6:00,739,11.79,12.27553,10648.21
9/2/2023 7:00,740,11.8,12.44118,10768.96
9/2/2023 8:00,741,11.79,12.76108,10982.41
9/2/2023 9:00,742,11.79,12.6232,10963.17
9/2/2023 10:00,743,11.78,12.86956,10812.32
9/2/2023 11:00,744,11.78,12.9799,11265.64
9/2/2023 12:00,745,11.77,12.89713,11345.64
9/2/2023 13:00,746,11.77,13.27614,11634.87
9/2/2023 14:00,747,11.78,13.28298,12070.15
9/2/2023 15:00,748,11.79,12.81234,12468.14
9/2/2023 16:00,749,11.77,12.95078,12937.44
9/2/2023 17:00,750,11.77,12.99804,13287.07
9/2/2023 18:00,751,11.76,12.8508,13042.47
9/2/2023 19:00,752,11.76,13.31967,13344.79
9/2/2023 20:00,753,11.76,13.14502,13878.49
9/2/2023 21:00,754,11.75,13.12687,14444.01
9/2/2023 22:00,755,11.75,12.89466,14715.06
9/2/2023 23:00,756,11.75,12.80065,14985.21
9/3/2023 0:00,757,11.74,12.75439,15397.69
9/3/2023 1:00,758,11.73,12.69919,15868.82
9/3/2023 2:00,759,11.74,12.644,16217.26
9/3/2023 3:00,760,11.72,12.33123,16431.56
9/3/2023 4:00,761,11.72,12.31283,16659.53
9/3/2023 5:00,762,11.71,12.10125,16763.93
9/3/2023 6:00,763,11.71,12.15623,16218.25
9/3/2023 7:00,764,11.71,11.93553,15122.08
9/3/2023 8:00,765,11.7,11.7498,14438.87
9/3/2023 9:00,766,11.7,11.4166,13892.52
9/3/2023 10:00,767,11.69,11.27829,13450.26
9/3/2023 11:00,768,11.7,11.27672,13193.85
9/3/2023 12:00,769,11.75,11.71623,12952.33
9/3/2023 13:00,770,11.71,12.38852,12783.57
9/3/2023 14:00,771,11.71,12.24421,12890.25
9/3/2023 15:00,772,11.69,12.10628,13573.33
9/3/2023 16:00,773,11.72,11.85604,14180.51
9/3/2023 17:00,774,11.69,9.246305,14787.69
9/3/2023 18:00,775,11.7,11.4296,15257.43
9/3/2023 19:00,776,11.69,11.24961,15684.32
9/3/2023 20:00,777,11.69,11.26803,15518.5
9/3/2023 21:00,778,11.68,10.95703,15641.59
9/3/2023 22:00,779,11.67,11.03987,15836.68
9/3/2023 23:00,780,11.68,11.19633,16036.31
9/4/2023 0:00,781,11.66,9.335565,16159.35
9/4/2023 1:00,782,11.66,11.31393,16354.31
9/4/2023 2:00,783,11.65,10.01532,16567.71
