Date,,,FDOM,CO2
9/6/2023 21:00,514,11.84,13068.91,4315.07
9/6/2023 22:00,515,11.82,13090.48,4329.043
9/6/2023 23:00,516,11.83,13139.39,4345.07
9/7/2023 0:00,517,11.81,13002.74,4331.098
9/7/2023 1:00,518,11.82,12962.47,4315.481
9/7/2023 2:00,519,11.8,12971.1,4315.892
9/7/2023 3:00,520,11.81,12978.29,4313.016
9/7/2023 4:00,521,11.79,12955.28,4302.331
9/7/2023 5:00,522,11.8,12857.47,4283.015
9/7/2023 6:00,523,11.77,12779.8,4255.892
9/7/2023 7:00,524,11.79,12661.85,4220.139
9/7/2023 8:00,525,11.77,12650.35,4216.029
9/7/2023 9:00,526,11.79,12687.9,4213.827
9/7/2023 10:00,527,11.81,12686.74,4220.627
9/7/2023 11:00,528,11.8,12707.6,4241.415
9/7/2023 12:00,529,11.81,12725.14,4263.288
9/7/2023 13:00,530,11.82,12845.96,4293.699
9/7/2023 14:00,531,11.82,12886.23,4300.685
9/7/2023 15:00,532,11.81,12771.16,4324.11
9/7/2023 16:00,533,11.82,12673.47,4342.229
9/7/2023 17:00,534,11.8,12449.79,4328.503
9/7/2023 18:00,535,11.81,12442.05,4345.575
9/7/2023 19:00,536,11.78,12375.9,4344.757
9/7/2023 20:00,537,11.79,12379.94,4327.399
9/7/2023 21:00,538,11.77,12500.76,4344.659
9/7/2023 22:00,539,11.78,12451.85,4340.96
9/7/2023 23:00,540,11.76,12329.59,4325.755
9/8/2023 0:00,541,11.77,12471.99,4352.467
9/8/2023 1:00,542,11.75,12381.37,4334.796
9/8/2023 2:00,543,11.76,12410.14,4342.193
9/8/2023 3:00,544,11.74,12436.03,4341.783
9/8/2023 4:00,545,11.75,12378.5,4320.413
9/8/2023 5:00,546,11.72,12453.29,4333.563
9/8/2023 6:00,547,11.73,12391.44,4311.783
9/8/2023 7:00,548,11.74,12346.85,4282.193
9/8/2023 8:00,549,11.72,12297.95,4275.618
9/8/2023 9:00,550,11.74,12316.65,4280.139
9/8/2023 10:00,551,11.73,12303.7,4278.495
