Date,,,FDOM,CO2,CO2lo
9/7/2023 0:00,850,11.73,0.9560335,15849.3,4232.205
9/7/2023 1:00,851,11.73,0.9657034,15764.59,4193.183
9/7/2023 2:00,852,11.71,0.9606153,15800.68,4203.081
9/7/2023 3:00,853,11.71,0.9413716,15669.84,4186.237
9/7/2023 4:00,854,11.69,0.9716117,15606.57,4159.124
9/7/2023 5:00,855,11.69,0.9651971,15534.68,4144.334
9/7/2023 6:00,856,11.68,0.9615316,15530.36,4132.009
9/7/2023 7:00,857,11.69,0.9670299,15511.67,4136.528
9/7/2023 8:00,858,12,0.9468697,15507.36,4147.621
9/7/2023 9:00,859,12.13,0.9724096,15625.79,4294.079
9/7/2023 10:00,860,11.94,0.9770131,15930.4,4227.517
9/7/2023 11:00,861,12.1,0.9624466,16091.38,4324.848
9/7/2023 12:00,862,11.9,0.9917709,16311.3,4301.028
9/7/2023 13:00,863,11.94,0.9752868,16455.04,4294.047
9/7/2023 14:00,864,11.87,0.9807755,16633.27,4321.563
9/7/2023 15:00,865,11.85,0.9991456,16656.27,4327.723
9/7/2023 16:00,866,11.83,0.9895617,16758.35,4335.533
9/7/2023 17:00,867,11.82,0.9868271,16725.92,4365.267
9/7/2023 18:00,868,11.8,0.9956439,16790.91,4350.15
9/7/2023 19:00,869,11.79,0.9661871,16718.57,4334.833
9/7/2023 20:00,870,11.76,0.9734565,16638.31,4304.502
9/7/2023 21:00,871,11.75,0.9670299,16519,4286.019
9/7/2023 22:00,872,11.73,0.9578662,16388.39,4280.321
9/7/2023 23:00,873,11.72,0.9899391,16309.82,4271.004
9/8/2023 0:00,874,11.7,0.962448,16256.31,4244.222
9/8/2023 1:00,875,11.7,0.9752772,16169.85,4234.652
9/8/2023 2:00,876,11.68,0.9761935,16171.58,4249.518
9/8/2023 3:00,877,11.68,0.9771099,16109.16,4207.838
9/8/2023 4:00,878,11.67,0.9551171,15995.43,4206.567
9/8/2023 5:00,879,11.67,0.9807755,16046.24,4200.944
9/8/2023 6:00,880,11.65,0.9827799,15920.95,4178.298
9/8/2023 7:00,881,11.67,0.9532844,15829.44,4145.977
9/8/2023 8:00,882,11.7,0.9532844,15855.32,4149.674
9/8/2023 9:00,883,11.8,0.9578662,15923.19,4159.27
9/8/2023 10:00,884,11.88,0.9560335,15903.22,4196.751
9/8/2023 11:00,885,11.93,0.9587184,16055.45,4249.694
9/8/2023 12:00,886,11.88,0.9643216,16101.44,4290.762
9/8/2023 13:00,887,11.84,0.9606143,16114.38,4237.374
9/8/2023 14:00,888,11.84,0.9645998,16153.19,4239.427
9/8/2023 15:00,889,11.82,0.9651961,16174.75,4233.677
9/8/2023 16:00,890,11.79,0.9615307,16147.44,4235.32
9/8/2023 17:00,891,11.76,0.9569489,16009.45,4209.037
9/8/2023 18:00,892,11.74,0.962447,15949.08,4228.749
9/8/2023 19:00,893,11.69,0.9579897,15900.25,4223.83
9/8/2023 20:00,894,11.68,0.9833289,15716.96,4176.377
9/8/2023 21:00,895,11.65,0.9764433,15652.38,4186.647
9/8/2023 22:00,896,11.65,0.9679452,15492.4,4164.333
9/8/2023 23:00,897,11.63,0.9688616,15347.88,4134.53
9/9/2023 0:00,898,11.63,0.9560325,15245.64,4113.926
9/9/2023 1:00,899,11.62,0.9441197,15188.15,4105.306
9/9/2023 2:00,900,11.62,0.9505342,15212.6,4106.128
9/9/2023 3:00,901,11.6,0.9571633,15179.53,4072.03
9/9/2023 4:00,902,11.6,0.9789417,15124.89,4049.846
9/9/2023 5:00,903,11.59,0.9703839,15140.7,4032.591
9/9/2023 6:00,904,11.59,0.9477851,15159.4,4017.802
9/9/2023 7:00,905,11.68,0.9532833,15086.06,4049.435
9/9/2023 8:00,906,11.97,0.9389851,15097.57,4129.955
9/9/2023 9:00,907,12.06,0.9366301,15391.4,4581.117
9/9/2023 10:00,908,11.83,0.9504764,15783.78,4281.727
9/9/2023 11:00,909,11.8,0.9725271,15867.15,4236.963
9/9/2023 12:00,910,11.83,0.9725271,16081.32,4263.246
9/9/2023 13:00,911,11.79,0.9679452,16374.54,4280.495
9/9/2023 14:00,912,11.81,0.9569489,16637.58,4277.62
9/9/2023 15:00,913,11.78,0.9725271,16759.76,4255.854
9/9/2023 16:00,914,11.75,0.9725271,16939.43,4279.263
9/9/2023 17:00,915,11.73,0.9778204,16988.3,4274.334
9/9/2023 18:00,916,11.72,0.9670289,17063.04,4264.067
9/9/2023 19:00,917,11.69,0.9716108,17058.85,4233.707
9/9/2023 20:00,918,11.68,0.9551162,17012.89,4186.076
9/9/2023 21:00,919,11.64,0.9697781,16911.08,4150.818
9/9/2023 22:00,920,11.63,0.9769942,16874.57,4130.377
9/9/2023 23:00,921,11.6,0.9606143,16730.86,4094.594
9/10/2023 0:00,922,11.6,0.9496179,16541.18,4069.154
9/10/2023 1:00,923,11.58,0.9480742,16358.57,4039.986
9/10/2023 2:00,924,11.58,0.9459524,16309.69,4055.186
9/10/2023 3:00,925,11.57,0.9413706,16163.02,4013.283
9/10/2023 4:00,926,11.57,0.9496179,16115.58,4011.229
9/10/2023 5:00,927,11.55,0.9607439,16069.56,4013.694
9/10/2023 6:00,928,11.55,0.9593668,15999.11,3987.401
9/10/2023 7:00,929,11.6,0.9516548,16049.43,4013.283
9/10/2023 8:00,930,11.91,0.9551162,16158.72,4193.261
9/10/2023 9:00,931,11.95,0.9330015,16531.23,4722.799
9/10/2023 10:00,932,11.84,0.9573998,16636.15,4377.825
9/10/2023 11:00,933,11.89,0.9367887,16797.13,4430.803
9/10/2023 12:00,934,11.81,0.9574637,16670.93,4338.065
9/10/2023 13:00,935,11.81,0.9542364,16840.27,4358.528
9/10/2023 14:00,936,11.77,0.9597009,17074.97,4350.83
9/10/2023 15:00,937,11.75,0.9607805,17216.97,4386.483
9/10/2023 16:00,938,11.72,0.9790998,17367.97,4369.662
9/10/2023 17:00,939,11.71,0.955279,17594.57,4389.607
9/10/2023 18:00,940,11.69,0.9653261,17691.18,4377.771
9/10/2023 19:00,941,11.68,0.9469182,17723.94,4314.388
9/10/2023 20:00,942,11.64,0.9624029,17734.32,4279.962
9/10/2023 21:00,943,11.64,0.9690084,17637.17,4259.224
9/10/2023 22:00,944,11.6,0.9551171,17543.13,4236.016
9/10/2023 23:00,945,11.6,0.937706,17439.48,4196.485
9/11/2023 0:00,946,11.57,0.9632245,17327.72,4171.521
9/11/2023 1:00,947,11.57,0.9646016,17076.04,4150.49
9/11/2023 2:00,948,11.55,0.9601948,16926.53,4102.02
9/11/2023 3:00,949,11.55,0.9551171,16733.86,4097.5
9/11/2023 4:00,950,11.53,0.9441206,16595.82,4103.663
9/11/2023 5:00,951,11.53,0.9459534,16424.71,4074.906
9/11/2023 6:00,952,11.51,0.9596989,16247.86,4062.581
9/11/2023 7:00,953,11.59,0.952368,16175.97,4087.641
9/11/2023 8:00,954,11.85,0.9478005,16149.63,4242.466
9/11/2023 9:00,955,11.95,0.9404405,16831.63,4815.609
9/11/2023 10:00,956,11.79,0.9404542,17031.42,4493.636
9/11/2023 11:00,957,11.77,0.9733479,17351.05,4569.276
9/11/2023 12:00,958,11.77,0.9774889,17328.87,4493.5
9/11/2023 13:00,959,11.72,0.9646562,17369.24,4502.94
9/11/2023 14:00,960,11.71,0.9664897,17409.56,4488.577
9/11/2023 15:00,961,11.71,0.9646562,17400.99,4461.888
9/11/2023 16:00,962,11.68,0.958191,17409.05,4442.023
9/11/2023 17:00,963,11.66,0.9516602,16986.9,4196.913
9/11/2023 18:00,964,11.62,0.9286352,15337.69,4180.075
9/11/2023 19:00,965,11.61,0.9424713,13242.72,4164.053
9/11/2023 20:00,966,11.58,0.9342037,12122.63,4182.951
9/11/2023 21:00,967,11.55,0.9350157,11707.08,4166.929
9/11/2023 22:00,968,11.54,0.9259634,11041.35,4132.009
9/11/2023 23:00,969,11.52,0.9372191,10533.79,4143.923
9/12/2023 0:00,970,11.51,0.9268734,10401.5,4120.917
9/12/2023 1:00,971,11.49,0.9443915,10630.13,4096.679
9/12/2023 2:00,972,11.49,0.9250561,10996.78,4104.484
9/12/2023 3:00,973,11.47,0.9213914,11288.67,4100.787
9/12/2023 4:00,974,11.48,0.9369571,11498.59,4084.765
9/12/2023 5:00,975,11.46,0.9223078,11643.82,4069.154
9/12/2023 6:00,976,11.46,0.931192,11816.36,4059.294
9/12/2023 7:00,977,11.57,0.925975,11963.03,4054.776
9/12/2023 8:00,978,11.87,0.9056578,12162.89,4060.938
9/12/2023 9:00,979,11.98,0.9413716,12360.16,4079.864
9/12/2023 10:00,980,11.76,0.9248769,12607.21,4097.75
9/12/2023 11:00,981,11.81,0.9414657,12758.12,4119.509
9/12/2023 12:00,982,11.73,0.9349569,12960.79,4141.686
9/12/2023 13:00,983,11.67,0.9458725,13100.34,4166.778
9/12/2023 14:00,984,11.66,0.9833307,13223.86,4188.923
9/12/2023 15:00,985,11.64,0.9563388,13405.29,4210.382
9/12/2023 16:00,986,11.63,0.9505352,13588.97,4254.228
9/12/2023 17:00,987,11.61,0.9551171,13782.37,4276.652
9/12/2023 18:00,988,11.6,0.9432043,13926.32,4280.408
9/12/2023 19:00,989,11.56,0.9505352,14053.34,4280.595
9/12/2023 20:00,990,11.55,0.9432043,14086.59,4267.53
9/12/2023 21:00,991,11.52,0.9358733,14146.66,4250.18
9/12/2023 22:00,992,11.51,0.9441206,14174.42,4240.863
9/12/2023 23:00,993,11.48,0.9439446,14162.96,4232.66
9/13/2023 0:00,994,11.48,0.9542007,14116.94,4223.622
9/13/2023 1:00,995,11.45,0.9532844,14129.89,4204.724
9/13/2023 2:00,996,11.45,0.952368,14055.12,4175.556
9/13/2023 3:00,997,11.44,0.9370588,13986.1,4167.75
9/13/2023 4:00,998,11.44,0.9469743,14036.42,4173.913
9/13/2023 5:00,999,11.42,0.9560335,13917.08,4136.939
9/13/2023 6:00,1000,11.42,0.9413716,13977.47,4155.015
9/13/2023 7:00,1001,11.4,0.9578662,13840.88,4118.042
9/13/2023 8:00,1002,11.77,0.940364,13948.71,4142.28
9/13/2023 9:00,1003,11.91,0.9175388,13892.44,4140.115
9/13/2023 10:00,1004,11.71,0.9569488,13946.82,4150.72
9/13/2023 11:00,1005,11.77,0.9459524,14106.37,4197.538
