"Plot Title: Bradford_14DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 10733150, SEN S/N: 10733150)","Temp, °F (LGR S/N: 10733150, SEN S/N: 10733150)","Expired Sensor Cap (LGR S/N: 10733150, SEN S/N: 10733150)","Coupler Attached (LGR S/N: 10733150, SEN S/N: 10733150)","Host Connected (LGR S/N: 10733150, SEN S/N: 10733150)","Stopped (LGR S/N: 10733150, SEN S/N: 10733150)","End Of File (LGR S/N: 10733150, SEN S/N: 10733150)"
450,02/27/24 07:00:00 AM,7.15,55.00,,,,,
451,02/27/24 08:00:00 AM,7.21,54.68,,,,,
452,02/27/24 09:00:00 AM,7.28,54.57,,,,,
453,02/27/24 10:00:00 AM,7.38,54.75,,,,,
454,02/27/24 11:00:00 AM,7.47,55.11,,,,,
455,02/27/24 12:00:00 PM,7.48,56.16,,,,,
456,02/27/24 01:00:00 PM,7.49,57.38,,,,,
457,02/27/24 02:00:00 PM,7.47,58.71,,,,,
458,02/27/24 03:00:00 PM,7.37,59.94,,,,,
459,02/27/24 04:00:00 PM,7.24,61.02,,,,,
460,02/27/24 05:00:00 PM,7.08,61.88,,,,,
461,02/27/24 06:00:00 PM,6.88,62.17,,,,,
462,02/27/24 07:00:00 PM,6.72,62.17,,,,,
463,02/27/24 08:00:00 PM,6.62,61.99,,,,,
464,02/27/24 09:00:00 PM,6.52,61.74,,,,,
465,02/27/24 10:00:00 PM,6.44,61.38,,,,,
466,02/27/24 11:00:00 PM,6.40,61.02,,,,,
467,02/28/24 12:00:00 AM,6.39,60.62,,,,,
468,02/28/24 01:00:00 AM,6.35,60.22,,,,,
469,02/28/24 02:00:00 AM,6.35,59.86,,,,,
470,02/28/24 03:00:00 AM,6.40,59.50,,,,,
471,02/28/24 04:00:00 AM,6.43,59.14,,,,,
472,02/28/24 05:00:00 AM,6.46,58.82,,,,,
473,02/28/24 06:00:00 AM,6.50,58.50,,,,,
474,02/28/24 07:00:00 AM,6.54,58.21,,,,,
475,02/28/24 08:00:00 AM,6.57,57.92,,,,,
476,02/28/24 09:00:00 AM,6.62,57.81,,,,,
477,02/28/24 10:00:00 AM,6.68,57.99,,,,,
478,02/28/24 11:00:00 AM,6.78,58.39,,,,,
479,02/28/24 12:00:00 PM,6.81,59.32,,,,,
480,02/28/24 01:00:00 PM,6.80,60.62,,,,,
481,02/28/24 02:00:00 PM,6.82,61.88,,,,,
482,02/28/24 03:00:00 PM,6.75,62.96,,,,,
483,02/28/24 04:00:00 PM,6.64,63.93,,,,,
484,02/28/24 05:00:00 PM,6.46,64.58,,,,,
485,02/28/24 06:00:00 PM,6.27,64.83,,,,,
486,02/28/24 07:00:00 PM,6.09,64.87,,,,,
487,02/28/24 08:00:00 PM,5.93,64.72,,,,,
488,02/28/24 09:00:00 PM,5.82,64.54,,,,,
489,02/28/24 10:00:00 PM,5.74,64.33,,,,,
490,02/28/24 11:00:00 PM,5.65,64.08,,,,,
491,02/29/24 12:00:00 AM,5.63,63.86,,,,,
492,02/29/24 01:00:00 AM,5.61,63.68,,,,,
493,02/29/24 02:00:00 AM,5.59,63.57,,,,,
494,02/29/24 03:00:00 AM,5.59,63.50,,,,,
495,02/29/24 04:00:00 AM,5.58,63.39,,,,,
496,02/29/24 05:00:00 AM,5.59,63.21,,,,,
497,02/29/24 06:00:00 AM,5.60,63.00,,,,,
498,02/29/24 07:00:00 AM,5.60,62.60,,,,,
499,02/29/24 08:00:00 AM,5.62,62.17,,,,,
500,02/29/24 09:00:00 AM,5.63,61.77,,,,,
501,02/29/24 10:00:00 AM,5.73,61.59,,,,,
502,02/29/24 11:00:00 AM,5.83,61.59,,,,,
503,02/29/24 12:00:00 PM,6.00,61.77,,,,,
504,02/29/24 01:00:00 PM,6.09,62.20,,,,,
505,02/29/24 02:00:00 PM,6.17,62.60,,,,,
506,02/29/24 03:00:00 PM,6.17,62.92,,,,,
507,02/29/24 04:00:00 PM,6.16,63.10,,,,,
508,02/29/24 05:00:00 PM,6.10,63.03,,,,,
509,02/29/24 06:00:00 PM,6.05,62.82,,,,,
510,02/29/24 07:00:00 PM,5.93,62.49,,,,,
511,02/29/24 08:00:00 PM,5.74,62.13,,,,,
512,02/29/24 09:00:00 PM,5.65,61.77,,,,,
513,02/29/24 10:00:00 PM,5.62,61.41,,,,,
514,02/29/24 11:00:00 PM,5.61,61.09,,,,,
515,03/01/24 12:00:00 AM,5.60,60.76,,,,,
516,03/01/24 01:00:00 AM,5.63,60.48,,,,,
517,03/01/24 02:00:00 AM,5.67,60.19,,,,,
518,03/01/24 03:00:00 AM,5.67,59.97,,,,,
519,03/01/24 04:00:00 AM,5.68,59.72,,,,,
520,03/01/24 05:00:00 AM,5.70,59.54,,,,,
521,03/01/24 06:00:00 AM,5.71,59.40,,,,,
522,03/01/24 07:00:00 AM,5.74,59.25,,,,,
523,03/01/24 08:00:00 AM,5.80,59.14,,,,,
524,03/01/24 09:00:00 AM,5.83,59.18,,,,,
525,03/01/24 10:00:00 AM,5.94,59.36,,,,,
526,03/01/24 11:00:00 AM,6.00,59.86,,,,,
527,03/01/24 12:00:00 PM,6.05,60.48,,,,,
528,03/01/24 01:00:00 PM,6.14,61.23,,,,,
529,03/01/24 02:00:00 PM,6.16,62.06,,,,,
530,03/01/24 03:00:00 PM,6.16,62.78,,,,,
531,03/01/24 04:00:00 PM,6.10,63.43,,,,,
532,03/01/24 05:00:00 PM,6.00,63.82,,,,,
533,03/01/24 06:00:00 PM,5.85,64.04,,,,,
534,03/01/24 07:00:00 PM,5.71,64.18,,,,,
535,03/01/24 08:00:00 PM,5.58,64.18,,,,,
536,03/01/24 09:00:00 PM,5.48,64.15,,,,,
537,03/01/24 10:00:00 PM,5.39,64.08,,,,,
538,03/01/24 11:00:00 PM,5.34,63.97,,,,,
539,03/02/24 12:00:00 AM,5.28,63.86,,,,,
540,03/02/24 01:00:00 AM,5.24,63.75,,,,,
541,03/02/24 02:00:00 AM,5.21,63.64,,,,,
542,03/02/24 03:00:00 AM,5.20,63.50,,,,,
543,03/02/24 04:00:00 AM,5.18,63.39,,,,,
544,03/02/24 05:00:00 AM,5.20,63.25,,,,,
545,03/02/24 06:00:00 AM,5.21,63.10,,,,,
546,03/02/24 07:00:00 AM,5.22,62.96,,,,,
547,03/02/24 08:00:00 AM,5.22,62.85,,,,,
548,03/02/24 09:00:00 AM,5.24,62.82,,,,,
549,03/02/24 10:00:00 AM,5.30,63.00,,,,,
550,03/02/24 11:00:00 AM,5.37,63.21,,,,,
551,03/02/24 12:00:00 PM,5.48,63.64,,,,,
552,03/02/24 01:00:00 PM,5.55,64.22,,,,,
553,03/02/24 02:00:00 PM,5.58,64.72,,,,,
554,03/02/24 03:00:00 PM,5.60,65.12,,,,,
555,03/02/24 04:00:00 PM,5.56,65.30,,,,,
556,03/02/24 05:00:00 PM,5.49,65.37,,,,,
557,03/02/24 06:00:00 PM,5.38,65.41,,,,,
558,03/02/24 07:00:00 PM,5.32,65.30,,,,,
559,03/02/24 08:00:00 PM,5.29,65.23,,,,,
560,03/02/24 09:00:00 PM,5.21,65.08,,,,,
561,03/02/24 10:00:00 PM,5.13,64.90,,,,,
562,03/02/24 11:00:00 PM,5.10,64.76,,,,,
563,03/03/24 12:00:00 AM,5.04,64.62,,,,,
564,03/03/24 01:00:00 AM,5.00,64.47,,,,,
565,03/03/24 02:00:00 AM,5.00,64.29,,,,,
566,03/03/24 03:00:00 AM,4.90,64.15,,,,,
567,03/03/24 04:00:00 AM,5.01,64.00,,,,,
568,03/03/24 05:00:00 AM,5.02,63.86,,,,,
569,03/03/24 06:00:00 AM,5.05,63.72,,,,,
570,03/03/24 07:00:00 AM,5.07,63.61,,,,,
571,03/03/24 08:00:00 AM,5.09,63.50,,,,,
572,03/03/24 09:00:00 AM,5.13,63.50,,,,,
573,03/03/24 10:00:00 AM,5.17,63.72,,,,,
574,03/03/24 11:00:00 AM,5.26,64.11,,,,,
575,03/03/24 12:00:00 PM,5.38,64.94,,,,,
576,03/03/24 01:00:00 PM,5.39,65.62,,,,,
577,03/03/24 02:00:00 PM,5.45,66.52,,,,,
578,03/03/24 03:00:00 PM,5.39,66.92,,,,,
579,03/03/24 04:00:00 PM,6.11,66.34,,,,,
580,03/03/24 05:00:00 PM,6.20,65.62,,,,,
581,03/03/24 06:00:00 PM,6.16,65.44,,,,,
582,03/03/24 07:00:00 PM,6.42,64.98,,,,,
583,03/03/24 08:00:00 PM,6.67,64.94,,,,,
584,03/03/24 09:00:00 PM,6.70,64.94,,,,,
585,03/03/24 10:00:00 PM,6.68,64.54,,,,,
586,03/03/24 11:00:00 PM,6.68,64.26,,,,,
587,03/04/24 12:00:00 AM,6.69,64.04,,,,,
588,03/04/24 01:00:00 AM,6.72,63.90,,,,,
589,03/04/24 02:00:00 AM,6.76,63.79,,,,,
590,03/04/24 03:00:00 AM,6.79,63.72,,,,,
591,03/04/24 04:00:00 AM,6.81,63.61,,,,,
592,03/04/24 05:00:00 AM,6.82,63.50,,,,,
593,03/04/24 06:00:00 AM,6.84,63.36,,,,,
594,03/04/24 07:00:00 AM,6.86,63.25,,,,,
595,03/04/24 08:00:00 AM,6.88,63.10,,,,,
596,03/04/24 09:00:00 AM,6.90,63.07,,,,,
597,03/04/24 10:00:00 AM,6.93,63.14,,,,,
598,03/04/24 11:00:00 AM,6.92,63.28,,,,,
599,03/04/24 12:00:00 PM,6.93,63.57,,,,,
600,03/04/24 01:00:00 PM,6.93,64.15,,,,,
601,03/04/24 02:00:00 PM,6.91,65.12,,,,,
602,03/04/24 03:00:00 PM,6.82,66.20,,,,,
603,03/04/24 04:00:00 PM,6.70,67.14,,,,,
604,03/04/24 05:00:00 PM,6.57,67.60,,,,,
605,03/04/24 06:00:00 PM,6.46,67.71,,,,,
606,03/04/24 07:00:00 PM,6.40,67.60,,,,,
607,03/04/24 08:00:00 PM,6.35,67.39,,,,,
608,03/04/24 09:00:00 PM,6.35,67.03,,,,,
609,03/04/24 10:00:00 PM,6.38,66.60,,,,,
610,03/04/24 11:00:00 PM,6.41,66.16,,,,,
611,03/05/24 12:00:00 AM,6.46,65.77,,,,,
612,03/05/24 01:00:00 AM,6.51,65.44,,,,,
613,03/05/24 02:00:00 AM,6.52,65.19,,,,,
614,03/05/24 03:00:00 AM,6.55,64.98,,,,,
615,03/05/24 04:00:00 AM,6.57,64.80,,,,,
616,03/05/24 05:00:00 AM,6.61,64.62,,,,,
617,03/05/24 06:00:00 AM,6.62,64.47,,,,,
618,03/05/24 07:00:00 AM,6.64,64.36,,,,,
619,03/05/24 08:00:00 AM,6.66,64.26,,,,,
620,03/05/24 09:00:00 AM,6.66,64.26,,,,,
621,03/05/24 10:00:00 AM,6.66,64.36,,,,,
622,03/05/24 11:00:00 AM,6.64,64.69,,,,,
623,03/05/24 12:00:00 PM,6.66,65.05,,,,,
624,03/05/24 01:00:00 PM,6.65,65.44,,,,,
625,03/05/24 02:00:00 PM,6.62,65.73,,,,,
626,03/05/24 03:00:00 PM,6.58,65.98,,,,,
627,03/05/24 04:00:00 PM,6.55,66.20,,,,,
628,03/05/24 05:00:00 PM,6.49,66.34,,,,,
629,03/05/24 06:00:00 PM,6.46,66.34,,,,,
630,03/05/24 07:00:00 PM,6.44,66.27,,,,,
631,03/05/24 08:00:00 PM,6.43,66.16,,,,,
632,03/05/24 09:00:00 PM,6.42,66.09,,,,,
633,03/05/24 10:00:00 PM,6.44,65.98,,,,,
634,03/05/24 11:00:00 PM,6.47,65.88,,,,,
635,03/06/24 12:00:00 AM,6.52,65.84,,,,,
636,03/06/24 01:00:00 AM,6.57,65.80,,,,,
637,03/06/24 02:00:00 AM,6.58,65.80,,,,,
638,03/06/24 03:00:00 AM,6.62,65.84,,,,,
639,03/06/24 04:00:00 AM,6.66,65.84,,,,,
640,03/06/24 05:00:00 AM,6.67,65.77,,,,,
641,03/06/24 06:00:00 AM,6.67,65.70,,,,,
642,03/06/24 07:00:00 AM,6.65,65.55,,,,,
643,03/06/24 08:00:00 AM,6.66,65.41,,,,,
644,03/06/24 09:00:00 AM,6.68,65.41,,,,,
645,03/06/24 10:00:00 AM,6.70,65.59,,,,,
646,03/06/24 11:00:00 AM,6.72,66.02,,,,,
647,03/06/24 12:00:00 PM,6.68,66.63,,,,,
648,03/06/24 01:00:00 PM,6.63,67.46,,,,,
649,03/06/24 02:00:00 PM,6.55,68.40,,,,,
650,03/06/24 03:00:00 PM,6.45,69.40,,,,,
651,03/06/24 04:00:00 PM,6.35,70.05,,,,,
652,03/06/24 05:00:00 PM,6.25,70.34,,,,,
653,03/06/24 06:00:00 PM,6.18,70.30,,,,,
654,03/06/24 07:00:00 PM,6.14,69.98,,,,,
655,03/06/24 08:00:00 PM,6.15,69.55,,,,,
656,03/06/24 09:00:00 PM,6.18,69.01,,,,,
657,03/06/24 10:00:00 PM,6.21,68.54,,,,,
658,03/06/24 11:00:00 PM,6.26,68.07,,,,,
659,03/07/24 12:00:00 AM,6.30,67.60,,,,,
660,03/07/24 01:00:00 AM,6.35,67.14,,,,,
661,03/07/24 02:00:00 AM,6.38,66.74,,,,,
662,03/07/24 03:00:00 AM,6.43,66.38,,,,,
663,03/07/24 04:00:00 AM,6.47,66.06,,,,,
664,03/07/24 05:00:00 AM,6.51,65.73,,,,,
665,03/07/24 06:00:00 AM,6.53,65.41,,,,,
666,03/07/24 07:00:00 AM,6.57,65.12,,,,,
667,03/07/24 08:00:00 AM,6.61,64.83,,,,,
668,03/07/24 09:00:00 AM,6.65,64.72,,,,,
669,03/07/24 10:00:00 AM,6.68,64.80,,,,,
670,03/07/24 11:00:00 AM,6.68,65.26,,,,,
671,03/07/24 12:00:00 PM,6.68,66.20,,,,,
672,03/07/24 01:00:00 PM,6.63,67.21,,,,,
673,03/07/24 02:00:00 PM,6.53,68.32,,,,,
674,03/07/24 03:00:00 PM,6.43,69.26,,,,,
675,03/07/24 04:00:00 PM,6.33,69.84,,,,,
676,03/07/24 05:00:00 PM,6.21,70.02,,,,,
677,03/07/24 06:00:00 PM,6.15,70.02,,,,,
678,03/07/24 07:00:00 PM,6.10,69.76,,,,,
679,03/07/24 08:00:00 PM,6.07,69.40,,,,,
680,03/07/24 09:00:00 PM,6.08,68.94,,,,,
681,03/07/24 10:00:00 PM,6.10,68.47,,,,,
682,03/07/24 11:00:00 PM,6.14,67.96,,,,,
683,03/08/24 12:00:00 AM,6.16,67.50,,,,,
684,03/08/24 01:00:00 AM,6.20,67.06,,,,,
685,03/08/24 02:00:00 AM,6.23,66.67,,,,,
686,03/08/24 03:00:00 AM,6.28,66.31,,,,,
687,03/08/24 04:00:00 AM,6.31,65.98,,,,,
688,03/08/24 05:00:00 AM,6.35,65.70,,,,,
689,03/08/24 06:00:00 AM,6.39,65.48,,,,,
690,03/08/24 07:00:00 AM,6.41,65.26,,,,,
691,03/08/24 08:00:00 AM,6.44,65.16,,,,,
692,03/08/24 09:00:00 AM,6.47,65.12,,,,,
693,03/08/24 10:00:00 AM,6.49,65.41,,,,,
694,03/08/24 11:00:00 AM,6.47,65.95,,,,,
695,03/08/24 12:00:00 PM,6.47,66.70,,,,,
696,03/08/24 01:00:00 PM,6.42,67.50,,,,,
697,03/08/24 02:00:00 PM,6.37,68.25,,,,,
698,03/08/24 03:00:00 PM,6.28,68.90,,,,,
699,03/08/24 04:00:00 PM,6.19,69.30,,,,,
700,03/08/24 05:00:00 PM,6.10,69.51,,,,,
701,03/08/24 06:00:00 PM,6.03,69.58,,,,,
702,03/08/24 07:00:00 PM,6.00,69.44,,,,,
703,03/08/24 08:00:00 PM,5.96,69.22,,,,,
704,03/08/24 09:00:00 PM,5.95,68.97,,,,,
705,03/08/24 10:00:00 PM,5.97,68.72,,,,,
706,03/08/24 11:00:00 PM,5.97,68.50,,,,,
707,03/09/24 12:00:00 AM,5.96,68.40,,,,,
708,03/09/24 01:00:00 AM,5.97,68.29,,,,,
709,03/09/24 02:00:00 AM,5.97,68.22,,,,,
710,03/09/24 03:00:00 AM,5.96,68.22,,,,,
711,03/09/24 04:00:00 AM,5.95,68.18,,,,,
712,03/09/24 05:00:00 AM,5.95,68.14,,,,,
713,03/09/24 06:00:00 AM,5.93,68.11,,,,,
714,03/09/24 07:00:00 AM,5.94,68.04,,,,,
715,03/09/24 08:00:00 AM,5.93,68.04,,,,,
716,03/09/24 09:00:00 AM,5.94,68.07,,,,,
717,03/09/24 10:00:00 AM,5.88,68.29,,,,,
718,03/09/24 11:00:00 AM,5.91,68.68,,,,,
719,03/09/24 12:00:00 PM,5.91,69.44,,,,,
720,03/09/24 01:00:00 PM,5.86,70.23,,,,,
721,03/09/24 02:00:00 PM,5.76,71.10,,,,,
722,03/09/24 03:00:00 PM,5.67,71.82,,,,,
723,03/09/24 04:00:00 PM,5.56,72.25,,,,,
724,03/09/24 05:00:00 PM,5.45,72.36,,,,,
725,03/09/24 06:00:00 PM,5.37,72.28,,,,,
726,03/09/24 07:00:00 PM,5.34,72.14,,,,,
727,03/09/24 08:00:00 PM,5.28,71.89,,,,,
728,03/09/24 09:00:00 PM,5.58,71.53,,,,,
729,03/09/24 10:00:00 PM,5.52,71.06,,,,,
730,03/09/24 11:00:00 PM,5.64,70.70,,,,,
731,03/10/24 12:00:00 AM,5.70,70.63,,,,,
732,03/10/24 01:00:00 AM,5.79,70.48,,,,,
733,03/10/24 02:00:00 AM,5.87,70.23,,,,,
734,03/10/24 03:00:00 AM,5.93,69.84,,,,,
735,03/10/24 04:00:00 AM,6.00,69.40,,,,,
736,03/10/24 05:00:00 AM,6.07,68.90,,,,,
737,03/10/24 06:00:00 AM,6.11,68.36,,,,,
738,03/10/24 07:00:00 AM,6.18,67.75,,,,,
739,03/10/24 08:00:00 AM,6.25,67.17,,,,,
740,03/10/24 09:00:00 AM,6.31,66.74,,,,,
741,03/10/24 10:00:00 AM,6.38,66.52,,,,,
742,03/10/24 11:00:00 AM,6.40,66.60,,,,,
743,03/10/24 12:00:00 PM,6.44,67.06,,,,,
744,03/10/24 01:00:00 PM,6.44,67.57,,,,,
745,03/10/24 02:00:00 PM,6.38,68.11,,,,,
746,03/10/24 03:00:00 PM,6.33,68.58,,,,,
747,03/10/24 04:00:00 PM,6.27,68.94,,,,,
748,03/10/24 05:00:00 PM,6.20,69.04,,,,,
749,03/10/24 06:00:00 PM,6.18,68.83,,,,,
750,03/10/24 07:00:00 PM,6.16,68.36,,,,,
751,03/10/24 08:00:00 PM,6.18,67.78,,,,,
752,03/10/24 09:00:00 PM,6.21,67.10,,,,,
753,03/10/24 10:00:00 PM,6.26,66.38,,,,,
754,03/10/24 11:00:00 PM,6.30,65.62,,,,,
755,03/11/24 12:00:00 AM,6.37,64.87,,,,,
756,03/11/24 01:00:00 AM,6.44,64.15,,,,,
757,03/11/24 02:00:00 AM,6.52,63.46,,,,,
758,03/11/24 03:00:00 AM,6.58,62.78,,,,,
759,03/11/24 04:00:00 AM,6.67,62.10,,,,,
760,03/11/24 05:00:00 AM,6.74,61.41,,,,,
761,03/11/24 06:00:00 AM,6.84,60.73,,,,,
762,03/11/24 07:00:00 AM,6.92,60.08,,,,,
763,03/11/24 08:00:00 AM,7.00,59.47,,,,,
764,03/11/24 09:00:00 AM,7.09,59.07,,,,,
765,03/11/24 10:00:00 AM,7.17,58.93,,,,,
766,03/11/24 11:00:00 AM,7.23,59.11,,,,,
767,03/11/24 12:00:00 PM,7.24,59.79,,,,,
768,03/11/24 01:00:00 PM,7.23,60.62,,,,,
769,03/11/24 02:00:00 PM,7.17,61.63,,,,,
770,03/11/24 03:00:00 PM,7.08,62.56,,,,,
771,03/11/24 04:00:00 PM,6.98,63.39,,,,,
772,03/11/24 05:00:00 PM,6.87,63.86,,,,,
773,03/11/24 06:00:00 PM,6.76,64.08,,,,,
774,03/11/24 07:00:00 PM,6.68,63.97,,,,,
775,03/11/24 08:00:00 PM,6.64,63.68,,,,,
776,03/11/24 09:00:00 PM,6.61,63.25,,,,,
777,03/11/24 10:00:00 PM,6.60,62.71,,,,,
778,03/11/24 11:00:00 PM,6.64,62.06,,,,,
779,03/12/24 12:00:00 AM,6.69,61.34,,,,,
780,03/12/24 01:00:00 AM,6.75,60.69,,,,,
781,03/12/24 02:00:00 AM,6.82,60.04,,,,,
782,03/12/24 03:00:00 AM,6.89,59.47,,,,,
783,03/12/24 04:00:00 AM,6.95,58.93,,,,,
784,03/12/24 05:00:00 AM,7.01,58.42,,,,,
785,03/12/24 06:00:00 AM,7.07,57.96,,,,,
786,03/12/24 07:00:00 AM,7.12,57.52,,,,,
787,03/12/24 08:00:00 AM,7.17,57.16,,,,,
788,03/12/24 09:00:00 AM,7.24,57.06,,,,,
789,03/12/24 10:00:00 AM,7.32,57.27,,,,,
790,03/12/24 11:00:00 AM,7.33,57.88,,,,,
791,03/12/24 12:00:00 PM,7.31,59.00,,,,,
792,03/12/24 01:00:00 PM,7.27,60.19,,,,,
793,03/12/24 02:00:00 PM,7.17,61.48,,,,,
794,03/12/24 03:00:00 PM,7.04,62.67,,,,,
795,03/12/24 04:00:00 PM,6.89,63.72,,,,,
796,03/12/24 05:00:00 PM,6.73,64.40,,,,,
797,03/12/24 06:00:00 PM,6.61,64.72,,,,,
798,03/12/24 07:00:00 PM,6.50,64.83,,,,,
799,03/12/24 08:00:00 PM,6.43,64.65,,,,,
800,03/12/24 09:00:00 PM,6.38,64.33,,,,,
801,03/12/24 10:00:00 PM,6.37,63.93,,,,,
802,03/12/24 11:00:00 PM,6.37,63.43,,,,,
803,03/13/24 12:00:00 AM,6.40,62.85,,,,,
804,03/13/24 01:00:00 AM,6.44,62.28,,,,,
805,03/13/24 02:00:00 AM,6.49,61.70,,,,,
806,03/13/24 03:00:00 AM,6.54,61.23,,,,,
807,03/13/24 04:00:00 AM,6.62,60.80,,,,,
808,03/13/24 05:00:00 AM,6.65,60.48,,,,,
809,03/13/24 06:00:00 AM,6.69,60.19,,,,,
810,03/13/24 07:00:00 AM,6.72,59.90,,,,,
811,03/13/24 08:00:00 AM,6.74,59.68,,,,,
812,03/13/24 09:00:00 AM,6.79,59.65,,,,,
813,03/13/24 10:00:00 AM,6.84,59.83,,,,,
814,03/13/24 11:00:00 AM,6.81,60.22,,,,,
815,03/13/24 12:00:00 PM,6.82,61.02,,,,,
816,03/13/24 01:00:00 PM,6.81,61.95,,,,,
817,03/13/24 02:00:00 PM,6.76,62.96,,,,,
818,03/13/24 03:00:00 PM,6.67,63.90,,,,,
819,03/13/24 04:00:00 PM,6.54,64.58,,,,,
820,03/13/24 05:00:00 PM,6.40,65.05,,,,,
821,03/13/24 06:00:00 PM,6.30,65.19,,,,,
822,03/13/24 07:00:00 PM,6.20,65.23,,,,,
823,03/13/24 08:00:00 PM,6.17,65.16,,,,,
824,03/13/24 09:00:00 PM,6.12,64.94,,,,,
825,03/13/24 10:00:00 PM,6.09,64.62,,,,,
826,03/13/24 11:00:00 PM,6.08,64.18,,,,,
827,03/14/24 12:00:00 AM,6.11,63.64,,,,,
828,03/14/24 01:00:00 AM,6.14,63.03,,,,,
829,03/14/24 02:00:00 AM,6.18,62.38,,,,,
830,03/14/24 03:00:00 AM,6.23,61.74,,,,,
831,03/14/24 04:00:00 AM,6.29,61.09,,,,,
832,03/14/24 05:00:00 AM,6.34,60.48,,,,,
833,03/14/24 06:00:00 AM,6.42,59.86,,,,,
834,03/14/24 07:00:00 AM,6.51,59.32,,,,,
835,03/14/24 08:00:00 AM,6.58,58.86,,,,,
836,03/14/24 09:00:00 AM,6.64,58.64,,,,,
837,03/14/24 10:00:00 AM,6.73,58.71,,,,,
838,03/14/24 11:00:00 AM,6.77,59.07,,,,,
839,03/14/24 12:00:00 PM,6.78,59.97,,,,,
840,03/14/24 01:00:00 PM,6.77,60.98,,,,,
841,03/14/24 02:00:00 PM,6.73,62.10,,,,,
842,03/14/24 03:00:00 PM,6.64,63.10,,,,,
843,03/14/24 04:00:00 PM,6.52,64.11,,,,,
844,03/14/24 05:00:00 PM,6.38,64.90,,,,,
845,03/14/24 06:00:00 PM,6.21,65.30,,,,,
846,03/14/24 07:00:00 PM,6.06,65.52,,,,,
847,03/14/24 08:00:00 PM,5.96,65.52,,,,,
848,03/14/24 09:00:00 PM,5.90,65.41,,,,,
849,03/14/24 10:00:00 PM,5.86,65.19,,,,,
850,03/14/24 11:00:00 PM,5.81,64.90,,,,,
851,03/15/24 12:00:00 AM,5.83,64.58,,,,,
852,03/15/24 01:00:00 AM,5.83,64.18,,,,,
853,03/15/24 02:00:00 AM,5.85,63.72,,,,,
854,03/15/24 03:00:00 AM,5.87,63.28,,,,,
855,03/15/24 04:00:00 AM,5.92,62.82,,,,,
856,03/15/24 05:00:00 AM,5.96,62.42,,,,,
857,03/15/24 06:00:00 AM,5.96,62.06,,,,,
858,03/15/24 07:00:00 AM,6.03,61.74,,,,,
859,03/15/24 08:00:00 AM,6.08,61.48,,,,,
860,03/15/24 09:00:00 AM,6.12,61.45,,,,,
861,03/15/24 10:00:00 AM,6.20,61.59,,,,,
862,03/15/24 11:00:00 AM,6.20,61.99,,,,,
863,03/15/24 12:00:00 PM,6.20,62.85,,,,,
864,03/15/24 01:00:00 PM,6.17,63.79,,,,,
865,03/15/24 02:00:00 PM,6.15,64.83,,,,,
866,03/15/24 03:00:00 PM,6.06,65.77,,,,,
867,03/15/24 04:00:00 PM,5.93,66.67,,,,,
868,03/15/24 05:00:00 PM,5.76,67.39,,,,,
869,03/15/24 06:00:00 PM,5.59,67.82,,,,,
870,03/15/24 07:00:00 PM,5.42,67.96,,,,,
871,03/15/24 08:00:00 PM,5.28,68.04,,,,,
872,03/15/24 09:00:00 PM,5.20,68.04,,,,,
873,03/15/24 10:00:00 PM,5.13,67.89,,,,,
874,03/15/24 11:00:00 PM,5.09,67.71,,,,,
875,03/16/24 12:00:00 AM,5.05,67.53,,,,,
876,03/16/24 01:00:00 AM,5.05,67.28,,,,,
877,03/16/24 02:00:00 AM,5.06,67.03,,,,,
878,03/16/24 03:00:00 AM,5.05,66.78,,,,,
879,03/16/24 04:00:00 AM,5.09,66.52,,,,,
880,03/16/24 05:00:00 AM,5.12,66.34,,,,,
881,03/16/24 06:00:00 AM,5.16,66.16,,,,,
882,03/16/24 07:00:00 AM,5.20,65.95,,,,,
883,03/16/24 08:00:00 AM,5.23,65.77,,,,,
884,03/16/24 09:00:00 AM,5.27,65.70,,,,,
885,03/16/24 10:00:00 AM,5.32,65.73,,,,,
886,03/16/24 11:00:00 AM,5.34,65.91,,,,,
887,03/16/24 12:00:00 PM,5.33,66.49,,,,,
888,03/16/24 01:00:00 PM,5.35,67.03,,,,,
889,03/16/24 02:00:00 PM,5.29,67.60,,,,,
890,03/16/24 03:00:00 PM,5.26,68.22,,,,,
891,03/16/24 04:00:00 PM,5.17,68.72,,,,,
892,03/16/24 05:00:00 PM,5.02,69.19,,,,,
893,03/16/24 06:00:00 PM,4.92,69.48,,,,,
894,03/16/24 07:00:00 PM,4.78,69.55,,,,,
895,03/16/24 08:00:00 PM,4.66,69.51,,,,,
896,03/16/24 09:00:00 PM,4.57,69.44,,,,,
897,03/16/24 10:00:00 PM,4.50,69.30,,,,,
898,03/16/24 11:00:00 PM,4.45,69.15,,,,,
899,03/17/24 12:00:00 AM,4.44,69.04,,,,,
900,03/17/24 01:00:00 AM,4.45,68.90,,,,,
901,03/17/24 02:00:00 AM,4.47,68.79,,,,,
902,03/17/24 03:00:00 AM,4.52,68.65,,,,,
903,03/17/24 04:00:00 AM,4.53,68.50,,,,,
904,03/17/24 05:00:00 AM,4.55,68.32,,,,,
905,03/17/24 06:00:00 AM,4.57,68.11,,,,,
906,03/17/24 07:00:00 AM,4.58,67.89,,,,,
