"Plot Title: Brad9_DO"
"#","Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20358767, SEN S/N: 20358767)","Temp, °F (LGR S/N: 20358767, SEN S/N: 20358767)","Coupler Attached (LGR S/N: 20358767)","Coupler Detached (LGR S/N: 20358767)","Host Connected (LGR S/N: 20358767)","Stopped (LGR S/N: 20358767)","End Of File (LGR S/N: 20358767)"
915,05/26/24 05:00:00 AM,4.30,69.22,,,,,
916,05/26/24 06:00:00 AM,3.75,69.44,,,,,
917,05/26/24 07:00:00 AM,3.13,71.35,,,,,
918,05/26/24 08:00:00 AM,2.51,75.13,,,,,
919,05/26/24 09:00:00 AM,2.21,78.15,,,,,
920,05/26/24 10:00:00 AM,2.03,82.90,,,,,
921,05/26/24 11:00:00 AM,1.92,86.00,,,,,
922,05/26/24 12:00:00 PM,2.03,84.88,,,,,
923,05/26/24 01:00:00 PM,2.07,86.50,,,,,
924,05/26/24 02:00:00 PM,2.31,88.38,,,,,
925,05/26/24 03:00:00 PM,3.01,90.28,,,,,
926,05/26/24 04:00:00 PM,6.80,93.96,,,,,
927,05/26/24 05:00:00 PM,6.68,94.35,,,,,
928,05/26/24 06:00:00 PM,7.42,86.72,,,,,
929,05/26/24 07:00:00 PM,7.68,83.52,,,,,
930,05/26/24 08:00:00 PM,7.87,80.96,,,,,
931,05/26/24 09:00:00 PM,8.18,77.47,,,,,
932,05/26/24 10:00:00 PM,8.43,74.91,,,,,
933,05/26/24 11:00:00 PM,8.61,72.90,,,,,
934,05/27/24 12:00:00 AM,8.75,71.42,,,,,
935,05/27/24 01:00:00 AM,8.86,70.16,,,,,
936,05/27/24 02:00:00 AM,8.98,69.04,,,,,
937,05/27/24 03:00:00 AM,9.03,68.32,,,,,
938,05/27/24 04:00:00 AM,9.16,67.32,,,,,
939,05/27/24 05:00:00 AM,9.23,66.60,,,,,
940,05/27/24 06:00:00 AM,9.33,65.77,,,,,
941,05/27/24 07:00:00 AM,9.14,68.04,,,,,
942,05/27/24 08:00:00 AM,8.54,74.88,,,,,
943,05/27/24 09:00:00 AM,8.02,79.92,,,,,
944,05/27/24 10:00:00 AM,7.57,85.93,,,,,
945,05/27/24 11:00:00 AM,7.37,88.66,,,,,
946,05/27/24 12:00:00 PM,7.39,87.66,,,,,
947,05/27/24 01:00:00 PM,7.38,88.52,,,,,
948,05/27/24 02:00:00 PM,7.15,90.00,,,,,
949,05/27/24 03:00:00 PM,7.24,90.64,,,,,
950,05/27/24 04:00:00 PM,7.08,92.12,,,,,
951,05/27/24 05:00:00 PM,7.16,90.28,,,,,
952,05/27/24 06:00:00 PM,7.53,85.60,,,,,
953,05/27/24 07:00:00 PM,7.76,82.87,,,,,
954,05/27/24 08:00:00 PM,7.93,80.67,,,,,
955,05/27/24 09:00:00 PM,8.15,77.83,,,,,
956,05/27/24 10:00:00 PM,8.37,75.42,,,,,
957,05/27/24 11:00:00 PM,8.46,75.06,,,,,
958,05/28/24 12:00:00 AM,8.37,75.56,,,,,
959,05/28/24 01:00:00 AM,8.44,74.77,,,,,
960,05/28/24 02:00:00 AM,8.59,73.00,,,,,
961,05/28/24 03:00:00 AM,8.63,72.72,,,,,
962,05/28/24 04:00:00 AM,8.53,74.01,,,,,
963,05/28/24 05:00:00 AM,8.47,74.55,,,,,
964,05/28/24 06:00:00 AM,8.51,74.01,,,,,
965,05/28/24 07:00:00 AM,8.48,74.70,,,,,
966,05/28/24 08:00:00 AM,8.36,76.71,,,,,
967,05/28/24 09:00:00 AM,8.09,80.35,,,,,
968,05/28/24 10:00:00 AM,7.66,86.29,,,,,
969,05/28/24 11:00:00 AM,7.60,86.36,,,,,
970,05/28/24 12:00:00 PM,7.64,86.61,,,,,
971,05/28/24 01:00:00 PM,7.45,89.10,,,,,
972,05/28/24 02:00:00 PM,7.52,87.87,,,,,
973,05/28/24 03:00:00 PM,7.34,90.82,,,,,
974,05/28/24 04:00:00 PM,7.18,93.63,,,,,
975,05/28/24 05:00:00 PM,6.92,94.57,,,,,
976,05/28/24 06:00:00 PM,7.46,87.30,,,,,
977,05/28/24 07:00:00 PM,7.66,84.38,,,,,
978,05/28/24 08:00:00 PM,8.09,79.02,,,,,
979,05/28/24 09:00:00 PM,8.36,75.74,,,,,
980,05/28/24 10:00:00 PM,8.65,72.93,,,,,
981,05/28/24 11:00:00 PM,8.77,71.53,,,,,
982,05/29/24 12:00:00 AM,8.93,69.91,,,,,
983,05/29/24 01:00:00 AM,9.02,68.94,,,,,
984,05/29/24 02:00:00 AM,9.11,67.96,,,,,
985,05/29/24 03:00:00 AM,9.19,67.24,,,,,
986,05/29/24 04:00:00 AM,9.22,66.78,,,,,
987,05/29/24 05:00:00 AM,9.32,66.06,,,,,
988,05/29/24 06:00:00 AM,9.38,65.48,,,,,
989,05/29/24 07:00:00 AM,9.18,67.78,,,,,
990,05/29/24 08:00:00 AM,8.79,72.82,,,,,
991,05/29/24 09:00:00 AM,8.29,78.73,,,,,
992,05/29/24 10:00:00 AM,7.74,86.00,,,,,
993,05/29/24 11:00:00 AM,7.53,89.31,,,,,
994,05/29/24 12:00:00 PM,7.53,88.88,,,,,
995,05/29/24 01:00:00 PM,7.44,90.21,,,,,
996,05/29/24 02:00:00 PM,7.42,90.68,,,,,
997,05/29/24 03:00:00 PM,7.41,90.54,,,,,
998,05/29/24 04:00:00 PM,7.23,93.42,,,,,
999,05/29/24 05:00:00 PM,7.01,93.16,,,,,
1000,05/29/24 06:00:00 PM,7.64,86.36,,,,,
1001,05/29/24 07:00:00 PM,7.96,81.21,,,,,
1002,05/29/24 08:00:00 PM,8.48,74.70,,,,,
1003,05/29/24 09:00:00 PM,8.86,70.77,,,,,
1004,05/29/24 10:00:00 PM,9.02,68.86,,,,,
1005,05/29/24 11:00:00 PM,9.20,67.14,,,,,
1006,05/30/24 12:00:00 AM,9.40,65.37,,,,,
1007,05/30/24 01:00:00 AM,9.55,63.90,,,,,
1008,05/30/24 02:00:00 AM,9.69,62.67,,,,,
1009,05/30/24 03:00:00 AM,9.80,61.63,,,,,
1010,05/30/24 04:00:00 AM,9.83,61.34,,,,,
1011,05/30/24 05:00:00 AM,9.95,60.37,,,,,
1012,05/30/24 06:00:00 AM,10.02,59.83,,,,,
1013,05/30/24 07:00:00 AM,9.77,62.49,,,,,
1014,05/30/24 08:00:00 AM,9.11,69.80,,,,,
1015,05/30/24 09:00:00 AM,8.44,77.00,,,,,
1016,05/30/24 10:00:00 AM,7.86,84.42,,,,,
1017,05/30/24 11:00:00 AM,7.69,87.08,,,,,
1018,05/30/24 12:00:00 PM,7.68,86.97,,,,,
1019,05/30/24 01:00:00 PM,7.56,88.77,,,,,
1020,05/30/24 02:00:00 PM,7.44,89.82,,,,,
1021,05/30/24 03:00:00 PM,7.41,89.92,,,,,
1022,05/30/24 04:00:00 PM,7.30,93.85,,,,,
1023,05/30/24 05:00:00 PM,7.22,91.15,,,,,
1024,05/30/24 06:00:00 PM,7.73,84.56,,,,,
1025,05/30/24 07:00:00 PM,8.02,79.84,,,,,
1026,05/30/24 08:00:00 PM,8.57,73.65,,,,,
1027,05/30/24 09:00:00 PM,8.94,69.91,,,,,
1028,05/30/24 10:00:00 PM,9.13,68.43,,,,,
1029,05/30/24 11:00:00 PM,9.22,67.21,,,,,
1030,05/31/24 12:00:00 AM,9.28,66.88,,,,,
1031,05/31/24 01:00:00 AM,9.25,67.10,,,,,
1032,05/31/24 02:00:00 AM,9.31,65.98,,,,,
1033,05/31/24 03:00:00 AM,9.50,64.51,,,,,
1034,05/31/24 04:00:00 AM,9.65,63.28,,,,,
1035,05/31/24 05:00:00 AM,9.75,62.53,,,,,
1036,05/31/24 06:00:00 AM,9.78,62.35,,,,,
1037,05/31/24 07:00:00 AM,9.32,66.81,,,,,
1038,05/31/24 08:00:00 AM,8.62,73.58,,,,,
1039,05/31/24 09:00:00 AM,8.21,79.63,,,,,
1040,05/31/24 10:00:00 AM,7.58,87.80,,,,,
1041,05/31/24 11:00:00 AM,7.54,88.45,,,,,
1042,05/31/24 12:00:00 PM,7.62,86.94,,,,,
1043,05/31/24 01:00:00 PM,7.56,88.23,,,,,
1044,05/31/24 02:00:00 PM,7.41,88.52,,,,,
1045,05/31/24 03:00:00 PM,7.48,88.66,,,,,
1046,05/31/24 04:00:00 PM,7.50,92.08,,,,,
1047,05/31/24 05:00:00 PM,7.35,88.74,,,,,
1048,05/31/24 06:00:00 PM,7.94,81.54,,,,,
1049,05/31/24 07:00:00 PM,8.22,78.33,,,,,
1050,05/31/24 08:00:00 PM,8.48,75.09,,,,,
1051,05/31/24 09:00:00 PM,8.79,71.78,,,,,
1052,05/31/24 10:00:00 PM,9.18,67.93,,,,,
1053,05/31/24 11:00:00 PM,9.33,66.34,,,,,
1054,06/01/24 12:00:00 AM,9.44,65.62,,,,,
1055,06/01/24 01:00:00 AM,9.45,65.05,,,,,
1056,06/01/24 02:00:00 AM,9.59,64.15,,,,,
1057,06/01/24 03:00:00 AM,9.67,63.28,,,,,
1058,06/01/24 04:00:00 AM,9.67,63.14,,,,,
1059,06/01/24 05:00:00 AM,9.63,63.54,,,,,
1060,06/01/24 06:00:00 AM,9.59,64.11,,,,,
1061,06/01/24 07:00:00 AM,9.35,66.92,,,,,
1062,06/01/24 08:00:00 AM,8.81,72.18,,,,,
1063,06/01/24 09:00:00 AM,8.39,76.96,,,,,
1064,06/01/24 10:00:00 AM,7.90,83.23,,,,,
1065,06/01/24 11:00:00 AM,7.82,84.70,,,,,
1066,06/01/24 12:00:00 PM,7.73,84.81,,,,,
1067,06/01/24 01:00:00 PM,7.78,85.46,,,,,
1068,06/01/24 02:00:00 PM,7.61,87.26,,,,,
1069,06/01/24 03:00:00 PM,7.66,85.86,,,,,
1070,06/01/24 04:00:00 PM,7.78,86.79,,,,,
1071,06/01/24 05:00:00 PM,7.47,87.80,,,,,
1072,06/01/24 06:00:00 PM,7.96,81.07,,,,,
1073,06/01/24 07:00:00 PM,8.17,78.73,,,,,
1074,06/01/24 08:00:00 PM,8.33,76.14,,,,,
1075,06/01/24 09:00:00 PM,8.54,73.87,,,,,
1076,06/01/24 10:00:00 PM,8.69,73.11,,,,,
1077,06/01/24 11:00:00 PM,8.70,72.79,,,,,
1078,06/02/24 12:00:00 AM,8.77,71.71,,,,,
1079,06/02/24 01:00:00 AM,8.90,69.91,,,,,
1080,06/02/24 02:00:00 AM,9.19,67.14,,,,,
1081,06/02/24 03:00:00 AM,9.44,64.98,,,,,
1082,06/02/24 04:00:00 AM,9.51,64.22,,,,,
1083,06/02/24 05:00:00 AM,9.47,64.69,,,,,
1084,06/02/24 06:00:00 AM,9.43,65.19,,,,,
1085,06/02/24 07:00:00 AM,9.21,67.46,,,,,
1086,06/02/24 08:00:00 AM,8.86,71.53,,,,,
1087,06/02/24 09:00:00 AM,8.34,77.00,,,,,
1088,06/02/24 10:00:00 AM,8.26,77.76,,,,,
1089,06/02/24 11:00:00 AM,7.96,82.94,,,,,
1090,06/02/24 12:00:00 PM,7.71,85.10,,,,,
1091,06/02/24 01:00:00 PM,7.82,82.36,,,,,
1092,06/02/24 02:00:00 PM,7.99,81.00,,,,,
1093,06/02/24 03:00:00 PM,7.86,82.00,,,,,
1094,06/02/24 04:00:00 PM,7.97,80.74,,,,,
1095,06/02/24 05:00:00 PM,7.89,82.44,,,,,
1096,06/02/24 06:00:00 PM,7.99,80.28,,,,,
1097,06/02/24 07:00:00 PM,8.15,77.61,,,,,
1098,06/02/24 08:00:00 PM,8.37,75.34,,,,,
1099,06/02/24 09:00:00 PM,8.46,74.26,,,,,
1100,06/02/24 10:00:00 PM,8.68,72.21,,,,,
1101,06/02/24 11:00:00 PM,8.95,69.48,,,,,
1102,06/03/24 12:00:00 AM,9.05,68.47,,,,,
1103,06/03/24 01:00:00 AM,9.17,67.14,,,,,
1104,06/03/24 02:00:00 AM,9.28,66.13,,,,,
1105,06/03/24 03:00:00 AM,9.30,66.02,,,,,
1106,06/03/24 04:00:00 AM,9.38,65.26,,,,,
1107,06/03/24 05:00:00 AM,9.44,64.62,,,,,
1108,06/03/24 06:00:00 AM,9.51,64.15,,,,,
1109,06/03/24 07:00:00 AM,9.29,66.42,,,,,
1110,06/03/24 08:00:00 AM,8.69,72.54,,,,,
1111,06/03/24 09:00:00 AM,8.14,78.94,,,,,
1112,06/03/24 10:00:00 AM,7.64,86.25,,,,,
1113,06/03/24 11:00:00 AM,7.52,87.91,,,,,
1114,06/03/24 12:00:00 PM,7.51,87.08,,,,,
1115,06/03/24 01:00:00 PM,7.44,88.77,,,,,
1116,06/03/24 02:00:00 PM,7.37,88.74,,,,,
1117,06/03/24 03:00:00 PM,7.42,88.12,,,,,
1118,06/03/24 04:00:00 PM,7.37,91.40,,,,,
1119,06/03/24 05:00:00 PM,7.18,90.72,,,,,
1120,06/03/24 06:00:00 PM,7.74,83.26,,,,,
1121,06/03/24 07:00:00 PM,7.91,80.53,,,,,
1122,06/03/24 08:00:00 PM,8.13,77.94,,,,,
1123,06/03/24 09:00:00 PM,8.38,75.09,,,,,
1124,06/03/24 10:00:00 PM,8.65,72.46,,,,,
1125,06/03/24 11:00:00 PM,8.74,71.20,,,,,
1126,06/04/24 12:00:00 AM,8.82,70.52,,,,,
1127,06/04/24 01:00:00 AM,8.93,69.26,,,,,
1128,06/04/24 02:00:00 AM,9.05,68.18,,,,,
1129,06/04/24 03:00:00 AM,9.14,67.17,,,,,
1130,06/04/24 04:00:00 AM,9.23,66.38,,,,,
1131,06/04/24 05:00:00 AM,9.27,66.16,,,,,
1132,06/04/24 06:00:00 AM,9.25,66.31,,,,,
1133,06/04/24 07:00:00 AM,9.05,68.58,,,,,
1134,06/04/24 08:00:00 AM,8.53,74.70,,,,,
1135,06/04/24 09:00:00 AM,8.05,80.24,,,,,
1136,06/04/24 10:00:00 AM,7.58,87.04,,,,,
1137,06/04/24 11:00:00 AM,7.41,87.33,,,,,
1138,06/04/24 12:00:00 PM,7.59,86.47,,,,,
1139,06/04/24 01:00:00 PM,7.44,87.44,,,,,
1140,06/04/24 02:00:00 PM,7.32,89.96,,,,,
1141,06/04/24 03:00:00 PM,7.34,89.17,,,,,
1142,06/04/24 04:00:00 PM,7.25,91.29,,,,,
1143,06/04/24 05:00:00 PM,7.40,87.33,,,,,
1144,06/04/24 06:00:00 PM,7.75,83.44,,,,,
1145,06/04/24 07:00:00 PM,7.86,81.03,,,,,
1146,06/04/24 08:00:00 PM,8.06,78.80,,,,,
1147,06/04/24 09:00:00 PM,8.23,76.96,,,,,
1148,06/04/24 10:00:00 PM,8.25,76.86,,,,,
1149,06/04/24 11:00:00 PM,8.38,74.95,,,,,
1150,06/05/24 12:00:00 AM,8.65,71.89,,,,,
1151,06/05/24 01:00:00 AM,8.84,70.16,,,,,
1152,06/05/24 02:00:00 AM,8.94,69.08,,,,,
1153,06/05/24 03:00:00 AM,8.99,68.50,,,,,
1154,06/05/24 04:00:00 AM,9.06,67.71,,,,,
1155,06/05/24 05:00:00 AM,9.10,67.46,,,,,
1156,06/05/24 06:00:00 AM,9.10,67.50,,,,,
1157,06/05/24 07:00:00 AM,8.78,71.13,,,,,
1158,06/05/24 08:00:00 AM,8.27,76.75,,,,,
1159,06/05/24 09:00:00 AM,7.89,81.75,,,,,
1160,06/05/24 10:00:00 AM,7.50,87.84,,,,,
1161,06/05/24 11:00:00 AM,7.34,90.21,,,,,
1162,06/05/24 12:00:00 PM,7.33,88.23,,,,,
1163,06/05/24 01:00:00 PM,7.48,88.48,,,,,
1164,06/05/24 02:00:00 PM,7.38,86.76,,,,,
1165,06/05/24 03:00:00 PM,7.58,85.89,,,,,
1166,06/05/24 04:00:00 PM,8.01,75.85,,,,,
1167,06/05/24 05:00:00 PM,8.75,70.63,,,,,
1168,06/05/24 06:00:00 PM,8.53,73.04,,,,,
1169,06/05/24 07:00:00 PM,8.39,74.34,,,,,
1170,06/05/24 08:00:00 PM,8.44,73.58,,,,,
1171,06/05/24 09:00:00 PM,8.55,72.57,,,,,
1172,06/05/24 10:00:00 PM,8.68,71.46,,,,,
1173,06/05/24 11:00:00 PM,8.73,70.70,,,,,
1174,06/06/24 12:00:00 AM,8.82,69.94,,,,,
1175,06/06/24 01:00:00 AM,8.87,69.33,,,,,
1176,06/06/24 02:00:00 AM,8.93,68.79,,,,,
1177,06/06/24 03:00:00 AM,8.95,68.54,,,,,
1178,06/06/24 04:00:00 AM,8.95,68.50,,,,,
1179,06/06/24 05:00:00 AM,8.95,68.32,,,,,
1180,06/06/24 06:00:00 AM,8.99,68.07,,,,,
1181,06/06/24 07:00:00 AM,8.82,70.16,,,,,
1182,06/06/24 08:00:00 AM,8.42,74.16,,,,,
1183,06/06/24 09:00:00 AM,7.96,78.87,,,,,
1184,06/06/24 10:00:00 AM,7.48,87.01,,,,,
1185,06/06/24 11:00:00 AM,7.41,88.52,,,,,
1186,06/06/24 12:00:00 PM,7.34,89.20,,,,,
1187,06/06/24 01:00:00 PM,7.23,90.25,,,,,
1188,06/06/24 02:00:00 PM,7.23,91.36,,,,,
1189,06/06/24 03:00:00 PM,7.17,90.90,,,,,
1190,06/06/24 04:00:00 PM,7.13,94.06,,,,,
1191,06/06/24 05:00:00 PM,7.14,90.57,,,,,
1192,06/06/24 06:00:00 PM,7.47,86.25,,,,,
1193,06/06/24 07:00:00 PM,7.63,83.08,,,,,
1194,06/06/24 08:00:00 PM,7.96,79.23,,,,,
1195,06/06/24 09:00:00 PM,8.22,76.21,,,,,
1196,06/06/24 10:00:00 PM,8.37,74.80,,,,,
1197,06/06/24 11:00:00 PM,8.45,73.98,,,,,
1198,06/07/24 12:00:00 AM,8.48,73.62,,,,,
1199,06/07/24 01:00:00 AM,8.54,73.00,,,,,
1200,06/07/24 02:00:00 AM,8.59,72.36,,,,,
1201,06/07/24 03:00:00 AM,8.56,72.82,,,,,
1202,06/07/24 04:00:00 AM,8.47,73.69,,,,,
1203,06/07/24 05:00:00 AM,8.39,74.41,,,,,
1204,06/07/24 06:00:00 AM,8.38,74.52,,,,,
1205,06/07/24 07:00:00 AM,8.27,76.06,,,,,
1206,06/07/24 08:00:00 AM,8.13,77.79,,,,,
1207,06/07/24 09:00:00 AM,7.86,81.61,,,,,
1208,06/07/24 10:00:00 AM,7.39,88.92,,,,,
1209,06/07/24 11:00:00 AM,7.37,89.38,,,,,
1210,06/07/24 12:00:00 PM,7.33,89.64,,,,,
1211,06/07/24 01:00:00 PM,7.20,91.44,,,,,
1212,06/07/24 02:00:00 PM,7.21,91.83,,,,,
1213,06/07/24 03:00:00 PM,7.17,92.12,,,,,
1214,06/07/24 04:00:00 PM,7.20,92.59,,,,,
1215,06/07/24 05:00:00 PM,7.18,91.90,,,,,
1216,06/07/24 06:00:00 PM,7.38,88.05,,,,,
1217,06/07/24 07:00:00 PM,7.56,85.24,,,,,
1218,06/07/24 08:00:00 PM,7.75,82.36,,,,,
1219,06/07/24 09:00:00 PM,7.89,80.42,,,,,
1220,06/07/24 10:00:00 PM,8.02,79.09,,,,,
1221,06/07/24 11:00:00 PM,8.12,77.79,,,,,
1222,06/08/24 12:00:00 AM,8.21,76.75,,,,,
1223,06/08/24 01:00:00 AM,8.32,75.45,,,,,
1224,06/08/24 02:00:00 AM,8.37,74.66,,,,,
1225,06/08/24 03:00:00 AM,8.43,74.12,,,,,
1226,06/08/24 04:00:00 AM,8.45,73.94,,,,,
1227,06/08/24 05:00:00 AM,8.53,73.00,,,,,
1228,06/08/24 06:00:00 AM,8.60,72.25,,,,,
1229,06/08/24 07:00:00 AM,8.47,74.05,,,,,
1230,06/08/24 08:00:00 AM,8.19,77.65,,,,,
1231,06/08/24 09:00:00 AM,7.91,82.90,,,,,
1232,06/08/24 10:00:00 AM,7.45,88.84,,,,,
1233,06/08/24 11:00:00 AM,7.29,91.18,,,,,
1234,06/08/24 12:00:00 PM,7.21,91.83,,,,,
1235,06/08/24 01:00:00 PM,7.22,91.44,,,,,
1236,06/08/24 02:00:00 PM,7.12,93.27,,,,,
1237,06/08/24 03:00:00 PM,7.15,92.88,,,,,
1238,06/08/24 04:00:00 PM,7.02,97.52,,,,,
1239,06/08/24 05:00:00 PM,6.92,94.42,,,,,
1240,06/08/24 06:00:00 PM,7.27,88.34,,,,,
1241,06/08/24 07:00:00 PM,7.59,84.45,,,,,
1242,06/08/24 08:00:00 PM,7.81,81.82,,,,,
1243,06/08/24 09:00:00 PM,7.95,79.88,,,,,
1244,06/08/24 10:00:00 PM,8.08,78.69,,,,,
1245,06/08/24 11:00:00 PM,8.20,77.22,,,,,
1246,06/09/24 12:00:00 AM,8.29,75.88,,,,,
1247,06/09/24 01:00:00 AM,8.42,74.30,,,,,
1248,06/09/24 02:00:00 AM,8.48,73.69,,,,,
1249,06/09/24 03:00:00 AM,8.55,73.04,,,,,
1250,06/09/24 04:00:00 AM,8.68,71.71,,,,,
1251,06/09/24 05:00:00 AM,8.73,71.17,,,,,
1252,06/09/24 06:00:00 AM,8.79,70.63,,,,,
1253,06/09/24 07:00:00 AM,8.56,73.04,,,,,
1254,06/09/24 08:00:00 AM,8.26,76.68,,,,,
1255,06/09/24 09:00:00 AM,7.83,83.59,,,,,
1256,06/09/24 10:00:00 AM,7.37,89.82,,,,,
1257,06/09/24 11:00:00 AM,7.25,91.62,,,,,
1258,06/09/24 12:00:00 PM,7.17,92.23,,,,,
1259,06/09/24 01:00:00 PM,7.24,92.73,,,,,
1260,06/09/24 02:00:00 PM,7.06,94.42,,,,,
1261,06/09/24 03:00:00 PM,7.11,93.78,,,,,
1262,06/09/24 04:00:00 PM,6.91,98.42,,,,,
1263,06/09/24 05:00:00 PM,6.87,95.04,,,,,
1264,06/09/24 06:00:00 PM,7.29,88.45,,,,,
1265,06/09/24 07:00:00 PM,7.63,83.55,,,,,
1266,06/09/24 08:00:00 PM,7.95,79.88,,,,,
1267,06/09/24 09:00:00 PM,8.24,76.46,,,,,
1268,06/09/24 10:00:00 PM,8.31,76.39,,,,,
1269,06/09/24 11:00:00 PM,8.34,75.16,,,,,
1270,06/10/24 12:00:00 AM,8.49,73.58,,,,,
1271,06/10/24 01:00:00 AM,8.63,71.89,,,,,
1272,06/10/24 02:00:00 AM,8.79,70.23,,,,,
1273,06/10/24 03:00:00 AM,8.92,68.86,,,,,
1274,06/10/24 04:00:00 AM,9.01,67.93,,,,,
1275,06/10/24 05:00:00 AM,9.08,67.14,,,,,
1276,06/10/24 06:00:00 AM,9.16,66.60,,,,,
1277,06/10/24 07:00:00 AM,8.83,70.30,,,,,
1278,06/10/24 08:00:00 AM,8.34,75.96,,,,,
1279,06/10/24 09:00:00 AM,7.91,81.21,,,,,
1280,06/10/24 10:00:00 AM,7.50,87.51,,,,,
1281,06/10/24 11:00:00 AM,7.34,89.31,,,,,
1282,06/10/24 12:00:00 PM,7.29,89.56,,,,,
1283,06/10/24 01:00:00 PM,7.20,92.30,,,,,
1284,06/10/24 02:00:00 PM,7.22,92.23,,,,,
1285,06/10/24 03:00:00 PM,7.16,93.31,,,,,
1286,06/10/24 04:00:00 PM,6.94,97.27,,,,,
1287,06/10/24 05:00:00 PM,6.97,93.81,,,,,
1288,06/10/24 06:00:00 PM,7.36,87.55,,,,,
1289,06/10/24 07:00:00 PM,7.64,83.48,,,,,
1290,06/10/24 08:00:00 PM,7.95,79.81,,,,,
1291,06/10/24 09:00:00 PM,8.12,77.68,,,,,
1292,06/10/24 10:00:00 PM,8.30,75.70,,,,,
1293,06/10/24 11:00:00 PM,8.45,73.83,,,,,
1294,06/11/24 12:00:00 AM,8.60,72.32,,,,,
1295,06/11/24 01:00:00 AM,8.53,72.97,,,,,
1296,06/11/24 02:00:00 AM,8.54,72.86,,,,,
1297,06/11/24 03:00:00 AM,8.56,72.64,,,,,
1298,06/11/24 04:00:00 AM,8.55,72.57,,,,,
1299,06/11/24 05:00:00 AM,8.66,71.56,,,,,
1300,06/11/24 06:00:00 AM,8.74,70.56,,,,,
1301,06/11/24 07:00:00 AM,8.59,72.54,,,,,
1302,06/11/24 08:00:00 AM,8.24,76.86,,,,,
1303,06/11/24 09:00:00 AM,7.78,83.34,,,,,
1304,06/11/24 10:00:00 AM,7.49,87.80,,,,,
1305,06/11/24 11:00:00 AM,7.27,90.64,,,,,
1306,06/11/24 12:00:00 PM,7.20,91.58,,,,,
1307,06/11/24 01:00:00 PM,7.06,94.89,,,,,
1308,06/11/24 02:00:00 PM,7.06,94.75,,,,,
1309,06/11/24 03:00:00 PM,7.12,94.03,,,,,
1310,06/11/24 04:00:00 PM,7.00,99.90,,,,,
1311,06/11/24 05:00:00 PM,6.94,94.32,,,,,
1312,06/11/24 06:00:00 PM,7.28,88.59,,,,,
1313,06/11/24 07:00:00 PM,7.66,83.48,,,,,
1314,06/11/24 08:00:00 PM,7.86,80.49,,,,,
1315,06/11/24 09:00:00 PM,8.09,77.79,,,,,
1316,06/11/24 10:00:00 PM,8.25,76.24,,,,,
1317,06/11/24 11:00:00 PM,8.32,75.38,,,,,
1318,06/12/24 12:00:00 AM,8.39,74.48,,,,,
1319,06/12/24 01:00:00 AM,8.46,73.72,,,,,
1320,06/12/24 02:00:00 AM,8.54,72.90,,,,,
1321,06/12/24 03:00:00 AM,8.58,72.32,,,,,
1322,06/12/24 04:00:00 AM,8.63,71.92,,,,,
1323,06/12/24 05:00:00 AM,8.68,71.42,,,,,
1324,06/12/24 06:00:00 AM,8.69,71.31,,,,,
1325,06/12/24 07:00:00 AM,8.39,74.84,,,,,
1326,06/12/24 08:00:00 AM,8.21,77.22,,,,,
1327,06/12/24 09:00:00 AM,8.00,79.81,,,,,
1328,06/12/24 10:00:00 AM,7.78,83.59,,,,,
1329,06/12/24 11:00:00 AM,7.49,87.55,,,,,
1330,06/12/24 12:00:00 PM,7.32,89.60,,,,,
1331,06/12/24 01:00:00 PM,7.08,93.70,,,,,
1332,06/12/24 02:00:00 PM,7.22,92.12,,,,,
1333,06/12/24 03:00:00 PM,7.32,88.81,,,,,
1334,06/12/24 04:00:00 PM,7.17,94.50,,,,,
1335,06/12/24 05:00:00 PM,7.27,89.35,,,,,
1336,06/12/24 06:00:00 PM,7.57,85.06,,,,,
1337,06/12/24 07:00:00 PM,7.74,82.62,,,,,
1338,06/12/24 08:00:00 PM,7.87,80.92,,,,,
1339,06/12/24 09:00:00 PM,7.97,79.52,,,,,
1340,06/12/24 10:00:00 PM,8.06,78.48,,,,,
1341,06/12/24 11:00:00 PM,8.18,77.00,,,,,
1342,06/13/24 12:00:00 AM,8.27,76.06,,,,,
1343,06/13/24 01:00:00 AM,8.32,75.27,,,,,
1344,06/13/24 02:00:00 AM,8.46,73.69,,,,,
1345,06/13/24 03:00:00 AM,8.56,72.75,,,,,
1346,06/13/24 04:00:00 AM,8.45,73.76,,,,,
1347,06/13/24 05:00:00 AM,8.33,75.16,,,,,
1348,06/13/24 06:00:00 AM,8.30,75.42,,,,,
1349,06/13/24 07:00:00 AM,8.26,76.14,,,,,
1350,06/13/24 08:00:00 AM,8.08,78.80,,,,,
1351,06/13/24 09:00:00 AM,7.71,83.66,,,,,
1352,06/13/24 10:00:00 AM,7.41,89.06,,,,,
1353,06/13/24 11:00:00 AM,7.39,89.56,,,,,
1354,06/13/24 12:00:00 PM,7.26,90.68,,,,,
1355,06/13/24 01:00:00 PM,7.17,92.70,,,,,
1356,06/13/24 02:00:00 PM,7.10,94.32,,,,,
1357,06/13/24 03:00:00 PM,7.04,93.99,,,,,
1358,06/13/24 04:00:00 PM,7.06,93.70,,,,,
1359,06/13/24 05:00:00 PM,7.17,91.26,,,,,
1360,06/13/24 06:00:00 PM,7.36,88.16,,,,,
1361,06/13/24 07:00:00 PM,7.52,85.32,,,,,
1362,06/13/24 08:00:00 PM,7.73,82.80,,,,,
