"Plot Title: Bradford_15con"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20342064, SEN S/N: 20342064)","Temp, °F (LGR S/N: 20342064, SEN S/N: 20342064)","Stopped (LGR S/N: 20342064, SEN S/N: 20342064)","End Of File (LGR S/N: 20342064, SEN S/N: 20342064)"
500,07/22/25 05:00:00 AM,100.5,75.85,,
501,07/22/25 06:00:00 AM,100.5,75.78,,
502,07/22/25 07:00:00 AM,100.5,75.81,,
503,07/22/25 08:00:00 AM,100.5,75.94,,
504,07/22/25 09:00:00 AM,98.3,75.92,,
505,07/22/25 10:00:00 AM,95.0,75.76,,
506,07/22/25 11:00:00 AM,92.1,74.91,,
507,07/22/25 12:00:00 PM,98.4,74.84,,
508,07/22/25 01:00:00 PM,103.1,74.95,,
509,07/22/25 02:00:00 PM,101.6,74.98,,
510,07/22/25 03:00:00 PM,102.4,75.11,,
511,07/22/25 04:00:00 PM,104.9,75.38,,
512,07/22/25 05:00:00 PM,108.2,75.65,,
513,07/22/25 06:00:00 PM,111.1,75.79,,
514,07/22/25 07:00:00 PM,112.6,75.81,,
515,07/22/25 08:00:00 PM,114.1,75.79,,
516,07/22/25 09:00:00 PM,114.8,75.70,,
517,07/22/25 10:00:00 PM,114.1,75.60,,
518,07/22/25 11:00:00 PM,113.7,75.45,,
519,07/23/25 12:00:00 AM,112.6,75.33,,
520,07/23/25 01:00:00 AM,111.9,75.16,,
521,07/23/25 02:00:00 AM,111.2,74.97,,
522,07/23/25 03:00:00 AM,110.8,74.79,,
523,07/23/25 04:00:00 AM,110.1,74.61,,
524,07/23/25 05:00:00 AM,109.8,74.39,,
525,07/23/25 06:00:00 AM,108.7,74.19,,
526,07/23/25 07:00:00 AM,108.3,74.07,,
527,07/23/25 08:00:00 AM,108.7,74.25,,
528,07/23/25 09:00:00 AM,108.6,74.68,,
529,07/23/25 10:00:00 AM,108.6,74.93,,
530,07/23/25 11:00:00 AM,109.3,75.67,,
531,07/23/25 12:00:00 PM,109.6,76.35,,
532,07/23/25 01:00:00 PM,110.7,77.16,,
533,07/23/25 02:00:00 PM,111.4,77.40,,
534,07/23/25 03:00:00 PM,112.1,77.77,,
535,07/23/25 04:00:00 PM,112.1,77.95,,
536,07/23/25 05:00:00 PM,93.1,76.78,,
537,07/23/25 06:00:00 PM,76.2,77.99,,
538,07/23/25 07:00:00 PM,87.9,77.59,,
539,07/23/25 08:00:00 PM,96.0,77.16,,
540,07/23/25 09:00:00 PM,97.9,76.71,,
541,07/23/25 10:00:00 PM,98.3,76.41,,
542,07/23/25 11:00:00 PM,98.6,76.10,,
543,07/24/25 12:00:00 AM,98.7,75.87,,
544,07/24/25 01:00:00 AM,99.4,75.65,,
545,07/24/25 02:00:00 AM,100.5,75.49,,
546,07/24/25 03:00:00 AM,102.4,75.34,,
547,07/24/25 04:00:00 AM,104.2,75.18,,
548,07/24/25 05:00:00 AM,105.3,75.02,,
549,07/24/25 06:00:00 AM,106.4,74.88,,
550,07/24/25 07:00:00 AM,106.8,74.77,,
551,07/24/25 08:00:00 AM,107.5,74.75,,
552,07/24/25 09:00:00 AM,108.3,74.97,,
553,07/24/25 10:00:00 AM,109.3,75.45,,
554,07/24/25 11:00:00 AM,111.5,76.14,,
555,07/24/25 12:00:00 PM,112.9,76.71,,
556,07/24/25 01:00:00 PM,114.7,77.31,,
557,07/24/25 02:00:00 PM,116.1,77.56,,
558,07/24/25 03:00:00 PM,117.2,77.77,,
559,07/24/25 04:00:00 PM,117.6,77.99,,
560,07/24/25 05:00:00 PM,118.3,77.99,,
561,07/24/25 06:00:00 PM,118.3,77.88,,
562,07/24/25 07:00:00 PM,118.3,77.77,,
563,07/24/25 08:00:00 PM,117.6,77.61,,
564,07/24/25 09:00:00 PM,117.6,77.49,,
565,07/24/25 10:00:00 PM,116.9,77.34,,
566,07/24/25 11:00:00 PM,116.5,77.16,,
567,07/25/25 12:00:00 AM,116.5,76.96,,
568,07/25/25 01:00:00 AM,115.8,76.73,,
569,07/25/25 02:00:00 AM,115.8,76.48,,
570,07/25/25 03:00:00 AM,115.5,76.24,,
571,07/25/25 04:00:00 AM,115.1,76.03,,
572,07/25/25 05:00:00 AM,114.8,75.79,,
573,07/25/25 06:00:00 AM,114.4,75.63,,
574,07/25/25 07:00:00 AM,114.4,75.58,,
575,07/25/25 08:00:00 AM,114.8,75.70,,
576,07/25/25 09:00:00 AM,114.8,75.96,,
577,07/25/25 10:00:00 AM,114.8,76.21,,
578,07/25/25 11:00:00 AM,115.4,76.89,,
579,07/25/25 12:00:00 PM,116.1,77.43,,
580,07/25/25 01:00:00 PM,116.5,77.90,,
581,07/25/25 02:00:00 PM,116.8,78.40,,
582,07/25/25 03:00:00 PM,117.5,78.82,,
583,07/25/25 04:00:00 PM,117.9,79.09,,
584,07/25/25 05:00:00 PM,118.2,79.18,,
585,07/25/25 06:00:00 PM,117.8,79.18,,
586,07/25/25 07:00:00 PM,117.9,79.02,,
587,07/25/25 08:00:00 PM,117.5,78.84,,
588,07/25/25 09:00:00 PM,116.8,78.60,,
589,07/25/25 10:00:00 PM,116.8,78.37,,
590,07/25/25 11:00:00 PM,116.5,78.10,,
591,07/26/25 12:00:00 AM,116.1,77.83,,
592,07/26/25 01:00:00 AM,116.1,77.54,,
593,07/26/25 02:00:00 AM,115.8,77.25,,
594,07/26/25 03:00:00 AM,115.4,76.93,,
595,07/26/25 04:00:00 AM,115.1,76.64,,
596,07/26/25 05:00:00 AM,115.1,76.35,,
597,07/26/25 06:00:00 AM,114.8,76.05,,
598,07/26/25 07:00:00 AM,114.8,75.88,,
599,07/26/25 08:00:00 AM,114.8,75.92,,
600,07/26/25 09:00:00 AM,115.1,76.19,,
601,07/26/25 10:00:00 AM,115.5,76.60,,
602,07/26/25 11:00:00 AM,116.2,77.25,,
603,07/26/25 12:00:00 PM,116.5,77.63,,
604,07/26/25 01:00:00 PM,117.5,78.33,,
605,07/26/25 02:00:00 PM,118.2,78.84,,
606,07/26/25 03:00:00 PM,118.6,79.16,,
607,07/26/25 04:00:00 PM,119.3,79.56,,
608,07/26/25 05:00:00 PM,119.6,79.79,,
609,07/26/25 06:00:00 PM,120.0,80.08,,
610,07/26/25 07:00:00 PM,120.3,80.11,,
611,07/26/25 08:00:00 PM,120.0,79.93,,
612,07/26/25 09:00:00 PM,119.6,79.77,,
613,07/26/25 10:00:00 PM,119.6,79.63,,
614,07/26/25 11:00:00 PM,119.7,79.50,,
615,07/27/25 12:00:00 AM,119.7,79.32,,
616,07/27/25 01:00:00 AM,119.3,79.11,,
617,07/27/25 02:00:00 AM,119.3,78.85,,
618,07/27/25 03:00:00 AM,118.6,78.57,,
619,07/27/25 04:00:00 AM,118.6,78.26,,
620,07/27/25 05:00:00 AM,117.9,77.92,,
621,07/27/25 06:00:00 AM,118.0,77.58,,
622,07/27/25 07:00:00 AM,117.6,77.40,,
623,07/27/25 08:00:00 AM,118.7,77.45,,
624,07/27/25 09:00:00 AM,118.0,77.70,,
625,07/27/25 10:00:00 AM,117.9,78.10,,
626,07/27/25 11:00:00 AM,119.0,78.75,,
627,07/27/25 12:00:00 PM,119.7,79.32,,
628,07/27/25 01:00:00 PM,120.4,79.92,,
629,07/27/25 02:00:00 PM,121.1,80.38,,
630,07/27/25 03:00:00 PM,121.8,80.67,,
631,07/27/25 04:00:00 PM,121.7,80.96,,
632,07/27/25 05:00:00 PM,122.1,81.12,,
633,07/27/25 06:00:00 PM,122.5,81.19,,
634,07/27/25 07:00:00 PM,122.5,81.21,,
635,07/27/25 08:00:00 PM,122.1,81.10,,
636,07/27/25 09:00:00 PM,122.1,80.83,,
637,07/27/25 10:00:00 PM,121.4,80.53,,
638,07/27/25 11:00:00 PM,121.1,80.24,,
639,07/28/25 12:00:00 AM,120.4,79.95,,
640,07/28/25 01:00:00 AM,120.4,79.65,,
641,07/28/25 02:00:00 AM,119.7,79.32,,
642,07/28/25 03:00:00 AM,119.3,79.00,,
643,07/28/25 04:00:00 AM,119.0,78.67,,
644,07/28/25 05:00:00 AM,118.6,78.37,,
645,07/28/25 06:00:00 AM,118.7,78.04,,
646,07/28/25 07:00:00 AM,118.3,77.85,,
647,07/28/25 08:00:00 AM,117.9,77.95,,
648,07/28/25 09:00:00 AM,118.3,78.26,,
649,07/28/25 10:00:00 AM,119.0,78.73,,
650,07/28/25 11:00:00 AM,119.7,79.50,,
651,07/28/25 12:00:00 PM,120.0,80.13,,
652,07/28/25 01:00:00 PM,121.0,80.78,,
653,07/28/25 02:00:00 PM,121.7,81.21,,
654,07/28/25 03:00:00 PM,122.1,81.50,,
655,07/28/25 04:00:00 PM,122.4,81.64,,
656,07/28/25 05:00:00 PM,122.8,81.73,,
657,07/28/25 06:00:00 PM,122.8,81.77,,
658,07/28/25 07:00:00 PM,122.4,81.63,,
659,07/28/25 08:00:00 PM,122.1,81.41,,
660,07/28/25 09:00:00 PM,122.1,81.19,,
661,07/28/25 10:00:00 PM,121.4,80.91,,
662,07/28/25 11:00:00 PM,120.7,80.55,,
663,07/29/25 12:00:00 AM,120.3,80.19,,
664,07/29/25 01:00:00 AM,119.6,79.84,,
665,07/29/25 02:00:00 AM,119.3,79.50,,
666,07/29/25 03:00:00 AM,118.9,79.27,,
667,07/29/25 04:00:00 AM,118.2,79.03,,
668,07/29/25 05:00:00 AM,117.9,78.84,,
669,07/29/25 06:00:00 AM,117.9,78.66,,
670,07/29/25 07:00:00 AM,117.9,78.62,,
671,07/29/25 08:00:00 AM,117.9,78.80,,
672,07/29/25 09:00:00 AM,118.6,79.14,,
673,07/29/25 10:00:00 AM,118.9,79.66,,
674,07/29/25 11:00:00 AM,119.9,80.53,,
675,07/29/25 12:00:00 PM,121.0,81.14,,
676,07/29/25 01:00:00 PM,121.7,81.91,,
677,07/29/25 02:00:00 PM,122.0,82.44,,
678,07/29/25 03:00:00 PM,122.7,82.67,,
679,07/29/25 04:00:00 PM,123.1,82.89,,
680,07/29/25 05:00:00 PM,123.1,82.63,,
681,07/29/25 06:00:00 PM,121.7,81.77,,
682,07/29/25 07:00:00 PM,121.0,80.98,,
683,07/29/25 08:00:00 PM,120.3,80.49,,
684,07/29/25 09:00:00 PM,119.6,79.86,,
685,07/29/25 10:00:00 PM,119.3,79.36,,
686,07/29/25 11:00:00 PM,119.0,78.96,,
687,07/30/25 12:00:00 AM,117.9,78.62,,
688,07/30/25 01:00:00 AM,117.9,78.31,,
689,07/30/25 02:00:00 AM,117.2,78.03,,
690,07/30/25 03:00:00 AM,116.9,77.72,,
691,07/30/25 04:00:00 AM,116.1,77.47,,
692,07/30/25 05:00:00 AM,116.2,77.22,,
693,07/30/25 06:00:00 AM,116.2,76.98,,
694,07/30/25 07:00:00 AM,115.5,76.87,,
695,07/30/25 08:00:00 AM,115.4,77.11,,
696,07/30/25 09:00:00 AM,115.8,77.63,,
697,07/30/25 10:00:00 AM,116.5,78.19,,
698,07/30/25 11:00:00 AM,117.1,79.18,,
699,07/30/25 12:00:00 PM,117.8,79.92,,
700,07/30/25 01:00:00 PM,118.8,80.56,,
701,07/30/25 02:00:00 PM,119.2,81.10,,
702,07/30/25 03:00:00 PM,119.9,81.36,,
703,07/30/25 04:00:00 PM,119.9,81.55,,
704,07/30/25 05:00:00 PM,119.9,81.23,,
705,07/30/25 06:00:00 PM,120.3,81.34,,
706,07/30/25 07:00:00 PM,120.3,81.25,,
707,07/30/25 08:00:00 PM,120.3,81.09,,
708,07/30/25 09:00:00 PM,119.9,80.76,,
709,07/30/25 10:00:00 PM,119.6,80.40,,
710,07/30/25 11:00:00 PM,119.2,80.08,,
711,07/31/25 12:00:00 AM,118.5,79.70,,
712,07/31/25 01:00:00 AM,117.8,79.36,,
713,07/31/25 02:00:00 AM,117.9,79.03,,
714,07/31/25 03:00:00 AM,117.1,78.78,,
715,07/31/25 04:00:00 AM,116.8,78.46,,
716,07/31/25 05:00:00 AM,116.5,78.17,,
717,07/31/25 06:00:00 AM,116.1,77.81,,
718,07/31/25 07:00:00 AM,115.8,77.58,,
719,07/31/25 08:00:00 AM,115.8,77.81,,
720,07/31/25 09:00:00 AM,116.1,78.33,,
721,07/31/25 10:00:00 AM,116.4,78.94,,
722,07/31/25 11:00:00 AM,117.1,79.56,,
723,07/31/25 12:00:00 PM,117.8,80.49,,
724,07/31/25 01:00:00 PM,118.5,80.91,,
725,07/31/25 02:00:00 PM,118.8,81.37,,
726,07/31/25 03:00:00 PM,119.1,81.63,,
727,07/31/25 04:00:00 PM,119.1,81.68,,
728,07/31/25 05:00:00 PM,119.1,81.61,,
729,07/31/25 06:00:00 PM,118.4,81.18,,
730,07/31/25 07:00:00 PM,118.5,80.83,,
731,07/31/25 08:00:00 PM,117.8,80.53,,
732,07/31/25 09:00:00 PM,117.8,80.20,,
733,07/31/25 10:00:00 PM,117.1,79.88,,
734,07/31/25 11:00:00 PM,117.1,79.45,,
735,08/01/25 12:00:00 AM,116.0,79.02,,
736,08/01/25 01:00:00 AM,115.7,78.58,,
737,08/01/25 02:00:00 AM,115.4,78.19,,
738,08/01/25 03:00:00 AM,114.7,77.77,,
739,08/01/25 04:00:00 AM,114.7,77.43,,
740,08/01/25 05:00:00 AM,114.0,77.07,,
741,08/01/25 06:00:00 AM,113.3,76.64,,
742,08/01/25 07:00:00 AM,113.3,76.41,,
743,08/01/25 08:00:00 AM,113.3,76.64,,
744,08/01/25 09:00:00 AM,114.3,77.34,,
745,08/01/25 10:00:00 AM,114.6,78.01,,
746,08/01/25 11:00:00 AM,115.3,79.00,,
747,08/01/25 12:00:00 PM,116.3,80.04,,
748,08/01/25 01:00:00 PM,116.7,80.35,,
749,08/01/25 02:00:00 PM,117.4,80.74,,
750,08/01/25 03:00:00 PM,117.7,81.03,,
751,08/01/25 04:00:00 PM,118.1,81.23,,
752,08/01/25 05:00:00 PM,117.7,81.10,,
753,08/01/25 06:00:00 PM,117.7,80.83,,
754,08/01/25 07:00:00 PM,117.4,80.47,,
755,08/01/25 08:00:00 PM,117.1,80.10,,
756,08/01/25 09:00:00 PM,116.7,79.79,,
757,08/01/25 10:00:00 PM,116.4,79.41,,
758,08/01/25 11:00:00 PM,116.0,78.98,,
759,08/02/25 12:00:00 AM,115.7,78.66,,
760,08/02/25 01:00:00 AM,115.0,78.30,,
761,08/02/25 02:00:00 AM,114.6,77.99,,
762,08/02/25 03:00:00 AM,114.3,77.77,,
763,08/02/25 04:00:00 AM,113.9,77.56,,
764,08/02/25 05:00:00 AM,114.0,77.40,,
765,08/02/25 06:00:00 AM,113.2,77.25,,
766,08/02/25 07:00:00 AM,113.2,77.20,,
767,08/02/25 08:00:00 AM,112.9,77.20,,
768,08/02/25 09:00:00 AM,113.2,77.52,,
769,08/02/25 10:00:00 AM,114.2,78.39,,
770,08/02/25 11:00:00 AM,114.9,79.25,,
771,08/02/25 12:00:00 PM,115.6,79.95,,
772,08/02/25 01:00:00 PM,116.3,80.40,,
773,08/02/25 02:00:00 PM,116.6,80.98,,
774,08/02/25 03:00:00 PM,116.3,81.00,,
775,08/02/25 04:00:00 PM,116.6,80.78,,
776,08/02/25 05:00:00 PM,116.6,80.74,,
777,08/02/25 06:00:00 PM,117.0,80.71,,
778,08/02/25 07:00:00 PM,117.0,80.53,,
779,08/02/25 08:00:00 PM,117.1,79.99,,
780,08/02/25 09:00:00 PM,116.0,79.03,,
781,08/02/25 10:00:00 PM,115.7,78.48,,
782,08/02/25 11:00:00 PM,114.7,77.67,,
783,08/03/25 12:00:00 AM,114.7,77.25,,
784,08/03/25 01:00:00 AM,114.4,76.80,,
785,08/03/25 02:00:00 AM,114.4,76.33,,
786,08/03/25 03:00:00 AM,113.7,75.94,,
787,08/03/25 04:00:00 AM,113.3,75.65,,
788,08/03/25 05:00:00 AM,113.0,75.36,,
789,08/03/25 06:00:00 AM,112.3,75.11,,
790,08/03/25 07:00:00 AM,111.9,75.07,,
791,08/03/25 08:00:00 AM,111.9,75.70,,
792,08/03/25 09:00:00 AM,112.5,76.71,,
793,08/03/25 10:00:00 AM,113.2,77.95,,
794,08/03/25 11:00:00 AM,114.5,79.41,,
795,08/03/25 12:00:00 PM,113.9,78.67,,
796,08/03/25 01:00:00 PM,112.4,77.97,,
797,08/03/25 02:00:00 PM,112.5,77.85,,
798,08/03/25 03:00:00 PM,113.2,78.04,,
799,08/03/25 04:00:00 PM,113.9,78.33,,
800,08/03/25 05:00:00 PM,114.2,78.39,,
801,08/03/25 06:00:00 PM,113.5,78.17,,
802,08/03/25 07:00:00 PM,114.3,77.86,,
803,08/03/25 08:00:00 PM,113.9,77.59,,
804,08/03/25 09:00:00 PM,113.6,77.18,,
805,08/03/25 10:00:00 PM,112.9,76.77,,
806,08/03/25 11:00:00 PM,112.9,76.66,,
807,08/04/25 12:00:00 AM,112.6,76.44,,
808,08/04/25 01:00:00 AM,113.3,76.19,,
809,08/04/25 02:00:00 AM,112.6,75.87,,
810,08/04/25 03:00:00 AM,112.2,75.60,,
811,08/04/25 04:00:00 AM,111.9,75.34,,
812,08/04/25 05:00:00 AM,111.9,75.06,,
813,08/04/25 06:00:00 AM,111.2,74.80,,
814,08/04/25 07:00:00 AM,110.5,74.66,,
815,08/04/25 08:00:00 AM,110.5,74.97,,
816,08/04/25 09:00:00 AM,111.1,75.88,,
817,08/04/25 10:00:00 AM,112.1,77.14,,
818,08/04/25 11:00:00 AM,113.1,78.98,,
819,08/04/25 12:00:00 PM,114.5,80.60,,
820,08/04/25 01:00:00 PM,114.5,80.20,,
821,08/04/25 02:00:00 PM,114.9,80.04,,
822,08/04/25 03:00:00 PM,115.2,80.67,,
823,08/04/25 04:00:00 PM,115.2,80.80,,
824,08/04/25 05:00:00 PM,115.6,80.19,,
825,08/04/25 06:00:00 PM,114.2,79.27,,
826,08/04/25 07:00:00 PM,104.4,78.01,,
827,08/04/25 08:00:00 PM,107.0,77.52,,
828,08/04/25 09:00:00 PM,107.4,76.87,,
829,08/04/25 10:00:00 PM,107.1,76.35,,
830,08/04/25 11:00:00 PM,105.6,76.21,,
831,08/05/25 12:00:00 AM,105.6,76.10,,
832,08/05/25 01:00:00 AM,105.6,75.99,,
833,08/05/25 02:00:00 AM,106.0,75.85,,
834,08/05/25 03:00:00 AM,106.4,75.65,,
835,08/05/25 04:00:00 AM,106.4,75.40,,
836,08/05/25 05:00:00 AM,106.4,75.20,,
837,08/05/25 06:00:00 AM,106.4,74.97,,
838,08/05/25 07:00:00 AM,106.4,74.82,,
839,08/05/25 08:00:00 AM,106.4,74.95,,
840,08/05/25 09:00:00 AM,107.5,75.60,,
841,08/05/25 10:00:00 AM,108.5,76.86,,
842,08/05/25 11:00:00 AM,109.5,77.88,,
843,08/05/25 12:00:00 PM,111.3,79.12,,
844,08/05/25 01:00:00 PM,112.0,79.66,,
845,08/05/25 02:00:00 PM,112.3,79.68,,
846,08/05/25 03:00:00 PM,112.3,79.65,,
847,08/05/25 04:00:00 PM,112.0,79.39,,
848,08/05/25 05:00:00 PM,112.0,79.02,,
849,08/05/25 06:00:00 PM,112.0,78.78,,
850,08/05/25 07:00:00 PM,112.0,78.48,,
851,08/05/25 08:00:00 PM,111.7,78.04,,
852,08/05/25 09:00:00 PM,111.7,77.59,,
853,08/05/25 10:00:00 PM,111.4,77.11,,
854,08/05/25 11:00:00 PM,111.4,76.66,,
855,08/06/25 12:00:00 AM,111.5,76.37,,
856,08/06/25 01:00:00 AM,111.5,76.03,,
857,08/06/25 02:00:00 AM,111.1,75.74,,
858,08/06/25 03:00:00 AM,110.8,75.40,,
859,08/06/25 04:00:00 AM,109.7,74.98,,
860,08/06/25 05:00:00 AM,109.4,74.70,,
861,08/06/25 06:00:00 AM,108.7,74.39,,
862,08/06/25 07:00:00 AM,108.3,74.19,,
863,08/06/25 08:00:00 AM,107.9,74.39,,
864,08/06/25 09:00:00 AM,108.6,75.29,,
865,08/06/25 10:00:00 AM,109.6,76.60,,
866,08/06/25 11:00:00 AM,111.0,78.01,,
867,08/06/25 12:00:00 PM,112.7,79.52,,
868,08/06/25 01:00:00 PM,85.5,74.79,,
869,08/06/25 02:00:00 PM,97.2,75.06,,
870,08/06/25 03:00:00 PM,103.1,75.79,,
871,08/06/25 04:00:00 PM,103.4,76.37,,
872,08/06/25 05:00:00 PM,103.0,76.37,,
873,08/06/25 06:00:00 PM,103.0,76.19,,
874,08/06/25 07:00:00 PM,104.2,76.01,,
875,08/06/25 08:00:00 PM,106.4,75.74,,
876,08/06/25 09:00:00 PM,107.8,75.51,,
877,08/06/25 10:00:00 PM,108.6,75.24,,
878,08/06/25 11:00:00 PM,108.3,74.93,,
879,08/07/25 12:00:00 AM,107.5,74.68,,
880,08/07/25 01:00:00 AM,107.2,74.48,,
881,08/07/25 02:00:00 AM,106.8,74.26,,
882,08/07/25 03:00:00 AM,106.5,74.12,,
883,08/07/25 04:00:00 AM,106.8,73.99,,
884,08/07/25 05:00:00 AM,107.2,73.89,,
885,08/07/25 06:00:00 AM,106.5,73.83,,
886,08/07/25 07:00:00 AM,106.5,73.83,,
887,08/07/25 08:00:00 AM,106.5,73.98,,
888,08/07/25 09:00:00 AM,106.5,74.39,,
889,08/07/25 10:00:00 AM,107.1,75.15,,
890,08/07/25 11:00:00 AM,107.5,75.88,,
891,08/07/25 12:00:00 PM,107.4,76.59,,
892,08/07/25 01:00:00 PM,108.5,77.25,,
893,08/07/25 02:00:00 PM,109.2,77.40,,
894,08/07/25 03:00:00 PM,109.5,77.83,,
895,08/07/25 04:00:00 PM,109.2,77.49,,
896,08/07/25 05:00:00 PM,109.5,77.70,,
897,08/07/25 06:00:00 PM,109.5,77.59,,
898,08/07/25 07:00:00 PM,110.3,77.45,,
899,08/07/25 08:00:00 PM,109.9,77.29,,
900,08/07/25 09:00:00 PM,109.9,77.04,,
901,08/07/25 10:00:00 PM,109.6,76.84,,
902,08/07/25 11:00:00 PM,108.9,76.48,,
903,08/08/25 12:00:00 AM,108.2,76.06,,
904,08/08/25 01:00:00 AM,107.5,75.67,,
905,08/08/25 02:00:00 AM,107.5,75.33,,
906,08/08/25 03:00:00 AM,107.1,75.07,,
907,08/08/25 04:00:00 AM,106.8,74.82,,
908,08/08/25 05:00:00 AM,106.8,74.52,,
909,08/08/25 06:00:00 AM,106.5,74.25,,
910,08/08/25 07:00:00 AM,105.7,74.03,,
911,08/08/25 08:00:00 AM,105.7,73.98,,
912,08/08/25 09:00:00 AM,105.7,74.41,,
913,08/08/25 10:00:00 AM,106.4,75.20,,
914,08/08/25 11:00:00 AM,107.5,75.99,,
915,08/08/25 12:00:00 PM,107.8,76.75,,
916,08/08/25 01:00:00 PM,108.1,76.93,,
917,08/08/25 02:00:00 PM,111.1,76.69,,
918,08/08/25 03:00:00 PM,107.8,76.64,,
919,08/08/25 04:00:00 PM,108.1,77.07,,
920,08/08/25 05:00:00 PM,108.1,76.93,,
921,08/08/25 06:00:00 PM,107.1,76.35,,
922,08/08/25 07:00:00 PM,103.8,75.92,,
923,08/08/25 08:00:00 PM,103.8,75.79,,
924,08/08/25 09:00:00 PM,105.3,75.72,,
925,08/08/25 10:00:00 PM,106.0,75.63,,
926,08/08/25 11:00:00 PM,105.3,75.52,,
927,08/09/25 12:00:00 AM,104.9,75.36,,
928,08/09/25 01:00:00 AM,104.2,75.15,,
929,08/09/25 02:00:00 AM,103.9,74.88,,
930,08/09/25 03:00:00 AM,103.5,74.66,,
931,08/09/25 04:00:00 AM,103.1,74.52,,
932,08/09/25 05:00:00 AM,102.8,74.41,,
933,08/09/25 06:00:00 AM,102.4,74.35,,
934,08/09/25 07:00:00 AM,102.1,74.32,,
935,08/09/25 08:00:00 AM,102.4,74.50,,
936,08/09/25 09:00:00 AM,103.1,74.95,,
937,08/09/25 10:00:00 AM,103.8,75.61,,
938,08/09/25 11:00:00 AM,104.1,76.35,,
939,08/09/25 12:00:00 PM,105.2,77.20,,
940,08/09/25 01:00:00 PM,105.1,77.58,,
941,08/09/25 02:00:00 PM,101.9,77.29,,
942,08/09/25 03:00:00 PM,100.1,76.75,,
943,08/09/25 04:00:00 PM,101.5,76.91,,
944,08/09/25 05:00:00 PM,100.4,77.07,,
945,08/09/25 06:00:00 PM,99.7,76.89,,
946,08/09/25 07:00:00 PM,99.0,76.64,,
947,08/09/25 08:00:00 PM,99.0,76.35,,
948,08/09/25 09:00:00 PM,100.1,76.15,,
949,08/09/25 10:00:00 PM,99.8,75.94,,
950,08/09/25 11:00:00 PM,99.4,75.76,,
951,08/10/25 12:00:00 AM,98.7,75.58,,
952,08/10/25 01:00:00 AM,103.8,75.36,,
953,08/10/25 02:00:00 AM,98.3,75.18,,
954,08/10/25 03:00:00 AM,98.0,75.06,,
955,08/10/25 04:00:00 AM,97.6,74.95,,
956,08/10/25 05:00:00 AM,97.3,74.82,,
957,08/10/25 06:00:00 AM,97.3,74.79,,
958,08/10/25 07:00:00 AM,98.4,74.75,,
959,08/10/25 08:00:00 AM,97.6,74.88,,
960,08/10/25 09:00:00 AM,98.0,75.20,,
961,08/10/25 10:00:00 AM,98.3,75.60,,
962,08/10/25 11:00:00 AM,99.0,76.19,,
963,08/10/25 12:00:00 PM,99.7,76.71,,
964,08/10/25 01:00:00 PM,99.7,76.96,,
965,08/10/25 02:00:00 PM,100.8,77.59,,
966,08/10/25 03:00:00 PM,101.1,77.83,,
967,08/10/25 04:00:00 PM,101.5,77.81,,
968,08/10/25 05:00:00 PM,102.2,77.85,,
969,08/10/25 06:00:00 PM,101.8,77.83,,
970,08/10/25 07:00:00 PM,101.9,77.59,,
971,08/10/25 08:00:00 PM,101.9,77.25,,
972,08/10/25 09:00:00 PM,101.5,76.87,,
973,08/10/25 10:00:00 PM,101.2,76.50,,
974,08/10/25 11:00:00 PM,100.8,76.17,,
975,08/11/25 12:00:00 AM,100.9,75.96,,
976,08/11/25 01:00:00 AM,100.9,75.78,,
977,08/11/25 02:00:00 AM,100.9,75.58,,
978,08/11/25 03:00:00 AM,100.9,75.34,,
979,08/11/25 04:00:00 AM,100.9,75.15,,
980,08/11/25 05:00:00 AM,100.5,74.98,,
981,08/11/25 06:00:00 AM,100.6,74.93,,
982,08/11/25 07:00:00 AM,100.9,74.91,,
983,08/11/25 08:00:00 AM,100.5,74.97,,
984,08/11/25 09:00:00 AM,100.5,75.20,,
985,08/11/25 10:00:00 AM,101.2,75.92,,
986,08/11/25 11:00:00 AM,102.3,76.66,,
987,08/11/25 12:00:00 PM,103.3,77.13,,
988,08/11/25 01:00:00 PM,104.0,77.68,,
989,08/11/25 02:00:00 PM,104.0,78.33,,
990,08/11/25 03:00:00 PM,104.0,78.66,,
991,08/11/25 04:00:00 PM,104.7,78.80,,
992,08/11/25 05:00:00 PM,105.1,78.89,,
993,08/11/25 06:00:00 PM,105.1,78.82,,
994,08/11/25 07:00:00 PM,105.1,78.67,,
995,08/11/25 08:00:00 PM,104.7,78.44,,
996,08/11/25 09:00:00 PM,86.5,76.96,,
997,08/11/25 10:00:00 PM,74.8,75.65,,
998,08/11/25 11:00:00 PM,82.2,75.87,,
999,08/12/25 12:00:00 AM,82.9,75.99,,
1000,08/12/25 01:00:00 AM,80.3,75.88,,
1001,08/12/25 02:00:00 AM,79.2,75.76,,
1002,08/12/25 03:00:00 AM,80.7,75.65,,
1003,08/12/25 04:00:00 AM,82.2,75.54,,
1004,08/12/25 05:00:00 AM,84.0,75.43,,
1005,08/12/25 06:00:00 AM,85.1,75.31,,
1006,08/12/25 07:00:00 AM,87.0,75.24,,
1007,08/12/25 08:00:00 AM,88.1,75.34,,
1008,08/12/25 09:00:00 AM,89.9,75.65,,
1009,08/12/25 10:00:00 AM,91.7,76.14,,
1010,08/12/25 11:00:00 AM,93.5,76.75,,
1011,08/12/25 12:00:00 PM,95.6,77.36,,
