"Plot Title: Bradford_14cond"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21415362, SEN S/N: 21415362)","Temp, °F (LGR S/N: 21415362, SEN S/N: 21415362)","Coupler Detached (LGR S/N: 21415362, SEN S/N: 21415362)","Coupler Attached (LGR S/N: 21415362, SEN S/N: 21415362)","Host Connected (LGR S/N: 21415362, SEN S/N: 21415362)","Stopped (LGR S/N: 21415362, SEN S/N: 21415362)","End Of File (LGR S/N: 21415362, SEN S/N: 21415362)"
1354,04/04/24 11:00:00 PM,58.8,66.34,,,,,
1355,04/05/24 12:00:00 AM,58.5,65.80,,,,,
1356,04/05/24 01:00:00 AM,58.1,65.26,,,,,
1357,04/05/24 02:00:00 AM,57.8,64.72,,,,,
1358,04/05/24 03:00:00 AM,57.4,64.20,,,,,
1359,04/05/24 04:00:00 AM,57.1,63.70,,,,,
1360,04/05/24 05:00:00 AM,56.7,63.21,,,,,
1361,04/05/24 06:00:00 AM,56.4,62.76,,,,,
1362,04/05/24 07:00:00 AM,56.0,62.31,,,,,
1363,04/05/24 08:00:00 AM,56.0,62.10,,,,,
1364,04/05/24 09:00:00 AM,55.6,62.10,,,,,
1365,04/05/24 10:00:00 AM,56.0,62.35,,,,,
1366,04/05/24 11:00:00 AM,56.7,62.83,,,,,
1367,04/05/24 12:00:00 PM,57.1,63.50,,,,,
1368,04/05/24 01:00:00 PM,57.8,64.27,,,,,
1369,04/05/24 02:00:00 PM,58.9,65.10,,,,,
1370,04/05/24 03:00:00 PM,59.2,65.84,,,,,
1371,04/05/24 04:00:00 PM,59.9,66.33,,,,,
1372,04/05/24 05:00:00 PM,61.8,66.58,,,,,
1373,04/05/24 06:00:00 PM,60.3,66.79,,,,,
1374,04/05/24 07:00:00 PM,60.7,66.87,,,,,
1375,04/05/24 08:00:00 PM,60.7,66.74,,,,,
1376,04/05/24 09:00:00 PM,60.7,66.45,,,,,
1377,04/05/24 10:00:00 PM,60.7,66.06,,,,,
1378,04/05/24 11:00:00 PM,60.3,65.62,,,,,
1379,04/06/24 12:00:00 AM,60.0,65.17,,,,,
1380,04/06/24 01:00:00 AM,59.3,64.72,,,,,
1381,04/06/24 02:00:00 AM,58.9,64.27,,,,,
1382,04/06/24 03:00:00 AM,58.9,63.88,,,,,
1383,04/06/24 04:00:00 AM,58.9,63.50,,,,,
1384,04/06/24 05:00:00 AM,58.6,63.12,,,,,
1385,04/06/24 06:00:00 AM,57.9,62.73,,,,,
1386,04/06/24 07:00:00 AM,57.5,62.37,,,,,
1387,04/06/24 08:00:00 AM,57.5,62.02,,,,,
1388,04/06/24 09:00:00 AM,68.6,61.88,,,,,
1389,04/06/24 10:00:00 AM,57.1,61.93,,,,,
1390,04/06/24 11:00:00 AM,57.1,62.22,,,,,
1391,04/06/24 12:00:00 PM,57.5,62.78,,,,,
1392,04/06/24 01:00:00 PM,58.2,63.41,,,,,
1393,04/06/24 02:00:00 PM,58.9,64.17,,,,,
1394,04/06/24 03:00:00 PM,59.3,64.92,,,,,
1395,04/06/24 04:00:00 PM,60.0,65.43,,,,,
1396,04/06/24 05:00:00 PM,60.3,65.64,,,,,
1397,04/06/24 06:00:00 PM,60.3,65.84,,,,,
1398,04/06/24 07:00:00 PM,60.3,65.97,,,,,
1399,04/06/24 08:00:00 PM,60.3,65.88,,,,,
1400,04/06/24 09:00:00 PM,60.3,65.59,,,,,
1401,04/06/24 10:00:00 PM,59.6,65.23,,,,,
1402,04/06/24 11:00:00 PM,59.3,64.74,,,,,
1403,04/07/24 12:00:00 AM,59.3,64.20,,,,,
1404,04/07/24 01:00:00 AM,58.9,63.63,,,,,
1405,04/07/24 02:00:00 AM,58.6,63.05,,,,,
1406,04/07/24 03:00:00 AM,57.9,62.55,,,,,
1407,04/07/24 04:00:00 AM,57.5,62.02,,,,,
1408,04/07/24 05:00:00 AM,57.1,61.54,,,,,
1409,04/07/24 06:00:00 AM,56.8,61.07,,,,,
1410,04/07/24 07:00:00 AM,56.4,60.62,,,,,
1411,04/07/24 08:00:00 AM,56.4,60.33,,,,,
1412,04/07/24 09:00:00 AM,56.4,60.26,,,,,
1413,04/07/24 10:00:00 AM,56.4,60.48,,,,,
1414,04/07/24 11:00:00 AM,57.2,60.98,,,,,
1415,04/07/24 12:00:00 PM,57.1,61.79,,,,,
1416,04/07/24 01:00:00 PM,57.9,62.51,,,,,
1417,04/07/24 02:00:00 PM,58.6,63.41,,,,,
1418,04/07/24 03:00:00 PM,58.9,64.31,,,,,
1419,04/07/24 04:00:00 PM,60.4,65.07,,,,,
1420,04/07/24 05:00:00 PM,60.4,65.35,,,,,
1421,04/07/24 06:00:00 PM,60.3,65.57,,,,,
1422,04/07/24 07:00:00 PM,61.1,65.80,,,,,
1423,04/07/24 08:00:00 PM,60.7,65.89,,,,,
1424,04/07/24 09:00:00 PM,61.1,65.88,,,,,
1425,04/07/24 10:00:00 PM,61.1,65.80,,,,,
1426,04/07/24 11:00:00 PM,61.1,65.62,,,,,
1427,04/08/24 12:00:00 AM,61.1,65.35,,,,,
1428,04/08/24 01:00:00 AM,60.4,64.99,,,,,
1429,04/08/24 02:00:00 AM,60.4,64.60,,,,,
1430,04/08/24 03:00:00 AM,60.0,64.20,,,,,
1431,04/08/24 04:00:00 AM,59.3,63.77,,,,,
1432,04/08/24 05:00:00 AM,58.9,63.37,,,,,
1433,04/08/24 06:00:00 AM,59.0,63.00,,,,,
1434,04/08/24 07:00:00 AM,58.6,62.67,,,,,
1435,04/08/24 08:00:00 AM,58.2,62.47,,,,,
1436,04/08/24 09:00:00 AM,58.2,62.47,,,,,
1437,04/08/24 10:00:00 AM,58.6,62.69,,,,,
1438,04/08/24 11:00:00 AM,58.9,63.12,,,,,
1439,04/08/24 12:00:00 PM,60.0,63.88,,,,,
1440,04/08/24 01:00:00 PM,60.8,64.53,,,,,
1441,04/08/24 02:00:00 PM,60.7,65.19,,,,,
1442,04/08/24 03:00:00 PM,61.4,65.77,,,,,
1443,04/08/24 04:00:00 PM,62.2,66.29,,,,,
1444,04/08/24 05:00:00 PM,62.5,66.70,,,,,
1445,04/08/24 06:00:00 PM,62.5,66.87,,,,,
1446,04/08/24 07:00:00 PM,62.9,66.99,,,,,
1447,04/08/24 08:00:00 PM,62.9,67.08,,,,,
1448,04/08/24 09:00:00 PM,62.9,67.08,,,,,
1449,04/08/24 10:00:00 PM,62.9,67.05,,,,,
1450,04/08/24 11:00:00 PM,62.9,66.96,,,,,
1451,04/09/24 12:00:00 AM,62.9,66.83,,,,,
1452,04/09/24 01:00:00 AM,62.9,66.67,,,,,
1453,04/09/24 02:00:00 AM,62.5,66.45,,,,,
1454,04/09/24 03:00:00 AM,62.2,66.16,,,,,
1455,04/09/24 04:00:00 AM,62.2,65.88,,,,,
1456,04/09/24 05:00:00 AM,61.8,65.55,,,,,
1457,04/09/24 06:00:00 AM,61.8,65.19,,,,,
1458,04/09/24 07:00:00 AM,61.5,64.89,,,,,
1459,04/09/24 08:00:00 AM,61.5,64.67,,,,,
1460,04/09/24 09:00:00 AM,61.1,64.67,,,,,
1461,04/09/24 10:00:00 AM,61.5,64.78,,,,,
1462,04/09/24 11:00:00 AM,61.5,65.14,,,,,
1463,04/09/24 12:00:00 PM,62.2,65.84,,,,,
1464,04/09/24 01:00:00 PM,62.5,66.38,,,,,
1465,04/09/24 02:00:00 PM,63.3,66.97,,,,,
1466,04/09/24 03:00:00 PM,63.6,67.46,,,,,
1467,04/09/24 04:00:00 PM,63.6,67.82,,,,,
1468,04/09/24 05:00:00 PM,64.0,68.05,,,,,
1469,04/09/24 06:00:00 PM,63.9,68.23,,,,,
1470,04/09/24 07:00:00 PM,64.7,68.34,,,,,
1471,04/09/24 08:00:00 PM,63.9,68.36,,,,,
1472,04/09/24 09:00:00 PM,64.7,68.36,,,,,
1473,04/09/24 10:00:00 PM,64.7,68.31,,,,,
1474,04/09/24 11:00:00 PM,63.6,68.20,,,,,
1475,04/10/24 12:00:00 AM,64.0,68.11,,,,,
1476,04/10/24 01:00:00 AM,64.0,67.96,,,,,
1477,04/10/24 02:00:00 AM,64.0,67.86,,,,,
1478,04/10/24 03:00:00 AM,64.7,67.71,,,,,
1479,04/10/24 04:00:00 AM,64.7,67.62,,,,,
1480,04/10/24 05:00:00 AM,64.7,67.44,,,,,
1481,04/10/24 06:00:00 AM,64.0,67.30,,,,,
1482,04/10/24 07:00:00 AM,63.6,67.14,,,,,
1483,04/10/24 08:00:00 AM,64.0,67.08,,,,,
1484,04/10/24 09:00:00 AM,63.6,67.15,,,,,
1485,04/10/24 10:00:00 AM,64.0,67.32,,,,,
1486,04/10/24 11:00:00 AM,64.3,67.66,,,,,
1487,04/10/24 12:00:00 PM,65.0,68.36,,,,,
1488,04/10/24 01:00:00 PM,65.0,68.81,,,,,
1489,04/10/24 02:00:00 PM,65.4,69.44,,,,,
1490,04/10/24 03:00:00 PM,66.5,70.12,,,,,
1491,04/10/24 04:00:00 PM,66.4,70.70,,,,,
1492,04/10/24 05:00:00 PM,66.8,70.81,,,,,
1493,04/10/24 06:00:00 PM,66.8,70.83,,,,,
1494,04/10/24 07:00:00 PM,67.2,70.81,,,,,
1495,04/10/24 08:00:00 PM,67.2,70.75,,,,,
1496,04/10/24 09:00:00 PM,67.9,70.75,,,,,
1497,04/10/24 10:00:00 PM,67.2,70.74,,,,,
1498,04/10/24 11:00:00 PM,67.5,70.70,,,,,
1499,04/11/24 12:00:00 AM,67.9,70.65,,,,,
1500,04/11/24 01:00:00 AM,67.9,70.57,,,,,
1501,04/11/24 02:00:00 AM,68.3,70.52,,,,,
1502,04/11/24 03:00:00 AM,68.7,70.48,,,,,
1503,04/11/24 04:00:00 AM,68.7,70.45,,,,,
1504,04/11/24 05:00:00 AM,69.0,70.41,,,,,
1505,04/11/24 06:00:00 AM,70.1,70.34,,,,,
1506,04/11/24 07:00:00 AM,68.3,70.32,,,,,
1507,04/11/24 08:00:00 AM,68.7,70.29,,,,,
1508,04/11/24 09:00:00 AM,69.0,70.34,,,,,
1509,04/11/24 10:00:00 AM,69.0,70.48,,,,,
1510,04/11/24 11:00:00 AM,82.0,70.50,,,,,
1511,04/11/24 12:00:00 PM,100.4,70.93,,,,,
1512,04/11/24 01:00:00 PM,90.8,71.26,,,,,
1513,04/11/24 02:00:00 PM,78.9,71.74,,,,,
1514,04/11/24 03:00:00 PM,77.8,72.23,,,,,
1515,04/11/24 04:00:00 PM,79.3,72.45,,,,,
1516,04/11/24 05:00:00 PM,79.3,72.18,,,,,
1517,04/11/24 06:00:00 PM,78.9,71.96,,,,,
1518,04/11/24 07:00:00 PM,77.1,71.73,,,,,
1519,04/11/24 08:00:00 PM,75.6,71.51,,,,,
1520,04/11/24 09:00:00 PM,76.8,71.29,,,,,
1521,04/11/24 10:00:00 PM,76.4,70.99,,,,,
1522,04/11/24 11:00:00 PM,75.7,70.68,,,,,
1523,04/12/24 12:00:00 AM,74.6,70.36,,,,,
1524,04/12/24 01:00:00 AM,73.1,69.98,,,,,
1525,04/12/24 02:00:00 AM,72.0,69.51,,,,,
1526,04/12/24 03:00:00 AM,71.3,69.01,,,,,
1527,04/12/24 04:00:00 AM,69.8,68.47,,,,,
1528,04/12/24 05:00:00 AM,69.5,67.95,,,,,
1529,04/12/24 06:00:00 AM,68.4,67.39,,,,,
1530,04/12/24 07:00:00 AM,67.7,66.90,,,,,
1531,04/12/24 08:00:00 AM,67.0,66.56,,,,,
1532,04/12/24 09:00:00 AM,66.2,66.38,,,,,
1533,04/12/24 10:00:00 AM,66.2,66.42,,,,,
1534,04/12/24 11:00:00 AM,67.0,66.67,,,,,
1535,04/12/24 12:00:00 PM,66.9,67.24,,,,,
1536,04/12/24 01:00:00 PM,67.3,67.69,,,,,
1537,04/12/24 02:00:00 PM,67.6,68.36,,,,,
1538,04/12/24 03:00:00 PM,67.6,69.03,,,,,
1539,04/12/24 04:00:00 PM,68.0,69.58,,,,,
1540,04/12/24 05:00:00 PM,67.6,69.53,,,,,
1541,04/12/24 06:00:00 PM,67.6,69.35,,,,,
1542,04/12/24 07:00:00 PM,68.7,69.24,,,,,
1543,04/12/24 08:00:00 PM,69.1,69.03,,,,,
1544,04/12/24 09:00:00 PM,69.5,68.79,,,,,
1545,04/12/24 10:00:00 PM,70.6,68.52,,,,,
1546,04/12/24 11:00:00 PM,68.0,68.20,,,,,
1547,04/13/24 12:00:00 AM,67.3,67.82,,,,,
1548,04/13/24 01:00:00 AM,66.9,67.44,,,,,
1549,04/13/24 02:00:00 AM,66.9,66.99,,,,,
1550,04/13/24 03:00:00 AM,68.1,66.51,,,,,
1551,04/13/24 04:00:00 AM,67.0,65.98,,,,,
1552,04/13/24 05:00:00 AM,67.0,65.43,,,,,
1553,04/13/24 06:00:00 AM,65.2,64.83,,,,,
1554,04/13/24 07:00:00 AM,64.5,64.26,,,,,
1555,04/13/24 08:00:00 AM,63.7,63.84,,,,,
1556,04/13/24 09:00:00 AM,63.4,63.59,,,,,
1557,04/13/24 10:00:00 AM,63.0,63.59,,,,,
1558,04/13/24 11:00:00 AM,63.0,63.84,,,,,
1559,04/13/24 12:00:00 PM,64.1,64.51,,,,,
1560,04/13/24 01:00:00 PM,64.4,65.01,,,,,
1561,04/13/24 02:00:00 PM,64.8,65.75,,,,,
1562,04/13/24 03:00:00 PM,65.1,66.54,,,,,
1563,04/13/24 04:00:00 PM,65.8,67.35,,,,,
1564,04/13/24 05:00:00 PM,65.8,67.53,,,,,
1565,04/13/24 06:00:00 PM,65.1,67.41,,,,,
1566,04/13/24 07:00:00 PM,65.8,67.32,,,,,
1567,04/13/24 08:00:00 PM,65.8,67.15,,,,,
1568,04/13/24 09:00:00 PM,65.1,66.88,,,,,
1569,04/13/24 10:00:00 PM,65.1,66.56,,,,,
1570,04/13/24 11:00:00 PM,65.1,66.15,,,,,
1571,04/14/24 12:00:00 AM,65.1,65.75,,,,,
1572,04/14/24 01:00:00 AM,65.2,65.34,,,,,
1573,04/14/24 02:00:00 AM,65.2,64.94,,,,,
1574,04/14/24 03:00:00 AM,65.9,64.60,,,,,
1575,04/14/24 04:00:00 AM,65.6,64.24,,,,,
1576,04/14/24 05:00:00 AM,65.2,63.88,,,,,
1577,04/14/24 06:00:00 AM,64.1,63.52,,,,,
1578,04/14/24 07:00:00 AM,63.8,63.18,,,,,
1579,04/14/24 08:00:00 AM,63.4,63.01,,,,,
1580,04/14/24 09:00:00 AM,63.8,63.00,,,,,
1581,04/14/24 10:00:00 AM,63.0,63.05,,,,,
1582,04/14/24 11:00:00 AM,63.8,63.46,,,,,
1583,04/14/24 12:00:00 PM,64.1,64.42,,,,,
1584,04/14/24 01:00:00 PM,64.1,65.07,,,,,
1585,04/14/24 02:00:00 PM,65.1,65.88,,,,,
1586,04/14/24 03:00:00 PM,65.5,66.83,,,,,
1587,04/14/24 04:00:00 PM,66.2,67.71,,,,,
1588,04/14/24 05:00:00 PM,66.5,67.98,,,,,
1589,04/14/24 06:00:00 PM,66.2,67.89,,,,,
1590,04/14/24 07:00:00 PM,66.2,67.77,,,,,
1591,04/14/24 08:00:00 PM,66.2,67.71,,,,,
1592,04/14/24 09:00:00 PM,66.6,67.66,,,,,
1593,04/14/24 10:00:00 PM,66.9,67.60,,,,,
1594,04/14/24 11:00:00 PM,66.6,67.48,,,,,
1595,04/15/24 12:00:00 AM,66.9,67.30,,,,,
1596,04/15/24 01:00:00 AM,66.6,67.12,,,,,
1597,04/15/24 02:00:00 AM,66.6,66.90,,,,,
1598,04/15/24 03:00:00 AM,67.0,66.67,,,,,
1599,04/15/24 04:00:00 AM,67.3,66.42,,,,,
1600,04/15/24 05:00:00 AM,67.0,66.15,,,,,
1601,04/15/24 06:00:00 AM,67.0,65.84,,,,,
1602,04/15/24 07:00:00 AM,67.4,65.55,,,,,
1603,04/15/24 08:00:00 AM,67.4,65.43,,,,,
1604,04/15/24 09:00:00 AM,67.8,65.43,,,,,
1605,04/15/24 10:00:00 AM,67.7,65.57,,,,,
1606,04/15/24 11:00:00 AM,68.1,65.89,,,,,
1607,04/15/24 12:00:00 PM,68.4,66.72,,,,,
1608,04/15/24 01:00:00 PM,68.8,67.30,,,,,
1609,04/15/24 02:00:00 PM,69.1,67.95,,,,,
1610,04/15/24 03:00:00 PM,69.8,68.72,,,,,
1611,04/15/24 04:00:00 PM,70.5,69.51,,,,,
1612,04/15/24 05:00:00 PM,70.5,69.87,,,,,
1613,04/15/24 06:00:00 PM,70.2,69.82,,,,,
1614,04/15/24 07:00:00 PM,70.2,69.58,,,,,
1615,04/15/24 08:00:00 PM,70.6,69.37,,,,,
1616,04/15/24 09:00:00 PM,70.2,69.12,,,,,
1617,04/15/24 10:00:00 PM,70.2,68.92,,,,,
1618,04/15/24 11:00:00 PM,70.2,68.67,,,,,
1619,04/16/24 12:00:00 AM,70.2,68.36,,,,,
1620,04/16/24 01:00:00 AM,69.9,68.09,,,,,
1621,04/16/24 02:00:00 AM,69.9,67.77,,,,,
1622,04/16/24 03:00:00 AM,70.3,67.44,,,,,
1623,04/16/24 04:00:00 AM,69.9,67.12,,,,,
1624,04/16/24 05:00:00 AM,69.9,66.74,,,,,
1625,04/16/24 06:00:00 AM,69.9,66.45,,,,,
1626,04/16/24 07:00:00 AM,69.9,66.16,,,,,
1627,04/16/24 08:00:00 AM,70.7,65.98,,,,,
1628,04/16/24 09:00:00 AM,71.4,66.00,,,,,
1629,04/16/24 10:00:00 AM,71.4,66.13,,,,,
1630,04/16/24 11:00:00 AM,70.7,66.42,,,,,
1631,04/16/24 12:00:00 PM,71.4,67.12,,,,,
1632,04/16/24 01:00:00 PM,71.4,67.77,,,,,
1633,04/16/24 02:00:00 PM,71.3,68.38,,,,,
1634,04/16/24 03:00:00 PM,72.0,69.19,,,,,
1635,04/16/24 04:00:00 PM,72.4,69.91,,,,,
1636,04/16/24 05:00:00 PM,72.7,70.29,,,,,
1637,04/16/24 06:00:00 PM,72.7,70.39,,,,,
1638,04/16/24 07:00:00 PM,72.7,70.20,,,,,
1639,04/16/24 08:00:00 PM,73.1,70.02,,,,,
1640,04/16/24 09:00:00 PM,73.1,69.82,,,,,
1641,04/16/24 10:00:00 PM,73.1,69.55,,,,,
1642,04/16/24 11:00:00 PM,73.1,69.28,,,,,
1643,04/17/24 12:00:00 AM,73.2,69.01,,,,,
1644,04/17/24 01:00:00 AM,73.2,68.76,,,,,
1645,04/17/24 02:00:00 AM,73.5,68.50,,,,,
1646,04/17/24 03:00:00 AM,73.9,68.22,,,,,
1647,04/17/24 04:00:00 AM,74.3,67.95,,,,,
1648,04/17/24 05:00:00 AM,73.6,67.64,,,,,
1649,04/17/24 06:00:00 AM,73.6,67.39,,,,,
1650,04/17/24 07:00:00 AM,73.6,67.15,,,,,
1651,04/17/24 08:00:00 AM,74.0,67.03,,,,,
1652,04/17/24 09:00:00 AM,74.0,67.12,,,,,
1653,04/17/24 10:00:00 AM,74.7,67.32,,,,,
1654,04/17/24 11:00:00 AM,74.7,67.64,,,,,
1655,04/17/24 12:00:00 PM,74.7,68.43,,,,,
1656,04/17/24 01:00:00 PM,75.4,69.04,,,,,
1657,04/17/24 02:00:00 PM,75.7,69.66,,,,,
1658,04/17/24 03:00:00 PM,76.0,70.43,,,,,
1659,04/17/24 04:00:00 PM,76.4,71.02,,,,,
1660,04/17/24 05:00:00 PM,76.4,71.42,,,,,
1661,04/17/24 06:00:00 PM,76.7,71.47,,,,,
1662,04/17/24 07:00:00 PM,77.1,71.29,,,,,
1663,04/17/24 08:00:00 PM,77.1,71.02,,,,,
1664,04/17/24 09:00:00 PM,77.5,70.77,,,,,
1665,04/17/24 10:00:00 PM,78.3,70.57,,,,,
1666,04/17/24 11:00:00 PM,78.3,70.39,,,,,
1667,04/18/24 12:00:00 AM,78.6,70.20,,,,,
1668,04/18/24 01:00:00 AM,78.7,70.02,,,,,
1669,04/18/24 02:00:00 AM,79.4,69.87,,,,,
1670,04/18/24 03:00:00 AM,79.8,69.75,,,,,
1671,04/18/24 04:00:00 AM,79.8,69.58,,,,,
1672,04/18/24 05:00:00 AM,80.2,69.42,,,,,
1673,04/18/24 06:00:00 AM,80.2,69.28,,,,,
1674,04/18/24 07:00:00 AM,80.5,69.13,,,,,
1675,04/18/24 08:00:00 AM,80.9,69.10,,,,,
1676,04/18/24 09:00:00 AM,80.9,69.24,,,,,
1677,04/18/24 10:00:00 AM,81.6,69.49,,,,,
1678,04/18/24 11:00:00 AM,82.0,69.85,,,,,
1679,04/18/24 12:00:00 PM,82.7,70.70,,,,,
1680,04/18/24 01:00:00 PM,83.4,71.38,,,,,
1681,04/18/24 02:00:00 PM,84.1,71.87,,,,,
1682,04/18/24 03:00:00 PM,84.1,72.37,,,,,
1683,04/18/24 04:00:00 PM,84.1,72.72,,,,,
1684,04/18/24 05:00:00 PM,84.1,72.91,,,,,
1685,04/18/24 06:00:00 PM,84.4,72.95,,,,,
1686,04/18/24 07:00:00 PM,84.8,72.81,,,,,
1687,04/18/24 08:00:00 PM,84.8,72.59,,,,,
1688,04/18/24 09:00:00 PM,85.2,72.39,,,,,
1689,04/18/24 10:00:00 PM,85.6,72.14,,,,,
1690,04/18/24 11:00:00 PM,86.0,71.87,,,,,
1691,04/19/24 12:00:00 AM,86.0,71.58,,,,,
1692,04/19/24 01:00:00 AM,85.6,71.26,,,,,
1693,04/19/24 02:00:00 AM,86.0,70.93,,,,,
1694,04/19/24 03:00:00 AM,86.0,70.61,,,,,
1695,04/19/24 04:00:00 AM,86.4,70.36,,,,,
1696,04/19/24 05:00:00 AM,87.2,70.12,,,,,
1697,04/19/24 06:00:00 AM,88.6,69.98,,,,,
1698,04/19/24 07:00:00 AM,89.8,69.85,,,,,
1699,04/19/24 08:00:00 AM,90.5,69.82,,,,,
1700,04/19/24 09:00:00 AM,90.9,69.85,,,,,
1701,04/19/24 10:00:00 AM,90.5,70.02,,,,,
1702,04/19/24 11:00:00 AM,89.0,70.34,,,,,
1703,04/19/24 12:00:00 PM,88.2,71.17,,,,,
1704,04/19/24 01:00:00 PM,88.2,71.83,,,,,
1705,04/19/24 02:00:00 PM,88.5,72.34,,,,,
1706,04/19/24 03:00:00 PM,88.5,72.99,,,,,
1707,04/19/24 04:00:00 PM,89.2,73.53,,,,,
1708,04/19/24 05:00:00 PM,89.9,73.96,,,,,
1709,04/19/24 06:00:00 PM,89.9,74.12,,,,,
1710,04/19/24 07:00:00 PM,89.9,73.94,,,,,
1711,04/19/24 08:00:00 PM,89.9,73.65,,,,,
1712,04/19/24 09:00:00 PM,89.9,73.31,,,,,
1713,04/19/24 10:00:00 PM,90.0,72.99,,,,,
1714,04/19/24 11:00:00 PM,90.4,72.66,,,,,
1715,04/20/24 12:00:00 AM,90.4,72.34,,,,,
1716,04/20/24 01:00:00 AM,90.0,72.05,,,,,
1717,04/20/24 02:00:00 AM,90.4,71.80,,,,,
1718,04/20/24 03:00:00 AM,90.8,71.60,,,,,
1719,04/20/24 04:00:00 AM,91.5,71.44,,,,,
1720,04/20/24 05:00:00 AM,91.9,71.33,,,,,
1721,04/20/24 06:00:00 AM,93.0,71.17,,,,,
1722,04/20/24 07:00:00 AM,93.8,71.06,,,,,
1723,04/20/24 08:00:00 AM,94.5,70.99,,,,,
1724,04/20/24 09:00:00 AM,96.4,71.01,,,,,
1725,04/20/24 10:00:00 AM,97.5,71.22,,,,,
1726,04/20/24 11:00:00 AM,98.6,71.49,,,,,
1727,04/20/24 12:00:00 PM,99.3,72.23,,,,,
1728,04/20/24 01:00:00 PM,99.2,72.82,,,,,
1729,04/20/24 02:00:00 PM,98.4,73.31,,,,,
1730,04/20/24 03:00:00 PM,97.3,73.89,,,,,
1731,04/20/24 04:00:00 PM,141.7,74.21,,,,,
1732,04/20/24 05:00:00 PM,167.7,74.53,,,,,
1733,04/20/24 06:00:00 PM,96.5,74.64,,,,,
1734,04/20/24 07:00:00 PM,96.9,74.48,,,,,
1735,04/20/24 08:00:00 PM,96.9,74.17,,,,,
1736,04/20/24 09:00:00 PM,97.7,73.81,,,,,
1737,04/20/24 10:00:00 PM,97.7,73.40,,,,,
1738,04/20/24 11:00:00 PM,98.5,73.02,,,,,
1739,04/21/24 12:00:00 AM,97.4,72.63,,,,,
1740,04/21/24 01:00:00 AM,111.1,72.28,,,,,
1741,04/21/24 02:00:00 AM,98.2,71.96,,,,,
1742,04/21/24 03:00:00 AM,98.5,71.65,,,,,
1743,04/21/24 04:00:00 AM,98.9,71.38,,,,,
1744,04/21/24 05:00:00 AM,102.6,71.13,,,,,
1745,04/21/24 06:00:00 AM,99.7,70.92,,,,,
1746,04/21/24 07:00:00 AM,104.5,70.74,,,,,
1747,04/21/24 08:00:00 AM,104.2,70.68,,,,,
1748,04/21/24 09:00:00 AM,103.0,70.75,,,,,
1749,04/21/24 10:00:00 AM,104.5,70.93,,,,,
1750,04/21/24 11:00:00 AM,109.3,71.17,,,,,
1751,04/21/24 12:00:00 PM,106.3,71.64,,,,,
1752,04/21/24 01:00:00 PM,115.9,72.21,,,,,
1753,04/21/24 02:00:00 PM,105.9,72.64,,,,,
1754,04/21/24 03:00:00 PM,104.8,72.99,,,,,
1755,04/21/24 04:00:00 PM,104.7,73.22,,,,,
1756,04/21/24 05:00:00 PM,104.7,73.33,,,,,
1757,04/21/24 06:00:00 PM,104.7,73.31,,,,,
1758,04/21/24 07:00:00 PM,103.3,73.15,,,,,
1759,04/21/24 08:00:00 PM,103.7,72.75,,,,,
1760,04/21/24 09:00:00 PM,104.0,72.45,,,,,
1761,04/21/24 10:00:00 PM,104.8,72.00,,,,,
1762,04/21/24 11:00:00 PM,104.8,71.58,,,,,
1763,04/22/24 12:00:00 AM,104.5,71.24,,,,,
1764,04/22/24 01:00:00 AM,111.6,70.86,,,,,
1765,04/22/24 02:00:00 AM,103.4,70.43,,,,,
1766,04/22/24 03:00:00 AM,103.5,69.98,,,,,
1767,04/22/24 04:00:00 AM,144.0,69.46,,,,,
1768,04/22/24 05:00:00 AM,119.8,69.04,,,,,
1769,04/22/24 06:00:00 AM,106.1,68.63,,,,,
1770,04/22/24 07:00:00 AM,103.2,68.23,,,,,
1771,04/22/24 08:00:00 AM,103.6,67.95,,,,,
1772,04/22/24 09:00:00 AM,104.0,67.77,,,,,
1773,04/22/24 10:00:00 AM,104.3,67.69,,,,,
1774,04/22/24 11:00:00 AM,104.3,67.71,,,,,
1775,04/22/24 12:00:00 PM,103.2,68.05,,,,,
1776,04/22/24 01:00:00 PM,98.7,68.43,,,,,
1777,04/22/24 02:00:00 PM,94.3,68.52,,,,,
1778,04/22/24 03:00:00 PM,92.0,68.77,,,,,
1779,04/22/24 04:00:00 PM,91.3,68.97,,,,,
1780,04/22/24 05:00:00 PM,90.9,69.10,,,,,
1781,04/22/24 06:00:00 PM,91.3,69.12,,,,,
1782,04/22/24 07:00:00 PM,91.3,68.92,,,,,
1783,04/22/24 08:00:00 PM,92.1,68.52,,,,,
1784,04/22/24 09:00:00 PM,93.6,68.18,,,,,
1785,04/22/24 10:00:00 PM,91.0,67.78,,,,,
1786,04/22/24 11:00:00 PM,91.0,67.35,,,,,
1787,04/23/24 12:00:00 AM,91.4,66.97,,,,,
1788,04/23/24 01:00:00 AM,91.8,66.54,,,,,
1789,04/23/24 02:00:00 AM,92.2,66.15,,,,,
1790,04/23/24 03:00:00 AM,93.7,65.77,,,,,
1791,04/23/24 04:00:00 AM,95.6,65.35,,,,,
1792,04/23/24 05:00:00 AM,96.7,65.01,,,,,
1793,04/23/24 06:00:00 AM,97.1,64.69,,,,,
1794,04/23/24 07:00:00 AM,96.7,64.42,,,,,
1795,04/23/24 08:00:00 AM,96.4,64.35,,,,,
1796,04/23/24 09:00:00 AM,96.0,64.53,,,,,
