"TOA5","15_Bradford_LB","CR800","31023","CR800.Std.27","CPU:15_1hr_02082024.CR8","46304","Test"
"TIMESTAMP","RECORD","BattV_Min","cDOM","CO2"
"2024-03-02 16:00:00",556,12.75,3.247123,1850.46
"2024-03-02 17:00:00",557,12.75,3.255169,1864.76
"2024-03-02 18:00:00",558,12.74,3.32653,1850.46
"2024-03-02 19:00:00",559,12.73,3.31462,1850.46
"2024-03-02 20:00:00",560,12.73,3.398714,1927.682
"2024-03-02 21:00:00",561,12.73,3.362189,1967.723
"2024-03-02 22:00:00",562,12.72,3.336458,2002.043
"2024-03-02 23:00:00",563,12.73,3.380737,1967.723
"2024-03-03 00:00:00",564,12.73,3.39877,1927.682
"2024-03-03 01:00:00",565,12.73,3.419447,1916.241
"2024-03-03 02:00:00",566,12.73,3.418648,1870.48
"2024-03-03 03:00:00",567,12.73,3.453744,1853.32
"2024-03-03 04:00:00",568,12.73,3.490425,1830.44
"2024-03-03 05:00:00",569,12.72,3.240476,1830.44
"2024-03-03 06:00:00",570,12.72,3.058788,1816.139
"2024-03-03 07:00:00",571,12.72,3.119444,1764.658
"2024-03-03 08:00:00",572,12.71,3.167309,1778.958
"2024-03-03 09:00:00",573,12.72,3.072367,1721.757
"2024-03-03 10:00:00",574,12.73,3.11209,1738.918
"2024-03-03 11:00:00",575,12.74,3.094952,1787.539
"2024-03-03 12:00:00",576,12.75,3.127014,1853.32
"2024-03-03 13:00:00",577,12.75,3.112639,1884.781
"2024-03-03 14:00:00",578,12.79,2.979755,1913.381
"2024-03-03 15:00:00",579,12.77,3.050265,1959.142
"2024-03-03 16:00:00",580,12.75,3.099079,1959.142
"2024-03-03 17:00:00",581,12.73,3.124391,2073.545
"2024-03-03 18:00:00",582,12.71,3.121679,2190.82
"2024-03-03 19:00:00",583,12.69,3.187669,2319.515
"2024-03-03 20:00:00",584,12.68,3.182245,2442.51
"2024-03-03 21:00:00",585,12.68,3.216596,2574.305
"2024-03-03 22:00:00",586,12.67,3.214788,2688.756
"2024-03-03 23:00:00",587,12.65,3.121679,2780.477
"2024-03-04 00:00:00",588,12.64,3.175013,2840.454
"2024-03-04 01:00:00",589,12.63,3.185861,2891.824
"2024-03-04 02:00:00",590,12.61,3.131563,2937.722
"2024-03-04 03:00:00",591,12.59,3.136961,3020.574
"2024-03-04 04:00:00",592,12.57,3.035794,3083.654
"2024-03-04 05:00:00",593,12.55,3.046595,3169.53
"2024-03-04 06:00:00",594,12.53,3.121679,3252.643
"2024-03-04 07:00:00",595,12.5,3.097271,3350.135
"2024-03-04 08:00:00",596,12.48,3.113543,3467.529
"2024-03-04 09:00:00",597,12.46,3.096365,3581.985
"2024-03-04 10:00:00",598,12.45,2.944317,3758.618
"2024-03-04 11:00:00",599,12.45,2.849163,3883.971
