"Plot Title: Bradford_5"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10776669, SEN S/N: 10776669)","Temp, °F (LGR S/N: 10776669, SEN S/N: 10776669)","Coupler Detached (LGR S/N: 10776669)","Coupler Attached (LGR S/N: 10776669)","Host Connected (LGR S/N: 10776669)","End Of File (LGR S/N: 10776669)"
1658,09/30/22 05:15:00 PM,15.3021,69.278,,,,
1659,09/30/22 05:30:00 PM,15.2976,69.278,,,,
1660,09/30/22 05:45:00 PM,15.3006,69.278,,,,
1661,09/30/22 06:00:00 PM,15.3006,69.278,,,,
1662,09/30/22 06:15:00 PM,15.3021,69.278,,,,
1663,09/30/22 06:30:00 PM,15.3035,69.278,,,,
1664,09/30/22 06:45:00 PM,15.3066,69.278,,,,
1665,09/30/22 07:00:00 PM,15.3080,69.278,,,,
1666,09/30/22 07:15:00 PM,15.3100,69.449,,,,
1667,09/30/22 07:30:00 PM,15.3100,69.449,,,,
1668,09/30/22 07:45:00 PM,15.3129,69.449,,,,
1669,09/30/22 08:00:00 PM,15.3145,69.449,,,,
1670,09/30/22 08:15:00 PM,15.3189,69.449,,,,
1671,09/30/22 08:30:00 PM,15.3219,69.449,,,,
1672,09/30/22 08:45:00 PM,15.3219,69.449,,,,
1673,09/30/22 09:00:00 PM,15.3234,69.449,,,,
1674,09/30/22 09:15:00 PM,15.3263,69.449,,,,
1675,09/30/22 09:30:00 PM,15.3279,69.449,,,,
1676,09/30/22 09:45:00 PM,15.3293,69.449,,,,
1677,09/30/22 10:00:00 PM,15.3308,69.449,,,,
1678,09/30/22 10:15:00 PM,15.3308,69.449,,,,
1679,09/30/22 10:30:00 PM,15.3353,69.449,,,,
1680,09/30/22 10:45:00 PM,15.3338,69.449,,,,
1681,09/30/22 11:00:00 PM,15.3367,69.449,,,,
1682,09/30/22 11:15:00 PM,15.3396,69.449,,,,
1683,09/30/22 11:30:00 PM,15.3382,69.449,,,,
1684,09/30/22 11:45:00 PM,15.3382,69.449,,,,
1685,10/01/22 12:00:00 AM,15.3382,69.449,,,,
1686,10/01/22 12:15:00 AM,15.3361,69.278,,,,
1687,10/01/22 12:30:00 AM,15.3377,69.278,,,,
1688,10/01/22 12:45:00 AM,15.3377,69.278,,,,
1689,10/01/22 01:00:00 AM,15.3377,69.278,,,,
1690,10/01/22 01:15:00 AM,15.3377,69.278,,,,
1691,10/01/22 01:30:00 AM,15.3377,69.278,,,,
1692,10/01/22 01:45:00 AM,15.3392,69.278,,,,
1693,10/01/22 02:00:00 AM,15.3417,69.107,,,,
1694,10/01/22 02:15:00 AM,15.3401,69.107,,,,
1695,10/01/22 02:30:00 AM,15.3401,69.107,,,,
1696,10/01/22 02:45:00 AM,15.3401,69.107,,,,
1697,10/01/22 03:00:00 AM,15.3351,68.934,,,,
1698,10/01/22 03:15:00 AM,15.3380,68.934,,,,
1699,10/01/22 03:30:00 AM,15.3396,68.934,,,,
1700,10/01/22 03:45:00 AM,15.3351,68.934,,,,
1701,10/01/22 04:00:00 AM,15.3380,68.934,,,,
1702,10/01/22 04:15:00 AM,15.3345,68.763,,,,
1703,10/01/22 04:30:00 AM,15.3419,68.763,,,,
1704,10/01/22 04:45:00 AM,15.3405,68.763,,,,
1705,10/01/22 05:00:00 AM,15.3419,68.763,,,,
1706,10/01/22 05:15:00 AM,15.3435,68.763,,,,
1707,10/01/22 05:30:00 AM,15.3450,68.763,,,,
1708,10/01/22 05:45:00 AM,15.3464,68.763,,,,
1709,10/01/22 06:00:00 AM,15.3475,68.592,,,,
1710,10/01/22 06:15:00 AM,15.3489,68.592,,,,
1711,10/01/22 06:30:00 AM,15.3534,68.592,,,,
1712,10/01/22 06:45:00 AM,15.3518,68.592,,,,
1713,10/01/22 07:00:00 AM,15.3549,68.592,,,,
1714,10/01/22 07:15:00 AM,15.3528,68.421,,,,
1715,10/01/22 07:30:00 AM,15.3557,68.421,,,,
1716,10/01/22 07:45:00 AM,15.3588,68.421,,,,
1717,10/01/22 08:00:00 AM,15.3633,68.421,,,,
1718,10/01/22 08:15:00 AM,15.3627,68.248,,,,
1719,10/01/22 08:30:00 AM,15.3641,68.248,,,,
1720,10/01/22 08:45:00 AM,15.3641,68.248,,,,
1721,10/01/22 09:00:00 AM,15.3672,68.248,,,,
1722,10/01/22 09:15:00 AM,15.3656,68.248,,,,
1723,10/01/22 09:30:00 AM,15.3656,68.248,,,,
1724,10/01/22 09:45:00 AM,15.3672,68.248,,,,
1725,10/01/22 10:00:00 AM,15.3701,68.248,,,,
1726,10/01/22 10:15:00 AM,15.3701,68.248,,,,
1727,10/01/22 10:30:00 AM,15.3715,68.248,,,,
1728,10/01/22 10:45:00 AM,15.3731,68.248,,,,
1729,10/01/22 11:00:00 AM,15.3686,68.248,,,,
1730,10/01/22 11:15:00 AM,15.3707,68.421,,,,
1731,10/01/22 11:30:00 AM,15.3647,68.421,,,,
1732,10/01/22 11:45:00 AM,15.3662,68.421,,,,
1733,10/01/22 12:00:00 PM,15.3647,68.421,,,,
1734,10/01/22 12:15:00 PM,15.3617,68.421,,,,
1735,10/01/22 12:30:00 PM,15.3578,68.592,,,,
1736,10/01/22 12:45:00 PM,15.3534,68.592,,,,
1737,10/01/22 01:00:00 PM,15.3504,68.592,,,,
1738,10/01/22 01:15:00 PM,15.3464,68.763,,,,
1739,10/01/22 01:30:00 PM,15.3479,68.763,,,,
1740,10/01/22 01:45:00 PM,15.3440,68.934,,,,
1741,10/01/22 02:00:00 PM,15.3396,68.934,,,,
1742,10/01/22 02:15:00 PM,15.3337,68.934,,,,
1743,10/01/22 02:30:00 PM,15.3312,69.107,,,,
1744,10/01/22 02:45:00 PM,15.3298,69.107,,,,
1745,10/01/22 03:00:00 PM,15.3283,69.107,,,,
1746,10/01/22 03:15:00 PM,15.3273,69.278,,,,
1747,10/01/22 03:30:00 PM,15.3243,69.278,,,,
1748,10/01/22 03:45:00 PM,15.3214,69.278,,,,
1749,10/01/22 04:00:00 PM,15.3234,69.449,,,,
1750,10/01/22 04:15:00 PM,15.3203,69.449,,,,
1751,10/01/22 04:30:00 PM,15.3189,69.449,,,,
1752,10/01/22 04:45:00 PM,15.3189,69.449,,,,
1753,10/01/22 05:00:00 PM,15.3160,69.449,,,,
1754,10/01/22 05:15:00 PM,15.3180,69.622,,,,
1755,10/01/22 05:30:00 PM,15.3195,69.622,,,,
1756,10/01/22 05:45:00 PM,15.3164,69.622,,,,
1757,10/01/22 06:00:00 PM,15.3195,69.622,,,,
1758,10/01/22 06:15:00 PM,15.3180,69.622,,,,
1759,10/01/22 06:30:00 PM,15.3180,69.622,,,,
1760,10/01/22 06:45:00 PM,15.3200,69.793,,,,
1761,10/01/22 07:00:00 PM,15.3215,69.793,,,,
1762,10/01/22 07:15:00 PM,15.3244,69.793,,,,
1763,10/01/22 07:30:00 PM,15.3260,69.793,,,,
1764,10/01/22 07:45:00 PM,15.3260,69.793,,,,
1765,10/01/22 08:00:00 PM,15.3289,69.793,,,,
1766,10/01/22 08:15:00 PM,15.3303,69.793,,,,
1767,10/01/22 08:30:00 PM,15.3334,69.793,,,,
1768,10/01/22 08:45:00 PM,15.3363,69.793,,,,
1769,10/01/22 09:00:00 PM,15.3408,69.793,,,,
1770,10/01/22 09:15:00 PM,15.3437,69.793,,,,
1771,10/01/22 09:30:00 PM,15.3467,69.793,,,,
1772,10/01/22 09:45:00 PM,15.3482,69.793,,,,
1773,10/01/22 10:00:00 PM,15.3496,69.793,,,,
1774,10/01/22 10:15:00 PM,15.3511,69.793,,,,
1775,10/01/22 10:30:00 PM,15.3541,69.793,,,,
1776,10/01/22 10:45:00 PM,15.3556,69.793,,,,
1777,10/01/22 11:00:00 PM,15.3586,69.793,,,,
1778,10/01/22 11:15:00 PM,15.3615,69.793,,,,
1779,10/01/22 11:30:00 PM,15.3636,69.964,,,,
1780,10/01/22 11:45:00 PM,15.3636,69.964,,,,
1781,10/02/22 12:00:00 AM,15.3621,69.964,,,,
1782,10/02/22 12:15:00 AM,15.3615,69.793,,,,
1783,10/02/22 12:30:00 AM,15.3621,69.964,,,,
1784,10/02/22 12:45:00 AM,15.3601,69.793,,,,
1785,10/02/22 01:00:00 AM,15.3615,69.793,,,,
1786,10/02/22 01:15:00 AM,15.3586,69.793,,,,
1787,10/02/22 01:30:00 AM,15.3586,69.793,,,,
1788,10/02/22 01:45:00 AM,15.3586,69.793,,,,
1789,10/02/22 02:00:00 AM,15.3556,69.793,,,,
1790,10/02/22 02:15:00 AM,15.3556,69.793,,,,
1791,10/02/22 02:30:00 AM,15.3586,69.793,,,,
1792,10/02/22 02:45:00 AM,15.3556,69.793,,,,
1793,10/02/22 03:00:00 AM,15.3570,69.793,,,,
1794,10/02/22 03:15:00 AM,15.3556,69.793,,,,
1795,10/02/22 03:30:00 AM,15.3550,69.622,,,,
1796,10/02/22 03:45:00 AM,15.3492,69.622,,,,
1797,10/02/22 04:00:00 AM,15.3521,69.622,,,,
1798,10/02/22 04:15:00 AM,15.3521,69.622,,,,
1799,10/02/22 04:30:00 AM,15.3521,69.622,,,,
1800,10/02/22 04:45:00 AM,15.3566,69.622,,,,
1801,10/02/22 05:00:00 AM,15.3531,69.449,,,,
1802,10/02/22 05:15:00 AM,15.3531,69.449,,,,
1803,10/02/22 05:30:00 AM,15.3546,69.449,,,,
1804,10/02/22 05:45:00 AM,15.3575,69.449,,,,
1805,10/02/22 06:00:00 AM,15.3591,69.449,,,,
1806,10/02/22 06:15:00 AM,15.3585,69.278,,,,
1807,10/02/22 06:30:00 AM,15.3630,69.278,,,,
1808,10/02/22 06:45:00 AM,15.3644,69.278,,,,
1809,10/02/22 07:00:00 AM,15.3644,69.278,,,,
1810,10/02/22 07:15:00 AM,15.3673,69.278,,,,
1811,10/02/22 07:30:00 AM,15.3669,69.107,,,,
1812,10/02/22 07:45:00 AM,15.3698,69.107,,,,
1813,10/02/22 08:00:00 AM,15.3727,69.107,,,,
1814,10/02/22 08:15:00 AM,15.3757,69.107,,,,
1815,10/02/22 08:30:00 AM,15.3802,69.107,,,,
1816,10/02/22 08:45:00 AM,15.3797,68.934,,,,
1817,10/02/22 09:00:00 AM,15.3826,68.934,,,,
1818,10/02/22 09:15:00 AM,15.3797,68.934,,,,
1819,10/02/22 09:30:00 AM,15.3826,68.934,,,,
1820,10/02/22 09:45:00 AM,15.3826,68.934,,,,
1821,10/02/22 10:00:00 AM,15.3826,68.934,,,,
1822,10/02/22 10:15:00 AM,15.3811,68.934,,,,
1823,10/02/22 10:30:00 AM,15.3826,68.934,,,,
1824,10/02/22 10:45:00 AM,15.3797,68.934,,,,
1825,10/02/22 11:00:00 AM,15.3811,68.934,,,,
1826,10/02/22 11:15:00 AM,15.3782,68.934,,,,
1827,10/02/22 11:30:00 AM,15.3782,68.934,,,,
1828,10/02/22 11:45:00 AM,15.3737,68.934,,,,
1829,10/02/22 12:00:00 PM,15.3727,69.107,,,,
1830,10/02/22 12:15:00 PM,15.3698,69.107,,,,
1831,10/02/22 12:30:00 PM,15.3669,69.107,,,,
1832,10/02/22 12:45:00 PM,15.3669,69.107,,,,
1833,10/02/22 01:00:00 PM,15.3644,69.278,,,,
1834,10/02/22 01:15:00 PM,15.3614,69.278,,,,
1835,10/02/22 01:30:00 PM,15.3591,69.449,,,,
1836,10/02/22 01:45:00 PM,15.3575,69.449,,,,
1837,10/02/22 02:00:00 PM,15.3531,69.449,,,,
1838,10/02/22 02:15:00 PM,15.3472,69.449,,,,
1839,10/02/22 02:30:00 PM,15.3447,69.622,,,,
1840,10/02/22 02:45:00 PM,15.3433,69.622,,,,
1841,10/02/22 03:00:00 PM,15.3373,69.622,,,,
1842,10/02/22 03:15:00 PM,15.3377,69.793,,,,
1843,10/02/22 03:30:00 PM,15.3348,69.793,,,,
1844,10/02/22 03:45:00 PM,15.3334,69.793,,,,
1845,10/02/22 04:00:00 PM,15.3318,69.793,,,,
1846,10/02/22 04:15:00 PM,15.3303,69.793,,,,
1847,10/02/22 04:30:00 PM,15.3303,69.793,,,,
1848,10/02/22 04:45:00 PM,15.3309,69.964,,,,
1849,10/02/22 05:00:00 PM,15.3318,69.793,,,,
1850,10/02/22 05:15:00 PM,15.3318,69.793,,,,
1851,10/02/22 05:30:00 PM,15.3324,69.964,,,,
1852,10/02/22 05:45:00 PM,15.3324,69.964,,,,
1853,10/02/22 06:00:00 PM,15.3354,69.964,,,,
1854,10/02/22 06:15:00 PM,15.3354,69.964,,,,
1855,10/02/22 06:30:00 PM,15.3354,69.964,,,,
1856,10/02/22 06:45:00 PM,15.3398,69.964,,,,
1857,10/02/22 07:00:00 PM,15.3414,69.964,,,,
1858,10/02/22 07:15:00 PM,15.3443,69.964,,,,
1859,10/02/22 07:30:00 PM,15.3472,69.964,,,,
1860,10/02/22 07:45:00 PM,15.3502,69.964,,,,
1861,10/02/22 08:00:00 PM,15.3517,69.964,,,,
1862,10/02/22 08:15:00 PM,15.3576,69.964,,,,
1863,10/02/22 08:30:00 PM,15.3611,70.137,,,,
1864,10/02/22 08:45:00 PM,15.3627,70.137,,,,
1865,10/02/22 09:00:00 PM,15.3621,69.964,,,,
1866,10/02/22 09:15:00 PM,15.3666,69.964,,,,
1867,10/02/22 09:30:00 PM,15.3710,69.964,,,,
1868,10/02/22 09:45:00 PM,15.3740,69.964,,,,
1869,10/02/22 10:00:00 PM,15.3755,69.964,,,,
1870,10/02/22 10:15:00 PM,15.3769,69.964,,,,
1871,10/02/22 10:30:00 PM,15.3799,69.964,,,,
1872,10/02/22 10:45:00 PM,15.3814,69.964,,,,
1873,10/02/22 11:00:00 PM,15.3814,69.964,,,,
1874,10/02/22 11:15:00 PM,15.3873,69.964,,,,
1875,10/02/22 11:30:00 PM,15.3828,69.964,,,,
1876,10/02/22 11:45:00 PM,15.3859,69.964,,,,
1877,10/03/22 12:00:00 AM,15.3843,69.964,,,,
1878,10/03/22 12:15:00 AM,15.3873,69.964,,,,
1879,10/03/22 12:30:00 AM,15.3859,69.964,,,,
1880,10/03/22 12:45:00 AM,15.3873,69.964,,,,
1881,10/03/22 01:00:00 AM,15.3902,69.964,,,,
1882,10/03/22 01:15:00 AM,15.3918,69.964,,,,
1883,10/03/22 01:30:00 AM,15.3918,69.964,,,,
1884,10/03/22 01:45:00 AM,15.3902,69.964,,,,
1885,10/03/22 02:00:00 AM,15.3902,69.964,,,,
1886,10/03/22 02:15:00 AM,15.3902,69.964,,,,
1887,10/03/22 02:30:00 AM,15.3888,69.964,,,,
1888,10/03/22 02:45:00 AM,15.3859,69.964,,,,
1889,10/03/22 03:00:00 AM,15.3888,69.964,,,,
1890,10/03/22 03:15:00 AM,15.3868,69.793,,,,
1891,10/03/22 03:30:00 AM,15.3853,69.793,,,,
1892,10/03/22 03:45:00 AM,15.3839,69.793,,,,
1893,10/03/22 04:00:00 AM,15.3839,69.793,,,,
1894,10/03/22 04:15:00 AM,15.3868,69.793,,,,
1895,10/03/22 04:30:00 AM,15.3898,69.793,,,,
1896,10/03/22 04:45:00 AM,15.3878,69.622,,,,
1897,10/03/22 05:00:00 AM,15.3907,69.622,,,,
1898,10/03/22 05:15:00 AM,15.3907,69.622,,,,
1899,10/03/22 05:30:00 AM,15.3907,69.622,,,,
1900,10/03/22 05:45:00 AM,15.3917,69.449,,,,
1901,10/03/22 06:00:00 AM,15.3960,69.449,,,,
1902,10/03/22 06:15:00 AM,15.3991,69.449,,,,
1903,10/03/22 06:30:00 AM,15.3971,69.278,,,,
1904,10/03/22 06:45:00 AM,15.4000,69.278,,,,
1905,10/03/22 07:00:00 AM,15.4016,69.278,,,,
1906,10/03/22 07:15:00 AM,15.4045,69.278,,,,
1907,10/03/22 07:30:00 AM,15.4059,69.278,,,,
1908,10/03/22 07:45:00 AM,15.4059,69.278,,,,
1909,10/03/22 08:00:00 AM,15.4098,69.107,,,,
1910,10/03/22 08:15:00 AM,15.4129,69.107,,,,
1911,10/03/22 08:30:00 AM,15.4143,69.107,,,,
1912,10/03/22 08:45:00 AM,15.4158,69.107,,,,
1913,10/03/22 09:00:00 AM,15.4168,68.934,,,,
1914,10/03/22 09:15:00 AM,15.4168,68.934,,,,
1915,10/03/22 09:30:00 AM,15.4182,68.934,,,,
1916,10/03/22 09:45:00 AM,15.4197,68.934,,,,
1917,10/03/22 10:00:00 AM,15.4182,68.934,,,,
1918,10/03/22 10:15:00 AM,15.4197,68.934,,,,
1919,10/03/22 10:30:00 AM,15.4213,68.934,,,,
1920,10/03/22 10:45:00 AM,15.4213,68.934,,,,
1921,10/03/22 11:00:00 AM,15.4227,68.934,,,,
1922,10/03/22 11:15:00 AM,15.4213,68.934,,,,
1923,10/03/22 11:30:00 AM,15.4197,68.934,,,,
1924,10/03/22 11:45:00 AM,15.4197,68.934,,,,
1925,10/03/22 12:00:00 PM,15.4182,68.934,,,,
1926,10/03/22 12:15:00 PM,15.4153,68.934,,,,
1927,10/03/22 12:30:00 PM,15.4129,69.107,,,,
1928,10/03/22 12:45:00 PM,15.4114,69.107,,,,
1929,10/03/22 01:00:00 PM,15.4069,69.107,,,,
1930,10/03/22 01:15:00 PM,15.4055,69.107,,,,
1931,10/03/22 01:30:00 PM,15.4045,69.278,,,,
1932,10/03/22 01:45:00 PM,15.4030,69.278,,,,
1933,10/03/22 02:00:00 PM,15.3971,69.278,,,,
1934,10/03/22 02:15:00 PM,15.3956,69.278,,,,
1935,10/03/22 02:30:00 PM,15.3946,69.449,,,,
1936,10/03/22 02:45:00 PM,15.3917,69.449,,,,
1937,10/03/22 03:00:00 PM,15.3886,69.449,,,,
1938,10/03/22 03:15:00 PM,15.3886,69.449,,,,
1939,10/03/22 03:30:00 PM,15.3892,69.622,,,,
1940,10/03/22 03:45:00 PM,15.3878,69.622,,,,
1941,10/03/22 04:00:00 PM,15.3878,69.622,,,,
1942,10/03/22 04:15:00 PM,15.3878,69.622,,,,
1943,10/03/22 04:30:00 PM,15.3892,69.622,,,,
1944,10/03/22 04:45:00 PM,15.3878,69.622,,,,
1945,10/03/22 05:00:00 PM,15.3892,69.622,,,,
1946,10/03/22 05:15:00 PM,15.3878,69.622,,,,
1947,10/03/22 05:30:00 PM,15.3878,69.622,,,,
1948,10/03/22 05:45:00 PM,15.3921,69.622,,,,
1949,10/03/22 06:00:00 PM,15.3921,69.622,,,,
1950,10/03/22 06:15:00 PM,15.3937,69.622,,,,
1951,10/03/22 06:30:00 PM,15.3952,69.622,,,,
1952,10/03/22 06:45:00 PM,15.3966,69.622,,,,
1953,10/03/22 07:00:00 PM,15.3997,69.622,,,,
1954,10/03/22 07:15:00 PM,15.3997,69.622,,,,
1955,10/03/22 07:30:00 PM,15.4005,69.449,,,,
1956,10/03/22 07:45:00 PM,15.4020,69.449,,,,
1957,10/03/22 08:00:00 PM,15.4050,69.449,,,,
1958,10/03/22 08:15:00 PM,15.4065,69.449,,,,
1959,10/03/22 08:30:00 PM,15.4095,69.449,,,,
1960,10/03/22 08:45:00 PM,15.4139,69.449,,,,
1961,10/03/22 09:00:00 PM,15.4149,69.278,,,,
1962,10/03/22 09:15:00 PM,15.4164,69.278,,,,
1963,10/03/22 09:30:00 PM,15.4164,69.278,,,,
1964,10/03/22 09:45:00 PM,15.4178,69.278,,,,
1965,10/03/22 10:00:00 PM,15.4208,69.278,,,,
1966,10/03/22 10:15:00 PM,15.4188,69.107,,,,
1967,10/03/22 10:30:00 PM,15.4188,69.107,,,,
1968,10/03/22 10:45:00 PM,15.4203,69.107,,,,
1969,10/03/22 11:00:00 PM,15.4217,69.107,,,,
1970,10/03/22 11:15:00 PM,15.4232,69.107,,,,
1971,10/03/22 11:30:00 PM,15.4248,69.107,,,,
1972,10/03/22 11:45:00 PM,15.4227,68.934,,,,
1973,10/04/22 12:00:00 AM,15.4227,68.934,,,,
1974,10/04/22 12:15:00 AM,15.4242,68.934,,,,
1975,10/04/22 12:30:00 AM,15.4242,68.934,,,,
1976,10/04/22 12:45:00 AM,15.4227,68.934,,,,
1977,10/04/22 01:00:00 AM,15.4227,68.934,,,,
1978,10/04/22 01:15:00 AM,15.4207,68.763,,,,
1979,10/04/22 01:30:00 AM,15.4177,68.763,,,,
1980,10/04/22 01:45:00 AM,15.4162,68.763,,,,
1981,10/04/22 02:00:00 AM,15.4193,68.763,,,,
1982,10/04/22 02:15:00 AM,15.4172,68.592,,,,
1983,10/04/22 02:30:00 AM,15.4172,68.592,,,,
1984,10/04/22 02:45:00 AM,15.4172,68.592,,,,
1985,10/04/22 03:00:00 AM,15.4127,68.592,,,,
1986,10/04/22 03:15:00 AM,15.4127,68.592,,,,
1987,10/04/22 03:30:00 AM,15.4092,68.421,,,,
1988,10/04/22 03:45:00 AM,15.4092,68.421,,,,
1989,10/04/22 04:00:00 AM,15.4047,68.421,,,,
1990,10/04/22 04:15:00 AM,15.4033,68.421,,,,
1991,10/04/22 04:30:00 AM,15.4042,68.248,,,,
1992,10/04/22 04:45:00 AM,15.4042,68.248,,,,
1993,10/04/22 05:00:00 AM,15.4058,68.248,,,,
1994,10/04/22 05:15:00 AM,15.4042,68.248,,,,
1995,10/04/22 05:30:00 AM,15.4052,68.077,,,,
1996,10/04/22 05:45:00 AM,15.4052,68.077,,,,
1997,10/04/22 06:00:00 AM,15.4066,68.077,,,,
1998,10/04/22 06:15:00 AM,15.4097,68.077,,,,
1999,10/04/22 06:30:00 AM,15.4076,67.906,,,,
2000,10/04/22 06:45:00 AM,15.4091,67.906,,,,
2001,10/04/22 07:00:00 AM,15.4105,67.906,,,,
2002,10/04/22 07:15:00 AM,15.4105,67.906,,,,
2003,10/04/22 07:30:00 AM,15.4130,67.735,,,,
2004,10/04/22 07:45:00 AM,15.4130,67.735,,,,
2005,10/04/22 08:00:00 AM,15.4145,67.735,,,,
2006,10/04/22 08:15:00 AM,15.4145,67.735,,,,
2007,10/04/22 08:30:00 AM,15.4161,67.735,,,,
2008,10/04/22 08:45:00 AM,15.4184,67.564,,,,
2009,10/04/22 09:00:00 AM,15.4200,67.564,,,,
2010,10/04/22 09:15:00 AM,15.4259,67.564,,,,
2011,10/04/22 09:30:00 AM,15.4259,67.564,,,,
2012,10/04/22 09:45:00 AM,15.4259,67.564,,,,
2013,10/04/22 10:00:00 AM,15.4288,67.564,,,,
2014,10/04/22 10:15:00 AM,15.4288,67.564,,,,
2015,10/04/22 10:30:00 AM,15.4303,67.564,,,,
2016,10/04/22 10:45:00 AM,15.4317,67.564,,,,
2017,10/04/22 11:00:00 AM,15.4317,67.564,,,,
2018,10/04/22 11:15:00 AM,15.4333,67.564,,,,
2019,10/04/22 11:30:00 AM,15.4354,67.735,,,,
2020,10/04/22 11:45:00 AM,15.4354,67.735,,,,
2021,10/04/22 12:00:00 PM,15.4338,67.735,,,,
2022,10/04/22 12:15:00 PM,15.4323,67.735,,,,
2023,10/04/22 12:30:00 PM,15.4323,67.735,,,,
2024,10/04/22 12:45:00 PM,15.4314,67.906,,,,
2025,10/04/22 01:00:00 PM,15.4269,67.906,,,,
2026,10/04/22 01:15:00 PM,15.4224,67.906,,,,
2027,10/04/22 01:30:00 PM,15.4185,68.077,,,,
2028,10/04/22 01:45:00 PM,15.4171,68.077,,,,
2029,10/04/22 02:00:00 PM,15.4140,68.077,,,,
2030,10/04/22 02:15:00 PM,15.4117,68.248,,,,
2031,10/04/22 02:30:00 PM,15.4058,68.248,,,,
2032,10/04/22 02:45:00 PM,15.4027,68.248,,,,
2033,10/04/22 03:00:00 PM,15.3998,68.248,,,,
2034,10/04/22 03:15:00 PM,15.3988,68.421,,,,
2035,10/04/22 03:30:00 PM,15.3959,68.421,,,,
2036,10/04/22 03:45:00 PM,15.3959,68.421,,,,
2037,10/04/22 04:00:00 PM,15.3945,68.421,,,,
2038,10/04/22 04:15:00 PM,15.3929,68.421,,,,
2039,10/04/22 04:30:00 PM,15.3889,68.592,,,,
2040,10/04/22 04:45:00 PM,15.3889,68.592,,,,
2041,10/04/22 05:00:00 PM,15.3889,68.592,,,,
2042,10/04/22 05:15:00 PM,15.3889,68.592,,,,
2043,10/04/22 05:30:00 PM,15.3889,68.592,,,,
2044,10/04/22 05:45:00 PM,15.3904,68.592,,,,
2045,10/04/22 06:00:00 PM,15.3920,68.592,,,,
2046,10/04/22 06:15:00 PM,15.3920,68.592,,,,
2047,10/04/22 06:30:00 PM,15.3904,68.592,,,,
2048,10/04/22 06:45:00 PM,15.3934,68.592,,,,
2049,10/04/22 07:00:00 PM,15.3934,68.592,,,,
2050,10/04/22 07:15:00 PM,15.3949,68.592,,,,
2051,10/04/22 07:30:00 PM,15.3959,68.421,,,,
2052,10/04/22 07:45:00 PM,15.3974,68.421,,,,
2053,10/04/22 08:00:00 PM,15.3974,68.421,,,,
2054,10/04/22 08:15:00 PM,15.4018,68.421,,,,
2055,10/04/22 08:30:00 PM,15.4033,68.421,,,,
2056,10/04/22 08:45:00 PM,15.4042,68.248,,,,
2057,10/04/22 09:00:00 PM,15.4042,68.248,,,,
2058,10/04/22 09:15:00 PM,15.4101,68.248,,,,
2059,10/04/22 09:30:00 PM,15.4101,68.248,,,,
2060,10/04/22 09:45:00 PM,15.4126,68.077,,,,
2061,10/04/22 10:00:00 PM,15.4140,68.077,,,,
2062,10/04/22 10:15:00 PM,15.4126,68.077,,,,
2063,10/04/22 10:30:00 PM,15.4126,68.077,,,,
2064,10/04/22 10:45:00 PM,15.4150,67.906,,,,
2065,10/04/22 11:00:00 PM,15.4150,67.906,,,,
2066,10/04/22 11:15:00 PM,15.4136,67.906,,,,
2067,10/04/22 11:30:00 PM,15.4121,67.906,,,,
2068,10/04/22 11:45:00 PM,15.4130,67.735,,,,
2069,10/05/22 12:00:00 AM,15.4175,67.735,,,,
2070,10/05/22 12:15:00 AM,15.4161,67.735,,,,
2071,10/05/22 12:30:00 AM,15.4184,67.564,,,,
2072,10/05/22 12:45:00 AM,15.4169,67.564,,,,
2073,10/05/22 01:00:00 AM,15.4155,67.564,,,,
2074,10/05/22 01:15:00 AM,15.4135,67.392,,,,
2075,10/05/22 01:30:00 AM,15.4135,67.392,,,,
2076,10/05/22 01:45:00 AM,15.4135,67.392,,,,
2077,10/05/22 02:00:00 AM,15.4100,67.221,,,,
2078,10/05/22 02:15:00 AM,15.4100,67.221,,,,
2079,10/05/22 02:30:00 AM,15.4114,67.221,,,,
2080,10/05/22 02:45:00 AM,15.4079,67.050,,,,
2081,10/05/22 03:00:00 AM,15.4079,67.050,,,,
2082,10/05/22 03:15:00 AM,15.4050,67.050,,,,
2083,10/05/22 03:30:00 AM,15.4045,66.879,,,,
2084,10/05/22 03:45:00 AM,15.4045,66.879,,,,
2085,10/05/22 04:00:00 AM,15.4074,66.879,,,,
2086,10/05/22 04:15:00 AM,15.4039,66.708,,,,
2087,10/05/22 04:30:00 AM,15.4039,66.708,,,,
2088,10/05/22 04:45:00 AM,15.4039,66.708,,,,
2089,10/05/22 05:00:00 AM,15.4034,66.537,,,,
2090,10/05/22 05:15:00 AM,15.4049,66.537,,,,
2091,10/05/22 05:30:00 AM,15.4058,66.366,,,,
2092,10/05/22 05:45:00 AM,15.4074,66.366,,,,
2093,10/05/22 06:00:00 AM,15.4088,66.366,,,,
2094,10/05/22 06:15:00 AM,15.4127,66.193,,,,
2095,10/05/22 06:30:00 AM,15.4156,66.193,,,,
2096,10/05/22 06:45:00 AM,15.4142,66.193,,,,
2097,10/05/22 07:00:00 AM,15.4152,66.022,,,,
2098,10/05/22 07:15:00 AM,15.4181,66.022,,,,
2099,10/05/22 07:30:00 AM,15.4195,66.022,,,,
2100,10/05/22 07:45:00 AM,15.4220,65.851,,,,
2101,10/05/22 08:00:00 AM,15.4251,65.851,,,,
2102,10/05/22 08:15:00 AM,15.4259,65.680,,,,
